name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;ERR;0.06; 0.0478085; 0.0120536; 4.079e-06; false;0.25; 0.04876; 0.0782149; 0.116348; 0.0027596; false;0.07; 0.0487908; 0.00400459; 0.00881804; 0.00321806; false;TO; 0.0481054;ERR;ERR;ERR;ERR;1.18; 0.0358; 0.1716; 0.0016; 0.0178;1.05; 0.0355; 0.0492; 0.0006; 0.0000;1.62; 0.267990629; 0.034415736; 0.001701032; false;1.25; 0.054060935; 0.044777135; 2.5851E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;ERR;0.03; 0.0235395; 0.00611784; 3.405e-06; false;0.08; 0.022092; 0.0349971; 0.0204374; 0.00115941; false;0.04; 0.0220063; 0.00175737; 0.00478339; 0.00183858; false;TO; 0.0223094;ERR;ERR;ERR;ERR;1.03; 0.0195; 0.0575; 0.0008; 0.0042;0.98; 0.0194; 0.0247; 0.0004; 0.0000;1.29; 0.145560994; 0.025703036; 0.001540035; false;1.11; 0.032401399; 0.03477406; 2.3476E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;ERR;0.26; 0.184823; 0.0450072; 4.686e-06; false;0.66; 0.183403; 0.312893; 0.139057; 0.00293376; false;0.26; 0.189478; 0.0155418; 0.034052; 0.00704906; false;TO; 0.18981;ERR;ERR;ERR;ERR;1.29; 0.0686; 0.3094; 0.0020; 0.0308;0.83; 0.0672; 0.0723; 0.0005; 0.0000;2.4; 0.398019111; 0.067683898; 0.001876887; false;1.98; 0.238590223; 0.057904928; 2.6986E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;ERR;0.26; 0.185713; 0.0447229; 5.778e-06; false;0.66; 0.183977; 0.309401; 0.139525; 0.00295947; false;0.2; 0.111928; 0.0156903; 0.0348406; 0.00716191; false;TO; 0.196788;ERR;ERR;ERR;ERR;1.1; 0.0667; 0.3085; 0.0020; 0.0308;1.2; 0.1208; 0.1424; 0.0010; 0.0001;2.36; 0.45719618; 0.028127923; 0.001714185; false;1.67; 0.146642473; 0.052724998; 2.4324E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;ERR;0.09; 0.0600547; 0.020444; 3.76e-06; false;0.21; 0.0593475; 0.0925645; 0.0532372; 0.00273605; false;0.09; 0.0603813; 0.00455422; 0.00968205; 0.00333995; false;TO; 0.0597065;ERR;ERR;ERR;ERR;0.81; 0.0254; 0.0864; 0.0009; 0.0079;0.78; 0.0251; 0.0313; 0.0004; 0.0000;1.59; 0.313895518; 0.03817679; 0.001761508; false;1.04; 0.063146528; 0.029877802; 3.1868E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;ERR;0.26; 0.183677; 0.0465183; 5.416e-06; false;0.67; 0.18732; 0.319952; 0.142708; 0.00302745; false;0.27; 0.188247; 0.0156146; 0.0339659; 0.00694002; false;TO; 0.184316;ERR;ERR;ERR;ERR;1.71; 0.1226; 0.5967; 0.0040; 0.0603;1.22; 0.1218; 0.1460; 0.0010; 0.0001;2.64; 0.549054182; 0.043890702; 0.001738803; false;1.78; 0.126602621; 0.066752403; 2.4965E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;ERR;0.24; 0.176982; 0.0450778; 4.932e-06; false;0.47; 0.106955; 0.221675; 0.130741; 0.00274703; false;0.26; 0.180093; 0.0145736; 0.0347465; 0.0072323; false;TO; 0.135824;ERR;ERR;ERR;ERR;1.75; 0.1216; 0.6037; 0.0040; 0.0618;1.19; 0.1159; 0.1391; 0.0009; 0.0001;2.38; 0.412439685; 0.025771304; 0.001714751; false;2.02; 0.244810489; 0.057761972; 2.478E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;ERR;0.25; 0.179903; 0.0456735; 4.606e-06; false;0.63; 0.179897; 0.301671; 0.133045; 0.00298312; false;0.26; 0.180204; 0.0150137; 0.0345578; 0.00702327; false;TO; 0.180725;ERR;ERR;ERR;ERR;1.72; 0.1154; 0.5946; 0.0041; 0.0619;1.18; 0.1169; 0.1389; 0.0009; 0.0001;2.65; 0.489306549; 0.038694159; 0.001864513; false;1.62; 0.139262745; 0.053673011; 2.8001E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;ERR;0.26; 0.188377; 0.045805; 4.581e-06; false;0.66; 0.184581; 0.30956; 0.14064; 0.00291029; false;0.27; 0.185823; 0.0156905; 0.0345255; 0.00713259; false;TO; 0.188264;ERR;ERR;ERR;ERR;1.72; 0.1226; 0.6074; 0.0041; 0.0615;1.21; 0.1246; 0.1466; 0.0010; 0.0001;2.28; 0.350848096; 0.058783151; 0.00159813; false;1.77; 0.158880058; 0.054186299; 2.6876E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;ERR;0.09; 0.0700112; 0.0254596; 7.953e-06; false;0.23; 0.0806721; 0.134048; 0.0544943; 0.00306432; false;0.09; 0.0606608; 0.00483233; 0.00949582; 0.00325406; false;TO; 0.0605975;ERR;ERR;ERR;ERR;1.2; 0.0418; 0.1562; 0.0017; 0.0135;1.04; 0.0427; 0.0601; 0.0010; 0.0000;1.69; 0.247137168; 0.041345116; 0.00181102; false;1.27; 0.084785512; 0.06475417; 2.8014E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;ERR;0.22; 0.156515; 0.0387614; 4.544e-06; false;0.55; 0.156367; 0.256608; 0.121702; 0.00282753; false;0.23; 0.157366; 0.0126717; 0.0293835; 0.00602675; false;TO; 0.156281;ERR;ERR;ERR;ERR;1.01; 0.0559; 0.2241; 0.0016; 0.0211;0.81; 0.0581; 0.0616; 0.0005; 0.0000;2.09; 0.321100899; 0.033948738; 0.001875785; false;1.86; 0.196944058; 0.09307977; 4.1695E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;ERR;0.13; 0.0921888; 0.024362; 3.355e-06; false;0.34; 0.0917812; 0.159321; 0.0780298; 0.00186839; false;0.13; 0.091924; 0.00767644; 0.0173548; 0.00369325; false;TO; 0.0940387;ERR;ERR;ERR;ERR;1.5; 0.0995; 0.4327; 0.0033; 0.0415;1.13; 0.0987; 0.1189; 0.0010; 0.0001;2.56; 0.415586543; 0.05199459; 0.00172733; false;1.6; 0.114303902; 0.052071009; 3.2789E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;ERR;0.21; 0.152194; 0.0374319; 4.06e-06; false;0.54; 0.151256; 0.250173; 0.118607; 0.00275603; false;0.22; 0.152223; 0.0123422; 0.0285091; 0.00583365; false;TO; 0.152604;ERR;ERR;ERR;ERR;1.53; 0.1037; 0.4325; 0.0033; 0.0416;1.15; 0.0995; 0.1188; 0.0010; 0.0001;2.47; 0.485964542; 0.027380961; 0.001789098; false;2.02; 0.250358412; 0.083768369; 4.4294E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;ERR;0.21; 0.152954; 0.0375282; 4.723e-06; false;0.56; 0.155816; 0.262865; 0.125238; 0.00291476; false;0.24; 0.16; 0.0130115; 0.0302831; 0.00621905; false;TO; 0.161307;ERR;ERR;ERR;ERR;1.51; 0.0994; 0.4398; 0.0033; 0.0425;1.15; 0.0990; 0.1186; 0.0010; 0.0001;2.33; 0.429515878; 0.031986195; 0.001711234; false;1.88; 0.22701946; 0.061366204; 2.7671E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;ERR;0.21; 0.153341; 0.0371305; 4.434e-06; false;0.54; 0.151494; 0.249273; 0.119484; 0.0027716; false;0.22; 0.152863; 0.0125595; 0.0291256; 0.00595095; false;TO; 0.15394;ERR;ERR;ERR;ERR;1.55; 0.1018; 0.4378; 0.0032; 0.0414;1.15; 0.0998; 0.1180; 0.0010; 0.0001;2.13; 0.35420127; 0.027038521; 0.001873748; false;1.55; 0.117618203; 0.058661436; 3.3844E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;ERR;0.16; 0.108015; 0.0375283; 8.129e-06; false;0.36; 0.130951; 0.149445; 0.071513; 0.00178601; false;0.21; 0.143145; 0.0113452; 0.0284001; 0.00588104; false;TO; 0.144428;ERR;ERR;ERR;ERR;1.47; 0.0936; 0.4221; 0.0032; 0.0417;1.15; 0.0958; 0.1145; 0.0009; 0.0001;2.19; 0.292674249; 0.029266738; 0.001881842; false;1.79; 0.134923236; 0.059015778; 2.8255E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;ERR;0.21; 0.151363; 0.0371608; 5.897e-06; false;0.54; 0.15085; 0.248277; 0.121711; 0.00279725; false;0.23; 0.156868; 0.0126138; 0.0293923; 0.00616957; false;TO; 0.156268;ERR;ERR;ERR;ERR;1.49; 0.0998; 0.4307; 0.0033; 0.0415;1.17; 0.1001; 0.1188; 0.0010; 0.0001;2.18; 0.333544162; 0.03291719; 0.001803758; false;1.58; 0.115231907; 0.053637748; 2.8721E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;ERR;0.19; 0.142361; 0.0368856; 4.116e-06; false;0.49; 0.141775; 0.230604; 0.107687; 0.00263947; false;0.21; 0.142125; 0.0113654; 0.0281831; 0.00586052; false;TO; 0.143002;ERR;ERR;ERR;ERR;1.5; 0.0945; 0.4190; 0.0032; 0.0417;0.8; 0.0524; 0.0585; 0.0005; 0.0000;2.33; 0.464536727; 0.042480891; 0.002470742; false;1.86; 0.210337833; 0.060461267; 2.8146E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;ERR;0.2; 0.147109; 0.0384564; 4.268e-06; false;0.51; 0.146811; 0.238131; 0.110133; 0.00271524; false;0.21; 0.146932; 0.0117177; 0.0290006; 0.00591068; false;TO; 0.147192;ERR;ERR;ERR;ERR;1.32; 0.0983; 0.2849; 0.0016; 0.0219;1.16; 0.0971; 0.1212; 0.0010; 0.0001;2.18; 0.353974226; 0.033245474; 0.001789384; false;1.53; 0.109578311; 0.05362548; 2.4136E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;ERR;0.2; 0.146515; 0.0381292; 5.17e-06; false;0.51; 0.146015; 0.236414; 0.110029; 0.00274035; false;0.21; 0.146322; 0.0118615; 0.0290276; 0.00588168; false;TO; 0.147819;ERR;ERR;ERR;ERR;1.52; 0.0927; 0.4199; 0.0032; 0.0419;1.16; 0.0944; 0.1156; 0.0009; 0.0001;2.14; 0.297387721; 0.039052267; 0.00170539; false;1.57; 0.124542866; 0.052630536; 3.2423E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;ERR;0.2; 0.152116; 0.0372179; 4.921e-06; false;0.55; 0.150677; 0.256271; 0.121423; 0.00285067; false;0.23; 0.157112; 0.0127726; 0.0293741; 0.00601717; false;TO; 0.157899;ERR;ERR;ERR;ERR;1.52; 0.1016; 0.4435; 0.0033; 0.0426;1.18; 0.1015; 0.1216; 0.0010; 0.0001;2.37; 0.388591019; 0.033045135; 0.001874779; false;1.73; 0.249186593; 0.056655246; 2.7733E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;ERR;0.23; 0.166338; 0.0429192; 4.665e-06; false;0.43; 0.160435; 0.17497; 0.0822978; 0.00294207; false;0.24; 0.16308; 0.0132847; 0.0324908; 0.0067165; false;TO; 0.1766;ERR;ERR;ERR;ERR;1.6; 0.1093; 0.5263; 0.0037; 0.0533;1.16; 0.1057; 0.1316; 0.0010; 0.0001;2.04; 0.320908842; 0.023990083; 0.001588991; false;1.59; 0.113773616; 0.051161755; 3.2947E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;ERR;0.21; 0.152199; 0.0374288; 4.491e-06; false;0.54; 0.15141; 0.253361; 0.119272; 0.00277181; false;0.22; 0.153277; 0.0124916; 0.0285615; 0.00583034; false;TO; 0.15293;ERR;ERR;ERR;ERR;1.51; 0.1011; 0.4358; 0.0033; 0.0425;1.14; 0.1009; 0.1187; 0.0010; 0.0001;2.37; 0.413533051; 0.024592065; 0.001700858; false;1.44; 0.13904522; 0.048416746; 2.5785E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;ERR;0.22; 0.161632; 0.0431673; 1.2176e-05; false;0.57; 0.16057; 0.275663; 0.121919; 0.00286833; false;0.24; 0.162193; 0.013304; 0.0318701; 0.00648446; false;TO; 0.162488;ERR;ERR;ERR;ERR;1.04; 0.0594; 0.2751; 0.0019; 0.0276;0.83; 0.0609; 0.0686; 0.0005; 0.0000;2.5; 0.445578899; 0.044481994; 0.001421734; false;1.8; 0.213411714; 0.077344057; 3.6174E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;ERR;0.12; 0.0855252; 0.0238316; 4.5e-06; false;0.36; 0.0847723; 0.145406; 0.120492; 0.00303208; false;0.12; 0.0845272; 0.00685733; 0.0170081; 0.00365681; false;TO; 0.0860221;ERR;ERR;ERR;ERR;1.53; 0.0928; 0.4259; 0.0033; 0.0412;1.17; 0.0923; 0.1160; 0.0011; 0.0001;2.14; 0.317366765; 0.031142163; 0.001805552; false;1.56; 0.108047752; 0.071206141; 3.269E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;ERR;0.12; 0.0797486; 0.0273221; 3.88e-06; false;0.34; 0.0806354; 0.132188; 0.117364; 0.00468671; false;0.12; 0.0800187; 0.00644684; 0.0129823; 0.00470926; false;TO; 0.0799826;ERR;ERR;ERR;ERR;1.02; 0.0309; 0.1247; 0.0012; 0.0113;1.07; 0.0550; 0.0795; 0.0010; 0.0001;1.82; 0.293608427; 0.04291803; 0.001757195; false;1.53; 0.13919476; 0.03595695; 2.6934E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;ERR;0.08; 0.0659451; 0.0121719; 3.655e-06; false;0.29; 0.0652814; 0.10066; 0.127467; 0.00179847; false;0.1; 0.0658606; 0.00537399; 0.0136204; 0.00325235; false;TO; 0.0659691;ERR;ERR;ERR;ERR;0.82; 0.0256; 0.0940; 0.0008; 0.0086;1.03; 0.0443; 0.0537; 0.0005; 0.0000;1.62; 0.210654991; 0.021512934; 0.001748302; false;1.25; 0.057552975; 0.039067361; 2.5021E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;ERR;0.2; 0.149338; 0.0365587; 4.757e-06; false;0.72; 0.146745; 0.241319; 0.316886; 0.0048766; false;0.21; 0.147233; 0.0119065; 0.0259896; 0.00546892; false;TO; 0.14826;ERR;ERR;ERR;ERR;1.47; 0.0983; 0.4146; 0.0031; 0.0401;1.14; 0.0955; 0.1129; 0.0011; 0.0001;2.15; 0.313164762; 0.037391774; 0.00187506; false;1.63; 0.172387074; 0.046936429; 2.6828E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;ERR;0.77; 0.619628; 0.0507389; 4.015e-06; false;2.08; 0.609064; 1.08113; 0.286255; 0.0111963; false;0.8; 0.632283; 0.0589598; 0.0113826; 0.00292815; false;TO; 0.386243;ERR;ERR;ERR;ERR;1.78; 0.3780; 0.5100; 0.0014; 0.0037;1.46; 0.3789; 0.1933; 0.0021; 0.0001;2.72; 0.460071731; 0.064250041; 0.014646509; false;2.62; 0.469842739; 0.056564574; 2.5448E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;ERR;0.01; 0.0124538; 0.00122991; 2.983e-06; false;0.04; 0.0124868; 0.0197704; 0.00918979; 0.00117688; false;0.02; 0.0124354; 0.000948201; 0.00126294; 0.000664572; false;TO; 0.0124963;ERR;ERR;ERR;ERR;0.94; 0.0146; 0.0066; 0.0002; 0.0001;0.96; 0.0146; 0.0066; 0.0002; 0.0000;1.14; 0.114001012; 0.030075957; 0.001683701; false;0.92; 0.021463924; 0.00652415; 1.9234E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;ERR;0.43; 0.341574; 0.0283832; 3.9e-06; false;1.19; 0.338828; 0.610793; 0.178053; 0.00894398; false;0.45; 0.341819; 0.0330116; 0.00658882; 0.0018411; false;TO; 0.34153;ERR;ERR;ERR;ERR;0.91; 0.1215; 0.1198; 0.0005; 0.0007;0.85; 0.1205; 0.0539; 0.0007; 0.0000;2.54; 0.430633462; 0.04535583; 0.001827191; false;2.01; 0.275342499; 0.009737802; 2.1583E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;ERR;0.03; 0.0242137; 0.00224613; 3.102e-06; false;0.09; 0.0238652; 0.038391; 0.0210803; 0.00193198; false;0.03; 0.0240307; 0.00187502; 0.00178879; 0.000827203; false;TO; 0.0243569;ERR;ERR;ERR;ERR;1.0; 0.0219; 0.0138; 0.0003; 0.0003;0.98; 0.0212; 0.0120; 0.0004; 0.0000;1.2; 0.115047429; 0.022585265; 0.001678467; false;1.0; 0.040933053; 0.007183719; 1.9512E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;ERR;0.33; 0.263997; 0.0233132; 4.986e-06; false;0.88; 0.262313; 0.450308; 0.121146; 0.00667419; false;0.34; 0.265382; 0.0242231; 0.00535558; 0.00158106; false;TO; 0.263637;ERR;ERR;ERR;ERR;0.86; 0.0932; 0.0952; 0.0004; 0.0005;0.81; 0.0929; 0.0425; 0.0005; 0.0000;2.36; 0.354350404; 0.036220677; 0.001949184; false;1.91; 0.301696475; 0.006419206; 1.8813E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;ERR;0.42; 0.342364; 0.028494; 5.436e-06; false;1.2; 0.341091; 0.616631; 0.180062; 0.00901707; false;0.45; 0.345651; 0.0332779; 0.0065659; 0.00183544; false;TO; 0.34953;ERR;ERR;ERR;ERR;1.39; 0.2173; 0.2522; 0.0009; 0.0015;1.25; 0.2149; 0.1095; 0.0013; 0.0001;2.37; 0.421618392; 0.047883984; 0.001737607; false;2.14; 0.284211277; 0.008320577; 3.4636E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;ERR;10.91; 8.22425; 0.64297; 8.18e-06; false;29.66; 8.21815; 15.3746; 3.90656; 0.0507909; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 8.0662;ERR;ERR;ERR;ERR;14.67; 4.8385; 9.5828; 0.0046; 0.0113;6.23; 3.2297; 2.6329; 0.0032; 0.0001;7.54; 2.570161534; 0.077756254; 0.001847949; false;6.76; 1.923356015; 0.03954378; 4.3809E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;ERR;0.68; 0.518297; 0.0582317; 8.368e-06; false;2.19; 0.639683; 1.03497; 0.427546; 0.0174096; false;0.71; 0.592672; 0.0341074; 0.00696306; 0.00185031; false;TO; 0.375642;ERR;ERR;ERR;ERR;1.2; 0.2120; 0.2974; 0.0007; 0.0018;1.18; 0.2112; 0.1021; 0.0012; 0.0001;3.14; 0.497294241; 0.056990079; 0.003005758; false;2.5; 0.349530371; 0.022867429; 2.749E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;ERR;10.7; 7.88116; 0.713263; 9.363e-06; false;23.6; 5.35476; 12.6926; 3.98162; 0.0836741; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 8.29326;ERR;ERR;ERR;ERR;9.86; 2.7195; 6.8183; 0.0049; 0.0125;7.74; 4.5775; 3.3086; 0.0077; 0.0001;7.03; 2.610685637; 0.067620617; 0.002024744; false;7.17; 1.953237898; 0.053005549; 2.815E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;ERR;0.33; 0.303286; 0.0232551; 1.4468e-05; false;0.89; 0.295487; 0.466028; 0.127775; 0.00817587; false;0.35; 0.301325; 0.024455; 0.00567374; 0.0017557; false;TO; 0.271008;ERR;ERR;ERR;ERR;1.11; 0.0931; 0.0942; 0.0004; 0.0005;1.06; 0.0927; 0.0430; 0.0005; 0.0001;2.2; 0.332810976; 0.034908398; 0.001837767; false;2.25; 0.240327057; 0.018942928; 2.1142E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;ERR;10.71; 8.15123; 0.628999; 9.219e-06; false;19.96; 5.15068; 10.3368; 2.83814; 0.0743606; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 8.30157;ERR;ERR;ERR;ERR;12.07; 4.8034; 6.9060; 0.0045; 0.0116;8.49; 5.0693; 3.1006; 0.0069; 0.0001;7.11; 2.441082284; 0.063917959; 0.001712505; false;7.61; 2.11402417; 0.029424102; 3.1641E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;ERR;0.01; 0.0125939; 0.00124387; 4.151e-06; false;0.04; 0.0124278; 0.020059; 0.00922595; 0.00100252; false;0.02; 0.0125638; 0.000952133; 0.00129913; 0.00081341; false;TO; 0.012596;ERR;ERR;ERR;ERR;0.91; 0.0090; 0.0033; 0.0001; 0.0001;0.98; 0.0103; 0.0037; 0.0001; 0.0000;1.24; 0.106596676; 0.018901748; 0.001719098; false;1.02; 0.029270094; 0.00437758; 1.9231E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;ERR;10.66; 7.96283; 0.672025; 9.793e-06; false;24.67; 6.07954; 13.7023; 2.62532; 0.0489579; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 5.76601;ERR;ERR;ERR;ERR;14.39; 4.8517; 9.1919; 0.0052; 0.0136;7.7; 4.9107; 2.4461; 0.0045; 0.0001;6.92; 2.65698185; 0.065904566; 0.00213277; false;6.8; 1.921106221; 0.062792434; 4.9378E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;ERR;19.16; 15.3654; 0.934095; 8.666e-06; false;51.46; 14.5118; 24.8211; 8.70326; 0.175881; false;ERR;ERR;ERR;ERR;ERR;ERR;TO; 16.1584;ERR;ERR;ERR;ERR;28.26; 9.9320; 18.6928; 0.0091; 0.0381;13.22; 7.2117; 6.4384; 0.0116; 0.0001;10.04; 4.716851742; 0.094023009; 0.002124983; false;10.47; 3.755345291; 0.12525244; 2.5524E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;ERR;0.01; 0.0131012; 0.00144149; 5.071e-06; false;0.04; 0.013083; 0.0201514; 0.00923458; 0.00102627; false;0.02; 0.0129717; 0.000955545; 0.00147163; 0.000791674; false;TO; 0.0130951;ERR;ERR;ERR;ERR;1.08; 0.0135; 0.0060; 0.0002; 0.0001;0.98; 0.0099; 0.0038; 0.0001; 0.0000;1.26; 0.116504568; 0.026292515; 0.006063779; false;0.89; 0.024853211; 0.00420489; 2.5247E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;ERR;0.01; 0.0118131; 0.00130279; 3.097e-06; false;0.03; 0.00780022; 0.0127625; 0.0057626; 0.00067432; false;0.02; 0.0123247; 0.000941535; 0.00139302; 0.000721757; false;TO; 0.00781631;ERR;ERR;ERR;ERR;0.98; 0.0140; 0.0072; 0.0002; 0.0002;0.96; 0.0140; 0.0070; 0.0003; 0.0000;1.21; 0.117301095; 0.019730944; 0.001765963; false;0.99; 0.025424824; 0.004619256; 1.9512E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;ERR;0.01; 0.0125004; 0.0012183; 3.366e-06; false;0.04; 0.0124263; 0.0197029; 0.00912642; 0.000993124; false;0.02; 0.0124432; 0.000952994; 0.0012836; 0.000707781; false;TO; 0.0127154;ERR;ERR;ERR;ERR;0.98; 0.0146; 0.0066; 0.0002; 0.0001;0.96; 0.0140; 0.0066; 0.0002; 0.0000;1.22; 0.145937947; 0.042444436; 0.002179904; false;0.99; 0.031017903; 0.009656678; 1.9456E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;ERR;0.03; 0.0247452; 0.00227614; 4.54e-06; false;0.09; 0.0250425; 0.0390751; 0.0228802; 0.00199717; false;0.04; 0.0243303; 0.00171329; 0.00186719; 0.000853006; false;TO; 0.0248641;ERR;ERR;ERR;ERR;0.97; 0.0219; 0.0135; 0.0003; 0.0003;0.98; 0.0220; 0.0120; 0.0004; 0.0000;1.19; 0.115670977; 0.028443867; 0.001623643; false;1.04; 0.049002871; 0.011111508; 2.1079E-5; false
