name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;pymata-runtime;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;ERR;0.02; 0.00986724; 0.0077424; 3.448e-06; false;0.06; 0.00992466; 0.0157137; 0.0290442; 0.00401492; false;0.02; 0.00977874; 0.000795627; 0.0024343; 0.00100918; false;TO; 0.00985423;ERR;0.96; 0.0124; 0.0097; 0.0005; 0.0004;0.97; 0.0124; 0.0109; 0.0022; 0.0000;1.11; 0.11195245; 0.034675336; 0.001530774; false;0.77; 0.034708709; 0.006034831; 2.2791E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;ERR;0.0; 0.000225865; 5.9703e-05; 3.064e-06; false;0.0; 0.000220591; 0.000369672; 0.000343835; 0.000101351; false;0.0; 0.000236689; 1.9096e-05; 0.000664133; 0.000540932; false;TO; 0.000224002;ERR;0.97; 0.0064; 0.0002; 0.0001; 0.0000;0.94; 0.0063; 0.0005; 0.0001; 0.0000;0.86; 0.054853328; 0.018532078; 0.001529147; false;0.76; 0.005501429; 0.001984231; 1.5996E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;ERR;0.0; 0.000424201; 0.000194951; 2.894e-06; false;0.0; 0.000425591; 0.000785702; 0.00074588; 0.000219761; false;0.01; 0.000426602; 3.3439e-05; 0.000745956; 0.000561746; false;TO; 0.000410194;ERR;0.96; 0.0065; 0.0003; 0.0001; 0.0000;0.98; 0.0066; 0.0008; 0.0002; 0.0001;0.86; 0.055235186; 0.014035394; 0.001603074; false;0.76; 0.006593094; 0.002129123; 2.3161E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;ERR;0.0; 0.000420814; 0.000181969; 2.611e-06; false;0.0; 0.000417874; 0.000776411; 0.000771461; 0.000207138; false;0.01; 0.00041391; 3.3028e-05; 0.000748408; 0.000560499; false;TO; 0.000439354;ERR;0.95; 0.0065; 0.0003; 0.0001; 0.0000;0.97; 0.0065; 0.0008; 0.0002; 0.0000;0.87; 0.052941344; 0.015790013; 0.001490242; false;0.73; 0.006327171; 0.001906141; 1.4772E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;ERR;0.0; 0.000100354; 2.6987e-05; 2.682e-06; false;0.0; 9.7959e-05; 0.00014549; 0.000138753; 2.0712e-05; false;0.01; 0.000104724; 1.1519e-05; 0.000739116; 0.000507905; false;TO; 0.000107244;ERR;0.72; 0.0045; 0.0001; 0.0000; 0.0000;0.93; 0.0063; 0.0003; 0.0001; 0.0000;0.83; 0.048394728; 0.011818783; 0.001440013; false;0.75; 0.004456027; 0.001895572; 1.8771E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;ERR;0.0; 0.000241899; 6.0355e-05; 2.766e-06; false;0.0; 0.000225253; 0.000393007; 0.000353697; 8.9857e-05; false;0.01; 0.000227242; 2.0212e-05; 0.000665866; 0.000536157; false;TO; 0.000213874;ERR;0.98; 0.0064; 0.0002; 0.0001; 0.0000;0.96; 0.0066; 0.0005; 0.0001; 0.0000;0.86; 0.055855243; 0.017538965; 0.001526746; false;0.78; 0.005439856; 0.002113723; 1.6711E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;ERR;0.0; 0.000292653; 0.000418387; 2.778e-06; false;0.0; 0.000297838; 0.000591952; 0.00187798; 0.000650608; false;0.0; 0.000279353; 3.7199e-05; 0.000932371; 0.000646177; false;TO; 0.000283227;ERR;0.94; 0.0064; 0.0005; 0.0002; 0.0001;0.98; 0.0063; 0.0016; 0.0005; 0.0000;0.85; 0.054360227; 0.017052378; 0.001248308; false;0.77; 0.006356463; 0.004016469; 1.595E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;ERR;0.0; 0.000692413; 0.00101478; 3.044e-06; false;0.0; 0.00070606; 0.00112951; 0.00435356; 0.00151894; false;0.01; 0.000698998; 7.3428e-05; 0.00115566; 0.000751915; false;TO; 0.000703017;ERR;0.95; 0.0067; 0.0012; 0.0004; 0.0002;0.97; 0.0069; 0.0025; 0.0009; 0.0000;0.92; 0.072164741; 0.028281765; 0.001642508; false;0.79; 0.008577996; 0.005088435; 1.6042E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;ERR;0.0; 0.00010297; 2.781e-05; 2.515e-06; false;0.0; 9.6843e-05; 0.00015422; 0.000131824; 2.5545e-05; false;0.0; 9.6905e-05; 1.2095e-05; 0.000651122; 0.000525913; false;TO; 9.9888e-05;ERR;0.69; 0.0046; 0.0001; 0.0000; 0.0000;0.7; 0.0045; 0.0003; 0.0001; 0.0000;0.65; 0.03949883; 0.009236507; 0.00128363; false;0.81; 0.004527976; 0.00214596; 1.8575E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;ERR;0.0; 0.000799267; 0.00320566; 3.292e-06; false;0.01; 0.000817462; 0.00157519; 0.0103825; 0.00388372; false;0.01; 0.000790503; 0.000106598; 0.00193409; 0.00112906; false;TO; 0.000815033;ERR;0.96; 0.0069; 0.0027; 0.0009; 0.0003;0.96; 0.0069; 0.0049; 0.0023; 0.0000;0.95; 0.081338997; 0.030717482; 0.001639509; false;0.77; 0.010900967; 0.007866546; 1.8677E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;ERR;0.0; 0.000684893; 0.00264764; 3.119e-06; false;0.01; 0.000701145; 0.00132502; 0.00825311; 0.00304786; false;0.01; 0.000667279; 8.2222e-05; 0.00161093; 0.000991539; false;TO; 0.000695883;ERR;0.83; 0.0069; 0.0021; 0.0007; 0.0003;0.98; 0.0067; 0.0039; 0.0018; 0.0000;0.95; 0.085656369; 0.029874307; 0.001789224; false;0.81; 0.00947317; 0.005854475; 1.6949E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;ERR;0.02; 0.0119665; 0.00824163; 3.263e-06; false;0.05; 0.0120296; 0.0194366; 0.0162179; 0.00462537; false;0.03; 0.0120248; 0.000981054; 0.00272032; 0.00123245; false;TO; 0.0121047;ERR;0.97; 0.0142; 0.0078; 0.0013; 0.0005;0.96; 0.0135; 0.0129; 0.0026; 0.0000;1.15; 0.108332723; 0.03719958; 0.001703855; false;0.94; 0.027131077; 0.005579419; 2.0476E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-2.mata;ERR;0.0; 0.000103248; 2.6713e-05; 2.263e-06; false;0.0; 0.000100186; 0.000162131; 0.000127582; 2.0452e-05; false;0.0; 0.000117705; 1.0876e-05; 0.000448142; 0.000351745; false;TO; 0.000125201;ERR;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.94; 0.0063; 0.0004; 0.0001; 0.0000;0.82; 0.049815185; 0.016670169; 0.001578376; false;0.75; 0.00435859; 0.001798311; 1.7941E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09263-1.mata;ERR;0.0; 0.000623767; 0.00172683; 3.142e-06; false;0.01; 0.000646291; 0.00118504; 0.00639769; 0.00227754; false;0.0; 0.000607574; 7.9772e-05; 0.0014434; 0.000920432; false;TO; 0.000639479;ERR;0.7; 0.0049; 0.0009; 0.0003; 0.0001;0.95; 0.0067; 0.0034; 0.0014; 0.0000;0.92; 0.077525628; 0.032260883; 0.001671216; false;0.77; 0.008635284; 0.005359965; 2.3021E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-1.mata;ERR;0.0; 0.000632345; 0.00116201; 3.022e-06; false;0.0; 0.000628747; 0.00109171; 0.00439609; 0.00146952; false;0.01; 0.000626896; 6.7713e-05; 0.00116533; 0.00076355; false;TO; 0.000650522;ERR;0.94; 0.0066; 0.0012; 0.0004; 0.0001;0.94; 0.0066; 0.0024; 0.0009; 0.0000;0.9; 0.07319239; 0.029576946; 0.001519468; false;0.77; 0.008170439; 0.004314087; 1.4749E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-2.mata;ERR;0.0; 9.9403e-05; 2.7602e-05; 2.635e-06; false;0.0; 9.626e-05; 0.000160912; 0.000129001; 2.3171e-05; false;0.0; 9.6655e-05; 1.2486e-05; 0.000631362; 0.000529806; false;TO; 9.6187e-05;ERR;0.95; 0.0062; 0.0001; 0.0001; 0.0000;0.96; 0.0062; 0.0004; 0.0001; 0.0000;0.86; 0.049830437; 0.016596909; 0.001600584; false;0.74; 0.004420952; 0.002026552; 2.5814E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-3.mata;ERR;0.01; 0.00711426; 0.00389023; 3.058e-06; false;0.04; 0.00715407; 0.0107716; 0.0197371; 0.00284293; false;0.02; 0.00714437; 0.000535745; 0.00180384; 0.000935; false;TO; 0.0071683;ERR;0.94; 0.0107; 0.0068; 0.0004; 0.0003;0.92; 0.0110; 0.0078; 0.0016; 0.0000;1.07; 0.103841451; 0.033258203; 0.001547823; false;0.88; 0.022079752; 0.005474836; 1.9239E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-4.mata;ERR;0.03; 0.0227389; 0.00847816; 3.195e-06; false;0.13; 0.0224; 0.0365162; 0.0577213; 0.00590129; false;0.04; 0.0220633; 0.0017923; 0.00341054; 0.00138174; false;TO; 0.0221156;ERR;0.73; 0.0122; 0.0107; 0.0005; 0.0006;0.72; 0.0132; 0.0110; 0.0018; 0.0000;1.34; 0.134281579; 0.051223686; 0.002276935; false;1.03; 0.031674724; 0.016205842; 2.2204E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09633-1.mata;ERR;0.01; 0.00118748; 0.00779066; 3.849e-06; false;0.03; 0.00117714; 0.00239879; 0.0207564; 0.00765162; false;0.01; 0.00118389; 0.00015847; 0.00319245; 0.0017296; false;TO; 0.00118896;ERR;0.98; 0.0074; 0.0054; 0.0018; 0.0007;1.02; 0.0073; 0.0089; 0.0043; 0.0000;1.03; 0.103573235; 0.041117672; 0.00171694; false;0.81; 0.012268783; 0.009208692; 2.1541E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09664-1.mata;ERR;0.0; 0.00152834; 0.000489125; 2.82e-06; false;0.0; 0.0016868; 0.00235924; 0.00256162; 0.000778191; false;0.01; 0.00155014; 0.000134943; 0.000944872; 0.000648296; false;TO; 0.0015386;ERR;0.95; 0.0074; 0.0011; 0.0002; 0.0001;0.95; 0.0073; 0.0023; 0.0004; 0.0000;0.91; 0.081892379; 0.021113095; 0.001473993; false;0.78; 0.016101667; 0.00374331; 1.6559E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09776-1.mata;ERR;0.0; 0.000372242; 0.000430852; 3.072e-06; false;0.0; 0.000371368; 0.000631838; 0.00210893; 0.000725015; false;0.01; 0.000341424; 4.6914e-05; 0.000949274; 0.000661621; false;TO; 0.000346187;ERR;0.7; 0.0054; 0.0004; 0.0001; 0.0000;0.95; 0.0063; 0.0018; 0.0006; 0.0000;0.86; 0.065824642; 0.025210943; 0.001473046; false;0.74; 0.006678707; 0.004042984; 1.9521E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09799-1.mata;ERR;0.0; 0.00188257; 0.00330553; 2.967e-06; false;0.01; 0.00185763; 0.00327011; 0.00690715; 0.00204449; false;0.01; 0.00189281; 0.000153924; 0.00138352; 0.000843382; false;TO; 0.00185035;ERR;0.95; 0.0074; 0.0019; 0.0006; 0.0002;0.95; 0.0074; 0.0035; 0.0011; 0.0000;0.96; 0.078790614; 0.030391551; 0.001484394; false;0.81; 0.013924447; 0.003092147; 1.7209E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-1.mata;ERR;0.0; 0.000847846; 0.00404284; 3.386e-06; false;0.01; 0.000840751; 0.00170075; 0.0125938; 0.0046663; false;0.01; 0.000843095; 0.000125415; 0.0021477; 0.00122634; false;TO; 0.000843702;ERR;0.96; 0.0072; 0.0034; 0.0012; 0.0004;0.98; 0.0070; 0.0061; 0.0028; 0.0000;1.03; 0.103387305; 0.04373053; 0.001854727; false;0.78; 0.020671869; 0.010638895; 2.4814E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-2.mata;ERR;0.02; 0.0103979; 0.00558226; 3.214e-06; false;0.08; 0.010347; 0.0163818; 0.0488446; 0.00473781; false;0.02; 0.010306; 0.000848477; 0.0025932; 0.00123394; false;TO; 0.0104261;ERR;0.72; 0.0086; 0.0048; 0.0003; 0.0002;0.97; 0.0125; 0.0116; 0.0026; 0.0000;1.13; 0.115046174; 0.036142018; 0.001663752; false;0.9; 0.019918583; 0.007202715; 3.1218E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10015-1.mata;ERR;0.0; 0.00153603; 0.00131614; 3.055e-06; false;0.0; 0.00150298; 0.00251129; 0.00364912; 0.00117665; false;0.01; 0.00153156; 0.000122242; 0.00108281; 0.000703631; false;TO; 0.00152146;ERR;0.97; 0.0074; 0.0013; 0.0004; 0.0001;0.94; 0.0072; 0.0027; 0.0007; 0.0000;0.92; 0.078388492; 0.02706005; 0.001500588; false;0.79; 0.015988622; 0.003286548; 1.4145E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10042-1.mata;ERR;0.0; 0.000368574; 0.000549767; 2.537e-06; false;0.0; 0.000367262; 0.000689892; 0.0027246; 0.000947576; false;0.01; 0.000364435; 4.7131e-05; 0.000972087; 0.000669232; false;TO; 0.000367555;ERR;0.96; 0.0064; 0.0008; 0.0003; 0.0001;0.97; 0.0064; 0.0020; 0.0007; 0.0000;0.9; 0.068552016; 0.023844155; 0.001479307; false;0.73; 0.007023324; 0.004629404; 2.3407E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-1.mata;ERR;0.0; 0.00148284; 0.000422851; 2.065e-06; false;0.0; 0.00233464; 0.00356499; 0.00342856; 0.000890579; false;0.01; 0.00230786; 0.000202776; 0.00114813; 0.000720833; false;TO; 0.00235048;ERR;0.71; 0.0056; 0.0011; 0.0002; 0.0001;0.7; 0.0056; 0.0021; 0.0004; 0.0000;0.78; 0.079920751; 0.019968758; 0.001562443; false;0.85; 0.018294485; 0.005733538; 1.9416E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-2.mata;ERR;0.0; 0.000103243; 3.9319e-05; 3.08e-06; false;0.0; 0.000100472; 0.000161478; 0.000129808; 2.3089e-05; false;0.0; 9.7356e-05; 1.1126e-05; 0.000649846; 0.000523482; false;TO; 9.7544e-05;ERR;0.93; 0.0062; 0.0001; 0.0000; 0.0000;0.97; 0.0065; 0.0005; 0.0001; 0.0000;0.86; 0.051310303; 0.01212737; 0.001483698; false;0.78; 0.004627709; 0.002119519; 1.8717E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;ERR;0.02; 0.0108363; 0.00882279; 3.528e-06; false;0.07; 0.0107326; 0.0174572; 0.032205; 0.00448974; false;0.02; 0.0109295; 0.000855169; 0.00264248; 0.00125095; false;TO; 0.0110212;ERR;0.99; 0.0130; 0.0105; 0.0006; 0.0004;0.97; 0.0127; 0.0115; 0.0023; 0.0000;1.16; 0.114661636; 0.031877665; 0.001768693; false;0.94; 0.028115615; 0.007178091; 2.0468E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;ERR;0.0; 0.00131066; 0.000342234; 2.79e-06; false;0.0; 0.00130418; 0.00191087; 0.00173378; 0.000417457; false;0.01; 0.00130446; 0.000106835; 0.000880379; 0.000623434; false;TO; 0.00129647;ERR;0.96; 0.0071; 0.0009; 0.0001; 0.0001;0.98; 0.0072; 0.0021; 0.0004; 0.0000;0.92; 0.07540475; 0.017236525; 0.001505543; false;0.8; 0.015999462; 0.003165937; 1.6593E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;ERR;0.0; 0.000271537; 0.000277285; 2.791e-06; false;0.0; 0.000331534; 0.000486268; 0.00139774; 0.000459359; false;0.0; 0.000257662; 3.5938e-05; 0.000847702; 0.000618758; false;TO; 0.000256888;ERR;0.89; 0.0047; 0.0003; 0.0001; 0.0000;0.69; 0.0047; 0.0008; 0.0002; 0.0000;0.71; 0.060096931; 0.01980605; 0.001384953; false;0.61; 0.005899325; 0.003301187; 1.5485E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;ERR;0.0; 0.000382287; 0.000645566; 2.939e-06; false;0.0; 0.000245153; 0.000517886; 0.00190271; 0.000686716; false;0.01; 0.000366738; 4.7525e-05; 0.00101889; 0.000709782; false;TO; 0.000390123;ERR;0.96; 0.0066; 0.0008; 0.0003; 0.0001;0.96; 0.0065; 0.0019; 0.0007; 0.0000;0.88; 0.069302871; 0.030652029; 0.002122688; false;0.8; 0.007048653; 0.004618992; 2.02E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;ERR;0.0; 0.000105931; 2.8233e-05; 3.019e-06; false;0.0; 0.000115825; 0.000168734; 0.000145001; 2.3103e-05; false;0.01; 0.000102479; 1.1224e-05; 0.000635482; 0.000544377; false;TO; 0.000100135;ERR;0.94; 0.0062; 0.0001; 0.0000; 0.0000;0.87; 0.0045; 0.0003; 0.0001; 0.0000;0.67; 0.047613478; 0.016452706; 0.001427538; false;0.74; 0.004404891; 0.002053742; 2.6708E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;ERR;0.0; 0.000214332; 6.1391e-05; 2.694e-06; false;0.0; 0.000211098; 0.000381315; 0.000339621; 8.8631e-05; false;0.01; 0.000208246; 1.9998e-05; 0.000673574; 0.000520685; false;TO; 0.000220748;ERR;0.94; 0.0063; 0.0002; 0.0001; 0.0000;0.96; 0.0063; 0.0005; 0.0001; 0.0000;0.84; 0.050154931; 0.01337047; 0.00143375; false;0.74; 0.005266244; 0.001968255; 1.4979E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;ERR;0.0; 0.00042259; 0.00018219; 2.605e-06; false;0.0; 0.000402863; 0.000792266; 0.000751132; 0.000367206; false;0.01; 0.000403592; 3.242e-05; 0.000723799; 0.000521445; false;TO; 0.000407075;ERR;0.95; 0.0064; 0.0003; 0.0001; 0.0000;0.94; 0.0064; 0.0007; 0.0002; 0.0000;0.86; 0.056011122; 0.017888835; 0.001576283; false;0.75; 0.00660064; 0.002044093; 2.1331E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;ERR;0.0; 0.000417732; 0.000182437; 2.404e-06; false;0.0; 0.000413862; 0.000740831; 0.000755133; 0.000207573; false;0.01; 0.000400552; 3.2173e-05; 0.000740949; 0.000552871; false;TO; 0.000411152;ERR;0.96; 0.0065; 0.0003; 0.0001; 0.0000;0.95; 0.0064; 0.0008; 0.0002; 0.0000;0.85; 0.052678606; 0.014562395; 0.001455259; false;0.75; 0.006407916; 0.0018213; 1.3868E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;ERR;0.0; 9.9313e-05; 2.6728e-05; 2.242e-06; false;0.0; 0.000111316; 0.000181602; 0.000126697; 0.000205964; false;0.01; 9.3942e-05; 1.2867e-05; 0.000634847; 0.000502674; false;TO; 0.00010824;ERR;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.92; 0.0062; 0.0004; 0.0001; 0.0000;0.85; 0.04965146; 0.013058109; 0.001631838; false;0.75; 0.004523186; 0.002027191; 1.9558E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;ERR;0.02; 0.0120742; 0.00825635; 3.348e-06; false;0.06; 0.0120829; 0.0196424; 0.0269353; 0.00414291; false;0.02; 0.0122878; 0.000972785; 0.00259021; 0.00114527; false;TO; 0.0122054;ERR;0.69; 0.0086; 0.0058; 0.0003; 0.0003;0.71; 0.0087; 0.0061; 0.0011; 0.0000;0.96; 0.103378997; 0.033877207; 0.002081229; false;0.79; 0.023583314; 0.006802467; 2.0973E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;ERR;0.0; 0.00182274; 0.00133315; 2.532e-06; false;0.01; 0.00293494; 0.00500962; 0.00419827; 0.000813732; false;0.01; 0.00282179; 0.000237739; 0.00109883; 0.000630033; false;TO; 0.00282322;ERR;0.78; 0.0081; 0.0018; 0.0001; 0.0001;0.97; 0.0080; 0.0032; 0.0006; 0.0000;0.92; 0.072066916; 0.021706388; 0.001737823; false;0.64; 0.019039917; 0.002233662; 1.6176E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;ERR;0.0; 0.000246774; 0.00029703; 2.213e-06; false;0.0; 0.000244224; 0.000455145; 0.00147342; 0.000516887; false;0.0; 0.000242193; 3.1764e-05; 0.000642779; 0.000436968; false;TO; 0.000278123;ERR;0.94; 0.0065; 0.0007; 0.0002; 0.0001;0.97; 0.0065; 0.0019; 0.0006; 0.0000;0.87; 0.066629409; 0.019859095; 0.001640212; false;0.78; 0.007321658; 0.004465004; 2.1933E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;ERR;0.0; 0.000440651; 0.00122292; 3.028e-06; false;0.0; 0.000447832; 0.00091111; 0.00470456; 0.00173452; false;0.01; 0.000428585; 5.7029e-05; 0.00125627; 0.000783095; false;TO; 0.000437237;ERR;0.7; 0.0047; 0.0006; 0.0002; 0.0001;0.83; 0.0048; 0.0014; 0.0005; 0.0000;0.77; 0.071329717; 0.02523458; 0.001603792; false;0.79; 0.007788393; 0.00485464; 1.7969E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;ERR;0.0; 0.000226807; 7.06e-05; 2.329e-06; false;0.0; 0.000240462; 0.000377037; 0.000368784; 9.9236e-05; false;0.0; 0.000230845; 2.3398e-05; 0.000659961; 0.00053585; false;TO; 0.000240262;ERR;0.95; 0.0063; 0.0002; 0.0001; 0.0000;0.94; 0.0063; 0.0006; 0.0001; 0.0000;0.85; 0.049895192; 0.013227101; 0.001421908; false;0.74; 0.005430244; 0.002105425; 1.5621E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;ERR;0.04; 0.0113771; 0.0204986; 3.628e-06; false;0.11; 0.0110399; 0.0179767; 0.0666557; 0.0132924; false;0.01; 0.00723791; 0.000569486; 0.0029514; 0.00151908; false;TO; 0.011094;ERR;0.96; 0.0131; 0.0130; 0.0029; 0.0012;0.98; 0.0136; 0.0181; 0.0060; 0.0000;1.25; 0.146199696; 0.044466622; 0.001709829; false;0.92; 0.022348529; 0.014875065; 2.1822E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;ERR;0.0; 0.000266494; 0.00025956; 2.924e-06; false;0.0; 0.000257036; 0.000488145; 0.00129325; 0.000437855; false;0.01; 0.000266139; 3.1457e-05; 0.000823047; 0.000592258; false;TO; 0.000270215;ERR;0.94; 0.0064; 0.0004; 0.0001; 0.0000;0.97; 0.0064; 0.0011; 0.0004; 0.0000;0.88; 0.058819678; 0.016836112; 0.001484055; false;0.74; 0.006090674; 0.003890692; 1.5688E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;ERR;0.0; 0.000609012; 0.00155239; 2.962e-06; false;0.0; 0.000606558; 0.00111828; 0.00588048; 0.00214684; false;0.01; 0.000602551; 8.0858e-05; 0.00153845; 0.000862412; false;TO; 0.000613354;ERR;0.96; 0.0067; 0.0016; 0.0005; 0.0002;0.96; 0.0068; 0.0034; 0.0014; 0.0000;0.92; 0.076991623; 0.032119514; 0.001582228; false;0.76; 0.008354662; 0.005405589; 1.9293E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;ERR;0.0; 9.8788e-05; 2.688e-05; 2.401e-06; false;0.0; 9.7662e-05; 0.000156972; 0.000127805; 2.1344e-05; false;0.01; 9.4184e-05; 1.1808e-05; 0.000618482; 0.000511847; false;TO; 0.000106254;ERR;0.94; 0.0062; 0.0001; 0.0000; 0.0000;0.92; 0.0062; 0.0003; 0.0001; 0.0001;0.88; 0.054136653; 0.012792145; 0.001567821; false;0.77; 0.004614678; 0.00194428; 1.8457E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-2.mata;ERR;0.0; 0.000105971; 2.797e-05; 2.817e-06; false;0.0; 0.000103938; 0.000178171; 0.000133456; 2.3233e-05; false;0.01; 9.5381e-05; 1.2091e-05; 0.000659823; 0.000528325; false;TO; 9.7751e-05;ERR;0.97; 0.0063; 0.0001; 0.0000; 0.0000;0.97; 0.0064; 0.0003; 0.0001; 0.0000;0.87; 0.049438699; 0.012615808; 0.001582295; false;0.77; 0.004676532; 0.001925721; 2.2896E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-1.mata;ERR;0.0; 0.000786975; 0.00264105; 3.34e-06; false;0.01; 0.000801405; 0.00154577; 0.00952881; 0.00353918; false;0.01; 0.000761437; 0.000154788; 0.00188526; 0.00110454; false;TO; 0.000845313;ERR;0.96; 0.0067; 0.0024; 0.0008; 0.0003;0.97; 0.0068; 0.0047; 0.0021; 0.0000;0.94; 0.08979028; 0.034760201; 0.001678906; false;0.76; 0.009740529; 0.006529041; 3.4587E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-2.mata;ERR;0.0; 0.000342033; 0.000577213; 3.157e-06; false;0.0; 0.000359093; 0.000626531; 0.00252548; 0.00089894; false;0.01; 0.000335682; 4.1086e-05; 0.00102958; 0.000699868; false;TO; 0.000371038;ERR;0.94; 0.0064; 0.0007; 0.0003; 0.0001;0.97; 0.0064; 0.0018; 0.0006; 0.0000;0.9; 0.066057116; 0.02621037; 0.001464689; false;0.76; 0.006481922; 0.004170417; 2.724E-5; false
