name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.17; 0.821596; 0.223421; 0.0785; 0.0312;1.58; NOT EMPTY;3.54; 2.68951; 0.747959; 0.0415744; true;5.42; 2.68427; 0.719956;0.7393510000000001; 1.3069; true;2.52; 1.71238; 0.528739;0.059737; 0.197822; true;TO; 1.85745; 0.535553;2.17; 1.1919; 0.0000; 0.0323;TO;MISSING;MISSING;MISSING;2.89; 1.1688; 0.7973; 0.0080;4.88;1.07516343; 0.138756425; true;3.1;0.418047441; 0.218465275; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.6; 0.456215; 0.130617; 0.0134; 0.0065;0.67; NOT EMPTY;1.93; 1.49968; 0.423921; 0.00986529; true;2.89; 1.52304; 0.446568;0.5146315; 0.404453; true;2.01; 1.50218; 0.432101;0.0337579; 0.035916; true;TO; 1.5365; 0.425407;1.63; 0.6508; 0.0000; 0.0086;TO;MISSING;MISSING;MISSING;2.13; 0.6679; 0.4624; 0.0112;3.89;0.739680914; 0.07877336; true;2.52;0.329120789; 0.049153588; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.33; 0.252199; 0.0859847; 0.0105; 0.0045;0.5; NOT EMPTY;2.0; 1.54488; 0.453804; 0.0129596; true;3.03; 1.56625; 0.45417;0.5363053; 0.469076; true;2.12; 1.56515; 0.451086;0.035121820000000005; 0.0472576; true;TO; 1.61376; 0.457456;1.88; 0.7085; 0.0000; 0.0096;TO;MISSING;MISSING;MISSING;2.24; 0.7317; 0.3914; 0.0062;4.59;1.00384185; 0.164876725; true;2.72;0.36308214499999997; 0.055706651; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.7; 0.548357; 0.158774; 0.0198; 0.0087;0.82; NOT EMPTY;2.17; 1.65596; 0.484237; 0.0125477; true;3.13; 1.62398; 0.479313;0.5462368; 0.460891; true;2.24; 1.65099; 0.483236;0.03514609; 0.0479161; true;TO; 1.64337; 0.477154;1.88; 0.7407; 0.0000; 0.0094;TO;MISSING;MISSING;MISSING;1.59; 0.4140; 0.3138; 0.0066;4.86;1.003425298; 0.100409744; true;3.29;0.526606428; 0.055052064; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;0.75; 0.467592; 0.158875; 0.0764; 0.0351;1.86; NOT EMPTY;3.14; 2.49681; 0.54889; 0.0463925; true;4.21; 1.72528; 0.516245;0.63255; 1.31175; true;3.86; 2.71785; 0.775931;0.06542429999999999; 0.260229; true;TO; 2.22812; 0.778573;2.26; 1.1691; 0.0000; 0.0330;TO;MISSING;MISSING;MISSING;3.28; 1.2695; 0.9195; 0.0085;5.47;1.284619578; 0.136749603; true;3.96;0.635181531; 0.231894788; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.67; 0.546643; 0.149473; 0.0180; 0.0081;0.75; NOT EMPTY;2.13; 1.63323; 0.469804; 0.0118577; true;2.35; 1.42325; 0.302243;0.3425373; 0.290861; true;2.15; 1.61634; 0.460658;0.03445121; 0.0452066; true;TO; 1.62105; 0.468518;1.75; 0.6971; 0.0000; 0.0089;TO;MISSING;MISSING;MISSING;2.43; 0.7469; 0.5132; 0.0111;4.28;1.1827273310000002; 0.100672151; true;2.81;0.360855338; 0.066496995; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.67; 0.49656; 0.147565; 0.0176; 0.0078;0.48; NOT EMPTY;1.69; 1.16692; 0.469829; 0.0122909; true;3.06; 1.59001; 0.455957;0.53909; 0.463657; true;2.19; 1.62634; 0.467988;0.034579860000000004; 0.0474558; true;TO; 1.59994; 0.473008;1.51; 0.4199; 0.0000; 0.0061;TO;MISSING;MISSING;MISSING;2.51; 0.7523; 0.5565; 0.0124;4.35;0.983257637; 0.123041781; true;3.01;0.484346874; 0.092170295; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.71; 0.586262; 0.157576; 0.0183; 0.0080;0.8; NOT EMPTY;1.66; 1.32864; 0.319106; 0.00727472; true;3.15; 1.63999; 0.470243;0.5589040000000001; 0.464496; true;1.45; 1.06233; 0.322997;0.0238941; 0.0309654; true;TO; 1.10306; 0.317833;1.82; 0.7032; 0.0000; 0.0087;TO;MISSING;MISSING;MISSING;2.45; 0.7540; 0.5474; 0.0117;4.49;1.2151412670000001; 0.104451492; true;2.86;0.625914599; 0.051349412; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.69; 0.529243; 0.155155; 0.0195; 0.0086;0.81; NOT EMPTY;2.16; 1.6612; 0.472901; 0.0123578; true;2.34; 1.34796; 0.315657;0.3534041; 0.302647; true;2.22; 1.65424; 0.476502;0.03526817; 0.0488937; true;TO; 1.67846; 0.483007;1.87; 0.7109; 0.0000; 0.0093;TO;MISSING;MISSING;MISSING;1.54; 0.4118; 0.3058; 0.0064;4.28;0.94501335; 0.110963003; true;3.11;0.435779785; 0.059027501; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.68; 0.680175; 0.153322; 0.0196; 0.0081;0.49; NOT EMPTY;1.78; 1.47557; 0.309824; 0.0067586; true;2.0; 1.03123; 0.313981;0.3508335; 0.288788; true;1.43; 1.03781; 0.315474;0.02375183; 0.0351685; true;TO; 1.04717; 0.365465;1.23; 0.4235; 0.0000; 0.0059;TO;MISSING;MISSING;MISSING;2.37; 0.7619; 0.5123; 0.0057;4.46;1.1207804069999998; 0.092806329; true;2.8;0.556404074; 0.054880518; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.38; 0.269691; 0.0955737; 0.0123; 0.0055;0.5; NOT EMPTY;1.38; 1.05377; 0.314653; 0.00720571; true;2.06; 1.05026; 0.318855;0.36025999999999997; 0.318416; true;1.44; 1.05093; 0.316865;0.02342845; 0.0332906; true;TO; 1.10639; 0.329587;1.29; 0.4207; 0.0000; 0.0060;TO;MISSING;MISSING;MISSING;2.74; 0.7987; 0.5739; 0.0121;4.51;0.902459949; 0.111222952; true;3.23;0.457641048; 0.063409502; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.72; 0.532009; 0.160482; 0.0188; 0.0092;0.79; NOT EMPTY;2.21; 1.68969; 0.495902; 0.0120534; true;2.57; 1.56727; 0.321794;0.3642181; 0.319547; true;2.22; 1.63808; 0.479491;0.03715038; 0.0545022; true;TO; 1.08437; 0.371087;1.91; 0.7431; 0.0000; 0.0099;TO;MISSING;MISSING;MISSING;2.15; 0.6732; 0.3133; 0.0066;4.33;0.849278078; 0.092284556; true;3.17;0.567167108; 0.078584805; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.71; 0.532791; 0.159059; 0.0204; 0.0089;0.88; NOT EMPTY;2.24; 1.71392; 0.498465; 0.0132837; true;3.22; 1.67274; 0.492428;0.5612624; 0.47338; true;2.31; 1.69975; 0.503262;0.037072129999999995; 0.0513556; true;TO; 1.69313; 0.484742;1.9; 0.7352; 0.0000; 0.0095;TO;MISSING;MISSING;MISSING;2.5; 0.7935; 0.4995; 0.0107;4.45;0.892619922; 0.119760137; true;2.67;0.331894417; 0.069867291; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.42; 0.391461; 0.0957452; 0.0115; 0.0048;0.8; NOT EMPTY;2.22; 1.68561; 0.499538; 0.0130073; true;3.15; 1.6462; 0.474738;0.5491383; 0.460147; true;1.93; 1.34815; 0.460713;0.037542439999999996; 0.0522685; true;TO; 1.66938; 0.481913;1.93; 0.7271; 0.0000; 0.0097;TO;MISSING;MISSING;MISSING;2.57; 0.7953; 0.5539; 0.0118;4.48;1.137404456; 0.162579719; true;2.82;0.40232252700000004; 0.070127576; true
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.7; 0.517987; 0.153702; 0.0193; 0.0089;0.52; NOT EMPTY;1.5; 1.16582; 0.319078; 0.00708797; true;3.13; 1.69947; 0.498413;0.5735677; 0.341445; true;1.46; 1.06514; 0.324776;0.02421781; 0.0329516; true;TO; 1.65306; 0.503083;1.32; 0.4339; 0.0000; 0.0066;TO;MISSING;MISSING;MISSING;2.62; 0.7891; 0.5763; 0.0118;4.48;0.764642138; 0.098967025; true;3.01;0.478420952; 0.069034542; true
