name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.13; 0.0661429000; 0.0088060000; 0.0022935000; 0.0132648000; 0.1313940000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.1; 0.0501932000; 0.0083296000; 0.0024463000; 0.0131657000; 0.1006039000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.11; 0.0452368000; 0.0056792000; 0.0016181000; 0.0088160000; 0.1077406000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.14; 0.0745391000; 0.0086794000; 0.0024757000; 0.0134809000; 0.1386658000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.13; 0.0542988000; 0.0085290000; 0.0024234000; 0.0134093000; 0.1171595000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.12; 0.0545090000; 0.0085718000; 0.0024671000; 0.0133160000; 0.1157165000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.08; 0.0316023000; 0.0069360000; 0.0015442000; 0.0099913000; 0.0724490000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.12; 0.0527819000; 0.0058138000; 0.0017547000; 0.0096131000; 0.1093430000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.1; 0.0483355000; 0.0085040000; 0.0024711000; 0.0132874000; 0.1018970000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.1; 0.0518565000; 0.0084217000; 0.0023645000; 0.0129912000; 0.1004869000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.11; 0.0405101000; 0.0054004000; 0.0014744000; 0.0084807000; 0.0936117000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.09; 0.0435333000; 0.0054139000; 0.0015430000; 0.0086788000; 0.0835910000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.13; 0.0661409000; 0.0084178000; 0.0024009000; 0.0130396000; 0.1286262000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.1; 0.0407648000; 0.0052768000; 0.0015166000; 0.0083597000; 0.0897044000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.1; 0.0446103000; 0.0081322000; 0.0021195000; 0.0122844000; 0.1004175000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.07; 0.0284940000; 0.0074345000; 0.0022202000; 0.0112835000; 0.0678751000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.07; 0.0309251000; 0.0056534000; 0.0014839000; 0.0094908000; 0.0702006000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.1; 0.0469682000; 0.0082313000; 0.0023161000; 0.0127930000; 0.1040204000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.08; 0.0356981000; 0.0053792000; 0.0015455000; 0.0085257000; 0.0753825000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.13; 0.0587427000; 0.0084377000; 0.0025410000; 0.0132346000; 0.1222650000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.12; 0.0527719000; 0.0071401000; 0.0022943000; 0.0116471000; 0.1113733000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.11; 0.0426440000; 0.0082747000; 0.0023387000; 0.0128484000; 0.0984892000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.1; 0.0518734000; 0.0054257000; 0.0015296000; 0.0085274000; 0.0971791000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.1; 0.0488167000; 0.0053975000; 0.0017095000; 0.0086718000; 0.0952386000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.11; 0.0525097000; 0.0083192000; 0.0024425000; 0.0130212000; 0.1095330000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.12; 0.0678601000; 0.0084567000; 0.0024469000; 0.0132235000; 0.1310543000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.13; 0.0538555000; 0.0055072000; 0.0015866000; 0.0093590000; 0.1333054000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.1; 0.0484597000; 0.0053089000; 0.0018289000; 0.0085679000; 0.0944707000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.13; 0.0721953000; 0.0054820000; 0.0017263000; 0.0091520000; 0.1254004000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.11; 0.0451222000; 0.0084916000; 0.0024462000; 0.0138008000; 0.1065945000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.14; 0.0656916000; 0.0085027000; 0.0024724000; 0.0132653000; 0.1355368000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.11; 0.0460956000; 0.0071672000; 0.0024994000; 0.0113606000; 0.0988642000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.14; 0.0790040000; 0.0083210000; 0.0025797000; 0.0130956000; 0.1474529000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.13; 0.0572419000; 0.0053044000; 0.0015144000; 0.0082171000; 0.1165122000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.15; 0.0736861000; 0.0088475000; 0.0026450000; 0.0137807000; 0.1417597000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.09; 0.0435735000; 0.0054506000; 0.0015694000; 0.0086050000; 0.0868614000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.15; 0.0803392000; 0.0084623000; 0.0024211000; 0.0130707000; 0.1481764000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.1; 0.0432878000; 0.0053802000; 0.0015328000; 0.0084769000; 0.0895710000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.13; 0.0697855000; 0.0085227000; 0.0026011000; 0.0133167000; 0.1268934000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.13; 0.0619040000; 0.0054918000; 0.0015949000; 0.0086143000; 0.1202248000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.09; 0.0472882000; 0.0053327000; 0.0015845000; 0.0083893000; 0.0911187000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.13; 0.0620663000; 0.0055627000; 0.0016946000; 0.0088392000; 0.1245415000
