name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;0.11; 0.0363713000; 0.0078334000; 0.0021976000; 0.0121345000; 0.0901274000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;0.1; 0.0543198000; 0.0052372000; 0.0016692000; 0.0084756000; 0.1003054000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;0.11; 0.0358218000; 0.0078329000; 0.0021694000; 0.0121636000; 0.0876501000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;0.1; 0.0512939000; 0.0052982000; 0.0014621000; 0.0083094000; 0.0984635000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.06; 0.0235276000; 0.0054841000; 0.0015691000; 0.0086268000; 0.0604857000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.12; 0.0780508000; 0.0084090000; 0.0025762000; 0.0131654000; 0.1466647000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.07; 0.0233398000; 0.0054247000; 0.0016066000; 0.0086209000; 0.0600119000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.1; 0.0347956000; 0.0081066000; 0.0023329000; 0.0126631000; 0.0878463000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.12; 0.0527544000; 0.0091688000; 0.0028189000; 0.0146353000; 0.1134961000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.16; 0.0820069000; 0.0076359000; 0.0023767000; 0.0122993000; 0.1491534000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;0.11; 0.0520826000; 0.0080301000; 0.0023210000; 0.0124909000; 0.1086775000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;0.14; 0.0666066000; 0.0081637000; 0.0024314000; 0.0129003000; 0.1313615000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;0.12; 0.0528911000; 0.0069983000; 0.0015616000; 0.0107188000; 0.1097877000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;0.17; 0.0980468000; 0.0080974000; 0.0024014000; 0.0126276000; 0.1721165000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;0.12; 0.0542635000; 0.0078695000; 0.0021778000; 0.0121624000; 0.1124468000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.06; 0.0234979000; 0.0053392000; 0.0014933000; 0.0083075000; 0.0588694000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.08; 0.0327971000; 0.0085978000; 0.0023862000; 0.0132694000; 0.0778099000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;0.12; 0.0554083000; 0.0087663000; 0.0027743000; 0.0138720000; 0.1161636000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;0.09; 0.0312859000; 0.0053692000; 0.0015230000; 0.0084804000; 0.0767996000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;0.12; 0.0518694000; 0.0077780000; 0.0022794000; 0.0124220000; 0.1094741000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;0.1; 0.0394021000; 0.0084906000; 0.0023812000; 0.0130776000; 0.0921094000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;0.06; 0.0227657000; 0.0051672000; 0.0014153000; 0.0080409000; 0.0605553000
