name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;ERR;0.02; 0.0221076; 0.0034813; 0.000252069; 0.000185596; false;0.02; 0.0219296; 0.00295556; 0.000289876; 0.000195138; false;0.07; 0.0212678; 0.0120239; 0.0212497; 0.00914777; 0.00932624; false;0.04; 0.0215713; 0.00173451; 0.00974012; 0.00434565; 0.00411954; false;1.21; 0.0408; 0.0000; 0.0071; 0.0005; 0.0000; False;1.47; 0.0280; 0.0726; 0.1019; 0.1099; 0.0190; False;1.12; 0.0393; 0.0221; 0.0131; 0.0342; 0.0001; False;2.19; 0.313095034; 0.11084274; 0.002176394; false;1.3; 0.084947931; 0.027828435; 2.9735E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;ERR;0.06; 0.0349893; 0.0228149; 0.000593249; 9.1593e-05; false;0.06; 0.0361691; 0.0223161; 0.000571991; 0.000128097; false;0.19; 0.0360834; 0.0167728; 0.085847; 0.0256652; 0.0290416; false;0.11; 0.0305877; 0.00260241; 0.0595637; 0.00810873; 0.00966339; false;1.28; 0.0592; 0.0000; 0.0285; 0.0007; 0.0000; False;2.2; 0.0338; 0.0488; 1.0586; 1.0695; 0.1996; False;1.36; 0.0608; 0.0337; 0.1853; 0.2204; 0.0001; False;2.77; 0.625395039; 0.054049316; 0.002317546; false;2.1; 0.157247096; 0.136014967; 3.5043E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;ERR;0.01; 0.0149985; 0.00143929; 8.4718e-05; 3.4901e-05; false;0.02; 0.0153535; 0.00141331; 9.5453e-05; 3.6343e-05; false;0.03; 0.015203; 0.00736599; 0.00569818; 0.00204471; 0.00199256; false;0.02; 0.0151113; 0.00110408; 0.00436841; 0.00175958; 0.00136969; false;1.25; 0.0301; 0.0000; 0.0033; 0.0002; 0.0000; False;1.28; 0.0322; 0.0215; 0.0312; 0.0334; 0.0045; False;1.29; 0.0324; 0.0169; 0.0105; 0.0173; 0.0001; False;1.59; 0.272911129; 0.091853422; 0.003736013; false;1.23; 0.087216772; 0.040637265; 3.5137E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;ERR;0.03; 0.0338973; 0.00305133; 0.000201775; 0.000116919; false;0.02; 0.0195998; 0.00150979; 0.000117163; 5.9007e-05; false;0.04; 0.02128; 0.0117013; 0.00735131; 0.00231065; 0.00230106; false;0.05; 0.0333032; 0.00259719; 0.00701196; 0.00216128; 0.00221216; false;1.21; 0.0571; 0.0000; 0.0056; 0.0003; 0.0000; False;1.38; 0.1023; 0.0359; 0.0954; 0.1023; 0.0071; False;1.18; 0.0590; 0.0262; 0.0187; 0.0284; 0.0001; False;2.06; 0.259946502; 0.067550378; 0.002108242; false;1.59; 0.244263432; 0.008163503; 3.5328E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;ERR;0.0; 0.00204775; 0.00256607; 0.000284478; 9.1786e-05; false;0.0; 0.00216668; 0.00267062; 0.000284775; 8.9535e-05; false;0.03; 0.00217952; 0.00148823; 0.0169817; 0.00837006; 0.00731858; false;0.02; 0.00215954; 0.000229364; 0.00889248; 0.00441789; 0.00403004; false;1.13; 0.0074; 0.0000; 0.0035; 0.0004; 0.0000; False;1.22; 0.0094; 0.0038; 0.0146; 0.0188; 0.0042; False;0.94; 0.0079; 0.0038; 0.0047; 0.0143; 0.0001; False;1.95; 0.274627416; 0.131687006; 0.002421914; false;0.99; 0.034002013; 0.030080371; 3.3062E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;ERR;0.08; 0.0684096; 0.0103084; 0.000503355; 0.000147417; false;0.08; 0.0760448; 0.0106337; 0.000534998; 0.000152588; false;0.16; 0.0402063; 0.0446661; 0.0401353; 0.0127305; 0.0136723; false;0.12; 0.0731159; 0.00609193; 0.0235779; 0.00773614; 0.00736405; false;1.24; 0.0645; 0.0000; 0.0100; 0.0008; 0.0000; False;1.62; 0.1102; 0.0644; 0.3437; 0.3536; 0.0686; False;1.23; 0.0623; 0.0298; 0.0694; 0.0856; 0.0001; False;3.49; 0.763607981; 0.09700787; 0.004112134; false;2.15; 0.292601822; 0.062722497; 3.4436E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;ERR;0.01; 0.00813696; 0.00783416; 0.000553496; 0.000222901; false;0.02; 0.00824545; 0.00898985; 0.000510885; 0.00026674; false;0.09; 0.00822971; 0.00411953; 0.044976; 0.0187983; 0.0185823; false;0.06; 0.00808979; 0.000826607; 0.0303602; 0.00946174; 0.0109301; false;1.18; 0.0147; 0.0000; 0.0118; 0.0008; 0.0000; False;1.48; 0.0212; 0.0127; 0.2350; 0.2482; 0.0141; False;1.38; 0.0194; 0.0079; 0.0434; 0.0795; 0.0001; False;2.34; 0.412822389; 0.128478651; 0.002630753; false;1.39; 0.085502306; 0.084984195; 3.019E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;ERR;0.1; 0.070477; 0.0348325; 0.00028518; 0.00025839; false;0.06; 0.039825; 0.0235871; 9.6685e-05; 0.000113366; false;0.15; 0.04284; 0.0345194; 0.0699837; 0.0043432; 0.00362736; false;0.13; 0.0735762; 0.0084322; 0.100358; 0.0038146; 0.00330998; false;1.28; 0.1086; 0.0000; 0.0450; 0.0006; 0.0000; False;1.79; 0.0621; 0.0403; 0.6396; 0.6423; 0.0176; False;1.29; 0.0618; 0.0246; 0.2120; 0.2253; 0.0001; False;3.65; 0.838821466; 0.080037242; 0.003165421; false;1.98; 0.251567957; 0.083009937; 4.6611E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;ERR;0.22; 0.0884642; 0.124958; 0.00522278; 0.000121722; false;0.23; 0.0924687; 0.125062; 0.00577497; 0.000151676; false;1.0; 0.069112; 0.0498118; 0.570671; 0.181946; 0.206376; false;0.59; 0.172643; 0.0208319; 0.445165; 0.0824757; 0.126867; false;1.44; 0.1385; 0.0000; 0.2342; 0.0064; 0.0000; False;20.72; 0.1371; 0.0904; 17.8109; 17.8593; 3.6476; False;2.38; 0.2615; 0.1235; 1.0092; 1.1511; 0.0001; False;4.6; 1.368593656; 0.248457486; 0.002800525; false;3.1; 0.271308383; 0.426127877; 2.9955E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;ERR;0.02; 0.0186373; 0.00135135; 8.3694e-05; 4.497e-05; false;0.02; 0.0189979; 0.00144738; 7.1424e-05; 4.4913e-05; false;0.07; 0.0355936; 0.0188298; 0.0111931; 0.00442923; 0.0042348; false;0.05; 0.0351492; 0.0030166; 0.00905686; 0.00285758; 0.00234642; false;1.25; 0.0332; 0.0000; 0.0040; 0.0003; 0.0000; False;1.31; 0.0572; 0.0346; 0.0571; 0.0629; 0.0065; False;1.24; 0.0618; 0.0325; 0.0278; 0.0327; 0.0001; False;2.1; 0.233179236; 0.095395238; 0.005373255; false;1.51; 0.091446842; 0.013268464; 2.9413E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;ERR;0.13; 0.135966; 0.00943848; 0.000457764; 0.000284644; false;0.1; 0.0913942; 0.00879994; 0.000443847; 0.00030285; false;0.24; 0.118242; 0.0631874; 0.0575932; 0.0121431; 0.0203046; false;0.16; 0.11556; 0.00966514; 0.0272732; 0.00852179; 0.00915681; false;1.28; 0.1136; 0.0000; 0.0135; 0.0013; 0.0000; False;1.88; 0.1695; 0.2032; 0.3304; 0.3460; 0.0374; False;1.52; 0.1697; 0.1107; 0.0574; 0.0888; 0.0001; False;3.3; 0.484459237; 0.136443315; 0.002041005; false;2.64; 0.389415962; 0.049108482; 2.8419E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;ERR;0.03; 0.0483588; 0.0123776; 8.5986e-05; 6.8609e-05; false;0.02; 0.022438; 0.00092218; 5.0348e-05; 5.1017e-05; false;0.03; 0.0175044; 0.026566; 0.00340668; 0.00105786; 0.00106413; false;0.03; 0.0365449; 0.0019075; 0.00430581; 0.00175973; 0.00128425; false;1.06; 0.0289; 0.0000; 0.0021; 0.0003; 0.0000; False;1.11; 0.0279; 0.0200; 0.0112; 0.0128; 0.0010; False;1.33; 0.0474; 0.0201; 0.0074; 0.0135; 0.0001; False;1.75; 0.17149038; 0.043839587; 0.002123992; false;1.47; 0.133399193; 0.011038578; 3.5798E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;ERR;0.04; 0.0534543; 0.0202821; 0.000650461; 0.000115061; false;0.03; 0.0223205; 0.0140282; 0.00061066; 9.2999e-05; false;0.13; 0.041259; 0.0277443; 0.0913221; 0.0320563; 0.0194998; false;0.08; 0.0358282; 0.00128694; 0.0362337; 0.00410594; 0.00413675; false;1.07; 0.0353; 0.0000; 0.0114; 0.0004; 0.0000; False;1.82; 0.0823; 0.0515; 0.6431; 0.6467; 0.0591; False;1.37; 0.0611; 0.0265; 0.1215; 0.1329; 0.0001; False;2.83; 0.459687224; 0.093421483; 0.004055977; false;1.77; 0.13254492; 0.147771031; 3.2501E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11379.mata;ERR;0.0; 0.00195735; 0.00062979; 4.8952e-05; 3.8144e-05; false;0.0; 0.00175986; 0.000568956; 4.4535e-05; 3.822e-05; false;0.0; 0.0017691; 0.00101593; 0.00418419; 0.00119256; 0.0011767; false;0.01; 0.00238232; 0.000227471; 0.0114761; 0.00311381; 0.00084393; false;1.13; 0.0089; 0.0000; 0.0013; 0.0001; 0.0000; False;1.16; 0.0093; 0.0023; 0.0069; 0.0084; 0.0015; False;1.26; 0.0105; 0.0031; 0.0026; 0.0062; 0.0001; False;1.31; 0.137915384; 0.053735422; 0.001934171; false;0.9; 0.034908803; 0.014116352; 3.7358E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11414.mata;ERR;0.13; 0.118831; 0.00632781; 0.00063776; 0.000363021; false;0.07; 0.0763712; 0.00314636; 0.000448016; 0.00034356; false;0.25; 0.135166; 0.0712322; 0.0279396; 0.0166993; 0.0212632; false;0.17; 0.132061; 0.0101155; 0.016545; 0.00542913; 0.00586064; false;0.99; 0.1054; 0.0000; 0.0075; 0.0008; 0.0000; False;2.28; 0.1387; 1.0968; 0.3918; 0.4015; 0.0470; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;3.28; 0.675405618; 0.102684239; 0.002296568; false;2.51; 0.272405855; 0.042545886; 3.4131E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11420.mata;ERR;0.03; 0.0259797; 0.00285727; 0.000133722; 7.3551e-05; false;0.03; 0.0894867; 0.00813504; 0.000174136; 0.000736661; false;0.07; 0.0517044; 0.0398282; 0.0312958; 0.0109391; 0.00631613; false;0.04; 0.0362874; 0.00232251; 0.00967774; 0.00331934; 0.0026875; false;1.17; 0.0485; 0.0000; 0.0061; 0.0004; 0.0000; False;1.07; 0.0274; 0.0480; 0.0452; 0.0477; 0.0064; False;1.28; 0.0276; 0.0193; 0.0189; 0.0248; 0.0001; False;1.95; 0.336216645; 0.073710144; 0.002230778; false;1.54; 0.10004644; 0.047440623; 3.0187E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11488.mata;ERR;0.03; 0.0255295; 0.00291673; 0.000161051; 0.000100734; false;0.04; 0.0614568; 0.00295399; 0.000162426; 9.3917e-05; false;0.07; 0.0352738; 0.0182993; 0.0104895; 0.00378886; 0.00368654; false;0.05; 0.0512669; 0.00323029; 0.00927871; 0.00282108; 0.00233546; false;1.08; 0.0552; 0.0000; 0.0031; 0.0002; 0.0000; False;1.31; 0.0616; 0.0339; 0.0568; 0.0625; 0.0063; False;1.28; 0.0608; 0.0326; 0.0177; 0.0283; 0.0001; False;2.12; 0.224634988; 0.088334749; 0.002201665; false;1.5; 0.102163186; 0.012900837; 3.2434E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11506.mata;ERR;0.08; 0.134479; 0.00570584; 0.000400218; 0.000237643; false;0.06; 0.0610386; 0.00538325; 0.000404879; 0.000244721; false;0.23; 0.116647; 0.079797; 0.0578159; 0.0131499; 0.0135477; false;0.14; 0.100996; 0.00818483; 0.0188994; 0.00725762; 0.00651885; false;1.13; 0.0877; 0.0000; 0.0085; 0.0008; 0.0000; False;2.35; 0.1446; 0.7549; 0.3779; 0.3904; 0.0286; False;ERR;ERR;ERR;ERR;ERR;ERR;ERR;3.05; 0.466484652; 0.139298566; 0.003826148; false;2.21; 0.298196074; 0.029309101; 2.6289E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11538.mata;ERR;0.11; 0.202862; 0.00887107; 0.000487704; 0.000298365; false;0.13; 0.112444; 0.00961078; 0.000496996; 0.000275486; false;0.19; 0.110866; 0.0469121; 0.040885; 0.0154504; 0.0140149; false;0.16; 0.145018; 0.00955325; 0.0347204; 0.0160713; 0.016077; false;1.35; 0.1665; 0.0000; 0.0152; 0.0012; 0.0000; False;2.15; 0.1777; 0.2601; 0.3784; 0.4024; 0.1172; False;1.56; 0.1691; 0.1280; 0.0564; 0.0883; 0.0001; False;3.24; 0.618904144; 0.148545873; 0.003077346; false;1.83; 0.166296482; 0.024953707; 3.8928E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11556.mata;ERR;0.07; 0.0575129; 0.0411047; 0.0196635; 0.000421937; false;0.07; 0.0524371; 0.0189932; 0.00417202; 0.000474794; false;0.31; 0.025861; 0.0365757; 0.11563; 0.0540963; 0.0997583; false;0.14; 0.0173121; 0.00408056; 0.0580459; 0.0320678; 0.0301703; false;1.34; 0.0629; 0.0000; 0.0285; 0.0155; 0.0000; False;3.24; 0.0423; 0.8896; 1.2447; 1.2756; 0.2242; False;1.46; 0.0550; 0.0698; 0.0855; 0.1953; 0.0001; False;3.79; 0.572314704; 0.238707292; 0.002333343; false;1.69; 0.116156347; 0.192039148; 4.7461E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11572.mata;ERR;0.01; 0.00904064; 0.00131366; 8.221e-05; 3.3551e-05; false;0.01; 0.0143767; 0.00125468; 8.8199e-05; 3.2333e-05; false;0.03; 0.0152452; 0.0142522; 0.0105823; 0.00885385; 0.00253968; false;0.02; 0.0255306; 0.00105993; 0.00421361; 0.00181306; 0.00134713; false;0.93; 0.0184; 0.0000; 0.0018; 0.0001; 0.0000; False;1.2; 0.0277; 0.0224; 0.0328; 0.0350; 0.0048; False;1.24; 0.0296; 0.0161; 0.0095; 0.0152; 0.0001; False;1.66; 0.275581273; 0.042984891; 0.002217377; false;1.23; 0.05746691; 0.035576733; 3.2942E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11588.mata;ERR;0.0; 0.0024549; 0.00267641; 0.000391721; 9.2016e-05; false;0.0; 0.00236914; 0.00271145; 0.000466234; 0.00011043; false;0.04; 0.00363056; 0.0016187; 0.0189985; 0.00880156; 0.00819511; false;0.02; 0.00590461; 0.000233289; 0.00851382; 0.00322285; 0.00287464; false;1.16; 0.0104; 0.0000; 0.0054; 0.0005; 0.0000; False;1.27; 0.0099; 0.0049; 0.0077; 0.0148; 0.0034; False;1.0; 0.0070; 0.0021; 0.0025; 0.0124; 0.0001; False;1.93; 0.213011395; 0.11286663; 0.002249785; false;1.16; 0.073728511; 0.030472725; 2.7657E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11594.mata;ERR;15.18; 15.6716; 0.396491; 0.000937338; 0.000463908; false;16.46; 17.1124; 0.357708; 0.000646722; 0.00036912; false;36.34; 16.87; 18.4454; 1.79244; 0.0163347; 0.0174425; false;26.22; 8.74829; 15.5885; 2.67251; 0.00476772; 0.0044479; false;10.22; 10.7503; 0.0000; 0.2321; 0.0008; 0.0000; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;29.17; 13.5024; 4.6010; 13.4049; 13.4358; 0.0001; False;26.46; 18.404976501; 0.104164197; 0.002165435; false;19.73; 8.427651181; 2.056436594; 3.0308E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11600.mata;ERR;0.0; 0.00113261; 0.000137289; 1.1299e-05; 1.0405e-05; false;0.0; 0.00106738; 0.000136353; 1.1587e-05; 1.0512e-05; false;0.0; 0.00105792; 0.000597546; 0.000524153; 0.000158762; 0.000159064; false;0.0; 0.00114596; 0.000111936; 0.000829373; 0.000499283; 0.000161354; false;0.82; 0.0065; 0.0000; 0.0003; 0.0000; 0.0000; False;1.23; 0.0098; 0.0034; 0.0029; 0.0034; 0.0003; False;1.15; 0.0108; 0.0030; 0.0023; 0.0034; 0.0001; False;1.19; 0.125163218; 0.036968909; 0.00210315; false;0.99; 0.026899919; 0.007875205; 2.7327E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11605.mata;ERR;0.01; 0.012186; 0.000908272; 7.6183e-05; 2.9857e-05; false;0.01; 0.011849; 0.000896792; 6.9574e-05; 2.9468e-05; false;0.03; 0.012028; 0.00677734; 0.00656092; 0.00246644; 0.00220306; false;0.03; 0.0225802; 0.00182851; 0.00587009; 0.00205645; 0.0016454; false;1.22; 0.0390; 0.0000; 0.0033; 0.0002; 0.0000; False;1.3; 0.0405; 0.0220; 0.0366; 0.0399; 0.0041; False;1.22; 0.0385; 0.0194; 0.0116; 0.0189; 0.0001; False;1.88; 0.199208488; 0.055490979; 0.001954391; false;1.25; 0.056952208; 0.00825263; 5.0599E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11616.mata;ERR;0.0; 0.00234047; 0.00052981; 4.1143e-05; 3.4193e-05; false;0.0; 0.00237032; 0.000517685; 3.8359e-05; 3.3972e-05; false;0.0; 0.00245666; 0.00138283; 0.0027841; 0.000924647; 0.000930358; false;0.0; 0.00232109; 0.00021644; 0.0021303; 0.00107561; 0.000663268; false;1.15; 0.0106; 0.0000; 0.0011; 0.0001; 0.0000; False;0.83; 0.0070; 0.0018; 0.0045; 0.0052; 0.0003; False;1.15; 0.0112; 0.0035; 0.0026; 0.0056; 0.0001; False;1.18; 0.148824686; 0.04000461; 0.004352711; false;1.03; 0.04857057; 0.011658924; 2.7123E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11624.mata;ERR;0.06; 0.0505449; 0.00585228; 0.000379698; 9.2747e-05; false;0.05; 0.0471211; 0.00560668; 0.000369932; 8.9695e-05; false;0.12; 0.0531631; 0.0284996; 0.024227; 0.00937796; 0.00977597; false;0.07; 0.0535517; 0.00357293; 0.0161049; 0.00319263; 0.0031349; false;1.32; 0.0801; 0.0000; 0.0111; 0.0008; 0.0000; False;1.12; 0.0474; 0.0319; 0.0717; 0.0778; 0.0094; False;1.33; 0.0799; 0.0334; 0.0375; 0.0560; 0.0001; False;2.59; 0.316835411; 0.107352182; 0.01556707; false;1.53; 0.088106641; 0.034541776; 3.7377E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11630.mata;ERR;0.1; 0.0645952; 0.0402584; 0.000265792; 0.000237601; false;0.1; 0.0696625; 0.0346854; 0.000163288; 0.000193043; false;0.21; 0.150389; 0.0883777; 0.140637; 0.0144499; 0.00656734; false;0.15; 0.0714332; 0.00574433; 0.0761631; 0.00373742; 0.00292686; false;1.39; 0.1055; 0.0000; 0.0419; 0.0007; 0.0000; False;1.6; 0.0619; 0.0413; 0.4469; 0.4499; 0.0102; False;1.2; 0.0572; 0.0221; 0.1264; 0.1327; 0.0001; False;3.37; 0.687510342; 0.082569269; 0.002133922; false;2.18; 0.231873775; 0.073599991; 2.9111E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11684.mata;ERR;0.0; 0.00404224; 0.000465219; 4.8303e-05; 3.681e-05; false;0.0; 0.00504466; 0.000987928; 7.1677e-05; 5.3405e-05; false;0.01; 0.00439404; 0.00284193; 0.00568217; 0.00222446; 0.00208062; false;0.01; 0.00485158; 0.000395287; 0.00357825; 0.00168149; 0.00119349; false;1.21; 0.0138; 0.0000; 0.0018; 0.0002; 0.0000; False;1.17; 0.0141; 0.0066; 0.0141; 0.0164; 0.0021; False;1.21; 0.0514; 0.0063; 0.0199; 0.0261; 0.0001; False;1.48; 0.247279984; 0.05870629; 0.002292241; false;1.02; 0.034096434; 0.017168661; 3.82E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11742.mata;ERR;0.05; 0.0361011; 0.0217265; 0.000942272; 0.000556333; false;0.04; 0.0361717; 0.00959045; 0.000504064; 0.000305019; false;0.15; 0.0354351; 0.0173397; 0.0514925; 0.0190696; 0.0303894; false;0.11; 0.0346421; 0.00294229; 0.047378; 0.0127277; 0.0130292; false;1.25; 0.0570; 0.0000; 0.0260; 0.0010; 0.0000; False;1.88; 0.0561; 0.0465; 0.5290; 0.5557; 0.0269; False;1.26; 0.0387; 0.0258; 0.0969; 0.1450; 0.0001; False;3.05; 0.442294975; 0.191136744; 0.002289238; false;1.66; 0.086849596; 0.193773683; 4.302E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11764.mata;ERR;0.25; 0.0919138; 0.147684; 0.00602141; 0.000173789; false;0.24; 0.116256; 0.196573; 0.00670062; 0.000143057; false;1.11; 0.159371; 0.0617449; 0.594172; 0.201272; 0.207218; false;0.64; 0.194453; 0.00828366; 0.453912; 0.0826827; 0.0827782; false;1.17; 0.1151; 0.0000; 0.1173; 0.0061; 0.0000; False;20.87; 0.1337; 0.0972; 17.2438; 17.3425; 3.9629; False;1.86; 0.0730; 0.0282; 0.6551; 0.8129; 0.0001; False;5.04; 1.590934861; 0.24654651; 0.013731202; false;3.43; 0.196918212; 0.54963024; 7.4839E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11779.mata;ERR;0.02; 0.0220353; 0.00185463; 8.7122e-05; 5.0937e-05; false;0.02; 0.0223794; 0.00200058; 9.034e-05; 4.9547e-05; false;0.04; 0.0227183; 0.0111242; 0.00687512; 0.00240975; 0.00232313; false;0.03; 0.0220316; 0.00169306; 0.00568926; 0.00213396; 0.0015665; false;1.23; 0.0382; 0.0000; 0.0024; 0.0002; 0.0000; False;1.38; 0.0436; 0.0218; 0.0361; 0.0392; 0.0039; False;1.24; 0.0302; 0.0138; 0.0081; 0.0116; 0.0001; False;1.91; 0.20038212; 0.054281608; 0.002065644; false;1.31; 0.060638931; 0.008862833; 4.1428E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11876.mata;ERR;0.0; 0.00316926; 0.00154622; 0.000163698; 0.000101403; false;0.0; 0.00334277; 0.00185513; 0.000172417; 0.000118393; false;0.02; 0.0093727; 0.00175752; 0.0243354; 0.0055002; 0.00506056; false;0.02; 0.0031097; 0.000308279; 0.00679922; 0.00334773; 0.00285442; false;1.07; 0.0084; 0.0000; 0.0023; 0.0003; 0.0000; False;1.09; 0.0087; 0.0025; 0.0110; 0.0135; 0.0011; False;1.2; 0.0115; 0.0037; 0.0042; 0.0166; 0.0001; False;1.84; 0.267473024; 0.130725715; 0.002183389; false;1.15; 0.040802291; 0.051726397; 3.7961E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11927.mata;ERR;0.0; 0.00788117; 0.000599161; 4.4515e-05; 2.3009e-05; false;0.0; 0.00797449; 0.000636273; 3.8367e-05; 2.3292e-05; false;0.01; 0.00915611; 0.00379944; 0.00238553; 0.000876359; 0.000880221; false;0.01; 0.00786897; 0.000511504; 0.00307209; 0.00156662; 0.000989071; false;0.99; 0.0165; 0.0000; 0.0015; 0.0001; 0.0000; False;1.21; 0.0273; 0.0150; 0.0254; 0.0275; 0.0032; False;1.2; 0.0285; 0.0134; 0.0082; 0.0136; 0.0001; False;1.55; 0.175126342; 0.066350237; 0.002218853; false;1.21; 0.058496837; 0.024025062; 2.7566E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11939.mata;ERR;0.0; 0.00135229; 0.00121698; 0.000112111; 6.2884e-05; false;0.0; 0.00136196; 0.00114927; 0.000102954; 6.3254e-05; false;0.01; 0.00126226; 0.000807982; 0.0107524; 0.00280529; 0.00284508; false;0.01; 0.000751393; 7.6605e-05; 0.00241935; 0.00229511; 0.00263064; false;0.98; 0.0060; 0.0000; 0.0012; 0.0001; 0.0000; False;1.2; 0.0092; 0.0023; 0.0124; 0.0148; 0.0021; False;1.18; 0.0089; 0.0022; 0.0040; 0.0113; 0.0001; False;1.44; 0.178109769; 0.067116276; 0.001971433; false;1.0; 0.021836303; 0.018462632; 3.0429E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11944.mata;ERR;0.01; 0.014586; 0.00123304; 6.8758e-05; 3.3374e-05; false;0.01; 0.0355974; 0.00142489; 7.8358e-05; 3.5583e-05; false;0.03; 0.0154278; 0.00674127; 0.00526065; 0.00206242; 0.00198592; false;0.02; 0.028967; 0.0127839; 0.00446922; 0.00647693; 0.00129259; false;1.21; 0.0284; 0.0000; 0.0024; 0.0001; 0.0000; False;0.99; 0.0170; 0.0100; 0.0139; 0.0148; 0.0019; False;1.18; 0.0271; 0.0147; 0.0085; 0.0133; 0.0001; False;1.65; 0.166648333; 0.080765645; 0.004056247; false;1.23; 0.047764312; 0.009327684; 3.1875E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11968.mata;ERR;0.04; 0.0386806; 0.002839; 0.000152631; 7.7211e-05; false;0.04; 0.0447419; 0.00295932; 0.00013112; 8.7431e-05; false;0.07; 0.0372707; 0.017316; 0.0108756; 0.00437063; 0.00402212; false;0.05; 0.0429963; 0.00291397; 0.00919278; 0.0028727; 0.00237454; false;1.17; 0.0588; 0.0000; 0.0051; 0.0002; 0.0000; False;1.09; 0.0339; 0.0174; 0.0285; 0.0313; 0.0032; False;1.14; 0.0580; 0.0312; 0.0167; 0.0275; 0.0001; False;2.18; 0.20943121; 0.10005943; 0.003544799; false;1.58; 0.090765755; 0.025982813; 3.9466E-5; false
