name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;0.72;0.2365290000000001;0.11712280000000001;0.31628899999999993; 0.0002858000; False; 0.4405461000; 0.7225224000;1.96; 0.270006; 0.969902;0.09022199999999998;0.31440700000000005; 0.01754; false; 2.03273;TO; 0.306946; 1.26303;53.688142;0.032143;0.020096;MISSING;MISSING;MISSING;2.51; 0.296945; 1.11863;0.11910599999999998;0.35926800000000003; 0.017739; false; 2.59466;28.82; 0.309093; 1.10719;1.4665089999999994;11.416551000000002;13.067267999999999; 0.725893; false; 28.5556;5.06; 0.155679; 0.656924;0.11605999999999997;1.2237810000000002;2.616473; 0.129299; false; 5.13924;2.94; 0.304837; 1.12698;0.00026099999999999995; 6e-06; true; 2.57376;4.57; 1.6501; 0.0000; 1.8918; 0.0147; 0.0030; False; 1.9096; 3.5911;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;47.866913374999996;MISSING;MISSING;MISSING;MISSING;MISSING;11.38;1.594063249; 0.347865504; 4.2168E-5; false; 0.366669144; 3.544288438
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;0.47;0.14154849999999994;0.09503090000000002;0.19149860000000005; 0.0001588000; False; 0.2919463000; 0.4617131000;2.15; 0.160937; 0.673058;0.14961699999999994;0.43971299999999996; 0.022854; false; 2.16157;TO; 0.307256; 1.22583;46.510682;0.027561999999999996;0.016388;MISSING;MISSING;MISSING;2.69; 0.303954; 1.28241;0.125626;0.39169600000000004; 0.017132; false; 2.79031;29.93; 0.327217; 1.24504;1.478058;11.855989000000001;13.525908000000001; 0.772216; false; 29.6327;8.83; 0.323937; 1.23423;0.23731699999999992;2.27502;4.251328; 0.221621; false; 8.96622;3.44; 0.334976; 1.35436;0.0004670000000000001; 9e-06; true; 3.01853;7.86; 3.3754; 0.0000; 3.4845; 0.0203; 0.0039; False; 3.5088; 6.9321;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.083120048;MISSING;MISSING;MISSING;MISSING;MISSING;11.94;1.8285694920000002; 0.430374046; 3.7851E-5; false; 0.437013396; 3.554480049
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;0.9;0.2776434999999999;0.15993559999999998;0.3624554; 0.0002505000; False; 0.5359588000; 0.8729145000;1.73; 0.259191; 0.758801;0.07030099999999997;0.323162; 0.014272; false; 1.80523;TO; 0.334361; 1.28866;52.017389;0.039418;0.01824;MISSING;MISSING;MISSING;2.77; 0.314542; 1.26992;0.136103;0.42592499999999994; 0.018193; false; 2.86753;35.1; 0.307969; 1.27014;1.6929130000000001;14.114249000000001;15.854762999999998; 0.924225; false; 34.6009;8.87; 0.293447; 1.18091;0.22950699999999993;2.28806;4.341658; 0.223073; false; 8.9923;3.31; 0.350663; 1.328;0.00021299999999999997; 5e-06; true; 2.99823;7.56; 2.7028; 0.0000; 3.8809; 0.0202; 0.0037; False; 3.9048; 6.6622;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.090655776999995;MISSING;MISSING;MISSING;MISSING;MISSING;12.26;2.0556719899999996; 0.486572855; 4.5301E-5; false; 0.504775712; 4.142530247
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;0.93;0.32923620000000003;0.20189150000000003;0.4008687000000001; 0.0002618000; False; 0.6103552000; 0.9968890000;2.85; 0.34353; 1.29386;0.133863;0.43310699999999985; 0.019664; false; 2.97979;TO; 0.337947; 0.999177;54.775535;0.03102;0.01716;MISSING;MISSING;MISSING;2.57; 0.346101; 1.37992;0.11808700000000003;0.35639; 0.013441; false; 2.71828;34.61; 0.350736; 0.847029;1.527793;14.198424000000003;16.090785; 0.824351; false; 34.2102;7.17; 0.350876; 0.933515;0.13767400000000002;1.6835559999999998;3.6425239999999994; 0.268014; false; 7.28247;2.4; 0.330699; 0.761573;0.0001619999999999999; 3e-06; true; 1.99841;4.65; 1.5646; 0.0000; 2.3485; 0.0157; 0.0026; False; 2.3669; 3.9665;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.120904006;MISSING;MISSING;MISSING;MISSING;MISSING;11.74;1.8157112839999998; 0.450738355; 3.409E-5; false; 0.457220718; 3.446721971
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;0.7;0.19932620000000004;0.11557619999999998;0.3461249999999999; 0.0002215000; False; 0.4740980000; 0.7084055000;2.06; 0.271411; 0.843503;0.10345700000000004;0.416483; 0.018651; false; 2.12266;TO; 0.391632; 1.72088;45.63917;0.032258999999999996;0.018152;MISSING;MISSING;MISSING;2.83; 0.341651; 1.08918;0.14959899999999998;0.46893399999999996; 0.020168; false; 2.9165;39.2; 0.347816; 1.49553;1.9243349999999997;15.547413999999996;17.955558999999997; 0.954456; false; 38.7971;7.47; 0.371297; 1.3826;0.14704699999999998;1.6575010000000003;3.578209; 0.194153; false; 7.62325;4.21; 0.403259; 1.55976;0.000552; 1e-05; true; 3.71822;7.99; 2.7789; 0.0000; 4.1955; 0.0231; 0.0040; False; 4.2228; 7.0575;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.60888617999999;MISSING;MISSING;MISSING;MISSING;MISSING;12.07;2.173400965999999; 0.49289194; 5.6457E-5; false; 0.500181462; 4.285986139
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;1.02;0.28822509999999996;0.25650239999999996;0.45101840000000004; 0.0001717000; False; 0.7253266000; 1.0593337000;3.11; 0.289087; 1.48187;0.153931;0.532653; 0.017564; false; 3.2714;TO; 0.21778; 1.23885;48.062968999999995;0.032857000000000004;0.018503000000000002;MISSING;MISSING;MISSING;3.98; 0.441716; 1.76087;0.191645;0.6243430000000001; 0.028285; false; 4.13338;36.85; 0.353144; 1.4913;1.6258299999999999;14.788307999999999;16.900192; 0.852545; false; 36.5498;11.14; 0.195127; 0.886583;0.307989;3.142469;6.089068999999999; 0.299937; false; 11.2394;3.88; 0.423241; 1.43507;0.0002809999999999999; 7e-06; true; 3.56964;9.8; 4.1437; 0.0000; 4.7440; 0.0249; 0.0041; False; 4.7731; 8.9786;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.587081237999996;MISSING;MISSING;MISSING;MISSING;MISSING;11.75;2.339800463000001; 0.612148126; 3.3183E-5; false; 0.619056224; 4.584353457
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;1.07;0.2914868;0.1466206;0.42267710000000003; 0.0003622000; False; 0.5834254000; 0.9202160000;2.36; 0.374535; 1.04408;0.08622700000000003;0.40061699999999995; 0.01808; false; 2.46385;TO; 0.363695; 1.57226;48.27049100000001;0.030004000000000003;0.015926999999999997;MISSING;MISSING;MISSING;2.6; 0.311574; 1.46382;0.08504500000000001;0.39163499999999996; 0.018186; false; 2.73465;37.07; 0.198443; 0.914022;1.161837;15.286760000000001;17.757101; 0.90527; false; 36.537;10.41; 0.420283; 1.68309;0.3313790000000001;2.455935;4.8696909999999995; 0.2722; false; 10.6057;3.02; 0.348065; 1.24988;0.00023899999999999998; 4e-06; true; 2.69102;8.77; 3.6715; 0.0000; 4.1455; 0.0192; 0.0030; False; 4.1678; 7.8899;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.97463589;MISSING;MISSING;MISSING;MISSING;MISSING;12.87;1.8481663519999998; 0.521069774; 2.7873E-5; false; 0.528665345; 3.855353359
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;1.08;0.23713170000000003;0.20673869999999997;0.4681211999999999; 0.0002229000; False; 0.6824298000; 0.9495778000;3.7; 0.30305; 1.4997;0.18317500000000003;0.5892999999999999; 0.025372; false; 3.80334;TO; 0.391829; 1.07414;45.733621;0.029346;0.016824;MISSING;MISSING;MISSING;4.03; 0.375769; 1.68722;0.21760799999999997;0.6820049999999998; 0.030004; false; 4.12895;41.43; 0.382043; 1.79719;1.7665010000000005;16.411127999999998;18.942982; 1.09122; false; 41.0097;12.95; 0.427576; 1.73994;0.331331;3.3818090000000014;6.382567000000001; 0.298227; false; 13.137;4.25; 0.461933; 1.75849;0.00023799999999999998; 5e-06; true; 3.91891;9.14; 3.2291; 0.0000; 4.8823; 0.0256; 0.0045; False; 4.9124; 8.2237;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.546223354999995;MISSING;MISSING;MISSING;MISSING;MISSING;13.31;2.422767213000001; 0.654377383; 4.0449E-5; false; 0.665631017; 4.799369017
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.13;0.051444;0.009736900000000001;0.0081897; 0.0002414000; False; 0.0207407000; 0.1136165000;0.01; 0.005264; 0.011888;0.000578;0.000307; 0.000121; false; 0.023059;0.03; 0.004502; 0.011891;0.016211;0.000445;0.00014199999999999998; 0.000107; false; 0.03717;0.01; 0.004858; 0.011612;0.00046599999999999994;0.000273; 0.000115; false; 0.022007;0.04; 0.005048; 0.012392;0.006808;0.006498;0.008254999999999998; 0.003493; false; 0.046674;0.02; 0.005022; 0.011529;0.00123;0.002665;0.004181; 0.001471; false; 0.029956;0.62; 0.005961; 0.013619;6.7e-05; 6e-06; true; 0.026801;1.31; 0.0253; 0.0000; 0.0178; 0.0002; 0.0001; False; 0.0182; 0.0440;1.51; 0.0273; 0.0137; 0.1917; 0.0572; False; 0.2490; 0.2908;1.89; 0.0264; 0.0147; 0.0290; 0.8363; 0.8366; False; 0.8656; 0.9076;2.33;0.561438328; 0.063753995; 0.002377241; false; 0.08349457; 0.819165031;1.26;0.047743130999999994; 0.004871191; 4.4483E-5; false; 0.011973304; 0.224165574
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;0.88;0.2104285;0.1661919;0.3629432999999999; 0.0001387000; False; 0.5352341000; 0.7947730000;2.98; 0.470793; 1.17602;0.15007999999999996;0.598104; 0.025175; false; 3.05477;TO; 0.212565; 1.08581;45.90846;0.033325;0.016873;MISSING;MISSING;MISSING;3.75; 0.457947; 1.92634;0.178138;0.6071759999999999; 0.025107; false; 3.8989;48.57; 0.479611; 1.88648;2.412478;18.797303;22.134692; 1.39668; false; 47.713;12.93; 0.442616; 1.82773;0.370413;3.288412;6.344603; 0.215919; false; 13.113;2.85; 0.323475; 1.00795;0.0001649999999999999; 3e-06; true; 2.52197;6.29; 2.1742; 0.0000; 3.4125; 0.0228; 0.0033; False; 3.4386; 5.6625;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.514318201;MISSING;MISSING;MISSING;MISSING;MISSING;13.55;1.9590910080000001; 0.622279755; 5.2299E-5; false; 0.629239001; 4.242018518
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;1.22;0.36624209999999996;0.22891830000000002;0.5096533000000001; 0.0004214000; False; 0.7617124000; 1.1737960000;4.29; 0.450405; 2.09816;0.20059999999999997;0.627872; 0.030015; false; 4.45378;TO; 0.490068; 1.2309;46.702294;0.028968;0.018975;MISSING;MISSING;MISSING;4.18; 0.41345; 2.00258;0.20033099999999995;0.653142; 0.027854; false; 4.3526;43.76; 0.238556; 1.11691;1.4760190000000002;17.537182;21.189982000000004; 1.15362; false; 43.1184;15.88; 0.480241; 1.99734;0.39898599999999995;4.223825;7.951380000000002; 0.354698; false; 16.0851;4.96; 0.465109; 1.97304;0.00032399999999999996; 6e-06; true; 4.54207;9.71; 3.0718; 0.0000; 5.6122; 0.0276; 0.0044; False; 5.6443; 8.7908;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.303183081;MISSING;MISSING;MISSING;MISSING;MISSING;13.13;2.3198520800000004; 0.65586728; 3.598E-5; false; 0.663032467; 5.038574162
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;1.45;0.36346480000000003;0.2289467;0.7091498; 0.0003854000; False; 0.9476284000; 1.3598541000;4.06; 0.335847; 1.96052;0.21616100000000002;0.716663; 0.02838; false; 4.19304;TO; 0.410588; 1.27058;44.718508;0.042868;0.019114000000000003;MISSING;MISSING;MISSING;3.02; 0.489624; 1.43468;0.106907;0.480919; 0.021633; false; 3.16018;55.22; 0.498491; 2.27665;2.2442830000000002;22.13062;25.658996; 1.26669; false; 54.6655;16.51; 0.452744; 2.06108;0.387423;4.367297000000001;8.388253; 0.382531; false; 16.7414;4.71; 0.455909; 1.89699;0.0003570000000000001; 9e-06; true; 4.40869;9.99; 3.8568; 0.0000; 5.3531; 0.0230; 0.0034; False; 5.3796; 9.2917;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.743635764;MISSING;MISSING;MISSING;MISSING;MISSING;14.39;2.617829717; 0.858218869; 4.2803E-5; false; 0.865978511; 5.041390442
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;1.31;0.3134190999999999;0.1938509;0.5548964; 0.0016324000; False; 0.7578912000; 1.1151389000;4.72; 0.472124; 2.22005;0.22733399999999998;0.8200359999999999; 0.037701; false; 4.88475;TO; 0.466668; 2.0903;55.603221000000005;0.040615;0.019323;MISSING;MISSING;MISSING;4.15; 0.466866; 2.23133;0.12398900000000002;0.673858; 0.021953; false; 4.35443;57.36; 0.351111; 2.18591;1.9963689999999994;23.466264;26.921104999999997; 1.28022; false; 56.9349;15.79; 0.531811; 1.56302;0.230349;4.384588000000001;8.599913; 0.261681; false; 15.9956;4.86; 0.450503; 1.93181;0.00028399999999999996; 5e-06; true; 4.57073;11.76; 4.0260; 0.0000; 6.8553; 0.0331; 0.0056; False; 6.8942; 11.0057;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;44.925741815;MISSING;MISSING;MISSING;MISSING;MISSING;14.34;2.693066009999999; 0.673742215; 5.786E-5; false; 0.681671359; 5.358518217
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;1.43;0.32697370000000003;0.2283161;0.6047144; 0.0002098000; False; 0.8420402000; 1.2112669000;3.84; 0.492829; 1.64407;0.22776000000000007;0.815068; 0.032022; false; 3.93679;TO; 0.458282; 2.23682;45.933676;0.043563;0.021487;MISSING;MISSING;MISSING;3.48; 0.508369; 1.67513;0.125546;0.6630759999999998; 0.024779; false; 3.64764;TO; 0.501616; 2.22934;2.233995;25.427038;27.157256;MISSING;MISSING;MISSING;13.53; 0.251572; 1.26164;0.369827;3.5331409999999996;7.380427000000001; 0.405754; false; 13.6516;4.45; 0.525471; 1.8481;0.00018599999999999983; 4e-06; true; 4.05963;7.78; 2.5987; 0.0000; 4.4224; 0.0256; 0.0035; False; 4.4516; 7.1111;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;47.621450853;MISSING;MISSING;MISSING;MISSING;MISSING;14.64;2.2400726189999998; 0.801966946; 3.6226E-5; false; 0.808413525; 4.765691866
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;1.33;0.30421719999999997;0.2031579;0.5869694; 0.0003263000; False; 0.7988940000; 1.1467462000;5.29; 0.494646; 2.30498;0.304852;1.007471; 0.040615; false; 5.42237;TO; 0.452725; 2.09353;47.89576600000001;0.038438;0.021697;MISSING;MISSING;MISSING;5.18; 0.528528; 2.47875;0.24885100000000004;0.845037; 0.036356; false; 5.37791;TO; 0.511087; 2.38409;3.106945;24.367173;26.720443;MISSING;MISSING;MISSING;17.83; 0.549842; 2.38746;0.49219900000000005;4.429234999999999;8.877908; 0.511667; false; 18.0683;6.85; 0.629235; 2.58702;0.0005039999999999998; 8e-06; true; 6.59088;11.69; 3.6195; 0.0000; 7.1172; 0.0393; 0.0059; False; 7.1625; 10.8810;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;41.974774824;MISSING;MISSING;MISSING;MISSING;MISSING;16.12;2.633744057; 0.673622436; 2.7635E-5; false; 0.67848224; 5.143430937
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;1.44;0.3168992999999999;0.28356190000000003;0.5991833; 0.0002464000; False; 0.8906332000; 1.2502188000;5.18; 0.507358; 2.35161;0.23743;0.9253630000000002; 0.037279; false; 5.376;TO; 0.53018; 1.94435;41.733205;0.031348;0.016968;MISSING;MISSING;MISSING;5.43; 0.546354; 2.45721;0.258509;0.9348109999999998; 0.035768; false; 5.63365;TO; 0.571698; 1.56534;1.830756;24.806828999999997;28.462893000000005;MISSING;MISSING;MISSING;14.78; 0.516101; 2.40828;0.264919;3.346942999999999;7.488895000000002; 0.311109; false; 15.0744;5.43; 0.30531; 1.64453;0.0003450000000000002; 6e-06; true; 5.24074;14.79; 5.0006; 0.0000; 8.8914; 0.0414; 0.0057; False; 8.9386; 14.0367;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.372575983;MISSING;MISSING;MISSING;MISSING;MISSING;16.44;3.0602329750000004; 0.921414516; 3.6748E-5; false; 0.929315336; 6.190357641
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;1.12;0.20392100000000007;0.1979883;0.49654560000000003; 0.0001618000; False; 0.7087255000; 0.9436668000;5.79; 0.579426; 2.66026;0.2817390000000001;1.060814; 0.034002; false; 5.99832;TO; 0.48739; 2.4678;43.702408000000005;0.036030999999999994;0.017327;MISSING;MISSING;MISSING;6.12; 0.529192; 2.66494;0.29856800000000006;1.106238; 0.042984; false; 6.28963;TO; 0.616325; 2.83103;1.9755829999999999;24.702471999999997;27.809286000000004;MISSING;MISSING;MISSING;25.27; 0.565343; 2.95229;0.520999;6.728000000000001;13.152678999999997; 0.54586; false; 25.5771;7.12; 0.560357; 2.67854;0.00037000000000000027; 8e-06; true; 6.78805;13.71; 3.8893; 0.0000; 8.6783; 0.0442; 0.0057; False; 8.7284; 12.7129;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;42.232179672;MISSING;MISSING;MISSING;MISSING;MISSING;17.54;3.245079786; 0.918643145; 3.6934E-5; false; 0.930874025; 6.040476035
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;1.65;0.39073389999999986;0.4031953999999998;0.9488893; 0.0003733000; False; 1.3689175000; 1.8161585000;4.86; 0.552654; 2.01689;0.21215600000000004;0.8849009999999997; 0.028596; false; 5.02276;TO; 0.353704; 2.82242;50.400772;0.04692700000000001;0.020868;MISSING;MISSING;MISSING;4.34; 0.332249; 2.0904;0.18298800000000004;0.9348700000000001; 0.037684; false; 4.4697;TO; 0.559276; 2.5572;3.105899999999999;23.421169999999996;28.228271000000003;MISSING;MISSING;MISSING;24.01; 0.632507; 2.77304;0.600881;6.536879;12.278622; 0.517248; false; 24.3061;6.83; 0.584763; 2.47063;0.00026; 4e-06; true; 6.64304;11.59; 4.7642; 0.0000; 6.0765; 0.0333; 0.0039; False; 6.1138; 10.9502;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.038288378;MISSING;MISSING;MISSING;MISSING;MISSING;18.57;3.328844462; 1.086447887; 3.9708E-5; false; 1.093290729; 6.678789919
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;1.47;0.38272300000000004;0.30772710000000003;0.7022852999999998; 0.0002037000; False; 1.0331934000; 1.4645680000;4.59; 0.455864; 1.8603;0.245461;1.1349390000000001; 0.040519; false; 4.72921;TO; 0.603788; 1.71153;42.896718;0.031702;0.017613999999999998;MISSING;MISSING;MISSING;6.3; 0.614688; 3.10129;0.3053430000000001;1.0839199999999998; 0.027932; false; 6.56907;TO; 0.592416; 1.73961;4.066314;24.175165;26.600122999999996;MISSING;MISSING;MISSING;22.46; 0.313509; 2.21783;0.6084419999999999;6.2817050000000005;11.867582; 0.35475; false; 22.6973;7.28; 0.404418; 2.79031;0.00026499999999999994; 4e-06; true; 7.26529;18.89; 6.6208; 0.0000; 11.3014; 0.0716; 0.0089; False; 11.3821; 18.1783;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;41.431129129;MISSING;MISSING;MISSING;MISSING;MISSING;18.2;3.5720860379999997; 1.141879598; 4.4725E-5; false; 1.152452622; 6.903588254
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;0.14;0.0549641;0.009931399999999998;0.008865800000000002; 0.0002603000; False; 0.0218372000; 0.1204501000;0.02; 0.006399; 0.01389;0.000749;0.000453; 0.000197; false; 0.02731;0.06; 0.005696; 0.012963;0.042774;0.000803;0.000268; 0.000109; false; 0.067621;0.01; 0.005324; 0.013002;0.000633;0.000402; 0.000137; false; 0.024619;0.05; 0.006687; 0.014381;0.010206000000000002;0.009425;0.009654; 0.003081; false; 0.05789;0.03; 0.005776; 0.012408;0.001314;0.003126;0.004785; 0.001484; false; 0.033551;0.55; 0.00635; 0.013583;4.6e-05; 4e-06; true; 0.027252;1.31; 0.0336; 0.0000; 0.0051; 0.0003; 0.0001; False; 0.0056; 0.0400;1.77; 0.0312; 0.0196; 0.3609; 0.1167; False; 0.4777; 0.5299;2.5; 0.0348; 0.0235; 0.0507; 1.1986; 1.1987; False; 1.2495; 1.3085;3.08;0.737781178; 0.057827728; 0.003448994; false; 0.084048544; 0.970964351;1.39;0.077331749; 0.005973662; 4.4795E-5; false; 0.012801448; 0.316528256
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;1.51;0.4230545999999999;0.2850598;0.6134093; 0.0001537000; False; 0.9185349000; 1.3915682000;5.49; 0.638223; 2.54263;0.222888;1.10928; 0.048408; false; 5.61967;TO; 0.382027; 2.11679;48.973904;0.040525000000000005;0.01913;MISSING;MISSING;MISSING;5.62; 0.32063; 2.47072;0.24821600000000005;1.0520369999999999; 0.030829; false; 5.82375;TO; 0.353427; 1.83321;2.358126999999999;26.334977999999996;27.896766;MISSING;MISSING;MISSING;26.77; 0.349397; 2.15558;0.649935;7.6532019999999985;14.494530999999998; 0.677982; false; 26.9685;5.74; 0.340399; 1.76802;0.00030000000000000014; 6e-06; true; 5.55903;16.05; 5.3792; 0.0000; 9.8195; 0.0558; 0.0067; False; 9.8823; 15.3688;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;36.379051049;MISSING;MISSING;MISSING;MISSING;MISSING;18.11;3.5565534480000003; 0.911560753; 4.9405E-5; false; 0.919409642; 6.721443327
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;0.09;0.03749149999999999;0.0062488;0.0058665; 0.0001498000; False; 0.0146455000; 0.0839545000;0.01; 0.004544; 0.010128;0.000499;0.000391; 0.00013; false; 0.019701;0.06; 0.004546; 0.0105;0.051935999999999996;0.000729;0.000254; 9.7e-05; false; 0.072381;0.03; 0.008708; 0.017351;0.001013;0.0006349999999999999; 0.000217; false; 0.03504;0.1; 0.008925; 0.017359;0.014424000000000001;0.021685;0.026715999999999997; 0.008644; false; 0.103197;0.04; 0.007403; 0.016457;0.0021039999999999995;0.005535;0.008523; 0.002512; false; 0.048813;0.52; 0.009338; 0.01806;5e-05; 5e-06; true; 0.037942;1.3; 0.0431; 0.0000; 0.0097; 0.0008; 0.0002; False; 0.0108; 0.0548;1.57; 0.0251; 0.0151; 0.3453; 0.1311; False; 0.4765; 0.5175;3.65; 0.0381; 0.0188; 0.0468; 2.4109; 2.4112; False; 2.4580; 2.5162;4.19;1.026486006; 0.070594229; 0.002492087; false; 0.091496823; 1.29061137;1.36;0.089485342; 0.016862116; 3.7176E-5; false; 0.024998321; 0.292432783
