name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.17;0.07035609999999999;0.008957300000000001;0.0174599; 0.0348270000; False; 0.0648257000; 0.2201487000;0.02; 0.019744; 0.013697;0.000459;0.000154; 0.000134; false; 0.036788;0.02; 0.021713; 0.008398;0.001703;4.4e-05;2.7e-05; 2.4e-05; false; 0.033267;0.04; 0.028271; 0.013245;0.000503;0.000152; 7.3e-05; false; 0.044749;0.03; 0.016285; 0.009311;0.001852;0.001121;0.0012720000000000001; 0.002838; false; 0.034183;0.04; 0.029056; 0.013236;0.000554;0.002213;0.002453; 0.002603; false; 0.053266;ERR;ERR;ERR;1.22; 0.0643; 0.0000; 0.0018; 0.0001; 0.0002; False; 0.0022; 0.0668;3.12; 0.1182; 0.0126; 0.5667; 1.3954; False; 1.9621; 2.0941;0.9; 0.0371; 0.0030; 0.0095;0.0028; 0.0029; False; 0.0125; 0.0529;1.29;0.169457006;0.042446296; 0.006429952; false; 0.056936208; 0.342300123;1.29;0.036662220999999995;0.013993265; 0.003136851; false; 0.024282957; 0.204441441
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.22;0.0857507;0.0109223;0.016557099999999998; 0.0445437000; True; 0.0751754000; 0.2113524000;0.05; 0.041151; 0.017795;0.000176;5.6999999999999996e-05; 1e-05; true; 0.06159;0.05; 0.04202; 0.016489;0.001738;3.2999999999999996e-05;1.6e-05; 8e-06; true; 0.062534;0.05; 0.041591; 0.016923;0.000178;4e-05; 8e-06; true; 0.060987;0.05; 0.042326; 0.016178;0.003225;0.000651;0.001039; 5.2e-05; true; 0.065663;0.04; 0.032434; 0.010549;0.00027499999999999996;0.000565;0.000574; 0.000421; true; 0.046528;ERR;ERR;ERR;1.18; 0.0818; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.0832;2.46; 0.0686; 0.0023; 0.3189; 1.1427; True; 1.4616; 1.5334;1.2; 0.0610; 0.0033; 0.0024;0.0002; 0.0003; True; 0.0027; 0.0674;1.47;0.231615714;0.059727669000000004; 0.013354766; true; 0.085365371; 0.593244232;1.07;0.063285839;0.014544521; 0.003038192; true; 0.038887399; 0.374680078
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.2;0.14316020000000002;0.010599599999999999;0.0097812; 0.0411465000; True; 0.0677995000; 0.3103913000;0.06; 0.066739; 0.022611;0.000185;4.4e-05; 2.6e-05; true; 0.092681;0.09; 0.096864; 0.034486;0.011368;6.1e-05;1.7e-05; 1.7e-05; true; 0.147462;0.05; 0.059808; 0.023914;0.000207;7.999999999999999e-05; 3.7e-05; true; 0.089263;0.11; 0.098532; 0.033358;0.011783;0.001373;0.002283; 0.004991; true; 0.157368;0.07; 0.066678; 0.025227;0.001085;0.001161;0.0018919999999999998; 0.009785; true; 0.109413;ERR;ERR;ERR;1.36; 0.1538; 0.0000; 0.0018; 0.0000; 0.0004; True; 0.0022; 0.1567;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.0895; 0.0089; 0.0054;0.0179; 0.0179; True; 0.0234; 0.1222;2.23;0.471498496;0.060058882; 0.14131002; true; 0.234354079; 0.911229275;1.62;0.093490422;0.007143426; 0.053881591; true; 0.071749603; 0.626525586
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;0.18;0.1078356;0.0096073;0.0150404; 0.0464575000; True; 0.0782261000; 0.2850203000;0.03; 0.070757; 0.052189;1.5e-05;1.2e-05; 2.3e-05; true; 0.12668;0.03; 0.07535; 0.048671;0.002609;1.2000000000000002e-05;1.1e-05; 8e-06; true; 0.130597;0.04; 0.064973; 0.040071;1.8e-05;1.2e-05; 2.4e-05; true; 0.108481;0.04; 0.055177; 0.05246;0.002658;3.7999999999999995e-05;2.2000000000000003e-05; 0.000327; true; 0.112954;0.04; 0.055986; 0.024069;0.000473;0.0029059999999999997;0.002602; 0.00276; true; 0.092807;ERR;ERR;ERR;1.3; 0.0699; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0012; 0.0716;2.55; 0.0661; 0.0035; 0.0541; 1.2497; True; 1.3039; 1.3740;1.18; 0.0926; 0.0061; 0.0033;0.0031; 0.0032; True; 0.0066; 0.1056;TO;0.11910831499999999;MISSING;MISSING;MISSING;MISSING;MISSING;1.18;0.061301288;0.00393045; 0.005614203; true; 0.021641878; 0.286530156
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.2;0.10370670000000001;0.011780800000000001;0.014408599999999999; 0.0719899000; True; 0.1041352000; 0.2892402000;0.03; 0.0386; 0.022741;1.5e-05;1.3000000000000001e-05; 2.3e-05; true; 0.063406;0.04; 0.036892; 0.019232;0.0012460000000000001;1.2000000000000002e-05;9.999999999999999e-06; 9e-06; true; 0.059378;0.03; 0.037319; 0.025246;1.7e-05;1.3000000000000001e-05; 2.2e-05; true; 0.064486;0.04; 0.03683; 0.01948;0.0025789999999999997;4.5e-05;2.3000000000000003e-05; 0.000679; true; 0.061544;0.04; 0.039332; 0.020724;0.00044;0.000924;0.000761; 0.003409; true; 0.068665;ERR;ERR;ERR;1.33; 0.0611; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0622;1.52; 0.1149; 0.0059; 0.0354; 0.3903; True; 0.4258; 0.5479;1.26; 0.0660; 0.0051; 0.0008;0.0028; 0.0029; True; 0.0037; 0.0753;1.6;0.16293937099999997;0.052658494; 0.01173575; true; 0.074974464; 0.353871125;1.33;0.031085228;0.002791986; 0.011485451; true; 0.02111525; 0.177825461
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.16;0.0793446;0.005536899999999998;0.0079638; 0.0228494000; True; 0.0388679000; 0.1704592000;0.04; 0.034572; 0.016028;1.6e-05;9e-06; 2.6e-05; true; 0.053227;0.04; 0.033213; 0.015903;0.0017230000000000001;2e-05;9e-06; 6e-06; true; 0.05318;0.04; 0.032215; 0.014796;1.5e-05;1e-05; 2.4e-05; true; 0.049187;0.04; 0.033089; 0.014983;0.0027970000000000004;4.9999999999999996e-05;1.7e-05; 0.000396; true; 0.053548;0.05; 0.033889; 0.016653;0.00045599999999999997;0.000896;0.000705; 0.00143; true; 0.057453;ERR;ERR;ERR;1.35; 0.1184; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.1198;1.54; 0.1211; 0.0035; 0.0424; 0.2394; True; 0.2819; 0.4075;1.32; 0.0706; 0.0052; 0.0008;0.0015; 0.0016; True; 0.0024; 0.0788;1.72;0.214513999;0.04573573; 0.013357087; true; 0.066529162; 0.470537581;1.24;0.052687025000000005;0.003500264; 0.00578235; true; 0.019059843; 0.210544389
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.18;0.14260889999999998;0.0058959;0.0083879; 0.0263699000; True; 0.0438091000; 0.2491130000;0.12; 0.094949; 0.044276;1.8e-05;1.1000000000000001e-05; 3.1e-05; true; 0.146276;0.09; 0.058252; 0.030784;0.014537;1.4000000000000001e-05;9.999999999999999e-06; 1.9e-05; true; 0.110372;0.11; 0.085601; 0.027303;1.8e-05;1.1000000000000001e-05; 2.8e-05; true; 0.117137;0.11; 0.072403; 0.025018;0.011634;4.4999999999999996e-05;1.4e-05; 0.004894; true; 0.117402;0.15; 0.056208; 0.024923;0.0014889999999999999;0.000612;0.000438; 0.076547; true; 0.165357;ERR;ERR;ERR;1.27; 0.1836; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1845;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.82; 0.3259; 0.0285; 0.0005;0.3303; 0.3316; True; 0.3322; 0.6875;3.64;0.608843828;0.079570995; 0.062797639; true; 0.1636929; 0.994838059;2.49;0.076879932;0.006648504; 0.359961877; true; 0.388272165; 0.654949423
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.15;0.050389;0.0074109;0.0132008; 0.0361397000; True; 0.0601695000; 0.1552264000;0.01; 0.011173; 0.010809;5.2e-05;2.5e-05; 2.6e-05; true; 0.024197;0.02; 0.012452; 0.010596;0.001549;5.6999999999999996e-05;2.3000000000000003e-05; 9e-06; true; 0.026857;0.02; 0.01256; 0.011052;8.2e-05;2.5e-05; 2.5e-05; true; 0.025829;0.02; 0.013101; 0.010789;0.0024179999999999996;0.000187;0.00012; 7.6e-05; true; 0.028826;0.01; 0.010708; 0.007127;0.00020700000000000002;0.000692;0.000501; 0.000725; true; 0.022374;ERR;ERR;ERR;0.92; 0.0217; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0225;1.38; 0.0335; 0.0022; 0.0598; 0.2500; True; 0.3098; 0.3461;1.31; 0.0391; 0.0053; 0.0030;0.0021; 0.0024; True; 0.0055; 0.0503;1.4;0.19043294600000002;0.031757665000000004; 0.0060624; true; 0.044262393; 0.409998736;1.11;0.051568308;0.0027586579999999998; 9.9988E-4; true; 0.010512118; 0.181406366
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.19;0.0663613;0.008553400000000001;0.0164319; 0.0511971000; True; 0.0794433000; 0.1900482000;0.03; 0.024689; 0.012928;0.000266;7.1e-05; 1e-05; true; 0.040766;0.03; 0.024736; 0.01289;0.0024400000000000003;0.00010200000000000001;3.6e-05; 9e-06; true; 0.042967;0.03; 0.024644; 0.012939;0.000279;7.2e-05; 1.1e-05; true; 0.040725;0.04; 0.025524; 0.012867;0.004307;0.000946;0.001133; 0.001419; true; 0.048903;0.04; 0.027057; 0.01377;0.000745;0.001475;0.001248; 0.002139; true; 0.049797;ERR;ERR;ERR;1.18; 0.0552; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0010; 0.0566;10.4; 0.0655; 0.0101; 0.5138; 9.6214; True; 10.1360; 10.2138;0.97; 0.0500; 0.0053; 0.0078;0.0022; 0.0024; True; 0.0102; 0.0659;1.42;0.43789220300000004;0.107227143; 0.028311128; true; 0.174775028; 0.90821657;1.13;0.074471673;0.011094940000000001; 0.007732587; true; 0.033290165; 0.366202255
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18;0.0895513;0.0103118;0.0159941; 0.0468553000; True; 0.0790252000; 0.2621515000;0.02; 0.023048; 0.021918;5.8e-05;2.8e-05; 2.3e-05; true; 0.047074;0.02; 0.025436; 0.021392;0.001748;4.6e-05;2.5e-05; 9e-06; true; 0.05058;0.02; 0.02894; 0.029558;6.6e-05;2.4e-05; 2.2e-05; true; 0.06035;0.03; 0.026789; 0.022282;0.002368;0.00017999999999999998;0.000132; 0.000487; true; 0.054144;0.03; 0.02548; 0.022124;0.000415;0.0023020000000000002;0.0014939999999999999; 0.00263; true; 0.057537;ERR;ERR;ERR;1.0; 0.0282; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0293;1.96; 0.0484; 0.0026; 0.0402; 0.6761; True; 0.7164; 0.7679;1.25; 0.0292; 0.0030; 0.0011;0.001; 0.0010; True; 0.0022; 0.0345;1.63;0.15699607200000001;0.053361039; 0.023303281; true; 0.087866879; 0.387964891;1.04;0.033521800000000004;0.00423799; 0.003134916; true; 0.014226268; 0.205601039
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.2;0.09601370000000001;0.009350800000000001;0.016309999999999998; 0.0559878000; True; 0.0941759000; 0.2451200000;0.04; 0.034788; 0.013154;0.00020999999999999998;6.8e-05; 8.4e-05; true; 0.050339;0.07; 0.053839; 0.022903;0.0065390000000000005;7.8e-05;4.2e-05; 0.000116; true; 0.087021;0.06; 0.055715; 0.0211;0.000424;0.00010100000000000002; 0.000117; true; 0.081202;0.09; 0.058302; 0.022251;0.008228000000000001;0.001671;0.002218; 0.005312; true; 0.10134;0.06; 0.048178; 0.012527;0.000829;0.001171;0.001023; 0.001979; true; 0.068555;ERR;ERR;ERR;1.27; 0.1505; 0.0000; 0.0019; 0.0001; 0.0002; True; 0.0023; 0.1533;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.24; 0.1603; 0.0212; 0.0265;0.012; 0.0125; True; 0.0391; 0.2214;1.8;0.203635395;0.039888721; 0.025612462; true; 0.073300454; 0.430070506;1.68;0.123266458;0.009901311; 0.022023028; true; 0.045278721; 0.405384404
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.15;0.0636529;0.0070214;0.010100900000000001; 0.0306304000; True; 0.0516113000; 0.1618622000;0.05; 0.045143; 0.018694;5.9999999999999995e-05;1.6e-05; 2.8e-05; true; 0.066813;0.06; 0.043796; 0.019082;0.008073;4.3e-05;1.4e-05; 7e-06; true; 0.074179;0.05; 0.046328; 0.020217;6.4e-05;2.1e-05; 2.1e-05; true; 0.069738;0.06; 0.047958; 0.018579;0.007010000000000001;0.000188;0.000108; 0.002621; true; 0.079256;0.11; 0.07463; 0.027608;0.001787;0.0012970000000000002;0.001002; 0.016885; true; 0.128697;ERR;ERR;ERR;1.25; 0.1472; 0.0000; 0.0007; 0.0001; 0.0004; True; 0.0013; 0.1490;11.16; 0.1998; 0.0400; 0.0514; 10.8027; True; 10.8542; 11.0953;1.32; 0.1994; 0.0343; 0.0055;0.031; 0.0313; True; 0.0368; 0.2709;1.96;0.530854565;0.032559832; 0.053978987; true; 0.093549295; 0.890941152;1.65;0.068597139;0.017404285000000002; 0.054592315; true; 0.093451701; 0.358191713
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.18;0.1533101;0.0057594;0.0096802; 0.0291474000; True; 0.0580592000; 0.3126867000;0.09; 0.081222; 0.025905;0.000124;4.9e-05; 1.7e-05; true; 0.111287;0.06; 0.045194; 0.016347;0.005343;6.5e-05;1.7e-05; 1.9e-05; true; 0.069356;0.05; 0.046021; 0.016443;7e-05;2.5e-05; 2e-05; true; 0.06503;0.1; 0.083881; 0.02714;0.007033;0.000478;0.0005840000000000001; 0.001865; true; 0.124607;0.06; 0.045457; 0.016727;0.0006219999999999999;0.0008320000000000001;0.0007120000000000001; 0.001531; true; 0.069045;ERR;ERR;ERR;1.12; 0.0755; 0.0000; 0.0006; 0.0002; 0.0000; True; 0.0008; 0.0767;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.93; 0.0713; 0.0057; 0.0018;0.0024; 0.0024; True; 0.0042; 0.0815;TO; 0.0717014;MISSING;MISSING;MISSING;MISSING;MISSING;1.11;0.041624576999999996;0.004656504; 0.008972808; true; 0.0202253; 0.28012696
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.17;0.0674757;0.008781400000000002;0.013632899999999998; 0.0346329000; True; 0.0596217000; 0.1683626000;0.03; 0.032517; 0.01319;9.1e-05;3.5999999999999994e-05; 1.1e-05; true; 0.04767;0.04; 0.031596; 0.012633;0.003227;9.3e-05;2.4e-05; 8e-06; true; 0.0493;0.03; 0.031266; 0.012808;9.499999999999999e-05;2.8e-05; 1e-05; true; 0.045839;0.03; 0.031964; 0.012667;0.001775;0.000249;0.000369; 0.000273; true; 0.048881;0.04; 0.032249; 0.012897;0.00031;0.000773;0.0006889999999999999; 0.000911; true; 0.05018;ERR;ERR;ERR;1.16; 0.1216; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.1233;4.64; 0.0839; 0.0038; 0.1116; 3.6544; True; 3.7666; 3.8560;1.3; 0.0600; 0.0038; 0.0026;0.0011; 0.0011; True; 0.0038; 0.0681;TO; 0.082503054;MISSING;MISSING;MISSING;MISSING;MISSING;0.96;0.027710092000000002;0.004865885; 0.00214532; true; 0.014448805; 0.175649876
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.18;0.0680425;0.009085000000000001;0.0449722; 0.0374543000; True; 0.0951171000; 0.2188035000;0.03; 0.024482; 0.01236;0.00015099999999999998;4.6e-05; 6.7e-05; true; 0.03935;0.03; 0.023751; 0.012341;0.0022370000000000003;5.7e-05;3.6e-05; 1e-05; true; 0.040736;0.03; 0.023155; 0.011731;0.000163;4.9e-05; 3.2e-05; true; 0.037323;0.02; 0.014395; 0.012464;0.0027130000000000006;0.00051;0.0005020000000000001; 0.000438; true; 0.033503;0.04; 0.024485; 0.011735;0.000445;0.001202;0.0008669999999999999; 0.00132; true; 0.043297;ERR;ERR;ERR;1.19; 0.0370; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.0383;1.31; 0.0572; 0.0031; 0.0295; 0.2711; True; 0.3007; 0.3615;1.22; 0.1328; 0.0057; 0.0188;0.0029; 0.0032; True; 0.0220; 0.1610;1.46;0.17327546399999996;0.044560653000000006; 0.007012992; true; 0.063292796; 0.371886729;1.14;0.029281958000000004;0.003464613; 0.00259637; true; 0.014932286; 0.172910413
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19;0.0745186;0.0092369;0.014886400000000001; 0.1070938000; True; 0.1349626000; 0.2710723000;0.02; 0.023456; 0.010258;2.8e-05;1.9e-05; 2.1e-05; true; 0.035116;0.02; 0.023727; 0.008242;0.0006099999999999999;2.9e-05;1.3000000000000001e-05; 7e-06; true; 0.033559;0.02; 0.024018; 0.011055;4e-05;2.1000000000000002e-05; 2.3e-05; true; 0.036757;0.03; 0.025129; 0.010821;0.001407;8.6e-05;0.00011; 0.000409; true; 0.03945;0.03; 0.023903; 0.010307;0.00023299999999999997;0.000876;0.000728; 0.001662; true; 0.040255;ERR;ERR;ERR;1.33; 0.0727; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.0744;1.47; 0.0747; 0.0054; 0.0136; 0.0786; True; 0.0922; 0.1743;1.27; 0.0554; 0.0033; 0.0011;0.002; 0.0021; True; 0.0032; 0.0624;1.37;0.189706455;0.055392193000000006; 0.00795834; true; 0.0708846; 0.390984284;1.31;0.034157107000000006;0.00391383; 0.017607556; true; 0.044015828; 0.22961156
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.18;0.0608075;0.009326300000000001;0.0148949; 0.0384457000; True; 0.0669437000; 0.1872737000;0.01; 0.011271; 0.0088;2.9000000000000004e-05;1.4e-05; 2.2e-05; true; 0.021419;0.01; 0.011286; 0.008194;0.00077;2.1e-05;2.6000000000000002e-05; 7e-06; true; 0.021522;0.01; 0.011077; 0.008329;3e-05;1.3000000000000001e-05; 1.9e-05; true; 0.020715;0.02; 0.012055; 0.008679;0.001149;7.4e-05;7.999999999999999e-05; 0.000105; true; 0.023486;0.02; 0.012736; 0.008569;0.00017500000000000003;0.000892;0.000733; 0.00099; true; 0.026807;ERR;ERR;ERR;1.18; 0.0307; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0312;1.2; 0.0298; 0.0011; 0.0064; 0.0171; True; 0.0235; 0.0547;1.05; 0.0185; 0.0014; 0.0004;0.00039999999999999996; 0.0004; True; 0.0008; 0.0210;1.16;0.249215159;0.037811376; 0.005373114; true; 0.051041957; 0.499001013;1.0;0.02126087;0.0026337559999999997; 9.04917E-4; true; 0.009538466; 0.102900732
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.19;0.0753746;0.0085299;0.0124827; 0.0388600000; True; 0.0627769000; 0.1792765000;0.03; 0.027319; 0.015566;1.2000000000000002e-05;8e-06; 8e-06; true; 0.045735;0.05; 0.028086; 0.016307;0.011890999999999999;1.2000000000000002e-05;1.4e-05; 9e-06; true; 0.059284;0.07; 0.049173; 0.026037;1.8e-05;1.1e-05; 8e-06; true; 0.080083;0.05; 0.02753; 0.015865;0.007337;4.2000000000000004e-05;1.3000000000000001e-05; 0.003183; true; 0.056521;0.06; 0.034793; 0.027885;0.002405;0.000779;0.000554; 0.004619; true; 0.076908;ERR;ERR;ERR;1.28; 0.1773; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1785;5.26; 0.1468; 0.0228; 0.0180; 4.2807; True; 4.2999; 4.4707;1.14; 0.1030; 0.0116; 0.0006;0.0065; 0.0067; True; 0.0073; 0.1225;2.06;0.33074266799999996;0.12679101; 0.094643094; true; 0.256324706; 1.055107182;1.47;0.101904336;0.0039314269999999995; 0.016954773; true; 0.034785997; 0.482404132
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.22;0.1441634;0.011671299999999999;0.0161416; 0.0515693000; True; 0.0877367000; 0.3191624000;0.09; 0.122236; 0.038496;0.00019800000000000002;5.2000000000000004e-05; 3e-05; true; 0.165723;0.11; 0.127481; 0.041024;0.011890999999999999;0.000104;2.9999999999999997e-05; 2.1e-05; true; 0.186034;0.1; 0.128094; 0.041209;0.00022899999999999998;4.8e-05; 0.000643; true; 0.175127;0.12; 0.129506; 0.044258;0.01384;0.001472;0.0006709999999999999; 0.004425; true; 0.199444;0.13; 0.140847; 0.054303;0.0019779999999999997;0.001556;0.00117; 0.018127; true; 0.223597;ERR;ERR;ERR;1.48; 0.2086; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.2100;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.1173; 0.0105; 0.0037;0.0219; 0.0366; True; 0.0404; 0.1688;2.59;0.36448384300000003;0.041311918; 0.075259262; true; 0.124743492; 0.675318747;1.71;0.070883012;0.005098967; 0.063840748; true; 0.076428179; 0.329057016
