name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.32; 0.1513657000;0.009898500000000001; 0.1092352000; 0.0003329000; False; 0.1225750000; 0.3191838000;0.3; 0.265667; 0.059087; 0.002651; 0.00032; 8.7e-05; false; 0.332396;0.3; 0.266728; 0.058775; 0.004513; 0.000772; 9.7e-05; 5.4e-05; false; 0.335305;0.29; 0.265661; 0.056835; 0.002653; 0.000376; 8.5e-05; false; 0.330554;0.31; 0.250628; 0.05852; 0.009443; 0.011746; 0.004133; 0.003952; false; 0.342501;0.3; 0.249322; 0.059336; 0.001396; 0.00936; 0.002758; 0.002136; false; 0.330961;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.17; 0.2902; 0.0000; 0.0044; 0.0002; 0.0000; False; 0.0047; 0.2953;1.31; 0.2855; 0.0180; 0.0722; 0.0731; 0.0079; False; 0.0810; 0.3848;1.83; 0.5378; 0.0352; 0.0338; 0.0383; 0.0001; False; 0.0385; 0.6120;1.74; 0.319759717; 0.041849947; 0.003322355; false; 0.054232476; 0.76565395;1.74; 0.102368282; 0.071354904; 2.9004E-5; false; 0.090092599; 0.512484629
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.24; 0.1402015000;0.009787200000000001; 0.1939514000; 0.0009208000; False; 0.2161520000; 0.5344445000;0.16; 0.207836; 0.039144; 0.001453; 0.000278; 5.3e-05; false; 0.251814;0.14; 0.19106; 0.035062; 0.002258; 0.000504; 6.6e-05; 3.4e-05; false; 0.232191;0.13; 0.188543; 0.035685; 0.001501; 0.000175; 4.6e-05; false; 0.229348;0.16; 0.172767; 0.037538; 0.005563; 0.006672; 0.001507; 0.00145; false; 0.229232;0.17; 0.212468; 0.039935; 0.000973; 0.006766; 0.003569; 0.001353; false; 0.271732;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.49; 0.2543; 0.0000; 0.0051; 0.0006; 0.0000; False; 0.0058; 0.2606;1.2; 0.2320; 0.0143; 0.0340; 0.0346; 0.0032; False; 0.0379; 0.2932;1.33; 0.1418; 0.0040; 0.0092; 0.0105; 0.0001; False; 0.0106; 0.1566;1.78; 0.206863223; 0.029031822; 0.002205289; false; 0.040256286; 0.419278679;1.38; 0.044348599; 0.035671384; 3.264E-5; false; 0.048370391; 0.248424008
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.27; 0.1214579000;0.0090467; 0.0845090000; 0.0003364000; False; 0.0975073000; 0.2713824000;0.21; 0.186517; 0.040987; 0.001837; 0.000174; 5.9e-05; false; 0.232829;0.2; 0.18127; 0.039481; 0.002849; 0.000634; 7.3e-05; 3.6e-05; false; 0.22741;0.18; 0.16054; 0.037613; 0.001786; 0.000186; 5.1e-05; false; 0.203526;0.23; 0.189283; 0.040349; 0.007604; 0.00836; 0.001809; 0.00195; false; 0.252033;0.23; 0.335216; 0.068816; 0.001188; 0.00952; 0.003447; 0.001593; false; 0.4238;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.55; 0.4074; 0.0000; 0.0046; 0.0003; 0.0000; False; 0.0050; 0.4130;1.75; 0.4071; 0.0228; 0.0893; 0.0920; 0.0087; False; 0.1008; 0.5313;1.62; 0.3665; 0.0098; 0.0214; 0.0248; 0.0001; False; 0.0249; 0.4018;2.06; 0.282169956; 0.055043185; 0.019066542; false; 0.081031462; 0.5871992;1.91; 0.047852073; 0.056756167; 4.397E-5; false; 0.067131167; 0.261396483
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.26; 0.1228966000;0.009021; 0.0835098000; 0.0003153000; False; 0.0965784000; 0.2813450000;0.19; 0.164818; 0.039273; 0.001508; 0.000157; 5.2e-05; false; 0.209114;0.2; 0.184695; 0.041602; 0.00288; 0.000637; 7.4e-05; 3.6e-05; false; 0.233015;0.18; 0.164299; 0.040297; 0.001767; 0.000182; 6.3e-05; false; 0.21004;0.2; 0.162584; 0.042803; 0.007527; 0.009553; 0.002665; 0.002826; false; 0.23151;0.18; 0.161533; 0.039118; 0.00094; 0.006748; 0.002058; 0.001329; false; 0.215711;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.43; 0.3120; 0.0000; 0.0039; 0.0002; 0.0000; False; 0.0043; 0.3167;1.55; 0.3112; 0.0187; 0.0818; 0.0830; 0.0090; False; 0.0921; 0.4225;1.3; 0.3582; 0.0116; 0.0247; 0.0278; 0.0001; False; 0.0280; 0.3982;1.93; 0.267462325; 0.021758488; 0.003012273; false; 0.032049777; 0.521780382;2.05; 0.087630851; 0.115818826; 6.518E-5; false; 0.143135194; 0.494730498
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.13; 0.0455081000;0.0062109; 0.0476041000; 0.0001417000; False; 0.0558600000; 0.1302351000;0.02; 0.021847; 0.008711; 0.000416; 5e-05; 1.5e-05; false; 0.032069;0.02; 0.023186; 0.009695; 0.000513; 0.000204; 3e-05; 4e-06; false; 0.034837;0.02; 0.023775; 0.009078; 0.000503; 5.6e-05; 1.5e-05; false; 0.034477;0.03; 0.024788; 0.010225; 0.000823; 0.001768; 0.000466; 0.000457; false; 0.039923;0.03; 0.026327; 0.010506; 0.000188; 0.001741; 0.000854; 0.000462; false; 0.042119;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.0796; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0020; 0.0819;1.28; 0.0767; 0.0021; 0.0220; 0.0225; 0.0015; False; 0.0241; 0.1031;1.45; 0.0781; 0.0026; 0.0085; 0.0099; 0.0001; False; 0.0100; 0.0911;1.2; 0.14710465; 0.042487917; 0.002216431; false; 0.051324888; 0.311466053;1.3; 0.02439497; 0.031126114; 4.5992E-5; false; 0.039126931; 0.181788036
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.22; 0.0735469000;0.0096595; 0.0784800000; 0.0001891000; False; 0.0914068000; 0.2166827000;0.03; 0.033104; 0.012188; 0.000638; 7.2e-05; 2.2e-05; false; 0.047374;0.04; 0.033377; 0.012462; 0.000672; 0.000285; 4.7e-05; 1.5e-05; false; 0.04819;0.04; 0.03321; 0.012277; 0.000771; 7.9e-05; 2.2e-05; false; 0.047705;0.04; 0.033607; 0.012242; 0.001215; 0.00279; 0.000648; 0.000645; false; 0.052349;0.04; 0.033459; 0.012252; 0.000208; 0.002107; 0.001001; 0.000582; false; 0.051607;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.11; 0.0807; 0.0000; 0.0022; 0.0002; 0.0000; False; 0.0025; 0.0836;1.21; 0.0825; 0.0023; 0.0252; 0.0258; 0.0019; False; 0.0277; 0.1127;1.2; 0.0828; 0.0026; 0.0096; 0.0111; 0.0001; False; 0.0112; 0.0969;1.47; 0.167380194; 0.02445233; 0.002346674; false; 0.0340207; 0.313540546;1.22; 0.057223564; 0.038011675; 3.0315E-5; false; 0.04719598; 0.351333196
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.25; 0.1452373000;0.0099795; 0.0888466000; 0.0002106000; False; 0.1039573000; 0.3391860000;0.17; 0.275595; 0.039453; 0.001671; 0.000171; 5.5e-05; false; 0.320027;0.16; 0.224458; 0.034438; 0.002444; 0.000556; 7e-05; 3.1e-05; false; 0.264871;0.16; 0.254472; 0.055024; 0.001877; 0.000187; 5.8e-05; false; 0.314586;0.18; 0.320457; 0.038589; 0.006041; 0.008018; 0.001703; 0.001752; false; 0.379305;0.19; 0.238764; 0.04297; 0.000968; 0.008727; 0.003376; 0.001392; false; 0.300439;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.49; 0.2363; 0.0000; 0.0035; 0.0003; 0.0000; False; 0.0039; 0.2408;1.45; 0.3314; 0.0154; 0.0686; 0.0703; 0.0068; False; 0.0772; 0.4245;1.4; 0.3463; 0.0115; 0.0202; 0.0254; 0.0001; False; 0.0256; 0.3838;1.82; 0.236459932; 0.056884987; 0.002616579; false; 0.067208712; 0.800523923;1.76; 0.099360434; 0.069619453; 5.3683E-5; false; 0.085171752; 0.366441401
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.2; 0.0759265000;0.0090914; 0.0821700000; 0.0003866000; False; 0.0960272000; 0.2246264000;0.15; 0.138421; 0.037885; 0.001376; 0.000155; 5e-05; false; 0.181268;0.17; 0.151308; 0.038058; 0.002869; 0.000716; 9.5e-05; 4.2e-05; false; 0.196387;0.15; 0.13523; 0.032943; 0.001718; 0.000154; 4.3e-05; false; 0.172713;0.1; 0.087006; 0.022567; 0.00332; 0.004517; 0.001108; 0.001082; false; 0.121387;0.18; 0.151189; 0.035546; 0.000908; 0.004951; 0.002146; 0.001397; false; 0.199728;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.0; 0.1414; 0.0000; 0.0021; 0.0002; 0.0000; False; 0.0024; 0.1441;1.04; 0.1428; 0.0069; 0.0747; 0.0778; 0.0065; False; 0.0844; 0.2344;1.25; 0.1815; 0.0042; 0.0172; 0.0198; 0.0001; False; 0.0199; 0.2063;1.98; 0.559018303; 0.196298498; 0.00392169; false; 0.211475475; 1.027637889;1.65; 0.043459782; 0.052277671; 3.3442E-5; false; 0.061916369; 0.253530355
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.27; 0.1225511000;0.0099577; 0.0985043000; 0.0003753000; False; 0.1133012000; 0.3220188000;0.19; 0.174748; 0.041262; 0.001974; 0.000242; 1.9e-05; false; 0.221701;0.21; 0.180381; 0.045183; 0.003531; 0.000711; 8.8e-05; 1.3e-05; false; 0.233337;0.18; 0.166495; 0.045193; 0.002092; 0.000198; 1.2e-05; false; 0.217819;0.23; 0.182142; 0.045495; 0.007948; 0.009649; 0.003359; 0.003539; false; 0.255627;0.2; 0.170164; 0.050117; 0.000976; 0.007578; 0.002518; 0.001572; false; 0.23812;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.2446; 0.0000; 0.0023; 0.0002; 0.0000; False; 0.0026; 0.2474;1.58; 0.4951; 0.0249; 0.0840; 0.0867; 0.0085; False; 0.0952; 0.6166;1.26; 0.1799; 0.0057; 0.0118; 0.0135; 0.0001; False; 0.0136; 0.2000;2.05; 0.34214713; 0.024719949; 0.002524657; false; 0.033472547; 0.57053305;1.74; 0.057564381; 0.071794304; 4.5519E-5; false; 0.093133998; 0.333176487
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.23; 0.0994609000;0.0087484; 0.0945367000; 0.0002265000; False; 0.1078315000; 0.2589562000;0.17; 0.254168; 0.044356; 0.001743; 0.000234; 1.6e-05; false; 0.304412;0.19; 0.248819; 0.036558; 0.00301; 0.000624; 7.2e-05; 1e-05; false; 0.292251;0.2; 0.253537; 0.050355; 0.002247; 0.000192; 1.5e-05; false; 0.309745;0.22; 0.23869; 0.040057; 0.008149; 0.008479; 0.002093; 0.002005; false; 0.303051;0.2; 0.220896; 0.043465; 0.000998; 0.007731; 0.003048; 0.0016; false; 0.282541;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.44; 0.4048; 0.0000; 0.0049; 0.0004; 0.0000; False; 0.0054; 0.4106;1.44; 0.2946; 0.0093; 0.0459; 0.0465; 0.0049; False; 0.0514; 0.3558;1.48; 0.3021; 0.0104; 0.0240; 0.0277; 0.0001; False; 0.0279; 0.3408;1.96; 0.265182246; 0.0204459; 0.002599429; false; 0.028918273; 0.422413325;1.71; 0.050885527; 0.055794891; 5.1989E-5; false; 0.065695615; 0.243408237
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.16; 0.0700449000;0.0064779; 0.0524213000; 0.0001756000; False; 0.0621205000; 0.1762872000;0.08; 0.08108; 0.02004; 0.00085; 9.8e-05; 3.1e-05; false; 0.103734;0.09; 0.083559; 0.021069; 0.001557; 0.000351; 4.8e-05; 2e-05; false; 0.108371;0.15; 0.130803; 0.034105; 0.001595; 0.000173; 4.5e-05; false; 0.169725;0.16; 0.128483; 0.033441; 0.005113; 0.007049; 0.00174; 0.001584; false; 0.180258;0.15; 0.129266; 0.032855; 0.000769; 0.004449; 0.002009; 0.001259; false; 0.174418;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.3193; 0.0000; 0.0035; 0.0002; 0.0000; False; 0.0038; 0.3236;1.55; 0.3544; 0.0205; 0.0745; 0.0760; 0.0065; False; 0.0826; 0.4586;1.61; 0.3146; 0.0079; 0.0170; 0.0196; 0.0001; False; 0.0198; 0.3431;1.89; 0.233284952; 0.053006916; 0.00289471; false; 0.063737357; 0.469314477;1.67; 0.066022158; 0.056215175; 3.6368E-5; false; 0.063674087; 0.265606697
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.2; 0.0819634000;0.0059205; 0.0580687000; 0.0001465000; False; 0.0668128000; 0.2219889000;0.1; 0.101139; 0.025033; 0.001049; 0.000124; 1e-05; false; 0.129452;0.11; 0.100177; 0.02469; 0.002014; 0.000381; 5.1e-05; 8e-06; false; 0.129282;0.1; 0.101411; 0.026669; 0.001268; 0.000165; 1.1e-05; false; 0.131861;0.13; 0.105665; 0.026808; 0.003945; 0.005324; 0.001419; 0.001304; false; 0.146763;0.14; 0.101895; 0.042969; 0.001114; 0.008327; 0.002355; 0.001554; false; 0.163277;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.1682; 0.0000; 0.0037; 0.0004; 0.0000; False; 0.0042; 0.1728;1.5; 0.2567; 0.0149; 0.0715; 0.0726; 0.0081; False; 0.0808; 0.3529;1.4; 0.2585; 0.0089; 0.0203; 0.0237; 0.0001; False; 0.0239; 0.2917;1.9; 0.308011437; 0.056836956; 0.003110818; false; 0.068031956; 0.59381009;1.65; 0.067343159; 0.055056001; 3.4566E-5; false; 0.06954492; 0.334248521
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.24; 0.1011748000;0.008774599999999999; 0.0868320000; 0.0003143000; False; 0.0984424000; 0.2307705000;0.18; 0.160454; 0.038157; 0.001627; 0.000177; 1.5e-05; false; 0.203842;0.18; 0.183145; 0.040176; 0.003067; 0.000622; 7.6e-05; 1.2e-05; false; 0.230202;0.18; 0.160887; 0.040465; 0.001906; 0.000189; 2.6e-05; false; 0.207213;0.17; 0.152066; 0.036294; 0.006445; 0.008036; 0.002171; 0.00221; false; 0.210081;0.19; 0.160766; 0.041482; 0.000954; 0.007193; 0.001997; 0.00148; false; 0.218347;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.21; 0.1939; 0.0000; 0.0044; 0.0004; 0.0000; False; 0.0050; 0.1996;1.15; 0.1855; 0.0096; 0.0523; 0.0530; 0.0051; False; 0.0582; 0.2536;1.51; 0.2581; 0.0081; 0.0192; 0.0221; 0.0001; False; 0.0222; 0.2888;1.58; 0.19167981; 0.028685115; 0.003120065; false; 0.038271867; 0.362730219;1.73; 0.05024352; 0.055550517; 3.3616E-5; false; 0.06356346; 0.274885308
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.19; 0.0837768000;0.0079258; 0.0657579000; 0.0002236000; False; 0.0775295000; 0.2045658000;0.08; 0.076132; 0.021275; 0.000952; 0.000127; 3.1e-05; false; 0.100518;0.09; 0.078295; 0.021993; 0.001781; 0.000502; 6.4e-05; 8e-06; false; 0.104697;0.08; 0.076481; 0.021198; 0.001057; 0.000106; 3e-05; false; 0.100871;0.09; 0.081707; 0.022959; 0.003165; 0.004788; 0.001155; 0.001053; false; 0.117038;0.11; 0.092795; 0.023254; 0.000628; 0.003724; 0.001657; 0.000956; false; 0.1259;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.11; 0.0928; 0.0000; 0.0016; 0.0001; 0.0000; False; 0.0018; 0.0949;1.36; 0.1507; 0.0063; 0.0346; 0.0354; 0.0032; False; 0.0387; 0.1961;1.34; 0.1451; 0.0049; 0.0113; 0.0131; 0.0001; False; 0.0132; 0.1636;1.68; 0.27117795; 0.032026547; 0.00219902; false; 0.039833894; 0.458412172;1.45; 0.029114524; 0.078011776; 3.2491E-5; false; 0.087129743; 0.373872112
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.25; 0.0886160000;0.0130707; 0.1259048000; 0.0002755000; False; 0.1426811000; 0.2758382000;0.12; 0.124583; 0.048301; 0.002157; 0.000147; 7.2e-05; false; 0.180249;0.12; 0.135155; 0.047501; 0.003765; 0.0004; 3.4e-05; 2e-05; false; 0.192271;0.12; 0.135523; 0.043325; 0.003111; 0.000277; 0.000118; false; 0.188336;0.14; 0.137346; 0.033238; 0.007828; 0.010701; 0.00311; 0.003032; false; 0.199045;0.14; 0.098177; 0.037613; 0.001235; 0.009231; 0.003588; 0.002026; false; 0.157801;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.4; 0.1877; 0.0000; 0.0056; 0.0005; 0.0000; False; 0.0062; 0.1944;1.55; 0.1854; 0.0264; 0.1186; 0.1202; 0.0154; False; 0.1356; 0.3482;1.24; 0.1806; 0.0104; 0.0256; 0.0298; 0.0001; False; 0.0299; 0.2214;1.51; 0.213146089; 0.033364625; 0.002626903; false; 0.04145859; 0.448614969;1.42; 0.072798682; 0.062326225; 4.4151E-5; false; 0.069553359; 0.35984091
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.29; 0.1525833000;0.0089499; 0.0995764000; 0.0003299000; False; 0.1126619000; 0.3185559000;0.25; 0.26622; 0.058768; 0.002325; 0.00016; 7.1e-05; false; 0.333129;0.25; 0.243478; 0.05605; 0.004117; 0.000447; 3.7e-05; 4.6e-05; false; 0.30927;0.26; 0.246199; 0.058671; 0.002738; 0.00015; 7e-05; false; 0.313256;0.28; 0.231132; 0.056984; 0.009147; 0.012721; 0.004781; 0.004842; false; 0.324816;0.26; 0.244833; 0.052526; 0.001259; 0.009145; 0.00253; 0.002005; false; 0.317108;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.59; 0.5232; 0.0000; 0.0068; 0.0003; 0.0000; False; 0.0076; 0.5321;1.76; 0.4135; 0.0264; 0.1228; 0.1243; 0.0160; False; 0.1404; 0.5810;1.62; 0.4228; 0.0130; 0.0337; 0.0383; 0.0001; False; 0.0385; 0.4749;2.24; 0.300501083; 0.022994717; 0.00299426; false; 0.032705396; 0.508964867;2.07; 0.057942396; 0.064180092; 3.5625E-5; false; 0.081462422; 0.290152209
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.25; 0.0920451000;0.009214799999999999; 0.1013226000; 0.0002429000; False; 0.1143029000; 0.2615933000;0.11; 0.097566; 0.025163; 0.001422; 9.7e-05; 5.1e-05; false; 0.127561;0.09; 0.06257; 0.034525; 0.004089; 0.000513; 3.7e-05; 4.2e-05; false; 0.10635;0.12; 0.10288; 0.031153; 0.002609; 0.000152; 7.9e-05; false; 0.1413;0.11; 0.082584; 0.023582; 0.005473; 0.007735; 0.001966; 0.002148; false; 0.126234;0.13; 0.084807; 0.03185; 0.001599; 0.010789; 0.003336; 0.002345; false; 0.140845;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.33; 0.1768; 0.0000; 0.0047; 0.0003; 0.0000; False; 0.0052; 0.1823;1.51; 0.1767; 0.0320; 0.1370; 0.1387; 0.0171; False; 0.1559; 0.3651;1.35; 0.1842; 0.0124; 0.0295; 0.0343; 0.0001; False; 0.0345; 0.2316;1.89; 0.21120408; 0.021246829; 0.001728309; false; 0.029144336; 0.441801023;1.72; 0.06418921; 0.099116255; 3.1959E-5; false; 0.116649043; 0.336666016
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.3; 0.1411838000;0.0088921; 0.1027139000; 0.0002507000; False; 0.1147083000; 0.3041150000;0.15; 0.133606; 0.034367; 0.001624; 0.000153; 4.8e-05; false; 0.173313;0.15; 0.133714; 0.034402; 0.002683; 0.000277; 2.3e-05; 2.7e-05; false; 0.174001;0.25; 0.219637; 0.052743; 0.002844; 0.000147; 7.4e-05; false; 0.280652;0.17; 0.134257; 0.036504; 0.005405; 0.006357; 0.001665; 0.001629; false; 0.189245;0.26; 0.22151; 0.050398; 0.001254; 0.009194; 0.002565; 0.002104; false; 0.291472;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.61; 0.3927; 0.0000; 0.0052; 0.0002; 0.0000; False; 0.0055; 0.3988;1.91; 0.4374; 0.0307; 0.1436; 0.1454; 0.0184; False; 0.1639; 0.6326;1.5; 0.8166; 0.0914; 0.0412; 0.0460; 0.0001; False; 0.0461; 0.9566;1.83; 0.308458446; 0.029577169; 0.003114746; false; 0.039370915; 0.576349539;1.44; 0.062707713; 0.065176775; 3.8765E-5; false; 0.088797798; 0.415529958
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1575.0.mata;0.29; 0.1647151000;0.010946500000000001; 0.1131420000; 0.0002080000; False; 0.1301728000; 0.3803004000;0.23; 0.276747; 0.053955; 0.002696; 0.00026; 7.7e-05; false; 0.337888;0.25; 0.302418; 0.052754; 0.00389; 0.000773; 9.5e-05; 4.5e-05; false; 0.364272;0.25; 0.433679; 0.055751; 0.003233; 0.000417; 8.4e-05; false; 0.497552;0.26; 0.383121; 0.045783; 0.008867; 0.012297; 0.003497; 0.003202; false; 0.460698;0.23; 0.368984; 0.049055; 0.001177; 0.011226; 0.004041; 0.002128; false; 0.440971;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.7; 0.3580; 0.0000; 0.0071; 0.0006; 0.0000; False; 0.0078; 0.3665;1.58; 0.3446; 0.0515; 0.1775; 0.1795; 0.0157; False; 0.1953; 0.5919;1.78; 0.4556; 0.0128; 0.0334; 0.0378; 0.0001; False; 0.0379; 0.5076;1.92; 0.273264391; 0.029749544; 0.003442421; false; 0.040733457; 0.556755283;1.91; 0.053807944; 0.066941168; 3.5175E-5; false; 0.074666903; 0.288506592
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;0.34; 0.1591455000;0.0110113; 0.1224827000; 0.0003867000; False; 0.1380838000; 0.3559074000;0.14; 0.12708; 0.031531; 0.001469; 0.000185; 6.3e-05; false; 0.162817;0.13; 0.125728; 0.030192; 0.002163; 0.00043; 5.5e-05; 2.4e-05; false; 0.160838;0.14; 0.123802; 0.031678; 0.001722; 0.00019; 4.6e-05; false; 0.159891;0.28; 0.222438; 0.051962; 0.009811; 0.015799; 0.005584; 0.006052; false; 0.315798;0.15; 0.127276; 0.033326; 0.000796; 0.007293; 0.002673; 0.002181; false; 0.177005;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.54; 0.3735; 0.0000; 0.0059; 0.0005; 0.0000; False; 0.0065; 0.3805;1.65; 0.6201; 0.0321; 0.1581; 0.1619; 0.0167; False; 0.1786; 0.8314;1.32; 0.2116; 0.0061; 0.0160; 0.0182; 0.0001; False; 0.0183; 0.2365;1.96; 0.287678548; 0.082033355; 0.007201173; false; 0.096141846; 0.585453632;1.94; 0.054777131; 0.080852248; 4.3753E-5; false; 0.095859076; 0.303354148
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;0.35; 0.1762910000;0.0094767; 0.1185748000; 0.0003310000; False; 0.1320210000; 0.3607812000;0.3; 0.29643; 0.043211; 0.001702; 0.000202; 2.2e-05; false; 0.345402;0.35; 0.618441; 0.095685; 0.004809; 0.000752; 8.4e-05; 3.3e-05; false; 0.726145;0.21; 0.342611; 0.051079; 0.001951; 0.000233; 2.3e-05; false; 0.400505;0.28; 0.363373; 0.07425; 0.014646; 0.016068; 0.004035; 0.003813; false; 0.482929;0.26; 0.355526; 0.050289; 0.001149; 0.009354; 0.003651; 0.001712; false; 0.427174;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.33; 0.5814; 0.0000; 0.0039; 0.0002; 0.0000; False; 0.0042; 0.5864;1.81; 0.6004; 0.0433; 0.2121; 0.2156; 0.0216; False; 0.2378; 0.8824;1.46; 0.4160; 0.0151; 0.0349; 0.0401; 0.0001; False; 0.0402; 0.4720;2.12; 0.236859748; 0.029319051; 0.002724003; false; 0.038286458; 0.447557851;2.44; 0.086881481; 0.089641172; 4.4353E-5; false; 0.110805537; 0.396319677
