name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;28.33;0.27729539999999997;0.0158079; 30.6829831000; 0.0010636000; False; 30.7174615000; 31.0562516000;2.29; 0.333749; 0.08821; 1.87417; 0.678284; 0.000226; false; 2.99409;2.16; 0.526372; 0.130449; 0.934846; 0.703453; 0.268826; 0.000219; false; 2.59029;3.09; 0.505022; 0.12377; 2.20748; 0.652905; 0.000273; false; 3.52035;20.05; 0.470248; 0.130184;0.033507999999999996; 9.24157; 9.03957; 2.38243; false; 21.3188;16.97; 0.502076; 0.124138;0.005182; 6.14007; 9.74537; 0.150721; false; 16.6848;ERR;15.82; 0.7101; 0.0000; 12.2814; 4.3074; 0.0046; False; 16.5936; 17.3132;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;39.63;0.234838614; 18.663332024; 4.05708E-4; false; 18.6852111; 19.160772441
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.29;0.0957752;0.0095579; 0.1502640000; 0.0001774000; True; 0.1637973000; 0.3116543000;0.07; 0.051513; 0.016691; 0.012006; 0.007384; 3e-06; true; 0.090081;0.08; 0.053238; 0.018914; 0.00845; 0.006049; 0.004016; 5e-06; true; 0.093979;0.08; 0.053395; 0.019618; 0.015255; 0.007616; 3e-06; true; 0.099398;0.21; 0.05269; 0.016937;0.0027749999999999997; 0.062732; 0.097149; 5e-06; true; 0.234575;0.18; 0.054327; 0.019806;0.000575; 0.045766; 0.06298; 0.0009; true; 0.188658;ERR;1.4; 0.0790; 0.0000; 0.1144; 0.0163; 0.0000; True; 0.1309; 0.2106;54.77; 0.0574; 0.0050; 39.9657; 15.5786; True; 55.5445; 55.6127;TO;TO;1.77;0.028774421; 0.180677962; 4.76E-5; true; 0.189531414; 0.320736042
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;26.28;0.185255;0.008837999999999999; 27.2785123000; 0.0003926000; True; 27.2931593000; 27.5181771000;2.87; 0.327315; 0.095587; 2.31649; 0.80166; 1.5e-05; true; 3.57484;2.62; 0.487273; 0.144643; 1.06451; 0.801769; 0.339912; 4e-06; true; 2.86169;2.0; 0.447365; 0.103057; 1.25191; 0.49953; 4e-06; true; 2.32081;17.38; 0.333962; 0.117234;0.039648; 10.375; 7.57714; 5e-06; true; 18.464;17.84; 0.357999; 0.090556;0.0032589999999999997; 6.85062; 10.2045; 0.029843; true; 17.5497;ERR;17.13; 0.4862; 0.0000; 13.8723; 3.9553; 0.0000; True; 17.8277; 18.3228;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;40.76;0.12072864; 19.456285654; 4.2675E-5; true; 19.480808236; 19.788152341
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.46;0.09142800000000001;0.0095756; 0.2967432000; 0.0001881000; True; 0.3107634000; 0.4620808000;0.13; 0.08045; 0.025124; 0.027382; 0.016667; 2e-06; true; 0.153115;0.12; 0.070113; 0.022734; 0.01601; 0.012108; 0.007899; 2e-06; true; 0.132069;0.13; 0.071459; 0.023021; 0.030803; 0.016387; 3e-06; true; 0.144987;0.42; 0.08024; 0.021854;0.00442; 0.160412; 0.192726; 5e-06; true; 0.462451;0.35; 0.081955; 0.022232;0.0008179999999999999; 0.088921; 0.15192; 0.002034; true; 0.351562;ERR;1.67; 0.1467; 0.0000; 0.2697; 0.0455; 0.0000; True; 0.3154; 0.4627;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.44;0.03729772; 0.402203016; 3.9197E-5; true; 0.422919524; 0.619470823
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.75;0.1218632;0.0102046; 0.6098461000; 0.0001921000; True; 0.6244319000; 0.8046394000;0.18; 0.097828; 0.024919; 0.047715; 0.02617; 3e-06; true; 0.199689;0.18; 0.099657; 0.025838; 0.027738; 0.02189; 0.012805; 2e-06; true; 0.191606;0.2; 0.105431; 0.026888; 0.060041; 0.028818; 3e-06; true; 0.225147;0.81; 0.11071; 0.031353;0.007316; 0.513009; 0.541568; 4e-06; true; 1.21386;0.56; 0.108178; 0.030368;0.000987; 0.164322; 0.266111; 0.003413; true; 0.578632;ERR;1.63; 0.2463; 0.0000; 0.3769; 0.0781; 0.0000; True; 0.4551; 0.7031;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.87;0.091326395; 0.91036734; 4.14E-5; true; 0.933533403; 1.161727133
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;1.07;0.122263;0.009598800000000001; 0.9818030000; 0.0001859000; True; 0.9976938000; 1.1825719000;0.24; 0.123404; 0.032053; 0.065217; 0.042959; 3e-06; true; 0.268771;0.23; 0.126639; 0.031865; 0.046674; 0.031786; 0.022245; 3e-06; true; 0.264227;0.28; 0.128325; 0.035455; 0.094681; 0.050416; 3e-06; true; 0.314545;1.26; 0.141819; 0.040693;0.008452999999999999; 0.65259; 0.746097; 1.4e-05; true; 1.59501;0.89; 0.074763; 0.023406;0.000778; 0.236128; 0.533845; 0.007294; true; 0.880332;ERR;2.25; 0.2069; 0.0000; 0.6285; 0.1436; 0.0000; True; 0.7722; 0.9795;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.97;0.051603447999999996; 1.200267317; 3.4873E-5; true; 1.207609629; 1.40052295
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;1.64;0.1287846;0.010368500000000001; 1.6015414000; 0.0002592000; True; 1.6160929000; 1.8021672000;0.35; 0.152773; 0.041287; 0.127141; 0.065707; 6e-06; true; 0.393406;0.29; 0.211769; 0.041465; 0.063616; 0.059543; 0.06098; 3e-06; true; 0.442883;0.37; 0.315703; 0.059366; 0.272668; 0.117301; 4e-06; true; 0.771289;1.82; 0.296977; 0.062425;0.01069; 0.995057; 0.873601; 4e-06; true; 2.24487;1.39; 0.16475; 0.042965;0.001767; 0.460503; 0.780694; 0.009451; true; 1.46747;ERR;2.43; 0.2448; 0.0000; 0.8027; 0.2562; 0.0000; True; 1.0589; 1.3070;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.94;0.257273468; 2.325082835; 4.1992E-5; true; 2.334354366; 2.8575916
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;2.32;0.21685300000000002;0.0105699; 2.3277416000; 0.0001700000; True; 2.3456310000; 2.6423836000;0.42; 0.193895; 0.048132; 0.207452; 0.099754; 3e-06; true; 0.555611;0.41; 0.211642; 0.049471; 0.09649; 0.074318; 0.040807; 3e-06; true; 0.480622;0.38; 0.152595; 0.04609; 0.195756; 0.095553; 4e-06; true; 0.496167;2.37; 0.19798; 0.057118;0.011552; 1.1038; 1.14173; 4e-06; true; 2.51824;1.87; 0.185867; 0.046203;0.001902; 0.540466; 1.05038; 0.016116; true; 1.84787;ERR;2.85; 0.3082; 0.0000; 1.5480; 0.2916; 0.0000; True; 1.8398; 2.1485;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.9;0.129688948; 2.474732592; 6.0132E-5; true; 2.483511783; 2.889790308
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;2.41;0.0844658;0.0061575; 2.3639120000; 0.0001606000; True; 2.3729016000; 2.5034336000;0.31; 0.11745; 0.035527; 0.146563; 0.094521; 2e-06; true; 0.398906;0.41; 0.116619; 0.037178; 0.132122; 0.096704; 0.062561; 3e-06; true; 0.452268;0.57; 0.209985; 0.052779; 0.289494; 0.085776; 3e-06; true; 0.646748;2.86; 0.21268; 0.050078;0.013253000000000001; 1.47735; 1.60898; 5e-06; true; 3.36877;2.46; 0.231238; 0.065547;0.0022059999999999996; 0.969359; 1.16349; 0.017411; true; 2.46006;ERR;3.27; 0.1941; 0.0000; 1.4685; 0.5047; 0.0000; True; 1.9733; 2.1686;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.44;0.067835094; 2.770387939; 3.03814E-4; true; 2.779033; 3.057414196
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;3.73;0.152448;0.011064; 3.8661733000; 0.0001930000; True; 3.8814620000; 4.0897013000;0.73; 0.241917; 0.060306; 0.341794; 0.149318; 5e-06; true; 0.804078;0.63; 0.234857; 0.05671; 0.166913; 0.132422; 0.066399; 4e-06; true; 0.666524;0.8; 0.2361; 0.056842; 0.797738; 0.262808; 0.000101; true; 1.36442;4.31; 0.45838; 0.065205;0.0157; 2.71918; 2.12063; 4e-06; true; 5.38843;3.57; 0.245267; 0.061901;0.002696; 2.15563; 2.05061; 0.023814; true; 4.55079;ERR;4.31; 0.3994; 0.0000; 2.2059; 0.6960; 0.0000; True; 2.9021; 3.3035;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.99;0.143976675; 3.644564274; 4.4401E-5; true; 3.652739638; 4.013125413
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.11;0.041262099999999996;0.0060732; 0.0272254000; 0.0001030000; True; 0.0364278000; 0.1181404000;0.03; 0.024681; 0.010495; 0.002624; 0.001608; 3e-06; true; 0.04161;0.02; 0.013383; 0.006224; 0.001133; 0.000603; 0.000283; 2e-06; true; 0.022649;0.02; 0.01341; 0.006446; 0.001302; 0.000753; 1e-06; true; 0.023084;0.06; 0.024942; 0.010784;0.001557; 0.012529; 0.016028; 4e-06; true; 0.067694;0.04; 0.026374; 0.010343;0.000305; 0.007847; 0.009959; 0.000125; true; 0.05804;ERR;1.23; 0.0643; 0.0000; 0.0121; 0.0015; 0.0000; True; 0.0142; 0.0795;5.56; 0.0784; 0.0027; 3.4439; 1.1722; True; 4.6162; 4.7005;TO;TO;1.16;0.044537694; 0.098047649; 2.3703E-5; true; 0.107433495; 0.271768156
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;5.49;0.1631337;0.0095924; 5.9264374000; 0.0001752000; True; 5.9413361000; 6.2331212000;0.82; 0.265485; 0.070295; 0.383463; 0.176364; 3e-06; true; 0.906525;0.63; 0.257324; 0.061635; 0.204289; 0.101918; 0.078974; 2e-06; true; 0.71302;0.59; 0.206418; 0.046429; 0.349472; 0.170616; 4e-06; true; 0.781649;4.4; 0.186393; 0.047778;0.018871; 2.41792; 2.31074; 3e-06; true; 4.99193;4.15; 0.290758; 0.066922;0.002969; 1.60677; 2.63076; 0.023807; true; 4.6333;ERR;4.53; 0.4032; 0.0000; 2.5244; 0.8019; 0.0000; True; 3.3264; 3.7318;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.28;0.189467599; 5.256775146; 4.5017E-5; true; 5.268933673; 5.919932077
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;7.55;0.1798515;0.0121083; 7.8861016000; 0.0002067000; True; 7.9027451000; 8.1401424000;1.1; 0.287957; 0.072214; 0.610195; 0.272004; 5e-06; true; 1.25684;0.86; 0.287067; 0.069918; 0.262798; 0.204326; 0.10162; 3e-06; true; 0.937456;0.96; 0.271955; 0.067844; 0.716048; 0.252962; 4e-06; true; 1.32015;6.2; 0.260441; 0.070654;0.018785; 4.09222; 3.17087; 5e-06; true; 7.62395;5.25; 0.271757; 0.072426;0.003006; 2.24771; 2.77733; 0.027258; true; 5.41564;ERR;4.8; 0.2699; 0.0000; 2.7925; 0.9474; 0.0000; True; 3.7400; 4.0130;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.97;0.075326039; 4.888626322; 3.303E-5; true; 4.900419135; 5.168688441
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;6.43;0.24335610000000002;0.0116598; 6.5642752000; 0.0001135000; True; 6.5833435000; 6.9024406000;1.1; 0.312517; 0.0752; 0.599246; 0.244212; 5e-06; true; 1.24378;0.99; 0.305502; 0.077548; 0.310829; 0.241512; 0.124938; 4e-06; true; 1.07248;0.99; 0.172188; 0.052951; 0.658425; 0.222549; 7e-06; true; 1.11534;6.18; 0.289092; 0.06793;0.018228; 3.55495; 3.38216; 4e-06; true; 7.32107;6.27; 0.323264; 0.074736;0.003569; 3.41539; 3.53303; 0.025698; true; 7.3866;ERR;6.78; 0.5286; 0.0000; 5.6783; 1.1371; 0.0001; True; 6.8157; 7.3484;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.51;0.109591459; 6.838301061; 4.9959E-5; true; 6.847339313; 7.219499756
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;10.62;0.3176927;0.012387; 10.9574058000; 0.0004419000; True; 10.9774856000; 11.4307556000;1.26; 0.337477; 0.086206; 0.67194; 0.299795; 4e-06; true; 1.41212;1.08; 0.321869; 0.077723; 0.38409; 0.255265; 0.148796; 4e-06; true; 1.20254;1.13; 0.308209; 0.073824; 0.700757; 0.325885; 5e-06; true; 1.42337;7.75; 0.297497; 0.067411;0.021311; 5.21667; 3.10616; 6e-06; true; 8.72164;7.61; 0.359791; 0.085656;0.003; 2.7409; 4.26939; 0.029521; true; 7.50012;ERR;6.98; 0.3830; 0.0000; 4.5467; 1.4339; 0.0000; True; 5.9807; 6.3662;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;18.16;0.074427857; 7.679449678; 3.6231E-5; true; 7.688047808; 7.914382402
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;13.33;0.1983707;0.0120676; 14.5666903000; 0.0004218000; True; 14.5872603000; 14.8377781000;1.52; 0.321012; 0.094228; 0.959059; 0.415575; 3e-06; true; 1.807;1.33; 0.382545; 0.095361; 0.487227; 0.355395; 0.198283; 4e-06; true; 1.5331;1.63; 0.429041; 0.095377; 1.25742; 0.420112; 4e-06; true; 2.21809;9.35; 0.399696; 0.092289;0.025798; 5.48886; 4.63094; 4e-06; true; 10.6506;7.97; 0.32976; 0.082223;0.0034089999999999997; 3.27498; 4.33809; 0.029; true; 8.06981;ERR;8.05; 0.5707; 0.0000; 5.4067; 1.5330; 0.0000; True; 6.9398; 7.5137;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.19;0.167166984; 8.538756581; 4.9501E-5; true; 8.555296975; 8.945959686
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;15.65;0.2393661;0.0136135; 17.0509644000; 0.0003711000; True; 17.0716578000; 17.3692662000;1.69; 0.398723; 0.098013; 1.86541; 0.521953; 7e-05; true; 2.90206;1.4; 0.371816; 0.110575; 0.546306; 0.343322; 0.159167; 2e-06; true; 1.54867;1.18; 0.272562; 0.065826; 0.781639; 0.364447; 4e-06; true; 1.4951;10.39; 0.219089; 0.069461;0.015962; 6.92574; 4.94029; 5e-06; true; 12.1809;8.82; 0.418321; 0.11665;0.004484999999999999; 3.46488; 4.71057; 0.026575; true; 8.75843;ERR;9.53; 0.6556; 0.0000; 6.6999; 1.8820; 0.0000; True; 8.5820; 9.2411;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;21.78;0.14953270500000002; 9.768625003; 2.8862E-5; true; 9.78904157; 10.170311885
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;18.13;0.3078489;0.013788400000000001; 20.1987322000; 0.0004847000; True; 20.2267611000; 20.6439943000;1.91; 0.429136; 0.110185; 2.05994; 0.600925; 3e-06; true; 3.21932;1.38; 0.450917; 0.108172; 0.489386; 0.336511; 0.259226; 5e-06; true; 1.66186;2.21; 0.238831; 0.071386; 2.08604; 0.619858; 1.2e-05; true; 3.04272;12.86; 0.420289; 0.099217;0.027874; 7.61171; 5.54845; 5e-06; true; 13.7207;10.92; 0.471335; 0.134265;0.004852; 4.6831; 5.4975; 0.028788; true; 10.8352;ERR;10.19; 0.6455; 0.0000; 7.2344; 2.1352; 0.0000; True; 9.3697; 10.0186;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;27.67;0.113898727; 13.418697518; 2.19444E-4; true; 13.435316821; 13.77906627
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;20.98;0.2432102;0.011976399999999998; 24.6244264000; 0.0004578000; True; 24.6438523000; 24.9405572000;2.45; 0.461002; 0.114249; 1.84296; 0.579193; 7e-06; true; 3.02403;1.87; 0.390165; 0.099613; 0.825768; 0.970961; 0.273055; 5.9e-05; true; 2.57996;2.84; 0.394818; 0.120571; 2.07062; 0.582607; 6e-06; true; 3.19469;14.64; 0.456457; 0.11388;0.031806; 8.50264; 6.2483; 4e-06; true; 15.3681;11.48; 0.401847; 0.080614;0.0027470000000000003; 4.48693; 6.24998; 0.036894; true; 11.2688;ERR;13.72; 0.6436; 0.0000; 9.9002; 2.9206; 0.0000; True; 12.8209; 13.4699;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;29.26;0.192064357; 13.73214452; 7.9398E-5; true; 13.759145371; 14.305494949
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;24.77;0.2124932;0.011800999999999999; 28.0956736000; 0.0004395000; True; 28.1152203000; 28.4046448000;2.11; 0.405558; 0.107378; 1.41213; 0.49802; 1.5e-05; true; 2.44557;1.71; 0.484816; 0.089649; 0.747774; 0.338402; 0.181255; 2e-06; true; 1.86269;2.95; 0.470351; 0.119281; 2.0319; 0.635092; 5e-06; true; 3.284;16.09; 0.429173; 0.083443;0.020302; 8.763; 7.54527; 4e-06; true; 16.8522;15.91; 0.510693; 0.129304;0.0055320000000000005; 6.607; 8.40841; 0.031852; true; 15.7103;ERR;14.5; 0.4055; 0.0000; 10.9488; 3.1340; 0.0000; True; 14.0829; 14.4943;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;33.69;0.194192761; 15.822197471; 3.6742E-5; true; 15.837296178; 16.250118573
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;27.29;0.2805042;0.010752900000000001; 29.2905941000; 0.0005715000; True; 29.3105925000; 29.6943389000;2.81; 0.502023; 0.129078; 2.27713; 0.504694; 6.9e-05; true; 3.44019;2.07; 0.320949; 0.097191; 0.964215; 0.52546; 0.308511; 4e-06; true; 2.23447;3.35; 0.446263; 0.131191; 2.42824; 0.679118; 5e-06; true; 3.71609;18.34; 0.484974; 0.122616;0.036347000000000004; 10.6503; 7.92666; 6e-06; true; 19.2394;17.88; 0.532715; 0.14829;0.006646; 7.8242; 9.0322; 0.032309; true; 17.6019;ERR;15.48; 0.5262; 0.0000; 11.5636; 3.3664; 0.0000; True; 14.9301; 15.4645;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;38.57;0.112431897; 16.393899207; 2.7371E-5; true; 16.426485026; 16.814936083
