name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;3.7;0.2871663;0.0145284; 3.3207244000; True; 3.3385391000; 3.6750138000;0.71; 0.37051; 0.146202; 0.20807; true; 0.75383;0.97; 0.382208; 0.151736; 0.310522; 0.145003; true; 1.02226;0.47; 0.241143; 0.098956; 0.129749; true; 0.488457;0.79; 0.369651; 0.138918;0.079719; 0.195773; true; 0.80991;0.46; 0.217281; 0.095794;0.006567; 0.144039; true; 0.483078;ERR;ERR;ERR;1.75; 0.5149; 0.0000; 0.2213; True; 0.2213; 0.7376;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.73; 0.4630; 0.1209;0.175; 0.1805; True; 0.1805; 0.7675;3.96;0.700640729; 0.109283984; true; 0.120786635; 1.104745308;4.22;0.324650642; 0.341225576; true; 0.34885222; 0.959046588
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;3.68;0.2351392;0.012657999999999999; 3.4436464000; True; 3.4591721000; 3.7421706000;0.34; 0.172088; 0.07921; 0.106842; true; 0.373431;0.63; 0.290279; 0.109964; 0.167201; 0.074746; true; 0.663916;0.54; 0.300433; 0.120653; 0.127087; true; 0.574269;0.72; 0.302922; 0.117762;0.067878; 0.237315; true; 0.749273;0.4; 0.171059; 0.078772;0.005731; 0.152281; true; 0.423994;ERR;ERR;ERR;1.88; 0.4824; 0.0000; 0.1766; True; 0.1767; 0.6604;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.96; 0.4816; 0.0920;0.1926; 0.1993; True; 0.1993; 0.7752;4.35;0.7332455449999999; 0.050416566; true; 0.05663917; 1.078811771;3.6;0.29673122799999996; 0.271047498; true; 0.278526695; 0.876793313
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;3.71;0.2233101;0.012627699999999999; 3.4010402000; True; 3.4162219000; 3.6824391000;0.58; 0.306849; 0.117778; 0.17296; true; 0.620972;0.74; 0.311832; 0.125814; 0.227896; 0.089015; true; 0.786988;0.61; 0.309326; 0.126001; 0.177109; true; 0.641648;0.76; 0.321856; 0.12622;0.073873; 0.225319; true; 0.773449;0.71; 0.32631; 0.130696;0.010109; 0.25433; true; 0.748002;ERR;ERR;ERR;1.8; 0.5436; 0.0000; 0.1808; True; 0.1808; 0.7257;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.0; 0.5042; 0.0918;0.2006; 0.2089; True; 0.2089; 0.8071;4.24;0.715662573; 0.060276388; true; 0.068243332; 1.02906489;3.91;0.365799647; 0.305169476; true; 0.312858875; 0.981147473
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;4.65;0.2749401;0.0149814; 4.3068625000; True; 4.3252526000; 4.6481572000;0.43; 0.201167; 0.093376; 0.137337; true; 0.452897;0.82; 0.343289; 0.137573; 0.250777; 0.102847; true; 0.865444;0.41; 0.196962; 0.092833; 0.117316; true; 0.428607;0.47; 0.195294; 0.089456;0.047316; 0.129694; true; 0.479942;0.76; 0.346221; 0.135787;0.010971000000000002; 0.274083; true; 0.795913;ERR;ERR;ERR;1.9; 0.5470; 0.0000; 0.1908; True; 0.1909; 0.7389;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.51; 0.3372; 0.0568;0.1268; 0.1304; True; 0.1304; 0.5261;4.66;0.938935044; 0.054387282; true; 0.061025662; 1.309976491;4.53;0.416630767; 0.328968737; true; 0.349745727; 1.065245791
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;3.4;0.13172319999999998;0.008306599999999999; 3.3844608000; True; 3.3946501000; 3.5548199000;0.6; 0.30684; 0.122787; 0.174516; true; 0.6321;0.7; 0.301919; 0.120924; 0.209992; 0.086541; true; 0.746148;0.61; 0.31445; 0.12717; 0.171851; true; 0.641335;0.75; 0.33214; 0.127009;0.074253; 0.223948; true; 0.782169;0.68; 0.320522; 0.122577;0.009680000000000001; 0.231584; true; 0.710288;ERR;ERR;ERR;1.99; 0.5170; 0.0000; 0.1932; True; 0.1932; 0.7118;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.1; 0.5097; 0.0987;0.2203; 0.2282; True; 0.2282; 0.8392;4.6;0.7524038740000001; 0.052883699; true; 0.060013531; 1.118160819;3.45;0.237344153; 0.269167437; true; 0.276675293; 0.757619731
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;4.8;0.2607497;0.0137236; 4.4775962000; True; 4.4942541000; 4.8027732000;0.67; 0.328035; 0.132931; 0.212457; true; 0.704917;0.78; 0.328632; 0.135202; 0.222102; 0.107387; true; 0.826051;0.68; 0.336525; 0.140424; 0.213586; true; 0.723545;0.9; 0.349283; 0.13864;0.080537; 0.342604; true; 0.94024;0.78; 0.348936; 0.138567;0.011491000000000001; 0.278802; true; 0.808646;ERR;ERR;ERR;2.11; 0.5461; 0.0000; 0.2253; True; 0.2253; 0.7730;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.0; 0.5316; 0.1002;0.21439999999999998; 0.2214; True; 0.2215; 0.8557;4.7;0.771967437; 0.10242965; true; 0.109730435; 1.175714118;4.24;0.28054952099999997; 0.321258886; true; 0.337126812; 1.070965927
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;4.52;0.323052;0.0151055; 4.1918409000; True; 4.2099502000; 4.5792258000;0.41; 0.196852; 0.090653; 0.137167; true; 0.444396;0.51; 0.198562; 0.091982; 0.152983; 0.077378; true; 0.540855;0.4; 0.196297; 0.090784; 0.125785; true; 0.433173;0.59; 0.194215; 0.090196;0.04546; 0.260594; true; 0.608793;0.76; 0.342883; 0.134365;0.011087; 0.277682; true; 0.794619;ERR;ERR;ERR;1.79; 0.5426; 0.0000; 0.2081; True; 0.2081; 0.7519;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.98; 0.5246; 0.0977;0.2126; 0.2189; True; 0.2190; 0.8437;4.44;0.700182888; 0.084764023; true; 0.102298955; 1.0654941;4.06;0.23778745; 0.357380621; true; 0.385055825; 0.869517302
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.8503035;0.0160446;MISSING;MISSING;MISSING;MISSING;3.18; 1.81562; 0.686797; 0.747273; true; 3.3842;6.17; 1.80832; 0.65295; 3.03994; 0.742689; true; 6.35921;2.93; 1.82665; 0.651498; 0.550019; true; 3.14258;4.13; 1.78999; 0.610131;0.36432400000000004; 1.43476; true; 4.29988;TO; 1.834; 0.618463;0.047383999999999996;MISSING;MISSING;MISSING;TO;MISSING;MISSING;5.35; 3.7404; 0.0000; 0.6735; True; 0.6735; 4.4165;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;62.67;51.449262235; 0.185300154; true; 0.202975626; 52.598046131;TO;1.916706327;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;TO;0.8920288;0.0165596;MISSING;MISSING;MISSING;MISSING;4.74; 1.72945; 0.631241; 2.46058; true; 4.94205;7.01; 1.8063; 0.643692; 2.86697; 1.79467; true; 7.23526;4.12; 1.75901; 0.644241; 1.7934; true; 4.31968;3.32; 1.09281; 0.438058;0.297961; 1.54086; true; 3.44458;TO; 1.73396; 0.425173;0.029833;MISSING;MISSING;MISSING;TO;MISSING;MISSING;5.63; 3.1004; 0.0000; 1.8410; True; 1.8411; 4.9449;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 3.700101705;MISSING;MISSING;MISSING;MISSING;TO;2.016086377;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.34137399999999996;0.009429700000000001;MISSING;MISSING;MISSING;MISSING;7.16; 0.463755; 0.178691; 6.54301; true; 7.21353;10.3; 0.470306; 0.184144; 0.43475; 9.23749; true; 10.3563;5.87; 0.475927; 0.208629; 5.2092; true; 5.92297;1.3; 0.27095; 0.114895;0.044825; 0.884652; true; 1.33183;TO; 0.489518; 0.182848;0.010423;MISSING;MISSING;MISSING;ERR;ERR;ERR;4.96; 0.4998; 0.0000; 3.6486; True; 3.6486; 4.1491;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 1.821236395;MISSING;MISSING;MISSING;MISSING;TO;0.734914618;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;TO;0.2152541;0.0069026999999999995;MISSING;MISSING;MISSING;MISSING;7.64; 0.461717; 0.182915; 7.02331; true; 7.69835;11.08; 0.472917; 0.172997; 0.384126; 10.0859; true; 11.1426;4.33; 0.397029; 0.1154; 3.86366; true; 4.39362;1.86; 0.475807; 0.173111;0.072618; 1.16241; true; 1.90606;TO; 0.480929; 0.171857;0.010329999999999999;MISSING;MISSING;MISSING;ERR;ERR;ERR;7.99; 0.8127; 0.0000; 6.2705; True; 6.2706; 7.0843;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 2.00695257;MISSING;MISSING;MISSING;MISSING;TO;0.6901417519999999;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO;0.3353899;0.0075855;MISSING;MISSING;MISSING;MISSING;TO; 0.797073; 0.3211;MISSING;MISSING;MISSING;TO; 0.80099; 0.362879; 0.886197;MISSING;MISSING;MISSING;52.56; 0.528925; 0.193468; 51.8689; true; 52.6257;4.99; 0.735168; 0.281717;0.11688399999999999; 3.87379; true; 5.04563;TO; 0.746073; 0.287451;0.017379;MISSING;MISSING;MISSING;ERR;ERR;ERR;57.75; 0.8989; 0.0000; 56.4988; True; 56.4989; 57.3990;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7848239379999999;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.19;0.0653282;0.009424799999999999; 0.0542468000; True; 0.0664053000; 0.1751780000;0.03; 0.026916; 0.009103; 7.1e-05; true; 0.037979;0.02; 0.014748; 0.008573; 0.007241; 0.000107; true; 0.032376;0.01; 0.014667; 0.008566; 6.6e-05; true; 0.024987;0.06; 0.015029; 0.00928;0.002397; 0.039924; true; 0.068438;0.02; 0.015105; 0.009275;0.000404; 0.004821; true; 0.031981;ERR;ERR;ERR;1.19; 0.0564; 0.0000; 0.0007; True; 0.0007; 0.0577;1.49; 0.0553; 0.0107; 0.1355; True; 0.1355; 0.2018;1.15; 0.0496; 0.0051;0.0046; 0.0049; True; 0.0050; 0.0599;1.36;0.186880545; 0.050223064; true; 0.055966365; 0.376778789;1.02;0.042774596; 0.018810044; true; 0.025870114; 0.187375461
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.12;0.043281999999999994;0.0057161; 0.0388286000; True; 0.0464339000; 0.1162669000;0.03; 0.022821; 0.011029; 0.000158; true; 0.036106;0.04; 0.022899; 0.010766; 0.012343; 0.000234; true; 0.048261;0.03; 0.023651; 0.011324; 0.00017; true; 0.037201;0.22; 0.023813; 0.011849;0.003759; 0.194585; true; 0.236135;0.03; 0.022866; 0.01055;0.000575; 0.004893; true; 0.041222;ERR;ERR;ERR;0.85; 0.0398; 0.0000; 0.0005; True; 0.0005; 0.0405;0.85; 0.0400; 0.0088; 0.0555; True; 0.0555; 0.1046;1.2; 0.0710; 0.0128;0.0129; 0.0142; True; 0.0142; 0.0985;1.79;0.213579078; 0.032180041; true; 0.038966982; 0.40128988;1.37;0.055546002000000004; 0.020951956; true; 0.027882928; 0.229256883
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.18;0.0647332;0.0096738; 0.0518973000; True; 0.0646884000; 0.1724200000;0.03; 0.026663; 0.013373; 0.000124; true; 0.042633;0.04; 0.025427; 0.013002; 0.012615; 0.00018; true; 0.053705;0.03; 0.022574; 0.012658; 0.000114; true; 0.037717;0.09; 0.025697; 0.012779;0.004239; 0.059015; true; 0.103951;0.04; 0.022819; 0.012848;0.000625; 0.006082; true; 0.045335;ERR;ERR;ERR;1.0; 0.0333; 0.0000; 0.0005; True; 0.0005; 0.0342;0.98; 0.0352; 0.0060; 0.0690; True; 0.0691; 0.1105;0.88; 0.0344; 0.0054;0.0047; 0.0050; True; 0.0050; 0.0451;1.44;0.22670975200000001; 0.067472501; true; 0.085443141; 0.495100881;1.31;0.051501244; 0.022120941; true; 0.029681537; 0.231402798
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.21;0.0758283;0.0092246; 0.0710002000; True; 0.0843475000; 0.2159558000;0.04; 0.036061; 0.017576; 0.000285; true; 0.05762;0.07; 0.036895; 0.016945; 0.022289; 0.000395; true; 0.079956;0.04; 0.034633; 0.018212; 0.000274; true; 0.056494;0.27; 0.036603; 0.015615;0.0052510000000000005; 0.240068; true; 0.300535;0.07; 0.04486; 0.019645;0.001183; 0.009833; true; 0.080092;ERR;ERR;ERR;1.21; 0.1073; 0.0000; 0.0008; True; 0.0008; 0.1084;1.38; 0.0976; 0.0251; 0.0663; True; 0.0666; 0.1933;1.32; 0.1156; 0.0299;0.034699999999999995; 0.0358; True; 0.0358; 0.1821;1.8;0.300601424; 0.057946698; true; 0.065981885; 0.626718775;1.31;0.05831082; 0.026270164; true; 0.035281098; 0.329093773
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.21;0.07912150000000001;0.0093051; 0.0878818000; True; 0.1012869000; 0.2521173000;0.04; 0.035643; 0.015403; 0.000315; true; 0.054773;0.05; 0.032823; 0.012176; 0.014801; 0.000272; true; 0.062206;0.03; 0.02796; 0.015154; 0.000224; true; 0.045658;0.32; 0.035355; 0.018341;0.007129; 0.27123; true; 0.33523;0.06; 0.040804; 0.01849;0.001153; 0.009608; true; 0.074382;ERR;ERR;ERR;1.35; 0.0810; 0.0000; 0.0012; True; 0.0013; 0.0828;1.49; 0.0815; 0.0176; 0.1106; True; 0.1107; 0.2102;1.3; 0.0780; 0.0144;0.0148; 0.0162; True; 0.0163; 0.1092;1.88;0.255680484; 0.059489765; true; 0.078802233; 0.460191215;1.4;0.072262964; 0.021748375; true; 0.028387527; 0.267273394
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.2;0.0772907;0.0091788; 0.0642179000; True; 0.0760736000; 0.1988457000;0.05; 0.035488; 0.017015; 0.000279; true; 0.056113;0.06; 0.0362; 0.016331; 0.02081; 0.000373; true; 0.076886;0.04; 0.035384; 0.016798; 0.000298; true; 0.055824;0.32; 0.036919; 0.016358;0.005739; 0.264902; true; 0.326869;0.06; 0.03731; 0.017087;0.000975; 0.00769; true; 0.066743;ERR;ERR;ERR;1.25; 0.0703; 0.0000; 0.0008; True; 0.0008; 0.0715;1.28; 0.0682; 0.0160; 0.1021; True; 0.1022; 0.1868;1.26; 0.1330; 0.0176;0.0172; 0.0185; True; 0.0185; 0.1698;1.85;0.492135192; 0.042297204; true; 0.049446105; 0.852886527;1.47;0.115831786; 0.036604568; true; 0.049673144; 0.426666127
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.16;0.0640455;0.0093056; 0.0569412000; True; 0.0748724000; 0.2004975000;0.03; 0.03755; 0.017023; 4.6e-05; true; 0.057169;0.03; 0.018433; 0.01336; 0.00996; 2.6e-05; true; 0.044177;0.02; 0.033774; 0.017237; 4.5e-05; true; 0.053315;0.03; 0.018289; 0.011686;0.002885; 0.001988; true; 0.036906;0.03; 0.018593; 0.012303;0.000503; 0.006655; true; 0.041602;TO; 0.018646; 0.012688;1.01; 0.0272; 0.0000; 0.0001; True; 0.0001; 0.0276;0.92; 0.0262; 0.0051; 0.0646; True; 0.0646; 0.0962;0.87; 0.0267; 0.0042;0.0036; 0.0038; True; 0.0038; 0.0350;1.32;0.171470444; 0.051232901; true; 0.057845803; 0.343833156;1.39;0.03942561; 0.021396819; true; 0.028903161; 0.25484616
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.16;0.0590361;0.0083478; 0.0411948000; True; 0.0535450000; 0.1714624000;0.02; 0.018809; 0.011393; 4.5e-05; true; 0.032246;0.03; 0.018779; 0.01131; 0.012164; 9.6e-05; true; 0.044411;0.02; 0.019104; 0.011948; 5.2e-05; true; 0.033297;0.03; 0.018988; 0.011675;0.0032270000000000003; 0.002999; true; 0.03896;0.03; 0.019128; 0.011665;0.000492; 0.006012; true; 0.040283;TO; 0.021416; 0.012893;1.33; 0.0437; 0.0000; 0.0004; True; 0.0005; 0.0446;1.4; 0.0586; 0.0094; 0.1478; True; 0.1479; 0.2164;1.35; 0.0839; 0.0164;0.0088; 0.0089; True; 0.0090; 0.1096;1.71;0.230617752; 0.066317818; true; 0.073320131; 0.466707627;1.34;0.033039563; 0.035999853; true; 0.050980574; 0.207427338
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.19;0.0678487;0.0099018; 0.0491654000; True; 0.0628047000; 0.1935579000;0.03; 0.022327; 0.013259; 0.00012; true; 0.038313;0.04; 0.02245; 0.013211; 0.013513; 2.6e-05; true; 0.051618;0.02; 0.0226; 0.013313; 4.1e-05; true; 0.038418;0.03; 0.022496; 0.013036;0.0038439999999999998; 0.002687; true; 0.044302;0.03; 0.022914; 0.012909;0.000628; 0.007493; true; 0.047844;ERR;ERR;ERR;1.18; 0.0665; 0.0000; 0.0003; True; 0.0004; 0.0672;1.38; 0.0685; 0.0130; 0.1502; True; 0.1503; 0.2322;1.2; 0.0406; 0.0070;0.0058; 0.0060; True; 0.0060; 0.0540;1.66;0.190805851; 0.074240869; true; 0.081287009; 0.420813309;1.39;0.05173797; 0.025749083; true; 0.037603092; 0.248919439
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.14;0.0440155;0.007656; 0.0467440000; True; 0.0581046000; 0.1778294000;0.01; 0.013089; 0.007553; 4.1e-05; true; 0.021943;0.03; 0.023251; 0.0122; 0.012447; 0.00011; true; 0.050152;0.01; 0.012258; 0.007611; 4.4e-05; true; 0.021207;0.02; 0.012277; 0.007236;0.002055; 0.001986; true; 0.024718;0.03; 0.020939; 0.012538;0.000572; 0.006681; true; 0.043958;ERR;ERR;ERR;1.28; 0.0643; 0.0000; 0.0005; True; 0.0005; 0.0654;1.14; 0.0335; 0.0048; 0.0655; True; 0.0655; 0.1042;1.31; 0.0602; 0.0159;0.008700000000000001; 0.0089; True; 0.0090; 0.0857;1.62;0.18628387200000002; 0.038037835; true; 0.044805198; 0.37422021;1.23;0.096966118; 0.021542746; true; 0.027466947; 0.312460514
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.17;0.1038522;0.0091463; 0.0443238000; True; 0.0573311000; 0.2316372000;0.03; 0.020434; 0.013979; 6.1e-05; true; 0.037365;0.04; 0.020568; 0.013899; 0.014249; 7.5e-05; true; 0.051528;0.03; 0.022493; 0.012876; 5.4e-05; true; 0.037877;0.03; 0.021012; 0.013612;0.003706; 0.0041; true; 0.045128;0.04; 0.019816; 0.013063;0.000531; 0.006475; true; 0.043495;ERR;ERR;ERR;1.34; 0.0404; 0.0000; 0.0004; True; 0.0004; 0.0411;1.4; 0.0405; 0.0104; 0.1410; True; 0.1410; 0.1924;0.97; 0.0372; 0.0040;0.0036; 0.0037; True; 0.0037; 0.0451;1.32;0.199898982; 0.047306665; true; 0.055871096; 0.431529815;1.31;0.06998879899999999; 0.032465169; true; 0.043621153; 0.339939314
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.17;0.0855542;0.010039399999999999; 0.0557257000; True; 0.0710855000; 0.2269241000;0.03; 0.033753; 0.02074; 8.4e-05; true; 0.057173;0.03; 0.029563; 0.015917; 0.011272; 9.7e-05; true; 0.059253;0.02; 0.059773; 0.050468; 8.3e-05; true; 0.112969;0.03; 0.051551; 0.034277;0.003732; 0.00541; true; 0.097564;0.03; 0.036987; 0.021211;0.0005549999999999999; 0.011366; true; 0.074119;TO; 0.021127; 0.012565;1.19; 0.0262; 0.0000; 0.0003; True; 0.0003; 0.0267;0.89; 0.0259; 0.0050; 0.0596; True; 0.0597; 0.0909;0.79; 0.0236; 0.0041;0.0038; 0.0039; True; 0.0040; 0.0318;1.29;0.142706838; 0.055411848; true; 0.061722585; 0.317839761;0.96;0.036497957; 0.01860503; true; 0.024354491; 0.188748445
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.16;0.057302599999999995;0.0079257; 0.0444888000; True; 0.0560560000; 0.1637637000;0.03; 0.022677; 0.01317; 0.000173; true; 0.039006;0.04; 0.023087; 0.013743; 0.012572; 0.000189; true; 0.052222;0.03; 0.023513; 0.013708; 0.000153; true; 0.040224;0.09; 0.02697; 0.013512;0.004462; 0.059278; true; 0.106437;0.04; 0.024551; 0.014409;0.0007000000000000001; 0.007802; true; 0.051325;TO; 0.044676; 0.044508;1.37; 0.0497; 0.0000; 0.0006; True; 0.0007; 0.0509;1.33; 0.1194; 0.0204; 0.1687; True; 0.1687; 0.3091;1.29; 0.1680; 0.0285;0.0146; 0.0151; True; 0.0152; 0.2122;1.56;0.402258183; 0.067324683; true; 0.075868318; 0.680191008;1.22;0.063446132; 0.030498544; true; 0.042351242; 0.343579909
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.16;0.0635128;0.0092084; 0.0487977000; True; 0.0632864000; 0.1973209000;0.02; 0.020874; 0.014041; 7.5e-05; true; 0.037328;0.04; 0.019875; 0.013061; 0.013292; 0.000124; true; 0.048671;0.03; 0.020331; 0.013027; 7.1e-05; true; 0.036131;0.03; 0.020258; 0.012529;0.0032329999999999998; 0.00339; true; 0.041657;0.03; 0.020717; 0.012683;0.0005650000000000001; 0.006755; true; 0.044317;ERR;ERR;ERR;1.06; 0.0314; 0.0000; 0.0009; True; 0.0009; 0.0326;1.37; 0.0738; 0.0141; 0.1511; True; 0.1511; 0.2394;1.04; 0.0452; 0.0087;0.0076; 0.0078; True; 0.0079; 0.0624;1.54;0.263550062; 0.081489949; true; 0.099887522; 0.572054935;1.25;0.049283066; 0.020617562; true; 0.026665146; 0.4890813
