name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.21;0.14152530000000002;0.0104814; 0.0123947000; 0.0003437000; False; 0.0269586000; 0.2331540000;0.24; 0.208787; 0.051316; 0.000504; 0.000375; 0.000128; false; 0.268685;0.3; 0.208144; 0.052794; 0.06377; 0.000556; 0.000261; 0.0001; false; 0.333097;0.24; 0.205037; 0.055001; 0.00043; 0.00032; 0.000103; false; 0.268242;0.27; 0.203482; 0.052957;0.013257999999999999; 0.003695; 0.004237; 0.004569; false; 0.28841;0.26; 0.211552; 0.050804;0.0023550000000000003; 0.00251; 0.004509; 0.00386; false; 0.282787;ERR;1.66; 0.3607; 0.0000; 0.0113; 0.0011; 0.0010; False; 0.0135; 0.3753;2.14; 0.3729; 0.0947; 0.3881; 0.0869; False; 0.4751; 0.9436;TO;TO;1.75;0.169827929; 0.009945367; 4.3684E-5; false; 0.02250834; 0.399318231
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.14;0.0857687;0.011783199999999999; 0.0104531000; 0.0003386000; False; 0.0265821000; 0.1587733000;0.27; 0.235061; 0.05668; 0.000588; 0.000456; 0.000137; false; 0.302355;0.36; 0.235068; 0.059747; 0.089618; 0.000674; 0.000323; 0.000123; false; 0.394152;0.27; 0.237678; 0.058787; 0.0007; 0.000604; 0.000137; false; 0.306748;0.29; 0.2149; 0.064604;0.015918; 0.00426; 0.005996; 0.006462; false; 0.319635;0.29; 0.253548; 0.053044;0.002481; 0.002631; 0.004872; 0.004202; false; 0.328114;ERR;1.37; 0.2075; 0.0000; 0.0033; 0.0013; 0.0013; False; 0.0060; 0.2148;2.32; 0.4102; 0.1204; 0.5037; 0.1227; False; 0.6265; 1.1580;TO;TO;1.6;0.069728993; 0.005610864; 3.9382E-5; false; 0.013118627; 0.327188907
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.09;0.0385017;0.0203962; 0.0045235000; 0.0001254000; False; 0.0279283000; 0.1046674000;0.01; 0.014008; 0.006672; 3.8e-05; 2.8e-05; 1.1e-05; false; 0.022018;0.01; 0.013296; 0.006305; 0.000596; 5.7e-05; 2e-05; 1e-05; false; 0.021364;0.03; 0.025389; 0.010434; 7.2e-05; 4.3e-05; 1.7e-05; false; 0.037831;0.03; 0.025658; 0.010403;0.001567; 0.000394; 0.000308; 0.000289; false; 0.040333;0.04; 0.02584; 0.010222;0.000299; 0.000996; 0.001143; 0.000482; false; 0.041904;ERR;1.2; 0.0301; 0.0000; 0.0006; 0.0000; 0.0001; False; 0.0007; 0.0312;1.02; 0.0481; 0.0033; 0.0075; 0.0020; False; 0.0096; 0.0613;TO;TO;1.0;0.038471241; 0.002719363; 3.5451E-5; false; 0.009114208; 0.198556894
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.24;0.1782458;0.011316699999999999; 0.0130971000; 0.0003353000; False; 0.0284605000; 0.2618628000;0.3; 0.258583; 0.063346; 0.000627; 0.000538; 0.000146; false; 0.332881;0.41; 0.257826; 0.060956; 0.107163; 0.00074; 0.000322; 0.000117; false; 0.436248;0.28; 0.242591; 0.06229; 0.000647; 0.000522; 0.000146; false; 0.315809;0.33; 0.262873; 0.060665;0.016617; 0.004212; 0.005756; 0.005575; false; 0.36308;0.33; 0.263866; 0.063165;0.002173; 0.002587; 0.004995; 0.004393; false; 0.349994;ERR;1.55; 0.4417; 0.0000; 0.0164; 0.0012; 0.0013; False; 0.0191; 0.4621;1.66; 0.3294; 0.0819; 0.3884; 0.1199; False; 0.5083; 0.9203;TO;TO;1.95;0.143687484; 0.006482897; 2.5244E-5; false; 0.037971924; 0.373420966
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.24;0.24198229999999998;0.011130899999999999; 0.0102003000; 0.0003409000; False; 0.0329032000; 0.3522566000;0.35; 0.289281; 0.077236; 0.000682; 0.000632; 0.000101; false; 0.379689;0.47; 0.284897; 0.069635; 0.129285; 0.000776; 0.000385; 0.000146; false; 0.494503;0.33; 0.288821; 0.066732; 0.000678; 0.000635; 9.3e-05; false; 0.367253;0.38; 0.28885; 0.070672;0.019118; 0.004725; 0.006537; 0.007167; false; 0.40562;0.36; 0.299754; 0.072702;0.003153; 0.003155; 0.005842; 0.005195; false; 0.399436;ERR;1.68; 0.5715; 0.0000; 0.0044; 0.0018; 0.0017; False; 0.0080; 0.5812;2.59; 0.4421; 0.1776; 0.7136; 0.1689; False; 0.8826; 1.5033;TO;TO;2.16;0.128182972; 0.007044203; 2.6085E-5; false; 0.029446321; 0.383569396
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.28;0.2322164;0.012482900000000002; 0.0437338000; 0.0003343000; False; 0.0606064000; 0.3532535000;0.34; 0.299805; 0.070957; 0.000745; 0.000657; 0.000102; false; 0.383267;0.52; 0.309959; 0.07237; 0.153541; 0.000954; 0.000654; 0.00016; false; 0.550146;0.36; 0.311194; 0.070932; 0.000775; 0.000935; 0.000141; false; 0.39546;0.41; 0.326001; 0.07132;0.020956000000000002; 0.005472; 0.007004; 0.007461; false; 0.447106;0.41; 0.327875; 0.084878;0.003733; 0.003559; 0.007245; 0.006676; false; 0.445097;ERR;1.34; 0.2909; 0.0000; 0.0023; 0.0010; 0.0010; False; 0.0045; 0.2964;1.86; 0.2721; 0.1080; 0.4979; 0.1829; False; 0.6808; 1.0621;TO;TO;2.0;0.200434944; 0.007569447; 2.9053E-5; false; 0.027991171; 0.494680122
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.27;0.1942672;0.0122076; 0.0120609000; 0.0003570000; False; 0.0297105000; 0.2866406000;0.41; 0.345443; 0.089081; 0.000877; 0.000722; 0.000215; false; 0.450081;0.58; 0.326637; 0.086323; 0.189202; 0.000914; 0.000439; 0.00016; false; 0.619168;0.4; 0.341766; 0.086294; 0.000389; 0.00068; 8.4e-05; false; 0.43913;0.31; 0.226758; 0.070269;0.013208; 0.003697; 0.004844; 0.006637; false; 0.33295;0.25; 0.197068; 0.058145;0.002071; 0.002187; 0.004253; 0.003683; false; 0.27475;ERR;1.4; 0.3285; 0.0000; 0.0028; 0.0013; 0.0012; False; 0.0053; 0.3351;1.92; 0.2775; 0.1714; 0.5088; 0.1675; False; 0.6763; 1.1262;TO;TO;2.19;0.152675465; 0.008424565; 2.10758E-4; false; 0.015253249; 0.440473296
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.28;0.2104654;0.0161604; 0.0118527000; 0.0003458000; False; 0.0319158000; 0.2959244000;0.44; 0.374641; 0.091381; 0.000906; 0.000746; 0.000147; false; 0.481924;0.67; 0.36251; 0.089149; 0.24746; 0.000978; 0.000559; 0.000145; false; 0.716248;0.4; 0.350755; 0.064241; 0.000854; 0.000757; 0.000127; false; 0.430083;0.52; 0.390424; 0.093933;0.026665; 0.006791; 0.010204; 0.01086; false; 0.552038;0.49; 0.373445; 0.100748;0.005027; 0.004821; 0.010749; 0.009825; false; 0.520318;ERR;1.25; 0.3113; 0.0000; 0.0025; 0.0013; 0.0013; False; 0.0053; 0.3178;2.08; 0.3160; 0.1514; 0.6268; 0.1554; False; 0.7822; 1.2506;TO;TO;2.14;0.11107339199999999; 0.010406544; 4.077E-5; false; 0.01853744; 0.353222223
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.29;0.24007469999999997;0.0104428; 0.0105577000; 0.0003037000; False; 0.0246642000; 0.3168717000;0.46; 0.389961; 0.091584; 0.00096; 0.000886; 0.000146; false; 0.497665;0.74; 0.3969; 0.10161; 0.275569; 0.001117; 0.000596; 0.000113; false; 0.790813;0.47; 0.390611; 0.099243; 0.001136; 0.001363; 0.000142; false; 0.510935;0.52; 0.400719; 0.092495;0.027098; 0.006788; 0.009561; 0.010403; false; 0.558073;0.48; 0.396504; 0.090777;0.004401; 0.003951; 0.008546; 0.008056; false; 0.524452;ERR;1.78; 0.6483; 0.0000; 0.0064; 0.0028; 0.0026; False; 0.0119; 0.6620;3.78; 0.6526; 0.3243; 1.3653; 0.3439; False; 1.7092; 2.6876;TO;TO;2.3;0.176737627; 0.010417467; 3.3052E-5; false; 0.030639522; 0.479339192
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.3;0.26505809999999996;0.0129358; 0.0123080000; 0.0003389000; False; 0.0293131000; 0.3611559000;0.5; 0.410784; 0.10812; 0.001091; 0.000917; 0.00016; false; 0.538409;0.86; 0.425712; 0.111634; 0.354266; 0.001265; 0.0007; 0.000243; false; 0.912242;0.49; 0.41269; 0.099999; 0.001014; 0.001448; 0.000139; false; 0.531377;0.54; 0.418876; 0.096899;0.023361; 0.007153; 0.010305; 0.012025; false; 0.580515;0.53; 0.426021; 0.101525;0.004797; 0.004246; 0.009477; 0.008961; false; 0.569103;ERR;1.77; 0.5373; 0.0000; 0.0059; 0.0033; 0.0037; False; 0.0130; 0.5551;3.19; 0.5957; 0.2618; 0.9058; 0.1849; False; 1.0907; 1.9493;TO;TO;2.19;0.097544196; 0.011607962; 2.7031E-5; false; 0.019221998; 0.315754655
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.25;0.1956128;0.012818100000000002; 0.0166267000; 0.0002811000; False; 0.0374449000; 0.2818323000;0.54; 0.456474; 0.115061; 0.001144; 0.001428; 0.000213; false; 0.595542;0.93; 0.472; 0.113239; 0.374293; 0.001253; 0.000823; 0.000144; false; 0.981358;0.54; 0.458301; 0.111451; 0.001064; 0.001032; 0.000177; false; 0.590443;0.6; 0.453628; 0.105427;0.034157; 0.008969; 0.014986; 0.012723; false; 0.645603;0.6; 0.457127; 0.11744;0.0064410000000000005; 0.006795; 0.014567; 0.013826; false; 0.639655;ERR;2.12; 0.7298; 0.0000; 0.0080; 0.0041; 0.0055; False; 0.0178; 0.7511;4.35; 0.6088; 0.4138; 1.6790; 0.4853; False; 2.1644; 3.1892;TO;TO;2.43;0.147219458; 0.019003504; 4.6998E-5; false; 0.044095781; 0.43019113
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.21;0.1403043;0.008792600000000001; 0.0079648000; 0.0002649000; False; 0.0204075000; 0.2182106000;0.42; 0.312847; 0.126209; 0.00141; 0.001797; 0.000287; false; 0.46758;1.07; 0.472823; 0.122467; 0.497142; 0.001323; 0.000733; 0.000147; false; 1.11754;0.38; 0.338717; 0.069335; 0.000524; 0.000649; 0.000101; false; 0.419971;0.35; 0.254474; 0.073173;0.019777; 0.005125; 0.008029; 0.008946; false; 0.380612;0.37; 0.270587; 0.083696;0.00358; 0.004262; 0.009988; 0.009025; false; 0.395166;ERR;1.92; 0.7558; 0.0000; 0.0061; 0.0034; 0.0029; False; 0.0126; 0.7704;4.56; 0.6854; 0.4546; 1.8539; 0.4602; False; 2.3141; 3.4567;TO;TO;2.28;0.169015623; 0.012893857; 3.06E-5; false; 0.026337432; 0.41462389
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.27;0.22064620000000001;0.014119799999999998; 0.0136665000; 0.0003324000; False; 0.0321022000; 0.2976831000;0.57; 0.486598; 0.114211; 0.001258; 0.001204; 0.000188; false; 0.622123;1.07; 0.503425; 0.122067; 0.473625; 0.00155; 0.001358; 0.000258; false; 1.12203;0.58; 0.491205; 0.122282; 0.001485; 0.001736; 0.000281; false; 0.638706;0.63; 0.472514; 0.121135;0.032072; 0.005665; 0.008845; 0.014986; false; 0.672163;0.62; 0.496818; 0.116957;0.0053939999999999995; 0.004861; 0.010566; 0.010412; false; 0.660899;ERR;2.11; 0.7623; 0.0000; 0.0075; 0.0043; 0.0047; False; 0.0167; 0.7838;4.46; 0.8285; 0.3734; 1.6861; 0.5254; False; 2.2116; 3.4158;TO;TO;2.8;0.189952352; 0.027967202; 5.9265E-5; false; 0.066027423; 0.520827733
