name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-trimming;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-trimming;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;ERR;0.12; 0.10773; 0.0120991; 0.000967489; 1.0739e-05; false;0.28; 0.108056; 0.0652696; 0.0609996; 0.0285458; 0.0229825; false;0.15; 0.109036; 0.00497062; 0.0345389; 0.00679145; 0.00694624; false;1.29; 0.1642; 0.0000; 0.0213; 0.0014; 0.0000; False;2.17; 0.1470; 1.0933; 0.0052; 0.0000; 0.0849; False;1.46; 0.1546; 0.2499; 0.0014; 0.0000; 0.0001; False;2.91; 0.419523357; 0.052063541; 0.013214116; false;2.46; 0.244577812; 0.067714942; 2.9548E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;ERR;0.13; 0.117213; 0.013513; 0.00114921; 1.0454e-05; false;0.31; 0.115; 0.070535; 0.0656958; 0.0281705; 0.0283201; false;0.19; 0.114875; 0.0086809; 0.0451153; 0.00899415; 0.00847218; false;1.3; 0.1608; 0.0000; 0.0125; 0.0012; 0.0000; False;2.36; 0.1541; 1.3036; 0.0030; 0.0000; 0.1019; False;1.37; 0.1391; 0.2039; 0.0012; 0.0000; 0.0001; False;3.45; 0.521593013; 0.056674348; 0.00220304; false;1.93; 0.174041994; 0.108003095; 4.9703E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;ERR;0.09; 0.0831741; 0.0104409; 0.000756745; 8.893e-06; false;0.23; 0.0835295; 0.0490618; 0.0526962; 0.0234117; 0.0232836; false;0.13; 0.181391; 0.00598313; 0.0319988; 0.00609924; 0.0058648; false;1.35; 0.1372; 0.0000; 0.0147; 0.0010; 0.0000; False;1.94; 0.1234; 0.7010; 0.0044; 0.0000; 0.0567; False;1.44; 0.1210; 0.1588; 0.0013; 0.0000; 0.0001; False;2.62; 0.365927829; 0.030593535; 0.001902772; false;2.43; 0.256599438; 0.065647413; 3.8549E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;ERR;0.09; 0.134156; 0.00872715; 0.000634974; 9.278e-06; false;0.21; 0.0980626; 0.0483016; 0.0469968; 0.0159412; 0.0162003; false;0.08; 0.0535523; 0.00484527; 0.0238436; 0.00359286; 0.00329418; false;1.35; 0.1126; 0.0000; 0.0178; 0.0010; 0.0000; False;2.0; 0.1192; 0.7330; 0.0103; 0.0000; 0.1042; False;1.37; 0.0913; 0.1532; 0.0014; 0.0000; 0.0001; False;2.86; 0.527631015; 0.033575337; 0.002061466; false;2.34; 0.248546839; 0.109480372; 4.1503E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;ERR;0.09; 0.080887; 0.00987874; 0.000823737; 8.92e-06; false;0.2; 0.0768735; 0.0435937; 0.0494384; 0.0149945; 0.015292; false;0.13; 0.0807829; 0.00505668; 0.0332972; 0.00656179; 0.00679207; false;1.31; 0.1210; 0.0000; 0.0121; 0.0011; 0.0000; False;1.97; 0.1218; 0.6635; 0.0043; 0.0000; 0.1238; False;1.46; 0.1238; 0.1839; 0.0098; 0.0000; 0.0001; False;2.7; 0.409489666; 0.035187902; 0.002281531; false;1.95; 0.127656705; 0.056124585; 3.1697E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;ERR;0.06; 0.0582977; 0.0050267; 0.000548512; 7.653e-06; false;0.18; 0.0715519; 0.0465806; 0.0489514; 0.0182787; 0.0155588; false;0.12; 0.0983028; 0.00596864; 0.0473987; 0.0201303; 0.00558692; false;1.33; 0.1144; 0.0000; 0.0153; 0.0014; 0.0000; False;1.98; 0.1570; 0.6464; 0.0042; 0.0000; 0.0484; False;1.26; 0.0959; 0.1520; 0.0012; 0.0000; 0.0001; False;2.89; 0.510071047; 0.035022778; 0.001846342; false;2.35; 0.174458816; 0.117684421; 4.5031E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;ERR;0.06; 0.116651; 0.00481238; 0.000330749; 6.317e-06; false;0.12; 0.0413469; 0.0245685; 0.0272359; 0.00984443; 0.0109755; false;0.06; 0.0414721; 0.00295906; 0.018221; 0.00346138; 0.00311353; false;1.31; 0.1275; 0.0000; 0.0145; 0.0008; 0.0000; False;1.78; 0.0696; 0.6032; 0.0042; 0.0000; 0.0748; False;1.46; 0.1594; 0.1822; 0.0006; 0.0000; 0.0001; False;2.78; 0.529940292; 0.081904954; 0.008186809; false;2.41; 0.278545866; 0.110070791; 3.2244E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;ERR;0.09; 0.0826184; 0.0102921; 0.000814173; 9.149e-06; false;0.21; 0.0799106; 0.0490222; 0.0445107; 0.0153301; 0.0160659; false;0.12; 0.0750381; 0.00570298; 0.0312872; 0.00614517; 0.00572256; false;1.35; 0.0921; 0.0000; 0.0115; 0.0007; 0.0000; False;1.85; 0.0798; 0.5413; 0.0027; 0.0000; 0.0554; False;1.39; 0.1247; 0.1424; 0.0012; 0.0000; 0.0001; False;2.74; 0.483722335; 0.041371628; 0.002159596; false;2.4; 0.257397633; 0.117579457; 3.6125E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;ERR;0.03; 0.0269199; 0.00388902; 0.000193534; 7.19e-06; false;0.06; 0.025755; 0.0116672; 0.0141623; 0.00336915; 0.00343398; false;0.04; 0.0256175; 0.00183922; 0.00701492; 0.00269718; 0.00204313; false;1.17; 0.0267; 0.0000; 0.0055; 0.0003; 0.0000; False;1.48; 0.0405; 0.1293; 0.0016; 0.0000; 0.0095; False;1.34; 0.0405; 0.0468; 0.0009; 0.0000; 0.0001; False;1.99; 0.284368208; 0.038206506; 0.00572732; false;1.28; 0.094930029; 0.026435351; 4.4177E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;ERR;0.09; 0.0771361; 0.00965563; 0.00072423; 7.694e-06; false;0.22; 0.0800453; 0.0471367; 0.0491108; 0.0202998; 0.0224752; false;0.1; 0.065309; 0.00309076; 0.018496; 0.00367847; 0.0036331; false;1.16; 0.0653; 0.0000; 0.0077; 0.0004; 0.0000; False;1.65; 0.0700; 0.4640; 0.0044; 0.0000; 0.0527; False;1.45; 0.1599; 0.2271; 0.0145; 0.0000; 0.0001; False;3.03; 0.550584102; 0.08097975; 0.013826294; false;2.2; 0.344441025; 0.068434761; 3.1593E-5; false
