name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;TO; 0.750377; 0.0881;TO;0.46661549999999996;TO; 0.590425; 0.0934946;TO; 0.689065; 0.0679428;0.0220845;TO; 0.456153; 0.106667;0.00456378;TO;TO;TO;TO;TO;0.123209067
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;ERR;ERR;ERR;TO;0.1504159;TO; 0.0930929; 0.0160695;TO; 0.0984936; 0.039419;0.01611699;TO; 0.114414; 0.0305137;0.000569872;TO;TO;TO;TO;TO;0.03465931
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;TO; 0.549925; 0.0950359;TO;0.35543369999999996;TO; 0.576928; 0.109224;TO; 0.74903; 0.108716;0.038575700000000004;TO; 0.574818; 0.0921239;0.00514865;TO;TO;TO;TO;TO;0.217098018
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;TO; 0.0857115; 0.013468;TO;0.1395863;TO; 0.106004; 0.0482121;TO; 0.0812201; 0.0237251;0.0163808;TO; 0.213007; 0.0456119;0.00069097;TO;TO;TO;TO;TO;0.08187077
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;TO; 0.0631663; 0.0155485;TO;0.1166526;TO; 0.0694008; 0.0161755;TO; 0.122245; 0.0251962;0.00593576;TO; 0.0679986; 0.0199257;0.000613251;TO;TO;TO;TO;TO;0.050965566
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;TO; 0.135335; 0.0269085;TO;0.1924659;ERR;ERR;ERR;TO; 0.162747; 0.0339502;0.00777488;TO; 0.147779; 0.0301632;0.001310668;ERR;TO;TO;TO;TO;0.074214897
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;TO; 0.276132; 0.0296512;TO;0.24385210000000002;TO; 0.360865; 0.0657157;TO; 0.373391; 0.0723419;0.02293407;TO; 0.192833; 0.0359669;0.001599648;TO;TO;TO;TO;TO;0.073719163
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;TO; 0.228613; 0.0384681;TO;0.14337450000000002;TO; 0.23528; 0.0410385;TO; 0.389652; 0.0387595;0.00980168;TO; 0.206668; 0.0387561;0.001572988;TO;TO;TO;TO;TO;0.069373403
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;TO; 0.18508; 0.0275935;TO;0.1499148;TO; 0.164782; 0.0477434;TO; 0.407488; 0.0460973;0.01208763;TO; 0.357202; 0.0939643;0.00207128;TO;TO;TO;TO;TO;0.087440143
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;ERR;ERR;ERR;TO;0.1812503;TO; 0.328811; 0.0803028;TO; 0.346112; 0.0640796;0.01783103;TO; 0.256863; 0.0493072;0.00225192;TO;TO;TO;TO;TO;0.136894136
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;ERR;ERR;ERR;TO;0.12049330000000001;TO; 0.0285265; 0.0113973;TO; 0.0164188; 0.00762855;0.00109902;TO; 0.0301566; 0.0114126;0.00029696400000000004;TO;TO;TO;TO;TO;0.038429898000000004
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;TO; 0.319323; 0.0469917;TO;0.18878250000000002;TO; 0.393957; 0.0546227;TO; 0.293572; 0.0550722;0.016169330000000003;TO; 0.29774; 0.057961;0.0030287;TO;TO;TO;TO;TO;0.097181736
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;TO; 0.334117; 0.0476382;TO;0.1860445;TO; 0.414642; 0.0798291;TO; 0.656918; 0.11455;0.0430922;TO; 0.486059; 0.0644607;0.00278841;TO;TO;TO;TO;TO;0.156287384
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;ERR;ERR;ERR;TO;0.2605086;TO; 0.513479; 0.0942568;TO; 0.460958; 0.0773587;0.014377480000000002;TO; 0.712741; 0.13047;0.002108105;TO;TO;TO;TO;TO;0.08891259600000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;TO; 0.430381; 0.135221;TO;0.23869020000000002;TO; 0.442342; 0.137024;TO; 0.28439; 0.146461;0.0384807;TO; 0.371737; 0.14598;0.003421;TO;TO;TO;TO;TO;0.134876086
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;TO; 0.557841; 0.071075;TO;0.20177460000000003;TO; 0.497641; 0.0838542;TO; 0.425884; 0.0859673;0.0270173;TO; 0.778427; 0.143105;0.00345348;TO;TO;TO;TO;TO;0.155981018
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;ERR;ERR;ERR;TO;0.12946370000000001;TO; 0.302653; 0.122959;TO; 0.578096; 0.143958;0.06510840000000001;TO; 0.804903; 0.139515;0.00380709;TO;TO;TO;TO;TO;0.150675499
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;TO; 0.555673; 0.0776556;TO;0.3341585;TO; 0.540431; 0.110937;TO; 0.474836; 0.192149;0.027571;TO; 0.335188; 0.0718266;0.00353565;TO;TO;TO;TO;TO;0.24903282899999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;TO; 0.551231; 0.0867496;TO;0.2672389;TO; 0.553854; 0.1084;TO; 0.647695; 0.158456;0.0527681;TO; 0.566971; 0.0701937;0.0036022800000000002;TO;TO;TO;TO;TO;0.22493487
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;TO; 0.559962; 0.0846123;TO;0.2600187;TO; 0.576079; 0.0992542;TO; 0.680583; 0.210524;0.0669174;TO; 0.370616; 0.063787;0.00268889;TO;TO;TO;TO;TO;0.16021393
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;TO; 0.568; 0.15369;TO;0.3621;TO; 0.454682; 0.0980376;TO; 0.683845; 0.0994427;0.034440899999999997;TO; 0.46481; 0.0955353;0.00562718;TO;TO;TO;TO;TO;0.19494541799999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;TO; 0.0522193; 0.00802446;TO;0.11667849999999999;ERR;ERR;ERR;TO; 0.033537; 0.0173151;0.0034083;TO; 0.0597166; 0.0174764;0.000522831;TO;TO;TO;TO;TO;0.0369481
