name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trimming;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-trimming;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.0858698; 0.00398721; 0.0006; 0.0003;0.19;0.08677570000000001;0.014380400000000002; 0.0001953000; 0.0510695000; True;0.04; 0.0376556; 0.0129012;0.000303674;9.0789e-05; 8.5879e-05; true;0.02; 0.0229264; 0.00905485;0.001175429;0.000357074;0.000438839; 0.00108977; true;0.03; 0.0232518; 0.00983747;0.00023318199999999996;0.001011628;0.000875608; 0.00110284; true;1.0; 0.0377; 0.0000; 0.0004; 0.0000; 0.0001; False;1.28; 0.0556; 0.0138; 0.0205; 0.0000; 0.0004; True;1.05; 0.0391; 0.0065; 0.0002; 0.0000; 0.0001; False;1.68;0.15542812500000003;0.057401853; 0.01553238; true;1.31;0.060558334;0.004523505; 0.001793628; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.0634801; 0.0142744; 0.0019; 0.0006;0.15;0.06794340000000001;0.0110628; 0.0000718000; 0.0539769000; True;0.13; 0.135644; 0.0314229;0.000608647;7.5814e-05; 8.176e-06; true;0.15; 0.110119; 0.0315846;0.01483571;0.0013815049999999999;0.0013229890000000001; 0.00731798; true;0.23; 0.114017; 0.0314957;0.002006994;0.001656059;0.00122531; 0.081579; true;1.07; 0.1564; 0.0000; 0.0007; 0.0001; 0.0001; False;1.49; 0.0979; 0.2581; 0.0122; 0.0000; 0.0068; True;1.28; 0.0942; 0.1356; 0.0004; 0.0000; 0.0002; False;2.95;0.568784992;0.063928988; 0.047820055; true;1.98;0.094342384;0.005479851; 0.194712936; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;TO; 0.0372501; 0.00525132;MISSING;MISSING;0.21;0.0878514;0.02161; 0.0001935000; 0.0559282000; False;0.08; 0.0636678; 0.0159466;0.002971045;0.0007078450000000001; 0.000121059; false;0.11; 0.0629787; 0.0157609;0.002696425;0.010757019999999999;0.015113149999999999; 0.0090141; false;0.09; 0.0618545; 0.0155075;0.000457032;0.00794828;0.00611336; 0.00630955; false;1.24; 0.0827; 0.0000; 0.0018; 0.0003; 0.0002; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 0.116655475;MISSING;MISSING;MISSING;1.51;0.09793635400000002;0.021272524; 0.008469649; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.048491; 0.013292; 0.0006; 0.0002;0.2;0.082738;0.0159579; 0.0000844000; 0.0628647000; True;0.05; 0.0443585; 0.0167789;0.000158772;4.3435e-05; 9.059e-06; true;0.06; 0.0471487; 0.0185843;0.006443724;0.00046831899999999997;0.000451192; 0.00169831; true;0.07; 0.0499477; 0.0185135;0.001136366;0.00107914;0.0010098829999999998; 0.00250658; true;1.28; 0.0783; 0.0000; 0.0005; 0.0001; 0.0003; True;1.47; 0.0782; 0.0379; 0.0716; 0.0000; 0.0011; True;1.3; 0.0793; 0.0267; 0.0006; 0.0000; 0.0002; True;1.99;0.211828205;0.07653789999999999; 0.010347194; true;1.38;0.083300894;0.003289695; 0.019844616; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.04; 0.0363844; 0.00951666; 0.0007; 0.0004;0.19;0.09346539999999999;0.0159389; 0.0000732000; 0.0491498000; True;0.04; 0.034443; 0.015233;0.00035231600000000003;0.000108404; 8.654e-06; true;0.05; 0.0351782; 0.0149095;0.004620751;0.000677999;0.000694218; 0.000812581; true;0.03; 0.0194889; 0.00934298;0.000409166;0.000761293;0.000793972; 0.00118254; true;1.0; 0.0345; 0.0000; 0.0003; 0.0000; 0.0001; False;1.4; 0.0667; 0.0438; 0.0666; 0.0000; 0.0009; True;0.95; 0.0333; 0.0119; 0.0003; 0.0000; 0.0001; False;1.64;0.234395742;0.07062831600000001; 0.008771611; true;1.14;0.029862927999999997;0.003792072; 0.002661849; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.0644246; 0.0131627; 0.0015; 0.0011;0.16;0.061255800000000006;0.0146178; 0.0003599000; 0.0407207000; False;0.02; 0.0253275; 0.00911411;0.000499545;0.00010296; 3.8214e-05; false;0.06; 0.0402228; 0.0147727;0.003249264;0.002362997;0.002913222; 0.003885; false;0.03; 0.0239352; 0.00987818;0.00035019300000000005;0.0013076860000000002;0.001481047; 0.00169918; false;1.36; 0.0691; 0.0000; 0.0008; 0.0001; 0.0001; False;1.07; 0.0503; 0.0121; 0.0514; 0.0000; 0.0003; True;1.0; 0.0846; 0.0152; 0.0002; 0.0000; 0.0001; False;1.77;0.175585422;0.036081542; 0.007640749; true;1.48;0.054055734;0.022396318; 0.004394884; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.04; 0.0329134; 0.0060485; 0.0002; 0.0002;0.19;0.0865379;0.0162042; 0.0000810000; 0.0398357000; True;0.07; 0.062836; 0.0176666;0.00027204;5.1338e-05; 1.2083e-05; true;0.08; 0.113435; 0.0173424;0.0032810109999999995;0.000671192;0.0011844310000000001; 5.9665e-05; true;0.07; 0.0592908; 0.0284978;0.0005345660000000001;0.012572755;0.001035787; 0.000809582; true;1.33; 0.0874; 0.0000; 0.0008; 0.0001; 0.0001; False;1.34; 0.0817; 0.0168; 0.0348; 0.0000; 0.0001; True;1.38; 0.0891; 0.0165; 0.0004; 0.0000; 0.0001; False;1.71;0.26977703099999994;0.052763884999999996; 0.009036133; true;1.46;0.08904894899999999;0.021529609; 8.9685E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.102176; 0.0228242; 0.0016; 0.0007;0.2;0.0976801;0.014383; 0.0000799000; 0.0427547000; True;0.11; 0.0964232; 0.0283109;0.000564763;6.0139e-05; 9.929e-06; true;0.14; 0.0978712; 0.0289045;0.013688255;0.001463551;0.0027757069999999997; 0.00568642; true;0.14; 0.10604; 0.0291523;0.00203047;0.00435979;0.00176027; 0.0189918; true;1.22; 0.0978; 0.0000; 0.0011; 0.0001; 0.0001; False;1.96; 0.1295; 0.6823; 0.0416; 0.0000; 0.0304; True;1.44; 0.1615; 0.1021; 0.0007; 0.0000; 0.0007; False;2.39;0.370023561;0.039917577999999995; 0.050389129; true;1.61;0.066114334;0.005267761; 0.050059758; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;0.05; 0.0630011; 0.00692364; 0.0002; 0.0001;0.18;0.07752080000000001;0.013997200000000001; 0.0000795000; 0.0388274000; True;0.05; 0.051888; 0.0138602;1.7501e-05;1.0411e-05; 8.509e-06; true;0.05; 0.0437403; 0.0136231;0.002665616;2.8616000000000002e-05;2.3284e-05; 0.00034754; true;0.05; 0.0420831; 0.0393744;0.000464688;0.000677129;0.0005068209999999999; 0.00120295; true;1.25; 0.0616; 0.0000; 0.0002; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.089770388;MISSING;MISSING;MISSING;1.2;0.031740014999999996;0.00322541; 0.003694671; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.0417874; 0.00793095; 0.0004; 0.0001;0.2;0.1015741;0.0266517; 0.0000901000; 0.0554862000; True;0.05; 0.0429057; 0.0144554;1.9321e-05;6.908000000000001e-06; 7.516e-06; true;0.05; 0.0421181; 0.0143247;0.0026432109999999995;2.7555e-05;1.948e-05; 0.000689518; true;0.05; 0.0420403; 0.0147129;0.00043531;0.000698587;0.000570952; 0.00197108; true;1.34; 0.0671; 0.0000; 0.0003; 0.0000; 0.0000; True;1.27; 0.0636; 0.0125; 0.0003; 0.0000; 0.0008; True;1.34; 0.0643; 0.0153; 0.0002; 0.0000; 0.0001; True;1.85;0.255356514;0.064506586; 0.020053196; true;1.44;0.10888566599999999;0.003129181; 0.008017694; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.06; 0.0476191; 0.0097558; 0.0004; 0.0001;0.18;0.08448189999999998;0.0150264; 0.0000955000; 0.0404787000; True;0.06; 0.0496874; 0.0153548;1.5879e-05;9.838e-06; 8.022e-06; true;0.05; 0.0493155; 0.0157023;0.0028735099999999997;2.4939000000000003e-05;1.612e-05; 0.00046343; true;0.06; 0.0482122; 0.0158654;0.000471257;0.0007130299999999999;0.000518223; 0.0013422; true;1.37; 0.0742; 0.0000; 0.0002; 0.0000; 0.0000; True;1.31; 0.0738; 0.0139; 0.0066; 0.0000; 0.0005; True;1.02; 0.0442; 0.0087; 0.0001; 0.0000; 0.0000; True;1.53;0.250959167;0.044147644; 0.008482779; true;0.95;0.041647539;0.002565282; 0.002699488; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.16; 0.149134; 0.0481571; 0.0008; 0.0001;0.18;0.0924811;0.0089973; 0.0000575000; 0.0407474000; True;0.15; 0.12292; 0.0415717;6.866199999999999e-05;9.368e-06; 8.58e-06; true;0.17; 0.114688; 0.0389062;0.021986499;3.8374e-05;1.4326e-05; 0.0100651; true;0.25; 0.116917; 0.0443754;0.003404633;0.000938569;0.000649334; 0.0969851; true;1.3; 0.2627; 0.0000; 0.0005; 0.0000; 0.0000; True;1.89; 0.1798; 0.4294; 0.0039; 0.0000; 0.0095; True;2.19; 0.1992; 0.5694; 0.0004; 0.0000; 0.0013; True;3.34;0.720757134;0.068863511; 0.040137534; true;2.71;0.077761992;0.0026054470000000003; 0.393834664; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.02; 0.0200166; 0.00523293; 0.0006; 0.0002;0.2;0.08833400000000002;0.017584899999999997; 0.0000943000; 0.0472244000; True;0.02; 0.0191889; 0.0117765;7.952e-05;2.4027999999999998e-05; 9.356e-06; true;0.02; 0.0303765; 0.0116549;0.0133257;0.00019852000000000002;0.00011283300000000001; 6.9632e-05; true;0.03; 0.0316173; 0.0107396;0.00032758;0.001005646;0.0006476390000000001; 0.00103498; true;1.14; 0.0215; 0.0000; 0.0002; 0.0000; 0.0000; False;1.15; 0.0222; 0.0063; 0.0007; 0.0000; 0.0001; True;1.44; 0.0420; 0.0173; 0.0005; 0.0000; 0.0001; False;1.38;0.16226222399999998;0.042227544; 0.008141142; true;1.02;0.061667665;0.003052125; 0.00214141; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.0339318; 0.00845486; 0.0012; 0.0006;0.13;0.056836;0.0097435; 0.0000568000; 0.0308987000; True;0.04; 0.054853; 0.0156046;0.000412456;7.728800000000001e-05; 6.109e-06; true;0.03; 0.0247573; 0.00921356;0.0023640049999999998;0.000505447;0.0006040069999999999; 0.00082682; true;0.05; 0.0408598; 0.0151353;0.000724447;0.001600445;0.004018037; 0.00219842; true;1.09; 0.1220; 0.0000; 0.0003; 0.0000; 0.0001; False;1.19; 0.0336; 0.0117; 0.0008; 0.0000; 0.0005; True;1.42; 0.0621; 0.0238; 0.0005; 0.0000; 0.0002; False;1.59;0.209599425;0.037006688999999995; 0.008207492; true;1.07;0.052861275;0.002853516; 0.004553351; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.03; 0.0241327; 0.00602399; 0.0003; 0.0001;0.19;0.07528129999999998;0.0168251; 0.0000860000; 0.0416884000; True;0.03; 0.0346059; 0.0169649;8.1621e-05;2.5244000000000004e-05; 9.095e-06; true;0.03; 0.0428682; 0.0224486;0.002186583;0.000202997;0.000141972; 0.000526611; true;0.04; 0.0495172; 0.0258047;0.00039137199999999997;0.0009623929999999999;0.000717343; 0.00143016; true;1.32; 0.0285; 0.0000; 0.0003; 0.0000; 0.0001; False;1.01; 0.0252; 0.0066; 0.0007; 0.0000; 0.0002; True;1.31; 0.0836; 0.0199; 0.0002; 0.0000; 0.0001; False;1.58;0.169705492;0.087378877; 0.012435491; true;1.05;0.059381452;0.0032565769999999996; 0.011981282; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.0391834; 0.0091483; 0.0018; 0.0007;0.19;0.0878688;0.0145864; 0.0001083000; 0.0461772000; True;0.07; 0.0766642; 0.0421239;0.0006498789999999999;0.000112192; 0.000126812; true;0.09; 0.107643; 0.01895;0.00659713;0.0014604000000000002;0.0018594809999999999; 0.00418539; true;0.09; 0.0569948; 0.022927;0.001277715;0.00175227;0.0016035259999999999; 0.00336641; true;1.24; 0.0992; 0.0000; 0.0006; 0.0000; 0.0001; False;1.07; 0.0611; 0.0215; 0.0015; 0.0000; 0.0007; True;1.5; 0.1043; 0.0393; 0.0006; 0.0000; 0.0002; False;1.75;0.264392364;0.039560856; 0.013974603; true;1.31;0.083835205;0.0031169619999999996; 0.005836539; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.09; 0.0882646; 0.0122514; 0.0007; 0.0002;0.22;0.1031542;0.015347999999999999; 0.0001137000; 0.0460128000; True;0.1; 0.143096; 0.0511279;0.000109971;1.5653e-05; 7.689e-06; true;0.13; 0.135036; 0.0291369;0.010960781;0.000250042;0.000157092; 0.00235107; true;0.13; 0.120514; 0.061339;0.0059511139999999995;0.001072168;0.00466636; 0.0171715; true;1.25; 0.1324; 0.0000; 0.0004; 0.0000; 0.0001; False;1.97; 0.1454; 0.5426; 0.0009; 0.0000; 0.0160; True;1.56; 0.1925; 0.1082; 0.0006; 0.0000; 0.0005; False;2.45;0.486304869;0.04392085400000001; 0.10382443; true;1.76;0.155064818;0.002308685; 0.056445242; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.07; 0.0538286; 0.0179458; 0.0008; 0.0003;0.22;0.10491729999999999;0.017486599999999998; 0.0000950000; 0.0489778000; True;0.11; 0.125167; 0.036101;0.000181253;7.3138e-05; 8.846e-06; true;0.12; 0.154669; 0.0235072;0.008079768000000001;0.000474161;0.0005553709999999999; 0.00190067; true;0.12; 0.106518; 0.0241015;0.001150715;0.0010027039999999999;0.000851403; 0.00244421; true;1.41; 0.1351; 0.0000; 0.0008; 0.0001; 0.0001; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 0.0771858;MISSING;MISSING;MISSING;1.37;0.070827525;0.004685290999999999; 0.006002818; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.05; 0.0734641; 0.00603461; 0.0003; 0.0002;0.15;0.0810345;0.009018400000000001; 0.0000772000; 0.0593508000; True;0.05; 0.0562265; 0.0264185;0.000133556;3.4668e-05; 8.243e-06; true;0.04; 0.0677405; 0.0134756;0.0016891929999999999;0.000239264;0.00034439999999999997; 0.000258262; true;0.05; 0.0507615; 0.0117938;0.000158337;0.000482436;0.000431264; 0.00059757; true;1.24; 0.0667; 0.0000; 0.0005; 0.0001; 0.0002; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 0.104250334;MISSING;MISSING;MISSING;1.23;0.030759486;0.004758104; 0.001698958; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.0740253; 0.003711; 0.0004; 0.0002;0.11;0.051968400000000005;0.0109321; 0.0000626000; 0.0261534000; True;0.02; 0.0202271; 0.0266227;0.000252356;4.8774000000000004e-05; 7.474e-06; true;0.02; 0.0193862; 0.00955705;0.001370066;0.00022857999999999998;0.000323489; 0.000239354; true;0.04; 0.0372028; 0.0112456;0.000232629;0.000710413;0.000531989; 0.000793032; true;1.25; 0.0733; 0.0000; 0.0003; 0.0000; 0.0000; False;1.29; 0.0391; 0.0093; 0.0020; 0.0000; 0.0002; True;1.48; 0.0604; 0.0180; 0.0003; 0.0000; 0.0001; False;1.6;0.149057878;0.050298432; 0.011702754; true;1.4;0.045305317;0.003734989; 0.002623839; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.0176505; 0.00258398; 0.0002; 0.0000;0.17;0.0637859;0.012503599999999998; 0.0000808000; 0.0440361000; True;0.03; 0.0266211; 0.044001;4.5923999999999996e-05;1.3691e-05; 6.284e-06; true;0.03; 0.0364784; 0.00917428;0.0012130700000000001;0.00011821700000000001;0.00011432800000000001; 0.000484317; true;0.05; 0.0325359; 0.0163218;0.000291243;0.001262839;0.0009523779999999999; 0.00226264; true;0.95; 0.0280; 0.0000; 0.0002; 0.0000; 0.0000; False;1.13; 0.0433; 0.0037; 0.0006; 0.0000; 0.0003; True;1.17; 0.0467; 0.0087; 0.0003; 0.0000; 0.0003; False;1.41;0.162254406;0.067296086; 0.006209665; true;1.28;0.045575428;0.002627877; 0.005350655; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.01; 0.0185384; 0.00290618; 0.0001; 0.0001;0.17;0.08647840000000001;0.023257200000000002; 0.0001024000; 0.0445792000; True;0.01; 0.015716; 0.00859004;3.418900000000001e-05;9.726e-06; 7.325e-06; true;0.02; 0.0168406; 0.00853303;0.001015761;5.4274e-05;7.183499999999999e-05; 0.000102037; true;0.02; 0.0165062; 0.00848832;0.000154791;0.000648758;0.0005191050000000001; 0.000772134; true;1.19; 0.0703; 0.0000; 0.0002; 0.0000; 0.0000; False;1.3; 0.0318; 0.0071; 0.0014; 0.0000; 0.0001; True;1.17; 0.0294; 0.0086; 0.0004; 0.0000; 0.0002; False;1.35;0.17608787799999998;0.051636364; 0.019592969; true;1.05;0.025727266999999998;0.002421774; 0.001114633; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.06; 0.0985212; 0.0148937; 0.0011; 0.0001;0.19;0.0841515;0.0131525; 0.0000974000; 0.0409887000; True;0.09; 0.0629827; 0.0308041;1.5821e-05;7.198e-06; 7.502e-06; true;0.11; 0.0640606; 0.029762;0.016254379;5.3121e-05;2.4903e-05; 0.00738923; true;0.09; 0.0603616; 0.0365615;0.00224194;0.000642421;0.000490461; 0.00428178; true;1.31; 0.1396; 0.0000; 0.0004; 0.0000; 0.0000; True;1.19; 0.0660; 0.0639; 0.0115; 0.0000; 0.0023; True;1.31; 0.0904; 0.1171; 0.0004; 0.0000; 0.0002; True;2.01;0.344115915;0.06329903; 0.032315302; true;1.3;0.059558791;0.0023054959999999998; 0.013489666; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.14; 0.128738; 0.0263383; 0.0128; 0.0006;0.18;0.1032811;0.014963099999999998; 0.0000987000; 0.0336137000; True;0.13; 0.125028; 0.0305095;0.00037702700000000005;4.9380000000000005e-05; 8.865e-06; true;0.15; 0.117884; 0.0315142;0.012720341;0.0008184359999999999;0.000650071; 0.00426913; true;0.12; 0.0815342; 0.0201837;0.002231929;0.001409876;0.0009884870000000001; 0.0174918; true;1.23; 0.1674; 0.0000; 0.0004; 0.0000; 0.0000; False;1.98; 0.1602; 0.6764; 0.0026; 0.0000; 0.0312; True;1.44; 0.1537; 0.1138; 0.0004; 0.0000; 0.0005; False;2.91;0.454603483;0.04255164; 0.070761815; true;1.68;0.11678441;0.017949656; 0.138905533; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.19; 0.158121; 0.0383805; 0.0009; 0.0001;0.21;0.2259854;0.012374600000000001; 0.0000845000; 0.0402089000; True;0.19; 0.177252; 0.0461761;7.4480000000000005e-06;1.865e-05; 7.324e-06; true;0.22; 0.163611; 0.043152;0.024112713;1.1876e-05;7.81e-06; 0.0057663; true;0.22; 0.216155; 0.074133;0.004213626;0.000643935;0.000518688; 0.0215035; true;1.5; 0.2208; 0.0000; 0.0004; 0.0000; 0.0000; True;2.78; 0.2263; 1.5266; 0.0014; 0.0000; 0.0340; True;1.61; 0.2331; 0.3464; 0.0002; 0.0000; 0.0000; True;3.02;0.45840444300000005;0.088165031; 0.151119089; true;2.05;0.112607693;0.002945552; 0.07140913; true
