name;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09747-*.mata;0.01;0.015524;4.499999999999999e-05;8e-06;3e-06; true;0.019613;0.01; 0.009087;0.005294999999999999;1.8e-05;8e-06; 2e-06; true; 0.016176;0.02; 0.01746;0.001186;0.0007760000000000001;0.0005290000000000001; 2e-05; true; 0.023909;1.14; 0.0205; 0.0063; 0.0834; 0.0047; 0.0000; True; 0.0882; 0.1154;1.25; 0.0383; 0.0177; 0.0003; 0.0002; 0.0003; True; 0.0006; 0.0572;1.36;0.110547712;0.002589693;2.8598e-05; true;0.009727904;0.360607448;0.01;0.009034;0.0020109999999999998;6.099999999999999e-05;5.999999999999999e-06;2e-06; true;0.013452;0.83;0.0563892;0.0094256999999999;0.0141819;0.0002886; True;0.0264352;0.17214;2.23;0.080794763;0.15776166799999997; 0.088408917; 0.002288032; true; 0.269686966; 0.548306209
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09750-*.mata;0.01;0.01333;8.2e-05;3.9e-05;5.4e-05; false;0.017648;0.02; 0.014334;0.011125000000000001;0.00030199999999999997;0.000117; 3.4e-05; false; 0.02894;0.02; 0.019354;0.000635;0.000657;0.000454; 6.6e-05; false; 0.023678;1.26; 0.0388; 0.0120; 0.0490; 0.0053; 0.0021; False; 0.0564; 0.1077;0.98; 0.0255; 0.0190; 0.0032; 0.0061; 0.0064; False; 0.0097; 0.0547;1.3;0.056706027;0.003477397;2.408e-05; false;0.010250365;0.235807621;0.02;0.021664;0.0038550000000000004;0.000133;5.6999999999999996e-05;5e-05; false;0.030002;0.92;0.0551138;0.0089794;0.0140351;0.0001887; False;0.0256679;0.1378027;2.0;0.068118731;0.233336509; 0.085037764; 0.002307616; false; 0.339330773; 0.622017269
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09751-*.mata;0.06;0.063277;4.8e-05;2.1000000000000002e-05;3e-06; true;0.077517;0.08; 0.049629;0.030683000000000002;2.1000000000000002e-05;1.2e-05; 1e-06; true; 0.087266;0.07; 0.056407;0.003998;0.0008579999999999999;0.0005560000000000001; 2.1e-05; true; 0.073267;1.51; 0.1013; 0.0443; 0.2004; 0.0111; 0.0000; True; 0.2117; 0.3584;1.05; 0.0795; 0.0572; 0.0004; 0.0002; 0.0002; True; 0.0007; 0.1386;1.7;0.158854315;0.001851057;1.6713e-05; true;0.006211047;0.470526465;0.04;0.040419;0.001558;3e-05;6.999999999999999e-06;1e-06; true;0.049685;0.97;0.158524;0.022836;0.0116963;0.0002517; True;0.0371647;0.2987657;2.56;0.149725544;0.21357388900000002; 0.124589826; 0.012535341; true; 0.35879089; 0.840023371
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09756-*.mata;0.02;0.020798;5.599999999999999e-05;1.7e-05;2e-06; true;0.025093;0.02; 0.016887;0.008681;0.000234;8.599999999999999e-05; 1e-06; true; 0.02907;0.03; 0.020139;0.001829;0.000972;0.000606; 1.3e-05; true; 0.028585;1.39; 0.0593; 0.0168; 0.1767; 0.0064; 0.0000; True; 0.1833; 0.2600;1.31; 0.0564; 0.0298; 0.0036; 0.0002; 0.0003; True; 0.0039; 0.0908;1.28;0.070625375;0.00327606;3.1622e-05; true;0.010196569;0.322349797;0.02;0.029863;0.0014160000000000002;8.499999999999999e-05;2.7000000000000002e-05;2e-06; true;0.035425;0.88;0.0734028;0.0098694999999999;0.0146294;0.0003069; True;0.0272705;0.1633946;2.33;0.084980367;0.21528803700000002; 0.10349416; 0.002248074; true; 0.338644082; 0.693229958
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09757-*.mata;0.02;0.017899;9.6e-05;3.2e-05;3e-06; true;0.021829;0.02; 0.017444;0.0073019999999999995;0.000339;0.000245; 2e-06; true; 0.02864;0.02; 0.016494;0.001168;0.0011620000000000003;0.0007799999999999999; 2.8e-05; true; 0.023766;1.31; 0.0335; 0.0090; 0.0832; 0.0045; 0.0000; True; 0.0878; 0.1307;1.25; 0.0337; 0.0162; 0.0049; 0.0007; 0.0008; True; 0.0057; 0.0562;1.34;0.065523562;0.003045804;4.1048e-05; true;0.010235911;0.257657291;0.01;0.008861;0.000952;8.499999999999999e-05;5.699999999999999e-05;1e-06; true;0.011992;0.83;0.0332965;0.0062215;0.0088714;0.0001812; True;0.0173948;0.0928903;1.87;0.0948220119999999;0.12222837000000002; 0.05198174; 0.001757577; true; 0.183915087; 0.449462423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09760-*.mata;0.05;0.049797;0.002567;0.000589;0.000411; false;0.063583;0.1; 0.048125;0.028168;0.011194;0.008365000000000001; 0.005806; false; 0.1088;0.05; 0.038446;0.003281;0.003155;0.002389; 0.001374; false; 0.056411;1.87; 0.0784; 0.0351; 0.0973; 0.0101; 0.6212; False; 0.7287; 0.8435;1.38; 0.0803; 0.0480; 0.0603; 0.0290; 0.0292; False; 0.0895; 0.2194;1.65;0.092370796;0.009336411;2.1801e-05; false;0.015676864;0.328155451;0.04;0.059293;0.009692;0.002242;0.000367;0.00021; false;0.089469;0.95;0.0750744;0.0066116;0.0120646;0.0003403; False;0.021835;0.1596327;2.32;0.113572807;0.198689733; 0.045240412; 0.002136516; false; 0.252762798; 0.575892837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09761-*.mata;0.04;0.039092;0.000753;0.000187;0.000186; false;0.048053;0.06; 0.036196;0.02012;0.0031040000000000004;0.001834; 3.9e-05; false; 0.067239;0.04; 0.026352;0.0022719999999999997;0.002065;0.0015010000000000002; 0.000125; false; 0.038485;1.08; 0.0478; 0.0120; 0.0705; 0.0049; 0.0001; False; 0.0755; 0.1359;1.05; 0.0381; 0.0206; 0.0140; 0.0008; 0.0008; False; 0.0149; 0.0742;1.57;0.0740310949999999;0.005514831;2.935e-05; false;0.012329672;0.412357494;0.05;0.037422;0.005632;0.0008850000000000002;0.000194;0.000193; false;0.052089;0.95;0.088477;0.0088364;0.014361;0.0002855; False;0.0262342;0.2124558;2.38;0.073894063;0.22296991199999996; 0.076457656; 0.002691046; false; 0.309723185; 0.615928435
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09766-*.mata;0.0;0.001921; 2.8e-05; 1.3e-05;1.4e-05; false;0.002467;0.0; 0.00191;0.001031; 4.6e-05; 2.4e-05; 1.6e-05; false; 0.003406;0.0; 0.001064;6.8e-05; 0.000407; 0.000367; 4.1e-05; false; 0.002824;1.22; 0.0087; 0.0011; 0.0018; 0.0007; 0.0000; False; 0.0026; 0.0127;1.26; 0.0096; 0.0023; 0.0005; 0.0006; 0.0007; False; 0.0013; 0.0134;1.07;0.019386256;0.002151576;4.4578e-05; false;0.009871521;0.135169698;0.0;0.001117; 0.000224; 2.5e-05; 2e-05;1.6e-05; false;0.001735;0.9;0.0402482;0.009589; 0.0140159000;0.0002482; False;0.0262009;0.1236923;1.39;0.043773514;0.092786852; 0.027727288; 0.002607271; false; 0.130474682; 0.281862792
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09767-*.mata;0.01;0.011317;0.001031;0.000196;6e-05; false;0.016089;0.02; 0.009205;0.007136999999999999;0.003826;0.003052; 0.001165; false; 0.026927;0.02; 0.015943;0.00092;0.002155;0.001886; 0.000632; false; 0.024744;1.02; 0.0194; 0.0058; 0.0127; 0.0012; 0.0139; False; 0.0278; 0.0534;0.96; 0.0207; 0.0075; 0.0157; 0.0046; 0.0047; False; 0.0205; 0.0493;1.36;0.077549751;0.018141608;2.4873e-05; false;0.024712918;0.323021272;0.01;0.008522;0.008861999999999998;0.001295;0.000261;0.000173; false;0.027583;0.9;0.0787273999999999;0.0092054;0.0137165;0.0001755; False;0.0251944;0.1653443;1.68;0.09645788;0.16318237800000002; 0.038534469; 0.002300605; false; 0.210796754; 0.470797832
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09770-*.mata;0.0;0.00876;0.0004890000000000001;0.000113;7.4e-05; false;0.011247;0.03; 0.012709;0.008545;0.003672;0.002752; 0.001648; false; 0.031892;0.02; 0.017276;0.0010099999999999998;0.0023179999999999997;0.0019429999999999998; 0.000721; false; 0.027219;1.08; 0.0195; 0.0057; 0.0143; 0.0013; 0.0318; False; 0.0475; 0.0731;0.95; 0.0201; 0.0081; 0.0165; 0.0051; 0.0051; False; 0.0217; 0.0505;1.38;0.105542347;0.026050255;2.5649e-05; false;0.038739244;0.358774165;0.01;0.008164;0.007103;0.000792;0.000187;0.000119; false;0.018343;0.85;0.0505141999999999;0.0092708;0.014265;0.0002622; False;0.0268372;0.1378151;1.72;0.0620375119999999;0.17376361099999998; 0.048214917; 0.00243213; false; 0.232066618; 0.475490918
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09771-*.mata;0.02;0.023835; 9.2e-05; 2.6e-05;8.4e-05; false;0.029021;0.03; 0.02761;0.009552; 0.000308; 0.00019; 0.00017; false; 0.040262;0.03; 0.028484;0.001567; 0.000879; 0.000742; 0.000192; false; 0.035977;1.22; 0.0489; 0.0236; 0.0383; 0.0060; 0.0033; False; 0.0477; 0.1208;1.2; 0.0520; 0.0265; 0.0026; 0.0017; 0.0019; False; 0.0046; 0.0839;1.49;0.12159196;0.003153338;3.2571e-05; false;0.023150644;0.314942043;0.01;0.036627; 0.002281; 9.9e-05; 2.1e-05;0.000154; false;0.044926;0.84;0.0601456;0.0127636; 0.0139995000;0.0002321; False;0.0294786;0.1522548;1.97;0.080880542;0.19943216600000002; 0.038728106; 0.002160647; false; 0.246701057; 0.530832121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09776-*.mata;0.0;0.006796;2.2e-05;8e-06;1e-06; true;0.007629;0.01; 0.006681;0.0034560000000000003;8.7e-05;4.1e-05; 2e-06; true; 0.011415;0.01; 0.006927;0.000377;0.000798;0.000746; 2.5e-05; true; 0.011047;1.25; 0.0194; 0.0039; 0.0161; 0.0017; 0.0000; True; 0.0179; 0.0415;1.25; 0.0160; 0.0066; 0.0008; 0.0002; 0.0002; True; 0.0011; 0.0240;1.04;0.039077646;0.018076711;4.6773e-05; true;0.045280797;0.197857648;0.0;0.006825;0.00046100000000000004;4.4999999999999996e-05;1.6e-05;2e-06; true;0.008843;0.86;0.0430577;0.017137;0.0226451;0.000302; True;0.0506322;0.1712263;1.41;0.05036305;0.087732292; 0.037587813; 0.009750543; true; 0.142082891; 0.365933121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09777-*.mata;0.01;0.012547;0.0008269999999999999;0.000185;6.8e-05; false;0.016928;0.01; 0.008413;0.0035019999999999995;0.0018700000000000001;0.001323; 0.000141; false; 0.016461;0.01; 0.010726;0.000696;0.001986;0.001639; 0.000147; false; 0.018178;1.24; 0.0266; 0.0073; 0.0273; 0.0027; 0.0079; False; 0.0379; 0.0722;0.96; 0.0155; 0.0062; 0.0125; 0.0013; 0.0014; False; 0.0139; 0.0359;1.29;0.04618759;0.006221861;2.2949e-05; false;0.012934787;0.196564182;0.01;0.007674;0.005345;0.0010190000000000002;0.000171;6.8e-05; false;0.015932;0.91;0.0530953;0.0064631;0.0138175;0.0002725; False;0.0233913;0.136937;1.64;0.065860058;0.10966541199999999; 0.057590856; 0.007750546; false; 0.18195826; 0.473124098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09782-*.mata;0.0;0.00125;2.3000000000000003e-05;1.7e-05;1e-06; true;0.001762;0.0; 0.000814;0.000941;2.2e-05;6.1e-05; 2e-06; true; 0.002546;0.0; 0.001393;0.000111;0.0007070000000000001;0.0005650000000000001; 2.2e-05; true; 0.004232;1.13; 0.0088; 0.0012; 0.0076; 0.0004; 0.0000; True; 0.0080; 0.0182;1.18; 0.0083; 0.0022; 0.0002; 0.0002; 0.0002; True; 0.0004; 0.0113;0.81;0.028168347;0.002494903;2.8821e-05; true;0.009126853;0.122278797;0.0;0.001766;0.00017299999999999998;1.2000000000000002e-05;5.999999999999999e-06;1e-06; true;0.002479;0.94;0.0426046;0.0061216;0.012137700000000001;0.0001882; True;0.0208122;0.1253834;1.41;0.0599501069999999;0.153468209; 0.073181126; 0.002751057; true; 0.242390608; 0.404730867
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09783-*.mata;0.02;0.020178;0.000167;4.0999999999999994e-05;3e-06; true;0.02457;0.02; 0.017344;0.007934;0.000429;0.000198; 1e-06; true; 0.02924;0.01; 0.010691;0.000601;0.0006000000000000001;0.000496; 1.4e-05; true; 0.014709;1.28; 0.0409; 0.0132; 0.1580; 0.0036; 0.0000; True; 0.1617; 0.2161;1.19; 0.0392; 0.0195; 0.0043; 0.0002; 0.0003; True; 0.0046; 0.0639;1.24;0.064793682;0.003544393;4.0578e-05; true;0.01102734;0.244764871;0.01;0.013352;0.001299;0.00019999999999999998;3.9999999999999996e-05;2e-06; true;0.017393;0.94;0.0593497999999999;0.0147979;0.0325781;0.0002298; True;0.0545369;0.172984;2.17;0.089533949;0.19821595700000003; 0.079561267; 0.011704086; true; 0.30395381; 0.602449818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09784-*.mata;0.0;0.004316; 0.000131; 3.9e-05;3.1e-05; false;0.005428;0.0; 0.005013;0.0021780000000000002; 0.000491; 0.000439; 0.000385; false; 0.009316;0.01; 0.004177;0.00047599999999999997; 0.001078; 0.000973; 0.000358; false; 0.009066;1.22; 0.0203; 0.0046; 0.0076; 0.0015; 0.0163; False; 0.0254; 0.0507;1.23; 0.0140; 0.0041; 0.0045; 0.0025; 0.0026; False; 0.0071; 0.0256;1.12;0.032118029;0.003575967;2.0841e-05; false;0.009240337;0.167423938;0.0;0.004268; 0.000585; 0.000148; 3.5e-05;3e-05; false;0.005949;0.93;0.0428449;0.0058582; 0.0106521000;0.000308; False;0.0192761;0.117101;1.41;0.057642509;0.12270217; 0.036333993; 0.002314905; false; 0.174893567; 0.389613091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09785-*.mata;0.04;0.03528;0.001856;0.00041200000000000004;0.000216; false;0.045378;0.06; 0.029868;0.014134;0.006093;0.004774; 0.003377; false; 0.063055;0.02; 0.019704;0.000942;0.001825;0.001725; 0.000791; false; 0.028204;1.4; 0.0528; 0.0219; 0.0781; 0.0061; 0.1261; False; 0.2103; 0.2858;1.22; 0.0595; 0.0303; 0.0572; 0.0197; 0.0199; False; 0.0771; 0.1684;1.59;0.064243793;0.006318366;3.5733e-05; false;0.01394476;0.307454517;0.05;0.040156;0.00817;0.002056;0.00039400000000000004;0.000223; false;0.058244;0.92;0.0715124999999999;0.0235407;0.0157419;0.0002885; False;0.0424727;0.179387;2.1;0.122253327;0.12115854300000001; 0.049569151; 0.002195785; false; 0.180057008; 0.507139175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09788-*.mata;0.02;0.020255; 0.000658; 0.000142;0.000141; false;0.025588;0.03; 0.020005;0.008761999999999999; 0.002337; 0.001692; 0.001517; false; 0.037174;0.01; 0.011053;0.000597; 0.000884; 0.000884; 0.000476; false; 0.016075;1.29; 0.0233; 0.0064; 0.0088; 0.0016; 0.0614; False; 0.0718; 0.1020;1.23; 0.0227; 0.0101; 0.0117; 0.0062; 0.0063; False; 0.0181; 0.0515;1.36;0.080332051;0.004242986;2.715e-05; false;0.011660362;0.271743751;0.02;0.021586; 0.00342; 0.000805; 0.000174;0.000157; false;0.030292;0.87;0.0604732;0.0099535; 0.0148281000;0.0002741; False;0.0276236;0.1506289;1.97;0.084019457;0.15037493899999999; 0.042977258; 0.002249755; false; 0.202373066; 0.498125996
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09789-*.mata;0.06;0.056967;0.001809;0.000317;0.000277; false;0.07103;0.08; 0.049448;0.02475;0.005063;0.004111; 6.7e-05; false; 0.090972;0.07; 0.056094;0.00336;0.0032990000000000003;0.002759; 9.2e-05; false; 0.075352;1.35; 0.0615; 0.0328; 0.1672; 0.0074; 0.0006; False; 0.1752; 0.2704;1.33; 0.0893; 0.0535; 0.0456; 0.0005; 0.0006; False; 0.0463; 0.1899;1.56;0.096190177;0.006902128;4.476e-05; false;0.01414309;0.370930729;0.07;0.053601;0.013442999999999998;0.0019260000000000002;0.00040599999999999995;0.000229; false;0.079901;0.93;0.0720173;0.0098601999999999;0.016367;0.0002675; False;0.0291688;0.174949;2.74;0.1141107929999999;0.20002610099999998; 0.111279911; 0.002122652; false; 0.320751798; 0.66215689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09793-*.mata;0.03;0.024835;4.4e-05;1.8e-05;2e-06; true;0.031024;0.04; 0.026367;0.015351;0.00011299999999999998;4.8e-05; 2e-06; true; 0.04669;0.03; 0.026116;0.001778;0.000891;0.0006100000000000001; 2.7e-05; true; 0.034902;1.2; 0.0283; 0.0085; 0.0901; 0.0038; 0.0000; True; 0.0940; 0.1312;1.08; 0.0467; 0.0257; 0.0018; 0.0002; 0.0003; True; 0.0021; 0.0751;1.44;0.068805818;0.003450026;3.361e-05; true;0.011544504;0.324057635;0.03;0.027663;0.000359;2.9e-05;1.1000000000000001e-05;5e-06; true;0.032523;0.92;0.13348;0.0153537999999999;0.015139199999999998;0.0003125; True;0.0345535;0.238042;2.22;0.1619758889999999;0.252737288; 0.072175467; 0.002597282; true; 0.336837632; 0.707914863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09794-*.mata;0.0;0.004712; 4.8e-05; 2e-05;3.1e-05; false;0.005804;0.0; 0.004608;0.002438; 0.000129; 8.3e-05; 6.6e-05; false; 0.008179;0.01; 0.004594;0.000305; 0.000763; 0.000717; 0.000158; false; 0.008282;1.19; 0.0143; 0.0029; 0.0108; 0.0058; 0.0003; False; 0.0169; 0.0344;0.95; 0.0084; 0.0025; 0.0010; 0.0008; 0.0008; False; 0.0018; 0.0129;1.1;0.0344406499999999;0.003853948;3.0289e-05; false;0.013174427;0.210822573;0.0;0.004736; 0.000342; 5e-05; 1.1e-05;1.8e-05; false;0.006042;0.86;0.0445054;0.0096163; 0.0140605000;0.0002493; False;0.0264104;0.1346446;1.37;0.032926782;0.13011160500000002; 0.033686363; 0.00244195; false; 0.173137082; 0.36896818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09795-*.mata;0.02;0.016511;4e-05;1.7e-05;2e-06; true;0.020141;0.02; 0.016335;0.0057139999999999995;3.9e-05;2.4e-05; 1e-06; true; 0.024816;0.02; 0.016279;0.000987;0.000755;0.000601; 2.1e-05; true; 0.022057;1.15; 0.0227; 0.0060; 0.0464; 0.0027; 0.0000; True; 0.0491; 0.0782;1.18; 0.0322; 0.0150; 0.0010; 0.0002; 0.0003; True; 0.0014; 0.0490;1.34;0.054291523;0.003392852;2.5439e-05; true;0.023416352;0.292122634;0.02;0.016102;0.00033;4.1e-05;2.2e-05;1e-06; true;0.019992;0.89;0.0699914;0.0217705;0.025814200000000002;0.0002136; True;0.0504032;0.2003494;1.68;0.07530978;0.17687170900000004; 0.0489345; 0.002521196; true; 0.235376673; 0.481464112
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09798-*.mata;0.02;0.026709;0.000112;3e-05;1e-06; true;0.032477;0.04; 0.028189;0.015270999999999998;0.000345;0.00020899999999999998; 1e-06; true; 0.048173;0.02; 0.015473;0.001612;0.000983;0.000706; 2.4e-05; true; 0.023949;1.3; 0.0531; 0.0211; 0.1159; 0.0039; 0.0000; True; 0.1199; 0.1948;1.21; 0.0290; 0.0222; 0.0029; 0.0002; 0.0003; True; 0.0032; 0.0549;1.39;0.113613069;0.003232543;2.4739e-05; true;0.009513327;0.286449729;0.02;0.024238;0.0013709999999999998;0.000107;6e-05;2e-06; true;0.029483;0.92;0.0768672;0.0190126;0.024815399999999998;0.0002701; True;0.0559447;0.1974256;1.95;0.1088706109999999;0.16097159699999997; 0.043423177; 0.002670119; true; 0.213270162; 0.482547111
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09799-*.mata;0.0;0.00607;2.8000000000000003e-05;1.4e-05;2e-06; true;0.007372;0.01; 0.005823;0.003275;6.6e-05;4.5e-05; 1e-06; true; 0.010225;0.01; 0.004976;0.000355;0.0007619999999999999;0.000639; 2.3e-05; true; 0.00864;1.29; 0.0158; 0.0032; 0.0695; 0.0058; 0.0000; True; 0.0754; 0.0948;1.23; 0.0154; 0.0062; 0.0016; 0.0002; 0.0002; True; 0.0018; 0.0237;1.18;0.037448954;0.004357651;2.6751e-05; true;0.01064686;0.220560294;0.0;0.00585;0.000705;5.6e-05;1.7e-05;1e-06; true;0.007934;0.83;0.1198944;0.010013;0.0158336;0.0003412; True;0.0288696;0.2074128;1.64;0.050455286;0.180434828; 0.092167813; 0.002387902; true; 0.282705659; 0.466119102
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09802-*.mata;0.0;0.003185;2.4e-05;1.2000000000000002e-05;2e-06; true;0.00413;0.01; 0.006664;0.001915;7.5e-05;4.600000000000001e-05; 1e-06; true; 0.009578;0.0; 0.003179;0.000209;0.000479;0.000407; 1.7e-05; true; 0.005629;1.18; 0.0189; 0.0034; 0.0532; 0.0027; 0.0000; True; 0.0560; 0.0786;1.27; 0.0158; 0.0074; 0.0012; 0.0002; 0.0003; True; 0.0016; 0.0252;1.25;0.061247643;0.011781152;2.8072e-05; true;0.028058955;0.275816904;0.0;0.007964;0.000454;3.5999999999999994e-05;1.5000000000000002e-05;1e-06; true;0.010311;0.95;0.0387732;0.0058825999999999;0.0089103;0.0001505; True;0.0167031;0.1228603;1.65;0.091871319;0.19448173300000002; 0.059873163; 0.004884964; true; 0.269528722; 0.483482599
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09803-*.mata;0.01;0.013623;7.2e-05;2.7e-05;6.3e-05; false;0.016495;0.02; 0.012624;0.006684;0.000261;0.00023300000000000003; 6.6e-05; false; 0.022041;0.01; 0.007724;0.00038700000000000003;0.0007520000000000001;0.000954; 9.3e-05; false; 0.011837;1.16; 0.0263; 0.0074; 0.0190; 0.0014; 0.0005; False; 0.0210; 0.0552;1.09; 0.0285; 0.0117; 0.0026; 0.0010; 0.0011; False; 0.0037; 0.0444;1.21;0.049642295;0.00363312;4.2895e-05; false;0.010755962;0.207104019;0.01;0.013839;0.000851;7.1e-05;3.3e-05;7.8e-05; false;0.01741;0.87;0.0549198;0.0102225999999999;0.0157899;0.0002431; False;0.0289743;0.1476718;1.54;0.046475391;0.150613328; 0.0372438; 0.002227812; false; 0.200134136; 0.408766667
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09804-*.mata;0.01;0.014588;0.000781;0.000201;7.7e-05; false;0.018944;0.02; 0.014025;0.006562;0.0033160000000000004;0.0023; 0.00029; false; 0.029112;0.02; 0.014403;0.000818;0.001869;0.0014690000000000003; 0.000183; false; 0.022022;1.25; 0.0303; 0.0083; 0.0339; 0.0033; 0.0096; False; 0.0469; 0.0859;1.29; 0.0236; 0.0144; 0.0219; 0.0033; 0.0034; False; 0.0254; 0.0640;1.21;0.044179148;0.014280214;2.7756e-05; false;0.021681677;0.287869352;0.02;0.01519;0.003771;0.000741;0.000142;0.000102; false;0.02276;0.88;0.0834312;0.0089203;0.014516000000000001;0.0002916; False;0.0262744;0.2024666;1.67;0.042345058;0.099363429; 0.097567369; 0.002305906; false; 0.205922467; 0.432804651
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09805-*.mata;0.01;0.011007; 0.000373; 7.9e-05;7.8e-05; false;0.013859;0.02; 0.011006;0.005464; 0.001314; 0.000897; 0.000889; false; 0.021161;0.01; 0.010951;0.000677; 0.001167; 0.001051; 0.000454; false; 0.016967;1.06; 0.0143; 0.0033; 0.0045; 0.0009; 0.0105; False; 0.0160; 0.0339;1.06; 0.0295; 0.0113; 0.0140; 0.0074; 0.0075; False; 0.0216; 0.0632;1.26;0.078910569;0.011283701;3.0921e-05; false;0.027359011;0.342295412;0.01;0.007571; 0.000655; 0.000216; 4.6e-05;4.1e-05; false;0.009746;0.82;0.0593231;0.0089643; 0.0141929000;0.0002512; False;0.0260149;0.1762802;1.45;0.06101273;0.104200123; 0.042361545; 0.002826443; false; 0.160870587; 0.395748178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09808-*.mata;0.0;0.005521; 2.8e-05; 1.2e-05;3e-05; false;0.006666;0.0; 0.005444;0.002799; 9.3e-05; 9.6e-05; 6.4e-05; false; 0.009347;0.01; 0.005515;0.000319; 0.000651; 0.00057; 8.2e-05; false; 0.008877;1.3; 0.0169; 0.0035; 0.0053; 0.0016; 0.0018; False; 0.0088; 0.0295;1.06; 0.0155; 0.0056; 0.0011; 0.0015; 0.0016; False; 0.0028; 0.0242;1.05;0.057858139;0.002910823;2.7443e-05; false;0.010830794;0.208491825;0.0;0.00612; 0.000319; 3.9e-05; 1.2e-05;3.1e-05; false;0.007662;0.88;0.0431962;0.0092682999999999; 0.0138011000;0.0001781; False;0.0255825;0.1145107;1.39;0.06388511;0.08400850700000001; 0.029234323; 0.002303429; false; 0.122595342; 0.314135033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance09809-*.mata;0.01;0.008347;7.4e-05;3.1e-05;2e-06; true;0.010311;0.01; 0.008556;0.0046749999999999995;0.000138;8.099999999999999e-05; 2e-06; true; 0.015079;0.01; 0.008757;0.0005260000000000001;0.000982;0.0008110000000000001; 2.9e-05; true; 0.013881;1.34; 0.0212; 0.0045; 0.0421; 0.0030; 0.0000; True; 0.0452; 0.0712;1.28; 0.0208; 0.0095; 0.0024; 0.0002; 0.0003; True; 0.0027; 0.0333;1.13;0.067201305;0.003681099;2.5345e-05; true;0.010943612;0.244295676;0.01;0.008659;0.0009710000000000001;8.9e-05;2.8e-05;2e-06; true;0.011556;0.87;0.0449581;0.0097096999999999;0.0148115;0.0002442; True;0.0272718;0.1261571;1.55;0.076534569;0.137902381; 0.047667073; 0.002434328; true; 0.194522846; 0.459610045
