name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.48;18;35;59;9;21;29;58;325;685;0.88;10;18;24;9;21;29;76;228;460;0.91;0.0502178;0.0096045;0.0205055;0.0386004; False;0.0736922;0.2388214;0.04;0.031884;0.015796;0.000466;0.000175;0.00025; false;0.051589;0.03;0.0263;0.014203;0.002175;6.4e-05;4e-05;5.8e-05; false;0.044968;0.04;0.02647;0.017874;0.002735;0.00182;0.002264;0.004028; false;0.057975;0.04;0.028934;0.017288;0.000441;0.001965;0.002185;0.002425; false;0.057063;1.88; 0.0571; 0.0032; 0.4462; 0.0126; 0.1376; False; 0.5964; 0.6571;1.29; 0.0680; 0.0058; 0.0178;0.0045; 0.0047; False; 0.0226; 0.0968;1.49;0.14734819300000002;0.24230448699999999;0.078499729; 0.014834972; false; 0.348580284; 0.829641423;1.22;0.075479415;0.058145682000000004; 0.005822433; false; 0.083664276; 0.472627279
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.39;20;25;30;2;20;27;23;422;685;0.9;9;12;17;2;20;27;9;227;399;0.93;0.0393523999999999;0.008017;0.0129814;0.0332301; True;0.0570366;0.1569597;0.05;0.039326;0.016633;0.000163;4e-05;4.9e-05; true;0.058597;0.05;0.037019;0.024191;0.0022;3.4e-05;1.8e-05;1.5e-05; true;0.068069;0.05;0.042464;0.01867;0.003288;0.000665;0.001134;5.8e-05; true;0.0691;0.05;0.03905;0.017523;0.000406;0.001343;0.001341;0.001431; true;0.06536;1.58; 0.0804; 0.0035; 0.3485; 0.0090; 0.0008; True; 0.3584; 0.4425;1.35; 0.0785; 0.0057; 0.0051;0.0004; 0.0004; True; 0.0056; 0.0901;1.49;0.045315027;0.10918459300000001;0.044536429; 0.010067353; true; 0.171768907; 0.348651224;1.25;0.026039492;0.005089099; 8.06387E-4; true; 0.013102939; 0.150794797
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.49;19;28;51;8;45;155;35;794;2774;0.79;20;24;30;8;45;155;65;869;2885;0.94;0.0379602;0.0055183;0.0087643999999999;0.0255686; True;0.041977;0.11922;0.09;0.073922;0.028325;0.000292;7.8e-05;0.000368; true;0.107963;0.11;0.074459;0.030106;0.0135529999999999;7e-05;2e-05;0.000476; true;0.123869;0.12;0.076822;0.029201;0.0125709999999999;0.00143;0.002276;0.004754; true;0.131309;0.12;0.076807;0.030027;0.001471;0.001387;0.001419;0.014981; true;0.131214;1.86; 0.0797; 0.0122; 0.1121; 0.0023; 0.8615; True; 0.9759; 1.0683;1.35; 0.1512; 0.0166; 0.0106;0.030199999999999998; 0.0304; True; 0.0410; 0.2093;1.85;0.074604091;0.19509630900000002;0.035385393; 0.083009262; true; 0.322566433; 0.655802054;1.68;0.075961233;0.005111783; 0.052369157; true; 0.064412175; 0.410880471
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;0.49;20;21;23;5;19;62;50;355;993;0.81;10;13;18;5;19;62;28;186;543;0.99;0.0459776;0.0084449;0.0148001;0.0402718; True;0.0679895;0.1723088;0.03;0.02762;0.013223;1.7e-05;1.5e-05;4.8e-05; true;0.042941;0.03;0.030114;0.014241;0.002655;1.3e-05;1e-05;3.6e-05; true;0.049092;0.04;0.029898;0.014982;0.002274;4.3e-05;2.8000000000000003e-05;0.000361; true;0.049809;0.04;0.029575;0.014479;0.000311;0.0007909999999999;0.00065;0.001267; true;0.05034;1.4; 0.0798; 0.0039; 0.0564; 0.0024; 0.0096; True; 0.0685; 0.1527;0.94; 0.0409; 0.0027; 0.0011;0.0009000000000000001; 0.0010; True; 0.0022; 0.0460;TO;0.063260922;0.07771135700000001;MISSING;MISSING;MISSING;MISSING;MISSING;1.06;0.025836682;0.00232701; 0.003723081; true; 0.013757814; 0.141857631
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.38;20;25;37;5;17;42;50;358;952;0.79;11;14;18;5;17;42;34;180;436;0.87;0.0385091;0.0056504999999999;0.0083822;0.0322446; True;0.0487341;0.1376106;0.02;0.017038;0.008683;1e-05;9e-06;7.4e-05; true;0.026928;0.02;0.017159;0.008435;0.000791;1.2000000000000002e-05;7e-06;3.5e-05; true;0.027569;0.02;0.016088;0.008325;0.001458;2.6e-05;1.5e-05;0.00036; true;0.027384;0.02;0.01616;0.008203;0.000215;0.000673;0.000459;0.001167; true;0.028969;1.23; 0.1229; 0.0052; 0.0539; 0.0018; 0.0256; True; 0.0814; 0.2101;1.34; 0.0589; 0.0045; 0.0007;0.0023; 0.0024; True; 0.0031; 0.0669;1.64;0.109492986;0.1673079;0.063482732; 0.017530028; true; 0.259704259; 0.606856599;1.1;0.036998613;0.0026334279999999997; 0.007757114; true; 0.018077959; 0.1697512
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.49;20;27;40;6;23;62;116;258;473;0.84;15;20;31;6;23;62;86;181;300;0.97;0.0489073;0.0108113;0.0146211999999999;0.0438304; True;0.074036;0.2001144;0.03;0.027495;0.017669;1e-05;8.000000000000001e-06;4.8e-05; true;0.046916;0.02;0.022123;0.016822;0.001077;1e-05;5.999999999999999e-06;3.3e-05; true;0.041617;0.04;0.047438;0.03262;0.002552;3.7000000000000005e-05;1.7e-05;0.000385; true;0.085451;0.05;0.044138;0.023247;0.0004129999999999;0.0011179999999999;0.000842;0.0016; true;0.07526;1.14; 0.0807; 0.0035; 0.0279; 0.0011; 0.0118; True; 0.0409; 0.1255;1.34; 0.0736; 0.0062; 0.0010;0.0018; 0.0019; True; 0.0030; 0.0832;1.7;0.07780237699999999;0.14304989099999998;0.060273716000000005; 0.014143936; true; 0.226686091; 0.473320156;1.25;0.067933109;0.003563934; 0.003569756; true; 0.016194511; 0.311988103
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.58;18;25;40;6;56;159;58;1031;4182;0.87;18;33;45;6;56;159;140;1354;5671;0.89;0.0405181;0.0069342;0.0089685;0.0261567; True;0.0441753;0.1239569;0.13;0.098815;0.041831;1.8e-05;1e-05;0.000744; true;0.148051;0.15;0.099871;0.044014;0.017219;1.6e-05;1.1e-05;0.00054; true;0.168587;0.17;0.100969;0.042911;0.021675;5.8e-05;2.1e-05;0.010412; true;0.181955;0.22;0.092405;0.0428;0.00189;0.001058;0.000776;0.10065; true;0.247771;29.44; 0.1803; 0.0341; 0.0379; 0.0014; 30.4057; True; 30.4463; 30.6714;1.72; 0.1898; 0.0271; 0.0006;0.3596; 0.3605; True; 0.3612; 0.5788;3.28;0.17309049299999998;0.532942353;0.067014797; 0.066665505; true; 0.675015191; 1.0508362;2.7;0.068412417;0.005213468; 0.497059708; true; 0.513183518; 0.765158399
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.51;20;31;59;6;15;29;33;134;277;0.63;10;22;27;6;15;29;19;159;312;0.9;0.0636664;0.0080739;0.025571;0.0532197; True;0.0967352;0.2284624;0.02;0.013196;0.011668;5.7e-05;2.1e-05;2.3e-05; true;0.027099;0.02;0.013254;0.011781;0.000922;3e-05;1.1e-05;2e-05; true;0.027401;0.01;0.006769;0.007882;0.001248;8.099999999999999e-05;6e-05;4.3e-05; true;0.017311;0.02;0.012402;0.010422;0.0002619999999999;0.000761;0.000601;0.000877; true;0.028071;1.26; 0.0604; 0.0023; 0.0404; 0.0024; 0.0034; True; 0.0463; 0.1095;1.17; 0.0243; 0.0027; 0.0014;0.0011; 0.0012; True; 0.0027; 0.0300;1.56;0.126242007;0.159273389;0.051126239999999996; 0.007127454; true; 0.226867445; 0.528166174;1.18;0.036132755;0.002767538; 0.00148958; true; 0.011099226; 0.223877175
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.55;18;23;30;6;21;37;35;272;725;0.84;17;24;27;6;21;37;33;323;785;0.97;0.0424055;0.0092495;0.0162891;0.0485267; True;0.07733;0.1738404;0.03;0.026625;0.014596;0.000248;7e-05;0.00015; true;0.044858;0.04;0.030673;0.017323;0.002155;9.5e-05;3.6e-05;5.1e-05; true;0.05342;0.03;0.022907;0.014195;0.003746;0.000903;0.001135;0.001342; true;0.047546;0.04;0.026668;0.013987;0.0005939999999999;0.001544;0.001339;0.00215; true;0.050748;1.13; 0.0748; 0.0048; 0.1307; 0.0048; 0.0178; True; 0.1533; 0.2333;0.99; 0.0340; 0.0048; 0.0045;0.0024; 0.0026; True; 0.0072; 0.0463;1.53;0.056356949;0.10186966199999999;0.03706459; 0.007766395; true; 0.154672786; 0.352595982;1.12;0.044149741000000006;0.006463292000000001; 0.003603855; true; 0.017889533; 0.195109901
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.53;18;29;38;6;14;18;58;168;370;0.78;19;22;25;6;14;18;93;162;336;0.92;0.0530633;0.0154232;0.0166993999999999;0.0371264; True;0.0721923;0.2235333;0.01;0.01492;0.010522;4.8e-05;2.7e-05;5.7e-05; true;0.02725;0.02;0.014623;0.010598;0.001469;3.9e-05;2.1e-05;4.2e-05; true;0.028532;0.02;0.014626;0.010493;0.001823;0.000175;0.000119;0.000446; true;0.029371;0.02;0.014662;0.010587;0.0002429999999999;0.000816;0.000584;0.001096; true;0.030557;0.92; 0.0442; 0.0026; 0.0352; 0.0018; 0.0085; True; 0.0456; 0.0927;1.17; 0.0372; 0.0043; 0.0017;0.0015; 0.0016; True; 0.0034; 0.0452;1.52;0.10696125000000001;0.14838057999999998;0.03548725; 0.01603138; true; 0.209185779; 0.477787681;1.02;0.030982818000000002;0.003919106; 0.003678817; true; 0.014895716; 0.186952007
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.52;20;24;38;6;30;97;116;653;2377;0.81;18;19;22;6;30;97;79;581;2099;0.99;0.0633267;0.0107825999999999;0.017599;0.0604305; True;0.0927828;0.2377239;0.03;0.040491;0.017112;0.000215;9.3e-05;0.00024; true;0.060386;0.04;0.041191;0.018277;0.005507;7.099999999999999e-05;2.8e-05;0.0002; true;0.067279;0.04;0.040011;0.018567;0.004156;0.000967;0.001099;0.002987; true;0.069778;0.04;0.040999;0.018257;0.0005;0.0022689999999999;0.001305;0.002627; true;0.068575;1.86; 0.1409; 0.0191; 0.4774; 0.0335; 0.1217; True; 0.6327; 0.7940;1.31; 0.1501; 0.0206; 0.0230;0.011; 0.0115; True; 0.0347; 0.2069;1.93;0.075915344;0.23157239599999999;0.055010216; 0.033229112; true; 0.334231874; 0.621458189;1.46;0.084874384;0.010541181; 0.013731187; true; 0.035298038; 0.679361728
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.55;20;27;49;6;42;141;116;768;2765;0.77;19;23;28;6;42;141;122;813;2876;0.93;0.0418567;0.0063249;0.0093064;0.0268108; True;0.0458688;0.1568751;0.09;0.089452;0.119694;0.0001099999999999;4.7e-05;0.00041; true;0.219051;0.09;0.080118;0.032783;0.014103;6.8e-05;2e-05;0.000495; true;0.13224;0.1;0.087599;0.027682;0.010243;0.00029;0.0001599999999999;0.003773; true;0.133899;0.11;0.078676;0.029294;0.001347;0.001137;0.000793;0.013522; true;0.130732;2.41; 0.1521; 0.0205; 0.0500; 0.0016; 1.0307; True; 1.0823; 1.2554;1.44; 0.1540; 0.0174; 0.0050;0.034800000000000005; 0.0353; True; 0.0403; 0.2124;2.47;0.091336224;0.29892874999999997;0.056671233; 0.073062043; true; 0.438975744; 0.734980382;1.71;0.097026106;0.002529911; 0.048172468; true; 0.058379434; 0.406338339
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.56;20;21;23;6;42;97;35;934;2377;0.95;11;13;17;6;42;97;37;490;1132;0.96;0.0299804;0.0058496999999999;0.0088806;0.0360241; True;0.0528458;0.1197001;0.09;0.071188;0.024634;0.000114;3.6e-05;0.000189; true;0.099853;0.1;0.079443;0.02576;0.009692;0.000127;3e-05;0.000199; true;0.118936;0.06;0.046817;0.016654;0.003815;0.000292;0.000328;0.001101; true;0.071244;0.07;0.046267;0.026571;0.0009339999999999;0.001117;0.000894;0.00241; true;0.082996;2.39; 0.1292; 0.0109; 1.0838; 0.0172; 0.0488; True; 1.1500; 1.2905;1.41; 0.1329; 0.0108; 0.0035;0.0048; 0.0049; True; 0.0084; 0.1525;TO;0.067336568; 0.043388773;MISSING;MISSING;MISSING;MISSING;MISSING;1.2;0.092303156;0.003706818; 0.006156638; true; 0.024615417; 0.346524678
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.51;10;22;37;2;20;62;10;349;993;0.88;7;9;11;2;20;62;9;118;351;0.78;0.0405927;0.0099379;0.0156696;0.041369; True;0.0699486;0.1657354;0.02;0.017305;0.008088;4.3e-05;1.8e-05;2.9e-05; true;0.026599;0.02;0.016827;0.00827;0.001832;5.4e-05;1.7e-05;2e-05; true;0.028175;0.03;0.030081;0.011935;0.0017569999999999;0.00024;0.000332;0.000263; true;0.046113;0.04;0.02762;0.011147;0.000229;0.000776;0.000692;0.000888; true;0.043569;1.39; 0.0663; 0.0027; 0.0902; 0.0032; 0.0029; True; 0.0964; 0.1657;1.25; 0.0662; 0.0040; 0.0120;0.0012; 0.0012; True; 0.0133; 0.0837;TO;0.050373972; 0.066479348;MISSING;MISSING;MISSING;MISSING;MISSING;1.3;0.048877735;0.009012496; 0.005379749; true; 0.029494505; 0.204584466
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.52;20;32;59;6;19;34;116;280;527;0.71;11;15;20;6;19;34;74;183;317;0.89;0.0553369;0.0111909;0.0140763;0.0431475; True;0.0725645;0.2242117;0.03;0.03036;0.020582;0.000144;5e-05;5.1e-05; true;0.054196;0.03;0.029434;0.019241;0.0022479999999999;5.9e-05;3.9e-05;3.7e-05; true;0.054671;0.03;0.036981;0.024355;0.002439;0.0004779999999999;0.000461;0.000411; true;0.068393;0.04;0.030819;0.021416;0.000362;0.001097;0.000851;0.001277; true;0.059567;1.34; 0.1003; 0.0035; 0.0300; 0.0015; 0.0065; True; 0.0381; 0.1425;1.19; 0.0305; 0.0028; 0.0027;0.0014; 0.0015; True; 0.0042; 0.0377;1.49;0.046599727;0.110710679;0.031683966; 0.007689463; true; 0.158685621; 0.334702554;1.15;0.047471629999999994;0.004224601; 0.0050634; true; 0.01933306; 0.260397528
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.46;10;20;27;2;17;42;10;308;952;0.77;7;10;14;2;17;42;11;81;234;0.88;0.041903;0.0106787999999999;0.0135856;0.0513521; True;0.0790377;0.1760997;0.02;0.022182;0.011607;3.6e-05;2.5e-05;6.9e-05; true;0.035562;0.03;0.024806;0.011174;0.000961;3.7000000000000005e-05;2.6e-05;3.2e-05; true;0.038685;0.03;0.02281;0.011584;0.001513;0.000109;0.000116;0.00044; true;0.038372;0.03;0.025201;0.012062;0.000232;0.001072;0.000854;0.001654; true;0.044768;1.3; 0.0832; 0.0018; 0.0081; 0.0004; 0.0125; True; 0.0212; 0.1065;1.23; 0.0457; 0.0030; 0.0010;0.0018; 0.0018; True; 0.0030; 0.0520;1.27;0.040395754;0.095118212;0.029359131; 0.007890953; true; 0.141559531; 0.288549791;1.16;0.06642687;0.003114744; 0.014275494; true; 0.024327889; 0.21831828
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.54;19;22;24;2;10;16;23;142;212;0.79;3;9;13;2;10;16;3;63;116;0.83;0.0237200999999999;0.0056443;0.0086372;0.0236028; True;0.0401041;0.0974138;0.01;0.009519;0.00864;2.9e-05;1.8e-05;2.5e-05; true;0.019498;0.01;0.009646;0.008362;0.000697;2.5e-05;1.6e-05;2.2e-05; true;0.020038;0.01;0.00947;0.008337;0.000767;5.8e-05;6.1000000000000005e-05;0.000105; true;0.019992;0.02;0.009684;0.008544;0.000113;0.000763;0.000631;0.000838; true;0.023015;1.21; 0.0317; 0.0012; 0.0062; 0.0004; 0.0015; True; 0.0081; 0.0413;1.08; 0.0175; 0.0013; 0.0004;0.00039999999999999996; 0.0004; True; 0.0008; 0.0197;1.26;0.046542612;0.09788428499999999;0.038924203000000004; 0.005425599; true; 0.15059838; 0.326660855;1.08;0.024991792999999998;0.002996254; 0.001065081; true; 0.012489324; 0.144091951
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.43;19;26;37;6;41;97;88;574;2377;0.88;33;36;39;6;41;97;164;1027;4281;0.77;0.2044498;0.0127467999999999;0.0187721;0.070334; True;0.1092692;0.492572;0.07;0.250325;0.070144;1.7e-05;1.2e-05;0.000656; true;0.326829;0.07;0.115961;0.056063;0.011805;1.1e-05;1.1e-05;0.000267; true;0.187303;0.09;0.117233;0.090856;0.015372;0.000928;1.9e-05;0.006318; true;0.237562;0.08;0.156537;0.051781;0.001666;0.002936;0.003738;0.011513; true;0.236946;1.4; 0.1564; 0.0347; 0.0277; 0.0012; 0.2437; True; 0.2727; 0.4643;1.25; 0.0778; 0.0141; 0.0006;0.0067; 0.0069; True; 0.0076; 0.1003;2.49;0.184157514;0.18771699199999997;0.065323901; 0.043684312; true; 0.318914575; 0.893464781;1.78;0.11805111400000001;0.003484875; 0.014837395; true; 0.026528503; 0.442824137
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.5;20;27;51;6;52;155;116;923;2774;0.79;19;21;25;6;52;155;110;861;2589;0.9;0.0359755999999999;0.0085303999999999;0.0152733;0.0435056; True;0.0698585;0.1474858;0.1;0.084908;0.032141;0.000204;5.7e-05;0.000405; true;0.122673;0.11;0.085115;0.032092;0.011895;9.3e-05;2.4e-05;0.000382; true;0.13402;0.13;0.091126;0.031949;0.013432;0.000897;0.000643;0.003824; true;0.146518;0.13;0.086428;0.03197;0.001431;0.001534;0.001148;0.014629; true;0.142908;2.34; 0.1791; 0.0231; 0.0385; 0.0015; 1.3862; True; 1.4262; 1.6290;1.37; 0.2538; 0.0244; 0.0065;0.037200000000000004; 0.0611; True; 0.0676; 0.3479;1.91;0.094484567;0.282371316;0.029453541; 0.079068572; true; 0.402651289; 0.700457882;1.58;0.09695540799999999;0.004326895; 0.12444397; true; 0.164810774; 0.68308311
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.54;20;34;51;5;68;155;50;1223;2774;1.02;17;27;33;5;68;155;44;1478;3370;1.08;0.0954437;0.0117026;0.0159543;0.0466671; True;0.0843026;0.264283;0.14;0.174903;0.091144;2.1e-05;1e-05;0.000452; true;0.275281;0.16;0.119637;0.046841;0.014227;7e-06;6e-06;0.000246; true;0.186273;0.17;0.132034;0.061595;0.022134;2e-05;1.1e-05;0.00457; true;0.227412;0.17;0.147094;0.05508;0.00252;0.0011389999999999;0.000784;0.017779; true;0.232529;3.6; 0.3257; 0.0500; 0.4415; 0.0093; 2.2981; True; 2.7491; 3.1256;1.32; 0.1650; 0.0288; 0.0003;0.0382; 0.0384; True; 0.0388; 0.2332;3.29;0.119101955;0.507686654;0.104691882; 0.0497101; true; 0.693630875; 1.053769447;2.26;0.134519171;0.007264009; 0.159714119; true; 0.184733122; 0.720592049
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.53;28;34;40;12;26;62;131;295;473;0.82;31;38;50;12;26;62;189;339;512;0.96;0.0451732;0.0093563;0.0136581;0.0379815; True;0.0641534;0.1658259;0.05;0.041095;0.021092;1.9e-05;9e-06;9.3e-05; true;0.066179;0.04;0.026045;0.014794;0.0016749999999999;1.1e-05;5.999999999999999e-06;5.6e-05; true;0.045157;0.06;0.037717;0.020995;0.004825;4.2e-05;1.1e-05;0.000692; true;0.068085;0.05;0.041423;0.018227;0.0003549999999999;0.000853;0.0005809999999999;0.001654; true;0.066263;1.41; 0.0916; 0.0052; 0.0962; 0.0045; 0.0211; True; 0.1219; 0.2191;1.25; 0.0791; 0.0082; 0.0002;0.0012000000000000001; 0.0012; True; 0.0014; 0.0890;1.97;0.053992679;0.28954380099999993;0.08357627299999999; 0.019964418; true; 0.411184546; 0.627525644;1.34;0.043338119999999994;0.002860253; 0.003268153; true; 0.013454876; 0.207970721
