name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.15; 0.0547809000;0.0084479; 0.0410032000; 0.0002002000; False; 0.0525385000; 0.1790798000;0.0; 0.000344; 0.000193; 3e-05; 1.6e-05; false; 0.000888;0.0; 0.000332; 0.000219; 0.000917; 0.000327; 0.000322; false; 0.002345;0.0; 0.000354; 3.7e-05; 0.001183; 0.000795; 0.000253; false; 0.0037;0.5; 0.000339; 6e-06; 8e-06; false; 0.000872;1.16; 0.0049; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0003; 0.0055;0.89; 0.0046; 0.0002; 0.0002; 0.0005; 0.0003; 0.0001; False; 0.0010; 0.0059;1.0; 0.0047; 0.0004; 0.0006; 0.0013; 0.0000; False; 0.0013; 0.0065;1.19; 0.118141379; 0.083304676; 0.007548615; false; 0.097582713; 0.326257976;0.93; 0.011082604; 0.004801222; 3.0837E-5; false; 0.016698999; 0.111575544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.16; 0.0390438000;0.009084199999999999; 0.0426139000; 0.0001747000; False; 0.0546915000; 0.1488668000;0.0; 0.000311; 4e-05; 8e-06; 2e-06; false; 0.000541;0.0; 0.000299; 0.000174; 0.000119; 3.2e-05; 3.1e-05; false; 0.00087;0.0; 0.000327; 2.9e-05; 0.000829; 0.000604; 6.5e-05; false; 0.002994;0.45; 0.000283; 5e-06; 5e-06; false; 0.000717;1.23; 0.0103; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0108;1.17; 0.0138; 0.0002; 0.0003; 0.0004; 0.0001; 0.0000; False; 0.0005; 0.0147;1.01; 0.0066; 0.0004; 0.0005; 0.0007; 0.0001; False; 0.0008; 0.0081;0.93; 0.050556592; 0.012712404; 0.00137678; false; 0.019381543; 0.128329262;1.04; 0.010740473; 0.002646251; 2.5944E-5; false; 0.010561233; 0.140810208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.13; 0.0382770000;0.0089917; 0.0069380000; 0.0002105000; False; 0.0188668000; 0.1296760000;0.0; 0.000308; 0.00023; 4.3e-05; 1.7e-05; false; 0.000925;0.0; 0.000303; 0.000249; 0.001499; 0.000566; 0.000357; false; 0.00324;0.0; 0.000317; 3.1e-05; 0.001266; 0.000823; 0.00028; false; 0.003848;0.52; 0.000389; 8e-06; 1.7e-05; false; 0.000953;1.3; 0.0067; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0008; 0.0078;0.99; 0.0062; 0.0002; 0.0002; 0.0006; 0.0004; 0.0001; False; 0.0011; 0.0075;1.2; 0.0245; 0.0007; 0.0011; 0.0081; 0.0001; False; 0.0082; 0.0336;1.11; 0.086417564; 0.033122945; 0.00199214; false; 0.040919334; 0.193631423;0.87; 0.017494803; 0.01632675; 2.3552E-5; false; 0.023604934; 0.143436522
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.15; 0.0659994000;0.0085317; 0.0400545000; 0.0001718000; False; 0.0513747000; 0.1764450000;0.0; 0.00054; 0.000262; 3.1e-05; 1.8e-05; false; 0.001195;0.0; 0.000552; 0.000355; 0.001261; 0.000454; 0.000422; false; 0.003293;0.0; 0.000563; 4.1e-05; 0.001088; 0.000766; 0.000265; false; 0.003753;0.47; 0.000575; 8e-06; 9e-06; false; 0.001303;1.18; 0.0067; 0.0000; 0.0005; 0.0001; 0.0000; False; 0.0006; 0.0076;1.16; 0.0073; 0.0005; 0.0009; 0.0016; 0.0008; 0.0002; False; 0.0027; 0.0106;1.23; 0.0071; 0.0011; 0.0009; 0.0031; 0.0001; False; 0.0032; 0.0116;1.01; 0.077732321; 0.035429497; 0.002176307; false; 0.043932014; 0.179491941;0.78; 0.018135685; 0.008391936; 2.2908E-5; false; 0.015426421; 0.10848327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.12; 0.0374010000;0.0092648; 0.0070511000; 0.0001798000; False; 0.0192711000; 0.1107174000;0.0; 0.000295; 0.000243; 3.9e-05; 1.6e-05; false; 0.000961;0.0; 0.00035; 0.000258; 0.001506; 0.00051; 0.000494; false; 0.00342;0.0; 0.000355; 4.1e-05; 0.001428; 0.000931; 0.000325; false; 0.004245;0.49; 0.000327; 7e-06; 1.4e-05; false; 0.00085;1.15; 0.0069; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0008; 0.0080;0.97; 0.0066; 0.0003; 0.0004; 0.0011; 0.0008; 0.0002; False; 0.0022; 0.0094;1.1; 0.0208; 0.0007; 0.0012; 0.0160; 0.0001; False; 0.0161; 0.0379;0.94; 0.093674786; 0.043610709; 0.002115911; false; 0.052150662; 0.21698914;0.94; 0.019899511; 0.016946896; 1.9454E-5; false; 0.031653468; 0.182213619
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.13; 0.0380554000;0.009228100000000001; 0.0073796000; 0.0002023000; False; 0.0196043000; 0.1136355000;0.0; 0.000322; 0.000256; 3.7e-05; 1.8e-05; false; 0.000997;0.0; 0.000335; 0.000242; 0.001337; 0.000461; 0.000353; false; 0.002985;0.0; 0.000347; 3.8e-05; 0.001318; 0.000836; 0.000298; false; 0.00399;0.5; 0.000336; 8e-06; 1.3e-05; false; 0.000821;1.19; 0.0068; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0078;1.02; 0.0066; 0.0003; 0.0005; 0.0011; 0.0008; 0.0002; False; 0.0021; 0.0093;1.13; 0.0053; 0.0007; 0.0011; 0.0028; 0.0001; False; 0.0029; 0.0091;1.23; 0.131052572; 0.046678077; 0.003044712; false; 0.065104529; 0.299433032;0.91; 0.011741515; 0.01160694; 2.879E-5; false; 0.019875146; 0.11237774
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.07; 0.0208848000;0.0053626; 0.0038828000; 0.0001213000; False; 0.0110574000; 0.0635183000;0.0; 9.2e-05; 1.9e-05; 5e-06; 2e-06; false; 0.000272;0.0; 5.5e-05; 4.3e-05; 2.8e-05; 5e-06; 3e-06; false; 0.000248;0.0; 8.5e-05; 9e-06; 0.000682; 0.000528; 3.5e-05; false; 0.002302;0.32; 5.9e-05; 4e-06; 8e-06; false; 0.000276;1.31; 0.0065; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0068;0.97; 0.0061; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0065;1.2; 0.0062; 0.0002; 0.0002; 0.0004; 0.0000; False; 0.0004; 0.0069;1.06; 0.065730264; 0.015267332; 0.002198428; false; 0.02427404; 0.153244014;0.75; 0.006107887; 0.002443126; 3.1102E-5; false; 0.010126799; 0.08642488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.12; 0.0356344000;0.008766900000000001; 0.0058481000; 0.0001909000; False; 0.0174240000; 0.1055477000;0.0; 0.000134; 2.4e-05; 7e-06; 2e-06; false; 0.000337;0.0; 0.000128; 8.4e-05; 7.5e-05; 1.5e-05; 1.3e-05; false; 0.000479;0.0; 0.000134; 1.3e-05; 0.000731; 0.000564; 4.4e-05; false; 0.002468;0.47; 0.000156; 5e-06; 8e-06; false; 0.000509;1.3; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0069;1.02; 0.0045; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0048;1.16; 0.0062; 0.0002; 0.0003; 0.0004; 0.0000; False; 0.0005; 0.0071;0.85; 0.045993242; 0.011708636; 0.001466416; false; 0.01805044; 0.11621232;0.92; 0.006697179; 0.002301586; 2.7289E-5; false; 0.009857375; 0.090819213
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.12; 0.0391829000;0.0092813; 0.0061916000; 0.0001760000; False; 0.0184576000; 0.1127035000;0.0; 0.000219; 3.3e-05; 8e-06; 2e-06; false; 0.000443;0.0; 0.000233; 0.000142; 0.000142; 3.4e-05; 3.1e-05; false; 0.000794;0.0; 0.000225; 2.1e-05; 0.000793; 0.000584; 5.2e-05; false; 0.002744;0.5; 0.000223; 7e-06; 1.2e-05; false; 0.000799;1.12; 0.0067; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0070;1.0; 0.0050; 0.0001; 0.0001; 0.0002; 0.0001; 0.0000; False; 0.0003; 0.0056;0.96; 0.0046; 0.0002; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0053;1.13; 0.136590717; 0.018537978; 0.001970798; false; 0.027103712; 0.2561365;0.86; 0.008651507; 0.002350223; 2.609E-5; false; 0.009725464; 0.100709178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.13; 0.0431002000;0.0087787; 0.0063661000; 0.0001774000; False; 0.0179269000; 0.1430383000;0.0; 0.000201; 3.2e-05; 7e-06; 2e-06; false; 0.000414;0.0; 0.000211; 0.00015; 0.000136; 3.1e-05; 3e-05; false; 0.000754;0.0; 0.000232; 1.7e-05; 0.000685; 0.000531; 4.8e-05; false; 0.002512;0.49; 0.00022; 5e-06; 1.1e-05; false; 0.000775;1.12; 0.0067; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0072;0.94; 0.0044; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0049;0.91; 0.0046; 0.0002; 0.0002; 0.0004; 0.0000; False; 0.0005; 0.0055;1.09; 0.082481535; 0.029629653; 0.001943225; false; 0.051072257; 0.223329831;0.91; 0.011013142; 0.002021747; 2.3027E-5; false; 0.01689881; 0.116497425
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.12; 0.0361125000;0.0087418; 0.0065292000; 0.0001744000; False; 0.0181581000; 0.1084566000;0.0; 8.6e-05; 1.9e-05; 5e-06; 2e-06; false; 0.000272;0.0; 9.9e-05; 6.1e-05; 4.4e-05; 9e-06; 6e-06; false; 0.000417;0.0; 8.9e-05; 1e-05; 0.000704; 0.000565; 4.1e-05; false; 0.002407;0.47; 6.5e-05; 4e-06; 9e-06; false; 0.00028;0.99; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0045;0.97; 0.0043; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0047;1.2; 0.0209; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0218;1.07; 0.063862395; 0.055069012; 0.003570068; false; 0.07378703; 0.225704713;0.96; 0.007220825; 0.002320814; 5.0887E-5; false; 0.02035445; 0.123000384
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.17; 0.0706696000;0.008775699999999999; 0.0432923000; 0.0002049000; False; 0.0549085000; 0.1906555000;0.0; 0.005771; 0.000485; 3.6e-05; 4.1e-05; false; 0.007442;0.01; 0.005364; 0.00268; 0.001997; 0.000641; 0.000641; false; 0.012132;0.01; 0.005757; 0.000366; 0.001835; 0.000905; 0.000325; false; 0.01092;0.5; 0.005563; 9e-06; 9e-06; false; 0.015435;1.25; 0.0156; 0.0000; 0.0014; 0.0002; 0.0000; False; 0.0017; 0.0179;0.94; 0.0090; 0.0016; 0.0023; 0.0026; 0.0006; 0.0002; False; 0.0035; 0.0144;1.24; 0.0145; 0.0050; 0.0029; 0.0053; 0.0001; False; 0.0054; 0.0252;1.54; 0.201971524; 0.039691404; 0.002121855; false; 0.048958702; 0.411582765;1.16; 0.029711557; 0.006843544; 2.4298E-5; false; 0.021386367; 0.228229875
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;0.11; 0.0331485000;0.0057818; 0.0369718000; 0.0001376000; False; 0.0447559000; 0.1145595000;0.01; 0.009332; 0.000772; 5.1e-05; 2.6e-05; false; 0.01191;0.02; 0.009558; 0.004658; 0.00336; 0.001166; 0.00117; false; 0.021264;0.01; 0.009419; 0.000554; 0.002368; 0.000895; 0.000538; false; 0.015562;0.37; 0.012459; 1.6e-05; 1.4e-05; false; 0.041708;1.15; 0.0345; 0.0000; 0.0040; 0.0003; 0.0000; False; 0.0045; 0.0397;1.29; 0.0347; 0.0080; 0.0138; 0.0302; 0.0036; 0.0017; False; 0.0356; 0.0787;1.05; 0.0330; 0.0165; 0.0098; 0.0162; 0.0001; False; 0.0164; 0.0665;1.84; 0.29911885; 0.052423426; 0.002388081; false; 0.061608757; 0.543187935;1.21; 0.055024608; 0.02014251; 4.6168E-5; false; 0.027867271; 0.227751738
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.13; 0.0348303000;0.009113; 0.0066409000; 0.0001963000; False; 0.0187786000; 0.1238960000;0.0; 9.2e-05; 2e-05; 6e-06; 2e-06; false; 0.000272;0.0; 8.6e-05; 5.9e-05; 4.3e-05; 7e-06; 6e-06; false; 0.000373;0.0; 9.3e-05; 1.4e-05; 0.000767; 0.000586; 4e-05; false; 0.002524;0.54; 9.5e-05; 5e-06; 1e-05; false; 0.000388;0.97; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0045;1.26; 0.0062; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0067;1.15; 0.0067; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0076;1.04; 0.060010658; 0.016195881; 0.001787084; false; 0.024313944; 0.169000032;0.78; 0.005917761; 0.002183083; 3.441E-5; false; 0.00898041; 0.079507504
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.12; 0.0392022000;0.0093822; 0.0063461000; 0.0001784000; False; 0.0187193000; 0.1532450000;0.0; 0.000218; 3.3e-05; 7e-06; 2e-06; false; 0.000437;0.0; 0.000234; 0.000144; 0.000139; 3.1e-05; 2.8e-05; false; 0.000785;0.0; 0.000234; 2e-05; 0.000887; 0.000657; 5.4e-05; false; 0.003026;0.53; 0.000254; 6e-06; 1.2e-05; false; 0.000859;0.98; 0.0045; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0048;1.1; 0.0069; 0.0002; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0004; 0.0077;1.01; 0.0045; 0.0002; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0052;1.08; 0.099607232; 0.032081257; 0.005430579; false; 0.055944835; 0.221744388;1.0; 0.008317416; 0.002327156; 3.0718E-5; false; 0.015746826; 0.162686196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.12; 0.0379612000;0.009201399999999998; 0.0059287000; 0.0001777000; False; 0.0181462000; 0.1454455000;0.0; 0.000222; 3.5e-05; 7e-06; 2e-06; false; 0.000454;0.0; 0.000235; 0.000136; 0.000136; 3.1e-05; 2.9e-05; false; 0.000762;0.0; 0.000204; 1.8e-05; 0.000782; 0.000592; 5.2e-05; false; 0.002718;0.51; 0.000239; 6e-06; 1.2e-05; false; 0.000787;1.31; 0.0065; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0069;1.25; 0.0064; 0.0002; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0005; 0.0072;1.2; 0.0062; 0.0004; 0.0003; 0.0006; 0.0001; False; 0.0007; 0.0074;1.12; 0.066215508; 0.018004386; 0.002341768; false; 0.02718905; 0.162606732;0.75; 0.014958288; 0.002068867; 2.3177E-5; false; 0.008934279; 0.120962681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.09; 0.0696228000;0.005600399999999999; 0.0040788000; 0.0001207000; False; 0.0116754000; 0.1382265000;0.0; 8.5e-05; 1.9e-05; 6e-06; 2e-06; false; 0.000253;0.0; 5.7e-05; 4e-05; 2.7e-05; 5e-06; 4e-06; false; 0.00024;0.0; 8.6e-05; 1.1e-05; 0.000656; 0.000515; 3.5e-05; false; 0.002256;0.3; 6e-05; 4e-06; 9e-06; false; 0.000282;1.13; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064;0.91; 0.0043; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;1.13; 0.0045; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0052;1.05; 0.067366967; 0.016658645; 0.002184233; false; 0.027317687; 0.16780738;1.0; 0.005790744; 0.002192357; 4.3355E-5; false; 0.009588268; 0.09607567
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.12; 0.0355808000;0.0088506; 0.0059336000; 0.0001836000; False; 0.0177971000; 0.1046007000;0.0; 0.000147; 2.3e-05; 6e-06; 2e-06; false; 0.000344;0.0; 0.000126; 9.4e-05; 7.7e-05; 1.6e-05; 1.4e-05; false; 0.000499;0.0; 0.000154; 1.6e-05; 0.000725; 0.00056; 4.2e-05; false; 0.002518;0.32; 0.00016; 5e-06; 8e-06; false; 0.000473;1.01; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045;1.06; 0.0060; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0065;1.21; 0.0067; 0.0002; 0.0003; 0.0005; 0.0001; False; 0.0006; 0.0077;1.05; 0.120346324; 0.018256647; 0.002171968; false; 0.027673206; 0.265633501;0.86; 0.005220129; 0.001541113; 2.002E-5; false; 0.006931105; 0.063225452
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.12; 0.0349897000;0.0086207; 0.0057302000; 0.0001706000; False; 0.0170516000; 0.1046903000;0.0; 0.000228; 3.5e-05; 8e-06; 3e-06; false; 0.000474;0.0; 0.000217; 0.000134; 0.000141; 3.1e-05; 2.7e-05; false; 0.000739;0.0; 0.000207; 1.8e-05; 0.000746; 0.000572; 4.6e-05; false; 0.002618;0.54; 0.000238; 1.1e-05; 1.2e-05; false; 0.000828;1.18; 0.0046; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0049;0.99; 0.0044; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0049;0.97; 0.0045; 0.0002; 0.0002; 0.0003; 0.0000; False; 0.0004; 0.0052;1.07; 0.077214037; 0.043831336; 0.002350891; false; 0.069594003; 0.231111944;1.09; 0.005856955; 0.002251322; 4.6198E-5; false; 0.0401527; 0.129055604
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.12; 0.0360657000;0.0090209; 0.0058364000; 0.0001944000; False; 0.0177720000; 0.1168827000;0.0; 0.000256; 4e-05; 9e-06; 3e-06; false; 0.000512;0.0; 0.00025; 0.000173; 0.000183; 3.6e-05; 3.4e-05; false; 0.000877;0.0; 0.000221; 2.2e-05; 0.00084; 0.000606; 5.4e-05; false; 0.00285;0.54; 0.000134; 5e-06; 9e-06; false; 0.000547;1.11; 0.0063; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0066;0.89; 0.0044; 0.0002; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0049;1.13; 0.0062; 0.0003; 0.0003; 0.0004; 0.0000; False; 0.0005; 0.0071;1.12; 0.065353184; 0.01807696; 0.002025098; false; 0.026445246; 0.162511258;0.96; 0.009177227; 0.00211251; 2.1015E-5; false; 0.008777612; 0.126912332
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.07; 0.0213656000;0.0054629; 0.0041029000; 0.0001310000; False; 0.0114526000; 0.0643365000;0.0; 5.7e-05; 1.4e-05; 5e-06; 1e-06; false; 0.000177;0.0; 5.8e-05; 4.4e-05; 3.9e-05; 4e-06; 3e-06; false; 0.000272;0.0; 5.9e-05; 7e-06; 0.000451; 0.000337; 2.5e-05; false; 0.001503;0.33; 7.3e-05; 3e-06; 7e-06; false; 0.000268;1.12; 0.0047; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0050;1.28; 0.0156; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0161;1.15; 0.0138; 0.0001; 0.0002; 0.0003; 0.0001; False; 0.0004; 0.0145;0.84; 0.052747169; 0.018114346; 0.002189568; false; 0.025684957; 0.134099396;0.92; 0.005818415; 0.002392351; 2.8622E-5; false; 0.016628659; 0.138840602
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.09; 0.0223323000;0.005441700000000001; 0.0036857000; 0.0001186000; False; 0.0109636000; 0.1198198000;0.0; 7.9e-05; 1.5e-05; 5e-06; 1e-06; false; 0.000199;0.0; 8.2e-05; 5.7e-05; 4.9e-05; 9e-06; 9e-06; false; 0.000336;0.0; 8e-05; 1.1e-05; 0.000427; 0.000337; 3.5e-05; false; 0.001518;0.4; 0.000136; 5e-06; 7e-06; false; 0.000457;1.08; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;1.22; 0.0047; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0051;1.13; 0.0062; 0.0003; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0072;1.08; 0.061613521; 0.017690552; 0.001924099; false; 0.026747507; 0.160063369;0.78; 0.010028684; 0.001946405; 2.6003E-5; false; 0.009194247; 0.120554543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.12; 0.0350684000;0.0087521; 0.0058182000; 0.0001740000; False; 0.0173025000; 0.1333525000;0.0; 0.000187; 3.1e-05; 7e-06; 3e-06; false; 0.000398;0.0; 0.000202; 0.000135; 0.00013; 2.9e-05; 4.3e-05; false; 0.000718;0.0; 0.000209; 2.1e-05; 0.000711; 0.000512; 5.5e-05; false; 0.002463;0.51; 0.000213; 6e-06; 1.1e-05; false; 0.000769;1.14; 0.0064; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0068;1.22; 0.0121; 0.0002; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0005; 0.0130;1.15; 0.0060; 0.0003; 0.0003; 0.0005; 0.0000; False; 0.0006; 0.0071;0.93; 0.054895174; 0.017803541; 0.002063604; false; 0.025872026; 0.145052187;0.82; 0.008782306; 0.001721515; 2.1019E-5; false; 0.007858534; 0.103292297
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.12; 0.0364060000;0.0089353; 0.0058994000; 0.0001746000; False; 0.0176873000; 0.1181519000;0.0; 0.000235; 3.4e-05; 8e-06; 2e-06; false; 0.000456;0.0; 0.000224; 0.000142; 0.000156; 3e-05; 2.9e-05; false; 0.000763;0.0; 0.000221; 1.7e-05; 0.000799; 0.000612; 5.4e-05; false; 0.00275;0.51; 0.000213; 7e-06; 1.3e-05; false; 0.000789;1.2; 0.0064; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0069;1.13; 0.0065; 0.0002; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0004; 0.0072;1.23; 0.0071; 0.0003; 0.0004; 0.0006; 0.0000; False; 0.0006; 0.0083;1.15; 0.093698674; 0.020362316; 0.002211129; false; 0.039415423; 0.260307622;0.78; 0.005794553; 0.001553291; 2.1967E-5; false; 0.006692681; 0.066860316
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.12; 0.0268294000;0.0059734; 0.0262670000; 0.0001322000; False; 0.0342288000; 0.1768969000;0.0; 0.002277; 0.000216; 2.1e-05; 1.9e-05; false; 0.003082;0.01; 0.00428; 0.0021; 0.002027; 0.000656; 0.000612; false; 0.010414;0.01; 0.004356; 0.000269; 0.001651; 0.000842; 0.000348; false; 0.009003;0.35; 0.004308; 9e-06; 1.9e-05; false; 0.011769;1.29; 0.0148; 0.0000; 0.0014; 0.0002; 0.0000; False; 0.0017; 0.0170;1.19; 0.0129; 0.0025; 0.0035; 0.0042; 0.0012; 0.0004; False; 0.0059; 0.0215;0.96; 0.0120; 0.0022; 0.0013; 0.0024; 0.0001; False; 0.0024; 0.0169;1.37; 0.166587211; 0.061176281; 0.002316795; false; 0.070869613; 0.376354101;1.17; 0.050734373; 0.019842641; 3.2395E-5; false; 0.027331519; 0.246268825
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.09; 0.0210599000;0.0058651; 0.0039931000; 0.0001132000; False; 0.0117130000; 0.0642538000;0.0; 5.5e-05; 2e-05; 5e-06; 2e-06; false; 0.000183;0.0; 9e-05; 5.7e-05; 4e-05; 7e-06; 5e-06; false; 0.000396;0.0; 5.8e-05; 7e-06; 0.000459; 0.000374; 2.6e-05; false; 0.001605;0.29; 7.9e-05; 5e-06; 9e-06; false; 0.000358;1.18; 0.0061; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0064;1.26; 0.0045; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0048;0.97; 0.0045; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0003; 0.0051;1.1; 0.058587779; 0.015058274; 0.001946459; false; 0.023315258; 0.204695125;0.77; 0.005688784; 0.001929547; 2.2219E-5; false; 0.009367722; 0.080655599
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.12; 0.0365699000;0.008870099999999999; 0.0059766000; 0.0001667000; False; 0.0174902000; 0.1229959000;0.0; 0.00015; 2.3e-05; 6e-06; 2e-06; false; 0.000344;0.0; 0.000127; 8e-05; 7.6e-05; 1.6e-05; 1.3e-05; false; 0.000486;0.0; 0.000133; 1.3e-05; 0.000733; 0.000569; 4.2e-05; false; 0.002451;0.5; 0.000139; 6e-06; 9e-06; false; 0.000514;1.15; 0.0047; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0050;1.22; 0.0072; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0079;1.27; 0.0066; 0.0002; 0.0004; 0.0005; 0.0001; False; 0.0007; 0.0077;0.83; 0.047456617; 0.011959462; 0.001555386; false; 0.026538137; 0.127384186;0.96; 0.012565431; 0.001916301; 1.6791E-5; false; 0.014891466; 0.119845912
