name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.45;0.175961;0.049382;0.185536;0.084909;4e-06; true;0.503314;2.37; 0.186943; 0.047852;0.012048; 1.55139; 1.73013; 6e-06; true; 3.53488;1.6;0.210004;0.065119;0.00255;0.628702;0.966843;0.011364; true;1.89358;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;5.93;0.057842419;2.376750716;3.7082e-05; true;2.394619428;2.69554586;0.4;0.176143;0.045357;0.095645;0.066639;0.038751;3e-06; true;0.428555;3.47;0.0550041999999999;0.0110241;2.7814728;0.0002207; True;2.795693;2.9512148;TO;0.067629954
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.57;0.275972;0.060027;0.23676;0.138044;4e-06; true;0.721315;2.57; 0.212351; 0.049194;0.0072239999999999995; 1.32699; 1.13824; 4e-06; true; 2.73825;2.58;0.203852;0.0545;0.001828;0.871364;1.38497;0.019209; true;2.54335;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;7.43;0.083880326;2.671768467;6.2777e-05; true;2.680158893;2.934218922;0.51;0.189964;0.054567;0.131159;0.097635;0.060178;6e-06; true;0.541743;4.24;0.0605166;0.0141182;3.7174458;0.0001891; True;3.7350652;3.8621429;TO;0.098563556
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.64;0.23293;0.056205;0.299794;0.166471;3e-06; true;0.764216;4.28; 0.252646; 0.060291;0.016764; 2.43434; 2.15748; 5e-06; true; 4.92994;2.49;0.198974;0.050965;0.001387;0.936185;1.32787;0.019208; true;2.54171;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;9.14;0.0947745889999999;3.733292625;3.6144e-05; true;3.755103019;4.02764829;0.36;0.126708;0.036114;0.112734;0.065794;0.04538;2e-06; true;0.391463;5.3;0.0611829;0.0115798;4.4557956;0.0002397; True;4.4708976;4.5976824;TO;0.082356111
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.03;0.026523;0.011216;0.002668;0.00214;5e-06; true;0.045236;0.06; 0.022882; 0.011872;0.001385; 0.01143; 0.019382; 5e-06; true; 0.069172;0.06;0.027773;0.011961;0.000301;0.008599;0.015593;0.000286; true;0.068029;5.0; 0.0504; 0.0033; 3.5442; 0.2273; 0.0000; True; 3.7717; 3.8258;TO;1.28;0.034108461;0.054332782;4.3624e-05; true;0.06209886;0.21371696;0.03;0.024752;0.009863;0.001916;0.001235;0.000553;2e-06; true;0.040208;1.05;0.0436835;0.0105799;0.0439812;0.0002029; True;0.0580572;0.179142;TO;0.0514772619999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.66;0.265603;0.069888;0.26066;0.158973;3e-06; true;0.766094;5.01; 0.266508; 0.074728;0.021330000000000002; 2.68891; 2.26988; 3e-06; true; 5.33153;4.02;0.228824;0.067285;0.002059;1.43633;2.20609;0.030279; true;3.98005;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;10.72;0.141252318;5.440464595;4.7082e-05; true;5.44817037;5.790331766;0.74;0.240103;0.060557;0.000476;0.340149;0.167267;4e-06; true;0.819779;6.06;0.0692043;0.0114133999999999;5.4384077;0.000175; True;5.4529984;5.6052817;TO;0.114049083
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;1.02;0.2457;0.086239;0.590537;0.220882;3e-06; true;1.1615;6.22; 0.281919; 0.070129;0.019721000000000002; 3.79023; 3.41331; 4e-06; true; 7.58423;5.27;0.177137;0.05225;0.001578;2.03429;3.06376;0.034346; true;5.37229;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;12.51;0.119666571;4.804222238;2.9628e-05; true;4.811575601;5.176051964;0.92;0.266695;0.070558;0.000471;0.462729;0.22444;2e-06; true;1.03563;7.15;0.0401643;0.0068855;6.6681718;0.0001669; True;6.6772939;6.755735;TO;0.092869161
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.63;0.17534;0.05219;0.326816;0.163933;2e-06; true;0.726669;5.5; 0.169537; 0.056717;0.014197999999999999; 2.9946; 2.57912; 6e-06; true; 5.82317;6.41;0.319398;0.077194;0.003294;3.69696;3.86726;0.031648; true;8.00994;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;14.58;0.089766097;6.99878782;4.6918e-05; true;7.01166488;7.335941437;0.99;0.309051;0.08414;0.000625;0.545229;0.186015;2e-06; true;1.13998;8.84;0.0706208;0.0118006;8.1438618;0.0001743; True;8.1588207;8.2952328;TO;0.193487666
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;1.35;0.339167;0.105596;0.736358;0.330794;4e-06; true;1.5304;8.45; 0.353526; 0.083484;0.024204; 4.70983; 3.80169; 5e-06; true; 8.9835;7.57;0.321531;0.08676;0.003211;2.78997;4.20919;0.028055; true;7.45111;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;17.2;0.123454073;8.161847113;3.7566e-05; true;8.177296255;8.498382192;1.14;0.191046;0.060407;0.000381;0.700413;0.346565;5e-06; true;1.31309;10.16;0.0703453;0.0305283;9.4829127;0.0001534; True;9.5167767;9.6525697;TO;0.090087754
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;1.32;0.361987;0.093633;0.773804;0.304902;3e-06; true;1.54945;8.68; 0.256152; 0.061276;0.014492000000000001; 5.40754; 4.10126; 4e-06; true; 9.84846;8.53;0.25384;0.094072;0.003577;3.3354;4.52221;0.033619; true;8.25571;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;20.28;0.093986697;9.728915028;3.2912e-05; true;9.737176964;10.025093781;1.11;0.359637;0.104769;0.00062;0.559188;0.213353;3e-06; true;1.2534;13.36;0.0477723;0.0084291;13.122691;0.0002071; True;13.1340225;13.226996;TO;0.10631105
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;1.72;0.403851;0.106065;1.28961;0.626344;8.2e-05; true;2.44575;10.67; 0.522985; 0.106748;0.03123; 7.76155; 4.42349; 5e-06; true; 12.8604;11.56;0.372007;0.093582;0.003649;4.36174;6.40342;0.030317; true;11.2798;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;21.2;0.11114093;9.096541228;2.8409e-05; true;9.124559343;9.434080695;1.73;0.400935;0.109855;0.000795;1.0857;0.330201;3e-06; true;1.94381;15.49;0.0814725;0.0134407;14.5479173;0.0001891; True;14.5651625;14.7183297;TO;0.1053734389999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;1.49;0.426776;0.106256;1.31823;0.39595;1.6e-05; true;2.26464;11.68; 0.249907; 0.074044;0.030988; 8.48023; 5.74158; 5e-06; true; 14.5913;11.11;0.406916;0.111522;0.003799;4.15124;6.39938;0.028387; true;11.1193;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;25.44;0.109650821;11.102109748;4.8725e-05; true;11.121138513;11.445538205;1.38;0.250233;0.071567;0.000424;0.963988;0.280833;2e-06; true;1.58092;17.27;0.0812621;0.0147765;17.4599787;0.0002545; True;17.4784958;17.6293458;TO;0.142521193
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;2.21;0.412097;0.114985;1.62779;0.58875;5e-06; true;2.7666;15.46; 0.509291; 0.117821;0.032265; 10.3837; 6.30421; 8e-06; true; 17.3637;14.21;0.453044;0.113047;0.0043739999999999;5.31452;7.95973;0.030828; true;13.8911;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;28.8;0.104728132;11.935412386;2.994e-05; true;11.976718644;12.376455104;1.76;0.444468;0.103586;0.000751;1.10102;0.341181;3e-06; true;2.00812;21.24;0.0845625;0.0135895;20.6978227;0.0001944; True;20.715299;20.8715649;TO;0.115801446
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;2.27;0.432166;0.079306;1.99613;1.17201;8.9e-05; true;3.69715;17.69; 0.666233; 0.125016;0.039147; 11.2765; 7.71637; 6e-06; true; 19.8423;15.07;0.263122;0.084011;0.002648;6.11206;8.51827;0.03389; true;15.0254;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;34.79;0.156320211;15.6278258;4.1762e-05; true;15.648633402;16.04407273;1.54;0.277153;0.083154;0.000562;0.953518;0.413592;2e-06; true;1.74672;23.9;0.0778775999999999;0.0120533;24.0604708;0.0001889; True;24.0756924;24.2566481;TO;0.139614759
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;2.95;0.467932;0.126677;2.8849;0.777208;7e-06; true;4.28273;17.96; 0.514149; 0.13106;0.038335; 12.3564; 6.86042; 5e-06; true; 19.9226;18.65;0.473817;0.128558;0.005053;7.7005;9.94473;0.034797; true;18.3094;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;37.41;0.173281204;16.414949674;6.001e-05; true;16.426528903;16.818362462;1.66;0.456869;0.098177;0.000462;0.957795;0.357902;2e-06; true;1.88501;25.25;0.1128315;0.0128786;24.4061228;0.0001242; True;24.4219351;24.6009832;TO;0.082015309
