name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.28; 0.1272723000;0.008538; 0.0896455000; 0.0001559000; False; 0.1007457000; 0.2690811000;0.22; 0.190359; 0.048672; 0.002162; 0.00023; 2.5e-05; false; 0.246021;0.15; 0.12839; 0.031574; 0.004471; 0.005337; 0.001403; 0.001269; false; 0.175316;0.22; 0.194299; 0.050196; 0.000844; 0.007401; 0.002044; 0.001456; false; 0.260911;18.09; 0.231494; 0.102586; 0.00068; 3.7e-05; false; 18.2941;1.51; 0.3041; 0.0000; 0.0053; 0.0007; 0.0000; False; 0.0061; 0.3109;1.59; 0.3156; 0.0182; 0.0832; 0.0844; 0.0025; 0.0094; False; 0.0964; 0.4308;1.49; 0.3074; 0.0101; 0.0233; 0.0267; 0.0001; False; 0.0269; 0.3448;1.95; 0.207979838; 0.042499929; 0.004281041; false; 0.052417899; 0.396491519;1.84; 0.054831367; 0.0687874; 3.81E-5; false; 0.082313431; 0.272055079
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.28; 0.1219067000;0.009073300000000001; 0.0963665000; 0.0003686000; False; 0.1086025000; 0.2761683000;0.23; 0.197849; 0.055595; 0.002541; 0.000338; 3.5e-05; false; 0.264117;0.23; 0.186282; 0.048128; 0.006824; 0.008729; 0.002375; 0.002341; false; 0.258572;0.25; 0.202238; 0.053284; 0.000904; 0.007752; 0.002062; 0.001498; false; 0.272563;19.31; 0.25034; 0.106268; 0.001068; 2.8e-05; false; 19.5432;1.45; 0.3119; 0.0000; 0.0053; 0.0004; 0.0000; False; 0.0058; 0.3182;1.54; 0.3117; 0.0186; 0.0837; 0.0849; 0.0024; 0.0095; False; 0.0969; 0.4276;1.58; 0.3403; 0.0106; 0.0328; 0.0364; 0.0001; False; 0.0366; 0.3880;1.71; 0.214666276; 0.030679921; 0.002310877; false; 0.044057332; 0.387343647;1.6; 0.052942112; 0.054330117; 3.4825E-5; false; 0.061263612; 0.272126255
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.26; 0.1162522000;0.0089049; 0.0917641000; 0.0002893000; False; 0.1035487000; 0.2605675000;0.2; 0.170211; 0.049458; 0.002239; 0.000325; 8.7e-05; false; 0.226961;0.21; 0.168162; 0.04377; 0.006298; 0.008754; 0.002506; 0.002338; false; 0.23533;0.14; 0.108105; 0.032604; 0.000553; 0.004812; 0.001386; 0.000938; false; 0.152128;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.09; 0.1801; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0031; 0.1834;1.57; 0.2989; 0.0183; 0.0888; 0.0901; 0.0027; 0.0095; False; 0.1024; 0.4201;1.0; 0.1783; 0.0052; 0.0126; 0.0145; 0.0001; False; 0.0145; 0.1983;1.89; 0.218991907; 0.058193429; 0.003149923; false; 0.066305173; 0.51429486;1.58; 0.115662435; 0.142953176; 2.8545E-5; false; 0.159101719; 0.445656502
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.17; 0.0770861000;0.0064119; 0.0599022000; 0.0002134000; False; 0.0684307000; 0.1737593000;0.13; 0.115176; 0.031722; 0.00222; 0.000228; 2.4e-05; false; 0.152474;0.25; 0.198364; 0.051334; 0.008136; 0.010129; 0.003579; 0.003601; false; 0.279047;0.21; 0.187033; 0.040579; 0.000986; 0.008408; 0.002159; 0.001567; false; 0.245032;16.87; 0.23793; 0.095689; 0.001166; 3.3e-05; false; 16.9885;1.63; 0.3351; 0.0000; 0.0055; 0.0007; 0.0000; False; 0.0063; 0.3421;1.55; 0.3380; 0.0195; 0.0893; 0.0911; 0.0028; 0.0098; False; 0.1038; 0.4618;1.58; 0.3137; 0.0097; 0.0226; 0.0261; 0.0001; False; 0.0263; 0.3502;2.07; 0.209450421; 0.025316375; 0.005568206; false; 0.038598215; 0.411330475;2.18; 0.06698379; 0.097500805; 5.2558E-5; false; 0.126874801; 0.397475879
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.3; 0.1673673000;0.010863500000000002; 0.1021747000; 0.0004308000; False; 0.1167145000; 0.3296905000;0.19; 0.163007; 0.043093; 0.002095; 0.000219; 6.6e-05; false; 0.212474;0.23; 0.17966; 0.049885; 0.00777; 0.00948; 0.002569; 0.002282; false; 0.256089;0.21; 0.167857; 0.046494; 0.000821; 0.007541; 0.002155; 0.00151; false; 0.231495;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.53; 0.3033; 0.0000; 0.0053; 0.0006; 0.0000; False; 0.0060; 0.3099;1.12; 0.2291; 0.0100; 0.0511; 0.0519; 0.0014; 0.0055; False; 0.0588; 0.2982;1.64; 0.3075; 0.0098; 0.0237; 0.0273; 0.0001; False; 0.0275; 0.3453;2.12; 0.274992896; 0.033121225; 0.002314157; false; 0.052279934; 0.468753711;1.73; 0.043992403; 0.059889985; 3.9118E-5; false; 0.083830578; 0.28212525
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.27; 0.1226629000;0.009146; 0.0917136000; 0.0003153000; False; 0.1038822000; 0.2687243000;0.19; 0.174637; 0.049292; 0.002447; 0.000356; 0.0001; false; 0.231833;0.23; 0.18226; 0.05003; 0.007785; 0.010616; 0.002589; 0.002627; false; 0.260062;0.22; 0.178002; 0.051335; 0.000859; 0.008054; 0.002306; 0.001594; false; 0.247509;TO; 0.207789; 0.092026;MISSING;MISSING;MISSING;MISSING;1.56; 0.3046; 0.0000; 0.0053; 0.0006; 0.0000; False; 0.0060; 0.3113;1.58; 0.3104; 0.0162; 0.0882; 0.0897; 0.0025; 0.0100; False; 0.1022; 0.4292;1.53; 0.2941; 0.0104; 0.0271; 0.0312; 0.0002; False; 0.0314; 0.3367;1.84; 0.180607425; 0.021366381; 0.001982995; false; 0.03006375; 0.36730133;1.68; 0.045422203; 0.076580866; 3.8309E-5; false; 0.084899942; 0.291966469
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.26; 0.1538253000;0.0085117; 0.0863184000; 0.0001882000; False; 0.0975180000; 0.2923439000;0.19; 0.176022; 0.048767; 0.002307; 0.000252; 7.1e-05; false; 0.232786;0.2; 0.163865; 0.044331; 0.006633; 0.008418; 0.001994; 0.002061; false; 0.231361;0.19; 0.165595; 0.043385; 0.000784; 0.007031; 0.00197; 0.001312; false; 0.225078;TO; 0.197777; 0.088061;MISSING;MISSING;MISSING;MISSING;1.53; 0.3063; 0.0000; 0.0054; 0.0004; 0.0000; False; 0.0058; 0.3128;1.62; 0.2944; 0.0182; 0.0873; 0.0887; 0.0026; 0.0101; False; 0.1015; 0.4146;1.52; 0.2990; 0.0093; 0.0231; 0.0265; 0.0001; False; 0.0267; 0.3354;1.89; 0.212937663; 0.028246905; 0.001888252; false; 0.03779033; 0.40540019;1.83; 0.060892971; 0.068347988; 3.3245E-5; false; 0.082725535; 0.346225077
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.27; 0.1262421000;0.0091238; 0.0933086000; 0.0002557000; False; 0.1053752000; 0.2728556000;0.23; 0.195421; 0.054468; 0.002404; 0.000334; 3.1e-05; false; 0.257789;0.23; 0.188999; 0.050046; 0.007182; 0.009158; 0.002576; 0.002555; false; 0.264442;0.23; 0.194407; 0.050531; 0.000889; 0.00765; 0.002136; 0.00151; false; 0.261679;23.26; 0.228598; 0.102697; 0.000881; 2.9e-05; false; 23.5078;1.46; 0.3091; 0.0000; 0.0041; 0.0003; 0.0000; False; 0.0045; 0.3142;1.69; 0.3118; 0.0177; 0.0806; 0.0819; 0.0024; 0.0089; False; 0.0933; 0.4232;1.57; 0.3157; 0.0102; 0.0237; 0.0273; 0.0001; False; 0.0275; 0.3539;2.04; 0.22268325; 0.023318942; 0.002566876; false; 0.036536213; 0.444971601;1.79; 0.059067329; 0.054907902; 3.4182E-5; false; 0.069430985; 0.277870761
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.29; 0.1303389000;0.0094284; 0.0984474000; 0.0003590000; False; 0.1110728000; 0.2848603000;0.25; 0.207181; 0.061273; 0.002768; 0.000372; 3.4e-05; false; 0.277242;0.26; 0.203143; 0.051403; 0.008466; 0.011267; 0.003222; 0.002835; false; 0.284958;0.24; 0.200116; 0.048162; 0.000903; 0.00827; 0.002223; 0.001725; false; 0.266037;TO; 0.147944; 0.062865;MISSING;MISSING;MISSING;MISSING;1.52; 0.3372; 0.0000; 0.0041; 0.0003; 0.0000; False; 0.0045; 0.3422;1.78; 0.4212; 0.0294; 0.1143; 0.1165; 0.0028; 0.0118; False; 0.1312; 0.5824;1.68; 0.6860; 0.0281; 0.0300; 0.0353; 0.0001; False; 0.0355; 0.7501;1.76; 0.26446743; 0.028781032; 0.002880791; false; 0.038189888; 0.456933816;1.65; 0.099067956; 0.086753014; 3.6358E-5; false; 0.099997748; 0.481584694
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.32; 0.1743674000;0.0098946; 0.1037895000; 0.0003685000; False; 0.1178361000; 0.3858826000;0.22; 0.198116; 0.046976; 0.00243; 0.000211; 1.9e-05; false; 0.251871;0.24; 0.208256; 0.047764; 0.008867; 0.008728; 0.002343; 0.002347; false; 0.282264;0.25; 0.351293; 0.047166; 0.000927; 0.009643; 0.002137; 0.001431; false; 0.421948;21.67; 0.709542; 0.126797; 0.000672; 3.5e-05; false; 24.8195;1.45; 0.6714; 0.0000; 0.0041; 0.0003; 0.0000; False; 0.0050; 0.6780;1.36; 0.2039; 0.0113; 0.0519; 0.0526; 0.0014; 0.0055; False; 0.0596; 0.2751;1.66; 0.4548; 0.0182; 0.0296; 0.0346; 0.0001; False; 0.0348; 0.5083;2.01; 0.351385546; 0.029438908; 0.004071916; false; 0.041486588; 0.659522308;1.41; 0.070761721; 0.064810096; 4.8818E-5; false; 0.086806295; 0.401152121
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.32; 0.1705867000;0.010418599999999998; 0.1159013000; 0.0003133000; False; 0.1326836000; 0.4030609000;0.24; 0.336033; 0.055393; 0.002505; 0.00023; 2.6e-05; false; 0.398984;0.28; 0.301648; 0.059154; 0.01107; 0.013455; 0.004494; 0.00426; false; 0.399901;0.27; 0.302179; 0.051736; 0.001098; 0.010187; 0.003343; 0.001834; false; 0.375323;TO; 0.423096; 0.11201;MISSING;MISSING;MISSING;MISSING;1.54; 0.3970; 0.0000; 0.0057; 0.0004; 0.0000; False; 0.0062; 0.4039;1.51; 0.2645; 0.0125; 0.0627; 0.0635; 0.0016; 0.0069; False; 0.0721; 0.3496;1.59; 0.3384; 0.0104; 0.0247; 0.0284; 0.0001; False; 0.0285; 0.3778;1.72; 0.240159126; 0.016045736; 0.002431585; false; 0.022716007; 0.394775553;1.77; 0.054539366; 0.066559598; 3.0438E-5; false; 0.072971308; 0.268048842
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.16; 0.0756359000;0.0067795; 0.0543134000; 0.0002112000; False; 0.0641894000; 0.1794553000;0.19; 0.178591; 0.039202; 0.001896; 0.000118; 5.3e-05; false; 0.222403;0.2; 0.16411; 0.039845; 0.006626; 0.008933; 0.0028; 0.002703; false; 0.227734;0.2; 0.181981; 0.026874; 0.000503; 0.004923; 0.001587; 0.000909; false; 0.219644;25.56; 0.22456; 0.090626; 0.000938; 5.7e-05; false; 26.7307;0.96; 0.1669; 0.0000; 0.0027; 0.0001; 0.0000; False; 0.0028; 0.1701;1.03; 0.1700; 0.0099; 0.0510; 0.0517; 0.0014; 0.0054; False; 0.0585; 0.2388;1.37; 0.3180; 0.0104; 0.0242; 0.0278; 0.0001; False; 0.0280; 0.3569;1.92; 0.172567381; 0.023489733; 0.002209913; false; 0.040360189; 0.373912398;1.5; 0.051502528; 0.052911918; 3.5356E-5; false; 0.060555283; 0.251359245
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.22; 0.0720479000;0.0096742; 0.0818714000; 0.0001638000; False; 0.0941228000; 0.2040780000;0.08; 0.081634; 0.016224; 0.000938; 8.5e-05; 2.7e-05; false; 0.100319;0.12; 0.097603; 0.027347; 0.003399; 0.006433; 0.001593; 0.001827; false; 0.14038;0.07; 0.057947; 0.015909; 0.000287; 0.002217; 0.001079; 0.000673; false; 0.079982;23.88; 0.113143; 0.052706; 0.000781; 5.1e-05; false; 24.9776;0.93; 0.1037; 0.0000; 0.0028; 0.0003; 0.0000; False; 0.0032; 0.1072;0.97; 0.1063; 0.0044; 0.0299; 0.0304; 0.0010; 0.0029; False; 0.0344; 0.1453;0.92; 0.1017; 0.0031; 0.0087; 0.0100; 0.0001; False; 0.0102; 0.1153;1.32; 0.157314986; 0.017636336; 0.001436642; false; 0.023340743; 0.292661188;1.53; 0.043789915; 0.046333977; 4.7635E-5; false; 0.088368452; 0.254897665
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.14; 0.0492183000;0.0062166; 0.0517220000; 0.0002194000; False; 0.0600907000; 0.1367450000;0.05; 0.042565; 0.015566; 0.001182; 6.5e-05; 3e-05; false; 0.061712;0.07; 0.053587; 0.015536; 0.004253; 0.005957; 0.001346; 0.001577; false; 0.084267;0.08; 0.063313; 0.023696; 0.000844; 0.006837; 0.001235; 0.000776; false; 0.100678;5.62; 0.045102; 0.019893; 0.000174; 6.2e-05; false; 5.73957;1.33; 0.1175; 0.0000; 0.0036; 0.0003; 0.0000; False; 0.0040; 0.1221;1.43; 0.1306; 0.0172; 0.0791; 0.0802; 0.0024; 0.0087; False; 0.0915; 0.2397;1.21; 0.1593; 0.0049; 0.0110; 0.0126; 0.0001; False; 0.0128; 0.1775;1.79; 0.281038399; 0.039222046; 0.003256863; false; 0.04949164; 0.525631707;1.59; 0.072408666; 0.072317195; 3.5841E-5; false; 0.082086704; 0.356574479
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.19; 0.0911995000;0.0063558; 0.0575520000; 0.0002567000; False; 0.0673528000; 0.2028645000;0.14; 0.13063; 0.04313; 0.002154; 0.000112; 6.6e-05; false; 0.180457;0.21; 0.198777; 0.046027; 0.008079; 0.009088; 0.003077; 0.002989; false; 0.271865;0.15; 0.142261; 0.027688; 0.00053; 0.004335; 0.001424; 0.000918; false; 0.180189;5.17; 0.137753; 0.069901; 0.000552; 3e-05; false; 4.79292;1.09; 0.1991; 0.0000; 0.0039; 0.0004; 0.0000; False; 0.0044; 0.2040;1.68; 0.3082; 0.0205; 0.0815; 0.0827; 0.0023; 0.0097; False; 0.0948; 0.4240;1.35; 0.3337; 0.0105; 0.0236; 0.0272; 0.0001; False; 0.0273; 0.3720;1.86; 0.18051505; 0.022793159; 0.002185691; false; 0.033610096; 0.386267329;1.7; 0.047021095; 0.05580755; 6.2156E-5; false; 0.06712141; 0.275573408
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;0.51; 0.3929796000;0.0053321; 0.0332109000; 0.0001533000; False; 0.0406434000; 0.4724132000;0.73; 0.691742; 0.12509; 0.000419; 2.1e-05; 1.2e-05; false; 0.818594;0.98; 0.885491; 0.210747; 0.007058; 0.002057; 0.000206; 0.000201; false; 1.10817;0.62; 0.56717; 0.12405; 0.00045; 0.00083; 0.000437; 0.000127; false; 0.69477;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.69; 2.7461; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0014; 2.7478;2.6; 1.7955; 0.0079; 0.0091; 0.0092; 0.0002; 0.0001; False; 0.0096; 1.8131;2.61; 1.9074; 0.0040; 0.0039; 0.0041; 0.0001; False; 0.0042; 1.9157;3.89; 0.158535652; 0.02091943; 0.001907248; false; 0.029296665; 0.332937304;4.05; 0.057624533; 0.034566133; 3.7428E-5; false; 0.042681106; 0.254349481
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;0.16; 0.0551398000;0.0088752; 0.0426758000; 0.0001894000; False; 0.0544149000; 0.1523682000;0.01; 0.014339; 0.008442; 5.3e-05; 1.2e-05; 4e-06; false; 0.024026;0.01; 0.01421; 0.008301; 0.000317; 0.000154; 2.8e-05; 2.5e-05; false; 0.024174;0.02; 0.014059; 0.008384; 5.1e-05; 0.00072; 0.000507; 6e-05; false; 0.02567;0.5; 0.020793; 0.014358; 2.5e-05; 1.3e-05; false; 0.053022;1.26; 0.0361; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0367;1.33; 0.0404; 0.0004; 0.0006; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0422;1.14; 0.0403; 0.0007; 0.0011; 0.0012; 0.0001; False; 0.0013; 0.0425;1.1; 0.097576198; 0.015292983; 0.001902865; false; 0.023264026; 0.209206481;1.03; 0.014705593; 0.003968589; 2.787E-5; false; 0.011640736; 0.115291369
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;0.39; 0.2591220000;0.007052999999999999; 0.0511086000; 0.0001606000; False; 0.0608500000; 0.3574753000;0.47; 0.415154; 0.126586; 0.000267; 2.3e-05; 1.2e-05; false; 0.543117;0.54; 0.512271; 0.111715; 0.001659; 0.000671; 8.5e-05; 7.2e-05; false; 0.627409;0.41; 0.379253; 0.074519; 0.000349; 0.001319; 0.00081; 0.00014; false; 0.458154;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.43; 2.3358; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 2.3367;2.22; 1.3520; 0.0018; 0.0027; 0.0028; 0.0001; 0.0000; False; 0.0029; 1.3568;3.28; 2.2383; 0.0028; 0.0026; 0.0028; 0.0001; False; 0.0029; 2.2442;2.36; 0.103989186; 0.024505627; 0.001680133; false; 0.032558804; 0.24843561;3.47; 0.038350828; 0.018267545; 3.9412E-5; false; 0.026198382; 0.219040338
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;0.17; 0.0864613000;0.0082146; 0.0420673000; 0.0001926000; False; 0.0529941000; 0.2101160000;0.03; 0.030372; 0.011473; 0.000145; 2e-05; 1e-05; false; 0.043331;0.03; 0.033178; 0.012009; 0.001302; 0.000607; 0.0001; 9.5e-05; false; 0.048665;0.04; 0.032326; 0.011923; 0.000183; 0.001252; 0.000832; 0.000142; false; 0.04915;0.53; 0.039572; 0.018352; 4.2e-05; 1.4e-05; false; 0.089224;1.21; 0.0648; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0658;1.08; 0.0579; 0.0017; 0.0025; 0.0026; 0.0002; 0.0001; False; 0.0030; 0.0628;1.17; 0.0510; 0.0021; 0.0016; 0.0019; 0.0001; False; 0.0020; 0.0552;1.07; 0.093776602; 0.025660252; 0.00185877; false; 0.033308232; 0.225433813;1.13; 0.029938455; 0.00991469; 4.2289E-5; false; 0.016822078; 0.151461638
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;0.36; 0.2213981000;0.0080177; 0.0520876000; 0.0001600000; False; 0.0628332000; 0.3247204000;0.25; 0.240048; 0.045468; 0.000136; 1.4e-05; 7e-06; false; 0.29018;0.27; 0.240186; 0.059025; 0.0015; 0.000547; 4.1e-05; 2.8e-05; false; 0.307225;0.44; 0.415696; 0.075818; 0.000207; 0.000994; 0.000619; 9.6e-05; false; 0.500462;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.83; 1.0492; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0004; 1.0497;2.72; 1.6870; 0.0020; 0.0038; 0.0039; 0.0001; 0.0001; False; 0.0041; 1.6933;1.84; 1.0854; 0.0012; 0.0012; 0.0013; 0.0000; False; 0.0013; 1.0881;2.71; 0.104825317; 0.01603732; 0.001946175; false; 0.025631002; 0.24142869;2.75; 0.029042305; 0.008645608; 2.5139E-5; false; 0.015616426; 0.202237323
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;0.36; 0.2346459000;0.0068305; 0.0479000000; 0.0001775000; False; 0.0573186000; 0.3316536000;0.54; 0.65698; 0.104182; 0.000236; 2.6e-05; 1.1e-05; false; 0.76224;0.6; 1.11938; 0.114894; 0.001769; 0.000606; 5.8e-05; 5.6e-05; false; 1.23756;0.58; 1.0713; 0.113243; 0.000234; 0.000969; 0.001247; 0.0001; false; 1.18876;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.99; 2.2262; 0.0000; 0.0014; 0.0000; 0.0000; False; 0.0015; 2.2280;3.54; 2.3891; 0.0118; 0.0057; 0.0059; 0.0001; 0.0001; False; 0.0061; 2.4073;2.09; 1.3654; 0.0017; 0.0015; 0.0016; 0.0000; False; 0.0017; 1.3690;2.38; 0.121253065; 0.018413511; 0.002341224; false; 0.026671623; 0.252311639;3.48; 0.029744357; 0.009052327; 4.0009E-5; false; 0.017746925; 0.170313421
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;6.03; 6.0524928000;0.0049367000000000005; 0.0307336000; 0.0001241000; False; 0.0384250000; 6.1302273000;16.2; 14.6749; 18.2773; 0.002164; 1.7e-05; 2e-05; false; 32.9585;16.72; 29.9176; 3.0566; 0.01248; 0.002659; 0.000103; 9.7e-05; false; 32.993;15.28; 16.7237; 2.71283; 0.000759; 0.003509; 0.000695; 0.0001; false; 19.4454;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;0.36; 0.2669008000;0.0055528; 0.0323227000; 0.0001813000; False; 0.0408589000; 0.3504164000;0.63; 0.571395; 0.131119; 0.000471; 2.8e-05; 1.3e-05; false; 0.704504;0.6; 0.556167; 0.122734; 0.004487; 0.001398; 0.000157; 0.000134; false; 0.686516;0.85; 0.768779; 0.189844; 0.000796; 0.001504; 0.000779; 0.000213; false; 0.965035;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.95; 2.9412; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 2.9430;4.27; 3.1848; 0.0145; 0.0198; 0.0200; 0.0004; 0.0003; False; 0.0207; 3.2203;3.18; 2.1368; 0.0040; 0.0039; 0.0041; 0.0000; False; 0.0042; 2.1451;4.09; 0.21233355; 0.026982686; 0.014998348; false; 0.050067639; 0.427947328;4.35; 0.064272747; 0.03446857; 3.506E-5; false; 0.042066318; 0.25031625
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;5.5; 5.5152240000;0.0056106; 0.0331129000; 0.0001246000; False; 0.0406333000; 5.5831566000;11.91; 10.4926; 2.75816; 0.002218; 1.6e-05; 1.4e-05; false; 13.2563;12.73; 11.5432; 2.79422; 0.006119; 0.001706; 6.3e-05; 5.5e-05; false; 14.3476;14.9; 13.6625; 2.86116; 0.001227; 0.004957; 0.000714; 0.000158; false; 16.5354;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;0.36; 0.2158114000;0.0076655; 0.0562848000; 0.0001804000; False; 0.0666267000; 0.3270979000;0.43; 0.391081; 0.083502; 0.000213; 1.4e-05; 8e-06; false; 0.475522;0.44; 0.410735; 0.091267; 0.001522; 0.000541; 5.2e-05; 4.8e-05; false; 0.504892;0.46; 0.417238; 0.090562; 0.000187; 0.000968; 0.0006; 9e-05; false; 0.511204;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.1; 1.0942; 0.0000; 0.0005; 0.0000; 0.0000; False; 0.0005; 1.0949;1.96; 1.0752; 0.0013; 0.0022; 0.0023; 0.0001; 0.0000; False; 0.0024; 1.0791;2.08; 1.1602; 0.0021; 0.0021; 0.0023; 0.0001; False; 0.0024; 1.1649;2.29; 0.121234533; 0.017686048; 0.001847398; false; 0.025212221; 0.265455278;2.9; 0.027794101; 0.014628508; 4.1092E-5; false; 0.034836685; 0.189174298
