name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.03;0.025113;0.01006;7.1e-05;4.3e-05;1.6e-05; false;0.037212;0.03;0.025499;0.01043;0.0015509999999999;0.000377;0.000303;0.000284; false;0.040249;0.03;0.02594;0.010539;0.000274;0.001018;0.001119;0.000474; false;0.042296;1.27;0.0939;0.003;0.0075;0.0006;0.0019; False;0.0102;0.1074;TO;1.18;0.040963738;0.002385838;2.6317e-05; false;0.00981439;0.182661063;0.03;0.026318;0.010149;6.1e-05;4.7e-05;1.6e-05; false;0.038643;0.95;0.0431625;0.0103051;0.0079439;0.0002072; False;0.0212631;0.1276603;TO;0.0397970329999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.3;0.260195;0.062242;0.000665;0.000474;0.000155; false;0.333235;0.33;0.25753;0.064665;0.015504;0.004062;0.006136;0.006598; false;0.364758;0.33;0.411875;0.111482;0.00714;0.006244;0.007352;0.004339; false;0.570413;2.42;0.3874;0.1468;0.6336;0.0066;0.1372; False;0.7775;1.3127;TO;1.84;0.095420017;0.006761077;5.383e-05; false;0.029772644;0.458370076;0.17;0.151941;0.038774;0.000281;0.000265;9.7e-05; false;0.196886;1.15;0.0395663;0.007353;0.0062405;0.0002295; False;0.0157289;0.1024673;TO;0.057628743
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.33;0.28722;0.07422;0.000648;0.000545;8.5e-05; false;0.373553;0.37;0.281732;0.074232;0.019004;0.004926;0.006187;0.006009; false;0.40203;0.35;0.28275;0.074591;0.002548;0.002744;0.00541;0.004723; false;0.3826;2.23;0.3591;0.2276;0.4034;0.0049;0.0922; False;0.5005;1.0882;TO;1.75;0.087925743;0.008244003;4.2149e-05; false;0.016423416;0.293153039;0.26;0.214163;0.073884;0.000677;0.000821;0.000129; false;0.300098;1.35;0.0727029;0.013705;0.0125718;0.0004421; False;0.0298446;0.1619205;TO;0.082596085
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.38;0.324152;0.079955;0.000809;0.001107;0.000166; false;0.421302;0.43;0.320017;0.07592;0.023198;0.006248;0.009033;0.01023; false;0.455571;0.38;0.543232;0.083449;0.003058;0.005692;0.007377;0.005248; false;0.666234;2.12;0.2951;0.1275;0.5607;0.0076;0.2021; False;0.7705;1.1948;TO;2.18;0.135336753;0.007447201;3.2973e-05; false;0.047131267;0.428141473;0.35;0.298527;0.073716;0.000734;0.000755;9.6e-05; false;0.387269;1.53;0.0779413;0.0149944;0.0130706;0.000408; False;0.0318465;0.1811751;TO;0.112839889
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.46;0.378159;0.095025;0.000928;0.001118;0.000165; false;0.492608;0.46;0.358539;0.088406;0.023557;0.006099;0.008096;0.008823; false;0.504742;0.44;0.343617;0.094605;0.00356;0.003681;0.008151;0.007795; false;0.47666;2.87;0.5526;0.2563;0.6422;0.0094;0.2342; False;0.8859;1.6961;TO;1.96;0.092954324;0.009337263;4.0389e-05; false;0.01855695;0.338596882;0.4;0.336153;0.087872;0.000759;0.000604;9.3e-05; false;0.437143;1.44;0.0725649;0.0136974;0.0129409;0.0003673; False;0.0299731;0.1756133;TO;0.0817992209999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.42;0.40693;0.088793;0.000878;0.000678;0.00023; false;0.511174;0.47;0.389005;0.088599;0.024632;0.006545;0.009147;0.009783; false;0.538735;0.44;0.384995;0.088567;0.003336;0.003237;0.006461;0.005796; false;0.504803;3.31;0.6095;0.2904;1.1448;0.0113;0.2857; False;1.4419;2.3437;TO;2.34;0.165241022;0.011039523;5.5692e-05; false;0.019512289;0.381234721;0.42;0.356453;0.095471;0.000397;0.000461;7.5e-05; false;0.461752;1.52;0.0717144;0.0131071;0.0119277;0.0003533; False;0.0288473;0.1648919;TO;0.127703053
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.49;0.405104;0.108715;0.001062;0.001285;0.000191; false;0.535449;0.55;0.411673;0.109583;0.02761;0.008722;0.01222;0.012572; false;0.598832;0.5;0.403978;0.098689;0.003837;0.003924;0.008545;0.008505; false;0.54334;3.83;0.6099;0.322;1.4148;0.01;0.3476; False;1.7726;2.7073;TO;2.06;0.095444095;0.008269859;3.0029e-05; false;0.015001032;0.412950644;0.27;0.21938;0.064162;0.000484;0.000742;0.000116; false;0.295017;1.5;0.0473472999999999;0.0100091;0.0082425;0.0003116; False;0.0209474;0.1113231;TO;0.0978970379999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.46;0.726526;0.096486;0.000918;0.000798;0.000129; false;0.840237;0.42;0.763952;0.082897;0.017568;0.004725;0.008017;0.007976; false;0.89851;0.3;0.359283;0.074975;0.002312;0.002445;0.005713;0.005086; false;0.460362;4.03;0.7017;0.3958;1.4975;0.0115;0.3613; False;1.8704;2.9698;TO;2.46;0.171593005;0.029781213;2.902e-05; false;0.055143397;0.477352715;0.29;0.239803;0.071412;0.000565;0.000767;9.9e-05; false;0.324673;1.53;0.0753726;0.0252584;0.0132103;0.0003749; False;0.04185;0.1831932;TO;0.08396496
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.55;0.462816;0.12397;0.001267;0.001006;0.000179; false;0.609009;0.57;0.43156;0.109809;0.030483;0.007644;0.010883;0.012082; false;0.615707;0.56;0.455454;0.112097;0.0034479999999999;0.003614;0.007768;0.007283; false;0.606134;2.8;0.8291;0.302;0.9807;0.012;0.2244; False;1.2172;2.3509;TO;2.53;0.175136493;0.019591407;4.2169e-05; false;0.037860098;0.447861847;0.38;0.352887;0.06992;0.000498;0.000603;0.000101; false;0.434943;1.48;0.0711893;0.0141175;0.0131984;0.0003547; False;0.0306021;0.1613695;TO;0.097161006
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.57;0.496452;0.115764;0.001189;0.001219;0.000194; false;0.633478;0.62;0.471233;0.10994;0.0332439999999999;0.008371;0.01377;0.014749; false;0.664841;0.57;0.444815;0.110807;0.004486;0.004345;0.009552;0.009249; false;0.599399;4.48;0.6734;0.4078;1.6935;0.0119;0.4241; False;2.1296;3.2129;TO;2.7;0.17252747;0.013827895;4.1199e-05; false;0.021917465;0.484559882;0.37;0.319638;0.071473;0.000503;0.000468;8.5e-05; false;0.402014;1.76;0.0948369;0.015858;0.0143444;0.0003621; False;0.033798;0.2245058;TO;0.141703401
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.59;0.503736;0.130203;0.000754;0.000799;0.000112; false;0.648675;0.65;0.485888;0.129602;0.036861;0.010608;0.016308;0.01885; false;0.714633;0.62;0.489949;0.128487;0.005404;0.004724;0.010902;0.011002; false;0.669393;4.76;0.7193;0.3684;2.0633;0.0126;0.4929; False;2.569;3.6585;TO;1.84;0.108847089;0.014550471;2.8335e-05; false;0.022538454;0.393802143;0.35;0.288257;0.076347;0.000585;0.000869;0.000101; false;0.37669;1.27;0.0879117;0.0161568;0.0281085;0.0003861; False;0.0482029;0.2039332;TO;0.083830713
