name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0;6.6e-05;0.000406;0.000411;8.1e-05; false;0.001868;0.0;5.8e-05;7e-06;0.003178;0.0024;0.000974; false;0.007546;2.37; 0.0064; 0.0001;1.2469999999999999;0.0139; 0.0826; False; 1.3437; 1.3513;0.87;0.00404472;0.017143735;2.0007e-05; false;0.02693209;0.102023343;0.1;9.3e-05;0.100687;0.000632;0.000383;8.8e-05; false;0.103345
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.05;0.00058;0.020641;0.007631;0.001507; false;0.066384;0.24;0.000579;5.4e-05;0.0972919999999999;0.095594;0.051322; false;0.250806;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.07;0.022193348;0.099491137;3.7522e-05; false;0.109851391;0.202583033;0.29;0.000523;0.208287;0.024216;0.013354;0.002514; false;0.302424
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01;0.000148;0.004948;0.002951;0.000495; false;0.017147;0.07;0.000148;1.6e-05;0.027049;0.0253919999999999;0.01193; false;0.067127;14.18; 0.0067; 0.0001;10.1856;0.0564; 2.9769; False; 13.2191; 13.2292;1.01;0.006756877;0.061494715;3.2141e-05; false;0.071325983;0.141942591;0.08;0.000186;0.0699429999999999;0.0039889999999999;0.00273;0.000636; false;0.086284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0;8e-05;0.000582;0.000557;0.000122; false;0.002574;0.01;9.6e-05;1e-05;0.005358;0.003908;0.001678; false;0.012453;2.31; 0.0066; 0.0001;1.0899999999999999;0.0143; 0.1393; False; 1.2440; 1.2518;0.89;0.005418134;0.01963916;2.1088e-05; false;0.029771243;0.105868017;0.08;0.000129;0.082378;0.000554;0.00035;7e-05; false;0.08506
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.47;0.002744;0.169082;0.03542;0.005742; false;0.495349;0.59;0.002858;0.000172;0.2187339999999999;0.282059;0.124004; false;0.63602;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2;0.028902619;0.161370033;2.5575e-05; false;0.172092923;0.286007904;0.55;0.002962;0.17447;0.106656;0.039578;0.005377; false;0.560335
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0;6.3e-05;0.000298;0.0003459999999999;7.8e-05; false;0.001456;0.0;5.7e-05;7e-06;0.003066;0.002278;0.000979; false;0.007303;2.34; 0.0064; 0.0001;1.1509;0.014100000000000001; 0.0828; False; 1.2483; 1.2558;0.86;0.004882691;0.0149862559999999;1.6842e-05; false;0.024497532;0.090309476;0.09;0.000105;0.102866;0.000533;0.000341;7.7e-05; false;0.105314
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0;7.9e-05;0.00056;0.000528;0.000116; false;0.002436;0.01;8.3e-05;1.3e-05;0.005296;0.003794;0.001617; false;0.012136;2.2; 0.0064; 0.0001;1.0396;0.0139; 0.0789; False; 1.1330; 1.1405;0.87;0.00487967;0.0171338919999999;1.8529e-05; false;0.026010928;0.093041225;0.06;0.000102;0.0769799999999999;0.000516;0.000322;6.6e-05; false;0.079258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.36;0.002161;0.131528;0.0305869999999999;0.005113; false;0.392338;0.69;0.00224;0.000149;0.247541;0.30703;0.171175; false;0.736456;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35;0.030783692;0.1643577929999999;3.1314e-05; false;0.173234923;0.302486572;0.57;0.001192;0.167389;0.1154989999999999;0.042184;0.009015; false;0.582851
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04;0.000202;0.012265;0.010421;0.002212; false;0.04624;0.21;0.000212;2.8e-05;0.090142;0.086484;0.04276; false;0.225664;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.24;0.007943692;0.171238792;2.7042e-05; false;0.196242556;0.270043991;0.05;0.000202;0.019663;0.009363;0.009734;0.002693; false;0.062874
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02;0.000194;0.008588;0.004293;0.000662; false;0.028752;0.1;0.000204;2e-05;0.0417359999999999;0.039765;0.019223; false;0.104155;22.74; 0.0068; 0.0002;17.270899999999997;0.038900000000000004; 4.4976; False; 21.8076; 21.8195;1.0;0.007184383;0.090179491;3.9212e-05; false;0.100175683;0.170372045;0.06;0.000189;0.032261;0.007273;0.004908;0.000997; false;0.061792
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.05;0.000258;0.01486;0.012829;0.002599; false;0.056604;0.26;0.000236;2.7e-05;0.107483;0.104862;0.053199; false;0.273267;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22;0.006454102;0.179655563;2.2725e-05; false;0.191512596;0.252087766;0.08;0.000252;0.031321;0.0115789999999999;0.013562;0.003765; false;0.087348
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.02;0.000137;0.00778;0.0079049999999999;0.001972; false;0.03205;0.15;0.000138;1.9e-05;0.0612989999999999;0.06745;0.034265; false;0.16788;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.18;0.006736717;0.2028222989999999;3.0749e-05; false;0.214327136;0.275627343;0.08;0.000248;0.032526;0.012683;0.014133;0.003737; false;0.091784
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0;6.4e-05;0.0003819999999999;0.000389;8.6e-05; false;0.001774;0.0;5.7e-05;8e-06;0.00304;0.002278;0.000926; false;0.007265;1.4; 0.0046; 0.0000;0.5427;0.0071; 0.0425; False; 0.5925; 0.5978;0.72;0.004064655;0.015227713;2.3077e-05; false;0.026486564;0.085023029;0.08;8.4e-05;0.083109;0.00047;0.000322;6.7e-05; false;0.085386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.33;0.001732;0.11514;0.032151;0.004145; false;0.355716;0.66;0.001783;0.000102;0.234549;0.310959;0.166636; false;0.723305;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47;0.030279843;0.186092054;2.6823e-05; false;0.19557747;0.331820899;0.63;0.003323;0.200531;0.10955;0.0433729999999999;0.006127; false;0.636653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.9;0.004749;0.30892;0.083911;0.003979; false;0.954663;2.16;0.004702;0.000301;0.795917;0.949635;0.486452; false;2.27034;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.91;0.031486906;0.759295528;3.3594e-05; false;0.769009448;0.920839612;1.1;0.004026;0.200827;0.23723;0.120029;0.003929; false;1.13101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0;8.2e-05;0.000575;0.000534;0.000119; false;0.002439;0.01;9.8e-05;1e-05;0.005422;0.003912;0.001677; false;0.012588;2.38; 0.0066; 0.0001;1.1267;0.0143; 0.0857; False; 1.2271; 1.2349;0.92;0.005332003;0.018929252;2.2499e-05; false;0.041276807;0.111039628;0.08;9.9e-05;0.090136;0.000575;0.000336;7e-05; false;0.092638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.56;0.003426;0.200283;0.04302;0.006448; false;0.588252;0.95;0.003368;0.000197;0.347962;0.440419;0.23051; false;1.03481;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.41;0.032788226;0.160657867;2.3079e-05; false;0.169592622;0.303411499;0.88;0.003119;0.25072;0.18357;0.069288;0.007277; false;0.885574
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0;8.1e-05;0.000564;0.000516;0.000117; false;0.002414;0.01;8.4e-05;9e-06;0.0052759999999999;0.00385;0.001664; false;0.012226;2.39; 0.0065; 0.0001;1.1714;0.0139; 0.0805; False; 1.2662; 1.2738;0.95;0.005715417;0.018107549;2.5913e-05; false;0.029556484;0.10598929;0.08;0.000104;0.089894;0.000509;0.000348;8.8e-05; false;0.092307
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.56;0.003441;0.204993;0.0440739999999999;0.006343; false;0.599712;0.95;0.003425;0.000204;0.342469;0.437923;0.23404; false;1.03001;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29;0.02756945;0.187930089;3.0211e-05; false;0.198788818;0.32659405;0.75;0.003191;0.250016;0.1664689999999999;0.058642;0.004386; false;0.796512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.24;0.00119;0.0806979999999999;0.0254599999999999;0.003752; false;0.256902;0.5;0.001263;7.2e-05;0.166296;0.2442329999999999;0.117282; false;0.536808;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.3;0.024465114;0.166123059;2.2074e-05; false;0.175109319;0.299198333;0.62;0.002191;0.260758;0.0912159999999999;0.042943;0.005107; false;0.623956
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.58;0.00333;0.191969;0.056008;0.008263; false;0.61101;1.26;0.003368;0.000203;0.445176;0.588816;0.289568; false;1.34225;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.64;0.026076725;0.272092929;2.5654e-05; false;0.281373724;0.416071863;0.74;0.001875;0.196011;0.122614;0.068165;0.008888; false;0.743628
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.01;0.000184;0.006946;0.002035;0.000327; false;0.021505;0.07;0.000192;1.7e-05;0.027863;0.025208;0.012598; false;0.068257;16.26; 0.0068; 0.0001;10.8514;0.0497; 4.3797; False; 15.2811; 15.2935;0.74;0.006662101;0.035317635;2.2432e-05; false;0.044170218;0.109365545;0.18;0.000191;0.161189;0.005684;0.002567;0.000612; false;0.182541
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.05;0.000291;0.015735;0.005694;0.0016; false;0.052308;0.22;0.000509;4.3e-05;0.085189;0.0869109999999999;0.04657; false;0.223932;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.09;0.015814102;0.087999485;4.1412e-05; false;0.101929859;0.192148528;0.13;0.000313;0.081872;0.012883;0.0086539999999999;0.001866; false;0.140034
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0;8.2e-05;0.000591;0.0005549999999999;0.000122; false;0.002557;0.01;8.4e-05;9e-06;0.005333;0.003855;0.001632; false;0.01232;1.51; 0.0046; 0.0001;0.5704;0.0073; 0.0417; False; 0.6196; 0.6250;0.91;0.005029982;0.014988728;1.8562e-05; false;0.024160542;0.088831508;0.07;8.9e-05;0.084544;0.000513;0.000335;7e-05; false;0.086914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.09;0.000385;0.026633;0.0206879999999999;0.004445; false;0.098631;0.44;0.000398;3.9e-05;0.1684959999999999;0.182802;0.085282; false;0.448562;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25;0.008065822;0.2463643509999999;2.6462e-05; false;0.258871357;0.318707134;0.12;0.000416;0.029241;0.023473;0.024025;0.005182; false;0.134004
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0;5.5e-05;0.000303;0.00033;7.7e-05; false;0.001452;0.01;8.1e-05;1e-05;0.005081;0.0037159999999999;0.001596; false;0.011836;2.41; 0.0066; 0.0001;1.2391999999999999;0.0143; 0.0815; False; 1.3353; 1.3431;0.9;0.00501854;0.018758213;1.927e-05; false;0.028758853;0.10017515;0.04;6e-05;0.054574;0.000368;0.000257;6.5e-05; false;0.05625
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.4;0.011938;0.500002;0.114007;0.017194; false;1.49619;2.68;0.011743;0.000678;0.892161;1.397469;0.542071; false;2.86828;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.1;0.05543344;0.5247450060000001;3.3746e-05; false;0.55316419;0.75774787;1.92;0.006044;0.422039;0.386376;0.1444099999999999;0.02891; false;1.95585
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0;8e-05;0.000577;0.0005399999999999;0.000116; false;0.00247;0.01;8.4e-05;1e-05;0.005327;0.003901;0.001665; false;0.012375;1.88; 0.0064; 0.0001;0.7781;0.010199999999999999; 0.0423; False; 0.8311; 0.8383;0.67;0.004857317;0.015884295;1.7207e-05; false;0.025425173;0.090088491;0.07;7.9e-05;0.076775;0.000482;0.000338;7.3e-05; false;0.078977
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.15;0.00691;0.408221;0.0932989999999999;0.009776; false;1.21083;2.09;0.006711;0.000385;0.710897;1.028359;0.478462; false;2.24786;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.95;0.035042131;0.3588308769999999;2.4362e-05; false;0.367654054;0.521789701;1.28;0.005732;0.3405019999999999;0.2185;0.099667;0.013071; false;1.24419
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.04;0.000317;0.014654;0.003962;0.000564; false;0.045572;0.11;0.000331;3.5e-05;0.046825;0.045197;0.02368; false;0.119308;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.84;0.00891239;0.058209115;3.8896e-05; false;0.068391996;0.140901954;0.35;0.000308;0.315025;0.01309;0.005816;0.000849; false;0.363259
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.06;0.005016;0.337094;0.078799;0.007373; false;1.07182;2.54;0.009686;0.000557;0.8861950000000001;1.2156090000000002;0.630858; false;2.76807;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.21;0.053864402;0.417951673;2.782e-05; false;0.427249734;0.622457553;2.14;0.009224;0.48285;0.529319;0.162033;0.008021; false;2.1981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0;8e-05;0.000679;0.000543;0.000122; false;0.002667;0.01;8.4e-05;1e-05;0.005241;0.003856;0.001652; false;0.012196;2.31; 0.0064; 0.0001;1.1778;0.0137; 0.0823; False; 1.2741; 1.2816;0.89;0.005135645;0.0192996899999999;2.0123e-05; false;0.02919171;0.09687896;0.08;0.000121;0.085362;0.000552;0.000371;0.000109; false;0.087953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.2;0.001727;0.078456;0.014315;0.001048; false;0.217302;0.36;0.001751;0.000116;0.142762;0.171502;0.092236; false;0.412417;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.11;0.022695637;0.052629213;3.0253e-05; false;0.062431662;0.177322713;1.46;0.001767;1.2963950000000002;0.063865;0.01865;0.000904; false;1.50041
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0;9.7e-05;0.0005369999999999;0.000515;0.000117; false;0.002343;0.01;8.1e-05;1e-05;0.0052959999999999;0.003803;0.001638; false;0.012182;2.3; 0.0064; 0.0001;1.1496;0.0137; 0.0794; False; 1.2432; 1.2508;0.87;0.004890305;0.019076202;2.167e-05; false;0.028463381;0.09557628;0.08;0.000114;0.094203;0.00058;0.000368;7.6e-05; false;0.096999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.3;0.001709;0.105443;0.026249;0.005001; false;0.318148;0.53;0.001774;0.000104;0.1966689999999999;0.245376;0.12548; false;0.577677;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25;0.020570564;0.2090848269999999;2.8074e-05; false;0.218487833;0.33794354;0.49;0.001683;0.145886;0.085615;0.0403;0.005885; false;0.489977
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.2;0.001117;0.065115;0.022976;0.003999; false;0.211512;0.5;0.001141;8.6e-05;0.1963059999999999;0.207188;0.105409; false;0.518761;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.16;0.017077036;0.218019053;2.3442e-05; false;0.227123316;0.330626558;0.42;0.001404;0.239305;0.046487;0.033215;0.003048; false;0.436208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.16;0.000965;0.053806;0.015038;0.001271; false;0.170335;0.41;0.000979;6.5e-05;0.154854;0.1704419999999999;0.088411; false;0.42284;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.32;0.013882134;0.258169846;3.354e-05; false;0.26817819;0.342443099;0.27;0.000994;0.0926739999999999;0.050408;0.025254;0.001523; false;0.282993
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.1;0.000454;0.029412;0.021644;0.004503; false;0.108146;0.47;0.000438;4.8e-05;0.180641;0.19718;0.091002; false;0.48192;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.61;0.01110306;0.300235864;2.4142e-05; false;0.310282796;0.392342969;0.09;0.000236;0.019853;0.014121;0.018982;0.005431; false;0.098337
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.07;0.000332;0.02208;0.017358;0.003586; false;0.082259;0.35;0.00034;3.9e-05;0.136828;0.14809;0.067693; false;0.362621;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47;0.010555372;0.267222794;2.9064e-05; false;0.278231713;0.357955072;0.1;0.000301;0.02118;0.018011;0.019997;0.004423; false;0.104831
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.06;0.000403;0.02022;0.006179;0.000938; false;0.065095;0.16;0.000398;3.6e-05;0.064691;0.06525;0.032464; false;0.167392;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.11;0.0163585;0.093233744;4.1652e-05; false;0.107299782;0.199870233;0.13;0.000262;0.062445;0.016381;0.0095;0.001732; false;0.13198
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.06;0.000341;0.020997;0.018226;0.003974; false;0.080176;0.37;0.000324;3.4e-05;0.155602;0.152555;0.077772; false;0.396502;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.64;0.010469247;0.306479609;3.035e-05; false;0.319198057;0.406624556;0.08;0.000327;0.021171;0.015631;0.020489;0.004003; false;0.093705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;2.86;0.017991;1.041812;0.199948;0.032553; false;3.00596;4.89;0.017798;0.001037;1.567221;2.483365;1.17039; false;5.27643;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.99;0.060570687;0.733116069;3.2784e-05; false;0.744519437;0.974843371;3.28;0.012183;0.880798;0.788783;0.20955;0.023245; false;3.43053
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.15;0.000537;0.049986;0.019746;0.003152; false;0.169185;0.58;0.001104;8.8e-05;0.214831;0.2476249999999999;0.113919; false;0.587306;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.52;0.017687693;0.256474274;3.0706e-05; false;0.267481397;0.36768431;0.27;0.000985;0.097441;0.051065;0.0261339999999999;0.004017; false;0.2938
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0;7.9e-05;0.000582;0.000554;0.000119; false;0.002524;0.01;8.5e-05;1.4e-05;0.005321;0.003895;0.001665; false;0.012408;1.88; 0.0065; 0.0001;0.7443;0.0104; 0.0421; False; 0.7971; 0.8044;0.88;0.005488486;0.017865662;2.4639e-05; false;0.028827478;0.104727544;0.08;8e-05;0.086126;0.000515;0.000335;7.5e-05; false;0.088446
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06;0.000305;0.018451;0.013704;0.002775; false;0.067602;0.28;0.000333;3.5e-05;0.109596;0.116583;0.053432; false;0.288348;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.34;0.009020182;0.202922936;2.2137e-05; false;0.212516986;0.291740962;0.06;0.000178;0.019722;0.007617;0.01082;0.003227; false;0.062532
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.02;0.00016;0.006441;0.001727;0.000171; false;0.019933;0.05;0.000139;1.5e-05;0.022468;0.020167;0.010923; false;0.055848;12.71; 0.0066; 0.0001;7.639;0.042800000000000005; 3.9850; False; 11.6669; 11.6774;1.01;0.007058585;0.037190535;2.3589e-05; false;0.048418966;0.121767498;0.21;0.000184;0.215524;0.005024;0.00212;0.000225; false;0.233564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.0;0.000138;0.00321;0.000679;0.000205; false;0.00959;0.03;0.00015;1.4e-05;0.010856;0.009027;0.004489; false;0.026153;4.67; 0.0067; 0.0001;2.0606;0.0236; 1.4663; False; 3.5509; 3.5596;0.96;0.00640547;0.016972426;2.6727e-05; false;0.026846126;0.101058608;0.24;0.000131;0.244667;0.001393;0.000446;0.000112; false;0.249589
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.02;0.000212;0.008814;0.00168;0.000534; false;0.024854;0.04;0.000217;2.2e-05;0.016403;0.015843;0.008322; false;0.04255;26.34; 0.0069; 0.0002;7.4498;0.0721; 17.8934; False; 25.4157; 25.4265;0.72;0.005864724;0.015086162;2.287e-05; false;0.024513318;0.082207553;1.04;0.00014;1.058305;0.006376;0.002035;0.000771; false;1.07775
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.01;0.000135;0.004704;0.001224;0.000362; false;0.013765;0.02;0.000126;1.5e-05;0.009598;0.009961;0.005134; false;0.025985;16.34; 0.0049; 0.0001;4.4473;0.0403; 10.9499; False; 15.4377; 15.4468;0.86;0.00733191;0.016054432;1.9353e-05; false;0.02441261;0.099312551;1.14;0.000208;1.164083;0.0057079999999999;0.0017469999999999;0.000463; false;1.18232
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0;8.1e-05;0.0005629999999999;0.000542;0.000116; false;0.002386;0.01;9.8e-05;9e-06;0.005252;0.0038189999999999;0.001657; false;0.012175;2.4; 0.0066; 0.0001;1.2447;0.0143; 0.0823; False; 1.3415; 1.3492;0.9;0.005438642;0.019378894;2.4617e-05; false;0.02956825;0.103977909;0.06;8.3e-05;0.070047;0.000486;0.000334;6.8e-05; false;0.07234
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.01;0.000131;0.0032379999999999;0.000667;0.000202; false;0.009658;0.02;0.000147;1.2e-05;0.0104929999999999;0.008704;0.004355; false;0.02516;7.97; 0.0066; 0.0001;4.3479;0.039900000000000005; 2.5571; False; 6.9450; 6.9536;0.94;0.006423294;0.016701504;2.251e-05; false;0.026826676;0.100648241;0.23;8e-05;0.235342;0.001343;0.000407;0.00011; false;0.239925
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.02;0.000217;0.008389;0.001428;0.000497; false;0.023461;0.04;0.000213;2.2e-05;0.016117;0.015836;0.008001; false;0.0419;19.24; 0.0068; 0.0002;6.3645;0.0774; 11.9455; False; 18.3877; 18.3984;0.8;0.005915648;0.0138981479999999;2.6121e-05; false;0.024587131;0.084677726;0.82;0.00021;0.8383229999999999;0.004965;0.001341;0.0004; false;0.853872
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.02;0.000229;0.00877;0.001901;0.000617; false;0.025325;0.04;0.000239;2.3e-05;0.016939;0.016417;0.008536; false;0.044064;26.49; 0.0050; 0.0001;7.1522;0.0569; 18.7304; False; 25.9397; 25.9486;0.92;0.00770296;0.01656712;3.4809e-05; false;0.026164044;0.101853351;1.51;0.000224;1.512382;0.007671;0.002126;0.00068; false;1.53565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0;8.1e-05;0.000673;0.000512;0.000116; false;0.002493;0.01;8.3e-05;9e-06;0.005318;0.0038529999999999;0.001626; false;0.012268;2.34; 0.0065; 0.0001;1.1557;0.014; 0.0805; False; 1.2505; 1.2583;0.96;0.005556139;0.01804754;2.5169e-05; false;0.028542723;0.104336088;0.04;5.1e-05;0.045224;0.0002729999999999;0.000183;4.2e-05; false;0.046505
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0;5.4e-05;0.000324;0.0003539999999999;7.8e-05; false;0.001482;0.0;6.4e-05;7e-06;0.003132;0.002321;0.00096; false;0.007477;1.76; 0.0046; 0.0001;0.6021000000000001;0.0108; 0.0820; False; 0.6953; 0.7012;0.93;0.005444106;0.016381303;2.1534e-05; false;0.026716964;0.095062481;0.04;5.2e-05;0.046592;0.000264;0.000185;4.2e-05; false;0.047881
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;2.07;0.013267;0.772657;0.133494;0.01726; false;2.18705;2.92;0.01401;0.000826;0.895244;1.429228;0.837943; false;3.20452;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.17;0.043153556;0.401998979;2.9844e-05; false;0.424538166;0.605722631;1.45;0.006938;0.3001359999999999;0.373147;0.0901599999999999;0.012863; false;1.51444
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.02;0.000212;0.008642;0.00172;0.000555; false;0.024238;0.04;0.000238;2.6e-05;0.017682;0.016959;0.008303; false;0.045506;24.26; 0.0069; 0.0002;7.8091;0.0603; 15.5113; False; 23.3809; 23.3916;0.98;0.007862341;0.016578843;2.5928e-05; false;0.02683232;0.104136151;1.3;0.000208;1.311949;0.007703;0.001899;0.000614; false;1.3352
