name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.25;0.216231;0.053159;0.00248;0.000211;6.9e-05; false;0.276312;0.25;0.215463; 0.042645; 0.00604; 0.007547; 0.002874; 0.004277; false; 0.281355;0.23;0.185807;0.056711;0.001159;0.009457;0.002401;0.001727; false;0.262485;1.45; 0.2330; 0.0137; 0.1027; 0.1042; 0.0033; 0.0132; False; 0.1208; 0.3679;1.66; 0.3903; 0.0118; 0.0306; 0.0351; 0.0001; False; 0.0353; 0.4380;1.68; 0.060674124; 0.069204982; 3.2739E-5; false; 0.093323788; 0.305500484;0.15;0.133682;0.030723;0.002257;0.000398;5e-05;2.3e-05; false;0.169395;1.36; 0.0505625000;0.0099048; 0.1248727000; 0.0003731000; False; 0.1380131000; 0.2501861000;1.96; 0.071119314; 0.137336355; 0.025360936; 0.003255912; false; 0.175340876; 0.379674736
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.24;0.215882;0.057165;0.003141;0.000419;0.000106; false;0.281631;0.24;0.215599; 0.050009; 0.00941; 0.006745; 0.001315; 0.001521; false; 0.287785;0.28;0.24365;0.05755;0.001182;0.009534;0.002373;0.001787; false;0.320917;1.55; 0.3909; 0.0261; 0.1319; 0.1335; 0.0035; 0.0155; False; 0.1525; 0.5700;1.73; 0.4115; 0.0119; 0.0283; 0.0324; 0.0001; False; 0.0325; 0.4565;2.13; 0.058112015; 0.101636352; 3.2569E-5; false; 0.124832939; 0.375961556;0.26;0.22932;0.054315;0.00356;0.000758;7.2e-05;5.1e-05; false;0.291635;1.25; 0.0365058000;0.010445900000000001; 0.1518938000; 0.0003693000; False; 0.1768097000; 0.2642957000;2.04; 0.102952584; 0.165434741; 0.018892227; 0.001904645; false; 0.192417459; 0.456345169
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.21;0.177904;0.050914;0.002526;0.000209;6.9e-05; false;0.235261;0.21;0.189265; 0.035141; 0.005345; 0.00746; 0.002352; 0.001915; false; 0.24358;0.16;0.139335;0.033638;0.000605;0.005358;0.001455;0.001084; false;0.184406;1.46; 0.2862; 0.0139; 0.0738; 0.0746; 0.0018; 0.0079; False; 0.0844; 0.3849;1.44; 0.3202; 0.0064; 0.0211; 0.0237; 0.0001; False; 0.0239; 0.3510;1.94; 0.053108356; 0.083854648; 3.5535E-5; false; 0.133268058; 0.345817465;0.26;0.238883;0.049168;0.003758;0.000787;9.5e-05;4.3e-05; false;0.29633;1.37; 0.0529324000;0.0100421; 0.1282797000; 0.0003008000; False; 0.1414761000; 0.2559016000;1.98; 0.064351628; 0.140078296; 0.029978628; 0.006071176; false; 0.184199555; 0.395922644
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.26;0.23714;0.053475;0.002872;0.000214;0.000135; false;0.297648;0.3;0.230146; 0.060302; 0.008634; 0.011953; 0.004148; 0.006595; false; 0.326603;0.22;0.18182;0.045624;0.001108;0.008488;0.001649;0.00111; false;0.244525;1.75; 0.3953; 0.0248; 0.1327; 0.1342; 0.0031; 0.0158; False; 0.1532; 0.5738;1.57; 0.3775; 0.0072; 0.0188; 0.0210; 0.0001; False; 0.0212; 0.4063;2.03; 0.058089292; 0.092185008; 4.1367E-5; false; 0.124668967; 0.363311289;0.19;0.171983;0.036693;0.002411;0.00039;4.8e-05;2.4e-05; false;0.213833;1.33; 0.0477329000;0.009887300000000002; 0.1193918000; 0.0003748000; False; 0.1324988000; 0.2332638000;2.13; 0.054719326; 0.180604097; 0.049195703; 0.002221798; false; 0.240894528; 0.460099436
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.27;0.244938;0.051657;0.002786;0.000225;7.3e-05; false;0.303512;0.29;0.224876; 0.05744; 0.009266; 0.012384; 0.003226; 0.002959; false; 0.313999;0.19;0.16505;0.037985;0.001218;0.009739;0.002393;0.001822; false;0.222764;1.69; 0.3717; 0.0234; 0.1194; 0.1210; 0.0030; 0.0140; False; 0.1381; 0.5337;1.27; 0.2397; 0.0062; 0.0149; 0.0170; 0.0001; False; 0.0171; 0.2633;2.19; 0.059717989; 0.0975728; 4.1654E-5; false; 0.127195145; 0.396684797;0.23;0.222224;0.030476;0.002253;0.000408;4.9e-05;2.3e-05; false;0.257755;1.16; 0.0312568000;0.0064021; 0.0762018000; 0.0002798000; False; 0.0848907000; 0.1529872000;2.15; 0.079033332; 0.145629522; 0.033632246; 0.002096822; false; 0.187837483; 0.469051713
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.21;0.186541;0.049919;0.003177;0.000338;7.8e-05; false;0.244427;0.24;0.214346; 0.034419; 0.005039; 0.006799; 0.001534; 0.001453; false; 0.265965;0.26;0.226324;0.054978;0.000985;0.00849;0.002164;0.001604; false;0.298959;1.45; 0.2801; 0.0136; 0.0733; 0.0741; 0.0017; 0.0079; False; 0.0838; 0.3779;1.73; 0.3798; 0.0112; 0.0271; 0.0310; 0.0001; False; 0.0311; 0.4227;1.84; 0.116329818; 0.122483835; 2.9806E-5; false; 0.138513418; 0.454546605;0.26;0.230452;0.049904;0.003791;0.000751;8.3e-05;3.8e-05; false;0.288429;1.3; 0.0506160000;0.011161; 0.1323751000; 0.0003579000; False; 0.1466211000; 0.2709162000;2.12; 0.067161806; 0.139091757; 0.022948187; 0.001444551; false; 0.169356932; 0.452754008
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.19;0.160865;0.048483;0.002614;0.000356;9.6e-05; false;0.216744;0.19;0.156156; 0.028725; 0.006543; 0.01049; 0.003845; 0.003262; false; 0.212256;0.19;0.152417;0.043578;0.000837;0.008681;0.00229;0.001664; false;0.214248;1.64; 0.2767; 0.0149; 0.1025; 0.1039; 0.0027; 0.0117; False; 0.1184; 0.4104;1.49; 0.2899; 0.0090; 0.0232; 0.0279; 0.0001; False; 0.0281; 0.3274;1.66; 0.055108167; 0.064267682; 3.4953E-5; false; 0.071250253; 0.281588893;0.19;0.168217;0.039961;0.003127;0.000906;7.7e-05;5.9e-05; false;0.216069;1.12; 0.0547513000;0.016011900000000003; 0.1169491000; 0.0002963000; False; 0.1444842000; 0.2637847000;1.96; 0.049569106; 0.138461865; 0.022633821; 0.004797913; false; 0.170618918; 0.359527301
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.24;0.220124;0.046782;0.00286;0.000232;6.8e-05; false;0.274447;0.23;0.168668; 0.053635; 0.010018; 0.013666; 0.004146; 0.004358; false; 0.25811;0.25;0.216915;0.054176;0.000993;0.008817;0.002281;0.001594; false;0.289392;1.47; 0.3080; 0.0250; 0.1242; 0.1257; 0.0033; 0.0175; False; 0.1466; 0.4801;1.51; 0.3941; 0.0127; 0.0285; 0.0327; 0.0001; False; 0.0329; 0.4403;1.77; 0.061850195; 0.073009454; 3.7013E-5; false; 0.097036556; 0.32358195;0.26;0.232099;0.049931;0.004009;0.000769;7.5e-05;4e-05; false;0.29067;1.18; 0.0523103000;0.0094821; 0.1312775000; 0.0003796000; False; 0.1439621000; 0.2585241000;2.22; 0.130746484; 0.161325868; 0.032439288; 0.00210535; false; 0.20202756; 0.499461379
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.07;0.066196;0.020637;0.000939;8.7e-05;3e-05; false;0.089873;0.09;0.072289; 0.020869; 0.002951; 0.00417; 0.001014; 0.000922; false; 0.104236;0.08;0.069148;0.019184;0.000378;0.002692;0.001199;0.000652; false;0.096057;1.03; 0.1136; 0.0116; 0.0158; 0.0162; 0.0010; 0.0024; False; 0.0197; 0.1452;1.31; 0.1254; 0.0040; 0.0103; 0.0118; 0.0001; False; 0.0120; 0.1417;1.34; 0.028971412; 0.050507054; 4.0421E-5; false; 0.066863442; 0.212294433;0.04;0.040023;0.012661;0.000833;0.000264;3.4e-05;1.4e-05; false;0.054987;0.9; 0.0349337000;0.0096448; 0.0727022000; 0.0002747000; False; 0.0848331000; 0.1575409000;1.6; 0.036193468; 0.096067283; 0.024392252; 0.00225804; false; 0.129325492; 0.294344337
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.12;0.099687;0.03304;0.002554;0.000219;6.5e-05; false;0.139601;0.14;0.10011; 0.036109; 0.005084; 0.006285; 0.001776; 0.002253; false; 0.154607;0.2;0.171649;0.04309;0.000492;0.00504;0.001408;0.00096; false;0.225629;1.66; 0.2834; 0.0156; 0.1060; 0.1074; 0.0029; 0.0125; False; 0.1229; 0.4224;1.1; 0.1697; 0.0048; 0.0171; 0.0213; 0.0001; False; 0.0215; 0.1964;1.41; 0.0644171; 0.051837153; 3.1029E-5; false; 0.059082269; 0.312061021;0.11;0.097668;0.02576;0.001807;0.000437;3.1e-05;2.5e-05; false;0.127777;1.23; 0.0453381000;0.0099004; 0.1202729000; 0.0002711000; False; 0.1328869000; 0.2323093000;1.86; 0.050076917; 0.146810495; 0.023764548; 0.002172806; false; 0.179794974; 0.385358265
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.18;0.159558;0.042571;0.001638;0.000152;6.9e-05; false;0.207831;0.2;0.165473; 0.04239; 0.007537; 0.011304; 0.004624; 0.004273; false; 0.239479;0.19;0.165706;0.042155;0.0007;0.007587;0.002156;0.001514; false;0.224266;1.19; 0.1601; 0.0087; 0.0631; 0.0639; 0.0015; 0.0068; False; 0.0722; 0.2414;1.33; 0.3420; 0.0048; 0.0130; 0.0149; 0.0001; False; 0.0150; 0.3621;1.59; 0.055860448; 0.079271114; 3.6789E-5; false; 0.096200503; 0.351094258;0.18;0.167743;0.039812;0.003098;0.000835;5.3e-05;4.5e-05; false;0.214864;1.12; 0.1086827000;0.0110961; 0.0989195000; 0.0003279000; False; 0.1131056000; 0.2864214000;1.92; 0.081902693; 0.143125932; 0.025545108; 0.002570268; false; 0.178026696; 0.45906356
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.17;0.15289;0.040796;0.002251;0.000208;7e-05; false;0.199737;0.2;0.150854; 0.041778; 0.005537; 0.009234; 0.002867; 0.002502; false; 0.216098;0.17;0.147383;0.032913;0.000456;0.005188;0.001457;0.001133; false;0.191161;1.36; 0.2370; 0.0149; 0.0737; 0.0744; 0.0015; 0.0066; False; 0.0826; 0.3349;1.54; 0.2739; 0.0093; 0.0270; 0.0308; 0.0001; False; 0.0310; 0.3147;1.33; 0.045529374; 0.060582232; 3.9802E-5; false; 0.077072631; 0.26602264;0.14;0.124862;0.024791;0.001834;0.000442;3.2e-05;2.5e-05; false;0.154004;1.2; 0.0465267000;0.009533400000000001; 0.1153240000; 0.0003520000; False; 0.1277664000; 0.2390922000;1.89; 0.066583106; 0.144360293; 0.021749619; 0.001865411; false; 0.174193485; 0.402471359
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.18;0.162011;0.043646;0.002499;0.000329;7.8e-05; false;0.212721;0.21;0.158465; 0.043026; 0.006534; 0.010959; 0.003679; 0.003288; false; 0.229605;0.12;0.09945;0.025419;0.000561;0.004983;0.001349;0.00097; false;0.135578;1.0; 0.1650; 0.0084; 0.0614; 0.0621; 0.0015; 0.0067; False; 0.0703; 0.2440;1.03; 0.1669; 0.0049; 0.0133; 0.0153; 0.0001; False; 0.0154; 0.1875;1.41; 0.052487843; 0.072155312; 3.5378E-5; false; 0.079611955; 0.285507389;0.2;0.172695;0.038954;0.002966;0.000861;5.1e-05;4e-05; false;0.218924;1.1; 0.0322754000;0.009454500000000001; 0.0910024000; 0.0002519000; False; 0.1032562000; 0.2035278000;1.85; 0.063500012; 0.18255802; 0.040352938; 0.011991867; false; 0.252379703; 0.552265948
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.19;0.169182;0.038697;0.002174;0.000204;7.5e-05; false;0.213787;0.18;0.145233; 0.038054; 0.005702; 0.009314; 0.003225; 0.00302; false; 0.207621;0.19;0.145656;0.040802;0.000707;0.007768;0.002221;0.00153; false;0.203214;1.61; 0.2822; 0.0160; 0.1073; 0.1087; 0.0028; 0.0125; False; 0.1242; 0.4229;1.56; 0.2879; 0.0088; 0.0243; 0.0280; 0.0001; False; 0.0282; 0.3254;1.77; 0.050577775; 0.062856333; 5.1298E-5; false; 0.070667252; 0.27599028;0.11;0.095739;0.024857;0.001954;0.000476;3.4e-05;3.4e-05; false;0.125541;1.18; 0.0346776000;0.0105996; 0.1227058000; 0.0002684000; False; 0.1355254000; 0.2204077000;1.97; 0.074454815; 0.14987839; 0.033040364; 0.00204328; false; 0.201240439; 0.474608648
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.2;0.171085;0.042363;0.002853;0.000283;8.6e-05; false;0.22072;0.2;0.157699; 0.03967; 0.007142; 0.012547; 0.003358; 0.002536; false; 0.226139;0.17;0.152636;0.025763;0.000499;0.004997;0.001413;0.000965; false;0.189273;1.48; 0.2647; 0.0150; 0.1004; 0.1017; 0.0028; 0.0125; False; 0.1171; 0.3973;1.28; 0.1993; 0.0090; 0.0275; 0.0316; 0.0001; False; 0.0318; 0.2405;1.73; 0.069916106; 0.081039338; 3.4677E-5; false; 0.104452295; 0.357874787;0.21;0.173461;0.043065;0.002938;0.000869;6e-05;5.1e-05; false;0.223993;1.11; 0.0832069000;0.006731900000000001; 0.0787012000; 0.0003918000; False; 0.0879748000; 0.2255379000;1.97; 0.048581939; 0.153646547; 0.029897794; 0.003191587; false; 0.195075281; 0.427522344
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.19;0.168691;0.041417;0.002272;0.000197;5.7e-05; false;0.216281;0.2;0.15229; 0.041767; 0.007187; 0.009861; 0.003778; 0.003906; false; 0.222215;0.2;0.161951;0.044652;0.000715;0.007716;0.002092;0.001485; false;0.222707;1.21; 0.1630; 0.0087; 0.0620; 0.0627; 0.0015; 0.0066; False; 0.0709; 0.2429;1.49; 0.3131; 0.0085; 0.0237; 0.0273; 0.0001; False; 0.0274; 0.3495;1.73; 0.04900905; 0.080769146; 5.3357E-5; false; 0.091253403; 0.290440718;0.19;0.170585;0.0389;0.002969;0.000737;5.1e-05;4.1e-05; false;0.216618;1.12; 0.0413724000;0.0059353999999999995; 0.0706950000; 0.0001990000; False; 0.0787403000; 0.1679068000;1.89; 0.052912813; 0.178549337; 0.026189029; 0.002094835; false; 0.213188892; 0.497751388
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.25;0.236096;0.060678;0.002887;0.000267;8.2e-05; false;0.304602;0.31;0.226661; 0.063687; 0.012174; 0.020955; 0.012479; 0.008953; false; 0.349487;0.27;0.230542;0.057834;0.001312;0.010548;0.00255;0.001987; false;0.309496;1.31; 0.2482; 0.0168; 0.0910; 0.0920; 0.0019; 0.0103; False; 0.1043; 0.3697;1.46; 0.4392; 0.0195; 0.0322; 0.0367; 0.0001; False; 0.0370; 0.4963;1.71; 0.08329232; 0.062359792; 3.6075E-5; false; 0.07044079; 0.321883442;0.16;0.14968;0.03725;0.002492;0.000466;3.2e-05;1.5e-05; false;0.192488;1.23; 0.0344479000;0.010444199999999999; 0.1252083000; 0.0003570000; False; 0.1386157000; 0.2306978000;2.24; 0.074325585; 0.13529198; 0.036906116; 0.00621052; false; 0.187304945; 0.416284673
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.26;0.225798;0.058714;0.002807;0.000363;9.3e-05; false;0.292453;0.28;0.222263; 0.055771; 0.009625; 0.013958; 0.004578; 0.004687; false; 0.314958;0.27;0.230245;0.055937;0.001023;0.009134;0.003124;0.002586; false;0.307469;1.13; 0.2223; 0.0136; 0.0731; 0.0739; 0.0017; 0.0079; False; 0.0835; 0.3198;1.47; 0.3525; 0.0107; 0.0269; 0.0307; 0.0001; False; 0.0309; 0.3946;1.71; 0.058690288; 0.07190262; 3.8892E-5; false; 0.082781941; 0.276703332;0.26;0.238179;0.054124;0.004129;0.000905;0.000108;5.2e-05; false;0.301475;1.37; 0.0899017000;0.010279; 0.1359354000; 0.0003364000; False; 0.1491863000; 0.2981562000;2.09; 0.062133058; 0.146290021; 0.028060492; 0.002377398; false; 0.183682215; 0.429446479
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.16;0.149738;0.036341;0.001733;0.00017;5e-05; false;0.190607;0.32;0.255941; 0.056276; 0.009369; 0.0127; 0.004196; 0.004443; false; 0.346567;0.26;0.206364;0.058777;0.001151;0.010801;0.002812;0.002135; false;0.286974;1.26; 0.2533; 0.0173; 0.0908; 0.0917; 0.0019; 0.0123; False; 0.1059; 0.3769;1.1; 0.2400; 0.0066; 0.0165; 0.0188; 0.0001; False; 0.0189; 0.2658;1.81; 0.076466625; 0.066865844; 3.6795E-5; false; 0.073922619; 0.314091051;0.26;0.252842;0.034626;0.002447;0.00046;3e-05;1.4e-05; false;0.292702;1.3; 0.0744208000;0.0100172; 0.1080703000; 0.0003596000; False; 0.1211885000; 0.2624418000;2.28; 0.08236182; 0.193265662; 0.046869983; 0.003373524; false; 0.265972527; 0.545976889
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.19;0.163365;0.044696;0.002566;0.000341;0.000119; false;0.215391;0.19;0.152397; 0.038853; 0.006483; 0.008907; 0.002252; 0.001992; false; 0.213903;0.19;0.167876;0.03315;0.000494;0.005079;0.001443;0.000987; false;0.211977;1.68; 0.2850; 0.0163; 0.1075; 0.1090; 0.0029; 0.0128; False; 0.1247; 0.4265;1.45; 0.2657; 0.0076; 0.0217; 0.0250; 0.0001; False; 0.0252; 0.2990;1.81; 0.049976396; 0.081052252; 5.5527E-5; false; 0.08887298; 0.32260304;0.2;0.180522;0.040439;0.002981;0.000806;5.9e-05;4.8e-05; false;0.228433;1.18; 0.0371528000;0.0071977; 0.1134853000; 0.0002797000; False; 0.1227372000; 0.2171944000;1.89; 0.084119826; 0.177566627; 0.022709729; 0.002324275; false; 0.209501942; 0.459075516
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.25;0.232094;0.059022;0.003074;0.000388;0.000115; false;0.299712;0.32;0.260137; 0.062502; 0.010342; 0.015508; 0.006123; 0.006663; false; 0.365743;0.28;0.231166;0.059692;0.001045;0.00949;0.002626;0.001953; false;0.311335;1.9; 0.4295; 0.0316; 0.1564; 0.1582; 0.0036; 0.0191; False; 0.1810; 0.6428;1.61; 0.4109; 0.0133; 0.0327; 0.0375; 0.0001; False; 0.0377; 0.4624;1.96; 0.070861839; 0.067310285; 3.4843E-5; false; 0.074097453; 0.302847961;0.16;0.14403;0.03681;0.002486;0.000452;3.1e-05;1.3e-05; false;0.186127;1.28; 0.0427989000;0.0093512; 0.0981160000; 0.0001774000; False; 0.1102035000; 0.1933421000;2.12; 0.063808488; 0.153924452; 0.02145659; 0.002040952; false; 0.183887318; 0.408337665
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.27;0.247152;0.063472;0.002932;0.000247;8.2e-05; false;0.318526;0.3;0.240308; 0.063862; 0.009285; 0.012876; 0.004096; 0.004274; false; 0.338951;0.18;0.156371;0.037986;0.000665;0.00594;0.00163;0.001246; false;0.206735;1.97; 0.4318; 0.0321; 0.1528; 0.1546; 0.0034; 0.0166; False; 0.1748; 0.6392;1.12; 0.2531; 0.0069; 0.0185; 0.0208; 0.0001; False; 0.0209; 0.2812;1.86; 0.075847392; 0.116212094; 4.6027E-5; false; 0.138723874; 0.377683851;0.29;0.265181;0.057616;0.004351;0.000919;5.6e-05;2.4e-05; false;0.332527;1.35; 0.0631397000;0.0062067; 0.1210009000; 0.0003227000; False; 0.1314731000; 0.2705276000;2.07; 0.064385508; 0.147971092; 0.0183349; 0.009454071; false; 0.181049621; 0.452032412
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.28;0.248275;0.065498;0.003171;0.000422;9.1e-05; false;0.322652;0.29;0.234105; 0.054719; 0.009186; 0.012544; 0.004012; 0.007013; false; 0.325704;0.3;0.248574;0.064335;0.001073;0.009494;0.00246;0.001949; false;0.333192;1.38; 0.2600; 0.0171; 0.0915; 0.0924; 0.0019; 0.0104; False; 0.1048; 0.3823;1.52; 0.3981; 0.0115; 0.0289; 0.0331; 0.0001; False; 0.0332; 0.4435;1.71; 0.057509103; 0.055786989; 3.4577E-5; false; 0.063084117; 0.264937449;0.2;0.192424;0.035199;0.002492;0.000463;3.1e-05;1.3e-05; false;0.233178;1.34; 0.0593255000;0.0097694; 0.1211200000; 0.0003114000; False; 0.1337622000; 0.2847395000;2.38; 0.10888979; 0.195899644; 0.044088507; 0.001885927; false; 0.260077418; 0.573395131
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.05;0.041913;0.013233;0.000615;6.8e-05;1.9e-05; false;0.057308;0.08;0.065841; 0.020175; 0.002296; 0.003572; 0.000817; 0.000801; false; 0.095364;0.08;0.066984;0.021582;0.000311;0.002467;0.001221;0.000628; false;0.095925;1.44; 0.1194; 0.0047; 0.0256; 0.0263; 0.0010; 0.0022; False; 0.0296; 0.1540;1.23; 0.1326; 0.0045; 0.0105; 0.0121; 0.0001; False; 0.0123; 0.1497;1.39; 0.028364726; 0.034547784; 3.3729E-5; false; 0.041322181; 0.191165915;0.08;0.071765;0.018922;0.001359;0.000494;5.2e-05;2.1e-05; false;0.094466;1.07; 0.0426792000;0.0097728; 0.0920867000; 0.0002382000; False; 0.1049277000; 0.2082517000;1.55; 0.050654646; 0.09490387; 0.021506533; 0.001836856; false; 0.124176001; 0.414317365
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.25;0.224111;0.052766;0.001851;0.000221;5.1e-05; false;0.281919;0.21;0.184212; 0.036199; 0.005549; 0.007148; 0.001694; 0.001783; false; 0.238753;0.26;0.231774;0.057199;0.001011;0.009036;0.002329;0.001826; false;0.308305;1.25; 0.2614; 0.0169; 0.0903; 0.0912; 0.0020; 0.0105; False; 0.1038; 0.3824;1.09; 0.2532; 0.0067; 0.0168; 0.0191; 0.0001; False; 0.0192; 0.2795;1.82; 0.059846328; 0.058927153; 3.4484E-5; false; 0.067252973; 0.321599756;0.25;0.223691;0.055161;0.003887;0.000741;4.9e-05;1.9e-05; false;0.286981;1.27; 0.0310564000;0.0059704; 0.0728112000; 0.0001973000; False; 0.0807801000; 0.1480731000;2.29; 0.060901339; 0.132126709; 0.039661499; 0.002177629; false; 0.191276212; 0.403183362
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.21;0.197016;0.037207;0.001853;0.00023;5.5e-05; false;0.239161;0.29;0.244436; 0.060966; 0.009833; 0.012121; 0.004505; 0.004892; false; 0.340184;0.18;0.151252;0.03491;0.00065;0.005893;0.00156;0.001216; false;0.198116;1.72; 0.3926; 0.0297; 0.1466; 0.1484; 0.0037; 0.0181; False; 0.1704; 0.5932;1.64; 0.4184; 0.0123; 0.0316; 0.0360; 0.0001; False; 0.0362; 0.4675;1.88; 0.082081148; 0.08158369; 3.4733E-5; false; 0.088111769; 0.336181792;0.28;0.262918;0.056525;0.004064;0.000893;5.9e-05;2.8e-05; false;0.328706;1.11; 0.0897933000;0.0154068; 0.1186589000; 0.0002191000; False; 0.1368011000; 0.3443949000;2.2; 0.067943046; 0.161363527; 0.024280906; 0.001923209; false; 0.193587233; 0.459354866
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.27;0.250847;0.055177;0.002618;0.000228;7.1e-05; false;0.313233;0.2;0.174983; 0.035182; 0.005415; 0.006567; 0.001527; 0.00163; false; 0.227553;0.24;0.225681;0.03444;0.000647;0.005877;0.001545;0.001193; false;0.272191;1.36; 0.3090; 0.0302; 0.1514; 0.1529; 0.0031; 0.0168; False; 0.1729; 0.5126;1.57; 0.4106; 0.0129; 0.0315; 0.0360; 0.0001; False; 0.0362; 0.4603;1.8; 0.054096282; 0.058127534; 5.0766E-5; false; 0.067464256; 0.27358033;0.16;0.146751;0.034077;0.002464;0.000458;3.1e-05;1.3e-05; false;0.186145;1.39; 0.0908880000;0.009675900000000001; 0.1674001000; 0.0003229000; False; 0.1799216000; 0.3418668000;2.28; 0.057253013; 0.168647043; 0.029851192; 0.002280795; false; 0.208150118; 0.435891884
