name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.07; 0.00047;0.022953;0.006908; 0.001669; false; 0.072702;0.2; 0.000462; 3.4e-05;0.077463;0.079566; 0.039795; false; 0.201804;1.28; 0.0067; 0.0000;0.1306;0.1104; 0.0055; False; 0.2469; 0.2624;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.85; 0.016491101;0.088751116; 5.2102E-5; false; 0.101620263; 0.183427916
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 6.6e-05;0.000406;0.000411; 8.1e-05; false; 0.001868;0.0; 5.8e-05; 7e-06;0.003178;0.0024000000000000002; 0.000974; false; 0.007546;0.79; 0.0046; 0.0000;0.0033;0.0005; 0.0002; False; 0.0045; 0.0094;2.37; 0.0064; 0.0001;1.2469999999999999;0.0139; 0.0826; False; 1.3437; 1.3513;0.87; 0.00404472;0.017143735; 2.0007E-5; false; 0.02693209; 0.102023343
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.05; 0.00058;0.020641;0.007631; 0.001507; false; 0.066384;0.24; 0.000579; 5.4e-05;0.09729199999999999;0.09559400000000001; 0.051322; false; 0.250806;0.96; 0.0052; 0.0000;0.1032;0.0448; 0.0039; False; 0.1521; 0.1657;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.07; 0.022193348;0.099491137; 3.7522E-5; false; 0.109851391; 0.202583033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000148;0.004948;0.002951; 0.000495; false; 0.017147;0.07; 0.000148; 1.6e-05;0.027049;0.025391999999999998; 0.01193; false; 0.067127;1.11; 0.0067; 0.0000;0.038099999999999995;0.0338; 0.0025; False; 0.0746; 0.0842;14.18; 0.0067; 0.0001;10.1856;0.0564; 2.9769; False; 13.2191; 13.2292;1.01; 0.006756877;0.061494715; 3.2141E-5; false; 0.071325983; 0.141942591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 8e-05;0.000582;0.000557; 0.000122; false; 0.002574;0.01; 9.6e-05; 1e-05;0.005358;0.003908; 0.001678; false; 0.012453;1.12; 0.0067; 0.0000;0.0054;0.0012000000000000001; 0.0005; False; 0.0073; 0.0144;2.31; 0.0066; 0.0001;1.0899999999999999;0.0143; 0.1393; False; 1.2440; 1.2518;0.89; 0.005418134;0.01963916; 2.1088E-5; false; 0.029771243; 0.105868017
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.47; 0.002744;0.169082;0.03542000000000001; 0.005742; false; 0.495349;0.59; 0.002858; 0.000172;0.21873399999999998;0.28205900000000006; 0.124004; false; 0.63602;1.69; 0.0111; 0.0000;0.5279;0.1259; 0.0131; False; 0.6676; 0.7098;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.2; 0.028902619;0.161370033; 2.5575E-5; false; 0.172092923; 0.286007904
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 6.3e-05;0.000298;0.00034599999999999995; 7.8e-05; false; 0.001456;0.0; 5.7e-05; 7e-06;0.003066;0.002278; 0.000979; false; 0.007303;0.78; 0.0048; 0.0000;0.0034000000000000002;0.0005; 0.0003; False; 0.0047; 0.0098;2.34; 0.0064; 0.0001;1.1509;0.014100000000000001; 0.0828; False; 1.2483; 1.2558;0.86; 0.004882691;0.014986255999999998; 1.6842E-5; false; 0.024497532; 0.090309476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 7.9e-05;0.00056;0.000528; 0.000116; false; 0.002436;0.01; 8.3e-05; 1.3e-05;0.005296;0.003794; 0.001617; false; 0.012136;1.08; 0.0065; 0.0000;0.0051;0.0013; 0.0004; False; 0.0070; 0.0141;2.2; 0.0064; 0.0001;1.0396;0.0139; 0.0789; False; 1.1330; 1.1405;0.87; 0.00487967;0.017133891999999998; 1.8529E-5; false; 0.026010928; 0.093041225
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.36; 0.002161;0.131528;0.030586999999999996; 0.005113; false; 0.392338;0.69; 0.00224; 0.000149;0.247541;0.30703; 0.171175; false; 0.736456;1.43; 0.0067; 0.0000;0.38680000000000003;0.1842; 0.0126; False; 0.5838; 0.6151;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35; 0.030783692;0.16435779299999997; 3.1314E-5; false; 0.173234923; 0.302486572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04; 0.000202;0.012265;0.010421; 0.002212; false; 0.04624;0.21; 0.000212; 2.8e-05;0.090142;0.086484; 0.04276; false; 0.225664;1.57; 0.0066; 0.0000;0.10930000000000001;0.4689; 0.0094; False; 0.5877; 0.5990;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.24; 0.007943692;0.17123879200000003; 2.7042E-5; false; 0.196242556; 0.270043991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000194;0.008588;0.004293; 0.000662; false; 0.028752;0.1; 0.000204; 2e-05;0.041735999999999995;0.039765; 0.019223; false; 0.104155;1.19; 0.0070; 0.0000;0.06420000000000001;0.0468; 0.0035; False; 0.1152; 0.1264;22.74; 0.0068; 0.0002;17.270899999999997;0.038900000000000004; 4.4976; False; 21.8076; 21.8195;1.0; 0.007184383;0.090179491; 3.9212E-5; false; 0.100175683; 0.170372045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.05; 0.000258;0.01486;0.012829; 0.002599; false; 0.056604;0.26; 0.000236; 2.7e-05;0.107483;0.10486200000000001; 0.053199; false; 0.273267;1.77; 0.0068; 0.0000;0.1505;0.5874999999999999; 0.0109; False; 0.7492; 0.7618;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.006454102;0.179655563; 2.2725E-5; false; 0.191512596; 0.252087766
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.02; 0.000137;0.0077800000000000005;0.007904999999999999; 0.001972; false; 0.03205;0.15; 0.000138; 1.9e-05;0.06129899999999999;0.06745000000000001; 0.034265; false; 0.16788;1.72; 0.0070; 0.0000;0.1586;0.7255; 0.0122; False; 0.8966; 0.9100;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.18; 0.006736717;0.20282229899999998; 3.0749E-5; false; 0.214327136; 0.275627343
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 6.4e-05;0.00038199999999999996;0.000389; 8.6e-05; false; 0.001774;0.0; 5.7e-05; 8e-06;0.00304;0.002278; 0.000926; false; 0.007265;0.78; 0.0048; 0.0000;0.0031000000000000003;0.0006000000000000001; 0.0002; False; 0.0043; 0.0095;1.4; 0.0046; 0.0000;0.5427;0.0071; 0.0425; False; 0.5925; 0.5978;0.72; 0.004064655;0.015227713; 2.3077E-5; false; 0.026486564; 0.085023029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.33; 0.001732;0.11514;0.032151; 0.004145; false; 0.355716;0.66; 0.001783; 0.000102;0.234549;0.310959; 0.166636; false; 0.723305;1.5; 0.0079; 0.0000;0.5412999999999999;0.13369999999999999; 0.0141; False; 0.6896; 0.7337;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47; 0.030279843;0.186092054; 2.6823E-5; false; 0.19557747; 0.331820899
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.9; 0.004749;0.30892;0.083911; 0.003979; false; 0.954663;2.16; 0.004702; 0.000301;0.795917;0.949635; 0.486452; false; 2.27034;3.09; 0.0143; 0.0000;1.6156000000000001;0.3539; 0.0529; False; 2.0230; 2.1321;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.91; 0.031486906;0.759295528; 3.3594E-5; false; 0.769009448; 0.920839612
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 8.2e-05;0.000575;0.000534; 0.000119; false; 0.002439;0.01; 9.8e-05; 1e-05;0.005422;0.0039120000000000005; 0.001677; false; 0.012588;1.17; 0.0069; 0.0000;0.0058;0.0012000000000000001; 0.0005; False; 0.0078; 0.0152;2.38; 0.0066; 0.0001;1.1267;0.0143; 0.0857; False; 1.2271; 1.2349;0.92; 0.005332003;0.018929252; 2.2499E-5; false; 0.041276807; 0.111039628
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.56; 0.003426;0.200283;0.04302; 0.006448; false; 0.588252;0.95; 0.003368; 0.000197;0.347962;0.440419; 0.23051; false; 1.03481;2.3; 0.0129; 0.0000;0.96;0.2365; 0.0207; False; 1.2177; 1.2878;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.41; 0.032788226;0.160657867; 2.3079E-5; false; 0.169592622; 0.303411499
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 8.1e-05;0.000564;0.000516; 0.000117; false; 0.002414;0.01; 8.4e-05; 9e-06;0.0052759999999999994;0.00385; 0.001664; false; 0.012226;1.12; 0.0068; 0.0000;0.0057;0.0013; 0.0004; False; 0.0076; 0.0148;2.39; 0.0065; 0.0001;1.1714;0.0139; 0.0805; False; 1.2662; 1.2738;0.95; 0.005715417;0.018107549; 2.5913E-5; false; 0.029556484; 0.10598929
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.56; 0.003441;0.204993;0.044073999999999995; 0.006343; false; 0.599712;0.95; 0.003425; 0.000204;0.342469;0.437923; 0.23404; false; 1.03001;2.25; 0.0119; 0.0000;0.9374;0.23309999999999997; 0.0209; False; 1.1919; 1.2621;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.02756945;0.187930089; 3.0211E-5; false; 0.198788818; 0.32659405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.24; 0.00119;0.08069799999999999;0.025459999999999997; 0.003752; false; 0.256902;0.5; 0.001263; 7.2e-05;0.166296;0.24423299999999998; 0.117282; false; 0.536808;1.45; 0.0074; 0.0000;0.4088;0.2589; 0.0115; False; 0.6795; 0.7142;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.3; 0.024465114;0.16612305900000002; 2.2074E-5; false; 0.175109319; 0.299198333
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.58; 0.00333;0.191969;0.056008; 0.008263; false; 0.61101;1.26; 0.003368; 0.000203;0.445176;0.588816; 0.289568; false; 1.34225;4.08; 0.0118; 0.0000;1.0565;1.9937; 0.0320; False; 3.0824; 3.1559;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.64; 0.026076725;0.272092929; 2.5654E-5; false; 0.281373724; 0.416071863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.01; 0.000184;0.006946;0.002035; 0.000327; false; 0.021505;0.07; 0.000192; 1.7e-05;0.027863;0.025208; 0.012598; false; 0.068257;1.09; 0.0067; 0.0000;0.0439;0.0161; 0.0018; False; 0.0620; 0.0722;16.26; 0.0068; 0.0001;10.8514;0.0497; 4.3797; False; 15.2811; 15.2935;0.74; 0.006662101;0.035317635; 2.2432E-5; false; 0.044170218; 0.109365545
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.05; 0.000291;0.015735;0.005694; 0.0016; false; 0.052308;0.22; 0.000509; 4.3e-05;0.085189;0.08691099999999999; 0.04657; false; 0.223932;1.32; 0.0073; 0.0000;0.1627;0.11560000000000001; 0.0064; False; 0.2849; 0.3033;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.09; 0.015814102;0.087999485; 4.1412E-5; false; 0.101929859; 0.192148528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 8.2e-05;0.000591;0.0005549999999999999; 0.000122; false; 0.002557;0.01; 8.4e-05; 9e-06;0.005333;0.003855; 0.001632; false; 0.01232;1.08; 0.0067; 0.0000;0.0053;0.0012000000000000001; 0.0004; False; 0.0071; 0.0142;1.51; 0.0046; 0.0001;0.5704;0.0073; 0.0417; False; 0.6196; 0.6250;0.91; 0.005029982;0.014988728000000002; 1.8562E-5; false; 0.024160542; 0.088831508
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.09; 0.000385;0.026633;0.020687999999999998; 0.004445; false; 0.098631;0.44; 0.000398; 3.9e-05;0.16849599999999998;0.182802; 0.085282; false; 0.448562;1.91; 0.0051; 0.0000;0.17919999999999997;0.9526000000000001; 0.0117; False; 1.1439; 1.1553;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25; 0.008065822;0.24636435099999998; 2.6462E-5; false; 0.258871357; 0.318707134
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 5.5e-05;0.000303;0.00033; 7.7e-05; false; 0.001452;0.01; 8.1e-05; 1e-05;0.005081;0.0037159999999999997; 0.001596; false; 0.011836;0.75; 0.0046; 0.0000;0.003;0.0005; 0.0002; False; 0.0042; 0.0091;2.41; 0.0066; 0.0001;1.2391999999999999;0.0143; 0.0815; False; 1.3353; 1.3431;0.9; 0.00501854;0.018758213; 1.927E-5; false; 0.028758853; 0.10017515
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.4; 0.011938;0.500002;0.114007; 0.017194; false; 1.49619;2.68; 0.011743; 0.000678;0.892161;1.397469; 0.542071; false; 2.86828;3.55; 0.0229; 0.0000;1.867;0.6035999999999999; 0.0437; False; 2.5148; 2.6655;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.1; 0.05543344;0.5247450060000001; 3.3746E-5; false; 0.55316419; 0.75774787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 8e-05;0.000577;0.0005399999999999999; 0.000116; false; 0.00247;0.01; 8.4e-05; 1e-05;0.005327;0.003901; 0.001665; false; 0.012375;1.06; 0.0065; 0.0000;0.0053;0.0012000000000000001; 0.0004; False; 0.0072; 0.0140;1.88; 0.0064; 0.0001;0.7781;0.010199999999999999; 0.0423; False; 0.8311; 0.8383;0.67; 0.004857317;0.015884295; 1.7207E-5; false; 0.025425173; 0.090088491
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.15; 0.00691;0.40822100000000006;0.09329899999999999; 0.009776; false; 1.21083;2.09; 0.006711; 0.000385;0.710897;1.028359; 0.478462; false; 2.24786;3.2; 0.0099; 0.0000;1.1865999999999999;1.1886; 0.0464; False; 2.4220; 2.5463;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.95; 0.035042131;0.35883087699999994; 2.4362E-5; false; 0.367654054; 0.521789701
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.04; 0.000317;0.014654;0.003962; 0.000564; false; 0.045572;0.11; 0.000331; 3.5e-05;0.046825000000000006;0.045197; 0.02368; false; 0.119308;1.15; 0.0069; 0.0000;0.0872;0.0148; 0.0033; False; 0.1057; 0.1178;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.84; 0.00891239;0.058209115; 3.8896E-5; false; 0.068391996; 0.140901954
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.06; 0.005016;0.337094;0.07879900000000001; 0.007373; false; 1.07182;2.54; 0.009686; 0.000557;0.8861950000000001;1.2156090000000002; 0.630858; false; 2.76807;4.13; 0.0213; 0.0000;2.8023;0.2843; 0.0479; False; 3.1352; 3.3249;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.21; 0.053864402;0.417951673; 2.782E-5; false; 0.427249734; 0.622457553
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 8e-05;0.0006790000000000001;0.0005430000000000001; 0.000122; false; 0.002667;0.01; 8.4e-05; 1e-05;0.005241;0.003856; 0.001652; false; 0.012196;1.12; 0.0066; 0.0000;0.0054;0.0012000000000000001; 0.0005; False; 0.0074; 0.0145;2.31; 0.0064; 0.0001;1.1778;0.0137; 0.0823; False; 1.2741; 1.2816;0.89; 0.005135645;0.019299689999999998; 2.0123E-5; false; 0.02919171; 0.09687896
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.2; 0.001727;0.078456;0.014315; 0.001048; false; 0.217302;0.36; 0.001751; 0.000116;0.142762;0.171502; 0.092236; false; 0.412417;1.49; 0.0096; 0.0000;0.4034;0.0202; 0.0069; False; 0.4310; 0.4650;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.11; 0.022695637;0.05262921300000001; 3.0253E-5; false; 0.062431662; 0.177322713
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 9.7e-05;0.0005369999999999999;0.000515; 0.000117; false; 0.002343;0.01; 8.1e-05; 1e-05;0.0052959999999999995;0.003803; 0.001638; false; 0.012182;1.03; 0.0065; 0.0000;0.0055;0.0011; 0.0004; False; 0.0072; 0.0142;2.3; 0.0064; 0.0001;1.1496;0.0137; 0.0794; False; 1.2432; 1.2508;0.87; 0.004890305;0.019076202; 2.167E-5; false; 0.028463381; 0.09557628
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.3; 0.001709;0.10544300000000001;0.026249; 0.005001; false; 0.318148;0.53; 0.001774; 0.000104;0.19666899999999998;0.245376; 0.12548; false; 0.577677;1.37; 0.0061; 0.0000;0.2847;0.1208; 0.0105; False; 0.4165; 0.4425;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.25; 0.020570564;0.20908482699999997; 2.8074E-5; false; 0.218487833; 0.33794354
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.2; 0.001117;0.065115;0.022976; 0.003999; false; 0.211512;0.5; 0.001141; 8.6e-05;0.19630599999999998;0.207188; 0.105409; false; 0.518761;1.81; 0.0085; 0.0000;0.4003;0.379; 0.0156; False; 0.7956; 0.8251;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.16; 0.017077036;0.218019053; 2.3442E-5; false; 0.227123316; 0.330626558
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.16; 0.000965;0.053806;0.015038; 0.001271; false; 0.170335;0.41; 0.000979; 6.5e-05;0.154854;0.17044199999999998; 0.088411; false; 0.42284;1.44; 0.0081; 0.0000;0.32030000000000003;0.0672; 0.0107; False; 0.3988; 0.4257;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.32; 0.013882134;0.25816984600000004; 3.354E-5; false; 0.26817819; 0.342443099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.1; 0.000454;0.029412;0.021644; 0.004503; false; 0.108146;0.47; 0.000438; 4.8e-05;0.180641;0.19718000000000002; 0.091002; false; 0.48192;3.09; 0.0073; 0.0000;0.27949999999999997;1.8531; 0.0199; False; 2.1531; 2.1708;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.61; 0.01110306;0.300235864; 2.4142E-5; false; 0.310282796; 0.392342969
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.07; 0.000332;0.022080000000000002;0.017358000000000002; 0.003586; false; 0.082259;0.35; 0.00034; 3.9e-05;0.136828;0.14809; 0.067693; false; 0.362621;2.4; 0.0069; 0.0000;0.21100000000000002;1.1209; 0.0156; False; 1.3477; 1.3633;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47; 0.010555372;0.26722279400000004; 2.9064E-5; false; 0.278231713; 0.357955072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.06; 0.000403;0.020220000000000002;0.0061790000000000005; 0.000938; false; 0.065095;0.16; 0.000398; 3.6e-05;0.064691;0.06525; 0.032464; false; 0.167392;1.19; 0.0069; 0.0000;0.1163;0.0266; 0.0045; False; 0.1478; 0.1622;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.11; 0.0163585;0.09323374400000001; 4.1652E-5; false; 0.107299782; 0.199870233
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.06; 0.000341;0.020997000000000002;0.018226; 0.003974; false; 0.080176;0.37; 0.000324; 3.4e-05;0.155602;0.152555; 0.077772; false; 0.396502;1.87; 0.0050; 0.0000;0.14550000000000002;0.7187; 0.0100; False; 0.8743; 0.8844;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.64; 0.010469247;0.306479609; 3.035E-5; false; 0.319198057; 0.406624556
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;2.86; 0.017991;1.041812;0.19994800000000001; 0.032553; false; 3.00596;4.89; 0.017798; 0.001037;1.567221;2.483365; 1.17039; false; 5.27643;6.91; 0.0334; 0.0000;4.8152;0.7956000000000001; 0.0970; False; 5.7084; 6.0347;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.99; 0.060570687;0.733116069; 3.2784E-5; false; 0.744519437; 0.974843371
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.15; 0.000537;0.049986;0.019746; 0.003152; false; 0.169185;0.58; 0.001104; 8.8e-05;0.214831;0.24762499999999998; 0.113919; false; 0.587306;2.39; 0.0085; 0.0000;0.4351;1.0411000000000001; 0.0179; False; 1.4947; 1.5228;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.52; 0.017687693;0.256474274; 3.0706E-5; false; 0.267481397; 0.36768431
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 7.9e-05;0.000582;0.000554; 0.000119; false; 0.002524;0.01; 8.5e-05; 1.4e-05;0.005321;0.003895; 0.001665; false; 0.012408;1.12; 0.0068; 0.0000;0.0057;0.0013; 0.0005; False; 0.0076; 0.0150;1.88; 0.0065; 0.0001;0.7443;0.0104; 0.0421; False; 0.7971; 0.8044;0.88; 0.005488486;0.017865662; 2.4639E-5; false; 0.028827478; 0.104727544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06; 0.000305;0.018451000000000002;0.013704000000000001; 0.002775; false; 0.067602;0.28; 0.000333; 3.5e-05;0.109596;0.116583; 0.053432; false; 0.288348;1.94; 0.0068; 0.0000;0.16749999999999998;0.7034; 0.0122; False; 0.8835; 0.8971;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.34; 0.009020182;0.202922936; 2.2137E-5; false; 0.212516986; 0.291740962
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.02; 0.00016;0.0064410000000000005;0.001727; 0.000171; false; 0.019933;0.05; 0.000139; 1.5e-05;0.022468;0.020167; 0.010923; false; 0.055848;1.12; 0.0068; 0.0000;0.0393;0.0045; 0.0014; False; 0.0455; 0.0557;12.71; 0.0066; 0.0001;7.639;0.042800000000000005; 3.9850; False; 11.6669; 11.6774;1.01; 0.007058585;0.037190535; 2.3589E-5; false; 0.048418966; 0.121767498
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.0; 0.000138;0.00321;0.000679; 0.000205; false; 0.00959;0.03; 0.00015; 1.4e-05;0.010856000000000001;0.009027; 0.004489; false; 0.026153;1.16; 0.0067; 0.0000;0.0184;0.0015; 0.0006; False; 0.0210; 0.0289;4.67; 0.0067; 0.0001;2.0606;0.0236; 1.4663; False; 3.5509; 3.5596;0.96; 0.00640547;0.016972426; 2.6727E-5; false; 0.026846126; 0.101058608
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.02; 0.000212;0.008814;0.00168; 0.000534; false; 0.024854;0.04; 0.000217; 2.2e-05;0.016403;0.015843; 0.008322; false; 0.04255;1.18; 0.0067; 0.0000;0.0401;0.0027999999999999995; 0.0008; False; 0.0441; 0.0540;26.34; 0.0069; 0.0002;7.4498;0.0721; 17.8934; False; 25.4157; 25.4265;0.72; 0.005864724;0.015086162; 2.287E-5; false; 0.024513318; 0.082207553
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.01; 0.000135;0.004704;0.001224; 0.000362; false; 0.013765;0.02; 0.000126; 1.5e-05;0.009598;0.009961000000000001; 0.005134; false; 0.025985;1.14; 0.0068; 0.0000;0.0388;0.0027; 0.0008; False; 0.0425; 0.0524;16.34; 0.0049; 0.0001;4.4473;0.0403; 10.9499; False; 15.4377; 15.4468;0.86; 0.00733191;0.016054432; 1.9353E-5; false; 0.02441261; 0.099312551
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 8.1e-05;0.0005629999999999999;0.000542; 0.000116; false; 0.002386;0.01; 9.8e-05; 9e-06;0.005252;0.0038189999999999995; 0.001657; false; 0.012175;1.08; 0.0067; 0.0000;0.0056;0.0013; 0.0004; False; 0.0075; 0.0147;2.4; 0.0066; 0.0001;1.2447;0.0143; 0.0823; False; 1.3415; 1.3492;0.9; 0.005438642;0.019378894; 2.4617E-5; false; 0.02956825; 0.103977909
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.01; 0.000131;0.0032379999999999996;0.0006670000000000001; 0.000202; false; 0.009658;0.02; 0.000147; 1.2e-05;0.010492999999999999;0.008704; 0.004355; false; 0.02516;1.11; 0.0067; 0.0000;0.0187;0.0015; 0.0006; False; 0.0208; 0.0286;7.97; 0.0066; 0.0001;4.3479;0.039900000000000005; 2.5571; False; 6.9450; 6.9536;0.94; 0.006423294;0.016701504; 2.251E-5; false; 0.026826676; 0.100648241
