name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;0.1; 0.0275434000;0.0054513999999999995; 0.0250778000; 0.0001177000; False; 0.0324605000; 0.0966998000;0.0; 0.00403; 0.000406; 3e-05; 2.8e-05; false; 0.005254;0.0; 0.002368; 0.000486; 0.00023; 1.9e-05; 2.1e-05; false; 0.003668;0.0; 0.002405; 0.000221; 1.9e-05; 1.9e-05; false; 0.003195;0.01; 0.00451; 0.002053; 0.002243; 0.000757; 0.00071; false; 0.010939;0.0; 0.003955; 0.000202; 0.001305; 0.000566; 0.000303; false; 0.007539;0.35; 0.003993; 5e-06; 4e-06; false; 0.008933;0.85; 0.0081; 0.0000; 0.0006; 0.0001; 0.0000; False; 0.0007; 0.0090;0.87; 0.0085; 0.0014; 0.0019; 0.0023; 0.0006; 0.0002; False; 0.0032; 0.0134;0.96; 0.0094; 0.0024; 0.0014; 0.0026; 0.0001; False; 0.0027; 0.0147;1.23; 0.110563564; 0.036331568; 0.001687367; false; 0.044396632; 0.263746011;1.04; 0.024506009; 0.006008922; 2.8146E-5; false; 0.0120903; 0.126664413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;0.14; 0.0370086000;0.0059959; 0.0316777000; 0.0001808000; False; 0.0401027000; 0.1558790000;0.0; 0.000352; 4.9e-05; 7e-06; 5e-06; false; 0.000554;0.0; 0.000467; 0.000309; 7.5e-05; 1e-05; 9e-06; false; 0.001102;0.0; 0.000304; 5.6e-05; 7e-06; 5e-06; false; 0.000527;0.0; 0.000519; 0.00025; 0.000253; 7.9e-05; 6.8e-05; false; 0.001379;0.0; 0.000303; 3e-05; 0.000477; 0.000323; 7e-05; false; 0.001906;0.36; 0.000559; 6e-06; 7e-06; false; 0.00111;0.97; 0.0048; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0051;0.94; 0.0049; 0.0002; 0.0004; 0.0005; 0.0001; 0.0000; False; 0.0006; 0.0059;0.98; 0.0050; 0.0005; 0.0004; 0.0006; 0.0000; False; 0.0007; 0.0063;0.94; 0.067188179; 0.015290156; 0.001340067; false; 0.020675442; 0.162454324;0.85; 0.013049799; 0.002927737; 1.7692E-5; false; 0.010749211; 0.099992965
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;0.09; 0.0359145000;0.0092992; 0.0071127000; 0.0002048000; False; 0.0194810000; 0.0935291000;0.0; 0.00018; 8.7e-05; 1.3e-05; 6e-06; false; 0.00049;0.0; 0.000169; 0.000154; 7.1e-05; 1.1e-05; 7e-06; false; 0.000604;0.0; 0.000166; 7.5e-05; 1.3e-05; 7e-06; false; 0.000468;0.0; 0.000166; 0.000111; 0.000249; 7.7e-05; 8.4e-05; false; 0.000894;0.0; 0.000161; 2e-05; 0.000792; 0.000546; 0.000107; false; 0.002637;0.42; 0.00011; 4e-06; 4e-06; false; 0.000333;0.94; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0046;0.91; 0.0045; 0.0001; 0.0001; 0.0002; 0.0001; 0.0000; False; 0.0003; 0.0051;0.92; 0.0078; 0.0003; 0.0005; 0.0010; 0.0001; False; 0.0011; 0.0095;0.98; 0.075281181; 0.020793922; 0.001606291; false; 0.028818914; 0.16926273;0.83; 0.005035931; 0.003049656; 3.5026E-5; false; 0.007984141; 0.060082889
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;0.1; 0.0436384000;0.0169566; 0.0045020000; 0.0002562000; False; 0.0298486000; 0.1280633000;0.0; 0.000138; 8.7e-05; 1.2e-05; 1e-05; false; 0.000448;0.0; 0.00014; 0.00013; 7.2e-05; 1.3e-05; 6e-06; false; 0.000519;0.0; 0.000119; 6.4e-05; 1.4e-05; 7e-06; false; 0.000376;0.0; 0.000119; 0.000113; 0.000303; 9.3e-05; 9.5e-05; false; 0.000864;0.0; 0.000128; 1.6e-05; 0.000579; 0.000395; 0.000102; false; 0.001892;0.39; 0.000228; 5e-06; 1.1e-05; false; 0.000608;0.96; 0.0044; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0048;1.03; 0.0044; 0.0001; 0.0002; 0.0003; 0.0002; 0.0000; False; 0.0006; 0.0052;0.96; 0.0046; 0.0003; 0.0004; 0.0008; 0.0000; False; 0.0009; 0.0059;0.96; 0.06558651; 0.025785277; 0.002195719; false; 0.034433948; 0.165999831;0.83; 0.00611472; 0.004571119; 2.1887E-5; false; 0.009731223; 0.066647675
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;0.09; 0.0263413000;0.0061248000000000006; 0.0043821000; 0.0001210000; False; 0.0127983000; 0.0831028000;0.0; 8e-05; 2.5e-05; 6e-06; 2e-06; false; 0.00024;0.0; 8.7e-05; 4.6e-05; 1.6e-05; 3.1e-05; 2e-06; false; 0.000348;0.0; 0.000103; 3.2e-05; 7e-06; 3e-06; false; 0.000301;0.0; 0.000106; 6.4e-05; 5e-05; 7e-06; 5e-06; false; 0.000436;0.0; 6.2e-05; 7e-06; 0.000375; 0.00027; 2.5e-05; false; 0.001325;0.35; 8.1e-05; 5e-06; 9e-06; false; 0.000362;0.9; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0045;0.88; 0.0044; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0048;0.97; 0.0064; 0.0002; 0.0002; 0.0004; 0.0001; False; 0.0004; 0.0072;0.88; 0.060197421; 0.015292433; 0.00186585; false; 0.023444516; 0.161403045;0.81; 0.004079044; 0.001545498; 2.255E-5; false; 0.006820657; 0.056806396
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;0.09; 0.0314938000;0.0226434; 0.0112664000; 0.0001993000; False; 0.0370940000; 0.1155675000;0.0; 0.000155; 3.6e-05; 8e-06; 2e-06; false; 0.000416;0.0; 0.000142; 6.8e-05; 2.3e-05; 8e-06; 2e-06; false; 0.000409;0.0; 0.000155; 2.6e-05; 4e-06; 2e-06; false; 0.000317;0.0; 7.9e-05; 5.7e-05; 4.6e-05; 9e-06; 7e-06; false; 0.000298;0.0; 8.2e-05; 3.9e-05; 0.000371; 0.000314; 6.4e-05; false; 0.001561;0.39; 0.000127; 4e-06; 6e-06; false; 0.000422;0.99; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045;0.99; 0.0044; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0047;1.05; 0.0057; 0.0002; 0.0003; 0.0005; 0.0000; False; 0.0005; 0.0066;0.85; 0.042573321; 0.010773795; 0.001219115; false; 0.016298182; 0.102466451;0.84; 0.005828629; 0.002017392; 2.2471E-5; false; 0.008929011; 0.092507258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;0.09; 0.0225731000;0.0055698; 0.0039289000; 0.0001395000; False; 0.0113509000; 0.0687153000;0.0; 0.00012; 2.5e-05; 5e-06; 2e-06; false; 0.000266;0.0; 0.000129; 5.1e-05; 2.1e-05; 5e-06; 1e-06; false; 0.000322;0.0; 0.00024; 5.1e-05; 7e-06; 2e-06; false; 0.000508;0.0; 0.000144; 8.9e-05; 9.3e-05; 2.8e-05; 2.8e-05; false; 0.000515;0.0; 0.000283; 2.3e-05; 0.000732; 0.000496; 6.2e-05; false; 0.002633;0.4; 0.000236; 6e-06; 1.1e-05; false; 0.00075;0.95; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;0.99; 0.0046; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0051;0.95; 0.0067; 0.0004; 0.0003; 0.0005; 0.0001; False; 0.0006; 0.0079;0.88; 0.062783564; 0.018170329; 0.002185653; false; 0.027282741; 0.157485012;0.78; 0.005909768; 0.001565147; 1.9668E-5; false; 0.006659297; 0.062729282
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;0.08; 0.0224077000;0.0067274; 0.0062754000; 0.0001601000; False; 0.0148623000; 0.0713099000;0.0; 0.000179; 3.5e-05; 7e-06; 3e-06; false; 0.000384;0.0; 0.000124; 5.1e-05; 2.1e-05; 5e-06; 1e-06; false; 0.000314;0.0; 0.000206; 4.1e-05; 7e-06; 2e-06; false; 0.000405;0.0; 0.000127; 0.0001; 8.1e-05; 1.7e-05; 1.6e-05; false; 0.000468;0.0; 0.000254; 2.1e-05; 0.000611; 0.000437; 5.8e-05; false; 0.002319;0.4; 0.000211; 5e-06; 1e-05; false; 0.000731;0.96; 0.0044; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;0.94; 0.0045; 0.0001; 0.0001; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0050;0.91; 0.0047; 0.0002; 0.0002; 0.0004; 0.0000; False; 0.0004; 0.0055;0.83; 0.055349701; 0.017531578; 0.00227223; false; 0.025952052; 0.191402773;0.81; 0.005862759; 0.001454472; 2.2521E-5; false; 0.00611109; 0.060384841
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;0.08; 0.0254320000;0.0058252; 0.0053778000; 0.0001191000; False; 0.0132266000; 0.0756236000;0.0; 5.6e-05; 1.8e-05; 6e-06; 2e-06; false; 0.000191;0.0; 0.000104; 4.8e-05; 1.6e-05; 1e-05; 2e-06; false; 0.000345;0.0; 5.5e-05; 1.6e-05; 4e-06; 1e-06; false; 0.000171;0.0; 6.9e-05; 4.2e-05; 3.5e-05; 7e-06; 4e-06; false; 0.000268;0.0; 6.6e-05; 8e-06; 0.000403; 0.000287; 3.8e-05; false; 0.001458;0.39; 5.6e-05; 3e-06; 7e-06; false; 0.000243;0.97; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044;0.93; 0.0043; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;0.9; 0.0067; 0.0002; 0.0003; 0.0004; 0.0001; False; 0.0005; 0.0075;0.83; 0.054764861; 0.014427697; 0.002193067; false; 0.023639587; 0.132415011;0.77; 0.004417977; 0.001636181; 2.1028E-5; false; 0.006563935; 0.057758583
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;0.11; 0.0341216000;0.0054833; 0.0247661000; 0.0001195000; False; 0.0320614000; 0.1011055000;0.0; 0.005398; 0.000416; 3.5e-05; 3.3e-05; false; 0.006874;0.0; 0.002619; 0.000604; 0.000251; 1.9e-05; 2e-05; false; 0.004106;0.0; 0.002833; 0.000247; 3.5e-05; 1.9e-05; false; 0.003722;0.0; 0.00267; 0.0014; 0.001043; 0.000332; 0.000345; false; 0.00624;0.01; 0.00514; 0.000474; 0.002337; 0.000981; 0.000534; false; 0.011129;0.39; 0.002828; 6e-06; 4e-06; false; 0.008376;0.97; 0.0103; 0.0000; 0.0009; 0.0001; 0.0000; False; 0.0011; 0.0117;0.93; 0.0088; 0.0015; 0.0022; 0.0025; 0.0006; 0.0002; False; 0.0033; 0.0138;0.94; 0.0155; 0.0051; 0.0030; 0.0054; 0.0001; False; 0.0055; 0.0264;1.27; 0.11190754; 0.032665269; 0.002122039; false; 0.040985012; 0.261950764;1.02; 0.025939296; 0.005299204; 2.8502E-5; false; 0.01273567; 0.127091927
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;0.11; 0.0262260000;0.0075316; 0.0275282000; 0.0001272000; False; 0.0370120000; 0.1012416000;0.0; 0.001206; 0.000119; 1.4e-05; 2e-06; false; 0.001701;0.0; 0.001201; 0.00041; 0.000125; 1.5e-05; 2e-06; false; 0.002118;0.0; 0.001152; 0.000105; 2.3e-05; 2e-06; false; 0.001621;0.0; 0.001088; 0.000705; 0.0006; 0.000143; 0.000127; false; 0.002962;0.0; 0.000662; 9e-05; 0.000559; 0.000384; 6.9e-05; false; 0.002415;0.37; 0.001217; 7e-06; 8e-06; false; 0.004112;0.93; 0.0065; 0.0000; 0.0005; 0.0000; 0.0000; False; 0.0006; 0.0073;0.95; 0.0060; 0.0005; 0.0007; 0.0008; 0.0002; 0.0000; False; 0.0011; 0.0077;0.92; 0.0057; 0.0008; 0.0005; 0.0008; 0.0000; False; 0.0009; 0.0075;0.96; 0.068282661; 0.030952683; 0.00251223; false; 0.040198464; 0.172958781;0.98; 0.016383102; 0.002502197; 2.0548E-5; false; 0.009949362; 0.089252437
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;0.11; 0.0285845000;0.008748299999999999; 0.0061000000; 0.0001882000; False; 0.0173836000; 0.0968898000;0.0; 0.000211; 0.000121; 2.3e-05; 8e-06; false; 0.000605;0.0; 0.000174; 0.000165; 8.9e-05; 1.5e-05; 7e-06; false; 0.000644;0.0; 0.000195; 9.1e-05; 1.5e-05; 9e-06; false; 0.000523;0.0; 0.000182; 0.000131; 0.000376; 0.000171; 0.000136; false; 0.001187;0.0; 0.000213; 2.4e-05; 0.000957; 0.000561; 0.000155; false; 0.002949;0.4; 0.000206; 6e-06; 2e-05; false; 0.000567;0.97; 0.0044; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0048;0.91; 0.0044; 0.0001; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0005; 0.0051;0.95; 0.0052; 0.0004; 0.0007; 0.0014; 0.0001; False; 0.0015; 0.0074;0.94; 0.07760264; 0.017574161; 0.001437768; false; 0.023247097; 0.154444119;0.82; 0.005778735; 0.005325478; 2.4419E-5; false; 0.012573555; 0.069607041
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;0.1; 0.0375652000;0.0089765; 0.0072245000; 0.0001999000; False; 0.0191744000; 0.1005409000;0.0; 0.000132; 9e-05; 2.7e-05; 8e-06; false; 0.000445;0.0; 0.000241; 0.000284; 0.000147; 2e-05; 1.3e-05; false; 0.000965;0.0; 0.000242; 0.000186; 2.4e-05; 2.3e-05; false; 0.000801;0.0; 0.000142; 0.000126; 0.000477; 0.000171; 0.000157; false; 0.001222;0.0; 0.000232; 2.5e-05; 0.000984; 0.000622; 0.000226; false; 0.003067;0.4; 0.000137; 5e-06; 7e-06; false; 0.000437;1.0; 0.0045; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0003; 0.0050;1.0; 0.0046; 0.0002; 0.0002; 0.0004; 0.0002; 0.0001; False; 0.0008; 0.0057;0.92; 0.0049; 0.0003; 0.0004; 0.0011; 0.0000; False; 0.0011; 0.0064;0.92; 0.059299316; 0.0203007; 0.001452134; false; 0.028555954; 0.150148004;0.87; 0.006413284; 0.004856027; 2.6045E-5; false; 0.011237937; 0.067377074
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;0.13; 0.0250952000;0.0076318; 0.0322345000; 0.0001368000; False; 0.0418585000; 0.1089731000;0.0; 0.000136; 3.1e-05; 7e-06; 2e-06; false; 0.000326;0.0; 8.2e-05; 6.3e-05; 1.7e-05; 4e-06; 1e-06; false; 0.000275;0.0; 8.1e-05; 1.7e-05; 5e-06; 1e-06; false; 0.0002;0.0; 8e-05; 7.1e-05; 5.7e-05; 1.8e-05; 7e-06; false; 0.000343;0.0; 8.6e-05; 1.2e-05; 0.000405; 0.000296; 4.6e-05; false; 0.001491;0.38; 0.00014; 5e-06; 7e-06; false; 0.000457;0.92; 0.0042; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045;0.98; 0.0043; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0047;0.88; 0.0044; 0.0002; 0.0002; 0.0003; 0.0000; False; 0.0003; 0.0050;0.84; 0.042426135; 0.012273326; 0.001475981; false; 0.018299825; 0.10422554;0.9; 0.006866407; 0.001481916; 1.4483E-5; false; 0.006807251; 0.075859659
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;0.14; 0.0341704000;0.007665; 0.0406198000; 0.0001318000; False; 0.0510163000; 0.1298288000;0.0; 0.002526; 0.000479; 4.8e-05; 1.6e-05; false; 0.003832;0.0; 0.003563; 0.001441; 0.001016; 0.000103; 1.8e-05; false; 0.007572;0.0; 0.004928; 0.000503; 4.8e-05; 2.9e-05; false; 0.006296;0.01; 0.002504; 0.001337; 0.003316; 0.001068; 0.001022; false; 0.009715;0.0; 0.002537; 0.000216; 0.002384; 0.001159; 0.000892; false; 0.00822;0.37; 0.00253; 7e-06; 5e-06; false; 0.007898;0.92; 0.0088; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0015; 0.0106;0.99; 0.0084; 0.0019; 0.0026; 0.0040; 0.0017; 0.0006; False; 0.0063; 0.0168;0.97; 0.0144; 0.0030; 0.0023; 0.0061; 0.0001; False; 0.0062; 0.0238;1.3; 0.121382491; 0.044589857; 0.001801999; false; 0.053161738; 0.31476871;1.11; 0.025550544; 0.011411271; 3.2268E-5; false; 0.018616028; 0.133754922
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;0.09; 0.0274197000;0.0064604; 0.0059329000; 0.0001208000; False; 0.0144593000; 0.0798297000;0.0; 0.000156; 9e-05; 1.3e-05; 6e-06; false; 0.000459;0.0; 0.00016; 0.000132; 6e-05; 1.6e-05; 6e-06; false; 0.000584;0.0; 9.9e-05; 4.1e-05; 8e-06; 4e-06; false; 0.000278;0.0; 0.00017; 0.000114; 0.000266; 7.6e-05; 8e-05; false; 0.000913;0.0; 0.000123; 2.6e-05; 0.000825; 0.000561; 0.000118; false; 0.002648;0.41; 0.000103; 4e-06; 5e-06; false; 0.000328;0.98; 0.0043; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;1.01; 0.0044; 0.0001; 0.0001; 0.0002; 0.0001; 0.0000; False; 0.0003; 0.0049;0.97; 0.0075; 0.0003; 0.0005; 0.0009; 0.0001; False; 0.0010; 0.0091;0.87; 0.086470714; 0.015837716; 0.001523469; false; 0.021615566; 0.184638845;0.85; 0.00747898; 0.004546778; 2.2243E-5; false; 0.011429436; 0.081570448
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;0.1; 0.0631921000;0.0061206; 0.0047122000; 0.0001497000; False; 0.0129230000; 0.1295253000;0.0; 0.000173; 0.00016; 1.8e-05; 9e-06; false; 0.000589;0.0; 0.000186; 0.000196; 0.000106; 1.5e-05; 9e-06; false; 0.00069;0.0; 0.000185; 0.000138; 1.8e-05; 1e-05; false; 0.000539;0.0; 0.000171; 0.000148; 0.000584; 0.000225; 0.000166; false; 0.001445;0.0; 0.000183; 2.4e-05; 0.000794; 0.000739; 0.000357; false; 0.002795;0.4; 0.000176; 5e-06; 1e-05; false; 0.00054;0.99; 0.0046; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0050;0.99; 0.0046; 0.0002; 0.0002; 0.0005; 0.0003; 0.0001; False; 0.0010; 0.0058;0.99; 0.0047; 0.0004; 0.0006; 0.0013; 0.0000; False; 0.0014; 0.0066;0.96; 0.069074337; 0.026151404; 0.001546644; false; 0.03287784; 0.15425042;0.84; 0.007031749; 0.004357771; 2.5522E-5; false; 0.010669791; 0.066700637
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;0.08; 0.0220209000;0.0056175; 0.0040376000; 0.0001218000; False; 0.0116276000; 0.0670880000;0.0; 5.5e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000169;0.0; 8.4e-05; 4.6e-05; 1.6e-05; 1e-05; 3e-06; false; 0.000316;0.0; 5.3e-05; 2.5e-05; 4e-06; 2e-06; false; 0.000191;0.0; 5.5e-05; 4.4e-05; 2.6e-05; 4e-06; 3e-06; false; 0.000234;0.0; 7e-05; 8e-06; 0.000376; 0.0003; 2.8e-05; false; 0.001395;0.4; 8.5e-05; 6e-06; 1.3e-05; false; 0.000371;1.0; 0.0042; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0044;0.98; 0.0045; 0.0001; 0.0001; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0049;0.9; 0.0047; 0.0001; 0.0002; 0.0002; 0.0000; False; 0.0003; 0.0053;0.84; 0.053334868; 0.015800801; 0.00202594; false; 0.024062335; 0.129896725;0.85; 0.004145996; 0.001502275; 1.8298E-5; false; 0.006404438; 0.073149846
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-2.mata;0.11; 0.0358448000;0.0061739; 0.0041240000; 0.0001352000; False; 0.0131127000; 0.1023949000;0.0; 0.000273; 2.9e-05; 6e-06; 2e-06; false; 0.000453;0.0; 8.8e-05; 4.9e-05; 1.5e-05; 8e-06; 2e-06; false; 0.000287;0.0; 9.6e-05; 2.4e-05; 5e-06; 2e-06; false; 0.000255;0.0; 8.6e-05; 5.8e-05; 3.9e-05; 5e-06; 4e-06; false; 0.000333;0.0; 8.9e-05; 9e-06; 0.00057; 0.000419; 3.4e-05; false; 0.002003;0.37; 9e-05; 6e-06; 1.8e-05; false; 0.000385;0.96; 0.0067; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0069;0.95; 0.0042; 0.0001; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0045;1.0; 0.0047; 0.0001; 0.0002; 0.0002; 0.0000; False; 0.0003; 0.0052;0.9; 0.04852555; 0.013269187; 0.001772897; false; 0.021258483; 0.128507131;0.82; 0.004311838; 0.00195035; 2.2122E-5; false; 0.007606923; 0.060301032
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-1.mata;0.09; 0.0224945000;0.005360599999999999; 0.0041361000; 0.0001294000; False; 0.0113291000; 0.0664495000;0.0; 0.000211; 0.00016; 3.9e-05; 1.3e-05; false; 0.00068;0.0; 0.000204; 0.000298; 0.00017; 2e-05; 1.4e-05; false; 0.000911;0.0; 0.000405; 0.000279; 3.8e-05; 2.1e-05; false; 0.00112;0.0; 0.000335; 0.000292; 0.00158; 0.00071; 0.000538; false; 0.003703;0.0; 0.000404; 4.1e-05; 0.001485; 0.000857; 0.000463; false; 0.004276;0.38; 0.000375; 7e-06; 1.2e-05; false; 0.000866;0.89; 0.0047; 0.0000; 0.0003; 0.0001; 0.0000; False; 0.0004; 0.0052;0.95; 0.0046; 0.0002; 0.0004; 0.0008; 0.0005; 0.0001; False; 0.0015; 0.0065;0.93; 0.0055; 0.0005; 0.0008; 0.0019; 0.0001; False; 0.0020; 0.0082;0.95; 0.084290965; 0.035067164; 0.002014015; false; 0.042793577; 0.186343961;0.84; 0.012230019; 0.00907354; 2.9644E-5; false; 0.016301128; 0.099376713
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10804-2.mata;0.09; 0.0252146000;0.0053027000000000005; 0.0040742000; 0.0001172000; False; 0.0112025000; 0.0781429000;0.0; 0.000201; 6.7e-05; 1.1e-05; 6e-06; false; 0.000439;0.0; 0.000209; 0.000193; 0.0001; 1.5e-05; 9e-06; false; 0.000745;0.0; 0.000186; 0.000107; 1.9e-05; 9e-06; false; 0.000554;0.0; 0.000162; 0.00012; 0.000455; 0.000147; 0.000179; false; 0.001271;0.0; 0.000207; 2.3e-05; 0.000923; 0.000577; 0.000185; false; 0.002881;0.38; 0.00012; 3e-06; 6e-06; false; 0.00036;0.95; 0.0045; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0049;1.02; 0.0045; 0.0001; 0.0002; 0.0003; 0.0001; 0.0000; False; 0.0005; 0.0053;0.93; 0.0050; 0.0003; 0.0003; 0.0007; 0.0000; False; 0.0008; 0.0063;0.86; 0.055025634; 0.016990769; 0.001407669; false; 0.02240577; 0.122780917;0.81; 0.005010944; 0.003510657; 4.6975E-5; false; 0.008021196; 0.067574011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10941-1.mata;0.07; 0.0215177000;0.0055322; 0.0038559000; 0.0001251000; False; 0.0113546000; 0.0655876000;0.0; 8.5e-05; 3.5e-05; 6e-06; 2e-06; false; 0.00028;0.0; 5.5e-05; 3.2e-05; 1.1e-05; 6e-06; 1e-06; false; 0.000196;0.0; 8.4e-05; 2.3e-05; 6e-06; 2e-06; false; 0.000269;0.0; 5.5e-05; 4.2e-05; 2.7e-05; 4e-06; 3e-06; false; 0.000232;0.0; 6.3e-05; 9e-06; 0.000386; 0.00029; 2.5e-05; false; 0.001399;0.45; 7.7e-05; 2.2e-05; 1.1e-05; false; 0.000383;0.97; 0.0043; 0.0000; 0.0000; 0.0000; 0.0000; False; 0.0001; 0.0045;0.95; 0.0043; 0.0001; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0046;1.01; 0.0045; 0.0001; 0.0002; 0.0003; 0.0000; False; 0.0003; 0.0051;0.87; 0.049617433; 0.011652232; 0.001722824; false; 0.019336663; 0.123110853;0.82; 0.003772619; 0.001456843; 2.0073E-5; false; 0.006395045; 0.052873737
