name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.12;0.04309199999999999;0.0058738;0.0086686; 0.0318232000; True; 0.0495783000; 0.1307360000;0.02; 0.017745; 0.009654;1.1000000000000001e-05;1e-05; 1.9e-05; true; 0.029074;0.02; 0.017225; 0.009324;0.0007650000000000001;1.1000000000000001e-05;7e-06; 7e-06; true; 0.028722;0.02; 0.01844; 0.010648;1.1000000000000001e-05;9e-06; 1.6e-05; true; 0.030361;0.02; 0.016289; 0.008603;0.001452;2.4e-05;1.7e-05; 0.000418; true; 0.028006;0.03; 0.030462; 0.010412;0.00022899999999999998;0.000561;0.000429; 0.001161; true; 0.045351;TO; 0.056191; 0.034588;MISSING;MISSING;MISSING;MISSING;1.02; 0.0410; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0421;1.02; 0.0353; 0.0018; 0.0115; 0.0006; 0.0123; True; 0.0246; 0.0619;0.85; 0.0359; 0.0026; 0.0004;0.0014999999999999998; 0.0015; True; 0.0019; 0.0406;1.2;0.15115170300000003;0.042310840999999995; 0.007307032; true; 0.054824988; 0.305942421;1.01;0.022019313;0.002023842; 0.00544914; true; 0.014915042; 0.143369494
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.14;0.04753569999999999;0.0056192;0.009323399999999999; 0.0266569000; True; 0.0446956000; 0.1359570000;0.02; 0.01934; 0.011051;1e-05;7e-06; 1.7e-05; true; 0.031851;0.04; 0.032832; 0.015003;0.001812;1.5e-05;1e-05; 8e-06; true; 0.051857;0.03; 0.030438; 0.00948;1e-05;7e-06; 1.7e-05; true; 0.041307;0.02; 0.017456; 0.009456;0.001619;1.7e-05;1.4000000000000001e-05; 0.000262; true; 0.030109;0.05; 0.033562; 0.015528;0.00046100000000000004;0.000911;0.00047; 0.000931; true; 0.055201;0.52; 0.039714; 0.026962;0.000136; 5.6e-05; true; 0.124108;0.97; 0.0898; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0906;0.98; 0.0434; 0.0019; 0.0147; 0.0006; 0.0059; True; 0.0212; 0.0668;1.0; 0.0541; 0.0029; 0.0004;0.0009; 0.0010; True; 0.0014; 0.0589;1.49;0.115908956;0.025059715; 0.010465617; true; 0.0419453; 0.270340461;1.31;0.031807626;0.0025261400000000005; 0.00255385; true; 0.013507992; 0.214625082
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.23;0.1077097;0.0100104;0.013850499999999998; 0.0459148000; True; 0.0738935000; 0.2367401000;0.13; 0.097878; 0.04234;1.5e-05;1.1e-05; 9.2e-05; true; 0.146832;0.16; 0.106666; 0.048023;0.017632000000000002;1.7e-05;1.1999999999999999e-05; 1.4e-05; true; 0.180116;0.14; 0.107453; 0.046797;2.1000000000000002e-05;2.3000000000000003e-05; 3.6e-05; true; 0.16224;0.1; 0.073318; 0.024164;0.010481;4.4999999999999996e-05;1.7e-05; 0.004243; true; 0.115692;0.15; 0.057443; 0.028162;0.001492;0.000694;0.0005059999999999999; 0.075668; true; 0.168297;1.86; 0.400852; 0.194179;0.000217; 0.000441; true; 1.58518;1.47; 0.2236; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.2248;19.45; 0.1129; 0.0199; 0.0200; 0.0007; 18.6607; True; 18.6815; 18.8150;1.2; 0.1109; 0.0140; 0.0003;0.1704; 0.1709; True; 0.1712; 0.2966;3.44;0.497331;0.039041394; 0.059444725; true; 0.106001688; 0.771630932;2.08;0.051585296999999995;0.002168945; 0.213419086; true; 0.23562117; 0.435887631
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.1;0.03580420000000001;0.005680199999999999;0.008683399999999999; 0.0243455000; True; 0.0418006000; 0.1144946000;0.01; 0.006876; 0.007141;2.8e-05;1.4000000000000001e-05; 1.6e-05; true; 0.015512;0.01; 0.00648; 0.006796;0.000911;3.2e-05;1.2e-05; 7e-06; true; 0.015464;0.0; 0.006568; 0.006791;3.1e-05;1.4000000000000001e-05; 1.7e-05; true; 0.014621;0.02; 0.012204; 0.010145;0.002388;0.00015;0.000112; 0.00013; true; 0.027004;0.01; 0.006663; 0.006653;0.000212;0.00061;0.000476; 0.000645; true; 0.017481;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.86; 0.0192; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0197;0.95; 0.0198; 0.0013; 0.0194; 0.0011; 0.0017; True; 0.0223; 0.0436;0.96; 0.0251; 0.0024; 0.0023;0.0018; 0.0020; True; 0.0044; 0.0322;1.29;0.200617298;0.095015134; 0.017917423; true; 0.127854214; 0.583569922;1.22;0.048134857999999996;0.003890331; 0.002058481; true; 0.014410641; 0.232390361
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.21;0.07388499999999999;0.010199300000000001;0.0173785; 0.0534342000; True; 0.0861302000; 0.2230125000;0.03; 0.025528; 0.015907;0.00024100000000000003;7.500000000000001e-05; 2.8e-05; true; 0.044891;0.03; 0.025534; 0.016629;0.0024330000000000003;9.999999999999999e-05;3.7000000000000005e-05; 9e-06; true; 0.047812;0.03; 0.025426; 0.017563;0.000277;9.1e-05; 9e-06; true; 0.046712;0.04; 0.026077; 0.018252;0.0043890000000000005;0.000952;0.0012720000000000001; 0.001621; true; 0.055867;0.04; 0.0272; 0.017512;0.0007390000000000001;0.001496;0.0013080000000000001; 0.002209; true; 0.054308;0.6; 0.062293; 0.041902;0.000172; 6.6e-05; true; 0.191034;0.97; 0.0317; 0.0000; 0.0006; 0.0001; 0.0001; True; 0.0008; 0.0327;1.3; 0.0611; 0.0044; 0.1964; 0.0049; 0.0150; True; 0.2163; 0.2821;0.96; 0.0331; 0.0045; 0.0045;0.0023; 0.0024; True; 0.0069; 0.0448;1.45;0.115233117;0.026183069000000003; 0.006088658; true; 0.037676968; 0.270107772;1.13;0.040144905;0.006803159; 0.004187476; true; 0.018901173; 0.193667821
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.12;0.04224320000000001;0.006071099999999999;0.008838200000000001; 0.0273776000; True; 0.0443862000; 0.1138202000;0.02; 0.016379; 0.010566;5.7e-05;2.7000000000000002e-05; 1e-05; true; 0.028726;0.02; 0.016483; 0.010742;0.001741;4.2e-05;2.4e-05; 9e-06; true; 0.030905;0.01; 0.011498; 0.007153;3.2999999999999996e-05;1.7e-05; 6e-06; true; 0.019699;0.01; 0.009057; 0.006703;0.001229;9.6e-05;7.7e-05; 0.000277; true; 0.018437;0.01; 0.008923; 0.006674;0.000199;0.000478;0.000349; 0.000741; true; 0.018911;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13; 0.0560; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0567;0.92; 0.0271; 0.0013; 0.0201; 0.0008; 0.0043; True; 0.0253; 0.0540;1.33; 0.0694; 0.0060; 0.0023;0.0023; 0.0024; True; 0.0047; 0.0804;1.15;0.20668822300000003;0.06361758099999999; 0.022148341; true; 0.096731647; 0.495387955;0.86;0.030934562999999998;0.003890022; 0.003606127; true; 0.016829172; 0.161905692
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.22;0.11585409999999999;0.012046000000000001;0.0155309; 0.0588667000; True; 0.0916512000; 0.2925547000;0.06; 0.079378; 0.029663;0.00038;0.00011200000000000001; 0.000102; true; 0.11345;0.05; 0.056827; 0.022464;0.005766;7.500000000000001e-05;2.9e-05; 7.4e-05; true; 0.087422;0.06; 0.083989; 0.02847;0.000203;6.8e-05; 5.9e-05; true; 0.115049;0.08; 0.105729; 0.029441;0.007526;0.001651;0.00211; 0.004564; true; 0.154497;0.03; 0.056502; 0.019307;0.000658;0.001495;0.001408; 0.00225; true; 0.084029;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.1075; 0.0000; 0.0021; 0.0002; 0.0004; True; 0.0031; 0.1115;1.62; 0.1070; 0.0131; 0.3375; 0.0083; 0.1167; True; 0.4626; 0.5833;1.03; 0.0671; 0.0069; 0.0087;0.0056; 0.0058; True; 0.0146; 0.0890;1.76;0.20308778500000002;0.03196762; 0.013063981; true; 0.052001508; 0.387566003;1.23;0.046683012;0.009547951; 0.009765323; true; 0.027255711; 0.221305317
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.13;0.054559300000000005;0.0055928;0.0084448; 0.0274692000; True; 0.0446111000; 0.1379937000;0.07; 0.061754; 0.018455;5.099999999999999e-05;3.2999999999999996e-05; 2.9e-05; true; 0.083587;0.11; 0.076841; 0.029078;0.014221000000000001;6.9e-05;2.1000000000000002e-05; 2.4e-05; true; 0.124863;0.09; 0.07476; 0.029144;8.999999999999999e-05;2.6000000000000002e-05; 2.8e-05; true; 0.108523;0.11; 0.074434; 0.028656;0.01205;0.000292;0.000192; 0.004815; true; 0.124642;0.09; 0.058355; 0.027319;0.001071;0.000975;0.0006230000000000001; 0.01748; true; 0.111225;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.99; 0.0783; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0793;1.77; 0.0804; 0.0115; 0.0130; 0.0007; 0.8079; True; 0.8217; 0.9139;0.95; 0.0775; 0.0086; 0.0025;0.0172; 0.0173; True; 0.0199; 0.1064;2.03;0.26131552199999997;0.041957695; 0.033842904; true; 0.083430114; 0.469546252;1.49;0.14807230100000002;0.002292274; 0.041419859; true; 0.064686082; 0.420668935
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.13;0.0524145;0.005505599999999999;0.008075599999999999; 0.0258857000; True; 0.0415888000; 0.1216670000;0.04; 0.041966; 0.013984;5.6e-05;1.8e-05; 8e-06; true; 0.057978;0.05; 0.041722; 0.014009;0.005138;6.1e-05;1.7e-05; 1.7e-05; true; 0.062948;0.06; 0.056626; 0.015977;5.9999999999999995e-05;2.1000000000000002e-05; 8e-06; true; 0.074799;0.06; 0.051098; 0.015295;0.0034790000000000003;0.00030599999999999996;0.000357; 0.00103; true; 0.073535;0.05; 0.04047; 0.014942;0.0006670000000000001;0.000651;0.000608; 0.001415; true; 0.061368;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.03; 0.1200; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.1210;2.5; 0.1876; 0.0171; 1.1578; 0.0194; 0.0372; True; 1.2145; 1.4196;1.22; 0.0813; 0.0061; 0.0018;0.0024; 0.0025; True; 0.0043; 0.0921;TO; 0.075584434;MISSING;MISSING;MISSING;MISSING;MISSING;1.2;0.040669000000000004;0.004018221; 0.008022917; true; 0.019180894; 0.192514842
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.13;0.0517016;0.0056492;0.0088167; 0.0391977000; True; 0.0564160000; 0.1610556000;0.03; 0.026487; 0.009054;4.4999999999999996e-05;2e-05; 1.8e-05; true; 0.0371;0.03; 0.027606; 0.008021;0.001805;4.4999999999999996e-05;1.3000000000000001e-05; 6e-06; true; 0.038644;0.03; 0.026334; 0.012342;6.8e-05;3.5999999999999994e-05; 2.3e-05; true; 0.040562;0.02; 0.01606; 0.008225;0.00115;0.00014399999999999998;0.000234; 0.000222; true; 0.027421;0.03; 0.026407; 0.012689;0.00025600000000000004;0.0009570000000000001;0.000885; 0.001092; true; 0.045399;0.58; 0.069282; 0.042276;0.006654; 3.8e-05; true; 0.242195;0.92; 0.0338; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0343;1.0; 0.0343; 0.0013; 0.0655; 0.0016; 0.0015; True; 0.0687; 0.1045;0.89; 0.0341; 0.0019; 0.0013;0.0006000000000000001; 0.0006; True; 0.0019; 0.0381;TO; 0.045953881;MISSING;MISSING;MISSING;MISSING;MISSING;1.05;0.019553107;0.003263438; 0.001757416; true; 0.010415376; 0.123470096
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.13;0.1021402;0.005609799999999999;0.008702; 0.0259499000; True; 0.0437359000; 0.2181583000;0.02; 0.024243; 0.008842;7.1e-05;3.2000000000000005e-05; 1.9e-05; true; 0.035244;0.02; 0.020225; 0.008383;0.00126;3.2e-05;2.2e-05; 7e-06; true; 0.031805;0.01; 0.01221; 0.007834;7.500000000000001e-05;3.1e-05; 1.8e-05; true; 0.021749;0.01; 0.01281; 0.008476;0.001556;0.00026500000000000004;0.000301; 0.000309; true; 0.025416;0.03; 0.019912; 0.011711;0.000379;0.00109;0.0008320000000000001; 0.001219; true; 0.038701;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.06; 0.0366; 0.0000; 0.0013; 0.0000; 0.0000; True; 0.0015; 0.0386;1.1; 0.1013; 0.0016; 0.0194; 0.0014; 0.0067; True; 0.0275; 0.1308;0.9; 0.0320; 0.0028; 0.0026;0.0014; 0.0015; True; 0.0041; 0.0391;1.31;0.2109279;0.055253029; 0.01357019; true; 0.087758992; 0.490282776;1.04;0.055974456;0.012294743; 0.009482547; true; 0.041808247; 0.263414639
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19;0.0629625;0.0087043;0.0139176; 0.0633156000; True; 0.0899261000; 0.2169183000;0.02; 0.039361; 0.020319;3.8e-05;2.5e-05; 2.4e-05; true; 0.061545;0.03; 0.041004; 0.015798;0.000905;3.9e-05;2.4e-05; 1e-05; true; 0.059399;0.02; 0.028219; 0.038988;3.6e-05;2.2999999999999997e-05; 2.2e-05; true; 0.068877;0.03; 0.040292; 0.030816;0.001288;8.4e-05;0.000112; 0.000454; true; 0.074748;0.03; 0.041006; 0.024574;0.000232;0.0009289999999999999;0.0007350000000000001; 0.001626; true; 0.07274;0.79; 0.115341; 0.068638;0.00044899999999999996; 0.000101; true; 0.365648;1.34; 0.0689; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0702;1.21; 0.0326; 0.0016; 0.0053; 0.0002; 0.0061; True; 0.0116; 0.0462;1.28; 0.0620; 0.0034; 0.0012;0.002; 0.0021; True; 0.0033; 0.0690;1.21;0.12619085400000002;0.06919269; 0.008496967; true; 0.088224519; 0.320050978;1.08;0.028554467;0.0032414629999999995; 0.006749839; true; 0.018157949; 0.145103736
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.11;0.036688099999999994;0.005646300000000001;0.0085824; 0.0232632000; True; 0.0404539000; 0.1143136000;0.01; 0.007204; 0.006919;1.8e-05;1e-05; 2.1e-05; true; 0.015291;0.01; 0.006063; 0.006018;0.000549;1.6e-05;1.3e-05; 7e-06; true; 0.013675;0.0; 0.006536; 0.005947;1.8e-05;1.4e-05; 1.6e-05; true; 0.013517;0.01; 0.007069; 0.006137;0.000673;3.8e-05;4.6e-05; 0.000117; true; 0.015156;0.01; 0.007356; 0.006545;0.00017999999999999998;0.000743;0.000579; 0.001056; true; 0.01987;0.54; 0.039341; 0.096314;0.00019600000000000002; 3.2e-05; true; 0.181267;1.07; 0.0336; 0.0000; 0.0003; 0.0004; 0.0000; True; 0.0008; 0.0347;1.12; 0.0196; 0.0007; 0.0031; 0.0002; 0.0013; True; 0.0046; 0.0251;1.09; 0.0250; 0.0016; 0.0007;0.0005; 0.0005; True; 0.0012; 0.0280;1.04;0.098194033;0.030415967999999998; 0.004917024; true; 0.042875663; 0.212766437;0.97;0.022518589000000002;0.002592641; 8.89279E-4; true; 0.009780861; 0.114172263
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.14;0.16187250000000003;0.0078961;0.0101649; 0.0295230000; True; 0.0492738000; 0.2427227000;0.05; 0.046631; 0.020275;1.2000000000000002e-05;7e-06; 8e-06; true; 0.069906;0.07; 0.052208; 0.017421;0.010986000000000001;1e-05;1.1000000000000001e-05; 8e-06; true; 0.083823;0.04; 0.031605; 0.017571;1.1000000000000001e-05;9e-06; 8e-06; true; 0.052202;0.05; 0.027831; 0.015942;0.007235999999999999;4.9e-05;2.2000000000000003e-05; 0.003092; true; 0.056746;0.08; 0.051524; 0.027219;0.0023179999999999997;0.0006580000000000001;0.0005239999999999999; 0.004402; true; 0.092211;7.11; 0.13405; 0.058962;0.00015999999999999999; 0.000527; true; 6.91235;1.02; 0.1610; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.1621;1.16; 0.0723; 0.0132; 0.0096; 0.0005; 0.0952; True; 0.1054; 0.1914;1.1; 0.0727; 0.0152; 0.0006;0.008; 0.0083; True; 0.0089; 0.0975;1.96;0.225919441;0.041843657000000006; 0.037182853; true; 0.087302101; 0.56429075;1.47;0.063809658;0.0023247050000000003; 0.013069201; true; 0.024356057; 0.224708952
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.14;0.054367200000000004;0.005743800000000001;0.0089096; 0.0257071000; True; 0.0424107000; 0.1281815000;0.07; 0.057816; 0.021534;0.000128;5.1e-05; 8e-06; true; 0.082719;0.08; 0.059071; 0.019312;0.006787;8.900000000000001e-05;2.3e-05; 9e-06; true; 0.088239;0.07; 0.048591; 0.023276;0.000137;4.9e-05; 8e-06; true; 0.075073;0.11; 0.085857; 0.030076;0.009566;0.000544;0.000378; 0.002262; true; 0.131449;0.13; 0.086644; 0.032649;0.001843;0.001282;0.0009910000000000001; 0.016525; true; 0.145483;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1; 0.1446; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.1459;1.86; 0.0907; 0.0125; 0.0196; 0.0007; 0.7923; True; 0.8127; 0.9163;1.02; 0.0899; 0.0092; 0.0036;0.0177; 0.0309; True; 0.0346; 0.1342;2.38;0.251673464;0.031584805; 0.045738025; true; 0.085381702; 0.47077538;1.62;0.057680046;0.004946795; 0.044244899; true; 0.056016497; 0.300272575
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.21;0.11572919999999998;0.008924600000000001;0.0131869; 0.0420105000; True; 0.0671518000; 0.2372539000;0.09; 0.075285; 0.031401;1.2e-05;9e-06; 8e-06; true; 0.111165;0.1; 0.067586; 0.029942;0.013422;6e-06;6e-06; 7e-06; true; 0.115428;0.09; 0.071121; 0.032526;1e-05;5.999999999999999e-06; 8e-06; true; 0.108077;0.1; 0.068277; 0.03009;0.011504;1.8e-05;1e-05; 0.002461; true; 0.116213;0.11; 0.075298; 0.028994;0.00163;0.000426;0.000287; 0.012475; true; 0.123434;2.54; 0.238209; 0.149109;0.000987; 0.00167; true; 2.24405;1.03; 0.1300; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.1307;2.45; 0.1442; 0.0239; 0.1681; 0.0045; 1.2141; True; 1.3868; 1.5554;1.01; 0.1236; 0.0141; 0.0002;0.0188; 0.0189; True; 0.0192; 0.1574;3.21;0.362497066;0.082128362; 0.054766903; true; 0.145108757; 0.662517466;2.05;0.069618589;0.002929618; 0.07267639; true; 0.084330755; 0.327948922
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.14;0.0506524;0.0066933;0.0123941; 0.0403837000; True; 0.0614874000; 0.1460135000;0.05; 0.042033; 0.022252;2e-05;1e-05; 9e-06; true; 0.068693;0.05; 0.040921; 0.020522;0.0025380000000000003;1.3000000000000001e-05;8e-06; 8e-06; true; 0.067553;0.06; 0.041755; 0.022366;2e-05;1e-05; 1.1e-05; true; 0.068104;0.06; 0.038917; 0.018465;0.004792;3.5999999999999994e-05;1.9e-05; 0.000655; true; 0.066655;0.04; 0.03016; 0.013913;0.0005560000000000001;0.000473;0.00030000000000000003; 0.001054; true; 0.048956;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.02; 0.0488; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0493;1.07; 0.0574; 0.0048; 0.0512; 0.0020; 0.0192; True; 0.0725; 0.1350;1.09; 0.0600; 0.0077; 0.0004;0.0021; 0.0022; True; 0.0027; 0.0709;1.66;0.139484853;0.050662847999999996; 0.016480072; true; 0.074055085; 0.302876248;1.13;0.025552386000000003;0.001800854; 0.00220066; true; 0.011260622; 0.13908376
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.13;0.055875299999999996;0.0058504;0.008477700000000001; 0.0323788000; True; 0.0491472000; 0.1327647000;0.07; 0.062335; 0.020751;1.7e-05;1.9e-05; 7e-06; true; 0.085568;0.07; 0.055017; 0.017548;0.002078;1.1000000000000001e-05;1.6e-05; 5e-06; true; 0.076889;0.06; 0.053101; 0.018179;1.5e-05;8e-06; 9e-06; true; 0.073693;0.06; 0.043689; 0.0183;0.003992;3.5999999999999994e-05;1.8e-05; 0.00066; true; 0.068701;0.06; 0.043109; 0.017019;0.000603;0.000378;0.000287; 0.002046; true; 0.06592;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.96; 0.0839; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0846;1.08; 0.0852; 0.0052; 0.0514; 0.0016; 0.0573; True; 0.1103; 0.2011;1.0; 0.0855; 0.0068; 0.0003;0.0038; 0.0039; True; 0.0043; 0.0968;1.82;0.179252613;0.042478087000000005; 0.023622469; true; 0.080849436; 0.381398558;1.17;0.03145985;0.0025116430000000005; 0.00844831; true; 0.017835096; 0.169361708
