name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;0.02; 0.000201;0.008272999999999999;0.001264; 0.000376; false; 0.022687;0.57; 0.000214;0.583393;0.00421;0.000781; 0.00023; false; 0.596027;0.02; 0.000207;0.008242;0.0012630000000000002; 0.000372; false; 0.022394;0.05; 0.000232; 1.9e-05;0.024800000000000003;0.019639; 0.009703; false; 0.055871;0.82; 0.0047; 0.0000;0.0201;0.0013; 0.0005; False; 0.0221; 0.0285;14.79; 0.0047; 0.0001;4.2718;0.0385; 9.7099; False; 14.0204; 14.0287;0.69; 0.005158168;0.013640853000000001; 1.9741E-5; false; 0.021832355; 0.075196454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;0.02; 0.000207;0.007883;0.001369; 0.000374; false; 0.021979;0.56; 0.00012;0.5587;0.003671;0.000714; 0.000242; false; 0.569443;0.02; 0.000204;0.008476999999999998;0.001526; 0.000354; false; 0.023021;0.03; 0.000123; 2.4e-05;0.013104;0.011553999999999998; 0.005887; false; 0.031585;0.8; 0.0046; 0.0000;0.0201;0.0013; 0.0005; False; 0.0219; 0.0283;14.68; 0.0046; 0.0001;4.1068;0.0485; 9.8219; False; 13.9774; 13.9857;0.74; 0.00537966;0.012398543000000001; 1.8144E-5; false; 0.020945727; 0.069992589
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;0.0; 7.4e-05;0.000546;0.000542; 0.000135; false; 0.002454;0.03; 4.8e-05;0.037909;0.000263;0.00017999999999999998; 4e-05; false; 0.039209;0.0; 5.3e-05;0.00029600000000000004;0.00031800000000000003; 7.6e-05; false; 0.001449;0.01; 7.8e-05; 1.4e-05;0.005038;0.003705; 0.001663; false; 0.011792;0.85; 0.0045; 0.0000;0.0031000000000000003;0.0005; 0.0002; False; 0.0041; 0.0090;1.45; 0.0045; 0.0001;0.5192;0.0074; 0.0405; False; 0.5672; 0.5724;0.77; 0.004210761;0.01276307; 1.7214E-5; false; 0.022053408; 0.08007399
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;0.49; 0.002727;0.179751;0.039975; 0.0015; false; 0.527611;2.54; 0.002774;2.1280959999999998;0.139907;0.039292999999999995; 0.001705; false; 2.57708;0.5; 0.005546;0.189741;0.040681; 0.001531; false; 0.552456;1.74; 0.005421; 0.000506;0.761904;0.712161; 0.378005; false; 1.86759;1.71; 0.0091; 0.0000;0.8792;0.055999999999999994; 0.0205; False; 0.9563; 1.0224;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.14; 0.024242534;0.091351389; 1.9342E-5; false; 0.099547374; 0.209277974
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;0.34; 0.001643;0.11844199999999999;0.02918; 0.002318; false; 0.35456;1.3; 0.001705;1.0068300000000001;0.095261;0.028538; 0.002166; false; 1.31758;0.36; 0.001635;0.128615;0.033243; 0.002248; false; 0.370401;0.88; 0.00328; 0.000296;0.377702;0.361809; 0.211763; false; 0.962957;1.46; 0.0074; 0.0000;0.5544;0.0741; 0.0120; False; 0.6409; 0.6861;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.09; 0.021808462;0.089430701; 1.5231E-5; false; 0.096345563; 0.195454334
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;0.0; 9.4e-05;0.001741;0.000383; 0.000122; false; 0.005191;0.24; 8.4e-05;0.254091;0.001578;0.000458; 0.000112; false; 0.259427;0.0; 8e-05;0.001752;0.000502; 0.000127; false; 0.005364;0.01; 8.4e-05; 9e-06;0.006839;0.005692; 0.002901; false; 0.01641;0.92; 0.0045; 0.0000;0.009500000000000001;0.0008; 0.0003; False; 0.0107; 0.0159;4.14; 0.0045; 0.0001;1.8417;0.0189; 1.4107; False; 3.2715; 3.2782;0.76; 0.005043069;0.012911574999999998; 1.2344E-5; false; 0.022171769; 0.083243905
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;1.57; 0.008211;0.563849;0.13478600000000002; 0.021759; false; 1.66938;1.89; 0.008106;0.438666;0.454899;0.14563700000000002; 0.025806; false; 1.98881;1.59; 0.008651;0.562031;0.146026; 0.021309; false; 1.68748;4.72; 0.016027; 0.000695;1.850876;2.119002; 1.02887; false; 5.04101;4.06; 0.0169; 0.0000;2.5959000000000003;0.5985; 0.0631; False; 3.2579; 3.4436;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.33; 0.043300362;0.447899955; 2.2823E-5; false; 0.457862594; 0.600195374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;0.01; 0.000122;0.004798;0.001084; 0.000254; false; 0.013434;0.57; 0.000126;0.5759019999999999;0.0038380000000000003;0.000719; 0.000226; false; 0.58725;0.01; 0.000225;0.008219999999999998;0.0012309999999999999; 0.000374; false; 0.022203;0.03; 0.0002; 2.4e-05;0.014245;0.01233; 0.006064; false; 0.034296;0.83; 0.0049; 0.0000;0.020900000000000002;0.0013; 0.0005; False; 0.0228; 0.0295;14.49; 0.0049; 0.0001;4.1267;0.03949999999999999; 9.5744; False; 13.7408; 13.7492;0.71; 0.004935696;0.010039966; 1.196E-5; false; 0.018267669; 0.065563218
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.02; 0.000205;0.008316;0.001506; 0.000437; false; 0.02338;0.55; 0.000137;0.5619940000000001;0.0037229999999999997;0.000774; 0.000236; false; 0.573013;0.02; 0.000208;0.008486;0.001534; 0.000383; false; 0.023422;0.03; 0.000123; 1.6e-05;0.013312999999999998;0.011614; 0.005906; false; 0.032002;0.8; 0.0047; 0.0000;0.0204;0.0013; 0.0005; False; 0.0224; 0.0289;14.58; 0.0047; 0.0001;4.1089;0.038900000000000004; 9.7012; False; 13.8492; 13.8576;0.71; 0.005231439;0.013100061999999999; 2.1227E-5; false; 0.022139272; 0.072359831
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 5.3e-05;0.000317;0.00033; 7.8e-05; false; 0.001463;0.04; 6.5e-05;0.052191;0.000397;0.00028000000000000003; 4.2e-05; false; 0.054111;0.0; 5.4e-05;0.00030199999999999997;0.000334; 8.6e-05; false; 0.001433;0.01; 7.9e-05; 1.3e-05;0.005221;0.003768; 0.00166; false; 0.012015;0.81; 0.0046; 0.0000;0.0033;0.0006000000000000001; 0.0002; False; 0.0045; 0.0096;1.34; 0.0046; 0.0001;0.5347999999999999;0.0069; 0.0419; False; 0.5837; 0.5890;0.74; 0.003574341;0.013188205; 1.9079E-5; false; 0.022286165; 0.070766257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.02; 0.0002;0.009875;0.0027140000000000003; 0.000404; false; 0.030217;0.14; 0.000349;0.123813;0.007226;0.0027010000000000003; 0.00037; false; 0.149813;0.04; 0.000347;0.016962;0.004036; 0.000369; false; 0.047656;0.1; 0.000352; 3.3e-05;0.047959;0.03988; 0.018097; false; 0.108687;0.89; 0.0048; 0.0000;0.0552;0.0046; 0.0023; False; 0.0625; 0.0712;49.46; 0.0048; 0.0001;21.2413;0.0605; 27.5796; False; 48.8816; 48.8957;0.85; 0.006447411;0.052199193000000005; 1.7619E-5; false; 0.059722492; 0.118709707
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 5.7e-05;0.00029699999999999996;0.000331; 7.8e-05; false; 0.001378;0.03; 6.2e-05;0.039769;0.00026599999999999996;0.00019099999999999998; 4.2e-05; false; 0.041039;0.0; 5.5e-05;0.000298;0.000339; 8e-05; false; 0.001402;0.01; 8.7e-05; 1e-05;0.004342;0.002829; 0.000988; false; 0.009467;0.81; 0.0046; 0.0000;0.003;0.0005; 0.0002; False; 0.0042; 0.0092;1.39; 0.0045; 0.0001;0.5308999999999999;0.0069; 0.0415; False; 0.5796; 0.5849;0.72; 0.003355626;0.010322466; 1.1132E-5; false; 0.018409871; 0.072322029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 9.8e-05;0.0005239999999999999;0.0005189999999999999; 0.000109; false; 0.002337;0.05; 6.4e-05;0.055951;0.000366;0.000256; 4e-05; false; 0.057688;0.0; 7.6e-05;0.0005709999999999999;0.000513; 0.00011; false; 0.002331;0.0; 5.5e-05; 7e-06;0.002902;0.002193; 0.000962; false; 0.00694;0.87; 0.0045; 0.0000;0.0033;0.0005; 0.0002; False; 0.0045; 0.0094;1.48; 0.0044; 0.0001;0.524;0.0071; 0.0632; False; 0.5943; 0.5998;0.74; 0.004777048;0.014171313000000001; 1.6081E-5; false; 0.022801279; 0.083011537
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 7.4e-05;0.000564;0.000559; 0.00011; false; 0.00241;0.04; 6e-05;0.044172;0.000422;0.00029; 4.5e-05; false; 0.046065;0.0; 5.4e-05;0.000294;0.00030199999999999997; 7.6e-05; false; 0.001341;0.0; 5.4e-05; 6e-06;0.002942;0.002211; 0.000958; false; 0.007007;0.87; 0.0044; 0.0000;0.003;0.0005; 0.0002; False; 0.0040; 0.0088;1.43; 0.0076; 0.0001;0.5365;0.007699999999999999; 0.0405; False; 0.5848; 0.5934;0.72; 0.003575456;0.012697617000000001; 1.8168E-5; false; 0.021364858; 0.066919316
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.44; 0.002249;0.155317;0.039023; 0.005535; false; 0.463336;0.59; 0.00436;0.17959;0.130245;0.040358; 0.005442; false; 0.626998;0.45; 0.002314;0.158584;0.043681; 0.005053; false; 0.478518;1.22; 0.002279; 0.000194;0.514016;0.508478; 0.260659; false; 1.29441;1.72; 0.0084; 0.0000;0.7619;0.137; 0.0157; False; 0.9152; 0.9750;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.018268729;0.12716496; 2.5897E-5; false; 0.13599018; 0.22241892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.04; 0.000417;0.014776;0.004642; 0.001317; false; 0.046443;0.1; 0.000443;0.06638;0.009796;0.004316; 0.001225; false; 0.104192;0.03; 0.000249;0.012663;0.0043890000000000005; 0.001159; false; 0.041295;0.14; 0.000458; 3.9e-05;0.06011;0.057511; 0.025829; false; 0.147282;0.91; 0.0049; 0.0000;0.0774;0.0591; 0.0032; False; 0.1399; 0.1506;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.86; 0.007787093;0.061926174; 2.525E-5; false; 0.069171447; 0.125473303
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 7.5e-05;0.000559;0.000604; 0.000112; false; 0.002471;0.04; 6.3e-05;0.049691;0.000469;0.000289; 4.1e-05; false; 0.051642;0.0; 5.9e-05;0.000299;0.000341; 7.7e-05; false; 0.001393;0.0; 6.5e-05; 7e-06;0.0029509999999999996;0.002201; 0.000968; false; 0.007039;0.8; 0.0046; 0.0000;0.0031999999999999997;0.0005; 0.0002; False; 0.0044; 0.0093;1.41; 0.0045; 0.0001;0.536;0.0069; 0.0420; False; 0.5852; 0.5904;0.73; 0.003650311;0.010781134; 1.2996E-5; false; 0.01822259; 0.065075846
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.04; 0.000283;0.017034;0.006231; 0.001535; false; 0.056061;0.13; 0.000315;0.088092;0.012588;0.006369; 0.001382; false; 0.137036;0.05; 0.000296;0.017432;0.006399; 0.001458; false; 0.056697;0.15; 0.00032; 2.8e-05;0.063715;0.06429499999999999; 0.033785; false; 0.165573;0.95; 0.0052; 0.0000;0.09709999999999999;0.0416; 0.0036; False; 0.1426; 0.1550;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.88; 0.007881833;0.063105152; 1.9238E-5; false; 0.070332115; 0.139400091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000134;0.004776;0.0030099999999999997; 0.00047; false; 0.016813;0.03; 0.000129;0.030324999999999998;0.002039;0.001212; 0.000217; false; 0.038538;0.01; 0.000134;0.00472;0.00301; 0.000441; false; 0.016725;0.04; 0.000102; 1.3e-05;0.015710000000000002;0.015460000000000002; 0.007162; false; 0.040072;0.83; 0.0046; 0.0000;0.0216;0.0171; 0.0013; False; 0.0404; 0.0467;9.75; 0.0047; 0.0001;6.69;0.0278; 2.2903; False; 9.0082; 9.0160;0.85; 0.005477918;0.037881719; 2.565E-5; false; 0.048056175; 0.11290977
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 7.2e-05;0.000546;0.000515; 0.000111; false; 0.002419;0.03; 4.6e-05;0.038997;0.00025699999999999996;0.00018199999999999998; 4e-05; false; 0.040214;0.0; 5.3e-05;0.000294;0.000309; 7.4e-05; false; 0.001335;0.01; 7.8e-05; 1e-05;0.0052629999999999994;0.003827; 0.001695; false; 0.012189;0.79; 0.0045; 0.0000;0.0029000000000000002;0.0005; 0.0002; False; 0.0040; 0.0089;1.38; 0.0046; 0.0001;0.5349999999999999;0.0069; 0.0426; False; 0.5845; 0.5898;0.74; 0.003725529;0.013453392000000002; 1.8573E-5; false; 0.022749576; 0.071100124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.29; 0.00263;0.10031000000000001;0.027643; 0.004335; false; 0.309008;0.38; 0.002585;0.117102;0.081369;0.025977; 0.004362; false; 0.396228;0.28; 0.00259;0.09914;0.02603; 0.004247; false; 0.302178;0.69; 0.002737; 0.000214;0.277365;0.29613500000000004; 0.147731; false; 0.731339;1.41; 0.0074; 0.0000;0.4589;0.121; 0.0126; False; 0.5928; 0.6305;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.021702041;0.11370033400000001; 2.1468E-5; false; 0.121563996; 0.214143716
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 0.000105;0.000547;0.0005319999999999999; 0.000137; false; 0.002413;0.04; 4.7e-05;0.041125999999999996;0.000256;0.00017700000000000002; 3.9e-05; false; 0.042358;0.0; 6e-05;0.000292;0.00030499999999999993; 7.5e-05; false; 0.001338;0.01; 7.9e-05; 1e-05;0.005287;0.003714; 0.001698; false; 0.012049;0.79; 0.0045; 0.0000;0.0031999999999999997;0.0006000000000000001; 0.0002; False; 0.0044; 0.0092;1.42; 0.0046; 0.0001;0.5690999999999999;0.007; 0.0405; False; 0.6168; 0.6221;0.75; 0.003825931;0.015452786; 1.9976E-5; false; 0.024992716; 0.074937736
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 7.5e-05;0.000521;0.0005369999999999999; 0.000116; false; 0.002409;0.04; 9.2e-05;0.050406000000000006;0.00032700000000000003;0.000248; 4.1e-05; false; 0.052059;0.0; 5.3e-05;0.000288;0.000303; 7.5e-05; false; 0.001336;0.0; 6e-05; 7e-06;0.0029429999999999994;0.002254; 0.000976; false; 0.007107;0.84; 0.0045; 0.0000;0.0029000000000000002;0.0006000000000000001; 0.0002; False; 0.0041; 0.0090;1.49; 0.0046; 0.0001;0.5754;0.0093; 0.0442; False; 0.6290; 0.6345;0.7; 0.003552667;0.010680143; 1.9222E-5; false; 0.017935424; 0.062078581
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.24; 0.001118;0.076822;0.023632; 0.004235; false; 0.245741;0.3; 0.001109;0.090235;0.06406300000000001;0.024057000000000002; 0.004218; false; 0.317775;0.24; 0.001217;0.07878;0.02434; 0.004009; false; 0.263087;0.64; 0.002142; 0.000173;0.285442;0.250638; 0.127765; false; 0.673346;1.4; 0.0109; 0.0000;0.4105;0.18; 0.0127; False; 0.6034; 0.6381;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.16; 0.015399045;0.121925537; 2.8966E-5; false; 0.131701474; 0.20655652
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04; 0.000191;0.01175;0.010446; 0.001684; false; 0.042133;0.02; 0.000114;0.010656;0.004901;0.00575; 0.001547; false; 0.034015;0.02; 0.00019;0.009032;0.008256; 0.001515; false; 0.033759;0.11; 0.000116; 1.5e-05;0.051059999999999994;0.053065; 0.025749; false; 0.133663;1.1; 0.0047; 0.0000;0.07089999999999999;0.24980000000000002; 0.0051; False; 0.3261; 0.3339;40.51; 0.0047; 0.0001;36.953500000000005;0.1101; 2.8126; False; 39.8765; 39.8876;1.09; 0.006977623;0.11895567800000001; 2.4423E-5; false; 0.145678658; 0.216178987
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000185;0.008224;0.0043560000000000005; 0.000447; false; 0.026021;0.03; 0.000213;0.024687;0.003861;0.00241; 0.000374; false; 0.039908;0.02; 0.000199;0.008299999999999998;0.0042510000000000004; 0.000589; false; 0.027602;0.07; 0.000185; 2.5e-05;0.031216999999999998;0.028377; 0.011668; false; 0.074041;0.86; 0.0047; 0.0000;0.033800000000000004;0.022899999999999997; 0.0018; False; 0.0586; 0.0657;17.87; 0.0046; 0.0001;12.6525;0.0347; 4.4565; False; 17.1439; 17.1533;0.89; 0.005128338;0.053661468; 3.1146E-5; false; 0.063227034; 0.121729646
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.03; 0.000224;0.014239;0.010776999999999998; 0.001842; false; 0.048411;0.06; 0.000246;0.024263;0.008975;0.009828; 0.001896; false; 0.063706;0.02; 0.000133;0.007613;0.007845999999999999; 0.001839; false; 0.031383;0.16; 0.000135; 1.8e-05;0.063914;0.06625400000000001; 0.033782; false; 0.169168;1.21; 0.0047; 0.0000;0.09870000000000001;0.3094; 0.0059; False; 0.4144; 0.4235;56.14; 0.0047; 0.0001;51.382999999999996;0.07200000000000001; 4.1440; False; 55.5992; 55.6121;1.14; 0.006082265;0.145113087; 3.1225E-5; false; 0.156137974; 0.208223098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.03; 0.000136;0.007723;0.00769; 0.001913; false; 0.03162;0.05; 0.000249;0.023608;0.008878;0.008297; 0.001926; false; 0.059674;0.03; 0.000265;0.012214;0.010149; 0.001878; false; 0.045415;0.17; 0.000221; 2.7e-05;0.07378000000000001;0.074128; 0.032754; false; 0.185895;1.23; 0.0048; 0.0000;0.0965;0.384; 0.0066; False; 0.4875; 0.4961;58.07; 0.0048; 0.0001;53.3992;0.0803; 4.0618; False; 57.5415; 57.5542;1.17; 0.00611031;0.157167795; 3.0877E-5; false; 0.16819097; 0.232810101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 5.6e-05;0.000301;0.00032399999999999996; 8.4e-05; false; 0.001366;0.03; 5e-05;0.039764;0.000254;0.00018199999999999998; 4e-05; false; 0.041005;0.0; 7.5e-05;0.000537;0.000551; 0.000111; false; 0.002308;0.0; 5.7e-05; 8e-06;0.002948;0.002221; 0.000964; false; 0.007013;0.83; 0.0046; 0.0000;0.003;0.0005; 0.0002; False; 0.0042; 0.0091;1.49; 0.0046; 0.0001;0.5898;0.007; 0.0490; False; 0.6460; 0.6514;0.76; 0.005189423;0.014672752; 1.9308E-5; false; 0.02471986; 0.088622811
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.33; 0.001653;0.113037;0.031194; 0.0043; false; 0.344737;0.43; 0.001665;0.12136499999999997;0.093643;0.031626; 0.004336; false; 0.444704;0.33; 0.001761;0.11760799999999999;0.03221; 0.00421; false; 0.354822;0.89; 0.001759; 0.000154;0.36424999999999996;0.37225600000000003; 0.196683; false; 0.942852;1.53; 0.0078; 0.0000;0.5498000000000001;0.1351; 0.0147; False; 0.6999; 0.7450;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.24; 0.022146539;0.135435745; 2.411E-5; false; 0.145174648; 0.258101653
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.56; 0.004455;0.18292199999999997;0.058656; 0.003184; false; 0.590051;0.64; 0.004547;0.125717;0.151911;0.058661000000000005; 0.003178; false; 0.679318;0.56; 0.004481;0.183079;0.05863; 0.003164; false; 0.585144;1.69; 0.004566; 0.000379;0.662173;0.7225699999999999; 0.367463; false; 1.78195;1.99; 0.0088; 0.0000;0.9763;0.2098; 0.0353; False; 1.2216; 1.2959;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.48; 0.022946666;0.604366412; 2.9931E-5; false; 0.614994138; 0.739205909
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 7.7e-05;0.0006039999999999999;0.000582; 0.000112; false; 0.002515;0.04; 7.1e-05;0.044668;0.00041000000000000005;0.000288; 4.1e-05; false; 0.046573;0.0; 7.4e-05;0.000592;0.000543; 0.000111; false; 0.00244;0.01; 9.2e-05; 1e-05;0.005232;0.00386; 0.001669; false; 0.012235;0.83; 0.0045; 0.0000;0.0031999999999999997;0.0005; 0.0002; False; 0.0044; 0.0092;1.35; 0.0046; 0.0001;0.5156000000000001;0.0069; 0.0406; False; 0.5634; 0.5687;0.72; 0.003741898;0.010674976; 1.6754E-5; false; 0.018678276; 0.065245051
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.34; 0.003203;0.120719;0.032028; 0.004889; false; 0.366927;0.43; 0.00327;0.133158;0.094336;0.031914; 0.00493; false; 0.461418;0.34; 0.003192;0.12385199999999999;0.032283000000000006; 0.004843; false; 0.36889;0.88; 0.003248; 0.000286;0.362314;0.36637; 0.190106; false; 0.93043;1.51; 0.0074; 0.0000;0.5365;0.12969999999999998; 0.0141; False; 0.6807; 0.7238;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.023140817;0.10995822; 2.012E-5; false; 0.119250288; 0.233743957
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 7.5e-05;0.00058;0.000552; 0.000113; false; 0.002454;0.03; 4.4e-05;0.038887;0.00026500000000000004;0.00018599999999999997; 4.2e-05; false; 0.040199;0.0; 7.4e-05;0.000583;0.000518; 0.000139; false; 0.002414;0.0; 6.7e-05; 8e-06;0.002996;0.002261; 0.000965; false; 0.007133;0.8; 0.0046; 0.0000;0.0031000000000000003;0.0005; 0.0002; False; 0.0043; 0.0092;1.38; 0.0046; 0.0000;0.5388000000000001;0.007; 0.0421; False; 0.5881; 0.5935;0.7; 0.003695757;0.010737433999999999; 1.3938E-5; false; 0.017918068; 0.062762388
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.34; 0.001684;0.11765500000000001;0.031264; 0.004883; false; 0.35656;0.44; 0.003218;0.128058;0.09769800000000001;0.031514; 0.004782; false; 0.462987;0.33; 0.003186;0.121143;0.031708; 0.004763; false; 0.362263;0.86; 0.001671; 0.000151;0.362037;0.361703; 0.183818; false; 0.916831;1.45; 0.0073; 0.0000;0.5259;0.1303; 0.0140; False; 0.6706; 0.7124;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.024590845;0.113987429; 2.1559E-5; false; 0.122430968; 0.238789782
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.24; 0.00222;0.086754;0.024893000000000002; 0.003932; false; 0.266911;0.35; 0.001172;0.127149;0.066398;0.024015; 0.003878; false; 0.360437;0.23; 0.001148;0.081814;0.023968; 0.00379; false; 0.253206;0.62; 0.001153; 9.3e-05;0.239657;0.279849; 0.133492; false; 0.660505;1.47; 0.0069; 0.0000;0.4202;0.2638; 0.0115; False; 0.6958; 0.7299;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.1; 0.020263829;0.10511485500000001; 3.2384E-5; false; 0.113143976; 0.196421195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.34; 0.001657;0.112014;0.042201; 0.007138; false; 0.369992;0.42; 0.001658;0.105488;0.089311;0.042155; 0.006975; false; 0.447649;0.35; 0.001665;0.112778;0.041388; 0.006638; false; 0.368519;0.97; 0.001664; 0.000125;0.34814100000000003;0.452811; 0.206169; false; 1.01945;2.48; 0.0075; 0.0000;0.6431;1.0766; 0.0213; False; 1.7414; 1.7909;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47; 0.023935017;0.21619753; 2.9473E-5; false; 0.225108178; 0.338909756
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.01; 0.000111;0.003993;0.001319; 0.000209; false; 0.012398;0.08; 0.000122;0.073762;0.0028859999999999997;0.0012429999999999997; 0.000193; false; 0.084469;0.01; 0.000111;0.003993;0.001304; 0.000213; false; 0.012764;0.04; 0.000117; 1.4e-05;0.018092999999999998;0.016814; 0.008075; false; 0.04477;0.82; 0.0047; 0.0000;0.025099999999999997;0.0083; 0.0010; False; 0.0344; 0.0413;11.11; 0.0048; 0.0001;7.0033;0.032799999999999996; 3.3042; False; 10.3406; 10.3493;0.81; 0.005234976;0.036562911000000003; 2.3589E-5; false; 0.04556996; 0.097170598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.05; 0.000278;0.016138;0.005894999999999999; 0.001534; false; 0.053363;0.11; 0.000509;0.07370100000000002;0.012606;0.005902; 0.001517; false; 0.122254;0.05; 0.000279;0.016162000000000003;0.005625; 0.001567; false; 0.05284;0.16; 0.000522; 5.2e-05;0.066873;0.06425800000000001; 0.031532; false; 0.166775;0.97; 0.0052; 0.0000;0.09639999999999999;0.0626; 0.0038; False; 0.1630; 0.1755;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.84; 0.008104161;0.062447481; 2.29E-5; false; 0.069584153; 0.12504818
