name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.11; 0.0248703000;0.0054714; 0.0288692000; 0.0001488000; False; 0.0362723000; 0.1448017000;0.0; 0.000954; 0.00058; 7.5e-05; 4.6e-05; false; 0.002316;0.0; 0.001002; 0.00131; 0.000538; 7.5e-05; 4.7e-05; false; 0.003543;0.0; 0.001831; 0.001095; 0.000162; 6.7e-05; false; 0.004227;0.0; 0.000957; 0.000619; 0.003636; 0.001464; 0.001255; false; 0.008264;0.0; 0.000963; 9.8e-05; 0.002386; 0.001207; 0.000919; false; 0.006383;ERR;ERR;ERR;ERR;ERR;ERR;0.85; 0.0064; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0081;0.84; 0.0067; 0.0018; 0.0073; 0.0088; 0.0018; 0.0012; False; 0.0119; 0.0206;0.91; 0.0064; 0.0017; 0.0018; 0.0051; 0.0001; False; 0.0052; 0.0136;1.27; 0.140838572; 0.045677887; 0.002411923; false; 0.054778324; 0.262512082;0.91; 0.028632144; 0.010296624; 2.0263E-5; false; 0.015523644; 0.131898386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.13; 0.0456922000;0.0052264; 0.0256786000; 0.0001112000; False; 0.0326614000; 0.1338137000;0.04; 0.04901; 0.00097; 6.1e-05; 8.3e-05; false; 0.056588;0.08; 0.049185; 0.036014; 0.001005; 6e-05; 9.3e-05; false; 0.092683;0.07; 0.072147; 0.001026; 5.8e-05; 8.1e-05; false; 0.079899;0.08; 0.04996; 0.026607; 0.006394; 0.001475; 0.001421; false; 0.090774;0.08; 0.066926; 0.007333; 0.006616; 0.00229; 0.001173; false; 0.09244;0.56; 0.067113; 1.1e-05; 6e-06; false; 0.201296;1.0; 0.0747; 0.0000; 0.0027; 0.0002; 0.0000; False; 0.0030; 0.0783;1.12; 0.0741; 0.0753; 0.0235; 0.0260; 0.0022; 0.0022; False; 0.0304; 0.1804;1.02; 0.0881; 0.0327; 0.0086; 0.0127; 0.0001; False; 0.0128; 0.1345;2.47; 0.257791043; 0.059926473; 0.002094292; false; 0.069084236; 0.513302157;1.87; 0.162527793; 0.00809133; 2.7009E-5; false; 0.014949303; 0.543790495
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.2; 0.0571077000;0.009312500000000001; 0.0810698000; 0.0002169000; False; 0.0932318000; 0.2197412000;0.06; 0.038428; 0.022383; 0.000889; 0.000121; false; 0.069234;0.12; 0.037888; 0.072772; 0.010497; 0.000352; 0.000141; false; 0.127885;0.05; 0.033663; 0.016357; 0.000699; 8.7e-05; false; 0.057571;0.12; 0.02041; 0.010314; 0.058284; 0.017543; 0.015218; false; 0.124275;0.09; 0.034572; 0.002708; 0.044402; 0.00536; 0.004891; false; 0.096945;ERR;ERR;ERR;ERR;ERR;ERR;0.84; 0.0319; 0.0000; 0.0179; 0.0003; 0.0000; False; 0.0183; 0.0511;1.52; 0.0328; 0.0400; 0.5250; 0.5314; 0.0094; 0.0778; False; 0.6187; 0.6923;1.01; 0.0325; 0.0160; 0.0880; 0.1052; 0.0001; False; 0.1053; 0.1544;2.76; 0.350711188; 0.058181293; 0.002482942; false; 0.06729925; 0.597676655;1.84; 0.06722135; 0.094979405; 4.4023E-5; false; 0.102159352; 0.341935284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.18; 0.0601096000;0.0086245; 0.0391756000; 0.0001702000; False; 0.0502867000; 0.1702425000;0.04; 0.03729; 0.002742; 0.000204; 0.000115; false; 0.04674;0.09; 0.032667; 0.053024; 0.002277; 0.000123; 0.000143; false; 0.094246;0.03; 0.031395; 0.002306; 0.00017; 0.000102; false; 0.039992;0.05; 0.032768; 0.01582; 0.004918; 0.001746; 0.00177; false; 0.06089;0.03; 0.019984; 0.001459; 0.004942; 0.001546; 0.001317; false; 0.031812;0.53; 0.036231; 6e-06; 7e-06; false; 0.081164;1.01; 0.0346; 0.0000; 0.0038; 0.0003; 0.0000; False; 0.0041; 0.0393;0.99; 0.0662; 0.0261; 0.0283; 0.0311; 0.0027; 0.0032; False; 0.0370; 0.1297;1.01; 0.0335; 0.0158; 0.0088; 0.0140; 0.0001; False; 0.0142; 0.0641;2.2; 0.195890751; 0.058139462; 0.002442277; false; 0.067942813; 0.4124833;1.52; 0.067286856; 0.008008016; 3.2985E-5; false; 0.015892799; 0.295040881
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.13; 0.0296149000;0.0079173; 0.0475332000; 0.0001973000; False; 0.0582278000; 0.1277738000;0.0; 0.002167; 0.000318; 3.4e-05; 2.4e-05; false; 0.003209;0.0; 0.001972; 0.002599; 0.000342; 3.1e-05; 2.5e-05; false; 0.005601;0.0; 0.002093; 0.000323; 3.1e-05; 2.5e-05; false; 0.003105;0.0; 0.002174; 0.001287; 0.001374; 0.000448; 0.000432; false; 0.006217;0.01; 0.002151; 0.000217; 0.001645; 0.000825; 0.000409; false; 0.006495;ERR;ERR;ERR;ERR;ERR;ERR;0.96; 0.0067; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0004; 0.0073;0.93; 0.0069; 0.0016; 0.0024; 0.0028; 0.0004; 0.0002; False; 0.0034; 0.0121;0.9; 0.0068; 0.0017; 0.0014; 0.0023; 0.0001; False; 0.0024; 0.0111;1.15; 0.102032337; 0.02885208; 0.00198742; false; 0.037054457; 0.204850983;0.98; 0.025930163; 0.010121978; 4.256E-5; false; 0.017320628; 0.127519638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.11; 0.0249051000;0.005277100000000001; 0.0278307000; 0.0001212000; False; 0.0349337000; 0.1108414000;0.0; 0.004952; 0.000897; 7.2e-05; 5.9e-05; false; 0.00715;0.0; 0.004834; 0.004078; 0.000897; 0.000116; 4.6e-05; false; 0.011058;0.0; 0.005045; 0.000873; 7.5e-05; 6e-05; false; 0.007245;0.01; 0.005; 0.00256; 0.005222; 0.0014; 0.000944; false; 0.01591;0.01; 0.004861; 0.000448; 0.00342; 0.001595; 0.001092; false; 0.013046;ERR;ERR;ERR;ERR;ERR;ERR;0.96; 0.0097; 0.0000; 0.0013; 0.0002; 0.0000; False; 0.0016; 0.0116;0.85; 0.0095; 0.0036; 0.0071; 0.0083; 0.0014; 0.0011; False; 0.0109; 0.0241;0.88; 0.0089; 0.0028; 0.0022; 0.0048; 0.0001; False; 0.0049; 0.0168;1.31; 0.129548766; 0.041520435; 0.002344821; false; 0.050515795; 0.273289837;1.01; 0.060747156; 0.020276389; 3.3057E-5; false; 0.036405723; 0.210750256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.13; 0.0390788000;0.008754600000000001; 0.0328685000; 0.0001143000; False; 0.0440010000; 0.1269997000;0.0; 0.001986; 0.000221; 2e-05; 1.6e-05; false; 0.00279;0.0; 0.001017; 0.000978; 0.000139; 1.2e-05; 1.3e-05; false; 0.002477;0.0; 0.001993; 0.000235; 2e-05; 1.7e-05; false; 0.002816;0.0; 0.001024; 0.000584; 0.000481; 0.000153; 0.000162; false; 0.002657;0.0; 0.001029; 9.5e-05; 0.000774; 0.000396; 0.000164; false; 0.003166;ERR;ERR;ERR;ERR;ERR;ERR;0.95; 0.0065; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0070;0.96; 0.0067; 0.0015; 0.0014; 0.0016; 0.0002; 0.0001; False; 0.0020; 0.0103;0.92; 0.0068; 0.0016; 0.0011; 0.0017; 0.0000; False; 0.0017; 0.0103;1.03; 0.072624791; 0.019954764; 0.001596397; false; 0.026370347; 0.157007812;0.93; 0.024674702; 0.007606556; 1.9845E-5; false; 0.014279359; 0.123175388
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.12; 0.0613048000;0.0060976; 0.0045246000; 0.0001252000; False; 0.0126885000; 0.1198353000;0.09; 0.085667; 0.004172; 0.000299; 0.000178; false; 0.102043;0.7; 0.067002; 0.644487; 0.004467; 0.00037; 0.000179; false; 0.728353;0.07; 0.065572; 0.006089; 0.000564; 0.000227; false; 0.085295;0.2; 0.096462; 0.0574; 0.028363; 0.009483; 0.009073; false; 0.210906;0.1; 0.069401; 0.004699; 0.014933; 0.005099; 0.004668; false; 0.107041;0.6; 0.107035; 1.6e-05; 5e-06; false; 0.203033;1.05; 0.0961; 0.0000; 0.0097; 0.0009; 0.0000; False; 0.0107; 0.1084;1.56; 0.0961; 0.1429; 0.2583; 0.2679; 0.0092; 0.0297; False; 0.3069; 0.5473;1.27; 0.1406; 0.0681; 0.0555; 0.0890; 0.0001; False; 0.0892; 0.3005;2.89; 0.294365032; 0.105685891; 0.002525192; false; 0.116473105; 0.602377433;2.32; 0.154955666; 0.040407458; 3.4282E-5; false; 0.048385356; 0.493851917
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.16; 0.0305692000;0.0093218; 0.0479499000; 0.0002461000; False; 0.0601863000; 0.1470291000;0.0; 0.002047; 0.000131; 1.3e-05; 1.3e-05; false; 0.00257;0.0; 0.001637; 0.001628; 0.00025; 1.9e-05; 1.8e-05; false; 0.004107;0.0; 0.001085; 0.000129; 1.3e-05; 1.2e-05; false; 0.001571;0.0; 0.001121; 0.000636; 0.000519; 0.000157; 0.000177; false; 0.00289;0.0; 0.001086; 9.9e-05; 0.000832; 0.000467; 0.000158; false; 0.003457;ERR;ERR;ERR;ERR;ERR;ERR;1.01; 0.0066; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0071;0.98; 0.0067; 0.0016; 0.0014; 0.0016; 0.0002; 0.0001; False; 0.0020; 0.0105;0.89; 0.0091; 0.0029; 0.0022; 0.0035; 0.0001; False; 0.0036; 0.0159;0.98; 0.084451288; 0.01804751; 0.001583739; false; 0.023873793; 0.191171499;0.96; 0.024100046; 0.007052407; 1.9722E-5; false; 0.013369006; 0.119958831
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10881.mata;0.14; 0.0413639000;0.0060776; 0.0310448000; 0.0001705000; False; 0.0389934000; 0.1874112000;0.03; 0.033886; 0.001196; 7.6e-05; 4.8e-05; false; 0.038391;0.04; 0.018974; 0.030681; 0.0013; 7.9e-05; 9.5e-05; false; 0.054309;0.02; 0.019725; 0.001232; 7.2e-05; 4.8e-05; false; 0.024189;0.03; 0.019481; 0.009489; 0.005135; 0.001751; 0.001642; false; 0.039728;0.05; 0.036573; 0.002525; 0.008995; 0.002891; 0.002251; false; 0.058429;0.42; 0.01923; 7e-06; 1e-05; false; 0.054444;0.96; 0.0331; 0.0000; 0.0029; 0.0002; 0.0000; False; 0.0031; 0.0367;1.02; 0.0337; 0.0178; 0.0286; 0.0317; 0.0028; 0.0033; False; 0.0377; 0.0897;1.08; 0.0624; 0.0335; 0.0183; 0.0285; 0.0001; False; 0.0287; 0.1253;2.09; 0.233861127; 0.058263771; 0.002287825; false; 0.067663054; 0.444962147;1.56; 0.067321614; 0.007718171; 3.0924E-5; false; 0.015268418; 0.239184025
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.15; 0.0406363000;0.0059854; 0.0414328000; 0.0002680000; False; 0.0497728000; 0.1985572000;0.02; 0.021888; 0.003038; 0.000443; 0.000196; false; 0.02994;0.2; 0.021115; 0.184014; 0.002537; 0.000159; 0.000153; false; 0.211891;0.01; 0.012157; 0.001564; 0.000185; 0.000145; false; 0.016432;0.07; 0.023017; 0.010966; 0.018475; 0.007902; 0.008873; false; 0.072539;0.02; 0.012717; 0.000842; 0.005303; 0.002651; 0.002343; false; 0.026165;0.46; 0.012722; 1.3e-05; 1.4e-05; false; 0.019738;0.98; 0.0223; 0.0000; 0.0036; 0.0004; 0.0000; False; 0.0040; 0.0268;1.14; 0.0244; 0.0402; 0.0566; 0.0604; 0.0049; 0.0093; False; 0.0747; 0.1398;0.99; 0.0269; 0.0214; 0.0137; 0.0321; 0.0001; False; 0.0323; 0.0814;2.03; 0.23008622; 0.083796154; 0.002820411; false; 0.094164084; 0.455847454;1.39; 0.081363322; 0.04635956; 3.5307E-5; false; 0.053122141; 0.302603081
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.15; 0.0373910000;0.0067013; 0.0705281000; 0.0003239000; False; 0.0795640000; 0.1536955000;0.06; 0.033739; 0.021528; 0.001051; 0.000119; false; 0.063888;0.11; 0.028689; 0.072298; 0.010925; 0.000502; 0.000221; false; 0.119267;0.05; 0.036025; 0.014936; 0.000436; 6e-05; false; 0.058068;0.19; 0.037052; 0.018525; 0.080181; 0.026078; 0.028845; false; 0.19491;0.07; 0.022827; 0.001953; 0.038448; 0.005515; 0.005893; false; 0.077386;ERR;ERR;ERR;ERR;ERR;ERR;1.0; 0.0341; 0.0000; 0.0165; 0.0005; 0.0000; False; 0.0170; 0.0520;2.01; 0.0357; 0.0410; 0.8212; 0.8273; 0.0097; 0.1822; False; 1.0192; 1.0973;1.29; 0.0361; 0.0176; 0.1786; 0.2144; 0.0001; False; 0.2146; 0.2695;2.65; 0.377156376; 0.093625941; 0.002554736; false; 0.104058248; 0.617883368;1.83; 0.102113546; 0.077794137; 2.721E-5; false; 0.086017759; 0.323246873
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;0.13; 0.0511645000;0.0062121; 0.0056557000; 0.0001464000; False; 0.0143958000; 0.1250585000;0.01; 0.008574; 0.000664; 5.7e-05; 2.6e-05; false; 0.010884;0.04; 0.014403; 0.033169; 0.00078; 7.3e-05; 4.5e-05; false; 0.051037;0.01; 0.008256; 0.000655; 5.7e-05; 2.5e-05; false; 0.010447;0.03; 0.016058; 0.007716; 0.005833; 0.002076; 0.002062; false; 0.035743;0.02; 0.008985; 0.001113; 0.004492; 0.001804; 0.001391; false; 0.020646;0.44; 0.015818; 1.1e-05; 8e-06; false; 0.026253;1.03; 0.0192; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0021; 0.0217;1.07; 0.0209; 0.0127; 0.0315; 0.0339; 0.0032; 0.0031; False; 0.0403; 0.0743;1.08; 0.0355; 0.0175; 0.0074; 0.0106; 0.0001; False; 0.0108; 0.0642;1.56; 0.184384661; 0.038884916; 0.002276248; false; 0.046669615; 0.343303134;1.25; 0.044297076; 0.012866683; 4.1654E-5; false; 0.019212107; 0.182097665
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;0.11; 0.0365116000;0.0053966000000000005; 0.0260114000; 0.0001324000; False; 0.0333210000; 0.1076115000;0.04; 0.034937; 0.002246; 0.000128; 7.4e-05; false; 0.043453;0.06; 0.033687; 0.032324; 0.001291; 7.3e-05; 9.9e-05; false; 0.070852;0.02; 0.01962; 0.001306; 0.000104; 5.2e-05; false; 0.024386;0.04; 0.019708; 0.009883; 0.005149; 0.001725; 0.001678; false; 0.04045;0.04; 0.019858; 0.003037; 0.009274; 0.00276; 0.002298; false; 0.040819;0.44; 0.027452; 9e-06; 1.3e-05; false; 0.060287;0.93; 0.0342; 0.0000; 0.0029; 0.0002; 0.0000; False; 0.0031; 0.0378;1.05; 0.0337; 0.0178; 0.0285; 0.0314; 0.0027; 0.0033; False; 0.0375; 0.0895;1.02; 0.0468; 0.0193; 0.0122; 0.0184; 0.0001; False; 0.0185; 0.0853;2.26; 0.198180933; 0.058217472; 0.002232157; false; 0.067297843; 0.424941557;1.47; 0.052787657; 0.008468287; 3.7996E-5; false; 0.016623308; 0.224454391
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;0.11; 0.0249961000;0.006346200000000001; 0.0332515000; 0.0001928000; False; 0.0415994000; 0.1022850000;0.0; 0.001162; 0.001299; 0.000241; 0.00011; false; 0.004027;0.0; 0.001148; 0.003463; 0.002253; 0.000414; 0.000185; false; 0.008772;0.0; 0.002177; 0.002628; 0.000398; 0.000194; false; 0.007457;0.03; 0.001219; 0.000936; 0.010939; 0.008987; 0.007987; false; 0.030555;0.02; 0.002082; 0.000235; 0.008732; 0.004653; 0.004038; false; 0.021175;0.46; 0.002207; 3.8e-05; 7e-06; false; 0.005829;1.06; 0.0069; 0.0000; 0.0026; 0.0003; 0.0000; False; 0.0030; 0.0103;1.08; 0.0070; 0.0024; 0.0124; 0.0157; 0.0048; 0.0014; False; 0.0219; 0.0315;1.04; 0.0070; 0.0022; 0.0025; 0.0114; 0.0001; False; 0.0115; 0.0211;1.57; 0.166462047; 0.077263691; 0.002354936; false; 0.085818771; 0.320263162;1.22; 0.026444032; 0.023993479; 5.5779E-5; false; 0.031954524; 0.127675932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;0.23; 0.0823755000;0.0095385; 0.0527781000; 0.0002295000; False; 0.0653230000; 0.2215959000;0.08; 0.074649; 0.004566; 0.000396; 9.6e-05; false; 0.089376;0.06; 0.049735; 0.015207; 0.004449; 0.000274; 7.9e-05; false; 0.075588;0.04; 0.041459; 0.004316; 0.000268; 9.4e-05; false; 0.051799;0.12; 0.061245; 0.022335; 0.021664; 0.007728; 0.007689; false; 0.124655;0.06; 0.041125; 0.003617; 0.013264; 0.004348; 0.004137; false; 0.070911;ERR;ERR;ERR;ERR;ERR;ERR;1.07; 0.0640; 0.0000; 0.0090; 0.0004; 0.0000; False; 0.0095; 0.0745;1.34; 0.0639; 0.0323; 0.1690; 0.1759; 0.0092; 0.0443; False; 0.2295; 0.3264;1.19; 0.1227; 0.0316; 0.0402; 0.0549; 0.0001; False; 0.0551; 0.2102;2.67; 0.341788972; 0.066034211; 0.002814262; false; 0.076614974; 0.611046453;2.05; 0.136504995; 0.02533489; 3.7789E-5; false; 0.032258797; 0.334632658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;0.18; 0.0455860000;0.0094923; 0.0581943000; 0.0002878000; False; 0.0707409000; 0.1770610000;0.01; 0.004478; 0.00449; 0.000411; 0.000219; false; 0.012225;0.02; 0.006395; 0.009433; 0.005849; 0.000392; 0.000421; false; 0.0252;0.01; 0.005812; 0.005278; 0.000474; 0.000211; false; 0.014596;0.09; 0.008362; 0.004329; 0.05008; 0.018073; 0.017369; false; 0.099446;0.04; 0.006028; 0.000328; 0.025093; 0.011321; 0.005737; false; 0.049766;ERR;ERR;ERR;ERR;ERR;ERR;0.96; 0.0114; 0.0000; 0.0078; 0.0005; 0.0000; False; 0.0084; 0.0207;1.2; 0.0122; 0.0069; 0.1193; 0.1261; 0.0109; 0.0142; False; 0.1512; 0.1709;1.01; 0.0130; 0.0045; 0.0210; 0.0395; 0.0001; False; 0.0396; 0.0576;2.26; 0.252064509; 0.076900013; 0.002648877; false; 0.087002921; 0.443475174;1.31; 0.026944767; 0.041184377; 5.3441E-5; false; 0.048710508; 0.165812212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;0.18; 0.0718780000;0.009460600000000001; 0.0441942000; 0.0002493000; False; 0.0566890000; 0.1891305000;0.09; 0.061898; 0.030569; 0.000194; 0.0002; false; 0.098838;0.1; 0.057069; 0.020899; 0.027955; 0.000214; 0.000224; false; 0.11222;0.08; 0.067954; 0.019249; 0.000138; 0.000177; false; 0.093154;0.15; 0.050365; 0.021423; 0.070829; 0.003689; 0.003556; false; 0.154303;0.12; 0.041558; 0.003235; 0.072209; 0.002992; 0.001804; false; 0.126799;ERR;ERR;ERR;ERR;ERR;ERR;0.97; 0.0593; 0.0000; 0.0250; 0.0002; 0.0000; False; 0.0252; 0.0851;1.44; 0.0604; 0.0405; 0.4276; 0.4291; 0.0036; 0.0047; False; 0.4375; 0.5390;1.18; 0.0621; 0.0247; 0.1419; 0.1505; 0.0001; False; 0.1506; 0.2382;3.17; 0.483343652; 0.058265128; 0.002191629; false; 0.067113931; 0.802321302;1.75; 0.083712148; 0.027356112; 6.3186E-5; false; 0.034280249; 0.284751792
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;0.38; 0.0907031000;0.0115645; 0.1999821000; 0.0003377000; False; 0.2147309000; 0.3952697000;0.12; 0.052199; 0.061531; 0.004802; 0.000104; false; 0.134525;0.5; 0.090261; 0.272552; 0.120521; 0.006462; 0.000171; false; 0.516559;0.2; 0.085462; 0.100203; 0.006164; 0.000163; false; 0.217076;0.83; 0.051609; 0.03619; 0.454569; 0.122741; 0.152624; false; 0.823369;0.48; 0.085355; 0.007695; 0.286663; 0.048636; 0.050191; false; 0.487513;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.0763; 0.0000; 0.0899; 0.0047; 0.0000; False; 0.0946; 0.1782;16.56; 0.0748; 0.0571; 12.6574; 12.7067; 0.0907; 3.0231; False; 15.8206; 15.9554;1.82; 0.1758; 0.0543; 0.5455; 0.6830; 0.0001; False; 0.6832; 0.9162;4.61; 1.014255883; 0.2675442; 0.002284392; false; 0.276618491; 1.509915339;3.34; 0.204700003; 0.413176178; 4.5639E-5; false; 0.426756901; 0.878362817
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;0.17; 0.0982298000;0.009074500000000001; 0.0419775000; 0.0001917000; False; 0.0539354000; 0.2568316000;0.03; 0.034534; 0.002448; 0.000138; 8.3e-05; false; 0.043567;0.09; 0.036663; 0.055624; 0.002459; 0.000172; 0.000181; false; 0.101145;0.03; 0.031829; 0.002303; 0.000118; 7.3e-05; false; 0.039942;0.04; 0.024588; 0.009482; 0.00499; 0.001674; 0.001641; false; 0.044455;0.03; 0.019599; 0.001432; 0.005196; 0.001696; 0.001331; false; 0.032009;0.41; 0.030503; 9e-06; 1.1e-05; false; 0.060383;0.85; 0.0325; 0.0000; 0.0030; 0.0002; 0.0000; False; 0.0032; 0.0363;0.89; 0.0332; 0.0179; 0.0284; 0.0312; 0.0027; 0.0032; False; 0.0372; 0.0888;0.98; 0.0322; 0.0161; 0.0087; 0.0136; 0.0001; False; 0.0137; 0.0624;1.93; 0.220812648; 0.064958251; 0.002305697; false; 0.074147787; 0.446271235;1.35; 0.074529234; 0.007277104; 2.9347E-5; false; 0.01452787; 0.289997758
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;0.21; 0.0889764000;0.0062229; 0.0432855000; 0.0002490000; False; 0.0518038000; 0.2045735000;0.12; 0.11021; 0.007812; 0.000576; 0.000349; false; 0.140042;0.52; 0.09413; 0.438213; 0.003964; 0.000274; 0.000172; false; 0.548843;0.08; 0.078872; 0.003946; 0.000303; 0.000167; false; 0.094872;0.12; 0.062802; 0.031135; 0.01705; 0.007224; 0.00751; false; 0.132849;0.12; 0.095803; 0.004425; 0.01398; 0.004638; 0.004231; false; 0.130479;0.5; 0.086247; 1.4e-05; 6e-06; false; 0.178891;0.98; 0.0942; 0.0000; 0.0081; 0.0005; 0.0000; False; 0.0087; 0.1042;1.37; 0.1132; 0.1730; 0.1733; 0.1821; 0.0083; 0.0263; False; 0.2168; 0.5043;1.06; 0.0935; 0.0505; 0.0269; 0.0419; 0.0001; False; 0.0420; 0.1876;3.32; 0.399365833; 0.104509707; 0.002341894; false; 0.113808015; 0.765157502;2.37; 0.197824772; 0.033131408; 3.9996E-5; false; 0.040274368; 0.48793466
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;0.16; 0.0455731000;0.0071053999999999996; 0.0379404000; 0.0001465000; False; 0.0474105000; 0.1556643000;0.01; 0.014633; 0.000664; 4.8e-05; 3e-05; false; 0.017451;0.02; 0.015046; 0.00841; 0.000514; 4.4e-05; 6.3e-05; false; 0.026193;0.01; 0.015153; 0.000566; 4.8e-05; 3.1e-05; false; 0.017886;0.02; 0.014349; 0.00779; 0.004049; 0.001129; 0.001158; false; 0.030073;0.02; 0.014341; 0.000982; 0.002528; 0.001229; 0.000781; false; 0.022327;0.52; 0.027098; 1.2e-05; 1.4e-05; false; 0.058613;1.02; 0.0249; 0.0000; 0.0017; 0.0003; 0.0000; False; 0.0021; 0.0274;1.0; 0.0259; 0.0214; 0.0109; 0.0123; 0.0016; 0.0010; False; 0.0149; 0.0624;0.93; 0.0254; 0.0096; 0.0040; 0.0070; 0.0001; False; 0.0071; 0.0425;1.73; 0.168056945; 0.043560828; 0.001986639; false; 0.051453579; 0.326340442;1.46; 0.09871124; 0.01190332; 3.5129E-5; false; 0.019661967; 0.321782764
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;0.13; 0.0358967000;0.0057285999999999995; 0.0426031000; 0.0001317000; False; 0.0502211000; 0.1229222000;0.02; 0.018515; 0.006237; 0.00037; 6.1e-05; false; 0.028412;0.07; 0.020078; 0.037662; 0.012055; 0.000709; 9e-05; false; 0.075275;0.04; 0.028182; 0.009995; 0.00047; 7.8e-05; false; 0.043351;0.11; 0.032857; 0.010347; 0.044903; 0.010551; 0.013515; false; 0.116147;0.06; 0.023877; 0.001296; 0.032714; 0.003434; 0.003414; false; 0.067684;ERR;ERR;ERR;ERR;ERR;ERR;0.95; 0.0323; 0.0000; 0.0099; 0.0003; 0.0000; False; 0.0102; 0.0432;1.34; 0.0334; 0.0535; 0.3218; 0.3255; 0.0054; 0.0399; False; 0.3709; 0.4584;0.96; 0.0311; 0.0125; 0.0581; 0.0693; 0.0001; False; 0.0694; 0.1133;2.5; 0.313683958; 0.042951222; 0.002161875; false; 0.055182998; 0.50899297;1.54; 0.055336598; 0.069284432; 3.4519E-5; false; 0.076509662; 0.27532618
