name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.13; 0.0499783000;0.0055395; 0.0438206000; 0.0001309000; False; 0.0511441000; 0.1268929000;0.05; 0.043088; 0.011981; 0.000614; 7.6e-05; 2.1e-05; false; 0.056871;0.05; 0.046484; 0.011556; 0.000992; 0.000286; 3.9e-05; 1.4e-05; false; 0.060403;0.06; 0.064582; 0.01177; 0.000612; 6.6e-05; 2e-05; false; 0.07811;0.05; 0.042811; 0.011583; 0.001493; 0.00251; 0.000651; 0.000659; false; 0.060727;0.05; 0.043369; 0.012954; 0.000273; 0.001999; 0.000859; 0.000575; false; 0.061735;13.14; 0.073084; 0.029067; 0.000362; 1.5e-05; false; 8.78003;0.95; 0.0773; 0.0000; 0.0015; 0.0001; 0.0000; False; 0.0016; 0.0792;0.97; 0.0787; 0.0028; 0.0192; 0.0196; 0.0007; 0.0018; False; 0.0222; 0.1039;1.04; 0.0977; 0.0041; 0.0135; 0.0156; 0.0001; False; 0.0157; 0.1177;1.27; 0.131392875; 0.028301941; 0.002200314; false; 0.036782696; 0.288749474;1.09; 0.025164968; 0.038383986; 3.1222E-5; false; 0.048321388; 0.17480724
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.17; 0.0735646000;0.0057441; 0.0440064000; 0.0001296000; False; 0.0514923000; 0.1653833000;0.05; 0.044292; 0.012575; 0.00064; 0.000108; 2.1e-05; false; 0.058968;0.05; 0.044048; 0.012494; 0.000965; 0.000281; 4.1e-05; 5e-06; false; 0.058934;0.04; 0.043441; 0.011871; 0.00063; 7.4e-05; 2e-05; false; 0.05724;0.08; 0.075301; 0.017784; 0.001593; 0.002753; 0.000685; 0.000634; false; 0.099984;0.08; 0.07575; 0.013378; 0.000264; 0.001906; 0.000826; 0.000584; false; 0.094252;5.5; 0.08889; 0.024779; 0.000339; 2.2e-05; false; 1.08512;0.93; 0.0800; 0.0000; 0.0020; 0.0002; 0.0000; False; 0.0022; 0.0825;0.89; 0.0754; 0.0027; 0.0203; 0.0207; 0.0007; 0.0018; False; 0.0233; 0.1016;0.98; 0.0838; 0.0024; 0.0070; 0.0080; 0.0001; False; 0.0081; 0.0945;1.29; 0.112297889; 0.018814958; 0.001373386; false; 0.024403086; 0.241389496;1.17; 0.026274283; 0.031608189; 4.4556E-5; false; 0.038403168; 0.159238118
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.14; 0.0912189000;0.0054375; 0.0438635000; 0.0001227000; False; 0.0508459000; 0.1739440000;0.04; 0.038095; 0.008427; 0.000582; 4.4e-05; 3.2e-05; false; 0.048458;0.03; 0.031947; 0.009075; 0.000884; 0.000178; 2.6e-05; 1.2e-05; false; 0.043337;0.04; 0.038773; 0.008419; 0.000582; 3.8e-05; 2.1e-05; false; 0.049082;0.02; 0.020811; 0.008385; 0.001701; 0.002283; 0.000551; 0.000563; false; 0.035391;0.02; 0.021039; 0.00831; 0.000291; 0.001741; 0.000781; 0.000525; false; 0.034326;7.05; 0.023839; 0.010778; 9e-05; 2.1e-05; false; 5.22007;0.83; 0.0374; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0389;0.88; 0.0371; 0.0031; 0.0180; 0.0183; 0.0007; 0.0017; False; 0.0207; 0.0611;0.94; 0.0393; 0.0028; 0.0061; 0.0071; 0.0001; False; 0.0072; 0.0495;1.34; 0.123790135; 0.01652934; 0.001606074; false; 0.023064738; 0.238078009;1.17; 0.028497562; 0.030442459; 4.7524E-5; false; 0.038182015; 0.190293793
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.23; 0.1058524000;0.009538000000000001; 0.0651953000; 0.0001534000; False; 0.0775452000; 0.2273858000;0.09; 0.088506; 0.020305; 0.00136; 8.4e-05; 3.9e-05; false; 0.112543;0.06; 0.060471; 0.016609; 0.001293; 0.000258; 4.9e-05; 1.8e-05; false; 0.080247;0.07; 0.064995; 0.016654; 0.000731; 4.8e-05; 2.5e-05; false; 0.083878;0.08; 0.07068; 0.016175; 0.002207; 0.002933; 0.000723; 0.000787; false; 0.094702;0.07; 0.062162; 0.01628; 0.000357; 0.002065; 0.000908; 0.000626; false; 0.084105;8.11; 0.130677; 0.059404; 0.000365; 1.7e-05; false; 2.05654;0.94; 0.1069; 0.0000; 0.0021; 0.0002; 0.0000; False; 0.0024; 0.1096;0.94; 0.1043; 0.0047; 0.0262; 0.0266; 0.0009; 0.0025; False; 0.0300; 0.1392;0.91; 0.1051; 0.0034; 0.0078; 0.0089; 0.0001; False; 0.0090; 0.1177;1.42; 0.133971555; 0.029263604; 0.001640343; false; 0.038450479; 0.272045662;1.27; 0.031195719; 0.034787029; 3.3452E-5; false; 0.041453174; 0.182501176
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.15; 0.0665114000;0.0054411; 0.0481741000; 0.0001239000; False; 0.0555135000; 0.1616464000;0.07; 0.062487; 0.016165; 0.000756; 5.6e-05; 2.4e-05; false; 0.080915;0.11; 0.097203; 0.026194; 0.001776; 0.000365; 5.7e-05; 2.2e-05; false; 0.127905;0.06; 0.060566; 0.01602; 0.000739; 5.7e-05; 2.5e-05; false; 0.078884;0.07; 0.061657; 0.016418; 0.002166; 0.003035; 0.000751; 0.000807; false; 0.086132;0.07; 0.061925; 0.016129; 0.000379; 0.002154; 0.000931; 0.000651; false; 0.083977;8.03; 0.12108; 0.039837; 0.000311; 1.5e-05; false; 1.80993;0.92; 0.1019; 0.0000; 0.0017; 0.0001; 0.0000; False; 0.0018; 0.1040;0.98; 0.1462; 0.0047; 0.0260; 0.0264; 0.0009; 0.0025; False; 0.0298; 0.1808;0.96; 0.1033; 0.0035; 0.0077; 0.0088; 0.0001; False; 0.0089; 0.1159;1.41; 0.147131857; 0.020041127; 0.002030846; false; 0.028018668; 0.298564141;1.2; 0.034046468; 0.030940517; 3.1491E-5; false; 0.038357456; 0.177537392
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.14; 0.0546538000;0.005489999999999999; 0.0467417000; 0.0001419000; False; 0.0540910000; 0.1346842000;0.07; 0.059334; 0.01673; 0.000719; 8.9e-05; 2.4e-05; false; 0.078298;0.06; 0.059563; 0.016445; 0.001303; 0.000325; 4.3e-05; 1.5e-05; false; 0.079193;0.07; 0.059696; 0.019124; 0.00129; 0.000122; 5.3e-05; false; 0.082414;0.13; 0.09946; 0.029147; 0.003857; 0.006092; 0.002025; 0.001817; false; 0.144668;0.08; 0.075782; 0.015734; 0.000361; 0.002127; 0.000933; 0.000666; false; 0.097263;18.57; 0.072968; 0.035718; 0.00041; 2e-05; false; 13.2011;0.91; 0.0998; 0.0000; 0.0020; 0.0002; 0.0000; False; 0.0023; 0.1024;1.02; 0.1044; 0.0082; 0.0353; 0.0357; 0.0008; 0.0024; False; 0.0390; 0.1517;0.91; 0.0987; 0.0032; 0.0075; 0.0086; 0.0001; False; 0.0087; 0.1108;1.38; 0.139307751; 0.016373012; 0.00143309; false; 0.021896692; 0.259734839;1.21; 0.04784846; 0.035321298; 2.9874E-5; false; 0.042000269; 0.243447566
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.15; 0.0637882000;0.0060426; 0.0483765000; 0.0001161000; False; 0.0563967000; 0.1464786000;0.09; 0.085195; 0.023541; 0.000936; 0.000143; 3.3e-05; false; 0.112108;0.11; 0.107897; 0.023508; 0.001515; 0.000289; 4.2e-05; 2e-05; false; 0.135397;0.11; 0.094876; 0.023824; 0.000892; 0.000107; 3.3e-05; false; 0.121729;0.11; 0.084347; 0.024885; 0.003232; 0.004138; 0.001105; 0.001017; false; 0.120727;0.12; 0.102136; 0.022854; 0.000516; 0.003922; 0.001131; 0.000813; false; 0.133744;22.91; 0.101514; 0.044637; 0.000335; 1.7e-05; false; 14.9894;0.99; 0.1463; 0.0000; 0.0026; 0.0002; 0.0000; False; 0.0029; 0.1494;1.02; 0.1488; 0.0075; 0.0336; 0.0342; 0.0011; 0.0035; False; 0.0388; 0.1953;1.08; 0.1612; 0.0048; 0.0101; 0.0117; 0.0001; False; 0.0118; 0.1781;1.51; 0.134246999; 0.017578172; 0.001736699; false; 0.0252097; 0.274078562;1.4; 0.035630613; 0.033337294; 3.2589E-5; false; 0.040596675; 0.195546145
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.14; 0.0696208000;0.0052721; 0.0421311000; 0.0001194000; False; 0.0491818000; 0.1498342000;0.03; 0.036109; 0.00795; 0.000359; 4.8e-05; 1.3e-05; false; 0.045346;0.03; 0.029569; 0.007555; 0.000409; 0.000179; 2.7e-05; 9e-06; false; 0.038581;0.03; 0.035031; 0.007966; 0.000363; 4.3e-05; 1.3e-05; false; 0.044311;0.03; 0.02841; 0.007564; 0.000751; 0.001498; 0.000335; 0.000338; false; 0.039676;0.04; 0.032951; 0.007839; 0.000144; 0.001357; 0.000586; 0.000347; false; 0.045017;4.06; 0.041173; 0.01205; 0.000376; 1.8e-05; false; 1.63673;0.82; 0.0396; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0009; 0.0407;0.88; 0.0400; 0.0010; 0.0096; 0.0099; 0.0004; 0.0007; False; 0.0110; 0.0522;0.9; 0.0411; 0.0013; 0.0039; 0.0045; 0.0001; False; 0.0045; 0.0471;1.15; 0.103958472; 0.016145901; 0.001877526; false; 0.022570359; 0.196022256;1.08; 0.025950963; 0.024031674; 3.248E-5; false; 0.031348463; 0.135746884
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.13; 0.0441034000;0.0055826999999999995; 0.0457011000; 0.0001424000; False; 0.0532561000; 0.1238496000;0.04; 0.042758; 0.009201; 0.000493; 6.5e-05; 1.6e-05; false; 0.053559;0.04; 0.038242; 0.009439; 0.000476; 0.000184; 2.9e-05; 1e-05; false; 0.049434;0.03; 0.026376; 0.009243; 0.000472; 5.6e-05; 1.6e-05; false; 0.037221;0.03; 0.026503; 0.009654; 0.000977; 0.001944; 0.000521; 0.000522; false; 0.0412;0.03; 0.026497; 0.009594; 0.000175; 0.001574; 0.000755; 0.000427; false; 0.040599;4.92; 0.055086; 0.029074; 0.000586; 1.6e-05; false; 2.13193;0.92; 0.0544; 0.0000; 0.0011; 0.0001; 0.0000; False; 0.0012; 0.0558;0.97; 0.0594; 0.0017; 0.0126; 0.0129; 0.0006; 0.0010; False; 0.0146; 0.0759;0.89; 0.0528; 0.0016; 0.0048; 0.0056; 0.0001; False; 0.0057; 0.0602;1.27; 0.135775644; 0.022482123; 0.001946513; false; 0.031117271; 0.271974559;1.07; 0.025859362; 0.022294469; 4.4645E-5; false; 0.030219161; 0.149225343
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.16; 0.0581667000;0.0059418; 0.0456590000; 0.0001288000; False; 0.0537438000; 0.1534339000;0.03; 0.031428; 0.008; 0.000414; 5.5e-05; 1.5e-05; false; 0.0408;0.03; 0.032995; 0.007965; 0.000464; 0.000193; 1.6e-05; 1e-05; false; 0.042524;0.03; 0.031306; 0.008158; 0.00041; 5.2e-05; 1.6e-05; false; 0.040916;0.03; 0.030861; 0.008452; 0.000848; 0.001737; 0.000411; 0.000425; false; 0.043677;0.03; 0.022691; 0.008516; 0.000163; 0.001489; 0.000713; 0.000392; false; 0.035469;3.53; 0.038109; 0.014049; 0.000328; 2.2e-05; false; 1.00274;0.87; 0.0453; 0.0000; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0467;0.85; 0.0461; 0.0014; 0.0118; 0.0121; 0.0005; 0.0009; False; 0.0135; 0.0611;0.88; 0.0443; 0.0013; 0.0044; 0.0051; 0.0000; False; 0.0052; 0.0510;1.25; 0.111983844; 0.017465918; 0.001566016; false; 0.023732196; 0.202397922;1.08; 0.02536198; 0.029755949; 4.7715E-5; false; 0.036875508; 0.169089427
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.18; 0.0794734000;0.0058191; 0.0456913000; 0.0001846000; False; 0.0537651000; 0.1785748000;0.05; 0.054245; 0.015493; 0.000969; 0.000104; 2.8e-05; false; 0.072636;0.03; 0.030602; 0.010232; 0.00056; 0.000206; 2.6e-05; 1e-05; false; 0.042738;0.03; 0.031871; 0.010647; 0.00059; 7.7e-05; 1.8e-05; false; 0.044467;0.06; 0.040113; 0.016917; 0.002107; 0.004105; 0.00106; 0.000955; false; 0.067034;0.06; 0.051588; 0.010352; 0.000196; 0.001672; 0.000762; 0.000481; false; 0.066576;4.6; 0.037649; 0.018118; 0.000534; 1.6e-05; false; 1.12327;0.88; 0.0583; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0014; 0.0600;0.88; 0.0588; 0.0020; 0.0161; 0.0165; 0.0006; 0.0014; False; 0.0186; 0.0795;0.88; 0.0599; 0.0018; 0.0058; 0.0067; 0.0001; False; 0.0068; 0.0686;1.22; 0.122928076; 0.016581125; 0.001710389; false; 0.023008898; 0.231088937;1.16; 0.023658476; 0.023969264; 4.0249E-5; false; 0.031003131; 0.152341248
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.14; 0.0434683000;0.0056975; 0.0465076000; 0.0001494000; False; 0.0542060000; 0.1633633000;0.04; 0.039519; 0.00937; 0.000466; 6.2e-05; 1.5e-05; false; 0.050427;0.03; 0.026008; 0.009091; 0.000464; 0.000196; 2.7e-05; 1e-05; false; 0.03676;0.03; 0.0261; 0.008971; 0.000466; 6.2e-05; 1.5e-05; false; 0.036582;0.03; 0.025658; 0.008856; 0.000952; 0.001856; 0.000447; 0.000429; false; 0.039071;0.04; 0.035916; 0.008918; 0.000169; 0.001484; 0.000671; 0.000419; false; 0.048965;4.94; 0.033331; 0.016196; 0.000527; 1.6e-05; false; 2.03225;0.86; 0.0513; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0014; 0.0529;0.9; 0.0532; 0.0017; 0.0125; 0.0128; 0.0005; 0.0010; False; 0.0143; 0.0693;0.91; 0.0523; 0.0017; 0.0049; 0.0056; 0.0001; False; 0.0057; 0.0599;1.18; 0.094153674; 0.017061391; 0.001436017; false; 0.022826217; 0.185969618;1.2; 0.023241476; 0.026633652; 3.2802E-5; false; 0.035066228; 0.129952632
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.13; 0.0493700000;0.0054437999999999995; 0.0425383000; 0.0001292000; False; 0.0498253000; 0.1250038000;0.05; 0.045848; 0.012955; 0.000602; 7.2e-05; 2e-05; false; 0.060669;0.06; 0.05863; 0.012463; 0.00098; 0.000482; 5.5e-05; 2.1e-05; false; 0.073777;0.07; 0.067404; 0.021412; 0.000912; 9.4e-05; 3e-05; false; 0.091704;0.08; 0.066458; 0.02019; 0.002286; 0.00386; 0.000936; 0.000808; false; 0.096194;0.06; 0.058664; 0.014201; 0.000268; 0.001791; 0.000792; 0.000527; false; 0.0778;18.25; 0.053059; 0.023521; 0.000291; 1.3e-05; false; 14.2259;0.98; 0.0790; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0020; 0.0813;1.0; 0.0781; 0.0027; 0.0173; 0.0177; 0.0007; 0.0015; False; 0.0199; 0.1009;1.08; 0.0995; 0.0026; 0.0071; 0.0087; 0.0001; False; 0.0089; 0.1113;1.3; 0.117785434; 0.016947602; 0.001526156; false; 0.023242832; 0.232116034;1.21; 0.022622173; 0.026748193; 3.4118E-5; false; 0.033547024; 0.161291107
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.16; 0.0587063000;0.0059129000000000004; 0.0515135000; 0.0001190000; False; 0.0592709000; 0.1494780000;0.07; 0.068535; 0.018192; 0.000836; 0.000116; 2.7e-05; false; 0.089444;0.08; 0.073035; 0.019622; 0.001237; 0.000349; 5e-05; 1.6e-05; false; 0.095917;0.1; 0.085248; 0.02012; 0.00087; 0.000119; 2.8e-05; false; 0.108146;0.09; 0.072918; 0.020527; 0.002625; 0.004752; 0.00138; 0.001209; false; 0.105538;0.11; 0.09354; 0.027932; 0.000418; 0.002474; 0.000996; 0.000738; false; 0.128248;20.75; 0.093324; 0.036582; 0.000368; 1.4e-05; false; 14.5969;0.91; 0.1135; 0.0000; 0.0018; 0.0001; 0.0000; False; 0.0019; 0.1157;0.92; 0.1134; 0.0050; 0.0271; 0.0276; 0.0009; 0.0026; False; 0.0312; 0.1498;0.95; 0.1182; 0.0036; 0.0082; 0.0094; 0.0001; False; 0.0095; 0.1315;1.39; 0.154209213; 0.022515526; 0.002129468; false; 0.031241183; 0.312936481;1.27; 0.03155374; 0.033781478; 3.3414E-5; false; 0.040686344; 0.175658627
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.14; 0.0439702000;0.0056513; 0.0535322000; 0.0001222000; False; 0.0610263000; 0.1307798000;0.03; 0.031474; 0.011614; 0.000964; 6.2e-05; 1.4e-05; false; 0.045733;0.05; 0.044305; 0.012704; 0.001472; 0.000278; 2.2e-05; 1.2e-05; false; 0.06063;0.05; 0.046257; 0.011969; 0.000964; 6.1e-05; 1.4e-05; false; 0.061022;0.05; 0.032263; 0.013221; 0.002578; 0.004194; 0.001343; 0.001126; false; 0.056493;0.05; 0.039925; 0.012044; 0.00042; 0.002665; 0.001228; 0.000886; false; 0.05922;7.58; 0.035859; 0.017424; 0.000111; 1.9e-05; false; 5.02456;0.9; 0.0581; 0.0000; 0.0021; 0.0001; 0.0000; False; 0.0023; 0.0606;0.92; 0.0550; 0.0057; 0.0410; 0.0416; 0.0011; 0.0050; False; 0.0477; 0.1086;0.9; 0.0581; 0.0035; 0.0101; 0.0116; 0.0001; False; 0.0116; 0.0734;1.4; 0.149297733; 0.016584131; 0.002013596; false; 0.023175653; 0.275374513;1.19; 0.025867202; 0.036168655; 3.9226E-5; false; 0.043944868; 0.161320934
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.13; 0.0367416000;0.0054085999999999995; 0.0454131000; 0.0001283000; False; 0.0526192000; 0.1264824000;0.01; 0.014079; 0.007181; 0.000496; 6.8e-05; 1.7e-05; false; 0.022922;0.02; 0.021909; 0.006803; 0.000662; 0.000195; 2.9e-05; 1.1e-05; false; 0.030591;0.03; 0.022185; 0.011795; 0.00051; 6.3e-05; 1.7e-05; false; 0.035737;0.03; 0.021107; 0.00952; 0.001157; 0.00186; 0.000469; 0.00049; false; 0.035652;0.02; 0.013988; 0.00743; 0.00021; 0.001657; 0.000754; 0.000442; false; 0.026171;1.47; 0.025324; 0.013991; 3.2e-05; 1.2e-05; false; 0.132504;0.85; 0.0260; 0.0000; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0273;0.9; 0.0261; 0.0018; 0.0137; 0.0140; 0.0006; 0.0011; False; 0.0158; 0.0439;0.91; 0.0283; 0.0020; 0.0050; 0.0059; 0.0001; False; 0.0059; 0.0365;1.16; 0.097819023; 0.013590004; 0.001393011; false; 0.019558208; 0.187656218;1.15; 0.027308082; 0.029276796; 3.2559E-5; false; 0.036585616; 0.168980801
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.18; 0.0834703000;0.0055615; 0.0604625000; 0.0001289000; False; 0.0677977000; 0.1765460000;0.22; 0.185747; 0.0586; 0.00263; 0.000252; 7.6e-05; false; 0.251423;0.16; 0.151185; 0.03453; 0.00227; 0.000379; 5.2e-05; 2.4e-05; false; 0.190814;0.16; 0.15232; 0.032003; 0.001337; 0.000136; 4.4e-05; false; 0.188175;0.18; 0.153517; 0.036974; 0.006322; 0.00761; 0.002743; 0.00198; false; 0.211812;0.16; 0.140423; 0.033578; 0.000823; 0.006081; 0.002232; 0.001285; false; 0.18704;26.74; 0.180777; 0.073227; 0.000813; 1.6e-05; false; 14.3094;1.01; 0.2290; 0.0000; 0.0028; 0.0002; 0.0000; False; 0.0030; 0.2323;1.12; 0.2279; 0.0155; 0.0696; 0.0706; 0.0017; 0.0078; False; 0.0801; 0.3238;1.08; 0.2347; 0.0067; 0.0153; 0.0175; 0.0001; False; 0.0176; 0.2594;1.8; 0.171666763; 0.015691974; 0.001518896; false; 0.021695733; 0.314485164;1.63; 0.053346638; 0.048878324; 3.5332E-5; false; 0.05633431; 0.210996194
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.19; 0.0817079000;0.005906; 0.0618043000; 0.0001487000; False; 0.0695970000; 0.1787854000;0.22; 0.205352; 0.04006; 0.001355; 0.000263; 4.5e-05; false; 0.249498;0.15; 0.140196; 0.035171; 0.002261; 0.000385; 5.3e-05; 2.4e-05; false; 0.180499;0.17; 0.164072; 0.033344; 0.001314; 0.00014; 5.7e-05; false; 0.201315;0.17; 0.140468; 0.034785; 0.005631; 0.006717; 0.001714; 0.001422; false; 0.192869;0.16; 0.142734; 0.034225; 0.000835; 0.005847; 0.001539; 0.001234; false; 0.189015;25.7; 0.16713; 0.07068; 0.000811; 2.4e-05; false; 13.7805;1.03; 0.2320; 0.0000; 0.0029; 0.0001; 0.0000; False; 0.0030; 0.2353;1.09; 0.2271; 0.0157; 0.0692; 0.0700; 0.0017; 0.0078; False; 0.0795; 0.3225;1.01; 0.2290; 0.0063; 0.0145; 0.0166; 0.0001; False; 0.0166; 0.2522;1.78; 0.159036799; 0.015776406; 0.001453775; false; 0.0243527; 0.280706797;1.59; 0.048478388; 0.048266378; 3.2099E-5; false; 0.055219009; 0.203556681
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.18; 0.0873408000;0.0090261; 0.0612747000; 0.0001329000; False; 0.0722751000; 0.1930151000;0.05; 0.043464; 0.01273; 0.000638; 8.5e-05; 2.2e-05; false; 0.058169;0.04; 0.042501; 0.012605; 0.000907; 0.000238; 3.4e-05; 1.3e-05; false; 0.057474;0.07; 0.068461; 0.011854; 0.00061; 7e-05; 2.2e-05; false; 0.082229;0.05; 0.041554; 0.011911; 0.001528; 0.002566; 0.000645; 0.000626; false; 0.059946;0.05; 0.042026; 0.011947; 0.000264; 0.00191; 0.000811; 0.000567; false; 0.059146;9.09; 0.070803; 0.024883; 0.000315; 1.7e-05; false; 5.03076;0.88; 0.0737; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0015; 0.0754;0.9; 0.0744; 0.0027; 0.0205; 0.0209; 0.0007; 0.0019; False; 0.0235; 0.1007;0.87; 0.0734; 0.0024; 0.0066; 0.0075; 0.0000; False; 0.0076; 0.0836;1.27; 0.109830006; 0.016418146; 0.001894946; false; 0.023996386; 0.230605565;1.13; 0.026954449; 0.03407176; 3.8691E-5; false; 0.041444614; 0.172902058
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.18; 0.0850327000;0.006048700000000001; 0.0628350000; 0.0001453000; False; 0.0707892000; 0.1815351000;0.15; 0.140486; 0.033244; 0.001342; 0.000167; 4.5e-05; false; 0.177745;0.16; 0.144378; 0.03449; 0.002264; 0.000369; 5.1e-05; 2.5e-05; false; 0.184039;0.18; 0.176264; 0.03218; 0.001337; 0.000145; 4.5e-05; false; 0.212374;0.16; 0.139985; 0.032743; 0.00524; 0.00588; 0.001463; 0.00142; false; 0.188754;0.18; 0.155241; 0.032862; 0.000825; 0.005824; 0.001553; 0.001246; false; 0.20011;26.15; 0.185666; 0.077171; 0.000663; 1.4e-05; false; 14.2767;1.04; 0.2277; 0.0000; 0.0027; 0.0002; 0.0000; False; 0.0030; 0.2309;1.11; 0.2289; 0.0155; 0.0697; 0.0705; 0.0017; 0.0079; False; 0.0801; 0.3249;1.06; 0.2322; 0.0066; 0.0150; 0.0172; 0.0001; False; 0.0173; 0.2564;1.73; 0.164886751; 0.014612161; 0.001578445; false; 0.02050963; 0.29948514;1.46; 0.040013205; 0.035399376; 2.4972E-5; false; 0.042065677; 0.204131961
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.19; 0.0791514000;0.0057543; 0.0639981000; 0.0002524000; False; 0.0716972000; 0.1781195000;0.15; 0.141842; 0.030044; 0.001324; 0.000158; 4.5e-05; false; 0.175705;0.16; 0.148327; 0.030292; 0.002152; 0.000347; 5e-05; 2.4e-05; false; 0.183399;0.16; 0.151128; 0.03032; 0.001348; 0.000143; 5.4e-05; false; 0.185339;0.16; 0.13206; 0.030658; 0.004965; 0.005775; 0.001473; 0.001487; false; 0.178407;0.15; 0.129172; 0.029798; 0.000796; 0.005734; 0.001573; 0.001255; false; 0.17085;15.01; 0.189506; 0.071329; 0.000651; 1.5e-05; false; 2.80772;1.04; 0.2398; 0.0000; 0.0041; 0.0002; 0.0000; False; 0.0043; 0.2445;1.14; 0.2264; 0.0146; 0.0696; 0.0705; 0.0017; 0.0078; False; 0.0801; 0.3214;1.05; 0.2233; 0.0063; 0.0145; 0.0166; 0.0001; False; 0.0167; 0.2467;1.77; 0.17244193; 0.016201218; 0.001248394; false; 0.021711561; 0.310869561;1.56; 0.05593975; 0.051973164; 3.1989E-5; false; 0.058727471; 0.213666737
