name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.15;0.040592100000000006;0.0057017; 0.0440204000; 0.0003628000; False; 0.0526966000; 0.1445041000;0.04; 0.032225; 0.014721; 0.003114; 0.001656; 1.6e-05; false; 0.054402;0.03; 0.022226; 0.014012; 0.002714; 0.001643; 0.000669; 1.5e-05; false; 0.044549;0.04; 0.032724; 0.015703; 0.002563; 0.00148; 1.1e-05; false; 0.055201;0.03; 0.018275; 0.007857;0.001025; 0.005922; 0.010118; 0.002794; false; 0.047588;0.04; 0.029668; 0.009927;0.00015700000000000002; 0.004255; 0.004756; 0.000191; false; 0.051261;ERR;0.89; 0.0267; 0.0000; 0.0059; 0.0009; 0.0000; False; 0.0068; 0.0340;3.07; 0.0270; 0.0016; 2.0913; 0.1155; 0.0003; False; 2.2072; 2.2360;TO;TO;1.07;0.023989355; 0.045122544; 3.7211E-5; false; 0.051172683; 0.146993718
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.15;0.0442164;0.0055701; 0.0742528000; 0.0002367000; False; 0.0818442000; 0.1518056000;0.05; 0.041829; 0.01062; 0.005545; 0.004371; 1.6e-05; false; 0.063938;0.04; 0.033348; 0.008967; 0.003625; 0.002279; 0.001493; 1.6e-05; false; 0.051168;0.06; 0.04297; 0.014695; 0.008315; 0.005056; 3e-05; false; 0.073175;0.11; 0.028301; 0.00978;0.001669; 0.034671; 0.052091; 0.000256; false; 0.128083;0.1; 0.039829; 0.009483;0.000272; 0.019223; 0.027985; 0.000785; false; 0.099325;ERR;1.18; 0.0499; 0.0000; 0.0400; 0.0106; 0.0003; False; 0.0510; 0.1013;31.07; 0.0455; 0.0041; 29.1421; 1.9191; 0.0010; False; 31.0623; 31.1122;TO;TO;1.51;0.02740544; 0.167229421; 5.3532E-5; false; 0.173998882; 0.28388074
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;20.96;0.1575637;0.0085234; 20.7996886000; 0.0002548000; False; 20.8116123000; 21.0050652000;1.64; 0.305896; 0.084842; 1.0133; 0.445377; 0.000233; false; 1.86923;1.66; 0.28104; 0.081863; 0.00056; 1.06588; 0.44942; 0.000215; false; 1.89839;1.69; 0.298724; 0.087436; 1.04988; 0.431967; 0.000232; false; 1.88979;16.21; 0.364932; 0.083136;0.019230999999999998; 8.31779; 6.48931; 1.65412; false; 16.9384;14.64; 0.325548; 0.081484;0.003182; 5.58098; 8.21903; 0.123127; false; 14.3442;ERR;14.64; 0.4319; 0.0000; 12.3603; 3.3542; 0.0025; False; 15.7172; 16.1566;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;44.46;0.107660207; 15.865953636; 3.8909E-5; false; 15.886324229; 16.181397843
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.32;0.0526808;0.0060428; 0.2180321000; 0.0002533000; False; 0.2270039000; 0.3180282000;0.1; 0.073266; 0.014891; 0.013553; 0.010703; 2.3e-05; false; 0.114739;0.07; 0.043421; 0.015469; 0.009613; 0.005769; 0.00481; 2e-05; false; 0.081575;0.09; 0.063598; 0.015241; 0.014602; 0.012459; 2.6e-05; false; 0.108265;0.35; 0.062172; 0.02667;0.004702; 0.128902; 0.153108; 0.000473; false; 0.379715;0.32; 0.043705; 0.015635;0.000472; 0.081446; 0.16804; 0.004196; false; 0.316856;ERR;1.03; 0.0681; 0.0000; 0.0927; 0.0244; 0.0003; False; 0.1175; 0.1859;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.17;0.036787341; 0.33031965; 2.4456E-5; false; 0.338130788; 0.504702245
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.48;0.0555756;0.0058157; 0.3723079000; 0.0002346000; False; 0.3808577000; 0.4728357000;0.1; 0.056889; 0.018337; 0.025704; 0.01842; 3e-05; false; 0.122422;0.1; 0.056143; 0.017802; 0.0172; 0.010229; 0.008483; 1.9e-05; false; 0.11232;0.12; 0.072188; 0.019883; 0.025787; 0.018566; 2.8e-05; false; 0.13921;0.46; 0.057373; 0.018257;0.003201; 0.181948; 0.244495; 0.000627; false; 0.508142;0.39; 0.056808; 0.018406;0.000606; 0.103091; 0.204148; 0.004088; false; 0.390356;ERR;1.4; 0.1118; 0.0000; 0.2315; 0.0501; 0.0005; False; 0.2822; 0.3950;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.75;0.040001840999999996; 0.56797304; 3.2889E-5; false; 0.575152805; 0.716931423
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.73;0.07000680000000001;0.009703999999999999; 0.5864899000; 0.0002385000; False; 0.6005165000; 0.7100521000;0.17; 0.100936; 0.022393; 0.044341; 0.030369; 4.3e-05; false; 0.201465;0.15; 0.094282; 0.02119; 0.025506; 0.015653; 0.013302; 2.5e-05; false; 0.172771;0.14; 0.071717; 0.021489; 0.042504; 0.027636; 3.8e-05; false; 0.166364;0.79; 0.069633; 0.021302;0.004006; 0.347525; 0.409046; 0.000633; false; 0.854704;0.64; 0.091379; 0.02189;0.000728; 0.173645; 0.348283; 0.006127; false; 0.645792;ERR;1.69; 0.1268; 0.0000; 0.4268; 0.1360; 0.0009; False; 0.5638; 0.6933;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.5;0.036178029; 0.896489817; 3.3592E-5; false; 0.903162188; 1.068641253
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;1.1;0.0672551;0.0063596; 0.9876415000; 0.0002504000; False; 0.9970562000; 1.1012237000;0.19; 0.085465; 0.026532; 0.066341; 0.04112; 5.7e-05; false; 0.223554;0.19; 0.093394; 0.024633; 0.039689; 0.024882; 0.019541; 2.7e-05; false; 0.205445;0.19; 0.085105; 0.027366; 0.067274; 0.039592; 4.9e-05; false; 0.223084;1.22; 0.106512; 0.02768;0.004935999999999999; 0.561643; 0.597579; 0.000812; false; 1.30232;0.97; 0.094726; 0.027442;0.000968; 0.28693; 0.537225; 0.009407; false; 0.960417;ERR;2.11; 0.1578; 0.0000; 0.7140; 0.2304; 0.0012; False; 0.9457; 1.1067;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.59;0.051528939999999995; 1.252543842; 3.3495E-5; false; 1.259742716; 1.426276511
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;1.43;0.0723439;0.0062701; 1.2888166000; 0.0002439000; False; 1.2979690000; 1.4121152000;0.28; 0.122574; 0.029; 0.110363; 0.060134; 7.1e-05; false; 0.326381;0.24; 0.099947; 0.030801; 0.061049; 0.034856; 0.026279; 4.7e-05; false; 0.257641;0.27; 0.123193; 0.032379; 0.098071; 0.053593; 7.7e-05; false; 0.313929;1.6; 0.097581; 0.028309;0.005769; 0.730344; 0.839144; 0.002278; false; 1.70683;1.4; 0.126119; 0.030287;0.001052; 0.443091; 0.766066; 0.012339; false; 1.3831;ERR;2.37; 0.1698; 0.0000; 1.0092; 0.3387; 0.0014; False; 1.3495; 1.5233;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.39;0.051922173; 1.673675869; 3.8316E-5; false; 1.68172702; 1.837373378
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;2.02;0.0802375;0.0068225000000000004; 1.8678751000; 0.0002321000; False; 1.8776811000; 2.0047779000;0.34; 0.127773; 0.037382; 0.141924; 0.078608; 0.000177; false; 0.392964;0.33; 0.138982; 0.036254; 0.080686; 0.064226; 0.035438; 4.7e-05; false; 0.36114;0.34; 0.129202; 0.034221; 0.146633; 0.070418; 8.2e-05; false; 0.386129;2.07; 0.130186; 0.034115;0.006836999999999999; 1.00392; 1.00753; 0.002426; false; 2.18891;1.89; 0.130112; 0.034845;0.001232; 0.621852; 1.06133; 0.017677; false; 1.87152;ERR;2.64; 0.2181; 0.0000; 1.1604; 0.3989; 0.0010; False; 1.5604; 1.7799;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.73;0.055915971999999994; 2.224688047; 3.2769E-5; false; 2.229788974; 2.421141532
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;2.58;0.09818840000000001;0.0067364; 2.4954745000; 0.0002689000; False; 2.5054067000; 2.6413466000;0.43; 0.145739; 0.037525; 0.200782; 0.090931; 0.000119; false; 0.481896;0.36; 0.130578; 0.03727; 0.107118; 0.065877; 0.043999; 5.4e-05; false; 0.390464;0.4; 0.13542; 0.037643; 0.18085; 0.090163; 0.000119; false; 0.451618;2.77; 0.151826; 0.05319;0.007939; 1.34097; 1.37675; 0.002264; false; 2.93811;2.3; 0.143168; 0.039008;0.001421; 0.780672; 1.28243; 0.023073; false; 2.27595;ERR;3.69; 0.1997; 0.0000; 1.9914; 0.7211; 0.0014; False; 2.7140; 2.9154;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.37;0.062546792; 2.769067668; 2.1936E-5; false; 2.774428554; 2.971163126
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;3.45;0.0905064;0.0066087; 3.3020010000; 0.0002334000; False; 3.3114300000; 3.4387959000;0.46; 0.149558; 0.043712; 0.211296; 0.108138; 0.000122; false; 0.520341;0.48; 0.142128; 0.043623; 0.000264; 0.242011; 0.11134; 0.000105; false; 0.547619;0.49; 0.146404; 0.045559; 0.249053; 0.107338; 0.000117; false; 0.556153;3.48; 0.14173; 0.041765;0.008694; 1.77933; 1.69571; 0.001597; false; 3.67376;2.96; 0.1415; 0.049932;0.0016150000000000001; 1.03974; 1.6557; 0.027145; false; 2.92105;ERR;3.57; 0.2156; 0.0000; 1.9900; 0.6915; 0.0015; False; 2.6831; 2.9007;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;9.93;0.07285641200000001; 3.443509748; 3.156E-5; false; 3.44903822; 3.661455709
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;4.53;0.0975164;0.006727200000000001; 4.3808140000; 0.0002545000; False; 4.3906862000; 4.5343220000;0.58; 0.188213; 0.047186; 0.277114; 0.148917; 0.00013; false; 0.669669;0.57; 0.180004; 0.045972; 0.000253; 0.281262; 0.134447; 0.000164; false; 0.650291;0.6; 0.18652; 0.060022; 0.312379; 0.134497; 0.000171; false; 0.704127;4.23; 0.162048; 0.060134;0.009715999999999999; 2.22684; 1.96354; 0.002348; false; 4.43008;3.72; 0.184588; 0.044393;0.001768; 1.32629; 2.058; 0.037264; false; 3.65834;ERR;4.44; 0.2886; 0.0000; 2.6637; 0.9137; 0.0023; False; 3.5798; 3.8709;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.88;0.07689078399999999; 4.174759107; 4.1505E-5; false; 4.182206119; 4.398312023
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;5.77;0.0986638;0.006645; 5.6531476000; 0.0002540000; False; 5.6626670000; 5.8191634000;0.63; 0.173299; 0.051365; 0.344699; 0.154459; 0.000153; false; 0.734817;0.67; 0.188775; 0.048706; 0.000293; 0.352775; 0.176508; 0.000309; false; 0.778305;0.63; 0.173879; 0.049179; 0.341735; 0.163342; 0.000176; false; 0.737693;5.85; 0.189388; 0.050906;0.011177; 3.02539; 2.22924; 0.61898; false; 6.13209;4.56; 0.181738; 0.051623;0.002031; 1.65591; 2.52733; 0.044133; false; 4.47052;ERR;5.29; 0.2708; 0.0000; 3.3501; 0.9932; 0.0027; False; 4.3461; 4.6216;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;14.09;0.074990797; 5.215134856; 4.0158E-5; false; 5.226996873; 5.482067384
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;7.56;0.1275665;0.0080242; 7.5064420000; 0.0002526000; False; 7.5175956000; 7.6991019000;0.82; 0.191022; 0.061087; 0.462195; 0.202312; 0.000296; false; 0.930967;0.85; 0.259084; 0.058146; 0.000341; 0.449969; 0.188841; 0.000224; false; 0.969592;0.79; 0.197547; 0.057252; 0.446577; 0.188994; 0.000211; false; 0.901433;7.1; 0.206019; 0.057915;0.014065000000000001; 3.67469; 2.69806; 0.753653; false; 7.41287;5.91; 0.190241; 0.059865;0.002247; 2.25781; 3.20199; 0.059556; false; 5.78117;ERR;5.69; 0.3008; 0.0000; 3.9693; 1.0885; 0.0054; False; 5.0632; 5.3692;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;16.63;0.078881304; 6.245580388; 2.3692E-5; false; 6.255915946; 6.4862822
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;8.71;0.1107214;0.007193000000000001; 8.7437729000; 0.0002511000; False; 8.7542493000; 8.9035285000;0.91; 0.231829; 0.064519; 0.507614; 0.22307; 0.003392; false; 1.04438;0.88; 0.222328; 0.068449; 0.000339; 0.481597; 0.233281; 0.00356; false; 1.02226;0.87; 0.205841; 0.063218; 0.498207; 0.226315; 0.004096; false; 1.01345;8.0; 0.221432; 0.062755;0.013741; 4.07102; 3.14536; 0.8586; false; 8.38059;6.74; 0.203551; 0.068526;0.002303; 2.59414; 3.66577; 0.063399; false; 6.60677;ERR;6.77; 0.2978; 0.0000; 4.6415; 1.4210; 0.0044; False; 6.0670; 6.3691;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;19.86;0.084321941; 7.434407803; 2.5687E-5; false; 7.442106477; 7.689611927
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;10.89;0.129982;0.007548000000000001; 10.7970064000; 0.0002554000; False; 10.8077245000; 10.9886115000;1.19; 0.222024; 0.066462; 0.794046; 0.261105; 0.000247; false; 1.35984;1.21; 0.221595; 0.075951; 0.000409; 0.78918; 0.262039; 0.000255; false; 1.36498;1.22; 0.235531; 0.067802; 0.819021; 0.26293; 0.000269; false; 1.40129;9.69; 0.222668; 0.079301;0.017042; 5.19556; 3.64172; 0.956381; false; 10.1231;7.49; 0.23293; 0.062113;0.002367; 3.05438; 3.91724; 0.068109; false; 7.3457;ERR;7.55; 0.3542; 0.0000; 5.1290; 1.7264; 0.0063; False; 6.8618; 7.2242;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.04;0.08567741100000001; 8.347731895; 4.6047E-5; false; 8.369399894; 8.619165481
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;13.09;0.131046;0.0083254; 12.9523509000; 0.0002241000; False; 12.9638391000; 13.1328346000;1.14; 0.231141; 0.075562; 0.668654; 0.299967; 0.000174; false; 1.29115;1.12; 0.229465; 0.067186; 0.000387; 0.689528; 0.29946; 0.000175; false; 1.30149;1.16; 0.229765; 0.069945; 0.709777; 0.298917; 0.000359; false; 1.32513;10.47; 0.231173; 0.066434;0.015629; 5.78169; 3.82477; 1.07501; false; 11.0034;9.09; 0.269219; 0.070553;0.0027990000000000003; 3.47631; 5.04097; 0.094651; false; 8.96565;ERR;8.6; 0.3325; 0.0000; 6.0974; 1.9787; 0.0064; False; 8.0825; 8.4244;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.5;0.09606369000000001; 9.581170762; 5.5511E-5; false; 9.591905935; 9.857903217
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;15.85;0.1546992;0.0090295; 15.5787465000; 0.0002711000; False; 15.5913332000; 15.7990481000;1.75; 0.26319; 0.076817; 1.31494; 0.31756; 0.000263; false; 1.99196;1.38; 0.249945; 0.077478; 0.000488; 0.884939; 0.350432; 0.000189; false; 1.58361;1.39; 0.252373; 0.081583; 0.92917; 0.318024; 0.000303; false; 1.60419;10.92; 0.261227; 0.095001;0.023398; 5.83102; 4.07032; 1.19036; false; 11.4883;9.72; 0.269684; 0.074088;0.002892; 3.85702; 5.2217; 0.088049; false; 9.52354;ERR;10.06; 0.3546; 0.0000; 7.2806; 2.2673; 0.0079; False; 9.5559; 9.9209;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;30.69;0.095560747; 11.386161981; 4.1056E-5; false; 11.427776803; 11.736022734
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;18.7;0.1425654;0.0107784; 18.4929584000; 0.0003683000; False; 18.5079728000; 18.6918236000;1.72; 0.371535; 0.118741; 1.07203; 0.375195; 0.000364; false; 1.96184;1.65; 0.473196; 0.110443; 0.000416; 0.889752; 0.381847; 0.000319; false; 1.87898;2.1; 0.383639; 0.088924; 1.34337; 0.55006; 0.000415; false; 2.39221;12.96; 0.35633; 0.126492;0.037654999999999994; 6.7747; 4.88175; 1.37728; false; 13.5727;11.4; 0.26581; 0.076075;0.003228; 4.33947; 6.34779; 0.115562; false; 11.1597;ERR;11.39; 0.3661; 0.0000; 8.2819; 2.7108; 0.0025; False; 10.9953; 11.3687;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;33.04;0.110680533; 12.652273179; 2.3023E-5; false; 12.659539914; 12.943234243
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;21.32;0.1445618;0.0080352; 21.1070819000; 0.0003354000; False; 21.1183051000; 21.3008298000;2.08; 0.29348; 0.110338; 1.51608; 0.439087; 0.000201; false; 2.38385;1.74; 0.453993; 0.094825; 0.00047; 1.02502; 0.390321; 0.000183; false; 1.98331;1.63; 0.336736; 0.084345; 1.03764; 0.392029; 0.000178; false; 1.86895;14.45; 0.275616; 0.082544;0.019709; 7.40015; 5.7736; 1.52634; false; 15.089;12.96; 0.276421; 0.085947;0.00338; 5.11866; 7.13054; 0.118695; false; 12.7473;ERR;12.79; 0.3949; 0.0000; 9.5251; 2.8775; 0.0021; False; 12.4048; 12.8035;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;36.59;0.131171287; 13.981991978; 5.3361E-5; false; 13.991235251; 14.297877647
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.22;0.0638739;0.006262899999999999; 0.0991742000; 0.0004043000; False; 0.1090434000; 0.2229591000;0.06; 0.05106; 0.011172; 0.005816; 0.005047; 2.2e-05; false; 0.075296;0.04; 0.029158; 0.011116; 0.003956; 0.002366; 0.002257; 1.5e-05; false; 0.050731;0.06; 0.051301; 0.011411; 0.006085; 0.004923; 2.1e-05; false; 0.075731;0.15; 0.04204; 0.011012;0.001748; 0.047411; 0.062894; 0.000445; false; 0.167308;0.12; 0.048352; 0.010095;0.00030000000000000003; 0.022763; 0.03715; 0.000803; false; 0.121839;ERR;1.04; 0.0486; 0.0000; 0.0412; 0.0117; 0.0002; False; 0.0531; 0.1021;32.58; 0.0484; 0.0044; 30.6768; 1.8800; 0.0010; False; 32.5579; 32.6110;TO;TO;1.59;0.026392709; 0.166564154; 3.6691E-5; false; 0.174579746; 0.29039565
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;22.79;0.2432551;0.0090382; 22.6357100000; 0.0003494000; False; 22.6483373000; 22.9298812000;1.77; 0.290163; 0.09102; 1.15727; 0.449415; 0.000532; false; 2.01111;1.84; 0.311434; 0.086681; 0.000534; 1.17564; 0.474634; 0.000146; false; 2.06826;1.69; 0.285176; 0.08467; 1.03618; 0.475301; 0.000299; false; 1.90007;17.66; 0.289488; 0.086647;0.023511999999999998; 9.10493; 7.06938; 1.82845; false; 18.4161;15.53; 0.291185; 0.081953;0.003216; 5.55586; 9.17138; 0.160721; false; 15.275;ERR;14.99; 0.4169; 0.0000; 11.4374; 3.1629; 0.0287; False; 14.6292; 15.0519;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;42.94;0.118750803; 16.3036325; 4.96E-5; false; 16.313671612; 16.65069355
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.37;0.0645392;0.0065661; 0.2515819000; 0.0002707000; False; 0.2619046000; 0.3790803000;0.07; 0.044022; 0.015747; 0.014402; 0.011738; 2.4e-05; false; 0.08841;0.08; 0.055749; 0.016534; 0.011384; 0.006394; 0.005626; 2e-05; false; 0.098369;0.08; 0.044305; 0.018126; 0.01601; 0.014558; 2.9e-05; false; 0.095614;0.39; 0.061876; 0.019406;0.002486; 0.136627; 0.190289; 0.000564; false; 0.413554;0.29; 0.067579; 0.02299;0.000614; 0.071235; 0.126179; 0.002987; false; 0.296497;ERR;1.2; 0.0762; 0.0000; 0.1233; 0.0361; 0.0005; False; 0.1601; 0.2367;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.24;0.033783695; 0.351557389; 2.451E-5; false; 0.376203486; 0.531958722
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.51;0.0585982;0.0061608999999999995; 0.3869050000; 0.0002378000; False; 0.3960708000; 0.4951275000;0.11; 0.057424; 0.019371; 0.028018; 0.020279; 2.9e-05; false; 0.128399;0.11; 0.058058; 0.019357; 0.019645; 0.011638; 0.015154; 3e-05; false; 0.126921;0.11; 0.070084; 0.018577; 0.027052; 0.019374; 3.5e-05; false; 0.1377;0.48; 0.056885; 0.018254;0.003228; 0.192706; 0.239356; 0.000603; false; 0.513274;0.45; 0.060413; 0.019222;0.000648; 0.139352; 0.22147; 0.004423; false; 0.449226;ERR;1.37; 0.1561; 0.0000; 0.2858; 0.0764; 0.0006; False; 0.3629; 0.5203;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.61;0.036657711; 0.701559715; 2.6947E-5; false; 0.708596882; 0.855116968
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.7;0.0632286;0.006129; 0.5798088000; 0.0002534000; False; 0.5890564000; 0.7104374000;0.16; 0.088712; 0.022906; 0.042964; 0.028243; 3.8e-05; false; 0.186402;0.14; 0.074751; 0.020485; 0.026639; 0.01592; 0.013522; 2.8e-05; false; 0.154117;0.14; 0.070053; 0.020979; 0.044418; 0.028018; 4.9e-05; false; 0.166925;0.81; 0.07819; 0.019908;0.003909; 0.333788; 0.415113; 0.000946; false; 0.854263;0.65; 0.086078; 0.02077;0.000758; 0.184165; 0.349766; 0.005954; false; 0.650824;ERR;1.58; 0.1197; 0.0000; 0.4269; 0.1473; 0.0010; False; 0.5752; 0.6956;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.39;0.044293339; 0.841583057; 2.7316E-5; false; 0.848685793; 1.005967227
