name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.09;0.0312975;0.0058197;0.0047104; 0.0001362000; False; 0.0122740000; 0.0730623000;0.0; 0.003523; 0.009195;0.00029299999999999997;0.00015000000000000001; 7.3e-05; false; 0.016097;0.0; 0.001841; 0.006055;0.00017099999999999998;9.5e-05; 4.8e-05; false; 0.009935;0.0; 0.001833; 0.006177;0.000156;8.9e-05; 4.7e-05; false; 0.010004;0.02; 0.003332; 0.009163;0.0042710000000000005;0.002499;0.002358; 0.001027; false; 0.02517;0.02; 0.0036; 0.009283;0.000803;0.001826;0.002492; 0.001069; false; 0.022286;0.46; 0.00204; 0.006013;2.3e-05; 1.2e-05; true; 0.010403;0.92; 0.0132; 0.0000; 0.0012; 0.0002; 0.0001; False; 0.0015; 0.0151;0.96; 0.0114; 0.0043; 0.0360; 0.0012; 0.0117; False; 0.0489; 0.0650;1.04; 0.0121; 0.0058; 0.0074; 0.1326; 0.1327; False; 0.1401; 0.1584;1.73;0.245800811; 0.025575415; 0.002500003; false; 0.034092956; 0.390966935;1.0;0.027643314999999998; 0.00357683; 4.1541E-5; false; 0.011261144; 0.1243616
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;0.43;0.11954840000000001;0.07505859999999999;0.1861553; 0.0001547000; False; 0.2660839000; 0.4227806000;1.25; 0.139967; 0.570142;0.053477999999999984;0.23409100000000002; 0.011101; false; 1.30348;1.3; 0.180469; 0.592742;0.05011199999999999;0.20349500000000004; 0.01106; false; 1.34414;1.25; 0.156225; 0.552219;0.052863;0.22959700000000002; 0.010513; false; 1.29711;16.49; 0.148561; 0.560637;0.6688109999999999;6.608923999999998;7.688234; 0.452835; false; 16.3159;4.01; 0.148826; 0.582889;0.09351100000000001;0.943036;2.0269019999999998; 0.112508; false; 4.09086;15.91; 0.13961; 0.539522;0.00019499999999999994; 6e-06; true; 1.00359;4.18; 1.3972; 0.0000; 1.8966; 0.0169; 0.0034; False; 1.9170; 3.3527;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.53643189700001;MISSING;MISSING;MISSING;MISSING;MISSING;7.97;1.024959808; 0.286580505; 2.9003E-5; false; 0.291135024; 2.120651685
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;0.37;0.12276399999999998;0.07425440000000001;0.1560146; 0.0001871000; False; 0.2351841000; 0.3848582000;1.32; 0.151224; 0.604918;0.05473399999999999;0.22162600000000002; 0.012221; false; 1.36511;1.44; 0.143476; 0.622097;0.054186999999999985;0.22938399999999995; 0.010558; false; 1.49344;1.37; 0.150864; 0.664293;0.05385599999999999;0.22322; 0.012852; false; 1.422;17.82; 0.140781; 0.66877;0.7175020000000002;7.074924000000001;8.272461; 0.492241; false; 17.5688;4.25; 0.137461; 0.580662;0.10297400000000001;1.0241040000000001;2.172921; 0.119764; false; 4.33167;16.34; 0.145428; 0.565068;0.00013299999999999995; 4e-06; true; 1.04509;3.6; 1.1896; 0.0000; 1.6340; 0.0132; 0.0028; False; 1.6501; 2.8657;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.449832682;MISSING;MISSING;MISSING;MISSING;MISSING;10.09;1.4574397159999999; 0.345353969; 4.1283E-5; false; 0.358589982; 2.989232225
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;0.55;0.16109359999999998;0.0783355;0.22289850000000003; 0.0002439000; False; 0.3067177000; 0.5062988000;1.4; 0.174957; 0.636405;0.057797999999999995;0.241349; 0.012122; false; 1.4563;1.52; 0.148209; 0.787036;0.06128500000000001;0.242894; 0.011192; false; 1.58641;1.4; 0.183034; 0.63098;0.058955999999999995;0.25344500000000003; 0.011463; false; 1.46102;19.85; 0.177866; 0.617056;0.8037129999999998;7.962275000000001;9.276460000000002; 0.549654; false; 19.5851;4.71; 0.151587; 0.612617;0.111037;1.144233;2.3836599999999994; 0.139216; false; 4.77892;17.03; 0.148189; 0.602446;0.00014099999999999993; 3e-06; true; 1.10202;3.87; 1.2649; 0.0000; 1.8426; 0.0144; 0.0024; False; 1.8595; 3.1539;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.59339242;MISSING;MISSING;MISSING;MISSING;MISSING;9.77;1.3279961270000005; 0.28294228; 4.3734E-5; false; 0.290129917; 2.742069936
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;0.48;0.1371766;0.0745389;0.20887680000000003; 0.0001293000; False; 0.2881119000; 0.4579709000;1.57; 0.181679; 0.69131;0.06453600000000001;0.292615; 0.016665; false; 1.62722;1.64; 0.308007; 0.699618;0.06219200000000002;0.27051700000000006; 0.015255; false; 1.70667;1.64; 0.157862; 0.681252;0.10275200000000001;0.324692; 0.01425; false; 1.71435;21.73; 0.159166; 0.67831;0.8523740000000001;8.681908;10.284061999999999; 0.578057; false; 21.4795;5.15; 0.180359; 0.707353;0.116051;1.234809;2.637855; 0.14042; false; 5.23807;18.78; 0.199927; 0.678846;0.00018099999999999995; 4e-06; true; 1.31975;4.5; 1.5093; 0.0000; 2.1636; 0.0159; 0.0033; False; 2.1830; 3.7267;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;9.99;1.276708631; 0.404426235; 3.4861E-5; false; 0.411495379; 2.679927079
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;0.63;0.17493160000000005;0.11033180000000002;0.25798429999999994; 0.0002205000; False; 0.3741403000; 0.5827656000;2.07; 0.197826; 1.04226;0.06919600000000004;0.300789; 0.012456; false; 2.16127;1.58; 0.169882; 0.718852;0.067635;0.309204; 0.014348; false; 1.65046;1.61; 0.180242; 0.720762;0.071417;0.319704; 0.012573; false; 1.69259;22.25; 0.184492; 0.706614;0.9261580000000004;8.954153;10.372169; 0.592916; false; 22.0124;5.58; 0.177944; 0.806581;0.12520799999999999;1.316769;2.828841; 0.14617; false; 5.66036;19.65; 0.201811; 0.713276;0.00021899999999999996; 5e-06; true; 1.33542;4.47; 1.4823; 0.0000; 2.2366; 0.0149; 0.0024; False; 2.2540; 3.7696;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.968663609999986;MISSING;MISSING;MISSING;MISSING;MISSING;10.1;1.6763336460000002; 0.427322522; 4.0195E-5; false; 0.437059168; 3.283722514
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;0.61;0.21008399999999997;0.0950535;0.24024849999999998; 0.0001747000; False; 0.3412844000; 0.5990348000;1.74; 0.22694; 0.781932;0.07244399999999998;0.325437; 0.014126; false; 1.82879;1.87; 0.178972; 0.919411;0.07558400000000001;0.3345599999999999; 0.014266; false; 1.95393;1.86; 0.196789; 0.822191;0.0804;0.33620500000000003; 0.022329; false; 1.91402;24.42; 0.350074; 0.795675;0.9524360000000001;9.74471;11.394326; 0.638147; false; 24.1354;6.12; 0.185969; 0.77983;0.13514100000000004;1.4962059999999997;3.1941610000000007; 0.168133; false; 6.21501;20.89; 0.187332; 0.755452;0.00018799999999999993; 4e-06; true; 1.40336;4.93; 1.6834; 0.0000; 2.4148; 0.0169; 0.0026; False; 2.4344; 4.1530;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.395387551000006;MISSING;MISSING;MISSING;MISSING;MISSING;9.88;1.3411722649999995; 0.407506391; 3.0484E-5; false; 0.413771781; 2.937936458
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;0.62;0.1539858;0.09553910000000002;0.3082345; 0.0001730000; False; 0.4102308000; 0.6011941000;1.92; 0.179197; 0.888766;0.07600799999999998;0.34707199999999994; 0.014619; false; 2.00756;1.84; 0.180977; 0.836013;0.07584800000000001;0.336402; 0.017896; false; 1.90633;1.97; 0.196597; 1.01981;0.076485;0.3430810000000001; 0.015787; false; 2.08189;27.63; 0.18309; 0.855689;1.017917;11.204490000000002;13.182422; 0.659909; false; 27.3724;6.43; 0.195384; 0.799195;0.14329;1.5844310000000004;3.3802519999999996; 0.163854; false; 6.52981;22.96; 0.274073; 0.918126;0.00016999999999999988; 4e-06; true; 1.72977;5.19; 1.7234; 0.0000; 2.6776; 0.0245; 0.0030; False; 2.7051; 4.4677;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.504838833;MISSING;MISSING;MISSING;MISSING;MISSING;9.8;1.371252298; 0.339997149; 2.8551E-5; false; 0.344843598; 2.742412419
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;0.67;0.16047659999999997;0.0959683;0.2846021; 0.0001672000; False; 0.3868870000; 0.5775524000;2.03; 0.314477; 0.856377;0.08035199999999999;0.36456099999999997; 0.015632; false; 2.10337;1.85; 0.201724; 0.853937;0.07759299999999997;0.323999; 0.01673; false; 1.91827;2.04; 0.237137; 0.971457;0.08557500000000003;0.37530300000000005; 0.019847; false; 2.12662;28.65; 0.220675; 0.876107;1.1079959999999998;11.649414999999998;13.450415; 0.743168; false; 28.3278;7.21; 0.212305; 0.934188;0.14992600000000003;1.7607519999999999;3.781220999999999; 0.18015; false; 7.32208;24.33; 0.220085; 0.878872;0.00017299999999999987; 4e-06; true; 1.59833;5.34; 1.7897; 0.0000; 2.7369; 0.0182; 0.0029; False; 2.7582; 4.5873;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.169714881;MISSING;MISSING;MISSING;MISSING;MISSING;9.96;1.462605428; 0.389937821; 5.2007E-5; false; 0.397288876; 2.85362782
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;0.67;0.1587184;0.0931991;0.29800259999999995; 0.0015276000; False; 0.3987820000; 0.5912912000;2.0; 0.195213; 0.925118;0.08992199999999997;0.36982699999999996; 0.01825; false; 2.08147;1.99; 0.213752; 0.90609;0.084573;0.37778100000000003; 0.019659; false; 2.07916;1.98; 0.19935; 0.897521;0.09160000000000001;0.39011099999999993; 0.01611; false; 2.06676;31.59; 0.197534; 0.915585;1.1197210000000004;12.873337;15.031835000000004; 0.780865; false; 31.2192;7.62; 0.200765; 0.937599;0.17530800000000002;1.8768239999999998;4.073383; 0.18985; false; 7.76104;24.37; 0.220471; 0.901105;0.0001519999999999999; 3e-06; true; 1.6665;5.6; 1.8678; 0.0000; 2.9576; 0.0189; 0.0032; False; 2.9797; 4.9035;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.523904196000004;MISSING;MISSING;MISSING;MISSING;MISSING;10.46;1.7143136009999997; 0.497744539; 5.2666E-5; false; 0.504733881; 3.210202009
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;0.68;0.16789890000000002;0.10139810000000002;0.3100759; 0.0001407000; False; 0.4177078000; 0.6203484000;2.14; 0.197164; 0.981886;0.09119400000000001;0.42667499999999997; 0.017732; false; 2.20536;2.19; 0.222565; 1.01943;0.093041;0.4355989999999999; 0.017019; false; 2.28253;2.2; 0.253082; 0.959192;0.09448000000000001;0.45867699999999995; 0.017741; false; 2.30019;32.91; 0.20501; 0.944199;1.2231750000000003;13.271902;15.795136; 0.815278; false; 32.5873;8.2; 0.30004; 1.0098;0.17021000000000003;1.9921339999999998;4.293505999999999; 0.236446; false; 8.32964;25.4; 0.239174; 0.975073;0.0001859999999999999; 4e-06; true; 1.79131;6.09; 1.9325; 0.0000; 3.3553; 0.0261; 0.0031; False; 3.3846; 5.3805;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.534586281;MISSING;MISSING;MISSING;MISSING;MISSING;10.54;1.5531909980000003; 0.425421563; 4.651E-5; false; 0.432360124; 3.043060149
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.09;0.0318446;0.0061324;0.005159; 0.0001329000; False; 0.0133399000; 0.0776073000;0.0; 0.00262; 0.007265;0.00027;0.000178; 7.5e-05; false; 0.012895;0.01; 0.002719; 0.007113;0.000231;0.000153; 6.6e-05; false; 0.012637;0.0; 0.002592; 0.007007;0.00034;0.00026900000000000003; 7.3e-05; false; 0.012698;0.01; 0.002567; 0.006822;0.003798;0.002632;0.0025859999999999998; 0.001074; false; 0.021299;0.02; 0.004654; 0.010519;0.001143;0.002739;0.0038379999999999994; 0.001428; false; 0.028135;0.53; 0.005675; 0.010988;4.7000000000000004e-05; 4e-06; true; 0.02184;0.88; 0.0144; 0.0000; 0.0017; 0.0001; 0.0001; False; 0.0019; 0.0167;1.03; 0.0141; 0.0069; 0.0875; 0.0021; 0.0305; False; 0.1202; 0.1417;1.17; 0.0152; 0.0080; 0.0151; 0.2860; 0.2861; False; 0.3013; 0.3250;2.07;0.305533733; 0.026708951; 0.00216191; false; 0.033935248; 0.449683429;1.11;0.040762707999999995; 0.004656793; 3.5809E-5; false; 0.01120126; 0.163113522
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;0.63;0.15980990000000003;0.1311606;0.26851549999999996; 0.0001548000; False; 0.4053071000; 0.5922288000;2.31; 0.300138; 1.00089;0.09469;0.44649600000000006; 0.018732; false; 2.39942;2.23; 0.22055; 1.02112;0.09456300000000001;0.429302; 0.022234; false; 2.3221;2.3; 0.251985; 1.02218;0.106522;0.47508; 0.018229; false; 2.38413;35.4; 0.39503; 1.06495;1.3424660000000002;14.402855000000002;16.6171; 0.879118; false; 35.031;8.57; 0.241655; 1.01109;0.17915100000000006;2.124152;4.597512999999999; 0.216051; false; 8.69464;26.43; 0.221255; 0.995834;0.0001639999999999999; 3e-06; true; 1.80927;6.07; 1.9629; 0.0000; 3.3175; 0.0215; 0.0031; False; 3.3422; 5.3622;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.02861494;MISSING;MISSING;MISSING;MISSING;MISSING;11.0;1.7630264729999998; 0.4140079; 3.6797E-5; false; 0.418929585; 3.250273963
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;0.7;0.17221160000000002;0.12684189999999998;0.2995099; 0.0001332000; False; 0.4317550000; 0.6322470000;2.4; 0.211609; 1.08467;0.103617;0.508746; 0.020952; false; 2.48618;2.4; 0.262224; 1.08926;0.10394699999999998;0.48247399999999996; 0.019012; false; 2.49524;2.43; 0.212135; 1.13276;0.106767;0.4838209999999999; 0.022903; false; 2.54478;38.09; 0.277398; 1.09337;1.3812379999999997;15.57305;18.033297000000005; 0.911179; false; 37.6103;9.42; 0.29217; 1.10761;0.19067899999999996;2.317978;5.051717000000001; 0.231849; false; 9.54729;28.19; 0.281193; 1.09101;0.00017899999999999985; 4e-06; true; 2.02119;6.6; 2.1666; 0.0000; 3.6834; 0.0215; 0.0037; False; 3.7087; 5.9245;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.62974427;MISSING;MISSING;MISSING;MISSING;MISSING;11.14;1.743497423; 0.584489481; 4.2283E-5; false; 0.592344916; 3.521856049
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;0.81;0.1839953;0.11639090000000003;0.3634295; 0.0001335000; False; 0.4864891000; 0.7005892000;2.61; 0.268333; 1.14936;0.11139899999999998;0.540238; 0.020938; false; 2.7071;2.47; 0.227972; 1.16298;0.107451;0.47272499999999995; 0.020947; false; 2.57309;2.56; 0.263536; 1.15952;0.10886500000000002;0.5227160000000001; 0.021318; false; 2.65956;40.42; 0.25535; 1.13846;1.4568889999999994;16.535642;19.232965000000004; 0.974407; false; 39.9949;9.88; 0.282194; 1.19105;0.2160480000000001;2.455329;5.266305999999999; 0.238716; false; 10.0512;28.64; 0.259362; 1.1237;0.00019099999999999985; 4e-06; true; 2.0436;6.73; 2.1759; 0.0000; 3.7825; 0.0242; 0.0037; False; 3.8105; 6.0372;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;51.186866601000006;MISSING;MISSING;MISSING;MISSING;MISSING;10.07;1.4952819200000003; 0.533747092; 2.8251E-5; false; 0.538837719; 3.210617733
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;0.75;0.18703240000000007;0.10603809999999998;0.33816660000000004; 0.0001764000; False; 0.4504967000; 0.6685922000;2.6; 0.232383; 1.19956;0.11455699999999999;0.545545; 0.021916; false; 2.69862;2.63; 0.265545; 1.20249;0.11211899999999998;0.5050640000000001; 0.026604; false; 2.74519;2.64; 0.265778; 1.19069;0.11607699999999997;0.5529509999999999; 0.022095; false; 2.7583;43.46; 0.24652; 1.21106;1.502885;17.781419;20.861445999999997; 1.0197; false; 43.0225;10.52; 0.261624; 1.2336;0.211079;2.6458580000000005;5.656774000000001; 0.258763; false; 10.6652;29.15; 0.268301; 1.2064;0.00017199999999999987; 4e-06; true; 2.20066;7.14; 2.2798; 0.0000; 4.1043; 0.0267; 0.0033; False; 4.1344; 6.4696;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.258646989;MISSING;MISSING;MISSING;MISSING;MISSING;10.88;1.6002037999999998; 0.589782176; 3.078E-5; false; 0.595142683; 3.417758343
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;1.0;0.1966112;0.1554295;0.40914100000000003; 0.0003510000; False; 0.5766936000; 0.8066005000;2.88; 0.275572; 1.28794;0.124208;0.587874; 0.027474; false; 2.9938;2.81; 0.269118; 1.25027;0.122295;0.577452; 0.022164; false; 2.91967;2.87; 0.306154; 1.28062;0.12218700000000005;0.5909449999999999; 0.025511; false; 2.95655;46.3; 0.274592; 1.26176;1.600798;18.867625;22.315774; 1.08689; false; 45.8328;11.26; 0.286223; 1.36682;0.23751899999999995;2.818686;6.039708999999998; 0.267352; false; 11.4394;30.27; 0.3119; 1.54547;0.00018799999999999983; 4e-06; true; 2.60356;7.57; 2.5297; 0.0000; 4.3211; 0.0242; 0.0034; False; 4.3488; 6.9340;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.158427077000006;MISSING;MISSING;MISSING;MISSING;MISSING;11.8;2.0233230669999998; 0.518942784; 2.8051E-5; false; 0.52351502; 3.929974287
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;1.03;0.20486660000000007;0.15310680000000004;0.4520962; 0.0003365000; False; 0.6131278000; 0.8519481000;3.1; 0.276031; 1.4982;0.129852;0.6200299999999999; 0.024698; false; 3.23539;2.97; 0.289439; 1.3373;0.12582700000000005;0.59718; 0.028719; false; 3.07883;2.92; 0.261723; 1.316;0.128315;0.6242010000000001; 0.023899; false; 3.02834;48.54; 0.269777; 1.30919;1.723890999999999;19.882403;23.199252; 1.19311; false; 47.9931;12.09; 0.297036; 1.39321;0.24397900000000003;3.046038;6.515063; 0.285664; false; 12.2564;31.98; 0.296726; 1.62068;0.0001859999999999998; 4e-06; true; 2.73948;8.0; 2.7029; 0.0000; 4.5052; 0.0264; 0.0043; False; 4.5360; 7.2985;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.780289776000004;MISSING;MISSING;MISSING;MISSING;MISSING;11.5;1.8182755939999997; 0.597978957; 2.8418E-5; false; 0.604365042; 3.946610894
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;1.0;0.20209110000000005;0.157021;0.43751460000000003; 0.0001713000; False; 0.6006913000; 0.8370290000;3.17; 0.307771; 1.41964;0.13881300000000002;0.6555739999999999; 0.025224; false; 3.2846;3.08; 0.28159; 1.39245;0.13626299999999997;0.675114; 0.025991; false; 3.21428;3.18; 0.316612; 1.37934;0.13292;0.6435460000000002; 0.028158; false; 3.28418;51.46; 0.266116; 1.38683;1.7745000000000002;21.151505000000004;24.665504000000002; 1.21361; false; 50.9366;12.78; 0.31589; 1.44016;0.253228;3.242080000000001;6.881368; 0.302902; false; 12.9469;31.84; 0.286201; 1.44795;0.0001819999999999998; 3e-06; true; 2.60907;8.37; 2.7853; 0.0000; 4.8365; 0.0285; 0.0036; False; 4.8686; 7.7152;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.966527940999995;MISSING;MISSING;MISSING;MISSING;MISSING;12.53;2.0958909000000006; 0.713597228; 5.8699E-5; false; 0.718835631; 4.353738674
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;1.03;0.23523149999999993;0.16969420000000002;0.4198941; 0.0001405000; False; 0.5954581000; 0.8633397000;3.42; 0.307757; 1.60417;0.14333599999999996;0.6906430000000002; 0.024392; false; 3.54786;3.26; 0.315107; 1.48183;0.14409;0.698281; 0.024509; false; 3.41051;3.48; 0.31371; 1.63274;0.142084;0.7078359999999998; 0.024135; false; 3.61513;55.47; 0.290823; 1.46555;1.875186;22.634816000000004;26.789948999999996; 1.3543; false; 54.8789;13.4; 0.320142; 1.51224;0.266461;3.396044;7.2903470000000015; 0.311426; false; 13.5859;33.06; 0.276398; 1.45676;0.00021299999999999976; 5e-06; true; 2.60189;8.74; 2.7716; 0.0000; 5.2161; 0.0310; 0.0041; False; 5.2513; 8.0898;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.157897175;MISSING;MISSING;MISSING;MISSING;MISSING;12.84;2.2334419599999995; 0.76194493; 4.6258E-5; false; 0.767164264; 4.645083468
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;1.12;0.2198621000000001;0.1922213;0.49869379999999996; 0.0002211000; False; 0.6983858000; 0.9467006000;3.59; 0.311627; 1.55271;0.195486;0.8023360000000002; 0.028197; false; 3.73769;3.49; 0.297972; 1.58588;0.15168700000000004;0.770878; 0.030398; false; 3.62737;3.46; 0.309687; 1.60388;0.150599;0.7511429999999999; 0.025344; false; 3.62334;58.5; 0.334673; 1.55717;1.9905789999999999;23.681796000000002;28.387283; 1.42723; false; 57.8787;14.36; 0.327939; 1.5989;0.3082850000000001;3.6189499999999994;7.856346000000001; 0.338016; false; 14.5635;34.38; 0.333785; 1.53186;0.00017499999999999984; 4e-06; true; 2.77226;9.27; 3.0493; 0.0000; 5.4926; 0.0312; 0.0040; False; 5.5280; 8.6472;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;52.271115353;MISSING;MISSING;MISSING;MISSING;MISSING;14.83;2.3931849910000005; 0.742937163; 2.7278E-5; false; 0.749193303; 4.716946571
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;1.17;0.2231916;0.17758330000000003;0.5146266999999999; 0.0001450000; False; 0.6985344000; 0.9504822000;3.74; 0.375151; 1.71062;0.15852700000000003;0.8091700000000003; 0.026785; false; 3.91378;3.87; 0.344495; 1.72376;0.16163500000000006;0.8250609999999999; 0.036152; false; 3.97586;3.82; 0.353081; 1.69423;0.16198300000000002;0.8375990000000001; 0.026473; false; 3.95318;TO; 0.332086; 1.64249;2.1388999999999996;25.160807000000002;29.012582999999992;MISSING;MISSING;MISSING;15.32; 0.35344; 1.69903;0.304475;3.8706350000000005;8.374927; 0.345356; false; 15.5125;35.23; 0.360663; 1.58817;0.00020399999999999975; 3e-06; true; 2.87511;9.83; 3.1855; 0.0000; 5.9501; 0.0365; 0.0054; False; 5.9921; 9.2513;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;45.228594457999996;MISSING;MISSING;MISSING;MISSING;MISSING;14.18;2.4382529690000005; 0.739420266; 4.1616E-5; false; 0.746077299; 4.806279633
