name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.45; 0.244877; 0.0908112; 0.0792; 0.0299;0.45;0.2555495; 0.1834638000; False;0.63; 0.456329; 0.164197; 0.078757; false;0.82; 0.477426; 0.170885;0.08858640000000001; 0.102892; false;0.91; 0.487063; 0.164632;0.01449544; 0.245725; false;2.31; 0.6900; 0.0000; 0.0550; False;TO;MISSING;MISSING;MISSING;MISSING;2.54; 0.7093; 0.3160; 0.0052; False;5.21;0.889448357; 0.063446967; false;4.5;0.41779105299999997; 0.335713201; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.7; 0.346184; 0.123766; 0.1719; 0.0503;0.61;0.29750530000000003; 0.2771642000; False;0.54; 0.387358; 0.144575; 0.0433437; false;0.5; 0.22177; 0.123009;0.07537440000000001; 0.08055; false;0.74; 0.367984; 0.116244;0.00740215; 0.278404; false;2.26; 0.5994; 0.0000; 0.0558; False;TO;MISSING;MISSING;MISSING;MISSING;2.49; 0.5623; 0.3900; 0.0086; False;5.56;0.927047736; 0.107570947; false;6.08;0.605999304; 0.402994021; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.45; 0.205417; 0.0836338; 0.1391; 0.0242;0.32;0.1626085; 0.1371265000; False;0.63; 0.42551; 0.163166; 0.0490556; false;0.71; 0.394059; 0.144919;0.0798663; 0.0887814; false;0.92; 0.431862; 0.163982;0.010629719999999999; 0.340141; false;2.36; 0.5663; 0.0000; 0.0494; False;TO;MISSING;MISSING;MISSING;MISSING;2.49; 0.5819; 0.3639; 0.0083; False;6.34;1.085008895; 0.06580104; false;4.15;0.262551019; 0.401127564; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.7; 0.254165; 0.158322; 0.2207; 0.0348;0.65;0.324475; 0.2350399000; False;0.58; 0.419779; 0.143786; 0.0274815; false;0.46; 0.23415; 0.0934163;0.055572399999999994; 0.0767073; false;0.93; 0.41939; 0.147952;0.011649940000000001; 0.349537; false;2.11; 0.6470; 0.0000; 0.0297; False;TO;MISSING;MISSING;MISSING;MISSING;3.24; 0.6926; 0.5132; 0.0111; False;7.14;1.018128533; 0.134763549; false;4.97;0.35955377; 0.563549869; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;11.29; 4.61799; 0.504719; 6.4696; 0.0619;3.34;1.1910892000000002; 1.8900982000; False;8.41; 7.63403; 0.832311; 0.066352; false;9.5; 7.55951; 0.939552;0.5186818; 0.561659; false;41.57; 3.18826; 0.534621;0.03280665; 39.1293; false;9.56; 7.8809; 0.0000; 0.0589; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;64.86;50.209644651000005; 0.150542087; false;12.69;2.042399852; 2.78564656; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO; 2.72557; 0.406881;MISSING;MISSING;3.47;0.8222744; 2.5053723000; False;4.42; 3.81419; 0.652804; 0.0703499; false;5.23; 3.84205; 0.694284;0.40048110000000003; 0.398427; false;TO; 4.11325; 0.647975;0.05243988;MISSING;MISSING;5.95; 4.8770; 0.0000; 0.0732; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;71.76;2.59742543; 43.810085879; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;TO; 2.93348; 0.654465;MISSING;MISSING;2.68;0.74835; 1.8066822000; False;4.05; 3.4764; 0.609446; 0.0630874; false;5.06; 3.80142; 0.62983;0.3710663; 0.338257; false;TO; 3.72213; 0.620082;0.04926118;MISSING;MISSING;5.83; 4.8376; 0.0000; 0.0753; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO; 54.417400624;MISSING;MISSING;66.38;2.1934433249999996; 38.580939251; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;15.4; 0.577989; 0.175731; 15.4841; 0.0040;0.56;0.3713429; 0.2463823000; False;0.66; 0.519913; 0.164613; 0.00379089; false;0.77; 0.504195; 0.165388;0.06295144; 0.0555004; false;28.57; 0.579518; 0.130722;0.005669851; 29.6472; false;1.3; 0.5156; 0.0000; 0.0037; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;14.47;0.761277435; 6.917904039; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;16.23; 0.629556; 0.162817; 16.2090; 0.0020;0.66;0.31663870000000005; 0.3170465000; False;0.76; 0.596207; 0.192654; 0.00248182; false;0.95; 0.652175; 0.202635;0.07635402999999999; 0.0608177; false;24.93; 0.579246; 0.174122;0.0091352; 25.2247; false;1.98; 0.8153; 0.0000; 0.0036; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;14.2;0.656281899; 6.836443844; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.01; 0.0123024; 0.00288697; 0.0011; 0.0000;0.1;0.0411759; 0.0267347000; False;0.03; 0.0249287; 0.0121865; 2.2768e-05; false;0.03; 0.0226378; 0.0115969;0.003353323; 0.00218223; false;0.04; 0.0229504; 0.0114605;0.00053839; 0.00657185; false;1.27; 0.0480; 0.0000; 0.0003; False;1.45; 0.0458; 0.0219; 0.0370; False;1.09; 0.0329; 0.0100; 0.0001; False;1.69;0.197698665; 0.067821828; false;1.16;0.030003742; 0.033854951; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T11-rhs.mata;0.6; 0.451631; 0.15562; 0.0160; 0.0016;0.24;0.17741669999999998; 0.0414405000; False;0.61; 0.480189; 0.159711; 0.00177683; false;1.41; 0.398529; 0.161543;0.10103672; 0.748702; false;0.62; 0.463165; 0.142147;0.011481454; 0.0388038; false;1.8; 0.6344; 0.0000; 0.0018; False;TO;MISSING;MISSING;MISSING;MISSING;1.65; 0.4296; 0.1574; 0.0014; False;4.95;0.910716894; 0.14211611; false;3.05;0.372149532; 0.04571289; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.02; 0.036611; 0.00599209; 0.0021; 0.0000;0.17;0.0699622; 0.0442368000; False;0.03; 0.0241204; 0.0121938; 2.143e-05; false;0.03; 0.0230577; 0.0122414;0.003605698; 0.0028879; false;0.03; 0.0240433; 0.0123023;0.000575751; 0.00645514; false;1.19; 0.0267; 0.0000; 0.0003; False;1.46; 0.0461; 0.0232; 0.0376; False;1.18; 0.0293; 0.0101; 0.0001; False;1.64;0.213950407; 0.046899258; false;1.19;0.051439525; 0.02781675; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.04; 0.032744; 0.010013; 0.0021; 0.0002;0.19;0.1022149; 0.0575038000; False;0.07; 0.0660256; 0.0213027; 9.8221e-05; false;0.09; 0.0646448; 0.0211837;0.00873328; 0.0128288; false;0.09; 0.0651847; 0.0212284;0.0014267659999999999; 0.0120424; false;1.21; 0.0936; 0.0000; 0.0007; False;TO;MISSING;MISSING;MISSING;MISSING;1.34; 0.0878; 0.0325; 0.0002; False;1.87;0.249798652; 0.041719138; false;1.5;0.052376395000000006; 0.019322795; false
