name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.02; 0.021884; 0.011454; 0.000272; true; 0.035742;0.03; 0.021218; 0.011222; 4.7e-05; true; 0.034576;0.02; 0.020084; 0.011148; 4.7e-05; true; 0.033416;0.03; 0.021541; 0.011559; 0.000291; true; 0.035625
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.03; 0.025816; 0.013501; 0.000399; true; 0.042371;0.03; 0.023642; 0.012812; 9.9e-05; true; 0.039101;0.03; 0.025572; 0.013753; 0.000118; true; 0.042158;0.03; 0.023957; 0.012904; 0.000402; true; 0.039906
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.02; 0.021579; 0.011588; 0.000279; true; 0.035685;0.03; 0.022206; 0.011749; 4.8e-05; true; 0.036251;0.02; 0.020616; 0.011286; 5e-05; true; 0.034157;0.03; 0.022227; 0.011637; 0.000313; true; 0.036379
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.03; 0.026261; 0.013868; 0.000408; true; 0.043242;0.04; 0.026017; 0.013556; 0.000112; true; 0.042429;0.03; 0.026473; 0.013646; 0.000122; true; 0.042819;0.03; 0.026058; 0.013409; 0.000446; true; 0.042654
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;1.03; 0.718336; 0.275965; 0.038992; true; 1.09434;0.93; 0.659951; 0.253993; 0.024673; true; 1.00112;0.97; 0.687274; 0.252503; 0.02628; true; 1.02907;0.99; 0.683513; 0.269594; 0.041709; true; 1.05636
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.53; 0.385665; 0.139552; 0.009731; true; 0.565252;0.53; 0.385061; 0.146399; 0.006501; true; 0.572637;0.53; 0.38455; 0.138882; 0.021608; true; 0.575571;0.58; 0.404407; 0.152356; 0.034595; true; 0.62604
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.54; 0.401668; 0.148155; 0.010413; true; 0.593668;0.53; 0.396049; 0.136837; 0.005846; true; 0.567751;0.53; 0.387494; 0.146434; 0.022082; true; 0.590448;0.56; 0.397325; 0.143364; 0.031034; true; 0.601396
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.52; 0.404888; 0.137538; 0.005478; true; 0.567021;0.53; 0.391206; 0.153239; 0.006623; true; 0.58596;0.56; 0.403585; 0.149446; 0.023557; true; 0.609947;0.34; 0.225649; 0.09952; 0.023566; true; 0.369875
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;1.03; 0.730307; 0.286409; 0.036382; true; 1.1158;1.01; 0.730128; 0.269784; 0.02637; true; 1.08727;0.71; 0.543841; 0.178956; 0.015657; true; 0.774235;1.01; 0.70389; 0.279983; 0.040742; true; 1.09977
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.31; 0.235962; 0.087017; 0.00512; true; 0.345685;0.54; 0.421704; 0.135045; 0.005604; true; 0.59099;0.56; 0.427009; 0.141386; 0.021299; true; 0.620357;0.32; 0.235504; 0.088984; 0.019445; true; 0.362227
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.59; 0.420445; 0.169447; 0.011471; true; 0.636909;0.54; 0.407682; 0.146281; 0.005681; true; 0.591349;0.34; 0.231611; 0.105359; 0.013258; true; 0.376237;0.59; 0.415167; 0.151763; 0.037704; true; 0.637347
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.42; 0.269758; 0.142547; 0.011262; true; 0.450874;0.53; 0.406077; 0.145499; 0.006504; true; 0.589327;0.36; 0.281285; 0.086715; 0.012045; true; 0.396615;0.58; 0.423654; 0.148106; 0.035289; true; 0.636462
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.45; 0.364909; 0.100049; 0.005609; true; 0.491054;0.4; 0.260417; 0.150201; 0.006351; true; 0.449175;0.46; 0.358293; 0.104093; 0.013331; true; 0.496343;0.49; 0.398128; 0.0995; 0.01858; true; 0.535711
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.37; 0.23751; 0.11979; 0.012603; true; 0.407774;0.6; 0.436255; 0.168746; 0.006948; true; 0.654893;0.57; 0.413048; 0.161454; 0.020428; true; 0.627997;0.55; 0.426571; 0.13634; 0.017403; true; 0.60222
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.31; 0.231322; 0.086934; 0.006012; true; 0.341924;0.44; 0.311054; 0.12756; 0.007208; true; 0.479362;0.45; 0.357408; 0.089546; 0.012166; true; 0.476234;0.6; 0.429711; 0.149; 0.036127; true; 0.648699
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.38; 0.302274; 0.10197; 0.006023; true; 0.43145;0.58; 0.422116; 0.165475; 0.006295; true; 0.628639;0.42; 0.240015; 0.155061; 0.022326; true; 0.450678;0.37; 0.238701; 0.105159; 0.033952; true; 0.411716
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.42; 0.323554; 0.102748; 0.005633; true; 0.456599;0.59; 0.4255; 0.169118; 0.006105; true; 0.636414;0.59; 0.421249; 0.156264; 0.02166; true; 0.630917;0.63; 0.438835; 0.172802; 0.032834; true; 0.679106
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.34; 0.242559; 0.106047; 0.005958; true; 0.377218;0.58; 0.419633; 0.164487; 0.006093; true; 0.625599;0.49; 0.314458; 0.164641; 0.021219; true; 0.533731;0.55; 0.419216; 0.146692; 0.01667; true; 0.603232
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.52; 0.409659; 0.11719; 0.010097; true; 0.573554;0.54; 0.401575; 0.154034; 0.003373; true; 0.583626;0.46; 0.291921; 0.15792; 0.011593; true; 0.490051;0.34; 0.239096; 0.102359; 0.017502; true; 0.379992
