name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.22; 0.02045; 0.205221; 0.00294; 0.000255; 0.000203; false; 0.233179
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.12; 0.031491; 0.072398; 0.01702; 0.000505; 0.000138; false; 0.128207
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;0.06; 0.013217; 0.043199; 0.001296; 9.9e-05; 4.6e-05; false; 0.060481
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;0.09; 0.03147; 0.055169; 0.002697; 0.000131; 0.000165; false; 0.096077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;0.01; 0.001977; 0.003699; 0.002217; 0.00025; 0.00015; false; 0.009669
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;0.11; 0.076664; 0.029738; 0.008673; 0.000442; 9.5e-05; false; 0.125595
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;0.03; 0.007051; 0.012535; 0.006822; 0.00049; 0.000365; false; 0.030484
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;0.12; 0.064523; 0.032002; 0.022453; 0.000167; 0.000204; false; 0.129553
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;0.46; 0.081103; 0.243513; 0.114444; 0.005953; 0.000176; false; 0.471664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;0.09; 0.032538; 0.058713; 0.002762; 0.000139; 0.000177; false; 0.100808
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;0.64; 0.064633; 0.571498; 0.009052; 0.000513; 0.000301; false; 0.658177
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;0.04; 0.025027; 0.014613; 0.001057; 8e-05; 0.000115; false; 0.044386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;0.09; 0.031481; 0.051956; 0.011388; 0.00041; 7e-05; false; 0.101567
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11379.mata;0.0; 0.002252; 0.002275; 0.000642; 5.7e-05; 4.5e-05; false; 0.005982
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11414.mata;0.15; 0.132402; 0.001824; 0.006314; 0.000666; 0.000379; false; 0.162858
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11420.mata;0.08; 0.026122; 0.054331; 0.003148; 0.00023; 0.000218; false; 0.08949
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11488.mata;0.09; 0.033755; 0.05858; 0.002779; 0.000136; 0.000166; false; 0.102423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11506.mata;0.13; 0.124366; 0.001397; 0.006483; 0.000559; 0.000309; false; 0.150472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11538.mata;1.06; 0.112788; 0.955844; 0.00863; 0.000426; 0.000271; false; 1.09697
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11556.mata;0.07; 0.036792; 0.001046; 0.017163; 0.003969; 0.000355; false; 0.080919
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11572.mata;0.05; 0.013252; 0.040279; 0.001327; 0.000108; 2.8e-05; false; 0.057749
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11588.mata;0.01; 0.00228; 0.004167; 0.002036; 0.000332; 0.000194; false; 0.010615
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11594.mata;11.28; 10.8327; 0.008844; 1.08587; 0.000213; 0.000101; false; 12.4596
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11600.mata;0.0; 0.001707; 0.001664; 0.000237; 2.1e-05; 2.1e-05; false; 0.004196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11605.mata;0.06; 0.0222; 0.03938; 0.001799; 0.000102; 0.000104; false; 0.067315
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11616.mata;0.0; 0.002334; 0.001849; 0.00048; 8.2e-05; 4.2e-05; false; 0.005572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11624.mata;0.09; 0.053254; 0.028843; 0.005847; 0.000419; 8.6e-05; false; 0.096009
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11630.mata;0.13; 0.066347; 0.036466; 0.0239; 0.00023; 0.000243; false; 0.136818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11684.mata;0.01; 0.004676; 0.004529; 0.000885; 8.3e-05; 7.2e-05; false; 0.011617
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11742.mata;0.11; 0.0355; 0.055048; 0.015594; 0.001689; 0.000859; false; 0.11707
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11764.mata;0.48; 0.088963; 0.251466; 0.120992; 0.005902; 0.000162; false; 0.496985
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11779.mata;0.06; 0.022825; 0.038602; 0.001798; 9.2e-05; 0.000104; false; 0.067103
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11876.mata;0.0; 0.003165; 0.003234; 0.001729; 0.000193; 0.000102; false; 0.009743
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11927.mata;0.03; 0.015014; 0.017712; 0.001284; 8.2e-05; 1.2e-05; false; 0.036808
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11939.mata;0.0; 0.001352; 0.001364; 0.001097; 0.00011; 7e-05; false; 0.004852
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11944.mata;0.05; 0.013029; 0.04019; 0.001125; 8.2e-05; 4.9e-05; false; 0.056991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11968.mata;0.09; 0.036877; 0.04928; 0.00274; 0.000128; 0.000162; false; 0.094822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11999.mata;0.4; 0.369935; 0.005472; 0.013906; 0.000908; 0.000993; false; 0.443347
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12001.mata;0.07; 0.028491; 0.04169; 0.003025; 0.000156; 0.000161; false; 0.078366
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12011.mata;0.23; 0.058921; 0.168113; 0.005695; 0.000319; 2.7e-05; false; 0.242641
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12026.mata;0.0; 0.002943; 0.002834; 0.001094; 0.000155; 0.000106; false; 0.008366
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12047.mata;0.01; 0.002278; 0.004556; 0.002524; 0.000503; 0.000214; false; 0.011848
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12055.mata;0.22; 0.023175; 0.198114; 0.002986; 0.000265; 0.000216; false; 0.229292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12062.mata;0.0; 0.001894; 0.001955; 0.001101; 0.000105; 7.3e-05; false; 0.005931
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12071.mata;0.06; 0.035155; 0.026294; 0.002401; 0.000147; 0.000127; false; 0.068358
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12107.mata;2.47; 1.89282; 0.735177; 0.003509; 0.000162; 0.000293; false; 2.70768
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12143.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12153.mata;0.02; 0.016465; 0.015411; 0.001167; 8.2e-05; 8.4e-05; false; 0.035517
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12167.mata;0.13; 0.046483; 0.0811; 0.002038; 9e-05; 6e-05; false; 0.135459
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12182.mata;0.01; 0.004254; 0.00751; 0.003726; 0.000266; 0.000129; false; 0.017947
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12185.mata;0.17; 0.163455; 0.002868; 0.006675; 0.000442; 0.000679; false; 0.202971
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12283.mata;0.03; 0.034815; 0.000506; 0.001894; 0.000142; 9.9e-05; false; 0.043361
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12290.mata;0.57; 0.508029; 0.060152; 0.001728; 0.000125; 0.000166; false; 0.618223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12310.mata;0.01; 0.004027; 0.003465; 0.002204; 0.000181; 0.000125; false; 0.011454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12334.mata;0.04; 0.010645; 0.026907; 0.001448; 0.000126; 0.000101; false; 0.041571
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12336.mata;0.37; 0.081736; 0.289086; 0.003428; 0.000182; 0.000131; false; 0.387434
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12345.mata;0.06; 0.018704; 0.04068; 0.002134; 0.000146; 4.3e-05; false; 0.064673
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12355.mata;0.11; 0.068231; 0.027743; 0.008839; 0.00041; 0.000114; false; 0.117121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12388.mata;0.0; 0.001806; 0.002238; 0.001089; 0.000122; 9.6e-05; false; 0.006206
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12419.mata;0.02; 0.009057; 0.015279; 0.00138; 9.3e-05; 7.8e-05; false; 0.02769
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12516.mata;0.13; 0.03075; 0.085891; 0.009515; 0.000625; 9.6e-05; false; 0.132672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12549.mata;0.04; 0.026104; 0.012606; 0.001072; 7.4e-05; 9.1e-05; false; 0.043379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12554.mata;0.08; 0.048466; 0.026381; 0.00518; 0.000289; 7.3e-05; false; 0.08742
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12566.mata;0.0; 0.00182; 0.00205; 0.000984; 9.1e-05; 4.7e-05; false; 0.00574
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12687.mata;0.01; 0.006806; 0.006881; 0.001059; 0.000103; 8.4e-05; false; 0.016536
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12726.mata;0.0; 0.000841; 0.001456; 0.000245; 2.5e-05; 2.1e-05; false; 0.003023
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12740.mata;0.08; 0.023477; 0.05547; 0.002778; 0.000134; 0.000163; false; 0.087784
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12829.mata;0.05; 0.018298; 0.032126; 0.001406; 7.7e-05; 9.7e-05; false; 0.055083
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12846.mata;0.36; 0.217362; 0.160774; 0.001219; 8.9e-05; 0.000103; false; 0.39534
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12853.mata;0.05; 0.01691; 0.034562; 0.0013; 9.1e-05; 5.3e-05; false; 0.055426
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12881.mata;0.17; 0.029066; 0.02718; 0.115111; 0.001458; 0.0002; false; 0.179907
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12889.mata;0.06; 0.019393; 0.040823; 0.001545; 9.2e-05; 0.000112; false; 0.066079
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13031.mata;0.0; 0.002353; 0.003867; 0.002329; 0.000372; 8.6e-05; false; 0.010674
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13074.mata;0.41; 0.369702; 0.004433; 0.012607; 0.000764; 0.000942; false; 0.43704
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13076.mata;0.46; 0.063781; 0.409566; 0.004648; 0.00025; 0.000169; false; 0.48927
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13116.mata;0.01; 0.004023; 0.002229; 0.003777; 0.000194; 0.000147; false; 0.012
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13127.mata;0.04; 0.018861; 0.027298; 0.001553; 8.8e-05; 9.5e-05; false; 0.051043
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13195.mata;0.01; 0.007472; 0.0034; 0.001992; 0.000134; 0.000116; false; 0.014543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13200.mata;0.02; 0.00864; 0.010424; 0.005054; 0.000291; 0.000204; false; 0.026974
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13211.mata;0.14; 0.03162; 0.104936; 0.002547; 0.000144; 7.7e-05; false; 0.144565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13261.mata;0.04; 0.027078; 0.021231; 0.001384; 6.4e-05; 8.4e-05; false; 0.053689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13315.mata;0.16; 0.065641; 0.088107; 0.009357; 0.000483; 8.3e-05; false; 0.171852
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13413.mata;0.02; 0.014209; 0.013025; 0.000678; 3.8e-05; 5.1e-05; false; 0.030052
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13427.mata;0.03; 0.034253; 0.000473; 0.001928; 0.000155; 0.000112; false; 0.04291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13437.mata;0.05; 0.027609; 0.021682; 0.007005; 0.000489; 6.7e-05; false; 0.061787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13461.mata;0.0; 0.002829; 0.002712; 0.001018; 8.7e-05; 6.8e-05; false; 0.007641
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13476.mata;0.0; 0.001811; 0.001846; 0.002509; 0.000166; 6.3e-05; false; 0.007706
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13482.mata;0.0; 0.000754; 0.001121; 0.000519; 6.5e-05; 4.2e-05; false; 0.003024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13519.mata;0.08; 0.044048; 0.034229; 0.001241; 9.3e-05; 0.000115; false; 0.085587
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13603.mata;0.0; 0.001079; 0.000955; 0.000323; 2.9e-05; 2.8e-05; false; 0.002823
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13604.mata;0.02; 0.007235; 0.021905; 0.000742; 5.9e-05; 5.3e-05; false; 0.031327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13693.mata;0.0; 0.001162; 0.001498; 0.000209; 1.7e-05; 1.7e-05; false; 0.003271
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13694.mata;0.02; 0.012718; 0.008815; 0.003306; 0.000389; 0.000263; false; 0.028679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13714.mata;0.0; 0.000441; 0.000713; 0.000331; 5.8e-05; 2.8e-05; false; 0.001965
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13774.mata;0.0; 0.000969; 0.001334; 0.001805; 8.7e-05; 6.1e-05; false; 0.004875
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13793.mata;0.18; 0.016858; 0.174312; 0.003547; 0.000267; 0.000195; false; 0.199401
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13794.mata;0.42; 0.398986; 0.04049; 0.001095; 0.000113; 0.00016; false; 0.466204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13823.mata;0.05; 0.027044; 0.027354; 0.002082; 0.000135; 0.000132; false; 0.06085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13860.mata;0.23; 0.059972; 0.167579; 0.005373; 0.000264; 0.000135; false; 0.243033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13895.mata;0.01; 0.003869; 0.006849; 0.001745; 0.000132; 7.5e-05; false; 0.013828
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13903.mata;0.07; 0.019977; 0.046485; 0.009493; 0.000407; 8.7e-05; false; 0.08003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13909.mata;0.09; 0.03068; 0.04454; 0.012377; 0.000411; 0.00029; false; 0.094258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13934.mata;0.22; 0.009333; 0.008008; 0.190665; 0.008309; 0.000317; false; 0.232312
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13994.mata;0.0; 0.001465; 0.00112; 0.00125; 8.1e-05; 6e-05; false; 0.004672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14063.mata;0.03; 0.018321; 0.019353; 0.001201; 6.4e-05; 5.6e-05; false; 0.042193
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14064.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14085.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14207.mata;0.0; 0.003464; 0.003095; 0.000688; 5.7e-05; 4.4e-05; false; 0.00828
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14212.mata;0.0; 0.003518; 0.003118; 0.000694; 5.8e-05; 4.4e-05; false; 0.008384
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14293.mata;0.0; 0.002144; 0.00403; 0.002148; 0.000286; 0.000203; false; 0.010405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14322.mata;0.05; 0.02731; 0.025581; 0.002217; 0.000142; 0.000129; false; 0.059352
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14326.mata;0.0; 0.001659; 0.00194; 0.000993; 8.9e-05; 8.4e-05; false; 0.005648
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14379.mata;0.01; 0.004516; 0.00395; 0.000893; 8.2e-05; 6.5e-05; false; 0.010701
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14382.mata;0.0; 0.00079; 0.001175; 0.000545; 6.1e-05; 4e-05; false; 0.003151
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14468.mata;0.2; 0.00828; 0.007725; 0.174676; 0.007611; 0.000239; false; 0.212665
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14488.mata;0.04; 0.012507; 0.028113; 0.001131; 9e-05; 4.2e-05; false; 0.04413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14621.mata;0.0; 0.002492; 0.002744; 0.001021; 0.000102; 7e-05; false; 0.007443
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14668.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14719.mata;0.0; 0.001893; 0.002242; 0.000642; 5.8e-05; 4.2e-05; false; 0.005583
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14761.mata;0.14; 0.125363; 0.001623; 0.006279; 0.000378; 0.000247; false; 0.153086
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14763.mata;0.13; 0.050654; 0.040237; 0.035703; 0.000159; 7.1e-05; false; 0.134077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14796.mata;0.01; 0.002891; 0.004429; 0.002165; 0.000223; 0.000157; false; 0.011351
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14818.mata;0.13; 0.055654; 0.035658; 0.036657; 0.000199; 8.5e-05; false; 0.135734
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14845.mata;0.0; 0.000748; 0.001327; 0.000899; 0.000106; 8.2e-05; false; 0.003914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14883.mata;0.08; 0.031542; 0.046744; 0.002519; 0.000122; 0.000147; false; 0.086294
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14896.mata;2.49; 1.72858; 0.834328; 0.00164; 8.2e-05; 0.000152; false; 2.68397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14906.mata;0.07; 0.028532; 0.041747; 0.003024; 0.000157; 0.000165; false; 0.078635
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14913.mata;0.0; 0.002195; 0.001939; 0.001098; 9.3e-05; 7.4e-05; false; 0.0062
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14920.mata;0.08; 0.034626; 0.046649; 0.002745; 0.00013; 0.000161; false; 0.089923
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14921.mata;0.06; 0.028658; 0.000896; 0.013408; 0.004083; 0.00029; false; 0.065916
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14938.mata;0.0; 0.004283; 0.004069; 0.000833; 8.5e-05; 7e-05; false; 0.010471
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14954.mata;0.22; 0.019858; 0.211674; 0.003304; 0.000415; 0.000241; false; 0.239742
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15020.mata;0.03; 0.022966; 0.000645; 0.003495; 0.000564; 6.2e-05; false; 0.035268
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15087.mata;0.02; 0.012158; 0.008472; 0.001987; 0.000145; 0.000112; false; 0.025057
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15133.mata;0.12; 0.032661; 0.07575; 0.016956; 0.000595; 0.000156; false; 0.133122
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15137.mata;0.1; 0.093494; 0.001231; 0.005414; 0.000382; 0.000269; false; 0.116128
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15138.mata;0.03; 0.022505; 0.000748; 0.003632; 0.000782; 5.7e-05; false; 0.03517
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15188.mata;0.0; 0.0012; 0.001336; 0.00096; 0.000122; 7.5e-05; false; 0.004512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15275.mata;0.12; 0.051351; 0.040359; 0.03673; 0.000242; 8.2e-05; false; 0.136933
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15301.mata;0.06; 0.014186; 0.044624; 0.001812; 0.00014; 4.7e-05; false; 0.063664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15312.mata;0.08; 0.039217; 0.035579; 0.001122; 7.3e-05; 0.000119; false; 0.081765
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15315.mata;0.05; 0.017823; 0.037468; 0.001551; 9.3e-05; 0.00011; false; 0.06025
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15328.mata;0.09; 0.045706; 0.031827; 0.013591; 0.001041; 9.7e-05; false; 0.102365
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15391.mata;0.1; 0.046225; 0.032505; 0.014197; 0.001093; 9.6e-05; false; 0.104278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15392.mata;0.06; 0.021059; 0.039969; 0.001826; 0.000132; 0.00013; false; 0.066849
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15394.mata;0.06; 0.017014; 0.043939; 0.00214; 0.000233; 6.9e-05; false; 0.066709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15443.mata;0.01; 0.005652; 0.005052; 0.001088; 0.000148; 9.7e-05; false; 0.013588
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15494.mata;0.01; 0.00331; 0.004036; 0.001246; 0.000236; 0.000146; false; 0.0106
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15546.mata;0.0; 0.001134; 0.001765; 0.002468; 0.000245; 8.9e-05; false; 0.006679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15550.mata;0.01; 0.002329; 0.005568; 0.001973; 0.000483; 0.000178; false; 0.012384
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15588.mata;0.14; 0.054331; 0.079411; 0.004417; 0.000207; 0.000272; false; 0.149488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15595.mata;0.09; 0.03354; 0.053791; 0.002572; 0.000126; 0.000163; false; 0.096054
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15598.mata;0.0; 0.000566; 0.000937; 0.001059; 7.2e-05; 3.5e-05; false; 0.003109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15634.mata;0.01; 0.004395; 0.003943; 0.000837; 7.6e-05; 6.7e-05; false; 0.010432
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15671.mata;0.05; 0.018802; 0.031988; 0.001361; 8.1e-05; 0.000113; false; 0.055363
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15719.mata;0.09; 0.035232; 0.042964; 0.015669; 0.000793; 0.000508; false; 0.101997
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15791.mata;0.0; 0.001131; 0.00131; 0.00062; 4e-05; 1.3e-05; false; 0.003594
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15826.mata;0.09; 0.020896; 0.027739; 0.036364; 0.002068; 0.000219; false; 0.095612
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15828.mata;0.03; 0.025839; 0.000539; 0.00397; 0.001011; 8.9e-05; false; 0.038817
