name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-compl;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07937.mata;0.21; 0.0766188000;0.010094200000000001; 0.0936625000; 0.0002359000; False; 0.1185940000; 0.2698588000;0.87; 0.0801319000;0.0090081; 0.0472177000; 0.0002711000; False; 0.0594868000; 0.2053875000;3.28; 0.148175621; 0.254633781; 0.200230675; 0.003731868; false; 0.474950811; 0.855893545
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07947.mata;0.17; 0.0796779000;0.019240900000000002; 0.0683679000; 0.0002691000; False; 0.0904348000; 0.2333605000;0.98; 0.0291034000;0.0069482; 0.0388366000; 0.0001873000; False; 0.0477652000; 0.1174872000;1.85; 0.066075938; 0.188810617; 0.059162327; 0.002930676; false; 0.262558392; 0.444794005
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08001.mata;0.12; 0.0314265000;0.006724900000000001; 0.0460340000; 0.0002231000; False; 0.0548184000; 0.1267750000;0.86; 0.0523733000;0.018408400000000002; 0.0577789000; 0.0002598000; False; 0.0790302000; 0.1900669000;2.22; 0.04236093; 0.2267437; 0.063370722; 0.002511941; false; 0.300496721; 0.490665033
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08023.mata;0.1; 0.0347266000;0.0062094; 0.0098941000; 0.0002800000; False; 0.0187353000; 0.1000286000;0.83; 0.0541009000;0.0286463; 0.0085508000; 0.0002102000; False; 0.0398360000; 0.1762580000;2.41; 0.12358096; 0.313144797; 0.099528938; 0.002521003; false; 0.422663956; 0.829821639
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08114.mata;0.3; 0.1144040000;0.0093183; 0.1484847000; 0.0003737000; False; 0.1603033000; 0.3878589000;0.97; 0.0545902000;0.0083631; 0.1141923000; 0.0002915000; False; 0.1251280000; 0.2455127000;6.29; 0.152041725; 2.652803438; 0.158664139; 0.002835939; false; 2.82351373; 3.257434572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08116.mata;0.19; 0.0450267000;0.0099338; 0.0557888000; 0.0003217000; False; 0.0689069000; 0.2341324000;0.89; 0.0431399000;0.0218674; 0.0555325000; 0.0003538000; False; 0.0804922000; 0.1877163000;2.08; 0.038798579; 0.210299682; 0.160753977; 0.002874964; false; 0.394619631; 0.663274241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08118.mata;0.39; 0.2171446000;0.009639499999999999; 0.0462997000; 0.0001987000; False; 0.0592659000; 0.4267358000;0.93; 0.1595304000;0.0062201; 0.0351636000; 0.0002406000; False; 0.0437393000; 0.2708764000;3.69; 0.288570337; 0.247927516; 0.067703508; 0.002786618; false; 0.327266463; 1.111679597
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08130.mata;0.16; 0.0475468000;0.0090667; 0.0467778000; 0.0002175000; False; 0.0588653000; 0.1621941000;0.91; 0.0423855000;0.0100388; 0.0491017000; 0.0002029000; False; 0.0621664000; 0.1601164000;1.33; 0.061449513; 0.151290947; 0.044920829; 0.002382425; false; 0.205802508; 0.390890135
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08186.mata;0.49; 0.3048058000;0.010464; 0.0809984000; 0.0001396000; False; 0.0940054000; 0.5382678000;1.35; 0.3593775000;0.0083443; 0.0749027000; 0.0002304000; False; 0.0860281000; 0.5842221000;4.01; 0.419980756; 0.399206966; 0.073645459; 0.004165036; false; 0.507580131; 1.756746261
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08189.mata;0.14; 0.0626661000;0.0105005; 0.0380599000; 0.0002154000; False; 0.0513875000; 0.1879205000;0.95; 0.0430379000;0.0092976; 0.0790849000; 0.0001977000; False; 0.0905837000; 0.1923494000;2.38; 0.086680901; 0.530090089; 0.143482024; 0.002942164; false; 0.684221657; 0.953733051
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08201.mata;0.21; 0.1240534000;0.009224399999999999; 0.0509944000; 0.0003059000; False; 0.0630536000; 0.2522874000;0.94; 0.0970196000;0.0070247; 0.0506876000; 0.0002686000; False; 0.0603091000; 0.2945873000;3.13; 0.129584003; 0.401859095; 0.104924133; 0.002351124; false; 0.534724053; 1.052222947
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08207.mata;0.19; 0.0577561000;0.0099465; 0.0507697000; 0.0002051000; False; 0.0635325000; 0.1878644000;0.92; 0.0743334000;0.0088039; 0.0352089000; 0.0001826000; False; 0.0460039000; 0.1946772000;1.89; 0.088921922; 0.228529575; 0.060387853; 0.002061427; false; 0.312006732; 0.728850581
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08227.mata;0.22; 0.0783937000;0.014398399999999999; 0.0825839000; 0.0002085000; False; 0.1002095000; 0.3019058000;0.94; 0.0700246000;0.0064004; 0.0314617000; 0.0001461000; False; 0.0404815000; 0.1758199000;3.16; 0.246313838; 0.304507287; 0.10422274; 0.002385489; false; 0.417583009; 1.115265636
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;8.07; 6.3887182000;0.0182463; 0.4701235000; 0.0002509000; False; 0.4942411000; 9.2303623000;9.41; 7.2121561000;0.018930299999999997; 0.4029184000; 0.0003449000; False; 0.4245845000; 9.5997740000;24.34; 14.737076123; 4.691610627; 0.111846113; 0.002601248; false; 4.815393513; 23.019723964
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;0.22; 0.1091877000;0.0109862; 0.0088734000; 0.0003177000; False; 0.0235165000; 0.2667726000;0.98; 0.1077141000;0.009380900000000001; 0.0080646000; 0.0003379000; False; 0.0205244000; 0.2145858000;3.26; 0.141362096; 0.249532025; 0.164068862; 0.009405232; false; 0.431899448; 0.831606342
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;0.14; 0.0514258000;0.0097927; 0.0072081000; 0.0001662000; False; 0.0201334000; 0.1490428000;0.91; 0.0474025000;0.0091623; 0.0072240000; 0.0001958000; False; 0.0193535000; 0.1307934000;1.76; 0.06182635; 0.188504536; 0.050589312; 0.002377296; false; 0.252397409; 0.579774723
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;0.23; 0.0674476000;0.010574799999999999; 0.0778571000; 0.0004240000; False; 0.0918899000; 0.2217799000;0.96; 0.1251152000;0.010477299999999998; 0.0580772000; 0.0002184000; False; 0.0716519000; 0.2894244000;4.61; 0.056561388; 1.08466157; 0.317374012; 0.002436448; false; 1.4122522; 1.680650627
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.17; 0.0407151000;0.0093855; 0.0556933000; 0.0003098000; False; 0.0677602000; 0.1638570000;0.73; 0.0438752000;0.010203; 0.0511790000; 0.0003002000; False; 0.0646378000; 0.1650824000;2.02; 0.117211555; 0.266269069; 0.107913121; 0.002877683; false; 0.392141396; 0.657882196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.15; 0.0425749000;0.0102545; 0.0546736000; 0.0002950000; False; 0.0678568000; 0.1573237000;0.87; 0.0417711000;0.0095723; 0.0552974000; 0.0002969000; False; 0.0679516000; 0.1650748000;2.01; 0.056140013; 0.190290522; 0.12268646; 0.002179659; false; 0.321797135; 0.484466472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.17; 0.0571999000;0.009211299999999999; 0.0557881000; 0.0002125000; False; 0.0678044000; 0.1825683000;0.91; 0.0584502000;0.016966299999999997; 0.0405961000; 0.0003260000; False; 0.0605180000; 0.1902908000;1.9; 0.065762106; 0.223996087; 0.080931393; 0.003102935; false; 0.326637512; 0.586108079
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.15; 0.0559742000;0.0093529; 0.0157564000; 0.0003627000; False; 0.0281899000; 0.1426303000;0.93; 0.0578271000;0.010061599999999999; 0.0141272000; 0.0003571000; False; 0.0270027000; 0.1545635000;2.32; 0.081084458; 0.181890738; 0.113145173; 0.002678206; false; 0.335603794; 0.61922649
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.15; 0.0587697000;0.0095818; 0.0158544000; 0.0003637000; False; 0.0287023000; 0.1498348000;0.8; 0.0612444000;0.0107238; 0.0153884000; 0.0003617000; False; 0.0293817000; 0.1624063000;2.37; 0.110688672; 0.221694581; 0.164977338; 0.002369739; false; 0.40117005; 0.712725105
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;0.39; 0.2319309000;0.0091323; 0.0502499000; 0.0002576000; False; 0.0623754000; 0.4003814000;1.16; 0.2718440000;0.0109336; 0.0656006000; 0.0003107000; False; 0.0818347000; 0.4684020000;4.26; 0.456855861; 0.345513922; 0.082131705; 0.001695312; false; 0.449432602; 1.428714536
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.17; 0.0523400000;0.0097957; 0.0490102000; 0.0002677000; False; 0.0618860000; 0.1708683000;0.98; 0.0561048000;0.0189877; 0.0470932000; 0.0001911000; False; 0.0761555000; 0.1952243000;1.47; 0.09824489; 0.133842241; 0.064532491; 0.002175714; false; 0.225889475; 0.46786577
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.1; 0.0283071000;0.0066215; 0.0046520000; 0.0001299000; False; 0.0137929000; 0.0919884000;0.9; 0.0273063000;0.0100232; 0.0074073000; 0.0002114000; False; 0.0205069000; 0.0921998000;1.56; 0.030004468; 0.161936429; 0.070871248; 0.002437976; false; 0.242702396; 0.410071211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.17; 0.0465858000;0.0098031; 0.0481949000; 0.0002106000; False; 0.0613378000; 0.1680271000;0.91; 0.0468862000;0.0101267; 0.0529796000; 0.0002178000; False; 0.0664019000; 0.1711173000;1.78; 0.090656424; 0.164402559; 0.100795439; 0.004700539; false; 0.28340014; 0.535504299
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.18; 0.0549525000;0.010414; 0.0536381000; 0.0002683000; False; 0.0669520000; 0.2378338000;0.94; 0.0444014000;0.0098396; 0.0596761000; 0.0003481000; False; 0.0726957000; 0.1757239000;1.78; 0.042938011; 0.181248501; 0.076612842; 0.004530643; false; 0.269311055; 0.424935192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.16; 0.0391254000;0.0094389; 0.0616814000; 0.0004394000; False; 0.0746002000; 0.1625903000;0.91; 0.0497053000;0.010204300000000001; 0.0577025000; 0.0003415000; False; 0.0711287000; 0.2026233000;1.87; 0.046700611; 0.223270387; 0.058303411; 0.002696157; false; 0.292368587; 0.535924677
