name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-100-*.mata;0.14;0.0568123;0.009484600000000001; 0.0073086000; 0.0002369000; False; 0.0193541000; 0.1199058000;0.01; 0.012859; 0.00851; 8.6e-05; 4.3e-05; 4.3e-05; false; 0.023341;0.02; 0.013883; 0.009226;0.0019270000000000001; 0.000468; 0.000463; 0.000666; false; 0.028604;0.02; 0.013557; 0.008305;0.000277; 0.000656; 0.000577; 0.00029; false; 0.026121;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.2; 0.0289; 0.0000; 0.0005; 0.0001; 0.0001; False; 0.0007; 0.0300;1.24; 0.0283; 0.0039; 0.0105; 0.0010; 0.0038; False; 0.0154; 0.0480;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.1;0.054845183; 0.00296543; 2.6766E-5; false; 0.010305795; 0.265074508
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-150-*.mata;0.13;0.06599189999999999;0.019430599999999996; 0.0073193000; 0.0002955000; False; 0.0329370000; 0.2831123000;0.02; 0.019345; 0.011121; 0.000141; 9.1e-05; 6.6e-05; false; 0.033371;0.03; 0.021125; 0.011383;0.003214; 0.000813; 0.00089; 0.000752; false; 0.040502;0.03; 0.021895; 0.014734;0.000544; 0.0014; 0.001676; 0.00074; false; 0.04482;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.25; 0.0643; 0.0000; 0.0013; 0.0004; 0.0003; False; 0.0020; 0.0672;1.33; 0.0588; 0.0073; 0.0217; 0.0014; 0.0078; False; 0.0309; 0.0974;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.02;0.062341279; 0.002229425; 3.0602E-5; false; 0.021838721; 0.292069867
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-200-*.mata;0.13;0.0707584;0.010044999999999998; 0.0073682000; 0.0002826000; False; 0.0218418000; 0.1579740000;0.03; 0.025336; 0.010905; 0.000145; 7.9e-05; 7.8e-05; false; 0.039077;0.02; 0.01595; 0.008232;0.0020949999999999996; 0.000476; 0.000456; 0.000463; false; 0.028937;0.03; 0.022305; 0.009056;0.000325; 0.000882; 0.001567; 0.000806; false; 0.037736;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.1542; 0.0000; 0.0011; 0.0002; 0.0003; False; 0.0016; 0.1576;1.25; 0.0459; 0.0059; 0.0192; 0.0011; 0.0067; False; 0.0270; 0.0794;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.32;0.09120162700000001; 0.002602451; 2.8553E-5; false; 0.022203727; 0.330950372
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-250-*.mata;0.13;0.0681716;0.0060753000000000005; 0.0048385000; 0.0002161000; False; 0.0139016000; 0.2107900000;0.04; 0.033623; 0.013339; 0.000204; 0.000182; 0.000114; false; 0.050617;0.05; 0.03475; 0.013662;0.005012; 0.00139; 0.001338; 0.001266; false; 0.060135;0.06; 0.034732; 0.013279;0.000863; 0.001809; 0.00246; 0.001221; false; 0.058949;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.0541; 0.0000; 0.0014; 0.0004; 0.0004; False; 0.0022; 0.0568;1.34; 0.0563; 0.0166; 0.0562; 0.0023; 0.0202; False; 0.0788; 0.1521;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.38;0.059990011999999995; 0.002950242; 4.381E-5; false; 0.010171301; 0.271337314
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-300-*.mata;0.14;0.075677;0.0100032; 0.0079478000; 0.0003091000; False; 0.0226167000; 0.1664075000;0.05; 0.041698; 0.015104; 0.000247; 0.000132; 0.000119; false; 0.060888;0.06; 0.042145; 0.015886;0.006443; 0.001785; 0.001776; 0.001666; false; 0.072846;0.05; 0.042131; 0.015742;0.001013; 0.001678; 0.002385; 0.001448; false; 0.069071;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.32; 0.1074; 0.0000; 0.0014; 0.0004; 0.0004; False; 0.0022; 0.1102;1.2; 0.0440; 0.0144; 0.0505; 0.0019; 0.0176; False; 0.0701; 0.1289;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.4;0.075013778; 0.046700253; 5.6457E-5; false; 0.066093855; 0.358392717
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-350-*.mata;0.15;0.1178854;0.009797700000000001; 0.0077180000; 0.0002251000; False; 0.0213709000; 0.2302489000;0.06; 0.048374; 0.016635; 0.000282; 0.000153; 0.000135; false; 0.069491;0.07; 0.048728; 0.016471;0.006956; 0.00172; 0.001586; 0.001506; false; 0.080012;0.07; 0.048813; 0.01775;0.001144; 0.00169; 0.002557; 0.001628; false; 0.078298;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.0838; 0.0000; 0.0012; 0.0005; 0.0005; False; 0.0022; 0.0866;1.28; 0.0835; 0.0297; 0.1125; 0.0036; 0.0459; False; 0.1621; 0.2761;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.28;0.071801158; 0.003304423; 3.3295E-5; false; 0.011301519; 0.235909933
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-400-*.mata;0.17;0.1436668;0.0116506; 0.0086939000; 0.0003278000; False; 0.0254373000; 0.2743540000;0.06; 0.054322; 0.017328; 0.000317; 0.000168; 0.000166; false; 0.076298;0.07; 0.054881; 0.017219;0.007764999999999999; 0.002043; 0.001919; 0.001863; false; 0.088828;0.07; 0.053011; 0.016574;0.001188; 0.001657; 0.002498; 0.001817; false; 0.081064;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.38; 0.0974; 0.0000; 0.0021; 0.0005; 0.0006; False; 0.0033; 0.1017;1.57; 0.0903; 0.0395; 0.1403; 0.0059; 0.0507; False; 0.1971; 0.3275;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.37;0.073539173; 0.003551765; 3.0864E-5; false; 0.020657284; 0.34883147
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-450-*.mata;0.11;0.0593193;0.0069984999999999995; 0.0059194000; 0.0002688000; False; 0.0160119000; 0.1189639000;0.04; 0.040393; 0.013978; 0.000335; 0.000191; 0.000189; false; 0.058091;0.06; 0.04579; 0.011779;0.0048059999999999995; 0.001206; 0.001051; 0.001105; false; 0.067865;0.05; 0.034067; 0.011475;0.0007390000000000001; 0.001122; 0.001639; 0.001186; false; 0.053392;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.29; 0.1769; 0.0000; 0.0019; 0.0005; 0.0006; False; 0.0030; 0.1808;1.54; 0.1994; 0.0739; 0.2056; 0.0045; 0.0627; False; 0.2729; 0.5470;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.52;0.051185926; 0.00427336; 4.248E-5; false; 0.012748561; 0.225483674
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-50-*.mata;0.13;0.0570377;0.010473800000000002; 0.0083119000; 0.0003741000; False; 0.0237708000; 0.1483058000;0.0; 0.006776; 0.007763; 5e-05; 3.1e-05; 2.4e-05; false; 0.016234;0.0; 0.006753; 0.007372;0.001168; 0.000238; 0.000192; 0.000169; false; 0.017354;0.01; 0.006569; 0.007041;0.00018600000000000002; 0.000959; 0.000909; 0.000268; false; 0.018702;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.17; 0.0307; 0.0000; 0.0006; 0.0001; 0.0001; False; 0.0007; 0.0319;1.06; 0.0170; 0.0016; 0.0026; 0.0005; 0.0010; False; 0.0042; 0.0231;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.15;0.064903743; 0.007284298; 3.1427E-5; false; 0.026993936; 0.199714076
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/longstrings-500-*.mata;0.15;0.09347050000000001;0.0309154; 0.0115352000; 0.0003046000; False; 0.0526571000; 0.2094135000;0.09; 0.070927; 0.022207; 0.000374; 0.000229; 0.000198; false; 0.099068;0.09; 0.068705; 0.021542;0.010149; 0.002439; 0.002316; 0.002333; false; 0.111237;0.09; 0.070155; 0.021264;0.0014390000000000002; 0.001903; 0.003111; 0.002281; false; 0.105141;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.1162; 0.0000; 0.0023; 0.0007; 0.0007; False; 0.0037; 0.1209;1.65; 0.1376; 0.0822; 0.2170; 0.0051; 0.0769; False; 0.2991; 0.5196;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.54;0.121360151; 0.011775183; 4.2344E-5; false; 0.057628016; 0.489782851
