name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_597.0.mata;0.2; 0.0603202000;0.0056663; 0.0586183000; 0.0001417000; False; 0.0661130000; 0.2196167000;0.18; 0.135584; 0.045222; 0.000907; 0.000369; false; 0.19638;0.32; 0.096177; 0.067251; 0.11321; 0.019912; 0.023061; false; 0.331447;0.17; 0.136085; 0.00904; 0.020821; 0.005902; 0.005234; false; 0.189294;1.19; 0.140622; 9e-06; 1.2e-05; false; 0.722283;1.05; 0.1007; 0.0000; 0.0218; 0.0008; 0.0000; False; 0.0226; 0.1245;3.06; 0.1893; 0.0592; 1.7056; 1.7119; 0.0215; 0.0541; False; 1.7876; 2.0370;1.97; 0.2352; 0.0502; 0.5254; 0.5443; 0.0001; False; 0.5445; 0.8311;3.22; 0.86945191; 0.049169004; 0.012645737; false; 0.068881696; 1.198784562;2.21; 0.183744036; 0.061204205; 2.8616E-5; false; 0.068159076; 0.601737851
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_657.0.mata;0.3; 0.2138122000;0.0091785; 0.0870149000; 0.0001681000; False; 0.0987854000; 0.4807320000;0.21; 0.164071; 0.05622; 0.000998; 0.000403; false; 0.239036;0.36; 0.164788; 0.051231; 0.126979; 0.013595; 0.014034; false; 0.379291;0.11; 0.086847; 0.005552; 0.014506; 0.004266; 0.004091; false; 0.124026;1.37; 0.159041; 2e-05; 9e-06; false; 0.915956;1.35; 0.2293; 0.0000; 0.0482; 0.0012; 0.0000; False; 0.0494; 0.2804;2.65; 0.1254; 0.0409; 1.5752; 1.5820; 0.0210; 0.0763; False; 1.6794; 1.8466;2.11; 0.2287; 0.0628; 0.6832; 0.6938; 0.0001; False; 0.6939; 0.9868;3.69; 1.045459243; 0.079849533; 0.004583602; false; 0.099076778; 1.466338827;2.89; 0.381729619; 0.07780816; 3.391E-5; false; 0.095955925; 1.137682412
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_670.0.mata;0.35; 0.1462216000;0.0101853; 0.1109259000; 0.0003538000; False; 0.1245305000; 0.3578423000;0.26; 0.201861; 0.057072; 0.001384; 0.00051; false; 0.284171;0.48; 0.159443; 0.112018; 0.151645; 0.025827; 0.020435; false; 0.489109;0.23; 0.180219; 0.01333; 0.026381; 0.007332; 0.007063; false; 0.248489;1.1; 0.104698; 7e-06; 8e-06; false; 0.708566;1.07; 0.1482; 0.0000; 0.0270; 0.0013; 0.0000; False; 0.0284; 0.1777;3.54; 0.3092; 0.1101; 2.1489; 2.1577; 0.0232; 0.0658; False; 2.2468; 2.6671;2.17; 0.2702; 0.0765; 0.7531; 0.7757; 0.0001; False; 0.7759; 1.1242;3.45; 0.938661548; 0.045331508; 0.001863956; false; 0.052938999; 1.459488723;2.41; 0.411048719; 0.075029408; 2.8776E-5; false; 0.083144438; 0.880962428
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_671.0.mata;0.26; 0.1045420000;0.006137699999999999; 0.0625188000; 0.0001750000; False; 0.0710842000; 0.2552448000;0.25; 0.202048; 0.054541; 0.00112; 0.000457; false; 0.279661;0.53; 0.200962; 0.11507; 0.158619; 0.025965; 0.025756; false; 0.545992;0.24; 0.192888; 0.014098; 0.025651; 0.00707; 0.006475; false; 0.264001;1.17; 0.128526; 7e-06; 7e-06; false; 0.766561;1.15; 0.1477; 0.0000; 0.0261; 0.0009; 0.0000; False; 0.0271; 0.1760;3.67; 0.2959; 0.1025; 2.2012; 2.2106; 0.0234; 0.0675; False; 2.3016; 2.7010;2.18; 0.2815; 0.0787; 0.8929; 0.9151; 0.0001; False; 0.9152; 1.2770;3.33; 0.827037377; 0.041115812; 0.002215672; false; 0.050362932; 1.41558539;2.36; 0.38313325; 0.1142692; 3.4496E-5; false; 0.131074032; 0.899780798
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_673.0.mata;0.47; 0.2356377000;0.008922699999999999; 0.0961527000; 0.0001745000; False; 0.1085574000; 0.4612091000;0.53; 0.414238; 0.112303; 0.002099; 0.000966; false; 0.571217;0.61; 0.219009; 0.128215; 0.19146; 0.030571; 0.031014; false; 0.621976;0.53; 0.417883; 0.037515; 0.052118; 0.013066; 0.01244; false; 0.569355;4.3; 0.414751; 2.8e-05; 1.3e-05; false; 3.88165;1.26; 0.3065; 0.0000; 0.0489; 0.0017; 0.0000; False; 0.0507; 0.3596;6.26; 0.5648; 0.2173; 4.3342; 4.3413; 0.0227; 0.0715; False; 4.4356; 5.2192;2.8; 0.5520; 0.1546; 1.0969; 1.1186; 0.0001; False; 1.1187; 1.8276;4.48; 1.221236881; 0.073952044; 0.002180157; false; 0.082321818; 1.814143319;2.95; 0.304773936; 0.072671069; 2.8215E-5; false; 0.079477551; 0.909371174
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_678.0.mata;0.45; 0.2420432000;0.0092956; 0.0970806000; 0.0002038000; False; 0.1093377000; 0.4544682000;0.51; 0.411509; 0.112556; 0.002083; 0.000872; false; 0.573314;0.71; 0.280772; 0.145969; 0.230703; 0.026149; 0.026255; false; 0.740048;0.47; 0.357952; 0.038221; 0.054095; 0.01244; 0.013794; false; 0.519127;4.24; 0.41354; 2e-05; 1.3e-05; false; 3.90634;1.6; 0.5417; 0.0000; 0.1002; 0.0026; 0.0000; False; 0.1028; 0.6478;5.03; 0.4501; 0.1082; 3.3427; 3.3498; 0.0230; 0.0776; False; 3.4505; 4.0103;3.1; 0.5432; 0.1523; 1.5393; 1.5826; 0.0001; False; 1.5828; 2.2811;4.23; 1.255134137; 0.074422084; 0.002245024; false; 0.083484355; 1.808970292;2.95; 0.355182872; 0.140413549; 4.1364E-5; false; 0.148753442; 1.091536674
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;2.83; 1.6815378000;0.005270500000000001; 0.2770273000; 0.0001452000; False; 0.2841615000; 2.7875488000;18.58; 8.08148; 10.5553; 0.017227; 0.001883; false; 19.3928;28.11; 8.17369; 4.9746; 13.7162; 0.37276; 0.415625; false; 28.3387;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;11.43; 6.0414; 0.0000; 5.3218; 0.0167; 0.0000; False; 5.3386; 11.4205;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;38.6; 30.533551072; 0.107473372; 0.002068991; false; 0.115916264; 32.43023122;11.39; 3.138204616; 0.668898996; 3.4937E-5; false; 0.676293239; 5.317849895
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.17; 0.0392162000;0.0175343; 0.0520085000; 0.0001871000; False; 0.0724731000; 0.1636547000;0.0; 0.003741; 0.000732; 5.6e-05; 2.1e-05; false; 0.005222;0.01; 0.003703; 0.001621; 0.002672; 0.000616; 0.00059; false; 0.0098;0.01; 0.003763; 0.000212; 0.001832; 0.000924; 0.000424; false; 0.00864;0.51; 0.003837; 8e-06; 8e-06; false; 0.007519;1.21; 0.0137; 0.0000; 0.0016; 0.0001; 0.0000; False; 0.0017; 0.0157;1.17; 0.0129; 0.0020; 0.0162; 0.0166; 0.0010; 0.0009; False; 0.0186; 0.0336;1.21; 0.0137; 0.0028; 0.0079; 0.0090; 0.0001; False; 0.0092; 0.0258;1.35; 0.157532779; 0.023541027; 0.00188563; false; 0.03100751; 0.306066424;1.15; 0.041700678; 0.022314997; 4.6146E-5; false; 0.029010322; 0.178734407
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.19; 0.0443517000;0.0084532; 0.0733426000; 0.0002150000; False; 0.0845701000; 0.1849340000;0.01; 0.013576; 0.002294; 8.9e-05; 5.7e-05; false; 0.01789;0.03; 0.013686; 0.006168; 0.007841; 0.001898; 0.001872; false; 0.032951;0.02; 0.01377; 0.000714; 0.003999; 0.001642; 0.001103; false; 0.023528;0.49; 0.012826; 1e-05; 1.3e-05; false; 0.023688;1.03; 0.0153; 0.0000; 0.0020; 0.0001; 0.0000; False; 0.0021; 0.0176;1.29; 0.0261; 0.0103; 0.0740; 0.0751; 0.0028; 0.0062; False; 0.0842; 0.1209;0.89; 0.0154; 0.0041; 0.0109; 0.0123; 0.0001; False; 0.0124; 0.0321;1.62; 0.209775162; 0.027768871; 0.001972057; false; 0.035565532; 0.399629117;1.32; 0.040703443; 0.028691095; 3.1534E-5; false; 0.066040534; 0.252387169
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.2; 0.0515970000;0.0096641; 0.0736794000; 0.0002705000; False; 0.0865587000; 0.1958021000;0.03; 0.027753; 0.004373; 0.000168; 0.00011; false; 0.036278;0.06; 0.028205; 0.014314; 0.010466; 0.003158; 0.002585; false; 0.061603;0.04; 0.028737; 0.001429; 0.006575; 0.002458; 0.001772; false; 0.045163;0.62; 0.029501; 1.6e-05; 1.4e-05; false; 0.06078;1.12; 0.0268; 0.0000; 0.0038; 0.0001; 0.0000; False; 0.0040; 0.0313;1.47; 0.0451; 0.0196; 0.1267; 0.1285; 0.0051; 0.0121; False; 0.1458; 0.2110;1.12; 0.0291; 0.0081; 0.0201; 0.0225; 0.0001; False; 0.0226; 0.0601;1.95; 0.255761171; 0.038573878; 0.002011633; false; 0.046907028; 0.470945097;1.54; 0.066545956; 0.063631259; 3.6192E-5; false; 0.070694878; 0.34126203
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.3; 0.0901182000;0.0095571; 0.1276111000; 0.0003667000; False; 0.1401178000; 0.3064673000;0.1; 0.091178; 0.009367; 0.000781; 0.000422; false; 0.114416;0.21; 0.08499; 0.045479; 0.044662; 0.018165; 0.018118; false; 0.220775;0.13; 0.086187; 0.004543; 0.026159; 0.004807; 0.004206; false; 0.134396;0.68; 0.086731; 2.1e-05; 9e-06; false; 0.177757;1.41; 0.1440; 0.0000; 0.0165; 0.0011; 0.0000; False; 0.0177; 0.1634;2.01; 0.1289; 0.1378; 0.4864; 0.4908; 0.0127; 0.0600; False; 0.5636; 0.8312;1.54; 0.1342; 0.0499; 0.1009; 0.1133; 0.0001; False; 0.1135; 0.2989;3.11; 0.496693151; 0.040173394; 0.002250465; false; 0.053321467; 0.79872489;2.04; 0.13309612; 0.056992109; 3.1098E-5; false; 0.067973051; 0.420913776
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1117.0.mata;0.24; 0.0679667000;0.0096703; 0.0915229000; 0.0003656000; False; 0.1048054000; 0.2337579000;0.06; 0.050943; 0.006595; 0.000461; 0.000181; false; 0.064671;0.12; 0.039319; 0.029777; 0.030571; 0.011965; 0.012594; false; 0.129045;0.07; 0.051264; 0.002429; 0.008732; 0.003245; 0.002574; false; 0.074188;0.55; 0.048201; 1e-05; 8e-06; false; 0.099338;1.3; 0.0779; 0.0000; 0.0110; 0.0006; 0.0000; False; 0.0117; 0.0909;1.1; 0.0447; 0.0243; 0.2050; 0.2064; 0.0036; 0.0121; False; 0.2222; 0.2916;1.33; 0.0800; 0.0276; 0.0625; 0.0699; 0.0001; False; 0.0701; 0.1785;2.4; 0.407498805; 0.062069285; 0.001874994; false; 0.073654091; 0.704177054;1.56; 0.112675424; 0.038328125; 2.8632E-5; false; 0.044978509; 0.528172786
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1170.0.mata;0.21; 0.0523980000;0.008056; 0.0766716000; 0.0003238000; False; 0.0870456000; 0.2004812000;0.07; 0.066907; 0.008156; 0.000578; 0.000234; false; 0.0841;0.17; 0.06868; 0.036936; 0.034346; 0.012249; 0.012926; false; 0.171231;0.1; 0.068034; 0.003514; 0.021136; 0.003969; 0.003449; false; 0.107177;0.58; 0.061816; 9e-06; 8e-06; false; 0.126973;1.23; 0.0988; 0.0000; 0.0119; 0.0005; 0.0000; False; 0.0124; 0.1122;1.27; 0.0604; 0.0382; 0.1541; 0.1558; 0.0048; 0.0180; False; 0.1787; 0.2778;1.31; 0.1522; 0.0328; 0.0731; 0.0817; 0.0001; False; 0.0819; 0.2678;2.31; 0.37760312; 0.044854045; 0.002183324; false; 0.056330738; 0.663516075;1.96; 0.189311168; 0.045942567; 3.3013E-5; false; 0.053288718; 0.540385776
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1172.0.mata;0.22; 0.0564965000;0.0100092; 0.0986421000; 0.0002841000; False; 0.1116336000; 0.2163774000;0.07; 0.061718; 0.006962; 0.000479; 0.000206; false; 0.07694;0.17; 0.067051; 0.032708; 0.037253; 0.013621; 0.014796; false; 0.17076;0.09; 0.067127; 0.00326; 0.017075; 0.002362; 0.002028; false; 0.099033;0.51; 0.034856; 6e-06; 9e-06; false; 0.076324;1.36; 0.1033; 0.0000; 0.0140; 0.0008; 0.0000; False; 0.0149; 0.1196;1.57; 0.0925; 0.0714; 0.2966; 0.2998; 0.0088; 0.0323; False; 0.3409; 0.5055;1.01; 0.0551; 0.0297; 0.0361; 0.0405; 0.0001; False; 0.0406; 0.1260;2.7; 0.538038013; 0.04291739; 0.004717664; false; 0.062858595; 0.887877451;1.67; 0.117679485; 0.059941537; 1.59598E-4; false; 0.089851606; 0.606102494
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1307.0.mata;0.19; 0.0431386000;0.0080253; 0.0750971000; 0.0001778000; False; 0.0858700000; 0.1857004000;0.01; 0.014139; 0.003248; 0.00022; 7.4e-05; false; 0.019696;0.04; 0.014348; 0.00636; 0.012676; 0.003044; 0.002711; false; 0.04067;0.02; 0.014534; 0.000722; 0.004707; 0.001897; 0.001279; false; 0.02558;0.49; 0.013546; 1e-05; 1.1e-05; false; 0.030322;1.21; 0.0291; 0.0000; 0.0057; 0.0003; 0.0000; False; 0.0061; 0.0359;1.31; 0.0188; 0.0043; 0.0604; 0.0618; 0.0023; 0.0037; False; 0.0680; 0.0914;0.91; 0.0158; 0.0040; 0.0149; 0.0167; 0.0001; False; 0.0168; 0.0368;1.83; 0.246493448; 0.033252987; 0.001931168; false; 0.040703805; 0.496607694;1.33; 0.083195387; 0.064478381; 3.4012E-5; false; 0.077812547; 0.38466334
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1317.0.mata;0.15; 0.0287159000;0.0072231; 0.0693955000; 0.0001533000; False; 0.0785548000; 0.1426483000;0.01; 0.007937; 0.001655; 0.000122; 5.5e-05; false; 0.010913;0.02; 0.007841; 0.003322; 0.006953; 0.00166; 0.001567; false; 0.022267;0.01; 0.007595; 0.000383; 0.002804; 0.001116; 0.00081; false; 0.014097;0.39; 0.013958; 1.4e-05; 1.5e-05; false; 0.031663;1.02; 0.0157; 0.0000; 0.0028; 0.0001; 0.0000; False; 0.0029; 0.0190;1.37; 0.0274; 0.0053; 0.0911; 0.0924; 0.0037; 0.0068; False; 0.1031; 0.1362;1.04; 0.0328; 0.0087; 0.0298; 0.0317; 0.0001; False; 0.0318; 0.0736;1.74; 0.24195645; 0.032624285; 0.002145074; false; 0.04096205; 0.410604299;1.29; 0.084696181; 0.047477076; 2.5027E-5; false; 0.056180677; 0.291102316
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1337.0.mata;0.21; 0.0613430000;0.0106896; 0.0779909000; 0.0002510000; False; 0.0941428000; 0.2225033000;0.05; 0.047719; 0.003514; 0.000231; 0.000105; false; 0.055563;0.1; 0.039089; 0.019563; 0.021107; 0.00825; 0.009844; false; 0.101191;0.05; 0.042832; 0.001353; 0.00676; 0.003579; 0.003121; false; 0.06342;0.6; 0.050268; 1.4e-05; 1.4e-05; false; 0.10619;1.27; 0.0843; 0.0000; 0.0115; 0.0006; 0.0000; False; 0.0123; 0.0980;1.18; 0.0733; 0.0262; 0.1308; 0.1323; 0.0041; 0.0145; False; 0.1509; 0.2510;1.0; 0.0476; 0.0147; 0.0327; 0.0364; 0.0001; False; 0.0366; 0.0994;2.31; 0.319886231; 0.044883028; 0.002272255; false; 0.053460539; 0.566053488;1.79; 0.10789583; 0.05014202; 3.9386E-5; false; 0.057266375; 0.401244468
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1357.0.mata;0.24; 0.0672839000;0.009297; 0.0949617000; 0.0003168000; False; 0.1071590000; 0.2518796000;0.06; 0.055015; 0.006921; 0.000508; 0.000199; false; 0.069529;0.1; 0.051547; 0.015016; 0.019022; 0.009065; 0.007323; false; 0.105745;0.07; 0.05074; 0.002764; 0.009419; 0.003383; 0.002871; false; 0.075267;0.59; 0.054275; 1e-05; 9e-06; false; 0.111268;1.2; 0.0462; 0.0000; 0.0067; 0.0003; 0.0000; False; 0.0071; 0.0540;1.5; 0.0786; 0.0473; 0.2369; 0.2396; 0.0079; 0.0257; False; 0.2733; 0.3998;1.08; 0.0459; 0.0142; 0.0318; 0.0370; 0.0001; False; 0.0371; 0.0977;2.35; 0.313062624; 0.036830506; 0.00212375; false; 0.044868073; 0.595143537;1.75; 0.087322189; 0.090234492; 3.8355E-5; false; 0.101198461; 0.49626132
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.25; 0.0699199000;0.0097692; 0.1045809000; 0.0003009000; False; 0.1174451000; 0.2589232000;0.06; 0.05822; 0.007813; 0.000623; 0.000225; false; 0.074244;0.15; 0.058085; 0.033486; 0.033185; 0.011618; 0.013772; false; 0.155672;0.09; 0.051838; 0.003167; 0.021715; 0.003955; 0.003444; false; 0.09127;0.61; 0.062634; 1.1e-05; 8e-06; false; 0.129661;1.35; 0.0987; 0.0000; 0.0130; 0.0008; 0.0000; False; 0.0138; 0.1138;1.29; 0.0553; 0.0349; 0.1670; 0.1687; 0.0050; 0.0193; False; 0.1931; 0.2838;1.36; 0.0919; 0.0333; 0.0735; 0.0824; 0.0001; False; 0.0826; 0.2087;2.58; 0.325918128; 0.039523099; 0.00262378; false; 0.050131389; 0.61427329;1.98; 0.127463193; 0.047674447; 3.6045E-5; false; 0.055305627; 0.460042113
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.26; 0.0741102000;0.0098396; 0.1076826000; 0.0003108000; False; 0.1207319000; 0.2795571000;0.07; 0.061144; 0.007841; 0.000453; 0.000194; false; 0.077556;0.15; 0.059757; 0.029827; 0.03546; 0.012041; 0.012266; false; 0.155008;0.09; 0.064073; 0.003331; 0.021659; 0.003992; 0.003584; false; 0.103337;0.63; 0.060713; 7e-06; 6e-06; false; 0.122618;1.29; 0.0959; 0.0000; 0.0140; 0.0009; 0.0000; False; 0.0150; 0.1124;1.74; 0.0917; 0.0714; 0.3238; 0.3358; 0.0196; 0.0364; False; 0.3919; 0.5557;1.11; 0.0976; 0.0344; 0.0815; 0.0911; 0.0001; False; 0.0913; 0.2243;2.21; 0.320286235; 0.052412801; 0.002171295; false; 0.061740316; 0.602426896;1.75; 0.124175334; 0.054193017; 3.511E-5; false; 0.062516195; 0.387475233
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.21; 0.0657212000;0.0088579; 0.0642673000; 0.0001633000; False; 0.0759747000; 0.2019482000;0.03; 0.028913; 0.003347; 0.000318; 0.000112; false; 0.036402;0.1; 0.052531; 0.023204; 0.017761; 0.005917; 0.006839; false; 0.111107;0.07; 0.053277; 0.002596; 0.009708; 0.003359; 0.002844; false; 0.077847;0.62; 0.058143; 1.4e-05; 1.3e-05; false; 0.115407;1.31; 0.0843; 0.0000; 0.0111; 0.0005; 0.0000; False; 0.0117; 0.0971;1.26; 0.0485; 0.0262; 0.1308; 0.1323; 0.0040; 0.0144; False; 0.1508; 0.2259;1.11; 0.0796; 0.0278; 0.0656; 0.0736; 0.0001; False; 0.0737; 0.1820;2.48; 0.333079088; 0.058884652; 0.003768415; false; 0.08138635; 0.619112615;1.97; 0.175522567; 0.04284434; 4.4145E-5; false; 0.062738724; 0.497649821
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.25; 0.0676763000;0.0102109; 0.1044267000; 0.0003293000; False; 0.1177112000; 0.2940499000;0.07; 0.058624; 0.008706; 0.000521; 0.000212; false; 0.076727;0.16; 0.0621; 0.03527; 0.036829; 0.016043; 0.016247; false; 0.171799;0.09; 0.061759; 0.002884; 0.020546; 0.003548; 0.002958; false; 0.097942;0.6; 0.060428; 1e-05; 1.1e-05; false; 0.105163;1.11; 0.0546; 0.0000; 0.0074; 0.0003; 0.0000; False; 0.0078; 0.0631;1.71; 0.0971; 0.0681; 0.3582; 0.3611; 0.0092; 0.0390; False; 0.4095; 0.5754;1.39; 0.0921; 0.0339; 0.0773; 0.0863; 0.0001; False; 0.0864; 0.2133;2.43; 0.479803326; 0.023380507; 0.001427592; false; 0.029913544; 0.787724525;1.92; 0.135005054; 0.094601987; 3.3883E-5; false; 0.109927765; 0.469248711
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.25; 0.0677796000;0.0090498; 0.1061501000; 0.0002947000; False; 0.1182724000; 0.2605337000;0.03; 0.033275; 0.004033; 0.000265; 0.000114; false; 0.042099;0.14; 0.044702; 0.035542; 0.03471; 0.011691; 0.01249; false; 0.145453;0.09; 0.061109; 0.00294; 0.020707; 0.003893; 0.003305; false; 0.098616;0.53; 0.061578; 1.4e-05; 1.2e-05; false; 0.126416;1.27; 0.0946; 0.0000; 0.0121; 0.0005; 0.0000; False; 0.0127; 0.1084;1.28; 0.0525; 0.0345; 0.1683; 0.1700; 0.0049; 0.0191; False; 0.1941; 0.2816;0.97; 0.0516; 0.0160; 0.0375; 0.0422; 0.0001; False; 0.0423; 0.1105;2.47; 0.349358165; 0.037432491; 0.001992737; false; 0.046130863; 0.613996071;2.15; 0.149168468; 0.083831817; 4.5829E-5; false; 0.100856973; 0.50746935
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.2; 0.0408854000;0.0094842; 0.0848749000; 0.0002611000; False; 0.0974391000; 0.1925279000;0.03; 0.031441; 0.004601; 0.000344; 0.000134; false; 0.041089;0.08; 0.031498; 0.016788; 0.021205; 0.007619; 0.007826; false; 0.088617;0.04; 0.032596; 0.001016; 0.00577; 0.002578; 0.001964; false; 0.047875;0.54; 0.030911; 1e-05; 8e-06; false; 0.063927;1.17; 0.0295; 0.0000; 0.0049; 0.0002; 0.0000; False; 0.0051; 0.0353;1.43; 0.0549; 0.0232; 0.1420; 0.1440; 0.0055; 0.0090; False; 0.1586; 0.2372;1.27; 0.0528; 0.0165; 0.0416; 0.0467; 0.0001; False; 0.0469; 0.1169;2.02; 0.259710813; 0.03713186; 0.002483171; false; 0.04635134; 0.481718518;1.62; 0.100153537; 0.060399632; 3.0322E-5; false; 0.066587724; 0.382741704
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.24; 0.0507772000;0.0094644; 0.1108468000; 0.0003725000; False; 0.1230846000; 0.2580570000;0.04; 0.039513; 0.00577; 0.000298; 0.000156; false; 0.051313;0.1; 0.041488; 0.021218; 0.024859; 0.009192; 0.008029; false; 0.109271;0.04; 0.023192; 0.001482; 0.009998; 0.002476; 0.001787; false; 0.042455;0.5; 0.036105; 1.2e-05; 6e-06; false; 0.05424;1.27; 0.0594; 0.0000; 0.0085; 0.0003; 0.0000; False; 0.0089; 0.0691;1.66; 0.0650; 0.0550; 0.2473; 0.2506; 0.0097; 0.0315; False; 0.2920; 0.4126;1.38; 0.0630; 0.0237; 0.0532; 0.0606; 0.0001; False; 0.0608; 0.1482;2.29; 0.470656323; 0.037499633; 0.002092254; false; 0.045635954; 0.771957676;1.8; 0.081784236; 0.134026611; 4.0878E-5; false; 0.142396625; 0.503032238
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.29; 0.0878639000;0.0096483; 0.1184156000; 0.0003322000; False; 0.1308445000; 0.3063218000;0.09; 0.081674; 0.010548; 0.000517; 0.000315; false; 0.102895;0.19; 0.083582; 0.029658; 0.031449; 0.013315; 0.01979; false; 0.186544;0.11; 0.079914; 0.002195; 0.01734; 0.004975; 0.004697; false; 0.119383;0.58; 0.086232; 2.1e-05; 9e-06; false; 0.176761;1.14; 0.0717; 0.0000; 0.0103; 0.0008; 0.0000; False; 0.0112; 0.0842;1.86; 0.0895; 0.1037; 0.5161; 0.5225; 0.0147; 0.0700; False; 0.6073; 0.8014;1.51; 0.1181; 0.0433; 0.1003; 0.1130; 0.0001; False; 0.1131; 0.2757;2.86; 0.38068277; 0.032377194; 0.002168051; false; 0.04150367; 0.647201379;2.06; 0.160309946; 0.062526569; 4.9689E-5; false; 0.074005114; 0.498081139
