name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11080-*.mata;0.01; 0.010001;0.004756;0.000523;0.000142; 1e-06; true; 0.017486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11081-*.mata;0.0; 0.006071; 0.001207; 7.9e-05; 2e-05; 3.1e-05; false; 0.008574
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11086-*.mata;0.07; 0.047428;0.021422999999999998;0.004289;0.00082; 1.1e-05; false; 0.084088
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11087-*.mata;0.02; 0.018835;0.003085;0.00020899999999999998;4e-05; 2e-06; true; 0.026087
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11090-*.mata;0.08; 0.048433;0.022274000000000002;0.004662;0.000849; 0.000111; false; 0.089511
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11091-*.mata;0.03; 0.032931;0.001116;0.000122;3.9999999999999996e-05; 2e-06; true; 0.04071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11096-*.mata;0.02; 0.019254;0.003378;0.00011200000000000001;3.2999999999999996e-05; 1e-06; true; 0.02657
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11097-*.mata;0.0; 0.005582;0.000528;3.5e-05;4e-06; 2e-06; true; 0.007272
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11100-*.mata;0.0; 0.002461; 0.000725; 1.9e-05; 5e-06; 1e-06; true; 0.003928
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11101-*.mata;0.04; 0.034077;0.002271;0.00023099999999999998;5.7e-05; 7e-05; false; 0.042007
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11106-*.mata;0.12; 0.037408;0.08624400000000002;0.0031190000000000002;0.000549; 3e-06; true; 0.133115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11107-*.mata;0.0; 0.008809;0.000177;9e-06;4e-06; 1e-06; true; 0.010459
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11110-*.mata;0.01; 0.008674;0.000308;1.6e-05;8e-06; 2e-06; true; 0.010724
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11111-*.mata;0.0; 0.016554;0.001077;0.000144;3.7e-05; 3.5e-05; false; 0.019621
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11116-*.mata;0.03; 0.023353;0.00426;9.699999999999999e-05;5.999999999999999e-06; 2e-06; true; 0.033845
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11117-*.mata;0.03; 0.027931;0.000527;4.4e-05;1.4e-05; 2e-06; true; 0.033664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11120-*.mata;0.0; 0.000813; 0.000337; 1.2e-05; 3e-06; 2e-06; true; 0.001445
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11126-*.mata;0.0; 0.007391;0.001312;0.000132;4.1e-05; 6e-06; true; 0.010709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11127-*.mata;0.01; 0.014773; 0.000388; 0.000273; 5.7e-05; 5.2e-05; false; 0.017388
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11130-*.mata;0.0; 0.00055; 0.000131; 2.9e-05; 1.6e-05; 1e-06; true; 0.000962
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11131-*.mata;0.0; 0.001117; 0.000206; 2e-05; 1e-05; 1e-06; true; 0.001681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11136-*.mata;0.05; 0.043121;0.00058;6.599999999999999e-05;3.3e-05; 0.000281; false; 0.054573
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11137-*.mata;0.0; 0.005176;0.000906;7.400000000000001e-05;1.9999999999999998e-05; 3e-06; false; 0.007246
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11140-*.mata;0.02; 0.015838;0.015487999999999998;9.599999999999999e-05;6.999999999999999e-06; 1.9e-05; true; 0.038216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11141-*.mata;0.02; 0.025373;0.00065;5.6999999999999996e-05;3.7000000000000005e-05; 7.6e-05; false; 0.028807
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11146-*.mata;0.0; 0.004289; 0.000513; 0.000237; 5.5e-05; 3.2e-05; false; 0.006234
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11147-*.mata;0.01; 0.008572; 0.006629; 0.000151; 4.1e-05; 7e-05; false; 0.017274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11150-*.mata;0.01; 0.012858;0.000273;1e-05;4.9999999999999996e-06; 1e-06; true; 0.014416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11151-*.mata;0.06; 0.07128;0.005612;0.0012929999999999997;0.000406; 2e-06; true; 0.085406
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11156-*.mata;0.01; 0.01141; 0.001509; 7.4e-05; 2.4e-05; 5.5e-05; false; 0.014468
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11157-*.mata;0.03; 0.04081;0.0051600000000000005;0.000312;7.7e-05; 2e-06; true; 0.052915
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11160-*.mata;0.01; 0.006271;0.002875;0.00042500000000000003;0.000115; 6.1e-05; false; 0.011239
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11161-*.mata;0.17; 0.089608;0.072257;0.003047;0.000581; 1e-06; true; 0.184091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11166-*.mata;0.01; 0.007726; 0.000233; 2.5e-05; 9e-06; 2.4e-05; false; 0.009286
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11167-*.mata;0.0; 0.006501;0.00014399999999999998;2.7e-05;1.3000000000000001e-05; 3.4e-05; false; 0.008138
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11170-*.mata;0.01; 0.012447;0.000279;3.2999999999999996e-05;7e-06; 1e-06; true; 0.020182
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11171-*.mata;0.0; 0.002026; 0.000138; 1.5e-05; 7e-06; 1.2e-05; false; 0.002664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11176-*.mata;0.0; 0.004879;0.000995;6.2e-05;2e-05; 1e-06; true; 0.007069
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11177-*.mata;0.03; 0.028849;0.002031;0.00016700000000000002;4.5e-05; 0.000145; false; 0.037075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11182-*.mata;0.0; 0.008089;0.00016099999999999998;1.4000000000000001e-05;4.9999999999999996e-06; 1e-06; true; 0.009943
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11183-*.mata;0.02; 0.028483;0.001065;0.000162;7.299999999999999e-05; 1e-06; true; 0.035006
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11184-*.mata;1.31; 0.386482;0.906633;0.026050000000000004;0.001761; 5.1e-05; false; 1.39706
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11185-*.mata;0.06; 0.050902;0.007064;0.000813;0.00016700000000000002; 8.1e-05; false; 0.065101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11188-*.mata;0.01; 0.013167;0.000207;2.5e-05;2e-05; 2e-06; true; 0.016325
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11189-*.mata;0.0; 0.003324; 0.000892; 2.2e-05; 4e-06; 2e-06; true; 0.00499
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11192-*.mata;0.01; 0.0087;0.0010479999999999999;7.1e-05;3.0999999999999995e-05; 1e-06; true; 0.011715
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11193-*.mata;0.0; 0.001367;0.0005970000000000001;1.5e-05;4.9999999999999996e-06; 2e-06; true; 0.002421
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11194-*.mata;0.0; 0.003456; 0.000639; 0.000102; 2.5e-05; 3.4e-05; false; 0.005035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11195-*.mata;0.0; 0.002593;0.000669;5.4999999999999995e-05;1.6e-05; 1e-06; true; 0.004018
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11198-*.mata;0.01; 0.009251;0.000523;6e-05;1.9e-05; 2e-06; true; 0.011991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11199-*.mata;0.03; 0.022728;0.007769;0.0010299999999999999;0.000261; 7.8e-05; false; 0.036607
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11202-*.mata;0.01; 0.008584; 0.000323; 0.000251; 5.2e-05; 5.5e-05; false; 0.010778
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11203-*.mata;0.0; 0.000463; 0.00011; 7e-06; 3e-06; 1e-06; true; 0.000764
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11204-*.mata;0.01; 0.006199;0.00204;0.000134;3.4e-05; 1e-06; true; 0.010474
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11205-*.mata;0.0; 0.001475; 0.000105; 8.2e-05; 1.9e-05; 1.1e-05; false; 0.002113
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11209-*.mata;0.01; 0.011485;0.0015899999999999998;0.00051;0.000113; 6.7e-05; false; 0.015847
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11212-*.mata;0.06; 0.032301;0.020227;0.002966;0.0006460000000000001; 0.000148; false; 0.063546
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11213-*.mata;0.01; 0.014959;0.001371;0.000222;6.2e-05; 1e-06; true; 0.019595
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11214-*.mata;0.0; 0.023025;6e-05;6e-06;2e-06; 1e-06; true; 0.024121
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11215-*.mata;0.0; 0.00362; 0.000158; 1.7e-05; 7e-06; 2.1e-05; false; 0.004503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11218-*.mata;0.0; 0.001619;0.000889;7.8e-05;2.6000000000000002e-05; 1e-06; true; 0.003115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11219-*.mata;0.05; 0.043646; 0.003868; 0.000795; 0.000165; 0.00021; false; 0.056686
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11222-*.mata;1.09; 0.25842;0.8405570000000001;0.0073750000000000005;0.0010209999999999998; 2e-06; true; 1.15335
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11223-*.mata;0.01; 0.018337;0.001799;0.000125;8.199999999999999e-05; 8.5e-05; false; 0.026363
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11224-*.mata;0.03; 0.026288;0.000792;9.400000000000001e-05;3.4e-05; 0.000109; false; 0.031972
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11225-*.mata;0.04; 0.048696;0.001651;9.999999999999999e-05;3.2e-05; 1e-06; true; 0.054853
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11228-*.mata;0.01; 0.008198;0.001183;5.3e-05;9e-06; 2e-06; true; 0.011204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11229-*.mata;0.0; 0.002607;0.0004;2.6000000000000002e-05;1.1e-05; 2e-06; true; 0.003625
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11232-*.mata;0.03; 0.029804;0.001342;3.899999999999999e-05;5.999999999999999e-06; 2e-06; true; 0.036822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11233-*.mata;0.0; 0.00351; 0.003126; 0.000122; 2.6e-05; 3.5e-05; false; 0.007642
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11234-*.mata;0.04; 0.037099;0.002249;0.000211;5.8e-05; 0.000217; false; 0.047584
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11235-*.mata;0.0; 0.007749;0.0010840000000000001;0.00022400000000000002;5.1e-05; 2.5e-05; false; 0.010138
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11238-*.mata;0.13; 0.052928;0.073491;0.004038;0.000694; 0.000459; false; 0.144397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11239-*.mata;0.02; 0.02256;0.002399;0.0005;9.499999999999999e-05; 5.9e-05; false; 0.029065
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11242-*.mata;0.04; 0.017435;0.017519;0.003151;0.0006230000000000001; 0.000213; false; 0.045281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11243-*.mata;0.02; 0.030978;0.000208;1.6e-05;5.999999999999999e-06; 2e-06; true; 0.034396
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11244-*.mata;0.02; 0.022886;0.000694;5.6000000000000006e-05;1.6e-05; 3e-06; true; 0.028579
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11245-*.mata;0.02; 0.015369;0.0030470000000000002;0.00048300000000000003;0.000108; 4.9e-05; false; 0.02116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11248-*.mata;0.0; 0.002223; 0.000674; 6.9e-05; 1.9e-05; 2.8e-05; false; 0.003603
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11249-*.mata;0.04; 0.042962;0.00039700000000000005;8e-06;3e-06; 1e-06; true; 0.048146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11252-*.mata;0.0; 0.000592; 9.8e-05; 7e-06; 4e-06; 7e-06; true; 0.000957
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11253-*.mata;0.0; 0.00316;0.000708;8.4e-05;2.5000000000000005e-05; 2e-06; true; 0.004932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11254-*.mata;0.01; 0.014327;0.00285;0.000169;4.8e-05; 1e-06; true; 0.018528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11255-*.mata;0.02; 0.023321;0.001565;0.000726;0.00024; 0.000141; false; 0.030413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11258-*.mata;0.0; 0.0015; 0.000367; 3.1e-05; 3e-06; 1e-06; true; 0.002355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11259-*.mata;0.01; 0.011638; 0.000762; 0.000389; 7.1e-05; 9.9e-05; false; 0.015003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11262-*.mata;0.01; 0.025978;0.003728;0.00017399999999999997;4.2e-05; 1e-06; true; 0.033292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11263-*.mata;0.01; 0.010866;0.0011589999999999999;0.000145;3.4e-05; 5.9e-05; false; 0.014405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11264-*.mata;0.03; 0.018928;0.0078;0.001878;0.000414; 0.000134; false; 0.033397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11265-*.mata;0.01; 0.013905;0.001419;0.000118;4.7e-05; 9.7e-05; false; 0.018192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11268-*.mata;1.46; 0.513785;0.910285;0.019368999999999997;0.003865; 0.001877; false; 1.53203
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11269-*.mata;0.1; 0.074089;0.024669999999999997;0.00033600000000000004;9.1e-05; 2e-06; true; 0.111685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11272-*.mata;0.01; 0.028207;0.007306;5.9999999999999995e-05;4e-06; 1e-06; true; 0.040481
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11273-*.mata;0.0; 0.005108;0.002698;0.000125;3.2e-05; 1e-06; true; 0.009159
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11274-*.mata;0.0; 0.006542;0.001774;0.000367;0.000117; 4.4e-05; false; 0.010606
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11275-*.mata;0.0; 0.005862; 0.000579; 0.000149; 3.7e-05; 3.9e-05; false; 0.007812
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11278-*.mata;0.03; 0.023522;0.003339;0.000233;6.2e-05; 2e-06; true; 0.034127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11279-*.mata;0.04; 0.035004;0.0015689999999999999;7.2e-05;6.599999999999999e-05; 4.2e-05; false; 0.041713
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11280-*.mata;0.0; 0.018507;0.0005430000000000001;8e-06;5.999999999999999e-06; 1e-06; true; 0.022804
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11281-*.mata;0.02; 0.035364;0.00015399999999999998;1e-05;8e-06; 1e-06; true; 0.039924
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11286-*.mata;0.0; 0.006139; 0.001206; 9.7e-05; 2.9e-05; 3.6e-05; false; 0.008834
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11287-*.mata;0.02; 0.019715;0.0009679999999999999;0.00011399999999999999;2.5e-05; 1e-06; true; 0.024982
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11290-*.mata;0.0; 0.002106; 0.000388; 5.9e-05; 1.9e-05; 2.4e-05; false; 0.003192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11291-*.mata;0.01; 0.014668; 0.000862; 0.000294; 5.9e-05; 5.3e-05; false; 0.018
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11296-*.mata;0.93; 0.182436;0.735463;0.006289;0.001072; 3e-06; true; 0.968337
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11297-*.mata;0.0; 0.011396;0.001817;0.00023;5.5e-05; 2.6e-05; false; 0.014724
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11300-*.mata;0.04; 0.024564;0.011007;0.001884;0.000375; 0.00015; false; 0.043384
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11301-*.mata;0.01; 0.011094;0.004996;0.0007880000000000001;0.000253; 1e-06; true; 0.019682
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11306-*.mata;0.0; 0.006803; 0.000845; 6.9e-05; 2.1e-05; 3e-05; false; 0.008866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11307-*.mata;0.0; 0.001341;0.00022899999999999998;3e-05;8e-06; 1e-06; true; 0.002038
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11310-*.mata;0.0; 0.002748;0.001194;0.00011199999999999998;2.9000000000000004e-05; 2e-06; true; 0.0048
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11311-*.mata;0.03; 0.01523;0.015502000000000002;0.001011;0.000191; 8.3e-05; false; 0.035668
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11316-*.mata;0.01; 0.015438; 0.000563; 0.000465; 9.6e-05; 0.000117; false; 0.019427
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11317-*.mata;0.0; 0.002992;0.000342;3.7e-05;1.3e-05; 1e-06; true; 0.004188
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11320-*.mata;0.01; 0.012237;0.00027100000000000003;1.6e-05;6.999999999999999e-06; 2e-06; true; 0.015024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11321-*.mata;0.0; 0.001099;0.00031099999999999997;5.1e-05;1.9e-05; 2e-06; true; 0.001921
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11326-*.mata;0.02; 0.019522;0.004236;0.000885;0.000198; 0.000117; false; 0.02947
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11327-*.mata;0.03; 0.027416;0.0020239999999999998;0.000135;4e-05; 1e-06; true; 0.033016
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11330-*.mata;0.0; 0.005357;0.000884;0.000154;5.1000000000000006e-05; 2.2e-05; false; 0.007256
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11331-*.mata;0.02; 0.017136;0.000429;6.4e-05;2.4e-05; 9.1e-05; false; 0.021565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11336-*.mata;0.01; 0.007796;0.001676;0.000232;6.1e-05; 1e-06; true; 0.011439
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11337-*.mata;0.02; 0.017853;0.001198;2e-05;5.999999999999999e-06; 2e-06; true; 0.022654
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11340-*.mata;0.01; 0.010207;0.00035800000000000003;2.9e-05;1.3e-05; 1e-06; true; 0.012528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11341-*.mata;0.0; 0.004537;0.0005549999999999999;4.7e-05;1.4e-05; 2e-06; true; 0.006125
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11346-*.mata;0.02; 0.015959;0.003036;0.000543;0.000124; 9.4e-05; false; 0.023252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11347-*.mata;0.01; 0.007062;0.00082;5.9e-05;2.3000000000000003e-05; 2e-06; true; 0.009332
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11350-*.mata;0.01; 0.013757;0.000273;2.1e-05;1e-05; 1e-06; true; 0.015432
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11351-*.mata;0.03; 0.029187;0.007922;0.0009149999999999999;0.000159; 0.000116; false; 0.044049
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11356-*.mata;0.0; 0.007284;0.000941;0.000148;4.3e-05; 4.1e-05; false; 0.009932
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11357-*.mata;0.04; 0.035087;0.000257;1.5e-05;4.9999999999999996e-06; 2e-06; true; 0.041528
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11360-*.mata;0.0; 0.001662;0.00020199999999999998;9e-06;4.9999999999999996e-06; 1e-06; true; 0.00238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11361-*.mata;0.0; 0.001315; 0.000137; 8.8e-05; 2.2e-05; 2.1e-05; false; 0.002085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11366-*.mata;0.03; 0.02642;0.002828;5.4e-05;6.8e-05; 0.000116; false; 0.034056
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11367-*.mata;0.0; 0.002584;0.000231;2.6000000000000002e-05;1.2e-05; 2e-06; true; 0.003486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11370-*.mata;0.0; 0.01779;0.002112;2.9e-05;8e-06; 8e-06; true; 0.023732
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11371-*.mata;0.01; 0.009932;0.00016900000000000002;1e-05;4e-06; 1e-06; true; 0.011877
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11376-*.mata;0.0; 0.000427; 0.000176; 1.2e-05; 3e-06; 1e-06; true; 0.000881
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11377-*.mata;0.0; 0.002475; 0.000315; 1.4e-05; 1.4e-05; 8e-06; false; 0.003186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11382-*.mata;0.0; 0.003478;0.000715;2.2e-05;8e-06; 1e-06; true; 0.004953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11383-*.mata;0.0; 0.004819;0.000177;1.4e-05;4e-06; 1e-06; true; 0.006001
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11384-*.mata;0.0; 0.001115;0.00028300000000000005;1.2e-05;4e-06; 1e-06; true; 0.001771
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11385-*.mata;0.01; 0.013621;0.000225;1.9e-05;1e-05; 2e-06; true; 0.015681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11388-*.mata;0.0; 0.00514;0.001495;0.000233;5.7e-05; 3e-05; false; 0.008099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11389-*.mata;0.0; 0.004221;0.000694;4.4e-05;1.4e-05; 1e-06; true; 0.005959
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11392-*.mata;0.05; 0.03728;0.006849;0.0005759999999999999;0.00016; 0.000195; false; 0.054462
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11393-*.mata;0.02; 0.017438;0.0019199999999999998;0.00012;7.9e-05; 1e-06; true; 0.022963
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11394-*.mata;0.0; 0.013385; 0.000514; 4.9e-05; 2.7e-05; 7.3e-05; false; 0.01624
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11395-*.mata;0.0; 0.005671;0.000957;0.000117;2.2e-05; 2e-06; true; 0.00806
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11398-*.mata;0.01; 0.013088;0.00118;5.3e-05;5.1000000000000006e-05; 6.4e-05; false; 0.016793
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11399-*.mata;0.03; 0.02313;0.006723;0.00175;0.000459; 0.000166; false; 0.036897
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11403-*.mata;0.01; 0.021686; 0.00038; 5.3e-05; 1.3e-05; 8.9e-05; false; 0.024223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11404-*.mata;0.02; 0.021012;0.0014089999999999999;0.00011599999999999999;2.8e-05; 1e-06; true; 0.027134
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance11405-*.mata;0.0; 0.003768;0.000176;1.4000000000000001e-05;8e-06; 1e-06; true; 0.004717
