name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-inclusion_check;mona-inclusion_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.2;0.0866571;0.0093089;0.0143832; 0.0320496000; True; 0.0599401000; 0.2136960000;0.09; 0.073375; 0.029101;8.4e-05;2.5e-05; 0.000408; true; 0.10791;0.11; 0.077899; 0.030752;0.012372999999999999;0.00033099999999999997;0.00017999999999999998; 0.004717; true; 0.130876;0.06; 0.042907; 0.017662;0.000683;0.000733;0.00049; 0.008134; true; 0.074348;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.53; 0.1423; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0009; 0.1436;2.67; 0.1539; 0.0220; 0.0266; 0.0016; 1.1426; True; 1.1709; 1.3473;1.43; 0.1574; 0.0339; 0.0047;0.042800000000000005; 0.0432; True; 0.0480; 0.2400;2.21;0.365917416;0.061756074999999994; 0.044844702; true; 0.118486994; 0.653562042;1.7;0.06557025999999999;0.002703583; 0.055905983; true; 0.066849412; 0.309056738
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.12;0.0503893;0.005721600000000001;0.0081746; 0.0272774000; True; 0.0435294000; 0.1198031000;0.09; 0.079457; 0.02531;0.000113;3.4e-05; 0.000186; true; 0.108675;0.09; 0.07611; 0.023484;0.006195;0.000472;0.000534; 0.001633; true; 0.111362;0.1; 0.076062; 0.024249;0.000443;0.0008269999999999999;0.000659; 0.001298; true; 0.106597;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.1294; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.1304;1.56; 0.0768; 0.0058; 0.5628; 0.0088; 0.0188; True; 0.5904; 0.6733;1.15; 0.0910; 0.0057; 0.0018;0.0025; 0.0025; True; 0.0044; 0.1014;TO; 0.109589699;MISSING;MISSING;MISSING;MISSING;MISSING;1.16;0.098909815;0.014131188000000001; 0.018896122; true; 0.082981637; 0.397846768
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.11;0.0403958;0.005964;0.008747999999999999; 0.0242888000; True; 0.0412349000; 0.1078838000;0.02; 0.016949; 0.007968;4.4999999999999996e-05;2.1e-05; 3.2e-05; true; 0.026049;0.02; 0.016463; 0.007855;0.0009680000000000001;0.000136;0.00018999999999999998; 0.000156; true; 0.026784;0.02; 0.016466; 0.007953;0.00013900000000000002;0.0005349999999999999;0.000473; 0.000634; true; 0.027755;0.7; 0.146408; 0.091775;0.011304; 5.7e-05; true; 0.411139;1.27; 0.0904; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0005; 0.0913;1.2; 0.0908; 0.0025; 0.1722; 0.0040; 0.0025; True; 0.1788; 0.2734;1.24; 0.0660; 0.0038; 0.0025;0.0009; 0.0010; True; 0.0035; 0.0737;TO; 0.079767232;MISSING;MISSING;MISSING;MISSING;MISSING;1.31;0.065736354;0.005977056; 0.003318958; true; 0.018462227; 0.197103741
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.17;0.0665414;0.009075999999999999;0.0471628; 0.0387883000; True; 0.0991234000; 0.2221870000;0.01; 0.012412; 0.008138;7e-05;2.7e-05; 6.4e-05; true; 0.022871;0.02; 0.014324; 0.008688;0.001634;0.000264;0.000272; 0.00024; true; 0.027151;0.03; 0.017095; 0.012132;0.000215;0.0008990000000000001;0.000625; 0.000954; true; 0.0351;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0528; 0.0000; 0.0006; 0.0004; 0.0001; True; 0.0012; 0.0544;0.89; 0.0312; 0.0016; 0.0133; 0.0007; 0.0034; True; 0.0175; 0.0505;0.89; 0.0309; 0.0028; 0.0032;0.0015999999999999999; 0.0018; True; 0.0050; 0.0389;1.28;0.30026386000000005;0.07216264500000001; 0.008506723; true; 0.103015197; 0.595407376;1.16;0.068621301;0.007517303; 0.004834036; true; 0.023570396; 0.307350858
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.17;0.0801367;0.0072067;0.0102094; 0.0531631000; True; 0.0789986000; 0.2421841000;0.01; 0.013078; 0.010394;2.3e-05;1.6e-05; 4.4e-05; true; 0.024586;0.01; 0.01305; 0.010837;0.001323;9.8e-05;0.00010899999999999999; 0.000402; true; 0.027179;0.02; 0.013891; 0.013854;0.000143;0.0007229999999999999;0.000522; 0.001203; true; 0.032378;0.86; 0.091345; 0.058276;0.000374; 0.000103; true; 0.362086;1.29; 0.0601; 0.0000; 0.0003; 0.0001; 0.0002; True; 0.0006; 0.0610;1.25; 0.0471; 0.0016; 0.0073; 0.0004; 0.0103; True; 0.0180; 0.0673;1.17; 0.0604; 0.0033; 0.0011;0.002; 0.0021; True; 0.0032; 0.0675;1.33;0.20631012400000004;0.061370323000000004; 0.007302731; true; 0.094655773; 0.448329955;1.18;0.028453363;0.003507019; 0.008717127; true; 0.026694092; 0.172814156
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.13;0.0403764;0.008793899999999999;0.015001; 0.0240612000; True; 0.0517715000; 0.1707454000;0.01; 0.011902; 0.009042;2.9000000000000004e-05;1.6e-05; 4e-05; true; 0.022432;0.02; 0.011283; 0.008655;0.0011259999999999998;7e-05;6.799999999999999e-05; 9e-05; true; 0.022722;0.02; 0.012019; 0.008812;0.000161;0.0010270000000000001;0.0008010000000000001; 0.001138; true; 0.027028;0.69; 0.037095; 0.102107;0.0002; 3.1e-05; true; 0.183728;1.21; 0.0320; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0325;1.05; 0.0181; 0.0011; 0.0059; 0.0004; 0.0014; True; 0.0078; 0.0272;1.16; 0.0342; 0.0025; 0.0007;0.0006000000000000001; 0.0007; True; 0.0015; 0.0384;1.26;0.14215856500000001;0.043833675; 0.008563492; true; 0.058979572; 0.315338902;0.97;0.032313035000000004;0.002681773; 0.001087071; true; 0.011408781; 0.145843646
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.19;0.1132418;0.0122158;0.0162252; 0.0518843000; True; 0.0836077000; 0.2492279000;0.06; 0.052265; 0.021466;1.7e-05;1.1e-05; 0.000573; true; 0.079309;0.07; 0.040393; 0.027643;0.007483;4.2999999999999995e-05;1.2000000000000002e-05; 0.003241; true; 0.082431;0.08; 0.050845; 0.02865;0.00174;0.000865;0.00057; 0.003741; true; 0.092069;7.73; 0.548225; 0.24159;0.000265; 0.000886; true; 9.44072;1.36; 0.2589; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0006; 0.2602;1.56; 0.1712; 0.0459; 0.0410; 0.0019; 0.1613; True; 0.2042; 0.4221;1.4; 0.3978; 0.0370; 0.0011;0.0166; 0.0168; True; 0.0180; 0.4544;TO;0.245747707;MISSING;MISSING;MISSING;MISSING;MISSING;1.73;0.119458062;0.002457307; 0.032302243; true; 0.070967843; 0.554058008
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.22;0.139983;0.0097111;0.011413300000000001; 0.0449516000; True; 0.0718756000; 0.2833005000;0.11; 0.089904; 0.034617;0.000196;5.1e-05; 0.000482; true; 0.130728;0.12; 0.086369; 0.034251;0.006581;0.000473;0.000357; 0.004568; true; 0.137171;0.13; 0.085234; 0.032248;0.001494;0.0015409999999999998;0.0010869999999999999; 0.014445; true; 0.142149;TO; 0.275465; 0.146981;MISSING;MISSING;MISSING;MISSING;1.26; 0.1705; 0.0000; 0.0009; 0.0003; 0.0002; True; 0.0014; 0.1723;2.7; 0.2436; 0.0121; 0.0370; 0.0015; 1.8666; True; 1.9053; 2.1645;1.55; 0.1842; 0.0177; 0.0067;0.0373; 0.0638; True; 0.0706; 0.2734;2.43;0.5665051839999999;0.040830663; 0.094801139; true; 0.14744798; 1.117930518;1.63;0.092022251;0.006298603000000001; 0.064284188; true; 0.20986471; 0.799236712
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.2;0.0850321;0.0092538;0.0150037; 0.0414473000; True; 0.0703204000; 0.2109656000;0.11; 0.08783; 0.033381;1.6e-05;1.2000000000000002e-05; 0.000281; true; 0.126511;0.11; 0.073411; 0.032976;0.012246;2.1000000000000002e-05;1e-05; 0.002777; true; 0.125899;0.1; 0.072421; 0.02949;0.001241;0.001201;0.001042; 0.011023; true; 0.121748;4.29; 0.407452; 0.239248;0.002167; 0.004223; true; 3.82528;1.32; 0.2436; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0012; 0.2454;2.79; 0.2362; 0.0355; 0.1550; 0.0046; 1.5182; True; 1.6780; 1.9503;1.39; 0.1739; 0.0154; 0.0002;0.019299999999999998; 0.0193; True; 0.0196; 0.2094;3.34;0.448055422;0.162531821; 0.06820124; true; 0.25313286; 1.052265129;2.23;0.138711862;0.003367911; 0.113817369; true; 0.138447989; 0.551175256
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.17;0.1040169;0.011656099999999999;0.0163751; 0.0465525000; True; 0.0782386000; 0.2773870000;0.06; 0.041558; 0.023122;1.8e-05;1e-05; 8.7e-05; true; 0.068901;0.06; 0.043445; 0.023483;0.00279;2.7000000000000002e-05;9e-06; 0.000398; true; 0.072947;0.05; 0.027488; 0.019335;0.000565;0.000943;0.000629; 0.001086; true; 0.054271;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.37; 0.0832; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0839;1.32; 0.0601; 0.0035; 0.0656; 0.0043; 0.0214; True; 0.0914; 0.1554;1.3; 0.0796; 0.0091; 0.0004;0.0019; 0.0020; True; 0.0024; 0.0916;2.11;0.25117203;0.11526519800000001; 0.018272831; true; 0.161047663; 0.560555277;1.35;0.096534525;0.0027799630000000003; 0.021363674; true; 0.049323581; 0.366179412
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.21;0.09298349999999998;0.010086200000000002;0.0151229; 0.0480097000; True; 0.0764626000; 0.2147380000;0.09; 0.075947; 0.029255;2e-05;1e-05; 0.000123; true; 0.108857;0.11; 0.081826; 0.030893;0.007254;5.7999999999999994e-05;2.3000000000000003e-05; 0.001303; true; 0.125164;0.11; 0.079056; 0.031748;0.000923;0.000829;0.000633; 0.003019; true; 0.12092;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.16; 0.0904; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0912;1.7; 0.1949; 0.0086; 0.0897; 0.0031; 0.0980; True; 0.1910; 0.3949;1.08; 0.0920; 0.0073; 0.0004;0.004; 0.0040; True; 0.0045; 0.1041;1.8;0.327378624;0.051803297; 0.01351746; true; 0.073472008; 0.525684133;1.3;0.050718686;0.003294811; 0.013816067; true; 0.024455666; 0.262348493
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18;0.07100209999999998;0.008892800000000001;0.0225437; 0.0384824000; True; 0.0804593000; 0.2022363000;0.02; 0.015347; 0.009336;2.4e-05;1e-05; 6.1e-05; true; 0.026842;0.03; 0.02464; 0.013088;0.0029270000000000003;7.799999999999999e-05;3.9e-05; 0.000579; true; 0.043646;0.03; 0.021637; 0.012255;0.00033;0.000723;0.000549; 0.00106; true; 0.03935;0.58; 0.068953; 0.047948;0.000138; 4.9e-05; true; 0.215002;1.2; 0.0604; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0613;1.13; 0.0323; 0.0018; 0.0261; 0.0010; 0.0033; True; 0.0304; 0.0647;1.29; 0.0530; 0.0056; 0.0014;0.0013000000000000002; 0.0014; True; 0.0029; 0.0619;1.49;0.15917906499999998;0.060628681999999996; 0.01464037; true; 0.082640423; 0.372809031;1.16;0.039395415;0.005624814999999999; 0.00204087; true; 0.03299659; 0.244921498
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.35;0.2770385;0.0083567;0.0142426; 0.0423284000; True; 0.0678140000; 0.4255815000;0.45; 0.365917; 0.125946;0.00022799999999999999;6.3e-05; 0.000329; true; 0.508098;0.55; 0.448809; 0.097236;0.029083;0.000671;0.000487; 0.002605; true; 0.588035;0.6; 0.44636; 0.11885;0.005089;0.001187;0.000941; 0.06253; true; 0.649928;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.35; 0.4044; 0.0000; 0.0015; 0.0001; 0.0000; True; 0.0016; 0.4066;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.51; 0.5975; 0.0449; 0.0072;0.1195; 0.1220; True; 0.1293; 0.7726;5.01;2.1010133900000003;0.131198176; 0.083712996; true; 0.23823284; 3.027655395;3.41;0.19601183;0.012941074; 0.276274688; true; 0.328045154; 0.930172705
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.16;0.05073509999999999;0.009283399999999999;0.0147183; 0.0410124000; True; 0.0693027000; 0.1686075000;0.04; 0.032062; 0.016989;1.9e-05;1.3000000000000001e-05; 0.000174; true; 0.052624;0.05; 0.032731; 0.017601;0.005151;6.5e-05;2.4e-05; 0.001285; true; 0.060235;0.06; 0.034524; 0.01819;0.000712;0.001211;0.000897; 0.002215; true; 0.062703;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.33; 0.0709; 0.0000; 0.0003; 0.0001; 0.0002; True; 0.0005; 0.0718;1.26; 0.0714; 0.0032; 0.0091; 0.0006; 0.0155; True; 0.0253; 0.1002;1.19; 0.0696; 0.0094; 0.0005;0.0034000000000000002; 0.0034; True; 0.0040; 0.0834;1.62;0.16838840900000002;0.039228883; 0.009550015; true; 0.055528713; 0.356033251;1.13;0.042042833;0.00242452; 0.003816577; true; 0.014174907; 0.175234469
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.18;0.0726689;0.0095838;0.014602799999999999; 0.0335025000; True; 0.0604281000; 0.1934429000;0.04; 0.031294; 0.016023;2.1000000000000002e-05;1.3000000000000001e-05; 7.6e-05; true; 0.050514;0.05; 0.032354; 0.017325;0.006115000000000001;4.7e-05;2.2000000000000003e-05; 0.000633; true; 0.059286;0.04; 0.031248; 0.015994;0.0007210000000000001;0.000803;0.000641; 0.001271; true; 0.054862;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.22; 0.0807; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0815;1.33; 0.0668; 0.0061; 0.0421; 0.0016; 0.0103; True; 0.0541; 0.1274;1.26; 0.0721; 0.0112; 0.0009;0.002; 0.0021; True; 0.0030; 0.0868;1.53;0.244522992;0.050521142; 0.013267197; true; 0.071915028; 0.532758592;1.23;0.031247533;0.001838382; 0.001727979; true; 0.01100774; 0.185733588
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.16;0.0682981;0.0060911;0.008834100000000001; 0.0291560000; True; 0.0502032000; 0.1600515000;0.02; 0.015942; 0.009515;1.1000000000000001e-05;7e-06; 6.4e-05; true; 0.027145;0.04; 0.029985; 0.016799;0.004352;3.7000000000000005e-05;1.8e-05; 0.001329; true; 0.055091;0.02; 0.014771; 0.010684;0.000259;0.00043499999999999995;0.00034899999999999997; 0.001132; true; 0.029699;4.19; 0.083437; 3.182;0.000204; 6.5e-05; true; 3.8322;0.92; 0.0435; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0439;1.07; 0.0719; 0.0051; 0.0131; 0.0006; 0.0399; True; 0.0538; 0.1312;1.3; 0.1024; 0.0086; 0.0004;0.0032; 0.0033; True; 0.0038; 0.1152;1.74;0.201414788;0.043418214999999996; 0.009632198; true; 0.061474661; 0.521504675;1.28;0.035370445;0.002100853; 0.003892083; true; 0.01457303; 0.174887828
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.2;0.0698288;0.009604300000000001;0.013607499999999998; 0.0496916000; True; 0.0766654000; 0.2012597000;0.03; 0.030063; 0.013598;1.5e-05;1.1e-05; 0.000167; true; 0.046504;0.04; 0.02875; 0.017352;0.004339;3.9e-05;1.9999999999999998e-05; 0.001356; true; 0.054789;0.05; 0.028831; 0.01819;0.0005740000000000001;0.001096;0.000808; 0.00233; true; 0.05642;5.68; 0.108192; 4.67668;0.00030500000000000004; 0.000107; true; 5.33362;1.32; 0.2361; 0.0000; 0.0003; 0.0001; 0.0000; True; 0.0004; 0.2369;0.94; 0.0486; 0.0034; 0.0085; 0.0004; 0.0284; True; 0.0374; 0.0897;0.91; 0.0434; 0.0050; 0.0004;0.0022; 0.0022; True; 0.0026; 0.0514;1.89;0.224170735;0.059316293000000006; 0.016291405; true; 0.084015971; 0.492219162;1.29;0.037913057;0.002260312; 0.005888228; true; 0.015885024; 0.219529351
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.18;0.07764990000000001;0.0059763;0.0103866; 0.0392912000; True; 0.0581073000; 0.1799158000;0.06; 0.047241; 0.026856;1.2000000000000002e-05;8e-06; 0.000106; true; 0.078685;0.05; 0.041678; 0.015451;0.0031720000000000003;1.2000000000000002e-05;4e-06; 0.000465; true; 0.063336;0.06; 0.045106; 0.027021;0.0006349999999999999;0.000836;0.0005639999999999999; 0.002; true; 0.08001;TO; 0.059384; 0.334939;MISSING;MISSING;MISSING;MISSING;1.23; 0.1165; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1171;1.4; 0.1123; 0.0059; 0.0541; 0.0026; 0.0474; True; 0.1042; 0.2227;1.12; 0.0663; 0.0049; 0.0001;0.0015; 0.0015; True; 0.0016; 0.0732;1.9;0.194433277;0.074612981; 0.01828344; true; 0.100168323; 0.453870013;1.36;0.037590238;0.0033007299999999995; 0.005827576; true; 0.017563982; 0.186048081
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.11;0.0400193;0.0056708;0.008241; 0.0294199000; True; 0.0450940000; 0.1122937000;0.01; 0.013008; 0.008219;1.2e-05;7e-06; 5.2e-05; true; 0.02276;0.03; 0.021307; 0.012326;0.0022240000000000003;5.1e-05;2.8000000000000003e-05; 0.000498; true; 0.038243;0.03; 0.023198; 0.011424;0.000232;0.000644;0.000544; 0.001374; true; 0.039143;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13; 0.0302; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0306;1.04; 0.0572; 0.0023; 0.0177; 0.0011; 0.0137; True; 0.0326; 0.0925;1.1; 0.0507; 0.0042; 0.0005;0.0018000000000000002; 0.0019; True; 0.0024; 0.0576;1.43;0.170556996;0.031960459999999996; 0.009251884; true; 0.047800066; 0.329975629;1.04;0.028331573000000002;0.003015064; 0.003814387; true; 0.015919724; 0.144682162
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.18;0.0628788;0.008688399999999999;0.013296899999999999; 0.0363036000; True; 0.0606924000; 0.1650557000;0.03; 0.022033; 0.0144;5.8e-05;2.4000000000000004e-05; 2.2e-05; true; 0.039511;0.03; 0.023128; 0.014254;0.00475;0.000215;0.00016099999999999998; 5.2e-05; true; 0.045194;0.03; 0.023298; 0.013207;0.000573;0.0008799999999999999;0.0006169999999999999; 0.000773; true; 0.043019;0.75; 0.069106; 0.045217;0.0007730000000000001; 1.5e-05; true; 0.267621;1.01; 0.0575; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.0583;1.26; 0.0334; 0.0038; 0.2747; 0.0073; 0.0008; True; 0.2828; 0.3202;1.19; 0.0538; 0.0083; 0.0021;0.0004; 0.0004; True; 0.0026; 0.0651;TO; 0.069528449;MISSING;MISSING;MISSING;MISSING;MISSING;1.32;0.060752408;0.0034396830000000002; 7.87957E-4; true; 0.01215297; 0.248145017
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.18;0.06756039999999999;0.0087447;0.0131672; 0.0519051000; True; 0.0766803000; 0.1868743000;0.02; 0.014822; 0.01045;9e-06;8.000000000000001e-06; 9.3e-05; true; 0.027189;0.02; 0.015012; 0.011322;0.002359;1.7e-05;8.000000000000001e-06; 0.000801; true; 0.031466;0.03; 0.015191; 0.01063;0.000303;0.00075;0.00061; 0.001732; true; 0.031891;0.73; 0.032999; 0.170713;0.000136; 0.000126; true; 0.271124;1.22; 0.0782; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0003; 0.0788;1.37; 0.0671; 0.0039; 0.0066; 0.0003; 0.0370; True; 0.0440; 0.1155;1.36; 0.0620; 0.0061; 0.0002;0.0028; 0.0029; True; 0.0031; 0.0715;1.42;0.19281751;0.041347777; 0.013051805; true; 0.062354647; 0.393736165;1.1;0.049880706;0.003199815; 0.019331579; true; 0.058356178; 0.212030317
