name;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-3.mata;4.2; 0.014272;1.124559;1.109267;0.27304799999999996; 0.006735; false; 4.32575
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-4.mata;0.48; 0.00141;0.22759700000000005;0.065511;0.033048; 0.004665; false; 0.493402
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-5.mata;0.07; 0.00011;0.081148;0.000465;0.000325; 7e-05; false; 0.08347
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12182-6.mata;3.08; 0.012339;0.625586;0.659912;0.255992; 0.012499; false; 3.09285
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12213-1.mata;0.07; 0.000186;0.015301;0.010956;0.016159; 0.005448; false; 0.076139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-1.mata;0.18; 0.000931;0.082099;0.024845;0.014768; 0.004631; false; 0.19071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12244-2.mata;0.66; 0.001784;0.16616399999999998;0.104386;0.076291; 0.012819; false; 0.649757
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-1.mata;0.05; 0.000166;0.031741000000000005;0.005841;0.005599; 0.001752; false; 0.057963
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-2.mata;0.09; 8.4e-05;0.094125;0.000523;0.000357; 0.000101; false; 0.096516
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-3.mata;0.1; 0.000127;0.101303;0.000519;0.00034999999999999994; 7.9e-05; false; 0.103734
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12301-4.mata;1.79; 0.000916;1.7689570000000001;0.015946;0.00493; 0.000947; false; 1.82013
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-1.mata;0.13; 0.000494;0.05044099999999999;0.018749000000000002;0.013656; 0.003179; false; 0.140232
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-2.mata;0.08; 8.7e-05;0.08304;0.00051;0.00032399999999999996; 5.9e-05; false; 0.085304
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-3.mata;0.94; 0.004424;0.36645300000000003;0.15066000000000002;0.062645; 0.008399; false; 0.956742
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12356-4.mata;0.21; 0.000507;0.035755999999999996;0.037225;0.04668; 0.011686; false; 0.218387
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-1.mata;0.05; 0.000232;0.017774;0.008868000000000001;0.008357; 0.001668; false; 0.056103
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-2.mata;0.08; 0.000278;0.018536;0.014568000000000001;0.021150000000000002; 0.005637; false; 0.096186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12478-3.mata;0.72; 0.000593;0.645823;0.027868;0.008171999999999999; 0.001617; false; 0.735807
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-1.mata;0.29; 8.2e-05;0.30219799999999997;0.002384;0.000828; 0.00022; false; 0.309735
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-2.mata;0.38; 0.000129;0.398104;0.002438;0.000857; 0.000216; false; 0.406586
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-3.mata;0.96; 0.002311;0.296438;0.152334;0.075391; 0.007161; false; 0.952296
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-4.mata;0.07; 8.7e-05;0.07911399999999999;0.000481;0.00034500000000000004; 7.1e-05; false; 0.081476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12585-5.mata;0.8; 0.002786;0.225389;0.141208;0.071504; 0.008077; false; 0.795211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12614-1.mata;0.24; 0.000653;0.073675;0.034056;0.027826999999999998; 0.005334; false; 0.236403
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12643-1.mata;0.18; 0.000504;0.03950000000000001;0.031178;0.03314; 0.009445; false; 0.18885
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12706-1.mata;0.2; 0.000602;0.063438;0.03095;0.023635; 0.004369; false; 0.208988
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12751-1.mata;0.06; 0.000194;0.024106;0.010271;0.013376; 0.002667; false; 0.075102
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-1.mata;1.66; 0.006029;0.56;0.265037;0.113682; 0.01269; false; 1.67186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-2.mata;0.05; 7.7e-05;0.060510999999999995;0.000283;0.00020600000000000002; 5e-05; false; 0.06195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-3.mata;1.02; 0.003486;0.288219;0.180041;0.079185; 0.010504; false; 1.01141
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12839-4.mata;4.24; 0.020788;1.176832;0.7855110000000001;0.267759; 0.022984; false; 4.23503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-1.mata;0.04; 0.000122;0.027354;0.003031;0.0034409999999999996; 0.000968; false; 0.042046
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-2.mata;4.21; 0.012429;1.042199;0.997507;0.336874; 0.030358; false; 4.23892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-3.mata;0.06; 7e-05;0.068632;0.00036700000000000003;0.000225; 6.3e-05; false; 0.07025
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance12881-4.mata;0.35; 0.000899;0.16901099999999997;0.048983;0.022262; 0.003961; false; 0.358158
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13005-1.mata;0.1; 0.000294;0.031958;0.014709;0.015004; 0.004711; false; 0.107009
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13052-1.mata;0.06; 0.000216;0.019639;0.009118;0.012236; 0.002962; false; 0.06523
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-1.mata;0.07; 0.000118;0.079487;0.000512;0.00035099999999999997; 8.9e-05; false; 0.081981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-2.mata;0.18; 0.000307;0.147337;0.011099999999999999;0.005814; 0.000829; false; 0.187612
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-1.mata;0.54; 0.001896;0.121756;0.130098;0.052036; 0.008587; false; 0.578313
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-2.mata;0.38; 0.000863;0.27409;0.023529;0.013318; 0.001061; false; 0.379015
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-1.mata;0.05; 0.000189;0.028648;0.004022;0.005161000000000001; 0.001626; false; 0.048962
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-2.mata;0.58; 0.002148;0.17497699999999997;0.101283;0.055435; 0.005432; false; 0.593464
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-3.mata;0.36; 0.001898;0.146512;0.052956;0.02844; 0.00476; false; 0.358926
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-4.mata;0.24; 0.000713;0.053558;0.04329;0.04008199999999999; 0.005151; false; 0.243652
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13394-1.mata;0.05; 5.4e-05;0.054638000000000006;0.000288;0.000206; 5.3e-05; false; 0.056068
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-1.mata;1.29; 0.002581;0.6273369999999999;0.20624299999999998;0.062578; 0.002343; false; 1.31208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-2.mata;0.05; 0.00019;0.019348;0.010142;0.010771; 0.002368; false; 0.063226
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13455-3.mata;0.34; 0.00018;0.337369;0.0054009999999999996;0.003242; 0.000707; false; 0.358975
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-1.mata;0.07; 0.0001;0.076114;0.000487;0.000298; 6.4e-05; false; 0.078335
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13510-2.mata;9.18; 0.029164;1.674575;2.096899;0.7203379999999999; 0.168888; false; 9.29269
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-1.mata;2.43; 0.002773;1.9927830000000002;0.11902499999999999;0.050238; 0.003088; false; 2.45736
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13547-2.mata;0.37; 0.000442;0.298872;0.017854000000000002;0.011711; 0.000563; false; 0.373778
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-1.mata;0.08; 0.00011;0.086479;0.000486;0.000316; 7.3e-05; false; 0.088808
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-2.mata;0.07; 8.5e-05;0.07641;0.000455;0.00029699999999999996; 6.4e-05; false; 0.07854
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-3.mata;2.37; 0.000878;2.337628;0.02355;0.0068920000000000006; 0.0023; false; 2.41094
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-4.mata;0.08; 8e-05;0.08091000000000001;0.00048000000000000007;0.000358; 7.2e-05; false; 0.083164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-5.mata;1.1; 0.004505;0.300907;0.234513;0.083475; 0.008548; false; 1.11664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-6.mata;0.08; 9.3e-05;0.085509;0.000473;0.000317; 6.2e-05; false; 0.087769
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13639-7.mata;0.72; 0.004431;0.22051800000000005;0.161553;0.055332; 0.006246; false; 0.738441
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13681-1.mata;0.07; 8.6e-05;0.075189;0.000487;0.00031; 7.2e-05; false; 0.07738
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-1.mata;0.06; 0.000125;0.017116;0.010199;0.01199; 0.003311; false; 0.0687
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-2.mata;0.07; 8e-05;0.075979;0.000529;0.000348; 7.4e-05; false; 0.078394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-3.mata;3.96; 0.017869;1.143702;0.8713599999999999;0.288317; 0.007848; false; 4.0829
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13814-4.mata;0.12; 0.000284;0.096953;0.0076419999999999995;0.004014; 0.000792; false; 0.126319
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13843-1.mata;3.32; 0.018636;0.8655550000000001;0.660241;0.241405; 0.043299; false; 3.36949
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13906-1.mata;0.08; 0.000271;0.031356;0.012113;0.012767; 0.004134; false; 0.086592
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-1.mata;0.08; 8.7e-05;0.084796;0.0005380000000000001;0.00033600000000000004; 5.9e-05; false; 0.08715
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-2.mata;0.75; 0.00255;0.203293;0.159245;0.063605; 0.0089; false; 0.750167
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-3.mata;0.13; 0.000366;0.029148999999999994;0.024593;0.02563; 0.006926; false; 0.140038
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13951-4.mata;0.06; 0.000238;0.01901;0.009857000000000001;0.008827; 0.002623; false; 0.062315
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-1.mata;0.05; 6.5e-05;0.056105;0.000294;0.000235; 5.9e-05; false; 0.057573
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-2.mata;0.56; 0.002177;0.166324;0.104959;0.051096; 0.006903; false; 0.585661
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-3.mata;0.06; 0.000204;0.014315000000000001;0.009514000000000002;0.014794; 0.004851; false; 0.068478
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14001-4.mata;0.47; 0.001259;0.19300199999999998;0.066405;0.047838; 0.008283; false; 0.487601
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14144-1.mata;0.14; 0.00046;0.033141000000000004;0.022548;0.031344; 0.008174; false; 0.151698
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-1.mata;1.44; 0.000785;1.393398;0.028749999999999998;0.010374999999999999; 0.001183; false; 1.48681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-2.mata;0.08; 8.4e-05;0.08981299999999999;0.000529;0.00034; 7.3e-05; false; 0.092182
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14328-3.mata;0.19; 0.000219;0.17465599999999998;0.006369;0.004119; 0.000554; false; 0.202465
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14390-1.mata;0.07; 0.00011;0.073811;0.000498;0.000344; 7.4e-05; false; 0.076142
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-1.mata;2.15; 0.008581;0.6539290000000001;0.47731899999999994;0.158518; 0.004713; false; 2.21786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-2.mata;0.32; 0.001004;0.106075;0.053594;0.02788; 0.005076; false; 0.33215
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14451-3.mata;0.15; 0.000439;0.04891899999999999;0.020977999999999997;0.016281; 0.002575; false; 0.149038
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14685-1.mata;0.2; 0.000205;0.165706;0.008387;0.006673; 0.00137; false; 0.206752
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14685-2.mata;2.03; 0.000425;1.99986;0.02003;0.007942999999999999; 0.000642; false; 2.06811
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14778-1.mata;0.25; 0.000958;0.102744;0.043298;0.022789999999999998; 0.003177; false; 0.267837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14797-1.mata;0.88; 0.002967;0.268115;0.159068;0.089573; 0.009298; false; 0.893518
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14847-1.mata;4.15; 0.015148;0.8028150000000001;0.992266;0.339983; 0.030158; false; 4.42912
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14847-2.mata;1.15; 0.001667;0.778165;0.107805;0.03578; 0.003619; false; 1.15141
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance14902-1.mata;0.87; 0.000425;0.853131;0.012299999999999998;0.0048920000000000005; 0.000454; false; 0.899957
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-1.mata;0.07; 0.000136;0.078265;0.0005809999999999999;0.00036799999999999995; 7e-05; false; 0.080842
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-2.mata;3.54; 0.010109;0.9746870000000001;0.921797;0.24226499999999998; 0.028914; false; 3.77726
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15094-3.mata;0.11; 0.000362;0.027414;0.021804999999999998;0.022109999999999998; 0.005847; false; 0.123022
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-1.mata;0.16; 0.000385;0.043644999999999996;0.026397999999999998;0.029359; 0.008002; false; 0.167925
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-2.mata;0.19; 0.000545;0.0427;0.031268000000000004;0.031934; 0.007866; false; 0.193098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15169-3.mata;0.12; 0.000353;0.026631000000000002;0.021377;0.024116; 0.006127; false; 0.129909
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15186-1.mata;0.16; 0.000395;0.03053;0.026149;0.038788; 0.011358; false; 0.174959
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15186-2.mata;0.08; 0.00023;0.026816000000000003;0.011094;0.014576; 0.003637; false; 0.081956
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-1.mata;1.44; 0.004302;0.648073;0.195944;0.081187; 0.005434; false; 1.44307
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-10.mata;0.07; 0.000235;0.016175;0.010925;0.017674000000000002; 0.004118; false; 0.076931
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-11.mata;0.82; 0.002276;0.30605799999999994;0.130183;0.059475; 0.00823; false; 0.804639
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-2.mata;0.04; 6.9e-05;0.049601000000000006;0.000275;0.000185; 5.2e-05; false; 0.050954
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-3.mata;0.04; 7.2e-05;0.052180000000000004;0.000267;0.00019300000000000003; 4.3e-05; false; 0.053514
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-4.mata;0.04; 5.2e-05;0.047291;0.000277;0.00018400000000000003; 4.6e-05; false; 0.048604
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-5.mata;0.05; 6.3e-05;0.054962;0.000273;0.000195; 4.9e-05; false; 0.056316
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-6.mata;0.07; 9.1e-05;0.07955100000000001;0.00047;0.000323; 7e-05; false; 0.0818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-7.mata;0.08; 0.000108;0.091127;0.00046099999999999993;0.000303; 8.8e-05; false; 0.09347
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-8.mata;0.09; 0.000102;0.09340699999999999;0.000497;0.000342; 8.5e-05; false; 0.095742
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15217-9.mata;0.08; 0.000109;0.09042800000000001;0.0005;0.000357; 9.1e-05; false; 0.092849
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15240-1.mata;0.07; 0.000232;0.023385999999999997;0.009952;0.014739; 0.004908; false; 0.080077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15240-2.mata;0.17; 0.000519;0.038192;0.025125;0.032553; 0.008428; false; 0.170591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15305-1.mata;0.08; 0.000292;0.01704;0.014223;0.020069; 0.004641; false; 0.08953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-1.mata;0.12; 0.000461;0.053853;0.016806;0.013217; 0.003105; false; 0.125075
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-2.mata;0.17; 0.000304;0.135277;0.008708;0.005297; 0.001814; false; 0.173193
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15493-3.mata;0.05; 0.000173;0.030758;0.005809999999999999;0.005926; 0.00164; false; 0.057095
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-1.mata;0.1; 0.000297;0.023441;0.017842;0.022053; 0.005773; false; 0.111322
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-2.mata;0.08; 9.9e-05;0.092277;0.000478;0.000316; 9.2e-05; false; 0.094592
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15539-3.mata;1.39; 0.003777;0.851451;0.154157;0.06609000000000001; 0.005527; false; 1.41893
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15581-1.mata;0.77; 0.003643;0.214739;0.135544;0.063356; 0.013189; false; 0.773531
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15647-1.mata;0.08; 8.9e-05;0.087584;0.000582;0.00036300000000000004; 8.1e-05; false; 0.09012
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15647-2.mata;1.06; 0.001161;0.926968;0.037692;0.012792999999999999; 0.001481; false; 1.06608
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15755-1.mata;0.07; 0.000219;0.016932999999999997;0.01124;0.015249; 0.004199; false; 0.075182
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15885-1.mata;0.1; 0.000319;0.024829;0.018502;0.023273000000000002; 0.005218; false; 0.11291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15885-2.mata;0.09; 8.5e-05;0.09018300000000001;0.000508;0.000344; 7.5e-05; false; 0.092529
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance15978-1.mata;0.22; 0.000204;0.214986;0.0054269999999999995;0.002827; 0.000946; false; 0.236812
