name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;vata-runtime;vata-mataparsing;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10428-*.mata;0.14;0.0759507;0.0073360000000000005;0.0133929; 0.0003907000; False; 0.0239012000; 0.1681684000;0.02; 0.019169;0.000668;0.000205; 0.000106; false; 0.024323;0.02; 0.01612;0.008377;0.001978;0.000992; 4.7e-05; false; 0.029247;0.02; 0.013661;0.0005700000000000001;0.001642;0.0011099999999999999; 7e-05; false; 0.020919;ERR;ERR;ERR;ERR;ERR;ERR;1.23; 0.0388; 0.0000; 0.0027; 0.0001; 0.0000; False; 0.0028; 0.0421;1.38; 0.0398; 0.0108; 0.0417; 0.0040; 0.0006; False; 0.0464; 0.0974;1.21; 0.0349; 0.0305; 0.0139; 0.0005; 0.0006; False; 0.0145; 0.0804;1.41;0.18961881199999997; 0.039102037; 0.002286383; false; 0.047358455; 0.415142978;1.28;0.063007887; 0.004552619; 3.3398E-5; false; 0.011631805; 0.213320717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10429-*.mata;0.15;0.0550777;0.0093595;0.0148995; 0.0002736000; False; 0.0271531000; 0.1450817000;0.02; 0.021415;0.00071;0.000145; 0.000135; false; 0.02664;0.04; 0.01927;0.011551;0.002817;0.003725; 0.002862; false; 0.043459;0.02; 0.021436;0.00066;0.001;0.001251; 0.000583; false; 0.02724;ERR;ERR;ERR;ERR;ERR;ERR;1.14; 0.0365; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0021; 0.0392;1.35; 0.0362; 0.0131; 0.0818; 0.0140; 0.0530; False; 0.1490; 0.1988;0.97; 0.0220; 0.0102; 0.0107; 0.0048; 0.0049; False; 0.0156; 0.0484;1.75;0.17857566; 0.041351843; 0.00246773; false; 0.050599709; 0.38474494;1.43;0.057968612; 0.006023765; 4.6915E-5; false; 0.021640984; 0.252350723
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10432-*.mata;0.18;0.0756357;0.009645800000000001;0.017110900000000002; 0.0002907000; False; 0.0304779000; 0.1729460000;0.03; 0.023835;0.0020429999999999997;0.000514; 0.000224; false; 0.031592;0.08; 0.024347;0.024125999999999998;0.013789;0.012498; 0.005375; false; 0.084633;0.04; 0.032239;0.0017699999999999999;0.004147;0.004062; 0.001686; false; 0.050658;0.58; 0.041643;2.7e-05; 4e-06; true; 0.088044;1.12; 0.0408; 0.0000; 0.0061; 0.0003; 0.0000; False; 0.0065; 0.0482;1.54; 0.0747; 0.0265; 0.1077; 0.0077; 0.1467; False; 0.2622; 0.3645;1.46; 0.0684; 0.0281; 0.1174; 0.0237; 0.0239; False; 0.1414; 0.2400;2.27;0.309745693; 0.075651877; 0.002589919; false; 0.103666599; 0.619636421;1.61;0.140201361; 0.015123777; 3.2115E-5; false; 0.027179247; 0.511850907
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10433-*.mata;0.15;0.09933859999999999;0.008498800000000003;0.012133699999999999; 0.0001229000; True; 0.0223882000; 0.2274149000;0.02; 0.019148;4.899999999999999e-05;1.5e-05; 2e-06; true; 0.023824;0.03; 0.016885;0.010768;8.3e-05;4.4e-05; 1e-06; true; 0.031556;0.02; 0.019419;0.001237;0.0008770000000000001;0.0006129999999999999; 2e-05; true; 0.026444;0.48; 0.018846;4.7000000000000004e-05; 5e-06; true; 0.048778;1.26; 0.0416; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0427;1.47; 0.0426; 0.0165; 0.1764; 0.0041; 0.0000; True; 0.1806; 0.2403;1.26; 0.0366; 0.0190; 0.0012; 0.0002; 0.0003; True; 0.0014; 0.0575;1.84;0.19580169100000003; 0.060545733; 0.002452002; true; 0.068513494; 0.459488248;1.28;0.054320585; 0.002756469; 2.1641E-5; true; 0.009027181; 0.224122761
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10434-*.mata;0.12;0.036468;0.008720199999999999; 0.0122150000; 0.0001717000; False; 0.0228692000; 0.1303806000;0.0; 0.005253; 4.3e-05; 2e-05; 2.9e-05; false; 0.00649;0.0; 0.005137;0.002787; 6.5e-05; 3.7e-05; 2.5e-05; false; 0.008897;0.01; 0.005366;0.000309; 0.000663; 0.000623; 8.7e-05; false; 0.008801;0.55; 0.004759; 2.3e-05; 5e-06; true; 0.009189;1.07; 0.0088; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0091;1.0; 0.0102; 0.0018; 0.0031; 0.0008; 0.0000; False; 0.0040; 0.0162;1.3; 0.0171; 0.0056; 0.0006; 0.0008; 0.0009; False; 0.0016; 0.0246;1.3;0.132653185; 0.030339898; 0.002425642; false; 0.038623369; 0.298083528;1.1;0.0299601; 0.003096395; 3.3557E-5; false; 0.010695561; 0.156857872
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10435-*.mata;0.21;0.10253649999999999;0.009557000000000001;0.0151699; 0.0002089000; False; 0.0278233000; 0.2085280000;0.08; 0.070429;0.004004;0.0007909999999999999; 0.000376; false; 0.09058;0.13; 0.064897;0.037261999999999997;0.016515;0.010717; 4e-05; false; 0.13949;0.08; 0.061715;0.0041919999999999995;0.006374;0.005007000000000001; 0.000126; false; 0.089077;0.68; 0.070323;3.9e-05; 5e-06; true; 0.187286;1.39; 0.1185; 0.0000; 0.0176; 0.0002; 0.0000; False; 0.0180; 0.1375;1.47; 0.1105; 0.0538; 0.2417; 0.0063; 0.0001; False; 0.2481; 0.4134;1.11; 0.0733; 0.0341; 0.1064; 0.0006; 0.0007; False; 0.1071; 0.2154;2.99;0.423808643; 0.073359306; 0.002206721; false; 0.081354543; 0.729755723;2.0;0.204908516; 0.02008642; 2.6436E-5; false; 0.039619408; 0.506111725
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10438-*.mata;0.14;0.057346999999999995;0.010076799999999999;0.0152786; 0.0002477000; True; 0.0280719000; 0.1423020000;0.0; 0.005215;3.9999999999999996e-05;1.7e-05; 2e-06; true; 0.006578;0.01; 0.006153;0.003536;9.7e-05;6.4e-05; 2e-06; true; 0.011124;0.01; 0.005716;0.00038300000000000004;0.0009220000000000001;0.0006820000000000001; 3.5e-05; true; 0.01007;ERR;ERR;ERR;ERR;ERR;ERR;1.16; 0.0093; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0096;1.24; 0.0150; 0.0030; 0.0291; 0.0028; 0.0000; True; 0.0319; 0.0503;1.26; 0.0173; 0.0065; 0.0010; 0.0002; 0.0003; True; 0.0014; 0.0255;1.44;0.15198326; 0.058684944; 0.00231143; true; 0.070840269; 0.33712992;0.99;0.024199529; 0.002985004; 4.8588E-5; true; 0.010175486; 0.236050253
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10439-*.mata;0.14;0.0404044;0.0099963; 0.0146423000; 0.0002717000; True; 0.0278247000; 0.1244345000;0.0; 0.001005; 1.1e-05; 4e-06; 2e-06; true; 0.001401;0.0; 0.00048;0.00035800000000000003; 6e-06; 3e-06; 1e-06; true; 0.001038;0.0; 0.000956;8.1e-05; 0.000672; 0.000557; 3e-05; true; 0.003591;0.48; 0.000918; 1.5e-05; 4e-06; true; 0.001865;1.04; 0.0055; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.0058;1.17; 0.0080; 0.0007; 0.0019; 0.0002; 0.0000; True; 0.0021; 0.0110;1.16; 0.0082; 0.0108; 0.0001; 0.0002; 0.0003; True; 0.0004; 0.0196;1.23;0.14855019200000003; 0.039248893; 0.002568912; true; 0.048463201; 0.342240258;1.02;0.040154997; 0.002323714; 3.1767E-5; true; 0.009572638; 0.173507172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10442-*.mata;0.14;0.050132300000000005;0.0060073;0.009314800000000002; 0.0001942000; True; 0.0173937000; 0.1896172000;0.01; 0.015045;1.5e-05;4.9999999999999996e-06; 2e-06; true; 0.018338;0.01; 0.009182;0.005071;1.3000000000000003e-05;1e-05; 1e-06; true; 0.015961;0.02; 0.017914;0.0012569999999999999;0.001026;0.0006739999999999999; 3e-05; true; 0.024159;ERR;ERR;ERR;ERR;ERR;ERR;1.18; 0.0341; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0348;1.2; 0.0209; 0.0054; 0.0706; 0.0043; 0.0000; True; 0.0750; 0.1017;1.07; 0.0332; 0.0177; 0.0003; 0.0002; 0.0002; True; 0.0006; 0.0520;1.94;0.327062183; 0.16209871; 0.003797787; true; 0.173759711; 0.685625914;1.3;0.051920274999999995; 0.002856087; 4.6706E-5; true; 0.023022073; 0.242882678
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10443-*.mata;0.13;0.04260510000000001;0.0088705;0.014002700000000002; 0.0002542000; True; 0.0255010000; 0.1226416000;0.0; 0.005522;6.699999999999999e-05;2.7000000000000002e-05; 2e-06; true; 0.007206;0.01; 0.005624;0.003112;0.00020099999999999998;0.000137; 2e-06; true; 0.010389;0.01; 0.005677;0.000388;0.0008579999999999999;0.0006090000000000001; 2.9e-05; true; 0.009765;ERR;ERR;ERR;ERR;ERR;ERR;1.27; 0.0178; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0188;1.16; 0.0115; 0.0020; 0.0753; 0.0027; 0.0000; True; 0.0780; 0.0918;1.28; 0.0181; 0.0063; 0.0040; 0.0002; 0.0003; True; 0.0043; 0.0291;1.61;0.166473857; 0.134017478; 0.002695327; true; 0.144384388; 0.435623974;1.13;0.037129699; 0.00248312; 2.438E-5; true; 0.007961974; 0.290720651
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10444-*.mata;0.14;0.058487199999999996;0.0091727;0.014045400000000001; 0.0002564000; True; 0.0262613000; 0.1639065000;0.0; 0.002421;1.4e-05;7.000000000000001e-06; 2e-06; true; 0.003097;0.0; 0.002438;0.001389;1e-05;4e-06; 1e-06; true; 0.004394;0.0; 0.002396;0.00017;0.0006789999999999999;0.000522; 2.4e-05; true; 0.005269;ERR;ERR;ERR;ERR;ERR;ERR;1.14; 0.0105; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0109;1.04; 0.0093; 0.0011; 0.0033; 0.0004; 0.0000; True; 0.0038; 0.0145;1.3; 0.0097; 0.0032; 0.0002; 0.0002; 0.0002; True; 0.0004; 0.0136;1.33;0.18519604299999998; 0.066194836; 0.002496103; true; 0.081724268; 0.366174215;0.95;0.030446029; 0.002753956; 3.2875E-5; true; 0.010099511; 0.145777727
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10445-*.mata;0.12;0.034114200000000004;0.0057696;0.008508; 0.0001480000; True; 0.0160765000; 0.1037368000;0.0; 0.00212;3e-05;1.4000000000000001e-05; 1e-06; true; 0.002786;0.0; 0.001704;0.0010869999999999999;5.2e-05;3.899999999999999e-05; 1e-06; true; 0.003357;0.0; 0.002062;0.00015700000000000002;0.0006700000000000001;0.0005290000000000001; 2.5e-05; true; 0.004845;ERR;ERR;ERR;ERR;ERR;ERR;1.2; 0.0097; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0102;1.05; 0.0099; 0.0015; 0.0121; 0.0006; 0.0000; True; 0.0128; 0.0245;1.08; 0.0094; 0.0020; 0.0004; 0.0001; 0.0002; True; 0.0006; 0.0122;1.24;0.125309962; 0.045404572; 0.002425901; true; 0.058172047; 0.280745072;1.07;0.032775368000000006; 0.002652236; 3.9461E-5; true; 0.009304744; 0.135214373
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10448-*.mata;0.15;0.0672955;0.0090115;0.0134057; 0.0002414000; False; 0.0251931000; 0.1546197000;0.04; 0.034845;0.000442;8.8e-05; 0.000167; false; 0.042241;0.06; 0.035795;0.019288;0.001663;0.001043; 0.000792; false; 0.063839;0.02; 0.021223;0.00216;0.001182;0.000835; 0.000221; false; 0.029803;ERR;ERR;ERR;ERR;ERR;ERR;1.25; 0.0579; 0.0000; 0.0019; 0.0003; 0.0001; False; 0.0024; 0.0612;1.36; 0.0624; 0.0263; 0.0605; 0.0072; 0.0404; False; 0.1082; 0.1977;1.17; 0.0604; 0.0347; 0.0267; 0.0049; 0.0050; False; 0.0318; 0.1281;2.02;0.265068744; 0.052874732; 0.002243173; false; 0.06170836; 0.56781293;1.36;0.069488505; 0.013066359; 3.1121E-5; false; 0.026209521; 0.288419492
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10449-*.mata;0.12;0.043623600000000005;0.0057715;0.0085689; 0.0001282000; True; 0.0162880000; 0.1066988000;0.02; 0.017595;7.8e-05;3.7999999999999995e-05; 2e-06; true; 0.021442;0.05; 0.032093;0.017272;0.000194;0.00010699999999999999; 1e-06; true; 0.055114;0.04; 0.033769;0.0020740000000000003;0.000937;0.000719; 2.4e-05; true; 0.04407;ERR;ERR;ERR;ERR;ERR;ERR;1.19; 0.0404; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0416;1.6; 0.0582; 0.0217; 0.4095; 0.0113; 0.0000; True; 0.4209; 0.5014;1.13; 0.0536; 0.0311; 0.0024; 0.0002; 0.0003; True; 0.0028; 0.0882;2.58;0.485568497; 0.090479086; 0.00243186; true; 0.099454608; 0.873787719;1.51;0.081972055; 0.012902146; 2.9224E-5; true; 0.022112556; 0.3461292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10452-*.mata;0.16;0.08394280000000001;0.006138399999999999;0.008874600000000002; 0.0001309000; True; 0.0168397000; 0.1592399000;0.03; 0.028765;5.499999999999999e-05;7e-06; 2e-06; true; 0.035377;0.04; 0.029657;0.017349;1.2000000000000002e-05;4.9999999999999996e-06; 1e-06; true; 0.052036;0.03; 0.029612;0.0016350000000000002;0.0005;0.000333; 1.3e-05; true; 0.037656;ERR;ERR;ERR;ERR;ERR;ERR;1.39; 0.0943; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0954;1.86; 0.1887; 0.0730; 0.6352; 0.0144; 0.0000; True; 0.6497; 0.9123;1.29; 0.1033; 0.0565; 0.0003; 0.0002; 0.0002; True; 0.0006; 0.1616;2.66;0.31453225300000004; 0.167293521; 0.004906918; true; 0.178849204; 0.716303083;1.9;0.208158635; 0.012204704; 2.7756E-5; true; 0.023778676; 0.672008379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10453-*.mata;0.15;0.058025700000000006;0.009227400000000002;0.0151372; 0.0002571000; True; 0.0272529000; 0.1477888000;0.02; 0.020022;3.2999999999999996e-05;1.7e-05; 2e-06; true; 0.02337;0.03; 0.01838;0.009766;0.000103;2.7000000000000002e-05; 1e-06; true; 0.030803;0.01; 0.010207;0.000608;0.000491;0.000381; 1.7e-05; true; 0.013643;0.55; 0.020116;3.1e-05; 4e-06; true; 0.053008;1.25; 0.0326; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0336;1.18; 0.0225; 0.0093; 0.0285; 0.0031; 0.0000; True; 0.0317; 0.0639;1.24; 0.0378; 0.0177; 0.0013; 0.0005; 0.0005; True; 0.0018; 0.0578;1.49;0.17330441200000002; 0.052456955; 0.002567476; true; 0.061386242; 0.406298178;1.36;0.13473407199999998; 0.026899841; 3.215E-5; true; 0.035969771; 0.37174538
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10454-*.mata;0.13;0.0422036;0.009048800000000001; 0.0127983000; 0.0002038000; False; 0.0241961000; 0.1183166000;0.0; 0.00854; 5.2e-05; 2.8e-05; 4.2e-05; false; 0.010528;0.01; 0.007313;0.003956; 5.1e-05; 2.9e-05; 2.1e-05; false; 0.012552;0.01; 0.00883;0.000498; 0.00069; 0.000556; 6.2e-05; false; 0.012858;0.48; 0.00484; 2.1e-05; 4e-06; true; 0.009903;1.28; 0.0234; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0244;0.92; 0.0115; 0.0032; 0.0035; 0.0008; 0.0001; False; 0.0043; 0.0192;1.19; 0.0195; 0.0087; 0.0005; 0.0006; 0.0007; False; 0.0012; 0.0299;1.35;0.19294533900000002; 0.050926377; 0.002132451; false; 0.067579111; 0.458984655;1.18;0.065994486; 0.003147091; 2.6229E-5; false; 0.010993484; 0.226907751
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10455-*.mata;0.14;0.0436728;0.008923700000000001;0.013817399999999999; 0.0002361000; True; 0.0253438000; 0.1248910000;0.0; 0.006317;6.7e-05;2.4999999999999998e-05; 2e-06; true; 0.007776;0.01; 0.006214;0.00349;0.000207;0.00014199999999999998; 1e-06; true; 0.011239;0.01; 0.006228;0.000423;0.0007210000000000001;0.000607; 2.2e-05; true; 0.009964;0.5; 0.006482;4.3e-05; 5e-06; true; 0.015722;1.28; 0.0145; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0150;1.11; 0.0128; 0.0045; 0.0202; 0.0018; 0.0000; True; 0.0221; 0.0397;1.2; 0.0205; 0.0074; 0.0024; 0.0003; 0.0003; True; 0.0028; 0.0310;1.42;0.150033015; 0.049732026; 0.002271805; true; 0.070424367; 0.324385442;1.19;0.05532221699999999; 0.0027848; 2.5273E-5; true; 0.010342254; 0.200638052
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10458-*.mata;0.15;0.053185100000000006;0.009249499999999999;0.0148006; 0.0002127000; True; 0.0268704000; 0.1621374000;0.01; 0.014832;1.4e-05;6e-06; 2e-06; true; 0.017733;0.02; 0.016136;0.008727;1.6e-05;4e-06; 2e-06; true; 0.027522;0.02; 0.015273;0.000857;0.000691;0.0005949999999999999; 2.5e-05; true; 0.020721;ERR;ERR;ERR;ERR;ERR;ERR;1.08; 0.0306; 0.0000; 0.0001; 0.0001; 0.0000; True; 0.0003; 0.0313;1.31; 0.0347; 0.0069; 0.0168; 0.0014; 0.0000; True; 0.0183; 0.0602;1.26; 0.0288; 0.0143; 0.0002; 0.0002; 0.0003; True; 0.0005; 0.0441;1.59;0.259374936; 0.083990478; 0.002530872; true; 0.10553079; 0.514567013;1.1;0.04778803; 0.00241549; 3.4101E-5; true; 0.009713252; 0.25704488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10459-*.mata;0.16;0.09140759999999999;0.009005699999999998;0.013464199999999999; 0.0001855000; True; 0.0249395000; 0.2110189000;0.04; 0.043249;2.8000000000000003e-05;8e-06; 4e-06; true; 0.051269;0.07; 0.04333;0.025629000000000002;1.8e-05;8e-06; 2e-06; true; 0.075714;0.05; 0.044036;0.002827;0.000852;0.0005850000000000001; 2.2e-05; true; 0.056322;ERR;ERR;ERR;ERR;ERR;ERR;1.28; 0.0723; 0.0000; 0.0001; 0.0002; 0.0000; True; 0.0003; 0.0732;1.42; 0.0762; 0.0375; 0.1845; 0.0110; 0.0000; True; 0.1956; 0.3101;1.11; 0.0678; 0.0409; 0.0003; 0.0002; 0.0003; True; 0.0006; 0.1103;2.44;0.400493016; 0.085731718; 0.002660125; true; 0.094858367; 0.758808088;1.54;0.106653892; 0.002834765; 3.2456E-5; true; 0.010216632; 0.325731133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10462-*.mata;0.11;0.033355300000000004;0.0056500000000000005;0.0087209; 0.0001334000; False; 0.0161079000; 0.1518158000;0.01; 0.01173;0.0005499999999999999;0.00018800000000000002; 8.6e-05; false; 0.015008;0.02; 0.011937;0.006145;0.002422;0.0015789999999999999; 0.001035; false; 0.02489;0.03; 0.022501;0.001301;0.002399;0.002005; 0.000866; false; 0.033336;0.52; 0.02253;3.6e-05; 6e-06; true; 0.044312;1.19; 0.0437; 0.0000; 0.0033; 0.0002; 0.0000; False; 0.0036; 0.0480;1.08; 0.0260; 0.0080; 0.0165; 0.0019; 0.0312; False; 0.0497; 0.0841;1.36; 0.0370; 0.0113; 0.0499; 0.0232; 0.0233; False; 0.0733; 0.1319;1.82;0.27999096; 0.086601326; 0.009258099; false; 0.108482669; 0.564911686;1.55;0.113936634; 0.019546423; 2.4122E-5; false; 0.051168712; 0.481042477
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10463-*.mata;0.09;0.031140000000000004;0.0055748;0.008101299999999999; 0.0001495000; True; 0.0155155000; 0.0827650000;0.01; 0.00871;1.1000000000000001e-05;8e-06; 2e-06; true; 0.010648;0.03; 0.017548;0.010646;2.3000000000000003e-05;8e-06; 2e-06; true; 0.031457;0.03; 0.01739;0.001042;0.000813;0.000558; 3.1e-05; true; 0.023765;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.0333; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0340;1.34; 0.0415; 0.0109; 0.1594; 0.0080; 0.0000; True; 0.1675; 0.2204;1.08; 0.0229; 0.0147; 0.0003; 0.0002; 0.0002; True; 0.0006; 0.0386;1.65;0.239276329; 0.056140511; 0.002770415; true; 0.066100687; 0.460443924;1.23;0.049033605; 0.002495223; 3.0935E-5; true; 0.009819943; 0.2105201
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10464-*.mata;0.14;0.0472452;0.009351600000000002;0.0158826; 0.0002722000; True; 0.0281023000; 0.1337752000;0.01; 0.00843;1.3000000000000001e-05;8e-06; 2e-06; true; 0.01001;0.01; 0.00865;0.004566000000000001;1.6e-05;6e-06; 1e-06; true; 0.014589;0.01; 0.00868;0.00047900000000000004;0.000622;0.000535; 2.4e-05; true; 0.01253;ERR;ERR;ERR;ERR;ERR;ERR;1.15; 0.0210; 0.0000; 0.0001; 0.0002; 0.0000; True; 0.0004; 0.0217;1.06; 0.0129; 0.0033; 0.0096; 0.0007; 0.0000; True; 0.0104; 0.0268;1.16; 0.0236; 0.0105; 0.0003; 0.0003; 0.0003; True; 0.0007; 0.0351;1.45;0.137840761; 0.07561198; 0.002431001; true; 0.084867487; 0.355219759;1.07;0.034158475; 0.002798609; 4.0762E-5; true; 0.010972853; 0.178967308
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10465-*.mata;0.14;0.0384189;0.0089982; 0.0144746000; 0.0002120000; True; 0.0259847000; 0.1211175000;0.0; 0.000517; 1.2e-05; 4e-06; 1e-06; true; 0.000824;0.0; 0.000579;0.00042699999999999997; 9e-06; 3e-06; 1e-06; true; 0.001319;0.0; 0.000617;6.3e-05; 0.000552; 0.000521; 3e-05; true; 0.002925;0.51; 0.000355; 1.9e-05; 4e-06; true; 0.000923;1.11; 0.0076; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0081;1.14; 0.0084; 0.0005; 0.0016; 0.0002; 0.0000; True; 0.0019; 0.0110;0.89; 0.0051; 0.0009; 0.0001; 0.0002; 0.0002; True; 0.0003; 0.0064;1.34;0.17876775; 0.030226153; 0.002470015; true; 0.039063418; 0.312485157;0.96;0.026859559; 0.008783841; 3.0554E-5; true; 0.019204556; 0.155534572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10468-*.mata;0.15;0.0621544;0.0091164; 0.0141172000; 0.0002524000; False; 0.0258667000; 0.1694770000;0.01; 0.008191; 8e-05; 1.7e-05; 4.6e-05; false; 0.00996;0.01; 0.008074;0.004284; 0.000143; 9.5e-05; 8.4e-05; false; 0.013881;0.01; 0.008068;0.00045799999999999997; 0.000462; 0.000442; 0.000125; false; 0.01131;0.37; 0.015585; 4.2e-05; 5e-06; true; 0.033056;1.1; 0.0186; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0194;1.07; 0.0185; 0.0056; 0.0118; 0.0029; 0.0020; False; 0.0168; 0.0412;1.02; 0.0199; 0.0083; 0.0029; 0.0083; 0.0086; False; 0.0116; 0.0401;1.75;0.269678707; 0.046640822; 0.002123175; false; 0.064999671; 0.477861628;1.4;0.044992106000000004; 0.007972826; 3.223E-5; false; 0.01523848; 0.37443348
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10469-*.mata;0.15;0.056190899999999995;0.0089064; 0.0138365000; 0.0002408000; False; 0.0252437000; 0.1422834000;0.02; 0.025457; 0.000161; 7.1e-05; 0.000109; false; 0.030681;0.04; 0.0265;0.01515; 0.000227; 9.6e-05; 7.9e-05; false; 0.045802;0.03; 0.02323;0.0014110000000000001; 0.000782; 0.000687; 0.000187; false; 0.030721;0.53; 0.026251; 2.5e-05; 5e-06; true; 0.055047;1.13; 0.0262; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0002; 0.0268;1.17; 0.0485; 0.0196; 0.0430; 0.0106; 0.0003; False; 0.0540; 0.1226;1.25; 0.0470; 0.0263; 0.0026; 0.0023; 0.0025; False; 0.0053; 0.0793;2.05;0.310607346; 0.062504989; 0.002101552; false; 0.072421134; 0.663253681;1.43;0.07519970000000001; 0.011617541; 3.0491E-5; false; 0.062511114; 0.349529837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance10472-*.mata;0.11;0.0356869;0.005560600000000001;0.0083673; 0.0001289000; True; 0.0156709000; 0.1045756000;0.02; 0.020699;6.8e-05;3.2999999999999996e-05; 3e-06; true; 0.025475;0.03; 0.021263;0.011232;8.9e-05;3.7999999999999995e-05; 1e-06; true; 0.036078;0.02; 0.020439;0.001369;0.000895;0.000598; 2.4e-05; true; 0.027563;0.58; 0.020193;3.5000000000000004e-05; 5e-06; true; 0.057539;1.04; 0.0223; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0230;1.12; 0.0346; 0.0108; 0.0547; 0.0033; 0.0000; True; 0.0581; 0.1039;1.3; 0.0407; 0.0233; 0.0012; 0.0002; 0.0003; True; 0.0015; 0.0661;1.74;0.235524475; 0.099199947; 0.007587237; true; 0.113742688; 0.541294746;1.38;0.10622806199999998; 0.002979381; 2.2593E-5; true; 0.023142161; 0.341112543
