name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-intersection;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance05996-*.mata;0.15;0.0662222;0.0285587; 0.0147522000; 0.0002103000; False; 0.0478397000; 0.2083803000;0.88;0.0517829;0.0091206; 0.0137956000; 0.0002831000; False; 0.0262469000; 0.1377701000;1.52;0.056618394;0.119823716; 0.075496928; 0.004322902; false; 0.213098189; 0.462893978
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance05997-*.mata;0.12;0.0418724;0.008997100000000001; 0.0133614000; 0.0001868000; False; 0.0247608000; 0.1760017000;0.89;0.08118990000000001;0.0081495; 0.0143060000; 0.0002685000; False; 0.0251097000; 0.1843110000;1.55;0.069047708;0.152712915; 0.066143697; 0.002985276; false; 0.229035799; 0.453326348
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06000-*.mata;0.13;0.04995;0.009393799999999999;0.0242873; 0.0002303000; True; 0.0453362000; 0.1473326000;0.8;0.0739373;0.016097099999999996;0.029325; 0.0024310000; True; 0.0524539000; 0.2190516000;1.81;0.096965395;0.146690901; 0.041465893; 0.002821407; true; 0.198406235; 0.481562814
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06001-*.mata;0.13;0.052074800000000004;0.0090516;0.0144064; 0.0002663000; True; 0.0260844000; 0.1359450000;0.89;0.0434696;0.007568700000000001;0.0134879; 0.0002325000; True; 0.0234689000; 0.1368716000;1.54;0.040768876999999995;0.098599732; 0.049297822; 0.002440651; true; 0.157911041; 0.331108052
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06006-*.mata;0.13;0.0437536;0.0090174;0.0314799; 0.0001756000; False; 0.0431065000; 0.1794076000;0.79;0.043852699999999994;0.008443999999999998;0.011949000000000001; 0.0002155000; False; 0.0230274000; 0.1393973000;1.53;0.051791479;0.11557888699999999; 0.061038079; 0.002027209; false; 0.185239364; 0.393247738
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06007-*.mata;0.15;0.049744500000000004;0.009365600000000003;0.014319100000000001; 0.0002570000; True; 0.0263506000; 0.1514018000;0.93;0.051343599999999996;0.009296;0.0153329; 0.0002331000; True; 0.0274217000; 0.1321477000;1.69;0.073341838;0.135284619; 0.06092113; 0.00225965; true; 0.205084972; 0.47079454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06010-*.mata;0.11;0.0603496;0.0092082; 0.0142028000; 0.0002701000; False; 0.0261465000; 0.1449691000;0.87;0.088934;0.0094469; 0.0144418000; 0.0002755000; False; 0.0269819000; 0.1917660000;1.66;0.050737254;0.11990895600000001; 0.038924966; 0.00232427; false; 0.167964158; 0.382018483
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06011-*.mata;0.13;0.0431275;0.0088429;0.0135017; 0.0002189000; False; 0.0249782000; 0.1296211000;0.85;0.0364746;0.007525;0.0130595; 0.0002252000; False; 0.0232968000; 0.1152455000;1.4;0.071928527;0.112315705; 0.032626525; 0.002112725; false; 0.153541236; 0.435555379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06016-*.mata;0.14;0.0707453;0.0086361;0.0163243; 0.0002861000; True; 0.0275888000; 0.1748282000;0.86;0.0490374;0.0088104;0.014345499999999999; 0.0002312000; True; 0.0258331000; 0.1406168000;1.81;0.06069799;0.151909733; 0.072213865; 0.001472476; true; 0.254794812; 0.510860946
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06017-*.mata;0.14;0.0402267;0.009779200000000002; 0.0141345000; 0.0002933000; False; 0.0266395000; 0.1239660000;0.82;0.0257017;0.006465; 0.0088435000; 0.0001734000; False; 0.0173180000; 0.0994533000;1.19;0.059925719;0.118781691; 0.028803332; 0.002000197; false; 0.156133116; 0.337482689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06020-*.mata;0.15;0.0658912;0.009172700000000002;0.0125968; 0.0002214000; True; 0.0243924000; 0.1519054000;0.84;0.1278908;0.0065655;0.0135472; 0.0001817000; True; 0.0224950000; 0.2374820000;2.12;0.124436713;0.132793491; 0.075759085; 0.002792996; true; 0.235763715; 0.574823898
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06021-*.mata;0.15;0.0545188;0.009430000000000001;0.014853799999999999; 0.0002956000; True; 0.0270640000; 0.1782341000;0.88;0.06555470000000001;0.009059400000000002;0.0145096; 0.0003101000; True; 0.0262727000; 0.1856427000;1.82;0.091354317;0.200888448; 0.054790918; 0.002553007; true; 0.265327264; 0.562505748
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06026-*.mata;0.13;0.0624334;0.007867500000000001;0.0109162; 0.0002549000; True; 0.0209464000; 0.1695920000;0.84;0.036403099999999994;0.0117441;0.0100891; 0.0002581000; True; 0.0244810000; 0.1091710000;1.74;0.056818738;0.138132472; 0.043490932; 0.002304646; true; 0.189996795; 0.426086915
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06027-*.mata;0.16;0.0570403;0.0094903; 0.0148872000; 0.0001743000; False; 0.0269911000; 0.1452323000;0.87;0.0491683;0.0084068; 0.0153209000; 0.0002852000; False; 0.0265739000; 0.1279849000;1.77;0.072049052;0.15050260499999998; 0.067192724; 0.002512774; false; 0.236205424; 0.535659876
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06030-*.mata;0.14;0.077876;0.0180186;0.020679799999999998; 0.0001422000; False; 0.0409753000; 0.2196114000;0.87;0.08751719999999999;0.009244500000000001;0.014228; 0.0002701000; False; 0.0261601000; 0.1905474000;1.68;0.055698091;0.133317579; 0.035566325; 0.002207714; false; 0.181931855; 0.376723274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06031-*.mata;0.15;0.053411;0.009650099999999998;0.0118682; 0.0001289000; True; 0.0233688000; 0.1369348000;0.91;0.0825642;0.0196124;0.0158347; 0.0002956000; True; 0.0407647000; 0.1989592000;2.07;0.090154854;0.131015055; 0.06767703; 0.00239632; true; 0.208726812; 0.487174704
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06036-*.mata;0.15;0.062916;0.0093213;0.0150121; 0.0002810000; True; 0.0272532000; 0.2165789000;0.93;0.05962339999999999;0.009532800000000001;0.015125; 0.0002693000; True; 0.0280987000; 0.1942242000;1.85;0.084598525;0.18282968099999997; 0.080354467; 0.002258958; true; 0.287514502; 0.685942872
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06040-*.mata;0.18;0.08485279999999999;0.010065799999999998;0.015098799999999999; 0.0002641000; True; 0.0290079000; 0.1842451000;0.89;0.060080499999999995;0.008460499999999998;0.015407700000000002; 0.0002169000; True; 0.0268727000; 0.1444557000;2.74;0.111878417;0.212878568; 0.159726363; 0.002371678; true; 0.382933816; 0.775318345
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06041-*.mata;0.13;0.041778199999999995;0.0094903; 0.0139858000; 0.0002122000; False; 0.0261791000; 0.1215679000;0.85;0.0282084;0.0058611; 0.0089299000; 0.0002622000; False; 0.0172304000; 0.1043901000;1.32;0.035118982;0.07778011; 0.041406688; 0.00872059; false; 0.134665656; 0.301435108
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06046-*.mata;0.16;0.06934789999999999;0.0095117;0.015876599999999998; 0.0002748000; True; 0.0283509000; 0.2018675000;0.89;0.0830493;0.009947300000000001;0.014407199999999998; 0.0002700000; True; 0.0277052000; 0.1771684000;1.77;0.08079959;0.141835241; 0.044742262; 0.002349669; true; 0.195884299; 0.491392942
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06047-*.mata;0.14;0.042541100000000005;0.00947;0.0156462; 0.0002169000; True; 0.0280200000; 0.1590227000;0.85;0.0412888;0.009337999999999999;0.0170756; 0.0002891000; True; 0.0291645000; 0.1409376000;1.67;0.050474538;0.197802732; 0.113352887; 0.002557302; true; 0.325217605; 0.470792818
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06050-*.mata;0.15;0.07620650000000001;0.0059325; 0.0086025000; 0.0001538000; False; 0.0163073000; 0.1548304000;0.94;0.1067739;0.0094572; 0.0134975000; 0.0002504000; False; 0.0259988000; 0.1993782000;1.99;0.087465429;0.166821063; 0.044155443; 0.002486624; false; 0.220363492; 0.572736387
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06051-*.mata;0.13;0.04222100000000001;0.0093913;0.0135851; 0.0002156000; False; 0.0257986000; 0.1207655000;0.87;0.0889326;0.0093791;0.0137409; 0.0002831000; False; 0.0259124000; 0.1825604000;1.52;0.052158220000000005;0.114550702; 0.05879458; 0.002323716; false; 0.188521937; 0.408077427
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06056-*.mata;0.14;0.04269100000000001;0.0088163;0.0126246; 0.0002225000; True; 0.0239267000; 0.1379195000;0.93;0.0444229;0.009287300000000002;0.014492000000000001; 0.0003300000; True; 0.0271506000; 0.1334444000;1.53;0.04378621;0.11609856; 0.035620887; 0.002438169; true; 0.161601578; 0.320163067
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06057-*.mata;0.13;0.0480525;0.0120384; 0.0164454000; 0.0001787000; False; 0.0309477000; 0.1339207000;0.89;0.045516;0.009248600000000001; 0.0140743000; 0.0002200000; False; 0.0259922000; 0.1266469000;1.4;0.039171807;0.07999113199999999; 0.021582235; 0.00164126; false; 0.11490643; 0.331484091
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06060-*.mata;0.12;0.07579090000000001;0.0067768;0.0127196; 0.0002363000; True; 0.0217706000; 0.1614174000;0.8;0.046476300000000005;0.008609899999999998;0.0174096; 0.0004059000; True; 0.0293004000; 0.1173954000;2.22;0.076705414;0.20003945499999998; 0.104213002; 0.002474486; true; 0.322274174; 0.60298406
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06061-*.mata;0.17;0.08936350000000001;0.006317100000000001;0.0114649; 0.0002015000; True; 0.0202209000; 0.2150937000;0.87;0.0771723;0.0094189;0.0149967; 0.0003074000; True; 0.0275411000; 0.1900660000;2.7;0.107631159;0.18580730199999998; 0.102784476; 0.010757634; true; 0.308524994; 0.65121996
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06066-*.mata;0.12;0.0383193;0.008361500000000001; 0.0128580000; 0.0001825000; False; 0.0236901000; 0.1127050000;0.97;0.0419691;0.009586; 0.0160955000; 0.0002648000; False; 0.0287170000; 0.1261509000;1.28;0.076134225;0.080753482; 0.036370075; 0.002504589; false; 0.126120786; 0.372686187
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06067-*.mata;0.13;0.0532872;0.0085967;0.009978; 0.0002125000; True; 0.0205764000; 0.1551624000;0.92;0.0533484;0.0155079;0.0187158; 0.0002209000; True; 0.0375210000; 0.1965065000;1.84;0.07858482;0.197001173; 0.061742792; 0.002440606; true; 0.274108033; 0.473757475
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06070-*.mata;0.13;0.05416699999999999;0.0092553;0.0146177; 0.0002233000; False; 0.0274070000; 0.1392750000;0.9;0.0509325;0.009923600000000001;0.0170232; 0.0002031000; False; 0.0298540000; 0.1304284000;1.77;0.05637612100000001;0.142808034; 0.034619544; 0.002251578; false; 0.1907798; 0.43131964
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06071-*.mata;0.14;0.050504299999999995;0.009864900000000001;0.014389299999999999; 0.0002186000; True; 0.0274211000; 0.1611670000;0.91;0.050462099999999996;0.009068000000000001;0.0294366; 0.0002891000; True; 0.0454499000; 0.1411114000;1.64;0.084850028;0.093547089; 0.029926833; 0.001883584; true; 0.131872986; 0.405560548
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06076-*.mata;0.2;0.10919109999999999;0.0060401;0.0150694; 0.0001981000; False; 0.0237985000; 0.2549667000;0.95;0.0954733;0.009066000000000001;0.0141366; 0.0002899000; False; 0.0266938000; 0.1885869000;3.13;0.161794693;0.31785521099999997; 0.093710432; 0.002464047; false; 0.421519074; 0.92349073
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06077-*.mata;0.14;0.056039700000000005;0.010277399999999997;0.0144453; 0.0001790000; False; 0.0269364000; 0.1323593000;0.92;0.0972367;0.0098699;0.0152687; 0.0002531000; False; 0.0281006000; 0.1983224000;2.23;0.08894335799999999;0.122440073; 0.053849275; 0.002547402; false; 0.186309668; 0.647213312
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06082-*.mata;0.15;0.054362999999999995;0.0091841; 0.0147735000; 0.0001851000; False; 0.0268493000; 0.1414366000;0.87;0.0561662;0.0104029; 0.0145258000; 0.0001810000; False; 0.0277743000; 0.1487071000;1.76;0.101826003;0.135003704; 0.029896265; 0.002258672; false; 0.174044264; 0.50792178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06083-*.mata;0.25;0.1362574;0.009467200000000002;0.015223; 0.0002194000; True; 0.0283002000; 0.2843871000;0.97;0.1707534;0.010826899999999999;0.0185498; 0.0002997000; True; 0.0326375000; 0.3467780000;3.76;0.263723485;0.414663793; 0.147996858; 0.002972327; true; 0.572566252; 1.18675661
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06084-*.mata;0.15;0.053677699999999995;0.0088657; 0.0137239000; 0.0002836000; False; 0.0253381000; 0.1489226000;0.93;0.057789999999999994;0.009952299999999999; 0.0158745000; 0.0003180000; False; 0.0288994000; 0.1769931000;1.58;0.086530491;0.089514569; 0.033467962; 0.002205157; false; 0.131619926; 0.45068315
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06085-*.mata;0.15;0.0435017;0.009305700000000002;0.014126699999999999; 0.0003191000; True; 0.0269249000; 0.1873059000;0.94;0.043951800000000006;0.010002299999999999;0.0148221; 0.0002240000; True; 0.0276351000; 0.2077334000;1.5;0.060611240999999996;0.139496858; 0.042916719; 0.002540659; true; 0.192001001; 0.397851737
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06088-*.mata;0.16;0.0949796;0.0198922;0.027529699999999997; 0.0002428000; True; 0.0501939000; 0.2846469000;0.82;0.0525882;0.010280399999999999;0.0138549; 0.0001693000; True; 0.0260772000; 0.1408833000;1.89;0.058393019;0.207549069; 0.061426336; 0.002337723; true; 0.290085857; 0.507456589
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06089-*.mata;0.14;0.0414141;0.0091169; 0.0147321000; 0.0002756000; False; 0.0268311000; 0.1255877000;0.96;0.0417104;0.009432099999999999; 0.0143259000; 0.0002984000; False; 0.0266273000; 0.1392055000;1.25;0.112992651;0.139953777; 0.038515076; 0.002225698; false; 0.186920715; 0.417268281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06092-*.mata;0.17;0.0705671;0.0094886;0.0145182; 0.0002324000; True; 0.0270576000; 0.1804705000;0.85;0.075101;0.008535399999999999;0.013872800000000001; 0.0001915000; True; 0.0247760000; 0.1937979000;3.09;0.073197128;0.42360986400000006; 0.150434745; 0.00296219; true; 0.595684532; 0.987137404
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06093-*.mata;0.13;0.04358970000000001;0.0084013;0.0134773; 0.0001366000; True; 0.0240349000; 0.1249847000;0.98;0.0640476;0.0163737;0.0150455; 0.0002452000; True; 0.0349563000; 0.2300997000;1.73;0.045075818000000004;0.17850454799999999; 0.050616224; 0.002581868; true; 0.239048205; 0.445707705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06094-*.mata;0.19;0.1437474;0.008510200000000002;0.015584; 0.0002482000; False; 0.0269825000; 0.2351315000;0.97;0.1078569;0.0136532;0.0266901; 0.0002358000; False; 0.0436086000; 0.2269595000;2.93;0.23649922499999998;0.21302523099999998; 0.099488749; 0.001837014; false; 0.344388993; 0.820132724
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06095-*.mata;0.17;0.0728402;0.009659;0.0147918; 0.0002855000; True; 0.0273761000; 0.1973975000;0.97;0.0748627;0.0095459;0.015527699999999998; 0.0003015000; True; 0.0280379000; 0.1665432000;2.4;0.076648375;0.14474438299999998; 0.067347563; 0.002321991; true; 0.221634829; 0.517651361
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06098-*.mata;0.14;0.048802899999999996;0.008994500000000004;0.014050599999999998; 0.0003045000; True; 0.0265444000; 0.1587866000;0.91;0.0565012;0.0100445;0.0150195; 0.0002673000; True; 0.0278704000; 0.1727639000;1.9;0.10402778900000001;0.19543154899999998; 0.085351618; 0.002831634; true; 0.305001375; 0.698764668
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06099-*.mata;0.17;0.1042897;0.0248691;0.0279719; 0.0002769000; False; 0.0556219000; 0.2453602000;0.91;0.0967991;0.0103146;0.015167; 0.0001794000; False; 0.0341404000; 0.2259810000;2.44;0.12315077;0.29235816400000003; 0.046603358; 0.002441313; false; 0.348699627; 0.679006156
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06102-*.mata;0.17;0.07249169999999999;0.007180199999999999;0.009426200000000001; 0.0001278000; True; 0.0185010000; 0.2172848000;0.9;0.07536359999999999;0.009391000000000002;0.0148767; 0.0002747000; True; 0.0270626000; 0.1930902000;2.55;0.094463993;0.170273333; 0.107090883; 0.00246837; true; 0.290774142; 0.679618394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06103-*.mata;0.17;0.09057010000000001;0.010397199999999999;0.029764; 0.0002085000; True; 0.0429517000; 0.2448034000;0.88;0.0477619;0.0099389;0.0166121; 0.0003045000; True; 0.0296872000; 0.1249248000;2.4;0.070093043;0.16380819700000002; 0.10922244; 0.00716382; true; 0.312102319; 0.647840243
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06104-*.mata;0.14;0.0423054;0.0165111; 0.0304535000; 0.0002546000; True; 0.0495069000; 0.1641262000;0.85;0.040080700000000004;0.009038999999999998; 0.0141458000; 0.0001884000; True; 0.0256339000; 0.1190356000;2.23;0.05604393;0.416418645; 0.057504621; 0.003290206; true; 0.497906725; 0.725957029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06105-*.mata;0.16;0.0680018;0.0088542;0.0133569; 0.0002106000; True; 0.0247189000; 0.1581069000;0.92;0.0752735;0.010354299999999999;0.0159966; 0.0002870000; True; 0.0292894000; 0.1702727000;2.41;0.10204687000000001;0.16448586099999998; 0.084351882; 0.002241281; true; 0.266432387; 0.596802417
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06108-*.mata;0.14;0.08256250000000001;0.008006899999999999;0.014081100000000001; 0.0003363000; True; 0.0248211000; 0.1948538000;0.84;0.0409399;0.008896699999999999;0.013597099999999999; 0.0002025000; True; 0.0251817000; 0.1711710000;1.65;0.064503424;0.124680922; 0.086454817; 0.002877675; true; 0.233921468; 0.430034493
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06109-*.mata;0.17;0.084231;0.0098909;0.016433800000000002; 0.0002432000; False; 0.0299383000; 0.1974085000;0.93;0.074082;0.0094056;0.0155935; 0.0002654000; False; 0.0279754000; 0.1592975000;2.15;0.07183519999999999;0.147670317; 0.049102826; 0.015615246; false; 0.224132458; 0.540984714
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06112-*.mata;0.14;0.06450589999999999;0.009704999999999998;0.0139087; 0.0002801000; True; 0.0271888000; 0.1870589000;0.89;0.04889759999999999;0.0090134;0.0143807; 0.0002937000; True; 0.0264269000; 0.1317368000;1.8;0.07494675699999997;0.207602622; 0.083726537; 0.002601464; true; 0.309315966; 0.596291637
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06113-*.mata;0.14;0.0443748;0.0095662; 0.0154891000; 0.0002835000; True; 0.0278552000; 0.1304214000;0.93;0.0602369;0.0093473; 0.0158921000; 0.0001801000; True; 0.0278599000; 0.1643039000;1.32;0.08179976;0.128930395; 0.050446373; 0.002908973; true; 0.18955615; 0.394277326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06114-*.mata;0.16;0.0643594;0.0098491;0.013216400000000001; 0.0001383000; False; 0.0257762000; 0.1704256000;0.9;0.07096630000000001;0.010049;0.0156943; 0.0003193000; False; 0.0295993000; 0.1903382000;1.86;0.07454888500000001;0.11229207299999999; 0.054231289; 0.002170705; false; 0.175656272; 0.424789261
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06115-*.mata;0.12;0.043623300000000004;0.005831;0.0095648; 0.0002957000; True; 0.0177048000; 0.1658607000;0.92;0.08467810000000002;0.009872299999999999;0.0285459; 0.0002631000; True; 0.0411970000; 0.2247764000;1.43;0.050307571;0.15906067; 0.038111414; 0.002332648; true; 0.208104507; 0.428667304
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06118-*.mata;0.09;0.0321912;0.0062723;0.0088557; 0.0001628000; True; 0.0173604000; 0.0941624000;0.86;0.048655699999999996;0.0067407000000000005;0.0086233; 0.0001441000; True; 0.0173369000; 0.1510752000;1.56;0.070504365;0.1212554; 0.081837339; 0.002748682; true; 0.213489503; 0.469037709
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06119-*.mata;0.16;0.0638411;0.008008799999999998;0.0095095; 0.0001712000; False; 0.0198948000; 0.1483554000;0.84;0.0429285;0.009927;0.0247576; 0.0002337000; False; 0.0375634000; 0.1208778000;2.35;0.09569901300000001;0.23371338200000003; 0.060003531; 0.002309788; false; 0.306663352; 0.646040711
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06122-*.mata;0.15;0.05622050000000001;0.007891399999999998;0.0146862; 0.0002066000; False; 0.0253831000; 0.1849716000;0.92;0.11585089999999999;0.0169861;0.0244001; 0.0002858000; False; 0.0448821000; 0.2779351000;2.36;0.170793048;0.276138378; 0.078330185; 0.004067024; false; 0.379063769; 0.883105275
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06123-*.mata;0.11;0.0534994;0.006136300000000002;0.0110066; 0.0001381000; True; 0.0191956000; 0.1645829000;0.82;0.039178500000000005;0.0072128999999999995;0.014077800000000001; 0.0002742000; True; 0.0238147000; 0.1179731000;2.09;0.13952186899999997;0.15805548299999997; 0.103486085; 0.002662678; true; 0.270572806; 0.74112685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06124-*.mata;0.12;0.0487069;0.009423700000000002;0.0155227; 0.0002289000; True; 0.0276481000; 0.1213721000;0.91;0.0631192;0.006932599999999999;0.009335000000000001; 0.0002134000; True; 0.0185239000; 0.1668967000;2.58;0.08852044500000002;0.214191662; 0.192958557; 0.002925932; true; 0.435414126; 0.737695598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06125-*.mata;0.18;0.0986816;0.009485500000000001;0.0202913; 0.0002232000; True; 0.0324303000; 0.2373843000;0.93;0.0738829;0.0100563;0.0156342; 0.0002837000; True; 0.0286759000; 0.1892554000;2.52;0.120483504;0.18004101599999997; 0.06530141; 0.002341397; true; 0.256048929; 0.641988477
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06128-*.mata;0.15;0.1085905;0.0059229;0.0084003; 0.0002609000; False; 0.0169453000; 0.2310024000;0.94;0.0703535;0.009278400000000001;0.0131045; 0.0002871000; False; 0.0251409000; 0.1615830000;1.97;0.06803356199999999;0.171182587; 0.077480637; 0.002356629; false; 0.257895814; 0.566513786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06129-*.mata;0.14;0.08086370000000001;0.0095386;0.0141751; 0.0001788000; True; 0.0263157000; 0.2018233000;0.88;0.0437349;0.009667100000000001;0.01456; 0.0002336000; True; 0.0269316000; 0.1454088000;1.86;0.037794507;0.160322146; 0.104730006; 0.002371793; true; 0.284238089; 0.5215286
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06132-*.mata;0.13;0.060976499999999996;0.0140757;0.0143272; 0.0002404000; True; 0.0313392000; 0.1752119000;0.89;0.0335313;0.0068066;0.0113377; 0.0001574000; True; 0.0199098000; 0.1004041000;1.4;0.039474364;0.103076561; 0.037771603; 0.002394413; true; 0.150221348; 0.312535895
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06133-*.mata;0.11;0.07597110000000001;0.006762300000000001;0.008661199999999999; 0.0001691000; False; 0.0175414000; 0.1472792000;0.93;0.0496251;0.0102463;0.033593; 0.0002146000; False; 0.0469392000; 0.1476079000;1.57;0.06871545700000001;0.132276609; 0.039855459; 0.002078744; false; 0.180608322; 0.444613935
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06134-*.mata;0.14;0.044356900000000005;0.0091217;0.0145435; 0.0003398000; True; 0.0268688000; 0.1301027000;0.85;0.042186299999999996;0.010176200000000002;0.0279539; 0.0001987000; True; 0.0429192000; 0.1297317000;1.59;0.038303369000000004;0.120073825; 0.053029146; 0.002414078; true; 0.18251956; 0.388931141
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06135-*.mata;0.13;0.045726499999999996;0.009241200000000001;0.0125539; 0.0001459000; True; 0.0237634000; 0.1262025000;0.88;0.0580002;0.015352299999999998;0.0179063; 0.0001856000; True; 0.0359479000; 0.1510838000;1.56;0.046698451;0.098729063; 0.058902215; 0.002535487; true; 0.1710123; 0.364272582
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06138-*.mata;0.14;0.06028750000000001;0.006083;0.0107818; 0.0002828000; False; 0.0192388000; 0.1853139000;0.95;0.1246529;0.0115773;0.019143300000000002; 0.0003609000; False; 0.0340781000; 0.2316453000;2.41;0.149882243;0.151527267; 0.071896529; 0.002608456; false; 0.233540337; 0.691131517
/home/experiments/nfa-bench/benchmarks/z3-noodler/automata-oldrk/intersection/instance06139-*.mata;0.12;0.046210299999999996;0.0088902;0.011440500000000001; 0.0002245000; True; 0.0223926000; 0.1184565000;0.89;0.04776710000000001;0.009921999999999999;0.0112112; 0.0001907000; True; 0.0230174000; 0.1265602000;1.71;0.094240765;0.102014299; 0.057105194; 0.002499525; true; 0.174446433; 0.538285966
