name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.35;0.25046599999999997;0.0134764; 0.0619488000; False; 0.0782824000; 0.3675539000;1.74;0.1356213;0.0134595; 0.0619977000; False; 0.0781353000; 0.2952104000;4.8;0.216924128;0.525218167; 0.088127263; false; 0.619802975; 1.13606233
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.34;0.3043127;0.026451699999999998; 0.0462038000; False; 0.0761179000; 0.4587862000;1.72;0.1293626;0.0139479; 0.0439397000; False; 0.0605615000; 0.2718954000;4.76;0.307921576;0.5374388109999999; 0.100598475; false; 0.644223874; 1.242793098
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.35;0.3246517;0.0210403; 0.0781244000; False; 0.1015124000; 0.4859631000;1.66;0.1048733;0.0125506; 0.0381701000; False; 0.0530039000; 0.2283389000;4.83;0.316060387;0.523846232; 0.102123443; false; 0.63233975; 1.356451933
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.35;0.263211;0.0266272; 0.1247326000; False; 0.1540522000; 0.4508492000;1.66;0.1619909;0.0130738; 0.0640902000; False; 0.0797668000; 0.4029054000;4.82;0.264530353;0.467062203; 0.132536726; false; 0.607992362; 1.2541051
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.35;0.33269649999999995;0.0155184; 0.0623976000; False; 0.0807645000; 0.4611459000;1.72;0.1610751;0.0136976; 0.0643175000; False; 0.0808603000; 0.3244036000;5.15;0.294551884;0.618794789; 0.141256058; false; 0.805960277; 1.513753345
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.4;0.32437;0.013737899999999999; 0.0604378000; False; 0.0766993000; 0.4708586000;1.68;0.16671239999999998;0.0173547; 0.0638613000; False; 0.0836567000; 0.3386385000;4.74;0.238249041;0.569038427; 0.143017131; false; 0.731953411; 1.407165001
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.36;0.3778549;0.012178399999999999; 0.0376066000; False; 0.0523616000; 0.4878179000;1.64;0.1244608;0.012194199999999999; 0.0384448000; False; 0.0529573000; 0.2738934000;4.75;0.228394638;0.858758431; 0.114485632; false; 0.987110095; 1.733680417
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.35;0.2696927;0.0241982; 0.0781017000; False; 0.1043111000; 0.4120227000;1.59;0.1388957;0.0146114; 0.0493679000; False; 0.0671360000; 0.2833741000;4.81;0.29013599;0.8039908689999999; 0.147403981; false; 0.970194346; 1.62066696
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.35;0.26481899999999997;0.0126631; 0.0461166000; False; 0.0612411000; 0.3766547000;1.57;0.1202742;0.0136503; 0.0415405000; False; 0.0574771000; 0.2915856000;4.9;0.30746629200000003;0.6632760710000001; 0.128642447; false; 0.804802024; 1.480089886
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.36;0.2637682;0.026279499999999997; 0.0634787000; False; 0.0922824000; 0.4138732000;1.62;0.1414992;0.029739099999999997; 0.0802342000; False; 0.1116602000; 0.3312414000;4.58;0.23476670900000002;0.79434896; 0.070835125; false; 0.871674872; 1.526968197
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.43;0.4484165;0.013879299999999999; 0.0993956000; False; 0.1160563000; 0.6151660000;1.82;0.1306465;0.0159597; 0.0350218000; False; 0.0538816000; 0.2459022000;5.51;0.29364336;0.658005757; 0.127351117; false; 0.802356842; 1.430053227
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.47;0.38990610000000003;0.0185555; 0.0577692000; False; 0.0792365000; 0.5307172000;1.69;0.1488716;0.023214; 0.1107203000; False; 0.1588671000; 0.3727295000;5.58;0.350019897;0.751630465; 0.150619116; false; 0.927344416; 1.839974508
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.35;0.28717539999999997;0.013760499999999998; 0.0375816000; False; 0.0536762000; 0.3857519000;1.54;0.2197831;0.0270307; 0.0763888000; False; 0.1058722000; 0.4689839000;4.56;0.331748008;0.849589066; 0.126601883; false; 0.988323507; 1.83250837
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.22;0.14500269999999998;0.008001000000000001; 0.0399757000; False; 0.0497470000; 0.2238733000;1.66;0.184396;0.0143488; 0.0493911000; False; 0.0665903000; 0.3789047000;4.42;0.184971803;0.5893245619999999; 0.077250121; false; 0.673090006; 1.308019487
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T237-rhs.mata;0.38;0.33856719999999996;0.049110900000000006; 0.1043423000; False; 0.1563330000; 0.5638202000;1.66;0.1346563;0.0123626; 0.0377376000; False; 0.0525299000; 0.2914068000;4.27;0.174032371;0.458662866; 0.051699214; false; 0.516508059; 0.953319943
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T238-rhs.mata;0.37;0.2780296;0.0211842; 0.0861030000; False; 0.1096903000; 0.4310308000;1.65;0.12424479999999999;0.0130366; 0.0557926000; False; 0.0717039000; 0.2731286000;4.9;0.208472717;0.697829354; 0.125715748; false; 0.878906617; 1.476386266
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T239-rhs.mata;0.27;0.1603737;0.013377; 0.0397216000; False; 0.0557873000; 0.2587283000;1.52;0.127745;0.013681500000000001; 0.0404212000; False; 0.0567210000; 0.2873257000;5.32;0.387223628;0.603376297; 0.157023487; false; 0.766497306; 1.606852946
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T24-rhs.mata;0.35;0.2924741;0.029384800000000003; 0.1070290000; False; 0.1390442000; 0.4669493000;1.64;0.22774930000000002;0.0233983; 0.1080168000; False; 0.1420945000; 0.5057901000;4.62;0.229477079;0.792138012; 0.118037528; false; 0.928200319; 1.473092665
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T25-rhs.mata;0.36;0.305481;0.0141773; 0.0608687000; False; 0.0777996000; 0.4338078000;1.61;0.136711;0.015217099999999999; 0.0461694000; False; 0.0643974000; 0.2981369000;4.54;0.21286898699999998;0.687109786; 0.099324817; false; 0.800581336; 1.369028718
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T26-rhs.mata;0.35;0.29229530000000004;0.015803699999999997; 0.0666039000; False; 0.0847346000; 0.4495512000;1.57;0.1299623;0.0437719; 0.0661080000; False; 0.1160244000; 0.3489546000;4.35;0.19258711199999998;0.50796131; 0.081530187; false; 0.597732973; 1.132619239
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T27-rhs.mata;0.39;0.297276;0.013395299999999999; 0.0608874000; False; 0.0768755000; 0.4178211000;1.53;0.185496;0.0275152; 0.0946006000; False; 0.1368849000; 0.4627596000;4.54;0.23020795500000002;0.543319859; 0.09691642; false; 0.646105463; 1.472737142
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T28-rhs.mata;0.37;0.27130089999999996;0.0127715; 0.0410508000; False; 0.0565067000; 0.3897259000;1.64;0.1262167;0.0123365; 0.0407548000; False; 0.0555271000; 0.2707121000;4.49;0.171507311;0.528847655; 0.0790273; false; 0.616587204; 1.190564368
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T29-rhs.mata;0.39;0.3875104;0.026425200000000003; 0.0738163000; False; 0.1028715000; 0.5455331000;1.66;0.1384698;0.0141276; 0.0667475000; False; 0.0836177000; 0.3098927000;5.01;0.304966559;0.548536596; 0.124826869; false; 0.679883068; 1.304047384
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;1.32;0.49112580000000006;0.0159924; 0.9162847000; True; 0.9353678000; 1.4964984000;2.83;0.1884158;0.015204800000000001; 0.8085079000; True; 0.8265203000; 1.0930986000;6.48;0.45749722800000003;0.899742762; 0.064915034; true; 0.970641052; 1.814415204
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;1.3;0.572079;0.0142924; 0.8920445000; True; 0.9350768000; 1.5549002000;2.87;0.2244426;0.0292884; 1.0283364000; True; 1.0614055000; 1.4194810000;5.87;0.471366673;0.651647235; 0.067486065; true; 0.738275583; 1.831501498
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;1.43;0.46079190000000003;0.0154348; 1.1023412000; True; 1.1205878000; 1.6200972000;3.12;0.25826550000000004;0.0152734; 0.8441005000; True; 0.8618769000; 1.2755816000;6.03;0.251779001;0.8244234560000001; 0.111583519; true; 0.958852127; 1.590899359
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-Bakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;1.21;0.6260218;0.0155815; 0.6702772000; True; 0.6920944000; 1.3736783000;2.75;0.2436579;0.0170854; 0.8595554000; True; 0.8797730000; 1.2479310000;6.64;0.536514733;0.712007211; 0.121131728; true; 0.839961427; 2.003528897
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBad-A-0-rhs.mata;TO;0.1031393;0.0092953;MISSING;MISSING;MISSING;MISSING;TO;0.0990496;0.0095174;MISSING;MISSING;MISSING;MISSING;8.53;0.19893881;3.909254399; 0.2301067; true; 4.145802958; 4.628488395
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-3-rhs.mata;TO;0.13686189999999998;0.0088867;MISSING;MISSING;MISSING;MISSING;TO;0.0663836;0.0092289;MISSING;MISSING;MISSING;MISSING;8.1;0.10118142399999999;3.8758671380000003; 0.132718846; true; 4.014792445; 4.321831236
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery-4P-BinEnc-BwBadi-B-4-rhs.mata;TO;0.07647419999999999;0.0060677000000000005;MISSING;MISSING;MISSING;MISSING;TO;0.060493500000000006;0.008730100000000001;MISSING;MISSING;MISSING;MISSING;9.58;0.08267983200000001;4.614778467000001; 0.141107387; true; 4.762120028; 5.037185955
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-2-rhs.mata;13.93;0.417424;0.013908; 13.7721105000; True; 13.7886921000; 14.2461261000;14.69;0.22087489999999999;0.0146387; 13.2125220000; True; 13.2299052000; 13.5472269000;5.44;0.296612665;0.765948189; 0.073191236; true; 0.845220128; 1.525934435
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partial-A-3-rhs.mata;13.1;0.4401983;0.0253368; 13.0280534000; True; 13.0561016000; 13.5483555000;17.18;0.232366;0.0159396; 15.6266446000; True; 15.6455820000; 15.9702099000;6.05;0.389478198;0.817958542; 0.074930832; true; 0.899707753; 1.768621508
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;13.1;0.5482104999999999;0.0214919; 12.7900038000; True; 12.8147236000; 13.4159805000;17.81;0.2420807;0.0169213; 16.0277565000; True; 16.0479167000; 16.3851938000;6.06;0.450449032;0.648217342; 0.063664818; true; 0.718407712; 1.542157698
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;12.94;0.5138134999999999;0.029414600000000003; 12.7267488000; True; 12.7713568000; 13.3283788000;15.21;0.23405009999999998;0.0156529; 13.9015786000; True; 13.9201961000; 14.2463861000;5.18;0.379829676;0.6486251350000001; 0.069087335; true; 0.72437925; 1.62364043
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbOneOne-Nondet-Partiali-B-4-rhs.mata;12.63;0.34894539999999996;0.0270466; 12.5203795000; True; 12.5501414000; 12.9421228000;16.21;0.21917930000000002;0.0146631; 14.6817647000; True; 14.6993225000; 15.0129547000;6.12;0.378198402;0.609177689; 0.118439451; true; 0.747303955; 1.467135961
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-0-rhs.mata;3.88;0.24606699999999998;0.0125443; 3.6708499000; True; 3.6859831000; 3.9748443000;4.85;0.1227992;0.0122132; 3.4989037000; True; 3.5137281000; 3.7102417000;4.32;0.296599542;0.40476693900000005; 0.092168811; true; 0.517004152; 1.125760112
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondet-A-1-rhs.mata;3.26;0.2513451;0.0124268; 3.1205691000; True; 3.1358602000; 3.4300510000;4.71;0.1210872;0.0117845; 3.5443298000; True; 3.5584858000; 3.7530510000;4.02;0.287349326;0.423148015; 0.105414304; true; 0.545293985; 1.229638702
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-3-rhs.mata;3.98;0.2497908;0.012175; 3.9878311000; True; 4.0024159000; 4.2935103000;5.35;0.1298319;0.0122456; 4.0874513000; True; 4.1024778000; 4.3088249000;4.56;0.282179823;0.6016118260000001; 0.053014404; true; 0.660702662; 1.26209943
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FbtOneOne-Nondeti-B-4-rhs.mata;3.45;0.24232789999999998;0.0084568; 3.2377268000; True; 3.2481057000; 3.5316431000;4.75;0.1335441;0.0134023; 3.3656565000; True; 3.3818466000; 3.6010268000;4.27;0.264488652;0.43256635; 0.10666016; true; 0.556691401; 1.148696084
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-0-rhs.mata;3.48;0.21442070000000002;0.0118583; 3.3302394000; True; 3.3449101000; 3.6037013000;4.61;0.1144368;0.0123101; 3.3930074000; True; 3.4088216000; 3.5924867000;4.02;0.252556046;0.485927231; 0.087587899; true; 0.596725504; 1.128975366
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondet-A-1-rhs.mata;3.47;0.2600274;0.0126004; 3.2310540000; True; 3.2464717000; 3.5495206000;4.55;0.10687089999999999;0.0119749; 3.5175277000; True; 3.5323823000; 3.6889998000;4.33;0.259409537;0.471962864; 0.095540342; true; 0.579116651; 1.139263419
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-1-rhs.mata;3.97;0.2458111;0.0127887; 3.6794266000; True; 3.6950000000; 3.9832816000;4.34;0.1415991;0.007885; 3.0196459000; True; 3.0293869000; 3.2418377000;4.79;0.16715866000000001;0.66179646; 0.095434504; true; 0.775075052; 1.184530401
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-2-rhs.mata;2.98;0.16352329999999998;0.0076973; 2.7698763000; True; 2.7795357000; 2.9802831000;4.38;0.12419079999999999;0.0135728; 3.2666206000; True; 3.2830882000; 3.4823468000;4.38;0.186279259;0.516590567; 0.062816884; true; 0.586542885; 1.092653389
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-3-rhs.mata;3.93;0.30248220000000003;0.012743899999999999; 3.9656402000; True; 3.9811854000; 4.3506629000;5.46;0.0843662;0.0080883; 4.2948835000; True; 4.3050709000; 4.4491918000;4.82;0.217489614;0.7957178810000001; 0.083147462; true; 0.895691034; 1.395699655
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery4pBinEnc-FlOneOne-Nondeti-B-4-rhs.mata;3.91;0.2677433;0.0087186; 3.8996623000; True; 3.9105815000; 4.2420258000;4.98;0.1391692;0.0125166; 3.6278983000; True; 3.6433527000; 3.9263882000;4.33;0.22013968900000003;0.451542302; 0.052969177; true; 0.511532237; 1.002471612
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.6897989;0.0149514;MISSING;MISSING;MISSING;MISSING;TO;0.3808995;0.0131765;MISSING;MISSING;MISSING;MISSING;TO;0.977213927; 0.34663005;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-FbOneOne-Nondet-Partial-A-1-rhs.mata;TO;0.5530465;0.0095639;MISSING;MISSING;MISSING;MISSING;TO;0.3825936;0.0104454;MISSING;MISSING;MISSING;MISSING;TO;0.807512171; 3.297981918;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-0-rhs.mata;TO;0.3142131;0.0085285;MISSING;MISSING;MISSING;MISSING;TO;0.1243909;0.0062363;MISSING;MISSING;MISSING;MISSING;TO;0.235915915; 1.89758534;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partial-A-2-rhs.mata;TO;0.3124115;0.0089345;MISSING;MISSING;MISSING;MISSING;TO;0.22248010000000001;0.0101798;MISSING;MISSING;MISSING;MISSING;TO;0.23111141000000002; 1.923104224;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;TO;0.42798689999999995;0.0062862000000000005;MISSING;MISSING;MISSING;MISSING;TO;0.24017460000000002;0.0069742;MISSING;MISSING;MISSING;MISSING;TO;0.317851212;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.13;0.0823661;0.0060662; 0.0313551000; True; 0.0392758000; 0.1754124000;0.66;0.0268943;0.0056544; 0.0333505000; True; 0.0406025000; 0.1013621000;1.64;0.045253873;0.145344412; 0.050610406; true; 0.202706668; 0.402774809
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.13;0.0678022;0.0059517; 0.0404921000; True; 0.0480618000; 0.1428926000;0.9;0.0462817;0.0094826; 0.0791749000; True; 0.0912136000; 0.1947202000;1.92;0.080887788;0.271432282; 0.078977067; true; 0.359907031; 0.709795779
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.18;0.0969623;0.0067613000000000005; 0.0520124000; True; 0.0612154000; 0.2009229000;0.99;0.045471199999999996;0.009098199999999999; 0.0540236000; True; 0.0653505000; 0.1678397000;1.71;0.084013798;0.171274696; 0.064804093; true; 0.242643495; 0.551397335
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.21;0.0914094;0.009148900000000001; 0.0681292000; True; 0.0799241000; 0.2205851000;1.01;0.0506259;0.0090885; 0.0799973000; True; 0.0918190000; 0.1977382000;1.79;0.066450852;0.173879173; 0.039960784; true; 0.220116713; 0.432649407
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.13;0.0514906;0.006222; 0.0415840000; True; 0.0496007000; 0.1287288000;0.97;0.0458215;0.0087565; 0.0772402000; True; 0.0884656000; 0.1910041000;1.76;0.06015737;0.154648401; 0.042949733; true; 0.205333195; 0.410982524
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.19;0.0719427;0.008433999999999999; 0.0624485000; True; 0.0731663000; 0.1868779000;0.96;0.0481619;0.0093722; 0.0892720000; True; 0.1011332000; 0.2022315000;1.82;0.09053075499999999;0.187182607; 0.039551134; true; 0.25426187; 0.493484076
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.16;0.0593901;0.008651500000000001; 0.0420749000; True; 0.0532480000; 0.1565839000;0.99;0.039561799999999994;0.0059754000000000005; 0.0312264000; True; 0.0391279000; 0.1305110000;1.55;0.072814117;0.118504096; 0.037788676; true; 0.163006183; 0.364661204
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.16;0.0566703;0.0084321; 0.0423119000; True; 0.0532078000; 0.1504635000;0.87;0.0390083;0.008500500000000001; 0.0447928000; True; 0.0555919000; 0.1469284000;1.46;0.039346818;0.128138219; 0.06518612; true; 0.199589404; 0.364712515
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.18;0.0618972;0.0087096; 0.0442622000; True; 0.0552709000; 0.1635622000;0.93;0.0488575;0.0168608; 0.0618287000; True; 0.0810283000; 0.1896817000;1.64;0.054537184;0.14398913800000002; 0.048878265; true; 0.199446833; 0.398551842
