name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.2;0.1276801;0.008709099999999997;0.0178221; 0.0359437000; True; 0.0654220000; 0.2342793000;0.12; 0.095288; 0.033991;0.00038800000000000005;0.000124; 1e-05; true; 0.135655;0.13; 0.096022; 0.033451;0.009881;0.000135;4.1e-05; 9e-06; true; 0.145176;0.12; 0.097062; 0.035554;0.000391;0.000136; 1e-05; true; 0.138843;0.14; 0.099515; 0.033524;0.011992;0.0015019999999999999;0.000817; 0.000593; true; 0.152894;0.13; 0.102785; 0.033122;0.001845;0.001697;0.001116; 0.001119; true; 0.147362;ERR;ERR;ERR;1.33; 0.2581; 0.0000; 0.0028; 0.0000; 0.0000; True; 0.0029; 0.2631;33.28; 0.2501; 0.0424; 8.6788; 25.5963; True; 34.2757; 34.6173;1.47; 0.2548; 0.0403; 0.0447;0.0012000000000000001; 0.0012; True; 0.0460; 0.3418;2.09;0.614036355;0.119425566; 0.025459613; true; 0.178332457; 1.095774422;1.36;0.06652160499999998;0.0036378929999999997; 0.001198119; true; 0.012577203; 0.247080425
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.24;0.10614859999999998;0.009332599999999998;0.0169506; 0.0492322000; True; 0.0798829000; 0.2417533000;0.11; 0.093179; 0.02923;0.000212;8.4e-05; 0.00025; true; 0.128059;0.08; 0.069198; 0.026646;0.006588999999999999;9.999999999999999e-05;2.1000000000000002e-05; 8e-06; true; 0.106805;0.1; 0.069627; 0.043124;0.00039700000000000005;0.000138; 9e-06; true; 0.1205;0.16; 0.111927; 0.041461;0.015095;0.0018919999999999998;0.000853; 0.002336; true; 0.179629;0.16; 0.117807; 0.045233;0.002304;0.002013;0.0015459999999999998; 0.002845; true; 0.180236;ERR;ERR;ERR;1.4; 0.2098; 0.0000; 0.0031; 0.0000; 0.0001; True; 0.0032; 0.2140;51.36; 0.2088; 0.0502; 10.3316; 44.1373; True; 54.4707; 54.7678;1.36; 0.1646; 0.0143; 0.0161;0.0026; 0.0027; True; 0.0188; 0.1983;2.72;0.545759927;0.096244247; 0.028319604; true; 0.153458593; 0.900575968;1.44;0.10683063500000001;0.012325215; 0.007401057; true; 0.065319048; 0.412176839
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut6.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.16;0.078213;0.0062272000000000004;0.0097768; 0.0262593000; True; 0.0454427000; 0.1612917000;0.1; 0.074396; 0.037409;0.00035600000000000003;0.000117; 2.9e-05; true; 0.120271;0.11; 0.072507; 0.032145;0.015491999999999999;0.000103;1.9e-05; 9e-06; true; 0.125289;0.09; 0.070666; 0.030746;0.000204;7.8e-05; 8e-06; true; 0.106321;0.11; 0.072881; 0.029978;0.011439000000000001;0.0009620000000000001;0.000371; 0.003599; true; 0.123743;0.11; 0.073678; 0.032246;0.0017759999999999998;0.001387;0.001091; 0.003449; true; 0.118895;ERR;ERR;ERR;1.24; 0.2473; 0.0000; 0.0014; 0.0000; 0.0000; True; 0.0015; 0.2493;28.82; 0.2384; 0.0715; 4.2264; 24.9228; True; 29.1505; 29.4992;1.43; 0.2994; 0.0618; 0.0241;0.011000000000000001; 0.0111; True; 0.0352; 0.3982;2.69;0.4875373129999999;0.060971065; 0.018445975; true; 0.087037305; 0.78802012;1.52;0.12729069299999998;0.014068541; 0.005749215; true; 0.027966975; 0.384594201
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.31;0.2122513;0.0097149;0.021910000000000002; 0.0387495000; True; 0.0750004000; 0.3415003000;0.48; 0.381301; 0.129803;0.003387;0.000862; 8.3e-05; true; 0.535466;0.67; 0.355839; 0.126689;0.22038399999999997;0.0024340000000000004;0.000565; 1.7e-05; true; 0.725122;0.5; 0.396479; 0.142769;0.003958000000000001;0.0010010000000000002; 1.9e-05; true; 0.563959;0.65; 0.414965; 0.138833;0.079273;0.01778;0.024555999999999998; 0.006192; true; 0.703343;0.45; 0.397303; 0.078439;0.004384999999999999;0.00557;0.005671999999999999; 0.002092; true; 0.504044;ERR;ERR;ERR;1.85; 0.7145; 0.0000; 0.0104; 0.0000; 0.0001; True; 0.0106; 0.7279;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.01; 0.7111; 0.0789; 0.1696;0.0009; 0.0010; True; 0.1706; 0.9622;4.38;1.111678814;1.032223172; 0.223134876; true; 1.277798755; 2.745885708;1.82;0.27352389199999994;0.107717043; 0.003131325; true; 0.123100387; 0.818503514
/home/experiments/nfa-bench/benchmarks/email_filter/aut1.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.19;0.1274597;0.0088899;0.0139599; 0.0503476000; True; 0.0770922000; 0.2781059000;0.05; 0.048062; 0.024306;3.1e-05;1.6e-05; 1.3e-05; true; 0.07701;0.06; 0.095912; 0.02369;0.0035239999999999994;1.5e-05;1.4000000000000001e-05; 1.3e-05; true; 0.125881;0.03; 0.027913; 0.022043;2.5e-05;1.4e-05; 6e-06; true; 0.052401;0.04; 0.024927; 0.021277;0.004468;4.6e-05;2.3000000000000003e-05; 0.000424; true; 0.053395;0.04; 0.027265; 0.021125;0.000757;0.0006689999999999999;0.000565; 0.001088; true; 0.054695;ERR;ERR;ERR;1.32; 0.1036; 0.0000; 0.0012; 0.0000; 0.0001; True; 0.0013; 0.1055;19.66; 0.0990; 0.0115; 1.3268; 18.0800; True; 19.4087; 19.5883;1.26; 0.1128; 0.0153; 0.0054;0.002; 0.0021; True; 0.0075; 0.1361;2.21;0.40637498;0.07584943599999999; 0.017997474; true; 0.112581911; 0.741809932;1.37;0.062159135000000004;0.003421271; 0.002524286; true; 0.014330528; 0.230914204
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.24;0.1157752;0.010043000000000002;0.0227355; 0.0542600000; False; 0.0916528000; 0.2730759000;0.13; 0.100938; 0.043487;0.000872;0.00027; 0.000298; false; 0.151671;0.08; 0.057723; 0.025707;0.007339;0.000346;0.000101; 4e-05; false; 0.095314;0.14; 0.104898; 0.045442;0.001907;0.000541; 0.000103; false; 0.160329;0.12; 0.058456; 0.028132;0.018978000000000002;0.008747;0.007464; 0.001904; false; 0.130622;0.11; 0.07767; 0.026643;0.0015350000000000001;0.003105;0.002672; 0.001983; false; 0.118214;ERR;ERR;ERR;1.08; 0.2055; 0.0000; 0.0133; 0.0011; 0.0004; False; 0.0148; 0.2208;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.21; 0.1278; 0.0122; 0.1667;0.0941; 0.0996; False; 0.2663; 0.4098;2.05;0.31107108999999994;0.053096108999999996; 0.018676761; true; 0.078547777; 0.561434229;1.21;0.06801716399999999;0.020726509; 0.002413908; true; 0.041108843; 0.267576792
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.23;0.1033751;0.0090904;0.0241327; 0.0489425000; True; 0.0856103000; 0.2320707000;0.14; 0.099432; 0.039698;0.002391;0.00051; 1.1e-05; true; 0.149886;0.14; 0.098627; 0.040064;0.011302;0.00032800000000000006;7.8e-05; 9e-06; true; 0.156928;0.13; 0.097259; 0.038693;0.002433;0.00047000000000000004; 9e-06; true; 0.145312;0.19; 0.100467; 0.03891;0.017149;0.012193;0.025673; 0.002123; true; 0.207607;0.16; 0.103516; 0.042054;0.002777;0.00835;0.008681; 0.002115; true; 0.174508;ERR;ERR;ERR;1.43; 0.2362; 0.0000; 0.0072; 0.0000; 0.0000; True; 0.0073; 0.2442;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.53; 0.2180; 0.0239; 0.0907;0.0029; 0.0030; True; 0.0938; 0.3363;2.64;0.303766155;0.113590739; 0.025416654; true; 0.147660711; 0.676474287;1.65;0.10887159999999999;0.057560863000000004; 0.005830665; true; 0.07941445; 0.379766466
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.1245481;0.008717599999999999;0.0147482; 0.0401612000; True; 0.0670237000; 0.2430627000;0.21; 0.155531; 0.060306;0.00038100000000000005;8.2e-05; 2.9e-05; true; 0.2263;0.22; 0.156985; 0.058783;0.017728;8.8e-05;2.2000000000000003e-05; 9e-06; true; 0.243181;0.21; 0.157808; 0.061711;0.000402;8.900000000000001e-05; 1e-05; true; 0.229513;0.25; 0.161228; 0.059752;0.031499;0.0016170000000000002;0.002015; 0.009072; true; 0.273834;0.34; 0.164095; 0.059791;0.004745;0.001989;0.001642; 0.12565; true; 0.367289;ERR;ERR;ERR;1.22; 0.1884; 0.0000; 0.0016; 0.0000; 0.0001; True; 0.0017; 0.1908;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.78; 0.3094; 0.0369; 0.0115;0.3372; 0.3378; True; 0.3494; 0.6965;3.51;0.6041392769999999;0.056475976000000004; 0.088384183; true; 0.151226478; 0.958497193;1.84;0.09634119000000002;0.002785129; 0.264393112; true; 0.288799756; 0.693902667
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.22;0.1064145;0.009299100000000001;0.0137583; 0.0516027000; True; 0.0785928000; 0.2416444000;0.14; 0.140283; 0.084358;0.000259;5.4999999999999995e-05; 0.000774; true; 0.232802;0.14; 0.122768; 0.043583;0.0066099999999999996;5.3e-05;1.6e-05; 9e-06; true; 0.180222;0.13; 0.103724; 0.092461;0.00025100000000000003;6e-05; 1e-05; true; 0.205015;0.17; 0.158706; 0.055652;0.019484;0.001175;0.000988; 0.002723; true; 0.245267;0.15; 0.104384; 0.049514;0.0026760000000000004;0.0015480000000000001;0.0010029999999999998; 0.004093; true; 0.170811;ERR;ERR;ERR;1.03; 0.1387; 0.0000; 0.0012; 0.0000; 0.0001; True; 0.0014; 0.1405;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.42; 0.2379; 0.0240; 0.0094;0.0146; 0.0152; True; 0.0246; 0.2873;2.51;0.396489019;0.058011067; 0.019096719; true; 0.093408114; 0.750920137;1.39;0.08741510699999999;0.005893411; 0.04511497; true; 0.066899454; 0.363182887
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.2;0.0976374;0.0087628;0.0127923; 0.0460430000; True; 0.0714679000; 0.2218875000;0.12; 0.092647; 0.040864;3e-05;1e-05; 8.5e-05; true; 0.140244;0.13; 0.092362; 0.03997;0.006404;2.4e-05;9e-06; 9e-06; true; 0.145248;0.11; 0.092644; 0.039659;5.6999999999999996e-05;1.9e-05; 8e-06; true; 0.138561;0.11; 0.064481; 0.038819;0.015767;5.099999999999999e-05;3.1e-05; 0.001228; true; 0.125893;0.13; 0.089809; 0.04221;0.002483;0.000947;0.0006979999999999999; 0.002226; true; 0.145334;ERR;ERR;ERR;1.26; 0.2385; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.2393;3.33; 0.2602; 0.0321; 0.2627; 1.8002; True; 2.0631; 2.3569;1.31; 0.2093; 0.0209; 0.0006;0.0032; 0.0033; True; 0.0039; 0.2349;1.93;0.393776643;0.059710494; 0.009174233; true; 0.075446229; 0.672160665;1.43;0.07492486200000001;0.0031978420000000002; 0.00299603; true; 0.013711804; 0.242943421
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata;0.19;0.09999290000000001;0.008706600000000002;0.0132732; 0.0383025000; True; 0.0644861000; 0.2171873000;0.12; 0.107065; 0.031456;2.6000000000000002e-05;7e-06; 0.000243; true; 0.142934;0.08; 0.059577; 0.031734;0.004978000000000001;3.6e-05;1.1e-05; 1.1e-05; true; 0.100811;0.14; 0.106116; 0.049026;4.1e-05;2.1000000000000002e-05; 1e-05; true; 0.162015;0.17; 0.109158; 0.048367;0.018793999999999995;3.5999999999999994e-05;1.9e-05; 0.000306; true; 0.182852;0.14; 0.112641; 0.048926;0.0030559999999999997;0.0008900000000000001;0.000653; 0.00131; true; 0.174792;ERR;ERR;ERR;1.38; 0.2350; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.2360;53.24; 0.1399; 0.0122; 8.4900; 46.6352; True; 55.1295; 55.3722;1.38; 0.2300; 0.0227; 0.0014;0.0007999999999999999; 0.0009; True; 0.0023; 0.2556;2.4;0.39505988500000006;0.094023181; 0.031347042; true; 0.140164683; 0.736235655;1.33;0.07017188199999999;0.006365133; 0.001310578; true; 0.014548013; 0.251295151
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.22;0.11372169999999998;0.0089895;0.013086500000000001; 0.0369922000; True; 0.0621921000; 0.2186457000;0.18; 0.133748; 0.060672;3.7999999999999995e-05;9.999999999999999e-06; 1e-05; true; 0.202656;0.18; 0.128404; 0.057146;0.008903999999999999;3.1e-05;1e-05; 1e-05; true; 0.202666;0.18; 0.131287; 0.097266;3.399999999999999e-05;1e-05; 1e-05; true; 0.238204;0.22; 0.182454; 0.087042;0.022845;5.4e-05;2.9e-05; 0.001154; true; 0.301342;0.19; 0.183955; 0.086684;0.003712;0.000718;0.00045; 0.002503; true; 0.286435;ERR;ERR;ERR;1.47; 0.2892; 0.0000; 0.0012; 0.0000; 0.0001; True; 0.0013; 0.2914;14.06; 0.2650; 0.0282; 0.4289; 12.6764; True; 13.1064; 13.4203;1.4; 0.2626; 0.0270; 0.0004;0.0028; 0.0029; True; 0.0033; 0.2937;2.43;0.368822769;0.09538481800000001; 0.016949307; true; 0.119673639; 0.663300518;1.36;0.082995285;0.0035960119999999996; 0.011457882; true; 0.021210462; 0.282584595
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.22;0.1020074;0.0087706;0.0152625; 0.0473093000; True; 0.0752349000; 0.2296684000;0.13; 0.104014; 0.039895;0.00041000000000000005;7.999999999999999e-05; 6.4e-05; true; 0.150753;0.13; 0.105405; 0.040259;0.0063939999999999995;0.00011499999999999999;2.9e-05; 9e-06; true; 0.158188;0.13; 0.104776; 0.039605;0.00043799999999999997;8.900000000000001e-05; 1e-05; true; 0.150645;0.15; 0.105933; 0.039994;0.01612;0.001857;0.002302; 0.002271; true; 0.174144;0.14; 0.129908; 0.063726;0.002445;0.006293;0.007444; 0.004753; true; 0.224451;ERR;ERR;ERR;1.46; 0.2075; 0.0000; 0.0021; 0.0000; 0.0001; True; 0.0022; 0.2104;6.33; 0.2145; 0.0379; 0.6102; 4.8924; True; 5.5028; 5.7565;1.08; 0.1500; 0.0138; 0.0086;0.0042; 0.0043; True; 0.0130; 0.1771;1.83;0.34461957200000004;0.07694952999999999; 0.015549008; true; 0.114214081; 0.684248688;1.34;0.077718016;0.015362096999999998; 0.007270007; true; 0.031100237; 0.28073766
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.21;0.11362820000000001;0.008232899999999998;0.0236805; 0.0389095000; True; 0.0751572000; 0.2583666000;0.11; 0.11866; 0.039719;0.002374;0.000585; 5.8e-05; true; 0.16814;0.1; 0.126978; 0.063061;0.0066300000000000005;0.000264;5.6999999999999996e-05; 1.6e-05; true; 0.202433;0.11; 0.125406; 0.036166;0.002281;0.000568; 9e-06; true; 0.17023;0.2; 0.097628; 0.042424;0.015241;0.010747000000000001;0.041555999999999996; 0.001211; true; 0.224054;0.13; 0.105904; 0.030873;0.001208;0.0059949999999999995;0.006836; 0.001267; true; 0.15637;ERR;ERR;ERR;1.34; 0.2127; 0.0000; 0.0087; 0.0000; 0.0003; True; 0.0091; 0.2226;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.57; 0.2054; 0.0180; 0.0964;0.0022; 0.0023; True; 0.0988; 0.3228;2.29;0.374116708;0.044815903000000004; 0.006669467; true; 0.058777052; 0.64123348;1.38;0.062960017;0.004156868; 0.001954658; true; 0.013914998; 0.248408539
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.24;0.108084;0.0091151;0.013480899999999999; 0.0495466000; True; 0.0757958000; 0.2689276000;0.14; 0.109335; 0.043975;2e-05;9e-06; 2.4e-05; true; 0.159523;0.15; 0.113621; 0.044208;0.006239;1.6e-05;5.999999999999999e-06; 9e-06; true; 0.170228;0.14; 0.112104; 0.045036;2.2000000000000003e-05;5.999999999999999e-06; 1e-05; true; 0.1635;0.17; 0.117673; 0.044868;0.018136;1.7e-05;1e-05; 0.001828; true; 0.187781;0.16; 0.117186; 0.042914;0.002593;0.000658;0.00045499999999999995; 0.003554; true; 0.173533;ERR;ERR;ERR;1.36; 0.2667; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.2676;4.74; 0.3115; 0.0450; 0.2391; 3.3447; True; 3.5868; 3.9458;1.24; 0.1607; 0.0170; 0.0002;0.0043; 0.0043; True; 0.0045; 0.1829;2.67;0.47142823399999995;0.057022439; 0.035814694; true; 0.100382161; 0.851188117;1.87;0.11265937200000001;0.007033865; 0.010632356; true; 0.044026687; 0.516165814
/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.25;0.1425709;0.009220800000000001;0.0139083; 0.0468306000; True; 0.0741062000; 0.3180038000;0.12; 0.095171; 0.038209;5.9e-05;1.4000000000000001e-05; 7e-05; true; 0.139752;0.23; 0.161193; 0.062578;0.020846999999999997;0.00010499999999999999;2.1000000000000002e-05; 8e-06; true; 0.255733;0.12; 0.090325; 0.038132;4.7e-05;2e-05; 7e-06; true; 0.134517;0.18; 0.091096; 0.065397;0.03567;0.000232;0.00016999999999999999; 0.000771; true; 0.202705;0.17; 0.141268; 0.03796;0.002606;0.000659;0.000483; 0.001422; true; 0.190579;ERR;ERR;ERR;1.18; 0.3103; 0.0000; 0.0009; 0.0001; 0.0001; True; 0.0011; 0.3120;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.3017; 0.0394; 0.0079;0.0047; 0.0053; True; 0.0133; 0.3555;4.14;0.752770343;0.132623388; 0.035954188; true; 0.187537401; 1.338283388;1.7;0.11384415099999999;0.004035905; 0.009485976; true; 0.021379352; 0.457498187
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata;0.2;0.07870319999999999;0.008815900000000002;0.0186875; 0.0371592000; True; 0.0686853000; 0.2015167000;0.07; 0.043032; 0.023325;0.000993;0.00028500000000000004; 2.9e-05; true; 0.073695;0.08; 0.044019; 0.026455;0.016427;0.000501;0.000141; 9e-06; true; 0.093839;0.06; 0.045154; 0.025607;0.0013200000000000002;0.000302; 1.3e-05; true; 0.078143;0.08; 0.046568; 0.025612;0.009708999999999999;0.003769;0.00499; 0.001704; true; 0.098309;0.08; 0.049012; 0.031081;0.001596;0.004654;0.004815; 0.003063; true; 0.100426;ERR;ERR;ERR;1.42; 0.1408; 0.0000; 0.0042; 0.0003; 0.0001; True; 0.0046; 0.1464;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.1352; 0.0178; 0.0497;0.0053; 0.0062; True; 0.0561; 0.2103;2.31;0.40978392;0.080736683; 0.031652168; true; 0.118253239; 0.721952505;1.2;0.064009061;0.030469559; 0.002796104; true; 0.044101099; 0.272030062
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut12.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.18;0.0944991;0.009809000000000002;0.0212844; 0.0418042000; True; 0.0796513000; 0.2596310000;0.04; 0.040068; 0.035344;0.000882;0.00022700000000000002; 1e-05; true; 0.081824;0.06; 0.068696; 0.031952;0.012356;0.000401;0.00011; 8e-06; true; 0.117788;0.04; 0.041648; 0.027244;0.001021;0.000275; 1.3e-05; true; 0.074631;0.06; 0.049807; 0.03215;0.006445;0.0028230000000000004;0.003306; 0.002546; true; 0.102156;0.06; 0.04604; 0.029523;0.001029;0.0027700000000000003;0.003384; 0.003276; true; 0.09139;ERR;ERR;ERR;1.2; 0.0847; 0.0000; 0.0030; 0.0000; 0.0001; True; 0.0031; 0.0885;15.0; 0.0828; 0.0119; 2.8510; 11.0740; True; 13.9257; 14.0483;1.19; 0.0750; 0.0107; 0.0310;0.0012000000000000001; 0.0012; True; 0.0323; 0.1184;2.34;0.346799962;0.075402339; 0.017394105; true; 0.109397398; 0.612021356;1.08;0.047459633;0.011098496; 0.002047349; true; 0.020716769; 0.206778848
/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.2;0.0908386;0.009054799999999998;0.0140925; 0.0483983000; True; 0.0758287000; 0.2195854000;0.1; 0.074385; 0.032755;2.2000000000000003e-05;9e-06; 2.8e-05; true; 0.113501;0.11; 0.072768; 0.030264;0.015248000000000001;2.3000000000000003e-05;8e-06; 8e-06; true; 0.124289;0.09; 0.073495; 0.031791;2.8000000000000003e-05;1.9e-05; 1e-05; true; 0.111002;0.11; 0.076055; 0.031696;0.013994;1.1000000000000001e-05;1.1e-05; 0.000754; true; 0.127542;0.1; 0.076898; 0.031781;0.002329;0.0008880000000000001;0.00066; 0.002419; true; 0.121596;ERR;ERR;ERR;1.24; 0.3205; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.3228;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.9; 0.0957; 0.0121; 0.0001;0.0013; 0.0014; True; 0.0015; 0.1101;2.18;0.49844309700000006;0.07896468; 0.038998258; true; 0.124151939; 0.918071438;1.37;0.118684634;0.003101015; 0.003468384; true; 0.027529193; 0.387702813
