name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.02; 0.018107; 0.009923;9e-06;1.7e-05; 5e-06; true; 0.029368;0.02; 0.01739; 0.009076;9e-06;9e-06; 7e-06; true; 0.027825;0.02; 0.018233; 0.0139;1.4000000000000001e-05;8e-06; 0.000108; true; 0.034179
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.07; 0.06134; 0.022451;1e-05;7e-06; 8e-06; true; 0.08735;0.07; 0.056322; 0.024667;1.1000000000000001e-05;1.5e-05; 7e-06; true; 0.084779;0.07; 0.052568; 0.023725;1.1000000000000001e-05;7e-06; 0.000411; true; 0.080376
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.01; 0.006719; 0.00637;2.7e-05;2.1e-05; 1e-05; true; 0.014159;0.0; 0.006752; 0.006445;2.7000000000000002e-05;1.3000000000000001e-05; 7e-06; true; 0.014373;0.0; 0.006593; 0.006253;3.2999999999999996e-05;1.9e-05; 3e-05; true; 0.014024
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.01; 0.013426; 0.008389;0.00012200000000000001;4.1e-05; 6e-06; true; 0.023565;0.01; 0.013517; 0.008421;0.000136;4.7000000000000004e-05; 7e-06; true; 0.023997;0.02; 0.013287; 0.008902;0.000131;4.4e-05; 7.1e-05; true; 0.024109
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.01; 0.00941; 0.006917;2.8e-05;1.5e-05; 6e-06; true; 0.017411;0.01; 0.009013; 0.006787;2.8e-05;1.5e-05; 1.3e-05; true; 0.016848;0.01; 0.008625; 0.006658;3.8e-05;2.3e-05; 4.9e-05; true; 0.016432
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.03; 0.028315; 0.011703;0.00019;8.999999999999999e-05; 5.5e-05; true; 0.042311;0.03; 0.028182; 0.012553;0.000196;0.000108; 5.2e-05; true; 0.04323;0.03; 0.029024; 0.011569;0.000191;5.8e-05; 0.00023; true; 0.042985
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.04; 0.039452; 0.01555;4.4e-05;2.2e-05; 7e-06; true; 0.057539;0.05; 0.03992; 0.014632;4.2000000000000004e-05;1.3000000000000001e-05; 6e-06; true; 0.056882;0.05; 0.039023; 0.016443;4.5e-05;2.3e-05; 0.00021; true; 0.058185
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.04077; 0.013605;5.2000000000000004e-05;1.9e-05; 6e-06; true; 0.056341;0.05; 0.04178; 0.013761;5.4e-05;3.2e-05; 6e-06; true; 0.057587;0.05; 0.04051; 0.013843;5.4999999999999995e-05;3.9999999999999996e-05; 0.000222; true; 0.056838
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.01; 0.01565; 0.007649;3.9999999999999996e-05;2.7000000000000002e-05; 6e-06; true; 0.024491;0.02; 0.016175; 0.007578;3.8e-05;2.6000000000000002e-05; 6e-06; true; 0.024911;0.02; 0.016002; 0.007609;4.6e-05;2.6000000000000002e-05; 4.7e-05; true; 0.024861
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.01; 0.011792; 0.007404;6.5e-05;2.6000000000000002e-05; 7e-06; true; 0.020567;0.02; 0.012041; 0.007364;8.5e-05;3.6e-05; 6e-06; true; 0.020789;0.03; 0.022354; 0.010868;8.5e-05;5.8e-05; 2.7e-05; true; 0.034696
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.02309; 0.010127;2e-05;2.3e-05; 7e-06; true; 0.03422;0.01; 0.012947; 0.006851;4e-05;2.7000000000000002e-05; 5e-06; true; 0.020878;0.01; 0.012422; 0.006329;2e-05;1.4e-05; 3.2e-05; true; 0.019678
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.0; 0.005874; 0.005568;1.6e-05;1.1e-05; 6e-06; true; 0.012266;0.0; 0.00601; 0.005686;2.4000000000000004e-05;1.2e-05; 6e-06; true; 0.012564;0.0; 0.006028; 0.005501;1.6e-05;9e-06; 1.5e-05; true; 0.012266
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.04; 0.027485; 0.016591;1.1000000000000001e-05;7e-06; 8e-06; true; 0.047032;0.04; 0.027469; 0.022148;1.4000000000000001e-05;9e-06; 7e-06; true; 0.054341;0.04; 0.036812; 0.015549;1e-05;6e-06; 0.000305; true; 0.055378
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.050447; 0.020862;0.000109;4.2000000000000004e-05; 1.5e-05; true; 0.074088;0.07; 0.055714; 0.016309;0.00010899999999999999;6.1000000000000005e-05; 1.5e-05; true; 0.07472;0.05; 0.045211; 0.016859;9.999999999999999e-05;2.9999999999999997e-05; 0.000196; true; 0.064881
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.08; 0.065061; 0.024918;9e-06;4.9999999999999996e-06; 7e-06; true; 0.093816;0.08; 0.064731; 0.026265;7e-06;1.4e-05; 3.3e-05; true; 0.094996;0.1; 0.083519; 0.027067;8e-06;4e-06; 0.000245; true; 0.1147
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.04; 0.035935; 0.012128;1e-05;1.7e-05; 6e-06; true; 0.050235;0.03; 0.02153; 0.012913;1e-05;1.5e-05; 5e-06; true; 0.036546;0.02; 0.02123; 0.011592;1e-05;4.9999999999999996e-06; 4.6e-05; true; 0.03473
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.04; 0.040662; 0.016235;1.2e-05;1.7e-05; 5e-06; true; 0.058989;0.04; 0.040385; 0.015671;1.2e-05;1.8e-05; 6e-06; true; 0.058131;0.05; 0.040448; 0.016811;1.3000000000000001e-05;8e-06; 0.000102; true; 0.059503
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.01; 0.011708; 0.007367;1.3000000000000001e-05;1.7e-05; 7e-06; true; 0.020262;0.01; 0.012046; 0.007369;1.1000000000000001e-05;1.7e-05; 7e-06; true; 0.020663;0.01; 0.011552; 0.007549;1.3000000000000001e-05;1.7e-05; 5.4e-05; true; 0.020364
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.28; 0.23307; 0.070774;0.000112;5.399999999999999e-05; 9e-06; true; 0.312321;0.28; 0.232126; 0.067775;0.000113;4.9999999999999996e-05; 6e-06; true; 0.307789;0.29; 0.246816; 0.071049;0.000129;5.2999999999999994e-05; 0.000165; true; 0.32678
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.016763; 0.010059;2.1000000000000002e-05;7e-06; 6e-06; true; 0.028548;0.02; 0.016142; 0.009115;1.2000000000000002e-05;1.7e-05; 5e-06; true; 0.026885;0.02; 0.016374; 0.008984;1.1000000000000001e-05;1.6e-05; 8.8e-05; true; 0.027063
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.02; 0.015923; 0.009696;1.1000000000000001e-05;1.8e-05; 7e-06; true; 0.027478;0.02; 0.016123; 0.009695;1.2000000000000002e-05;6e-06; 7e-06; true; 0.027522;0.02; 0.015993; 0.009515;1e-05;1.7e-05; 5.3e-05; true; 0.027324
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.015057; 0.009863;1e-05;1.7e-05; 9e-06; true; 0.026481;0.02; 0.014756; 0.008452;1e-05;1.6e-05; 7e-06; true; 0.024631;0.02; 0.014161; 0.008468;9e-06;1.6e-05; 7.1e-05; true; 0.024084
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.018033; 0.009472;1.1e-05;8e-06; 8e-06; true; 0.02907;0.02; 0.017791; 0.010872;9e-06;1.6e-05; 5e-06; true; 0.030347;0.04; 0.030459; 0.0182;1e-05;6e-06; 9.2e-05; true; 0.050538
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.06; 0.049397; 0.013124;7e-06;1.5e-05; 7e-06; true; 0.064785;0.03; 0.028437; 0.013864;2.7000000000000002e-05;7e-06; 6e-06; true; 0.044679;0.03; 0.028441; 0.013094;2.6000000000000002e-05;4e-06; 6.4e-05; true; 0.043913
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.01; 0.01271; 0.007854;9e-06;1.1000000000000001e-05; 7e-06; true; 0.021695;0.02; 0.013594; 0.007741;1.1000000000000001e-05;9e-06; 6e-06; true; 0.022526;0.01; 0.013069; 0.007723;1.1000000000000001e-05;8e-06; 3.4e-05; true; 0.021877
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.01; 0.013675; 0.008941;3.2999999999999996e-05;2.3e-05; 7e-06; true; 0.024442;0.02; 0.013456; 0.009268;5.2999999999999994e-05;1.8e-05; 6e-06; true; 0.02487;0.02; 0.015957; 0.0097;3.5999999999999994e-05;1.6e-05; 1.4e-05; true; 0.027535
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.01; 0.009835; 0.007939;7e-06;4e-06; 7e-06; true; 0.019007;0.01; 0.008571; 0.007389;7e-06;5.999999999999999e-06; 8e-06; true; 0.017145;0.01; 0.008519; 0.007076;6e-06;4e-06; 5.3e-05; true; 0.016753
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.06; 0.059072; 0.014227;7e-06;4.9999999999999996e-06; 7e-06; true; 0.07532;0.06; 0.05856; 0.015386;7e-06;1.4e-05; 5e-06; true; 0.076101;0.04; 0.036214; 0.013332;7e-06;1.5e-05; 0.000139; true; 0.051708
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.23; 0.187273; 0.061197;8e-06;1.5e-05; 7e-06; true; 0.255791;0.22; 0.185716; 0.059225;7e-06;1.3e-05; 6e-06; true; 0.251921;0.24; 0.191927; 0.071503;6e-06;4e-06; 0.000761; true; 0.271258
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.033805; 0.013153;2.6e-05;1.2e-05; 7e-06; true; 0.048591;0.04; 0.03389; 0.013812;2.6e-05;1.6e-05; 5e-06; true; 0.049354;0.04; 0.035283; 0.014249;2.7e-05;1.1e-05; 4e-05; true; 0.051276
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.050199; 0.016104;5.9e-05;5e-05; 8e-06; true; 0.06853;0.04; 0.036232; 0.01479;4e-05;2.4e-05; 6e-06; true; 0.053079;0.05; 0.038871; 0.017819;5.7e-05;2.4999999999999998e-05; 0.000138; true; 0.06009
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.03392; 0.010267;1.3e-05;1.8e-05; 6e-06; true; 0.045835;0.04; 0.031031; 0.013594;2.3e-05;1.2e-05; 7e-06; true; 0.047347;0.03; 0.023848; 0.00985;1.9e-05;9e-06; 2.6e-05; true; 0.035598
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.24; 0.20691; 0.061566;5.4e-05;3.2e-05; 7e-06; true; 0.275501;0.24; 0.206951; 0.062886;5.399999999999999e-05;2.1000000000000002e-05; 6e-06; true; 0.276879;0.24; 0.209976; 0.062715;5.599999999999999e-05;3.2e-05; 5.9e-05; true; 0.280508
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.03; 0.024301; 0.013089;2.6000000000000002e-05;1.1000000000000001e-05; 6e-06; true; 0.039462;0.04; 0.025937; 0.013821;2.6000000000000002e-05;1.1000000000000001e-05; 6e-06; true; 0.041915;0.03; 0.025026; 0.013815;2.7000000000000002e-05;1.1000000000000001e-05; 2.8e-05; true; 0.041079
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.03; 0.021925; 0.011216;1.3000000000000001e-05;7e-06; 7e-06; true; 0.035012;0.03; 0.021359; 0.011297;1.3000000000000001e-05;7e-06; 6e-06; true; 0.034686;0.03; 0.022458; 0.012081;1.3000000000000001e-05;8e-06; 4.6e-05; true; 0.036573
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.03; 0.027228; 0.011961;1e-05;9e-06; 9e-06; true; 0.041296;0.03; 0.027439; 0.013772;9e-06;4.9999999999999996e-06; 6e-06; true; 0.043049;0.03; 0.02927; 0.011487;1e-05;7e-06; 5.9e-05; true; 0.042426
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.06; 0.053067; 0.019861;0.000107;4.4999999999999996e-05; 7e-06; true; 0.075955;0.06; 0.052574; 0.019929;7.7e-05;5.2e-05; 5e-06; true; 0.075479;0.06; 0.054038; 0.020642;8.4e-05;5.1e-05; 0.000182; true; 0.078151
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.03; 0.023393; 0.013131;8.2e-05;5.9e-05; 6e-06; true; 0.038688;0.03; 0.023835; 0.012758;8.300000000000001e-05;4.4999999999999996e-05; 7e-06; true; 0.038673;0.03; 0.024006; 0.013319;8.400000000000001e-05;4.3e-05; 3.8e-05; true; 0.03968
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.059689; 0.015193;8.9e-05;3.1e-05; 7e-06; true; 0.077012;0.06; 0.058894; 0.014996;0.000118;4.7e-05; 6e-06; true; 0.076253;0.04; 0.040096; 0.015694;0.000114;4.9e-05; 0.000115; true; 0.058146
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.028615; 0.014104;9e-06;1.3e-05; 7e-06; true; 0.04501;0.04; 0.029573; 0.013362;9e-06;1.5e-05; 6e-06; true; 0.04531;0.03; 0.028819; 0.01406;9e-06;1.4e-05; 2.9e-05; true; 0.04525
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.27; 0.199705; 0.090361;1e-05;1.5e-05; 8e-06; true; 0.30518;0.26; 0.198136; 0.086812;1e-05;1.3e-05; 8e-06; true; 0.300643;0.28; 0.220749; 0.088665;1.1000000000000001e-05;1.5e-05; 0.001905; true; 0.327658
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.032357; 0.01543;1e-05;1.4e-05; 6e-06; true; 0.049885;0.03; 0.031581; 0.014841;1e-05;1.5e-05; 1.5e-05; true; 0.04853;0.06; 0.051212; 0.015318;1.1000000000000001e-05;5.999999999999999e-06; 0.0001; true; 0.068865
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.028765; 0.012793;1.5e-05;1.7e-05; 7e-06; true; 0.043175;0.03; 0.029333; 0.013091;1.5e-05;1.8e-05; 6e-06; true; 0.044091;0.03; 0.028508; 0.012725;3.399999999999999e-05;1.9e-05; 3.1e-05; true; 0.042927
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.021647; 0.010342;1.6e-05;1.9e-05; 7e-06; true; 0.033498;0.02; 0.022278; 0.010437;1.6e-05;9e-06; 6e-06; true; 0.034234;0.02; 0.021804; 0.010105;1.8e-05;1.9e-05; 4.4e-05; true; 0.033448
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.033741; 0.015993;1.8e-05;1.9e-05; 6e-06; true; 0.051999;0.05; 0.032621; 0.015175;1.8e-05;2e-05; 5e-06; true; 0.049935;0.04; 0.032958; 0.014999;1.9e-05;1.8e-05; 0.00012; true; 0.050208
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.03; 0.029679; 0.013815;8e-06;1.5e-05; 7e-06; true; 0.045531;0.03; 0.029442; 0.013441;8e-06;1.5e-05; 5e-06; true; 0.044839;0.03; 0.02938; 0.013678;1e-05;1.5e-05; 7.1e-05; true; 0.045121
