name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-trimming;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.01; 0.000364121;0.0035924800000000003;0.0016366220000000001; 0.000627776; false;0.03; 0.000158569; 1.3441e-05;0.013263498000000002;0.010363615; 0.00526513; false;1.18; 0.0062; 0.0000;0.018099999999999998;0.0015; 0.0006; False;1.02; 0.0048; 0.0001;0.0001;0.0; 0.0000; True;1.0; 0.007484114;0.017448364; 2.4671E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.02; 0.000471634;0.009428122;0.002674937; 0.00121906; false;0.05; 0.000226731; 1.8575e-05;0.025000097;0.020678532; 0.0114523; false;1.09; 0.0055; 0.0000;0.029;0.0027; 0.0007; False;0.96; 0.0048; 0.0002;0.0001;0.0; 0.0000; True;0.98; 0.009425408;0.016834276999999998; 2.3663E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.02; 0.000488915;0.009066089;0.002616111; 0.00125325; false;0.05; 0.00023714; 2.0023e-05;0.02535975;0.021249895999999997; 0.0107842; false;1.2; 0.0053; 0.0000;0.029900000000000003;0.002; 0.0005; False;1.23; 0.0064; 0.0003;0.0006000000000000001;0.0; 0.0000; True;0.98; 0.008804994;0.016213810999999998; 2.5028E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 0.000310692;0.000323272;0.0006950179999999999; 0.000182305; false;0.0; 6.3973e-05; 6.406e-06;0.0031671950000000003;0.002430453; 0.00106758; false;1.1; 0.0052; 0.0000;0.004399999999999999;0.0007000000000000001; 0.0002; False;1.15; 0.0063; 0.0001;0.0001;0.0; 0.0000; True;0.83; 0.006770262;0.017523149999999998; 2.72E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.0; 0.000378017;0.003055022;0.00152725; 0.000637428; false;0.03; 0.000147746; 1.4762e-05;0.012784341000000001;0.009869405; 0.00548691; false;1.19; 0.0070; 0.0000;0.019799999999999998;0.0018; 0.0006; False;1.23; 0.0062; 0.0003;0.0001;0.0; 0.0000; True;1.05; 0.005464548;0.018368124; 2.4467E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.02; 0.00052321;0.009403855;0.002583571; 0.00139454; false;0.04; 0.000280664; 2.3944e-05;0.036158532;0.014159999; 0.00670332; false;0.99; 0.0064; 0.0000;0.0383;0.0029; 0.0008; False;1.03; 0.0046; 0.0002;0.0001;0.0; 0.0000; True;0.81; 0.008073906;0.016512352; 2.3795E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.01; 0.000499198;0.006253593;0.0019452; 0.000981414; false;0.04; 0.000157451; 1.1277e-05;0.025325212;0.020765261; 0.00882378; false;0.97; 0.0046; 0.0000;0.0229;0.0016; 0.0005; False;1.13; 0.0048; 0.0003;0.0001;0.0; 0.0000; True;1.0; 0.007875957;0.016116173; 3.1255E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.0; 0.00377306;0.000554082;0.0010985230000000001; 0.000318015; false;0.01; 8.8842e-05; 8.971e-06;0.006061263000000001;0.003983624; 0.00163029; false;1.0; 0.0068; 0.0000;0.0064;0.0011; 0.0005; False;1.22; 0.0061; 0.0001;0.0001;0.0; 0.0000; True;1.02; 0.006578906;0.024047779999999998; 2.9143E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.0; 0.000332298;0.0030295780000000002;0.001311147; 0.000593806; false;0.02; 0.000116819; 9.273e-06;0.007095281;0.005880439999999999; 0.00292385; false;1.0; 0.0043; 0.0000;0.0104;0.0009; 0.0004; False;1.14; 0.0061; 0.0002;0.0001;0.0; 0.0000; True;0.99; 0.007276904;0.017343527; 2.4998E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.02; 0.00123382;0.008694903;0.0055766589999999994; 0.00141672; false;0.05; 0.000204179; 1.8901e-05;0.024156722;0.020024357; 0.0106503; false;1.03; 0.0067; 0.0000;0.0412;0.0029; 0.0007; False;1.19; 0.0076; 0.0004;0.0011000000000000003;0.0; 0.0000; True;0.97; 0.005672317;0.03746449699999999; 2.0881E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.02; 0.000536476;0.008725439;0.002861659; 0.000893686; false;0.03; 0.000218905; 2.4852e-05;0.017507552;0.013936181999999998; 0.00649333; false;1.2; 0.0048; 0.0000;0.0278;0.0024999999999999996; 0.0006; False;1.08; 0.0044; 0.0002;0.0001;0.0; 0.0000; True;1.03; 0.007760438;0.039792046000000005; 2.2238E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.02; 0.000314962;0.008057445;0.0024172819999999998; 0.0011526; false;0.04; 0.000229514; 1.9822e-05;0.019256269;0.014511146999999999; 0.00642824; false;1.28; 0.0067; 0.0000;0.040100000000000004;0.0029; 0.0008; False;1.2; 0.0065; 0.0004;0.0010000000000000002;0.0; 0.0000; True;0.8; 0.009346748;0.034287837; 2.6019E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.0; 0.000334234;0.000467036;0.001018088; 0.000261059; false;0.01; 9.2082e-05; 1.0036e-05;0.005684659999999999;0.004212887; 0.00196427; false;1.2; 0.0062; 0.0000;0.0061;0.0011; 0.0004; False;0.94; 0.0046; 0.0001;0.0;0.0; 0.0000; True;1.02; 0.005482204;0.019182842999999998; 2.552E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.01; 0.000373105;0.003074859;0.001477794; 0.000683432; false;0.02; 8.5298e-05; 1.0848e-05;0.009137526;0.006398931; 0.00286397; false;1.14; 0.0065; 0.0000;0.0181;0.0015; 0.0006; False;1.18; 0.0065; 0.0002;0.0001;0.0; 0.0000; True;0.79; 0.014958167;0.025924996; 1.8886E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.02; 0.000443277;0.008569727;0.002367175; 0.00132497; false;0.05; 0.00022635; 2.0221e-05;0.023764506999999997;0.021929538999999998; 0.0115029; false;1.27; 0.0064; 0.0000;0.0404;0.0031; 0.0007; False;1.3; 0.0066; 0.0003;0.0008000000000000001;0.0; 0.0000; True;0.93; 0.008523478;0.015957527; 2.5538E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.02; 0.00029805;0.007193566;0.002238108; 0.00126192; false;0.04; 0.000226788; 1.8991e-05;0.019494466000000002;0.017577215; 0.00724696; false;1.12; 0.0070; 0.0000;0.041999999999999996;0.0032; 0.0008; False;0.96; 0.0070; 0.0004;0.0009000000000000002;0.0; 0.0000; True;0.95; 0.012111065;0.016953743; 3.8094E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.0; 0.000342828;0.000530522;0.001211041; 0.000308141; false;0.01; 9.2161e-05; 1.0567e-05;0.0054410759999999996;0.003747091; 0.00168364; false;1.01; 0.0042; 0.0000;0.003;0.0005; 0.0002; False;1.2; 0.0073; 0.0001;0.0001;0.0; 0.0000; True;0.98; 0.017492398;0.024524265; 3.2067E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;0.01; 0.00225064;0.0032817410000000003;0.001520147; 0.000568058; false;0.03; 0.000134991; 1.2859e-05;0.012692014;0.010791311; 0.00490316; false;1.15; 0.0048; 0.0000;0.0123;0.0011; 0.0005; False;0.9; 0.0050; 0.0002;0.0001;0.0; 0.0000; True;0.96; 0.015359676;0.015075935999999998; 2.3319E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;0.01; 0.000423006;0.004898123000000001;0.001671422; 0.000882495; false;0.03; 0.000123735; 1.5079e-05;0.013733428999999998;0.012266158; 0.00645232; false;1.23; 0.0063; 0.0000;0.0395;0.003; 0.0008; False;1.15; 0.0067; 0.0003;0.0006000000000000001;0.0; 0.0000; True;0.96; 0.008363766;0.020633854; 2.8331E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;0.02; 0.000314684;0.024216022999999996;0.0028378659999999997; 0.00127912; false;0.04; 0.000240723; 1.9743e-05;0.032822359999999995;0.013212912; 0.00668849; false;0.99; 0.0063; 0.0000;0.022600000000000002;0.0016; 0.0005; False;1.18; 0.0068; 0.0003;0.0006000000000000001;0.0; 0.0000; True;0.92; 0.009630261;0.015849869000000003; 2.6431E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;0.0; 0.000317987;0.000518013;0.001166504; 0.000299522; false;0.01; 0.000114783; 9.698e-06;0.006593791999999999;0.007145311; 0.00176514; false;1.16; 0.0050; 0.0000;0.004999999999999999;0.0011; 0.0004; False;1.25; 0.0066; 0.0001;0.0001;0.0; 0.0000; True;0.92; 0.006005127;0.018709718; 2.3433E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;0.0; 0.000229893;0.000290753;0.000653197; 0.000166171; false;0.01; 9.4001e-05; 7.834e-06;0.005153716;0.003741073; 0.00153642; false;1.26; 0.0060; 0.0000;0.0049;0.001; 0.0004; False;1.2; 0.0068; 0.0001;0.0001;0.0; 0.0000; True;0.84; 0.004228771;0.014111708; 3.8821E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;0.0; 0.000409179;0.002971407;0.001448181; 0.000573627; false;0.03; 0.00013529; 1.4002e-05;0.012081284000000001;0.009471743; 0.00539603; false;1.23; 0.0063; 0.0000;0.0186;0.0016; 0.0006; False;1.13; 0.0053; 0.0002;0.0001;0.0; 0.0000; True;0.89; 0.006296239;0.013075377; 1.7748E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;0.02; 0.000418715;0.008574527;0.0024071; 0.00116761; false;0.05; 0.000223501; 1.8117e-05;0.04382336;0.022118864000000002; 0.0110575; false;0.97; 0.0077; 0.0000;0.0413;0.0032; 0.0008; False;1.17; 0.0071; 0.0004;0.0010000000000000002;0.0; 0.0000; True;1.02; 0.009219512;0.021319646; 4.3513E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;0.02; 0.000517122;0.008297265;0.002774104; 0.00156577; false;0.06; 0.000196309; 1.7846e-05;0.025707169000000002;0.021191539; 0.0107966; false;1.2; 0.0063; 0.0000;0.037599999999999995;0.0029; 0.0007; False;1.31; 0.0068; 0.0004;0.0010000000000000002;0.0; 0.0000; True;1.01; 0.006298327;0.039414553000000005; 3.2608E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;0.0; 0.00256689;0.000502678;0.0012227240000000001; 0.000305313; false;0.01; 0.000111356; 1.0035e-05;0.013013969;0.006881417000000001; 0.00173239; false;1.04; 0.0053; 0.0000;0.0033;0.0005; 0.0003; False;1.18; 0.0073; 0.0001;0.0001;0.0; 0.0000; True;0.78; 0.006318415;0.016296434; 2.4293E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;0.0; 0.000316552;0.00297335;0.001699016; 0.00059247; false;0.02; 0.00010146; 7.755e-06;0.00958753;0.009080914999999998; 0.0038838; false;1.23; 0.0061; 0.0000;0.018;0.0016; 0.0006; False;0.94; 0.0045; 0.0002;0.0001;0.0; 0.0000; True;0.89; 0.006129638;0.018154167; 2.0022E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;0.02; 0.000494159;0.009274013000000001;0.002902465; 0.00135652; false;0.06; 0.00022479; 2.8374e-05;0.025949974;0.021300719000000003; 0.0109529; false;1.06; 0.0046; 0.0000;0.0224;0.0018; 0.0005; False;1.2; 0.0072; 0.0004;0.0011000000000000003;0.0; 0.0000; True;1.0; 0.010423071;0.0170943; 2.3319E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;0.03; 0.000413771;0.008362937;0.00259625; 0.00149052; false;0.06; 0.000197458; 1.6386e-05;0.025940786;0.02108843; 0.0120735; false;1.04; 0.0044; 0.0000;0.0213;0.0017000000000000001; 0.0005; False;1.09; 0.0062; 0.0003;0.0004;0.0; 0.0000; True;1.05; 0.008836028;0.016699516999999997; 2.6109E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;0.0; 0.00233963;0.0006141460000000001;0.001297814; 0.000378473; false;0.01; 0.000112309; 1.3105e-05;0.006257495;0.003992636; 0.00196559; false;1.02; 0.0051; 0.0000;0.0049;0.0006000000000000001; 0.0003; False;1.2; 0.0048; 0.0001;0.0;0.0; 0.0000; True;0.94; 0.008265036;0.017763647; 3.5909E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;0.83; 0.00470103;0.32934253599999996;0.07918003100000001; 0.0304726; false;2.52; 0.0052414; 0.000574961;1.38686758;0.8778567800000001; 0.595869; false;2.73; 0.0138; 0.0000;1.5269;0.07200000000000001; 0.0203; False;1.18; 0.0091; 0.0128;0.006099999999999999;0.0; 0.0004; True;1.23; 0.026287018;0.129775848; 2.5469E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;0.42; 0.00187464;0.11773464;0.074846015; 0.0154861; false;1.31; 0.00316493; 0.000278237;0.66075458;0.5245702160000001; 0.257742; false;2.16; 0.0112; 0.0000;0.9636999999999999;0.11629999999999999; 0.0165; False;0.97; 0.0073; 0.0025;0.0034999999999999996;0.0; 0.0001; True;1.38; 0.033418348;0.126171161; 2.0203E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;0.0; 0.000269238;0.001802915;0.000904421; 0.000332633; false;0.03; 0.000158905; 1.1997e-05;0.012950184;0.010134606; 0.00522374; false;1.24; 0.0077; 0.0000;0.022600000000000002;0.0018; 0.0008; False;0.97; 0.0046; 0.0001;0.0001;0.0; 0.0000; True;1.02; 0.020961059;0.019829919; 2.2039E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;3.29; 0.0302976;0.9818104240000001;1.019765037; 0.0787381; false;6.03; 0.00818132; 0.000729541;2.41485462;2.94549481; 1.30378; false;5.31; 0.0190; 0.0000;3.6432;0.8807; 0.0896; False;1.05; 0.0182; 0.0126;0.010100000000000001;0.0; 0.0004; True;2.64; 0.047599164;0.5609458140000001; 1.933E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;0.02; 0.000511466;0.008553742999999999;0.002383721; 0.00153595; false;0.06; 0.000269206; 1.8357e-05;0.029691327;0.030350439; 0.0223314; false;1.24; 0.0065; 0.0000;0.0399;0.0033; 0.0008; False;1.06; 0.0045; 0.0002;0.0001;0.0; 0.0000; True;0.94; 0.008236953;0.016621923; 2.3251E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.02; 0.000457144;0.008357989;0.002621652; 0.00117029; false;0.05; 0.000213361; 1.6489e-05;0.037010952;0.02577831; 0.0104071; false;1.18; 0.0066; 0.0000;0.039099999999999996;0.0028; 0.0007; False;1.17; 0.0103; 0.0003;0.0006000000000000001;0.0; 0.0000; True;0.97; 0.00758961;0.012648205; 1.5311E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 0.000357826;0.0005823709999999999;0.001159343; 0.000309088; false;0.01; 8.7101e-05; 9.029e-06;0.005320472;0.0038271790000000004; 0.00167868; false;1.17; 0.0064; 0.0000;0.0049;0.0011; 0.0004; False;1.08; 0.0061; 0.0001;0.0001;0.0; 0.0000; True;0.98; 0.006578326;0.029864137999999995; 1.5528E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.03; 0.000369418;0.010019443;0.005121893; 0.00204145; false;0.1; 0.000190604; 1.8992e-05;0.065398709;0.049224355; 0.0181902; false;1.06; 0.0065; 0.0000;0.1336;0.0085; 0.0045; False;1.01; 0.0045; 0.0004;0.0002;0.0; 0.0000; True;1.16; 0.011010798;0.07233698599999999; 5.2991E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 0.000321375;0.000517298;0.001185836; 0.000306016; false;0.0; 6.4082e-05; 6.515e-06;0.00315742;0.002352315; 0.000988743; false;1.17; 0.0066; 0.0000;0.0048000000000000004;0.0011; 0.0004; False;1.13; 0.0068; 0.0001;0.0001;0.0; 0.0000; True;0.95; 0.005925824;0.020891605; 5.833E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 0.00219421;0.000558582;0.001292358; 0.000377459; false;0.01; 0.000109253; 8.304e-06;0.005282504;0.0037275349999999997; 0.00172182; false;1.11; 0.0061; 0.0000;0.006;0.0014; 0.0005; False;1.25; 0.0072; 0.0001;0.0002;0.0; 0.0000; True;0.89; 0.004764044;0.017272792000000002; 2.196E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 0.000296919;0.000300454;0.000647882; 0.000166787; false;0.0; 8.0247e-05; 6.985e-06;0.003973308;0.0027260419999999997; 0.00101995; false;1.19; 0.0062; 0.0000;0.0048000000000000004;0.0011; 0.0004; False;1.2; 0.0069; 0.0001;0.0;0.0; 0.0000; True;0.79; 0.00555657;0.017391061; 1.722E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.68; 0.00263844;0.16615580800000002;0.204751; 0.0223438; false;1.59; 0.00471312; 0.000433015;0.6845469200000001;0.636124004; 0.387585; false;2.51; 0.0130; 0.0000;1.3484000000000003;0.16970000000000002; 0.0160; False;1.06; 0.0083; 0.0050;0.005000000000000001;0.0; 0.0002; True;1.57; 0.033566736;0.20740956900000002; 3.7188E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.17; 0.00255284;0.027055223;0.104369858; 0.00592538; false;0.25; 0.000415679; 3.7664e-05;0.103535388;0.10115722999999999; 0.0492801; false;1.4; 0.0156; 0.0000;0.1446;0.11259999999999999; 0.0070; False;1.15; 0.0068; 0.0007;0.0012000000000000003;0.0; 0.0001; True;1.08; 0.014369149;0.09272576199999999; 2.5084E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 0.000264255;0.000323407;0.0007173640000000001; 0.000194344; false;0.01; 9.7727e-05; 9.461e-06;0.005353977;0.003678964; 0.00165072; false;0.93; 0.0044; 0.0000;0.003;0.0006000000000000001; 0.0002; False;1.16; 0.0047; 0.0001;0.0;0.0; 0.0000; True;0.95; 0.006166841;0.034247218; 2.4804E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.16; 0.000745978;0.029012692;0.072312598; 0.00727834; false;0.3; 0.000539906; 4.6747e-05;0.129233836;0.118055313; 0.0626621; false;1.23; 0.0058; 0.0000;0.11030000000000001;0.045; 0.0042; False;1.14; 0.0070; 0.0009;0.0012000000000000003;0.0; 0.0001; True;1.19; 0.020132405;0.1160853; 2.649E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.04; 0.000409577;0.005032234;0.031549757; 0.00236763; false;0.04; 0.00010327; 1.05e-05;0.016305407;0.016639891; 0.0076425; false;1.15; 0.0147; 0.0000;0.0287;0.0325; 0.0027; False;1.09; 0.0081; 0.0004;0.0011000000000000003;0.0; 0.0000; True;1.15; 0.008087448;0.061126273999999994; 4.2796E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.000315989;0.000515634;0.001116436; 0.000299811; false;0.01; 0.000108648; 9.85e-06;0.0049677969999999995;0.0036192079999999996; 0.00157403; false;1.3; 0.0064; 0.0000;0.0062;0.0012000000000000001; 0.0005; False;1.19; 0.0060; 0.0001;0.0;0.0; 0.0000; True;0.98; 0.005601477;0.026526233000000003; 2.8523E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.44; 0.0026811;0.11829553400000001;0.125847838; 0.0119137; false;1.03; 0.00254149; 0.000208454;0.535220311;0.43658459299999997; 0.220274; false;1.87; 0.0084; 0.0000;0.6926;0.1976; 0.0178; False;1.1; 0.0078; 0.0033;0.0032999999999999995;0.0; 0.0001; True;1.51; 0.03263169;0.182160493; 2.2182E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 0.000306323;0.000531636;0.001132306; 0.000313591; false;0.01; 9.9708e-05; 7.591e-06;0.005319326;0.003863934; 0.00170843; false;1.1; 0.0069; 0.0000;0.0056;0.0012000000000000001; 0.0004; False;1.14; 0.0069; 0.0001;0.0001;0.0; 0.0000; True;0.95; 0.005535523;0.015461367000000002; 1.9361E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 0.000314599;0.000350533;0.0006961529999999999; 0.000169564; false;0.01; 9.1986e-05; 9.624e-06;0.00685564;0.004795631; 0.00172058; false;1.1; 0.0044; 0.0000;0.0032;0.0005; 0.0002; False;1.08; 0.0072; 0.0001;0.0001;0.0; 0.0000; True;0.97; 0.005482208;0.035083727999999995; 2.0724E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.47; 0.0023485;0.102794356;0.21302891599999998; 0.010271; false;0.89; 0.00211079; 0.000177326;0.455637448;0.44164648100000004; 0.13516; false;1.97; 0.0094; 0.0000;0.5949;0.24280000000000002; 0.0190; False;1.2; 0.0098; 0.0062;0.006199999999999999;0.0; 0.0003; True;1.56; 0.033546218;0.195762732; 2.3684E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.46; 0.00040754;0.011370969000000002;0.484816241; 0.0086563; false;0.13; 0.000125859; 1.4938e-05;0.053016685;0.055562291; 0.0281972; false;1.58; 0.0066; 0.0000;0.1622;0.45130000000000003; 0.0090; False;0.93; 0.0053; 0.0006;0.0013000000000000004;0.0; 0.0001; True;1.35; 0.008821323;0.183195611; 2.3934E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.06; 0.000420408;0.00829017;0.038785888; 0.00334366; false;0.1; 0.000120756; 1.3169e-05;0.039586927;0.041891286; 0.0246549; false;1.12; 0.0075; 0.0000;0.06280000000000001;0.050199999999999995; 0.0124; False;1.05; 0.0050; 0.0003;0.0004;0.0; 0.0000; True;1.05; 0.008071928;0.121380988; 6.078E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.59; 0.000486475;0.013661412000000001;0.599679239; 0.0111027; false;0.28; 0.000221449; 2.4833e-05;0.110110384;0.138148728; 0.0722887; false;1.91; 0.0060; 0.0000;0.15189999999999998;0.6148; 0.0125; False;1.22; 0.0063; 0.0010;0.0035;0.0; 0.0001; True;1.38; 0.009861951;0.21622724399999999; 2.2694E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.48; 0.000301663;0.010003366999999999;0.450223992; 0.00653366; false;0.29; 0.000237144; 2.3713e-05;0.119700263;0.116728729; 0.0637312; false;1.89; 0.0072; 0.0000;0.17020000000000002;0.6664; 0.0124; False;1.11; 0.0047; 0.0006;0.0013000000000000002;0.0; 0.0001; True;1.29; 0.008126546;0.19178705699999998; 3.1524E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 0.000329443;0.000456796;0.001033286; 0.000289906; false;0.01; 0.000103854; 9.237e-06;0.005325864;0.0037838660000000003; 0.00165989; false;1.2; 0.0068; 0.0000;0.0049;0.001; 0.0004; False;1.09; 0.0042; 0.0001;0.0;0.0; 0.0000; True;0.78; 0.004883832;0.014766217999999998; 3.2518E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.6; 0.00399086;0.143953121;0.19813107900000002; 0.0186677; false;1.36; 0.00340974; 0.000253697;0.63711761;0.658897497; 0.261272; false;2.38; 0.0120; 0.0000;1.0091;0.2168; 0.0210; False;0.93; 0.0073; 0.0039;0.004000000000000001;0.0; 0.0002; True;1.6; 0.031624563;0.254422842; 3.7466E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;1.14; 0.00981715;0.319859183;0.328851774; 0.0569899; false;2.44; 0.00473352; 0.000357099;0.88038504;1.03209974; 0.672409; false;2.56; 0.0082; 0.0000;1.4146999999999998;0.2358; 0.0575; False;1.04; 0.0088; 0.0090;0.010499999999999999;0.0; 0.0009; True;2.96; 0.027620159;0.8148549620000001; 3.1093E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 0.000287557;0.0005028330000000001;0.001133373; 0.000307612; false;0.01; 8.3708e-05; 7.327e-06;0.0050931050000000005;0.003647773; 0.00160481; false;1.16; 0.0072; 0.0000;0.0048;0.001; 0.0004; False;1.17; 0.0065; 0.0001;0.0001;0.0; 0.0000; True;1.04; 0.005879948;0.01836202; 2.3355E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.6; 0.00354189;0.186296339;0.21138340300000003; 0.0125921; false;1.41; 0.00329553; 0.000267356;0.62421785;0.617079667; 0.303436; false;2.23; 0.0119; 0.0000;0.9722;0.1784; 0.0196; False;0.98; 0.0072; 0.0038;0.004000000000000001;0.0; 0.0002; True;1.67; 0.025641817;0.17457514400000002; 2.8652E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 0.00199588;0.000535163;0.001112425; 0.000297425; false;0.01; 0.000101108; 9.13e-06;0.005330695;0.004074998; 0.00194013; false;1.05; 0.0066; 0.0000;0.0054;0.0011; 0.0005; False;0.94; 0.0058; 0.0132;0.0001;0.0; 0.0000; True;0.96; 0.006258474;0.017558142; 2.7951E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.72; 0.00470786;0.20399305;0.254703593; 0.0190922; false;0.99; 0.00328342; 0.000276033;0.50353384;0.410632017; 0.197527; false;2.31; 0.0121; 0.0000;1.0104;0.2211; 0.0208; False;1.2; 0.0107; 0.0070;0.007;0.0; 0.0003; True;1.49; 0.039378038;0.225112545; 2.7611E-5; false
