name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.04; 0.026617; 0.00376236; 0.0115;0.18;0.0744169; 0.0466872000; 0.0000871000; 0.0001473000; True;0.04; 0.0304708; 0.0109158; 0.00818388; 0.00332457; 2.03e-06; true;0.07; 0.0308027; 0.0108428;0.0013999440000000002; 0.0133534; 0.0190825; 3.753e-06; true;0.05; 0.0309523; 0.0106862;0.000269776; 0.00788592; 0.00919284; 0.000124154; true;1.31; 0.0433; 0.0000; 0.0130; 0.0024; 0.0000; True;TO;TO;TO;1.39;0.033417933; 0.061517163; 3.6508E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;4.36; 0.276086; 0.046583; 4.1116;4.81;0.117305; 4.8510039000; 0.0000661000; 0.0001335000; True;2.8; 0.340479; 0.0671154; 2.30229; 0.494061; 1.298e-06; true;4.91; 0.173269; 0.0445424;0.01117105; 2.69114; 2.37054; 2.955e-06; true;4.07; 0.294671; 0.0383317;0.0029226499999999997; 1.4344; 2.46373; 0.0253219; true;4.66; 0.2353; 0.0000; 2.7839; 1.0500; 0.0000; True;TO;TO;TO;10.62;0.09964854299999999; 5.080105637; 4.2316E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;5.6; 0.375792; 0.0510858; 5.4475;5.94;0.2252787; 5.9961208000; 0.0000594000; 0.0001008000; True;3.52; 0.359777; 0.0654583; 2.81156; 0.79503; 1.468e-06; true;5.18; 0.308101; 0.0593178;0.0208721; 3.0597; 2.12225; 2.29e-06; true;5.72; 0.41503; 0.0692628;0.00331884; 2.24805; 3.08121; 0.0280238; true;5.77; 0.4096; 0.0000; 3.4148; 1.1054; 0.0000; True;TO;TO;TO;13.13;0.09887644500000001; 5.233007515; 2.6873E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;6.98; 0.423788; 0.0742611; 6.8525;8.36;0.2071826; 8.4113286000; 0.0000738000; 0.0001128000; True;4.27; 0.343555; 0.0678604; 3.40613; 0.898504; 2.622e-06; true;6.93; 0.396911; 0.0700765;0.0243344; 3.8513; 3.0114; 2.728e-06; true;6.15; 0.348148; 0.0587511;0.00292584; 2.36013; 3.36748; 0.0285031; true;7.46; 0.5280; 0.0000; 4.8580; 1.3637; 0.0000; True;TO;TO;TO;14.82;0.095956733; 6.529451839; 5.1803E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;8.08; 0.447964; 0.0577428; 8.0767;8.73;0.19555730000000002; 8.9299128000; 0.0001149000; 0.0001588000; True;5.93; 0.388243; 0.079458; 4.68393; 1.39036; 1.513e-06; true;8.0; 0.220166; 0.0474248;0.01295141; 4.91434; 3.30021; 2.764e-06; true;7.75; 0.412954; 0.0747595;0.0037372200000000003; 2.97338; 4.25269; 0.0271987; true;7.61; 0.5084; 0.0000; 5.1898; 1.4540; 0.0000; True;TO;TO;TO;17.34;0.09659806500000001; 7.364610926; 3.2401E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;8.67; 0.569773; 0.0771312; 8.8198;9.96;0.2005048; 10.2206085000; 0.0000632000; 0.0001066000; True;6.19; 0.432436; 0.0836267; 5.08729; 1.28368; 2.085e-06; true;7.85; 0.238511; 0.0511459;0.01848476; 4.46424; 3.50208; 2.657e-06; true;7.57; 0.237397; 0.0483031;0.002005854; 2.59424; 4.54402; 0.0286579; true;9.31; 0.5649; 0.0000; 6.4102; 1.9240; 0.0000; True;TO;TO;TO;20.59;0.08797755900000001; 8.894835445; 4.6459E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;10.67; 0.604696; 0.0676728; 11.1650;14.01;0.19863170000000002; 14.4775784000; 0.0000793000; 0.0001154000; True;6.67; 0.413142; 0.0755943; 5.46125; 1.40981; 1.736e-06; true;12.43; 0.465105; 0.0844649;0.0316084; 7.146; 5.48221; 3.433e-06; true;10.53; 0.426894; 0.0798581;0.00375523; 4.15875; 5.73903; 0.0307982; true;9.77; 0.6089; 0.0000; 6.7537; 1.9862; 0.0000; True;TO;TO;TO;22.36;0.09110827199999999; 9.945153386; 3.1353E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;12.76; 0.486046; 0.0767458; 12.7228;16.56;0.244381; 16.9576776000; 0.0000916000; 0.0001497000; True;8.16; 0.502525; 0.102923; 6.82384; 1.7508; 1.643e-06; true;15.76; 0.488462; 0.0850804;0.0305033; 8.27531; 6.64701; 3.08e-06; true;12.63; 0.462285; 0.0911835;0.0054867200000000005; 4.82973; 7.0509; 0.0329264; true;11.61; 0.5300; 0.0000; 8.3667; 2.6445; 0.0000; True;TO;TO;TO;26.93;0.111331504; 11.367208805; 4.7253E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;14.83; 0.523189; 0.0638848; 15.2683;21.26;0.22381060000000003; 22.3388404000; 0.0001047000; 0.0001782000; True;9.18; 0.497837; 0.0814372; 7.60898; 1.99477; 1.367e-06; true;16.25; 0.336513; 0.0601539;0.01852112; 8.72547; 6.27723; 3.589e-06; true;13.91; 0.323517; 0.0923839;0.00324874; 5.44433; 8.13086; 0.035243; true;14.2; 0.3630; 0.0000; 11.0895; 2.8887; 0.0000; True;TO;TO;TO;29.51;0.121955079; 12.473200632; 5.4741E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;18.21; 0.523365; 0.0840298; 18.1153;22.8;0.24232599999999999; 23.5365437000; 0.0000792000; 0.0001213000; True;11.07; 0.316115; 0.0630438; 9.00051; 2.89906; 1.992e-06; true;18.59; 0.580042; 0.104175;0.039627499999999996; 11.0492; 8.09462; 3.219e-06; true;12.97; 0.572536; 0.103515;0.00331217; 5.07577; 7.03975; 0.0310264; true;15.4; 0.6155; 0.0000; 11.5728; 3.0497; 0.0000; True;TO;TO;TO;33.89;0.109414804; 14.478082043; 3.8472E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;21.34; 0.635298; 0.0902952; 21.6457;27.09;0.3192794; 27.9900860000; 0.0000603000; 0.0001261000; True;13.27; 0.624352; 0.117861; 10.5284; 3.38297; 1.645e-06; true;17.96; 0.633717; 0.11315;0.0354182; 11.9425; 6.4521; 2.98e-06; true;14.57; 0.492458; 0.0980834;0.00466736; 5.99151; 7.64727; 0.0308795; true;16.28; 0.6383; 0.0000; 12.3269; 3.8258; 0.0000; True;TO;TO;TO;36.26;0.188760675; 14.477088147; 5.4093E-5; true
