name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;TO; 0.491647; 0.0573628;TO;0.1922957;TO; 0.41169; 0.0587285;TO; 0.527921; 0.075926;0.0228825;TO; 0.59847; 0.115689;0.0020023209999999996;TO;TO;TO;TO;TO;0.084568087
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;TO; 0.539216; 0.0640743;TO;0.22301690000000002;TO; 0.43774; 0.0998022;TO; 0.400966; 0.0804143;0.061968499999999996;TO; 0.368918; 0.0690283;0.00313912;TO;TO;TO;TO;TO;0.17641000099999998
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;ERR;ERR;ERR;TO;0.2291356;TO; 0.540372; 0.073041;TO; 0.449597; 0.147078;0.025976199999999998;TO; 0.55411; 0.147939;0.00428894;TO;TO;TO;TO;TO;0.114060653
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;TO; 0.434835; 0.136202;TO;0.3828699;ERR;ERR;ERR;TO; 0.49225; 0.0811042;0.0275303;TO; 0.292458; 0.0874771;0.0042848899999999995;TO;TO;TO;TO;TO;0.15990068400000002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;TO; 0.582798; 0.110457;TO;0.34309310000000004;TO; 0.525731; 0.18799;TO; 0.593806; 0.172601;0.06535930000000001;TO; 0.844621; 0.0831284;0.00445622;TO;TO;TO;TO;TO;0.164165453
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;TO; 0.566591; 0.0819613;TO;0.2969096;TO; 0.561564; 0.104177;TO; 0.600061; 0.0878744;0.0348848;TO; 0.480624; 0.065651;0.002934;TO;TO;TO;TO;TO;0.15009123900000002
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;TO; 0.628156; 0.100821;TO;0.2563475;TO; 0.73995; 0.107412;TO; 0.551311; 0.0802651;0.0692364;TO; 0.571015; 0.215473;0.005293;TO;TO;TO;TO;TO;0.114891618
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;TO; 0.080747; 0.014025;TO;0.0952543;TO; 0.0562408; 0.0190358;TO; 0.108081; 0.025906;0.0035566300000000003;TO; 0.0965788; 0.0405018;0.00047057999999999996;TO;TO;TO;TO;TO;0.034126641
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;ERR;ERR;ERR;TO;0.1649556;TO; 0.62071; 0.0995659;TO; 0.799189; 0.132763;0.0988267;TO; 0.920442; 0.15059;0.007295080000000001;TO;TO;TO;TO;TO;0.189444375
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;TO; 0.0606407; 0.0107643;TO;0.1559345;ERR;ERR;ERR;TO; 0.0871873; 0.022597;0.00511831;TO; 0.101333; 0.0215563;0.000833369;TO;TO;TO;TO;TO;0.062192451
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;TO; 0.0682169; 0.0193843;TO;0.1748711;TO; 0.170082; 0.0177591;TO; 0.218211; 0.0730416;0.017551109999999998;TO; 0.232883; 0.0482111;0.001004197;TO;TO;TO;TO;TO;0.040985953
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;TO; 0.1269; 0.0214116;TO;0.1172564;TO; 0.182291; 0.0473649;TO; 0.14836; 0.0752565;0.00875246;TO; 0.159997; 0.0210882;0.0008427599999999999;TO;TO;TO;TO;TO;0.043814267000000004
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;TO; 0.214274; 0.0272261;TO;0.1382285;TO; 0.175502; 0.0703163;TO; 0.181493; 0.0394721;0.00826752;TO; 0.176717; 0.0357713;0.00146243;TO;TO;TO;TO;TO;0.062089282999999995
