name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.04; 0.0584104; 0.00775577; 0.0002; 0.0001;0.18;0.0775273;0.015139; 0.0001074000; 0.0412708000; True;0.03; 0.090926; 0.0256473;1.2521000000000001e-05;5.75e-06; 7.303e-06; true;0.03; 0.0469843; 0.0139736;0.003138496;3.4053999999999996e-05;1.7690000000000002e-05; 0.000269829; true;0.03; 0.0510483; 0.0152052;0.000628977;0.0005990500000000001;0.000456738; 0.00111353; true;1.31; 0.1236; 0.0000; 0.0004; 0.0000; 0.0000; True;1.26; 0.0458; 0.0150; 0.0133; 0.0005; True;1.39; 0.0533; 0.0145; 0.0005; 0.0000; True;1.61;0.263885285;0.08690455200000001; 0.013398877; true;1.22;0.037201396;0.002538691; 0.003669195; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12; 0.139444; 0.0347162; 0.0023; 0.0004;0.2;0.10124290000000001;0.014302299999999999; 0.0000876000; 0.0403526000; True;0.13; 0.0972387; 0.0419406;0.00020957399999999997;2.3895e-05; 7.901e-06; true;0.18; 0.0962329; 0.0436204;0.029979664;0.000571133;0.000499903; 0.0126797; true;0.18; 0.0991821; 0.0421304;0.004239512;0.0011466529999999999;0.000817973; 0.0334063; true;1.43; 0.2340; 0.0000; 0.0009; 0.0000; 0.0000; True;2.13; 0.1771; 0.5059; 0.2679; 0.0251; True;1.58; 0.1812; 0.1258; 0.0036; 0.0001; True;2.86;0.5934584190000001;0.12259486200000001; 0.043530076; true;1.93;0.16359117;0.002972687; 0.113609096; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.11; 0.225991; 0.0372964; 0.0260; 0.0002;0.2;0.1328359;0.0252183; 0.0000816000; 0.0420930000; True;0.11; 0.122688; 0.0289323;7.219e-06;4.304e-06; 7.723e-06; true;0.13; 0.119719; 0.0339644;0.016670254;2.4507e-05;1.6872e-05; 0.0113696; true;0.14; 0.0940015; 0.0292244;0.0020019979999999996;0.0007425909999999999;0.0005019320000000001; 0.0186132; true;1.31; 0.1038; 0.0000; 0.0004; 0.0000; 0.0000; True;1.59; 0.1442; 0.2555; 0.0030; 0.0490; True;1.33; 0.0980; 0.1248; 0.0003; 0.0000; True;2.94;0.468070768;0.048657438; 0.113252025; true;1.9;0.15642260800000002;0.009476177; 0.096379709; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.14; 0.134709; 0.0538857; 0.0014; 0.0006;0.19;0.090361;0.028792299999999996; 0.0000831000; 0.0782107000; True;0.14; 0.242587; 0.0685753;0.000441017;7.522e-05; 6.912e-06; true;0.17; 0.189686; 0.0309945;0.013248641;0.0013324930000000001;0.00258018; 0.00819233; true;0.23; 0.161952; 0.0343544;0.001898704;0.004566013999999999;0.011426668000000001; 0.150593; true;1.09; 0.1026; 0.0000; 0.0008; 0.0000; 0.0000; True;2.86; 0.2237; 1.6473; 0.0862; 0.0914; True;1.49; 0.1904; 0.2762; 0.0034; 0.0000; True;2.86;0.679712018;0.033624429; 0.085681524; true;1.83;0.145466134;0.005445367; 0.200455655; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.11; 0.0939118; 0.0159286; 0.0011; 0.0006;0.2;0.0956762;0.014602999999999998; 0.0000836000; 0.0393032000; True;0.09; 0.079844; 0.0227687;0.000514659;6.722500000000001e-05; 6.574e-06; true;0.11; 0.0788947; 0.0222898;0.007574646;0.001417248;0.001929468; 0.00217186; true;0.11; 0.0831824; 0.0233336;0.001386155;0.001422998;0.0014696870000000001; 0.00285567; true;1.35; 0.1224; 0.0000; 0.0012; 0.0000; 0.0000; True;1.5; 0.1218; 0.0378; 0.1805; 0.0011; True;1.13; 0.1058; 0.0190; 0.0032; 0.0000; True;1.69;0.22032180099999998;0.03455358; 0.047826542; true;1.22;0.040304212;0.006918522999999999; 0.008786144; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.0671765; 0.0127782; 0.0008; 0.0004;0.18;0.0772198;0.016763300000000002; 0.0000811000; 0.0464811000; True;0.05; 0.0690343; 0.0184666;0.000377558;9.1382e-05; 7.346e-06; true;0.06; 0.0621537; 0.0244002;0.006140005;0.0008996340000000001;0.0006460709999999999; 0.00182793; true;0.06; 0.0549398; 0.0198637;0.001044216;0.0011971170000000001;0.000890666; 0.00272733; true;1.23; 0.1068; 0.0000; 0.0011; 0.0000; 0.0000; True;1.29; 0.0727; 0.0288; 0.0508; 0.0012; True;1.2; 0.1207; 0.0212; 0.0032; 0.0000; True;1.69;0.26078835100000003;0.038776321; 0.009855872; true;1.16;0.070488421;0.0027162669999999996; 0.004749762; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.0719608; 0.0163987; 0.0012; 0.0009;0.2;0.0829008;0.0184233; 0.0000869000; 0.0536765000; True;0.06; 0.0472527; 0.0235873;0.000619205;0.00017895; 8.324e-06; true;0.08; 0.0464008; 0.0222509;0.009959333;0.0015921789999999998;0.001816551; 0.00202261; true;0.07; 0.0461654; 0.0213828;0.0017115770000000002;0.0016488739999999998;0.001503127; 0.00241402; true;1.08; 0.0470; 0.0000; 0.0009; 0.0000; 0.0000; True;1.34; 0.0480; 0.0243; 0.2836; 0.0070; True;1.31; 0.0823; 0.0279; 0.0020; 0.0000; True;2.03;0.33057435300000004;0.08886527899999999; 0.018229272; true;1.11;0.07782584299999999;0.0023072649999999998; 0.003018123; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.065777; 0.00335927; 0.0009; 0.0004;0.19;0.0771477;0.015846999999999997; 0.0000929000; 0.0507840000; True;0.04; 0.0354698; 0.0121741;0.000297797;5.8107e-05; 5.925e-06; true;0.04; 0.0346775; 0.0111266;0.001779654;0.000590389;0.0006479219999999999; 0.000399121; true;0.04; 0.0372356; 0.0116234;0.00030471299999999997;0.001036789;0.0008603570000000001; 0.00141278; true;1.24; 0.0525; 0.0000; 0.0011; 0.0001; 0.0000; True;1.3; 0.0618; 0.0149; 0.1214; 0.0003; True;1.2; 0.0465; 0.0216; 0.0161; 0.0002; True;1.67;0.221952486;0.048124168; 0.00923406; true;1.11;0.048221759;0.002676626; 0.002519783; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.0632686; 0.0115592; 0.0004; 0.0001;0.19;0.0809941;0.013649800000000002; 0.0000953000; 0.0451011000; True;0.04; 0.0346983; 0.0129861;2.1914e-05;9.81e-06; 7.872e-06; true;0.04; 0.0371747; 0.0133593;0.002293023;3.4933e-05;2.4455e-05; 0.000471929; true;0.06; 0.0710413; 0.018122;0.0006147640000000001;0.000712247;0.000471516; 0.00226472; true;1.09; 0.0508; 0.0000; 0.0002; 0.0000; 0.0000; True;1.27; 0.0830; 0.0164; 0.0040; 0.0008; True;1.27; 0.0926; 0.0174; 0.0005; 0.0001; True;1.58;0.15292594;0.039250913; 0.008157445; true;1.17;0.034587679;0.0025961549999999997; 0.006786604; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.3; 0.304849; 0.03809; 0.0013; 0.0002;0.3;0.2040003;0.014445399999999999; 0.0000955000; 0.0438032000; True;0.45; 0.402141; 0.131027;0.000126107;1.7302e-05; 6.633e-06; true;0.51; 0.514327; 0.0816102;0.029847132000000002;0.000192863;0.000223428; 0.0185848; true;0.67; 0.448052; 0.110135;0.002977651;0.000607235;0.00043721900000000003; 0.220428; true;1.55; 0.5422; 0.0000; 0.0006; 0.0000; 0.0000; True;5.63; 0.6955; 4.1398; 0.0091; 0.1343; True;2.88; 0.7070; 1.2906; 0.0007; 0.0000; True;4.32;1.506910602;0.052890906; 0.048497975; true;2.82;0.192014095;0.0025195589999999998; 0.503719498; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.02; 0.0215562; 0.00330282; 0.0001; 0.0000;0.11;0.044440600000000004;0.0079101; 0.0000542000; 0.0289647000; True;0.03; 0.0393318; 0.0115267;3.846e-06;4.1000000000000006e-06; 8.583e-06; true;0.04; 0.0389266; 0.0114481;0.001497569;9.948e-06;7.426e-06; 0.000282811; true;0.05; 0.039939; 0.0116542;0.00025311500000000005;0.0005243790000000001;0.000423105; 0.00121636; true;1.21; 0.0606; 0.0000; 0.0000; 0.0002; 0.0000; True;1.15; 0.0813; 0.0109; 0.0008; 0.0005; True;1.0; 0.0367; 0.0049; 0.0001; 0.0000; True;1.78;0.236695729;0.06051600000000001; 0.035697915; true;1.28;0.0522245;0.002784018; 0.004642571; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.12; 0.0992391; 0.0214517; 0.0009; 0.0001;0.19;0.0972913;0.013319200000000002; 0.0000760000; 0.0401471000; True;0.11; 0.0931271; 0.0289135;2.9194999999999997e-05;5.8899999999999995e-06; 8.138e-06; true;0.12; 0.0946802; 0.0279219;0.010972915;3.9622999999999997e-05;1.7665e-05; 0.00375733; true;0.14; 0.177724; 0.0434053;0.001612101;0.0007599820000000001;0.000610314; 0.0286596; true;1.1; 0.0786; 0.0000; 0.0003; 0.0000; 0.0000; True;1.39; 0.0867; 0.1826; 0.0004; 0.0154; True;1.28; 0.1409; 0.0529; 0.0004; 0.0000; True;2.54;0.319684825;0.04650742; 0.092303067; true;1.68;0.08064506299999999;0.002201038; 0.067456431; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.23; 0.197873; 0.0504622; 0.0032; 0.0025;0.21;0.15628920000000002;0.014536; 0.0000924000; 0.0387255000; True;0.22; 0.241814; 0.0547862;0.002334197;0.00039036100000000004; 8.113e-06; true;0.25; 0.188286; 0.0504799;0.025789522000000002;0.006450898;0.011074257999999998; 0.00121309; true;0.22; 0.186075; 0.10468;0.012551824999999999;0.004379872999999999;0.003822548; 0.00171758; true;1.11; 0.1877; 0.0000; 0.0025; 0.0000; 0.0000; True;18.4; 0.1652; 0.1901; 17.9500; 0.0003; True;1.5; 0.2459; 0.0952; 0.0235; 0.0000; True;2.45;0.439585962;0.044965115; 0.032105551; true;1.45;0.075094888;0.004520641999999999; 0.001591788; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.22; 0.120367; 0.033474; 0.0559; 0.0101;0.23;0.14416949999999998;0.0166731; 0.0001082000; 0.0579920000; False;0.12; 0.173509; 0.0301479;0.004700356;0.000474453; 7.6064e-05; false;0.17; 0.121325; 0.0296484;0.015907644999999998;0.00706222;0.011176580000000002; 0.0113971; false;0.16; 0.122114; 0.0346041;0.002548328;0.004842587000000001;0.003962247; 0.00643586; false;1.35; 0.1674; 0.0000; 0.0151; 0.0012; 0.0003; False;41.87; 0.1678; 0.3090; 33.8175; 7.6333; False;1.44; 0.1650; 0.1582; 0.0961; 0.0086; False;2.59;0.361544467;0.077877659; 0.018668109; true;1.19;0.088455234;0.016862978; 0.004384074; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.11; 0.108588; 0.0146409; 0.0003; 0.0000;0.18;0.09581550000000001;0.013445499999999999; 0.0000751000; 0.0404914000; True;0.11; 0.105218; 0.0223309;5.138e-06;2.0069e-05; 1.0189e-05; true;0.11; 0.0987522; 0.020241;0.0035346830000000003;1.2441e-05;6.898e-06; 0.000812584; true;0.11; 0.0994991; 0.0216481;0.0006344619999999999;0.000578334;0.000469094; 0.00203451; true;0.98; 0.0753; 0.0000; 0.0000; 0.0000; 0.0000; True;1.24; 0.1047; 0.0196; 0.0367; 0.0004; True;1.32; 0.1720; 0.0187; 0.0002; 0.0000; True;1.88;0.30061095399999993;0.045494539; 0.014693991; true;1.21;0.044318313;0.0023313920000000003; 0.008507559; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.13; 0.111678; 0.0208348; 0.0077; 0.0062;0.23;0.11631810000000001;0.023311099999999998; 0.0000779000; 0.0434475000; True;0.19; 0.141149; 0.0447672;0.008260453;0.001286284; 7.657e-06; true;0.19; 0.0776981; 0.0281603;0.013590856;0.030307149999999998;0.03353643; 0.00497639; true;0.24; 0.152777; 0.0802542;0.0036908239999999997;0.016198459999999998;0.015207150000000001; 0.0244539; true;1.08; 0.1229; 0.0000; 0.0123; 0.0009; 0.0000; True;10.9; 0.1206; 0.2265; 9.8651; 0.0194; True;1.51; 0.2531; 0.1069; 0.0410; 0.0004; True;2.88;0.470336801;0.106315002; 0.064457505; true;1.83;0.08071082099999999;0.02888122; 0.096224607; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.08; 0.0768605; 0.013455; 0.0017; 0.0017;0.2;0.09886349999999998;0.0173268; 0.0000835000; 0.0395262000; True;0.08; 0.0664586; 0.024616;0.0026238140000000004;0.000406855; 6.136e-06; true;0.15; 0.0964797; 0.0285608;0.005797604;0.012399575999999999;0.018710361; 0.00218034; true;0.14; 0.138717; 0.0417775;0.00171754;0.0052443459999999996;0.006012155999999999; 0.00185275; true;1.3; 0.1448; 0.0000; 0.0043; 0.0000; 0.0000; True;5.03; 0.1433; 0.0931; 3.8000; 0.0003; True;1.36; 0.1519; 0.0468; 0.0215; 0.0000; True;2.07;0.299812941;0.11022774; 0.031307665; true;1.36;0.055895538999999994;0.025495386999999998; 0.014505074; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.08; 0.0796664; 0.01442; 0.0002; 0.0001;0.2;0.0910836;0.015707000000000002; 0.0000888000; 0.0434222000; True;0.08; 0.0678152; 0.0218274;1.7188999999999998e-05;8.614e-06; 7.823e-06; true;0.08; 0.0669734; 0.0215012;0.005288973;3.8617e-05;4.7392e-05; 0.000277148; true;0.08; 0.0673086; 0.0205351;0.000855492;0.0006913010000000001;0.000524043; 0.00127347; true;1.27; 0.0923; 0.0000; 0.0002; 0.0000; 0.0000; True;1.79; 0.0931; 0.0301; 0.4954; 0.0003; True;1.24; 0.0956; 0.0196; 0.0004; 0.0000; True;1.8;0.24553355;0.059046853; 0.011174772; true;0.93;0.04468863000000001;0.003857308; 0.001977769; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.1; 0.175088; 0.0145001; 0.0002; 0.0000;0.19;0.1274051;0.009393799999999999; 0.0000596000; 0.0418333000; True;0.08; 0.0817055; 0.0210659;1.4224000000000001e-05;6.86e-06; 7.195e-06; true;0.07; 0.0861971; 0.0137917;0.0036511;2.7972999999999998e-05;2.3318999999999998e-05; 8.4656e-05; true;0.1; 0.101816; 0.0197972;0.000587022;0.000649592;0.000456077; 0.000873216; true;0.91; 0.0700; 0.0000; 0.0002; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.211940945;MISSING;MISSING;MISSING;1.2;0.041608319;0.00287309; 0.001256317; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.1; 0.087414; 0.0118613; 0.0003; 0.0001;0.2;0.09444539999999998;0.0145277; 0.0000848000; 0.0397404000; True;0.09; 0.0884821; 0.0192715;3.4153e-05;1.2352e-05; 6.828e-06; true;0.09; 0.0865488; 0.0188251;0.002964419;6.8309e-05;5.5391000000000005e-05; 0.0002536; true;0.1; 0.0857163; 0.0231856;0.000513075;0.000734115;0.000545105; 0.00111544; true;1.23; 0.1343; 0.0000; 0.0004; 0.0000; 0.0000; True;1.19; 0.0672; 0.0091; 0.2055; 0.0002; True;1.09; 0.1025; 0.0140; 0.0005; 0.0001; True;1.61;0.183130369;0.06078381199999999; 0.009190842; true;1.21;0.029503775000000003;0.005642277; 0.00166802; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.64; 0.105708; 0.0377346; 0.4575; 0.0621;0.29;0.1128265;0.0584756; 0.0006102000; 0.0775108000; False;0.2; 0.151242; 0.0448983;0.0076770399999999996;0.003345776; 0.00106463; false;0.2; 0.0884295; 0.0633681;0.010289645000000002;0.023035760000000002;0.024728519999999997; 0.0206045; false;0.25; 0.183005; 0.0419532;0.003061514;0.014313220000000001;0.015353640000000002; 0.0116904; false;1.22; 0.1450; 0.0000; 0.0725; 0.0104; 0.0017; False;55.94; 0.2367; 0.2083; 33.8441; 21.7566; False;1.77; 0.2304; 0.0896; 0.3926; 0.0019; False;2.27;0.293226449;0.094629133; 0.012588825; true;1.42;0.072578563;0.004841415; 0.002893009; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.26; 0.206756; 0.0535297; 0.0030; 0.0016;0.22;0.12653170000000002;0.0152249; 0.0000792000; 0.0415933000; True;0.24; 0.198677; 0.0578186;0.001002557;0.000127159; 7.104e-06; true;0.29; 0.212932; 0.0574177;0.03064347;0.002499372;0.003423199; 0.00734891; true;0.28; 0.200051; 0.0566607;0.004856879;0.002588732;0.002041392; 0.0287425; true;1.44; 0.2788; 0.0000; 0.0027; 0.0001; 0.0000; True;4.77; 0.2766; 0.4383; 2.9440; 0.0218; True;1.78; 0.3068; 0.1330; 0.0083; 0.0001; True;3.99;0.640018997;0.081107188; 0.339114532; true;1.56;0.06979354;0.010060401; 0.067273846; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;TO; 0.110328; 0.0140803;MISSING;MISSING;0.26;0.0992934;0.041292800000000005; 0.0010152000; 0.0699995000; True;0.13; 0.108546; 0.0206104;0.00627844;0.001853562; 0.0019506; true;0.26; 0.108926; 0.0201596;0.0033461449999999996;0.022715787;0.042160098; 0.0664294; true;0.15; 0.109383; 0.0195956;0.000565194;0.010745189999999998;0.014824190000000001; 0.00766613; true;1.37; 0.1536; 0.0000; 0.0259; 0.0033; 0.0036; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.21091891699999998;MISSING;MISSING;MISSING;1.2;0.045164677;0.013565112; 0.001773386; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.19; 0.0950752; 0.0159576; 0.0538; 0.0389;0.3;0.09670019999999999;0.0952162; 0.0254682000; 0.0564570000; False;0.15; 0.0947912; 0.0243518;0.026335091;0.005895691; 0.00154813; false;0.72; 0.0957134; 0.0245802;0.006269443999999999;0.08997621;0.20566834; 0.302491; false;0.31; 0.104883; 0.0271305;0.0010579410000000002;0.04102497;0.06726146; 0.0880731; false;1.45; 0.1430; 0.0000; 0.0432; 0.0037; 0.0021; False;3.67; 0.1472; 0.0324; 0.4941; 1.9183; False;1.0; 0.0851; 0.0126; 0.0065; 0.0004; False;2.17;0.21348544599999997;0.149916878; 0.055627532; true;1.34;0.039230202;0.00966798; 0.002557738; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.14; 0.122523; 0.0341201; 0.0027; 0.0006;0.2;0.0997084;0.0136508; 0.0000885000; 0.0379812000; True;0.13; 0.0968851; 0.0339382;0.000362062;5.558e-05; 7.308e-06; true;0.16; 0.103769; 0.0368807;0.019955827;0.001095699;0.001087252; 0.00502171; true;0.15; 0.108516; 0.0360215;0.0031439019999999996;0.001428883;0.000965674; 0.00438061; true;1.33; 0.1675; 0.0000; 0.0015; 0.0000; 0.0000; True;1.9; 0.1589; 0.0974; 0.4863; 0.0022; True;1.42; 0.1615; 0.0636; 0.0055; 0.0002; True;2.01;0.242631175;0.046548834; 0.027756498; true;1.2;0.039407240999999996;0.011601074000000001; 0.009071092; true
