name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1578.0.mata;ERR;0.09; 0.138288; 0.0162341; 0.000881109; 8.737e-06; false;0.18; 0.0814773; 0.0410674; 0.0450145; 0.0142106; 0.0137114; false;0.1; 0.0626372; 0.00532553; 0.0259125; 0.00398022; 0.00423972; false;1.2; 0.0757; 0.0000; 0.0113; 0.0006; 0.0000; False;2.04; 0.1127; 0.7889; 0.0050; 0.0692; False;1.42; 0.1048; 0.1502; 0.0133; 0.0001; False;2.87; 0.407701671; 0.064123226; 0.004266322; false;2.48; 0.315850944; 0.07454116; 4.2868E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1597.0.mata;ERR;0.12; 0.102741; 0.0128708; 0.000831166; 7.659e-06; false;0.27; 0.105471; 0.059114; 0.0607893; 0.0213588; 0.0222585; false;0.17; 0.144764; 0.00773786; 0.0472607; 0.00816242; 0.0197492; false;1.28; 0.0918; 0.0000; 0.0122; 0.0007; 0.0000; False;2.28; 0.1191; 1.0855; 0.0054; 0.0936; False;1.43; 0.1535; 0.1871; 0.0152; 0.0001; False;3.07; 0.469329262; 0.04001163; 0.002125951; false;2.42; 0.198842358; 0.080293984; 3.0787E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1676.0.mata;ERR;0.07; 0.102947; 0.00564727; 0.000562586; 7.069e-06; false;0.22; 0.0791023; 0.0491351; 0.0536156; 0.0204386; 0.019647; false;0.14; 0.082043; 0.00604799; 0.0356682; 0.00677198; 0.00649116; false;1.28; 0.0772; 0.0000; 0.0333; 0.0096; 0.0000; False;2.05; 0.0864; 0.7977; 0.0048; 0.0878; False;1.38; 0.1181; 0.1540; 0.0133; 0.0001; False;2.71; 0.37247354; 0.046739971; 0.00851201; false;1.89; 0.14432756; 0.064149786; 4.0797E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1677.0.mata;ERR;0.12; 0.111854; 0.0124831; 0.00110371; 8.143e-06; false;0.33; 0.118514; 0.0758384; 0.0764564; 0.0299174; 0.0294111; false;0.19; 0.148434; 0.00838798; 0.059011; 0.0192923; 0.0179803; false;1.32; 0.1594; 0.0000; 0.0179; 0.0012; 0.0000; False;2.18; 0.1066; 1.1216; 0.0056; 0.1072; False;1.51; 0.1653; 0.1952; 0.0164; 0.0001; False;3.31; 0.623302786; 0.064279216; 0.003509316; false;2.44; 0.265847816; 0.091811518; 3.9581E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;ERR;0.13; 0.148765; 0.0139272; 0.00136323; 1.1968e-05; false;0.3; 0.10946; 0.0654488; 0.0661021; 0.0277171; 0.028961; false;0.17; 0.109216; 0.00852191; 0.0402667; 0.00804856; 0.00741082; false;1.3; 0.1659; 0.0000; 0.0189; 0.0011; 0.0000; False;2.27; 0.1069; 1.0717; 0.0059; 0.1278; False;1.44; 0.1165; 0.2099; 0.0157; 0.0001; False;3.07; 0.66057939; 0.036314222; 0.002284543; false;2.71; 0.375786073; 0.078045657; 3.5205E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;ERR;0.01; 0.0102967; 0.00171996; 0.000114714; 5.915e-06; false;0.05; 0.0194083; 0.00907375; 0.0139006; 0.00365855; 0.00356732; false;0.03; 0.0205361; 0.00144894; 0.00638822; 0.0022989; 0.00181971; false;1.2; 0.0724; 0.0000; 0.0060; 0.0002; 0.0000; False;1.34; 0.0324; 0.1287; 0.0014; 0.0082; False;1.09; 0.0292; 0.0221; 0.0020; 0.0000; False;1.82; 0.32885878; 0.037744201; 0.006823975; false;1.49; 0.068324578; 0.036984893; 3.4472E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;ERR;0.11; 0.12028; 0.0100097; 0.000863129; 7.781e-06; false;0.14; 0.0543157; 0.0331153; 0.0346788; 0.0127523; 0.0124; false;0.15; 0.0980208; 0.00686535; 0.0362233; 0.00606194; 0.00542845; false;1.3; 0.1459; 0.0000; 0.0173; 0.0013; 0.0000; False;2.27; 0.1551; 1.0513; 0.0052; 0.0838; False;1.24; 0.1481; 0.1437; 0.0071; 0.0001; False;3.12; 0.672087875; 0.078953786; 0.001992255; false;1.92; 0.16963281; 0.061191143; 2.7035E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;ERR;0.12; 0.108226; 0.0125687; 0.00105643; 1.0293e-05; false;0.31; 0.118767; 0.0728615; 0.0708258; 0.0280133; 0.023708; false;0.16; 0.0920831; 0.00832955; 0.045843; 0.00901458; 0.00873686; false;1.29; 0.0893; 0.0000; 0.0103; 0.0009; 0.0000; False;2.5; 0.1719; 1.1897; 0.0091; 0.1237; False;1.15; 0.0938; 0.1018; 0.0075; 0.0001; False;3.02; 0.60061193; 0.036782707; 0.002108906; false;2.5; 0.325098637; 0.070484763; 4.9923E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;ERR;0.09; 0.07636; 0.00902331; 0.000807758; 8.431e-06; false;0.17; 0.0765966; 0.0351434; 0.028177; 0.0125134; 0.0170296; false;0.12; 0.079841; 0.00570276; 0.0317198; 0.0060885; 0.00552517; false;1.16; 0.0651; 0.0000; 0.0078; 0.0004; 0.0000; False;1.84; 0.1274; 0.5546; 0.0041; 0.0591; False;1.24; 0.0931; 0.0719; 0.0056; 0.0001; False;2.95; 0.534861166; 0.042000935; 0.002162638; false;2.2; 0.300166345; 0.076475429; 2.7026E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;ERR;0.09; 0.0851633; 0.00979339; 0.000786665; 6.942e-06; false;0.16; 0.0505471; 0.0318958; 0.0506373; 0.0206623; 0.0113813; false;0.13; 0.0795833; 0.00580388; 0.031653; 0.00542864; 0.00582091; false;1.32; 0.1216; 0.0000; 0.0161; 0.0015; 0.0000; False;1.74; 0.0832; 0.4861; 0.0042; 0.0859; False;1.25; 0.1032; 0.0981; 0.0056; 0.0001; False;2.51; 0.347537289; 0.062709467; 0.001988374; false;1.99; 0.146273069; 0.062847496; 3.0102E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;ERR;0.09; 0.0780801; 0.00953206; 0.000690738; 9.84e-06; false;0.2; 0.0806085; 0.047153; 0.0480637; 0.0159638; 0.0154976; false;0.07; 0.041487; 0.00310286; 0.0207916; 0.00458028; 0.00442377; false;1.17; 0.1121; 0.0000; 0.0140; 0.0011; 0.0000; False;1.65; 0.0691; 0.3842; 0.0040; 0.0572; False;1.25; 0.0650; 0.0691; 0.0058; 0.0001; False;2.94; 0.52405589; 0.044772215; 0.002408691; false;2.27; 0.182865198; 0.113228168; 3.088E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;ERR;0.09; 0.0757198; 0.00941949; 0.000595281; 7.655e-06; false;0.21; 0.0823598; 0.043972; 0.0500928; 0.0183909; 0.0180726; false;0.13; 0.0827271; 0.00599818; 0.0322934; 0.00630048; 0.00563059; false;1.3; 0.1189; 0.0000; 0.0160; 0.0010; 0.0000; False;1.95; 0.1150; 0.8265; 0.0080; 0.0788; False;1.23; 0.0701; 0.0856; 0.0060; 0.0001; False;2.75; 0.507644919; 0.053132881; 0.015809533; false;2.33; 0.160187575; 0.057179888; 3.3418E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;ERR;0.09; 0.0790338; 0.0100154; 0.000803015; 8.827e-06; false;0.22; 0.0816275; 0.0509435; 0.0511314; 0.0170743; 0.0181703; false;0.12; 0.0741031; 0.0061684; 0.0298398; 0.00564127; 0.00561266; false;1.25; 0.0941; 0.0000; 0.0090; 0.0006; 0.0000; False;1.9; 0.1145; 0.6927; 0.0045; 0.0711; False;1.29; 0.0644; 0.1327; 0.0115; 0.0001; False;2.66; 0.38167907; 0.035413264; 0.002059034; false;1.9; 0.188321443; 0.062371698; 3.3159E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;ERR;0.09; 0.0770207; 0.0100331; 0.00056359; 6.989e-06; false;0.23; 0.0810291; 0.0527402; 0.0521041; 0.0205671; 0.0215089; false;0.12; 0.0769475; 0.00523933; 0.0264989; 0.00425477; 0.0066689; false;1.32; 0.0675; 0.0000; 0.0096; 0.0008; 0.0000; False;1.89; 0.1611; 0.6415; 0.0044; 0.0581; False;1.49; 0.1181; 0.2300; 0.0119; 0.0001; False;2.78; 0.395496766; 0.05202312; 0.004251225; false;1.92; 0.170528714; 0.055515166; 4.0665E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;ERR;0.02; 0.025279; 0.0029919; 0.000201889; 7.092e-06; false;0.07; 0.0261334; 0.0122267; 0.0159017; 0.0063419; 0.00676208; false;0.04; 0.0242226; 0.00164333; 0.00644922; 0.00227073; 0.00184589; false;1.2; 0.0442; 0.0000; 0.0061; 0.0002; 0.0000; False;1.39; 0.0424; 0.1271; 0.0015; 0.0092; False;1.33; 0.0465; 0.0490; 0.0044; 0.0001; False;1.85; 0.302422186; 0.053337804; 0.002322427; false;1.35; 0.114384636; 0.026433267; 3.0594E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;ERR;0.08; 0.0763803; 0.0102603; 0.000718011; 9.639e-06; false;0.21; 0.0766198; 0.0462597; 0.0483027; 0.0190301; 0.0203964; false;0.12; 0.0801877; 0.0059083; 0.0298912; 0.00595305; 0.0054906; false;1.16; 0.0695; 0.0000; 0.0103; 0.0014; 0.0000; False;1.99; 0.2368; 0.8376; 0.0039; 0.0606; False;1.41; 0.1230; 0.1879; 0.0125; 0.0001; False;2.68; 0.428624741; 0.042376955; 0.00292403; false;2.06; 0.12708499; 0.094048621; 2.8873E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;ERR;0.09; 0.0783743; 0.00927574; 0.000537899; 7.867e-06; false;0.2; 0.0772153; 0.0430209; 0.0456164; 0.017533; 0.0182867; false;0.12; 0.0924383; 0.00531655; 0.0305421; 0.00571076; 0.00560214; false;1.3; 0.1186; 0.0000; 0.0158; 0.0014; 0.0000; False;1.62; 0.0628; 0.4203; 0.0044; 0.0602; False;1.44; 0.1757; 0.2693; 0.0144; 0.0001; False;2.65; 0.370136326; 0.03088231; 0.002053779; false;1.83; 0.135205207; 0.079890452; 3.0045E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;ERR;0.08; 0.112388; 0.0112976; 0.000651624; 9.703e-06; false;0.22; 0.0784259; 0.047925; 0.0513077; 0.0186808; 0.0222147; false;0.12; 0.0921711; 0.00566324; 0.0322981; 0.00679497; 0.00668901; false;1.12; 0.1171; 0.0000; 0.0147; 0.0010; 0.0000; False;1.99; 0.1252; 0.8359; 0.0043; 0.0597; False;1.25; 0.0988; 0.1498; 0.0121; 0.0001; False;2.95; 0.520246912; 0.068296596; 0.008155614; false;1.89; 0.198109244; 0.05673387; 5.2838E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;ERR;0.09; 0.0792409; 0.0101626; 0.00095831; 8.117e-06; false;0.21; 0.0776807; 0.05025; 0.0512287; 0.0178365; 0.0155256; false;0.13; 0.0739134; 0.00542004; 0.031204; 0.0062181; 0.00555288; false;1.11; 0.0665; 0.0000; 0.0102; 0.0008; 0.0000; False;1.95; 0.1275; 0.7159; 0.0125; 0.1031; False;1.41; 0.1194; 0.1646; 0.0411; 0.0001; False;3.16; 0.571255231; 0.04645844; 0.003339291; false;1.72; 0.117227588; 0.054526466; 2.6466E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;ERR;0.09; 0.0810356; 0.009973; 0.000740081; 8.516e-06; false;0.22; 0.084708; 0.0472283; 0.0495327; 0.0179507; 0.0201136; false;0.12; 0.14105; 0.0225688; 0.0496415; 0.00574804; 0.0178151; false;1.2; 0.0661; 0.0000; 0.0093; 0.0006; 0.0000; False;1.89; 0.1027; 0.6079; 0.0042; 0.0620; False;1.3; 0.0688; 0.1112; 0.0118; 0.0001; False;2.63; 0.397227635; 0.054518768; 0.001419866; false;2.15; 0.180936853; 0.071070705; 4.0325E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;ERR;0.09; 0.0786664; 0.00934763; 0.000694971; 9.108e-06; false;0.2; 0.0813765; 0.0380343; 0.045421; 0.0157166; 0.0152571; false;0.11; 0.0653751; 0.00599414; 0.0328502; 0.00590599; 0.00557706; false;1.22; 0.0744; 0.0000; 0.0147; 0.0012; 0.0000; False;1.77; 0.1095; 0.5501; 0.0124; 0.0584; False;1.2; 0.0693; 0.0717; 0.0070; 0.0001; False;3.02; 0.609852755; 0.048133228; 0.002218773; false;2.1; 0.230367498; 0.057631112; 2.9119E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;ERR;0.07; 0.0604688; 0.0101463; 0.000877003; 9.933e-06; false;0.16; 0.0557799; 0.0304749; 0.0414695; 0.0167726; 0.0170622; false;0.11; 0.0722691; 0.00431873; 0.0276617; 0.00424701; 0.00311214; false;1.25; 0.0945; 0.0000; 0.0128; 0.0008; 0.0000; False;1.8; 0.0878; 0.5536; 0.0037; 0.0685; False;1.4; 0.0934; 0.1205; 0.0106; 0.0001; False;2.64; 0.494230608; 0.053880723; 0.003052538; false;1.98; 0.136141957; 0.090091034; 3.5062E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;ERR;0.05; 0.052608; 0.00498599; 0.000394794; 6.889e-06; false;0.11; 0.040048; 0.0240696; 0.0270066; 0.0092093; 0.00946446; false;0.07; 0.04172; 0.0030285; 0.0183307; 0.00358143; 0.00357785; false;1.33; 0.1132; 0.0000; 0.0142; 0.0009; 0.0000; False;2.01; 0.1148; 0.7433; 0.0040; 0.0595; False;1.42; 0.1334; 0.1478; 0.0116; 0.0001; False;2.64; 0.559233819; 0.039307417; 0.002245408; false;1.87; 0.224682718; 0.059420334; 2.0604E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;ERR;0.01; 0.0131623; 0.00180735; 0.000173299; 5.166e-06; false;0.06; 0.0244868; 0.0118563; 0.0157732; 0.00499782; 0.00474435; false;0.04; 0.025377; 0.00179814; 0.0069602; 0.00283677; 0.00194166; false;1.21; 0.0480; 0.0000; 0.0154; 0.0002; 0.0000; False;1.36; 0.0453; 0.1366; 0.0016; 0.0187; False;1.12; 0.0247; 0.0394; 0.0046; 0.0001; False;1.91; 0.312835499; 0.051642355; 0.002101511; false;1.42; 0.153861984; 0.035957775; 3.3319E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;ERR;0.03; 0.0311503; 0.00448371; 0.00036525; 5.2e-06; false;0.09; 0.0309786; 0.0171535; 0.0236013; 0.00917422; 0.00814369; false;0.06; 0.0304241; 0.00227701; 0.0216203; 0.00511425; 0.0047904; false;1.23; 0.0615; 0.0000; 0.0083; 0.0005; 0.0000; False;1.77; 0.0721; 0.4288; 0.0038; 0.0918; False;1.39; 0.0906; 0.1268; 0.0105; 0.0001; False;2.48; 0.373834395; 0.030278152; 0.001998762; false;2.14; 0.165575147; 0.110526814; 3.824E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;ERR;0.07; 0.06025; 0.00924562; 0.000737027; 7.714e-06; false;0.17; 0.0605249; 0.03504; 0.0449805; 0.0169172; 0.0172806; false;0.09; 0.0715647; 0.00440005; 0.0292207; 0.00544224; 0.00536069; false;1.31; 0.0912; 0.0000; 0.0137; 0.0010; 0.0000; False;1.84; 0.0919; 0.5408; 0.0037; 0.0487; False;1.35; 0.0669; 0.2013; 0.0119; 0.0001; False;2.43; 0.369660144; 0.066257425; 0.004529123; false;1.85; 0.094597306; 0.052488756; 3.4758E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;ERR;0.03; 0.0314763; 0.00441755; 0.000422508; 6.126e-06; false;0.08; 0.0303798; 0.0158101; 0.0225037; 0.00914286; 0.0089101; false;0.06; 0.0306442; 0.00222635; 0.0165012; 0.00330949; 0.0031657; false;1.24; 0.0835; 0.0000; 0.0145; 0.0011; 0.0000; False;1.57; 0.0727; 0.4354; 0.0038; 0.0435; False;1.46; 0.0866; 0.1089; 0.0111; 0.0001; False;2.82; 0.694074128; 0.054842931; 0.00667125; false;2.14; 0.213232768; 0.079512733; 4.0303E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;ERR;0.06; 0.0583245; 0.0088888; 0.000507761; 7.197e-06; false;0.16; 0.0553962; 0.0284255; 0.0411054; 0.0170917; 0.0169891; false;0.05; 0.0307221; 0.00217416; 0.0163236; 0.00316502; 0.00288932; false;1.2; 0.0916; 0.0000; 0.0141; 0.0012; 0.0000; False;1.63; 0.1323; 0.2951; 0.0019; 0.0263; False;1.27; 0.1157; 0.1335; 0.0113; 0.0001; False;2.64; 0.445295631; 0.063663028; 0.002415816; false;2.1; 0.233807901; 0.083340461; 3.8164E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;ERR;0.07; 0.0595116; 0.00846889; 0.000498205; 6.637e-06; false;0.15; 0.061285; 0.0285288; 0.0379173; 0.0146291; 0.0145207; false;0.1; 0.0588145; 0.00419632; 0.0280111; 0.00550188; 0.00534692; false;1.34; 0.1096; 0.0000; 0.0144; 0.0012; 0.0000; False;1.65; 0.0967; 0.3881; 0.0038; 0.0429; False;1.36; 0.0933; 0.1624; 0.0105; 0.0001; False;2.71; 0.483270658; 0.043823708; 0.002227186; false;1.96; 0.200005933; 0.059478828; 4.4287E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;ERR;0.04; 0.0539169; 0.0045021; 0.000460696; 5.588e-06; false;0.08; 0.0296894; 0.0157179; 0.0220356; 0.00774905; 0.0085066; false;0.1; 0.0568481; 0.00393591; 0.0278526; 0.00514549; 0.00512142; false;1.29; 0.0911; 0.0000; 0.0140; 0.0009; 0.0000; False;1.72; 0.0980; 0.4229; 0.0036; 0.0535; False;1.27; 0.0699; 0.1452; 0.0248; 0.0001; False;2.83; 0.574914555; 0.058527945; 0.011291538; false;1.88; 0.217520889; 0.079941012; 3.6802E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;ERR;0.07; 0.060169; 0.00895663; 0.000505066; 7.005e-06; false;0.17; 0.0595667; 0.0306965; 0.0411754; 0.0158514; 0.0157598; false;0.1; 0.0502443; 0.00407722; 0.0281347; 0.00514047; 0.00488321; false;1.15; 0.0498; 0.0000; 0.0074; 0.0003; 0.0000; False;1.77; 0.0786; 0.6871; 0.0163; 0.0624; False;1.36; 0.0932; 0.1582; 0.0108; 0.0001; False;2.49; 0.414421691; 0.066154038; 0.013476091; false;1.98; 0.191862543; 0.108597449; 5.2728E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;ERR;0.1; 0.0886709; 0.0116258; 0.000909905; 7.477e-06; false;0.25; 0.0859982; 0.058386; 0.0574112; 0.0199453; 0.0237194; false;0.14; 0.0858833; 0.00630419; 0.0339158; 0.00597922; 0.00579576; false;1.24; 0.1630; 0.0000; 0.0177; 0.0013; 0.0000; False;1.77; 0.0709; 0.5562; 0.0047; 0.1201; False;1.49; 0.1817; 0.3215; 0.0140; 0.0001; False;2.91; 0.451099234; 0.038818111; 0.001893491; false;2.18; 0.182056282; 0.176978247; 2.7809E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;ERR;0.08; 0.0731295; 0.010258; 0.000881535; 9.003e-06; false;0.19; 0.0737756; 0.046548; 0.0463369; 0.0133113; 0.0129398; false;0.12; 0.0704523; 0.00601551; 0.0318857; 0.00603431; 0.00575856; false;1.3; 0.1176; 0.0000; 0.0156; 0.0010; 0.0000; False;1.86; 0.1200; 0.5380; 0.0042; 0.0936; False;1.47; 0.2237; 0.3078; 0.0062; 0.0001; False;2.97; 0.552847436; 0.045768825; 0.01435116; false;1.83; 0.178126968; 0.068529936; 3.2192E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;ERR;0.05; 0.0462334; 0.00568253; 0.000443985; 6.68e-06; false;0.12; 0.0444778; 0.0264987; 0.0300785; 0.0109927; 0.0113242; false;0.14; 0.0884387; 0.00614038; 0.0336474; 0.00628212; 0.00586992; false;1.26; 0.1759; 0.0000; 0.0166; 0.0010; 0.0000; False;2.22; 0.1313; 0.7819; 0.0049; 0.0776; False;1.5; 0.1545; 0.1612; 0.0129; 0.0001; False;2.93; 0.532239557; 0.04271454; 0.003982531; false;2.41; 0.382365533; 0.119554127; 2.7835E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;ERR;0.07; 0.0607552; 0.00871172; 0.000496042; 8.491e-06; false;0.13; 0.0609481; 0.0249047; 0.0261905; 0.0101393; 0.00894896; false;0.11; 0.0608169; 0.00430438; 0.0295151; 0.00517807; 0.00459231; false;1.3; 0.1406; 0.0000; 0.0137; 0.0008; 0.0000; False;1.68; 0.0513; 0.4338; 0.0139; 0.0420; False;1.36; 0.0914; 0.1803; 0.0370; 0.0001; False;2.15; 0.354022337; 0.04074097; 0.002233113; false;1.89; 0.26668557; 0.053445022; 3.1267E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;ERR;0.1; 0.0864195; 0.0111525; 0.000854373; 8.542e-06; false;0.23; 0.0885468; 0.0481938; 0.0522051; 0.0193141; 0.0192807; false;0.15; 0.0872562; 0.00631976; 0.0365032; 0.00718199; 0.00662326; false;1.32; 0.1250; 0.0000; 0.0157; 0.0009; 0.0000; False;1.9; 0.0710; 0.7039; 0.0050; 0.1383; False;1.3; 0.1200; 0.1601; 0.0131; 0.0001; False;2.95; 0.511292209; 0.050519928; 0.002219061; false;1.99; 0.152595574; 0.094425806; 2.984E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;ERR;0.1; 0.0893786; 0.0110937; 0.000973028; 9.409e-06; false;0.24; 0.0867476; 0.0540469; 0.0531699; 0.0227749; 0.0230053; false;0.14; 0.0888483; 0.00666182; 0.0364254; 0.00709719; 0.00648526; false;1.25; 0.1286; 0.0000; 0.0170; 0.0013; 0.0000; False;2.12; 0.1223; 0.9794; 0.0046; 0.0775; False;1.37; 0.1236; 0.2023; 0.0127; 0.0001; False;3.13; 0.481758549; 0.054361643; 0.004085542; false;2.09; 0.211616134; 0.064238367; 3.1392E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;ERR;0.1; 0.0869239; 0.0124516; 0.00119269; 8.064e-06; false;0.23; 0.0825917; 0.0434838; 0.0526006; 0.0240913; 0.0261807; false;0.15; 0.0867487; 0.00652535; 0.0398673; 0.00710582; 0.00652079; false;1.3; 0.1318; 0.0000; 0.0165; 0.0013; 0.0000; False;1.94; 0.0736; 0.7531; 0.0048; 0.0776; False;1.49; 0.1266; 0.1685; 0.0132; 0.0001; False;2.85; 0.609831714; 0.071993851; 0.002092576; false;2.12; 0.263008466; 0.080567992; 2.9393E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;ERR;0.03; 0.025112; 0.00373214; 0.000290158; 8.282e-06; false;0.06; 0.0243298; 0.0115217; 0.0145442; 0.00405868; 0.00431937; false;0.04; 0.0247225; 0.00157531; 0.00638221; 0.00252726; 0.0022978; false;1.31; 0.0491; 0.0000; 0.0062; 0.0002; 0.0000; False;1.37; 0.0393; 0.1269; 0.0014; 0.0091; False;1.07; 0.0263; 0.0492; 0.0046; 0.0001; False;1.97; 0.243234961; 0.038817469; 0.001852601; false;1.48; 0.153634897; 0.056082968; 2.864E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;ERR;0.07; 0.0600757; 0.00564441; 0.000405402; 5.664e-06; false;0.13; 0.0448882; 0.0294456; 0.0337721; 0.0134485; 0.0132284; false;0.15; 0.0875701; 0.00643479; 0.038962; 0.00718443; 0.0067946; false;1.34; 0.1284; 0.0000; 0.0173; 0.0012; 0.0000; False;2.12; 0.1243; 0.8760; 0.0050; 0.1056; False;1.5; 0.1683; 0.2098; 0.0132; 0.0001; False;2.7; 0.448649996; 0.043153972; 0.003636398; false;2.18; 0.182798052; 0.061480188; 3.0191E-5; false
