name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-19.mata;0.02; 0.000221716;0.008679361;0.002662607; 0.00136749; false;0.06; 0.000194896; 1.7795e-05;0.024809328999999998;0.020731331; 0.0106275; false;1.15; 0.0064; 0.0000;0.0381;0.0026; 0.0007; False;3.1; 0.0062; 0.0003;2.0254; 0.2111; False;0.78; 0.005567737;0.013528679; 2.5375E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.0; 0.000127538;0.003177768;0.001441263; 0.000584667; false;0.02; 0.000145933; 1.241e-05;0.012677563;0.009859652; 0.00499023; false;1.0; 0.0043; 0.0000;0.0112;0.001; 0.0004; False;2.06; 0.0062; 0.0002;0.9549000000000001; 0.0755; False;0.96; 0.006345778;0.016442611; 2.1847E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.02; 0.000212598;0.008041916999999999;0.002469959; 0.00114539; false;0.06; 0.00022382; 1.7712e-05;0.025017901;0.020809123; 0.0106558; false;0.87; 0.0044; 0.0000;0.021199999999999997;0.0017; 0.0005; False;2.71; 0.0044; 0.0002;1.601; 0.1577; False;0.89; 0.008374052;0.016374303; 3.6521E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.0; 4.6368e-05;0.000277765;0.000688485; 0.000173789; false;0.01; 7.9999e-05; 8.048e-06;0.005209472;0.0038390530000000003; 0.00167651; false;0.92; 0.0044; 0.0000;0.0036;0.0006000000000000001; 0.0003; False;1.18; 0.0061; 0.0001;0.06319999999999999; 0.0046; False;1.0; 0.00612032;0.019122718; 3.2352E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.0; 0.000118168;0.0029226;0.0013915; 0.000565841; false;0.03; 0.000129143; 1.1226e-05;0.013044886;0.010237467; 0.00503834; false;1.08; 0.0044; 0.0000;0.009999999999999998;0.0009; 0.0003; False;2.25; 0.0156; 0.0003;1.0828; 0.0812; False;0.91; 0.007241853;0.019894954; 2.2212E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.02; 0.000187606;0.009245692;0.002818255; 0.00134992; false;0.03; 0.00013071; 1.1401e-05;0.014029546;0.012437232; 0.006566; false;1.08; 0.0068; 0.0000;0.0337;0.0023; 0.0008; False;3.57; 0.0068; 0.0004;2.4478; 0.1135; False;0.89; 0.008901873;0.015877479; 2.9367E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.02; 0.000211202;0.008460337000000002;0.002281111; 0.00118809; false;0.05; 0.000208062; 1.6604e-05;0.024481823;0.019851883; 0.0103457; false;1.11; 0.0064; 0.0000;0.04;0.003; 0.0008; False;3.11; 0.0062; 0.0003;2.0117000000000003; 0.2535; False;0.81; 0.008471341;0.015839674; 2.1236E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.0; 7.15e-05;0.000518831;0.00123157; 0.00031783; false;0.01; 8.5521e-05; 1.3389e-05;0.005107849;0.003660227; 0.00163957; false;1.09; 0.0058; 0.0000;0.0048;0.0011; 0.0004; False;1.24; 0.0060; 0.0001;0.1249; 0.0092; False;0.74; 0.004630146;0.017142439; 2.3342E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.0; 7.765e-05;0.001743466;0.000894952; 0.000349507; false;0.01; 7.7599e-05; 9.47e-06;0.006773948;0.005702621999999999; 0.00285185; false;1.08; 0.0062; 0.0000;0.0186;0.0016; 0.0006; False;1.53; 0.0045; 0.0002;0.6796; 0.0593; False;0.93; 0.008098507;0.03222364; 4.6319E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.01; 0.0001112;0.00474903;0.0015147589999999999; 0.000818879; false;0.03; 0.000117323; 1.0434e-05;0.013562650999999998;0.012201552000000001; 0.00652359; false;1.02; 0.0069; 0.0000;0.0338;0.0021000000000000003; 0.0005; False;3.33; 0.0061; 0.0003;2.0827; 0.1550; False;0.94; 0.005732083;0.013324148999999999; 2.017E-5; false
