name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 8.6e-05;0.000532;0.000478; 0.000134; false; 0.002347;0.07; 8.4e-05;0.079376;0.000534;0.00035400000000000004; 7.7e-05; false; 0.081748
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.1; 0.000539;0.031030000000000002;0.01171; 0.002074; false; 0.100253;30.29; 0.0005;30.464627;0.023958;0.012769; 0.002308; false; 30.5512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000141;0.00482;0.003234; 0.00058; false; 0.017893;1.54; 0.000152;1.568247;0.0039040000000000004;0.002313; 0.000526; false; 1.58357
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 9e-05;0.0005510000000000001;0.000537; 0.000134; false; 0.002447;0.07; 9.3e-05;0.08455399999999999;0.000512;0.00032399999999999996; 6e-05; false; 0.086864
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.5; 0.002416;0.168794;0.041762999999999995; 0.005428; false; 0.501036;22.15; 0.002439;22.808947;0.10330800000000001;0.035623999999999996; 0.003889; false; 23.1631
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 9.9e-05;0.0005740000000000001;0.000541; 0.000123; false; 0.002528;0.08; 8.5e-05;0.087083;0.000521;0.00031499999999999996; 5.8e-05; false; 0.089461
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 8.2e-05;0.00051;0.000519; 0.000134; false; 0.002415;0.07; 8.6e-05;0.08251;0.000544;0.000348; 7e-05; false; 0.08501
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.4; 0.001953;0.138768;0.03675; 0.005134; false; 0.414408;21.93; 0.002181;22.642113;0.073895;0.027363; 0.004243; false; 22.8997
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.03; 0.000207;0.011632;0.00993; 0.002339; false; 0.04557;8.85; 0.000185;8.959253;0.008953;0.006980999999999999; 0.001648; false; 8.99836
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000198;0.008544;0.004779; 0.000705; false; 0.030029;3.18; 0.000184;3.213467;0.005097;0.0029759999999999995; 0.000562; false; 3.2344
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.04; 0.000216;0.012982;0.012927000000000001; 0.002545; false; 0.051694;8.38; 0.00025;8.496522;0.007516999999999999;0.006846; 0.001402; false; 8.53032
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.02; 0.000158;0.008078;0.008685; 0.002058; false; 0.034098;12.46; 0.000229;12.588754;0.012273;0.009569999999999999; 0.002798; false; 12.6406
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 8.4e-05;0.000508;0.000496; 0.000116; false; 0.002216;0.08; 8.7e-05;0.081476;0.000496;0.000307; 8e-05; false; 0.083667
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.49; 0.002969;0.17961100000000002;0.044906; 0.005298; false; 0.51246;22.21; 0.002602;22.814828;0.09551;0.034406; 0.003347; false; 23.146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.98; 0.004473;0.323363;0.100593; 0.003955; false; 0.998463;TO; 0.004237;15.35688;0.051198;0.020468;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 9.3e-05;0.000583;0.00057; 0.000128; false; 0.002573;0.07; 8.5e-05;0.078231;0.000522;0.000331; 6.4e-05; false; 0.080655
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.53; 0.002814;0.200261;0.04736; 0.005279; false; 0.560532;22.47; 0.003063;23.045748;0.11299200000000001;0.036585; 0.003508; false; 23.4116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 8.3e-05;0.000577;0.000595; 0.000132; false; 0.002657;0.09; 8.7e-05;0.1003;0.00058;0.000422; 9.8e-05; false; 0.103149
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.56; 0.003153;0.20342300000000002;0.047502; 0.005969; false; 0.579776;29.93; 0.003586;30.619781000000003;0.169055;0.049208; 0.0065; false; 31.1364
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.46; 0.002155;0.153708;0.040816; 0.006217; false; 0.45928;56.77; 0.002119;57.029086;0.085839;0.033754000000000006; 0.003644; false; 57.3257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.4; 0.001865;0.120769;0.053277000000000005; 0.007647; false; 0.419221;TO; 0.0017;20.323363999999998;0.04576;0.025252;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.02; 0.000179;0.007502999999999999;0.002339; 0.000457; false; 0.023715;3.84; 0.000197;3.916004;0.004714;0.001814; 0.000278; false; 3.93257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.05; 0.000281;0.015843;0.006214000000000001; 0.001407; false; 0.053745;13.84; 0.000275;13.939820999999998;0.020512;0.009486000000000001; 0.002203; false; 14.0117
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 6.1e-05;0.000348;0.00043900000000000005; 8.6e-05; false; 0.001834;0.04; 5.9e-05;0.049552;0.000296;0.00020199999999999998; 4.6e-05; false; 0.050989
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.08; 0.00038;0.026085999999999998;0.021785; 0.004583; false; 0.100478;24.2; 0.000344;24.489395;0.018748;0.014186; 0.003038; false; 24.571
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 7.8e-05;0.000504;0.000477; 0.000103; false; 0.002153;0.08; 8.3e-05;0.08558400000000001;0.000558;0.000339; 7.5e-05; false; 0.088051
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.99; 0.010912;0.717579;0.15329399999999999; 0.025013; false; 2.06093;TO; 0.010991;16.072757;0.143657;0.037736;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 8.2e-05;0.000563;0.0005189999999999999; 0.000124; false; 0.002457;0.08; 8.5e-05;0.08182800000000001;0.000568;0.00035099999999999997; 6.6e-05; false; 0.084413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.2; 0.006485;0.415897;0.099129; 0.008995; false; 1.22621;TO; 0.006776;14.852306;0.083395;0.024323;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.02; 0.000189;0.008560000000000002;0.003495; 0.000481; false; 0.028673;5.8; 0.000191;5.895607;0.006181;0.003584; 0.000531; false; 5.91927
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;0.96; 0.004959;0.331708;0.08119499999999999; 0.004382; false; 0.996563;TO; 0.009803;15.536529999999999;0.12746000000000002;0.032726000000000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 5.8e-05;0.00034099999999999994;0.00044799999999999994; 7.8e-05; false; 0.001872;0.04; 5.2e-05;0.047538;0.000277;0.000192; 4.3e-05; false; 0.048988
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.12; 0.000891;0.043973;0.010839000000000001; 0.000723; false; 0.129279;3.36; 0.00094;3.3392760000000004;0.037267;0.011516; 0.000739; false; 3.45509
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 5.6e-05;0.000355;0.00042599999999999995; 7.8e-05; false; 0.001896;0.04; 5.7e-05;0.049935;0.00031099999999999997;0.00022400000000000002; 4.5e-05; false; 0.051398
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.2; 0.000953;0.062428;0.021529; 0.003405; false; 0.209272;18.67; 0.001579;19.460787;0.065953;0.02697; 0.003422; false; 19.694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.23; 0.001202;0.072816;0.029797; 0.004145; false; 0.235214;TO; 0.001012;22.602201;0.021064;0.012447;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.19; 0.00088;0.06458;0.019908; 0.001542; false; 0.205306;22.5; 0.000984;22.757882;0.046579999999999996;0.018443; 0.001218; false; 22.9179
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.06; 0.000235;0.016182000000000002;0.014861000000000001; 0.003706; false; 0.066969;26.85; 0.000248;27.090027;0.019008;0.013500999999999999; 0.003856; false; 27.161
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.08; 0.000345;0.023032999999999998;0.01866; 0.003942; false; 0.090396;19.04; 0.000359;19.341433000000002;0.01318;0.009632; 0.002227; false; 19.3964
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.04; 0.000213;0.011383;0.004478; 0.000778; false; 0.038753;9.72; 0.000402;9.833946;0.014783999999999999;0.0071319999999999995; 0.000981; false; 9.88679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.05; 0.000234;0.016603;0.015291; 0.003536; false; 0.064208;20.85; 0.000346;21.128939;0.012184;0.010124000000000001; 0.002302; false; 21.1822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;2.85; 0.016468;1.0860180000000001;0.225227; 0.035025; false; 2.99672;TO; 0.017234;27.616154;0.135595;0.046596;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.17; 0.000848;0.055494;0.022424; 0.004954; false; 0.179551;TO; 0.00091;36.737752;0.021648;0.010882;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 9.9e-05;0.0005560000000000001;0.0005200000000000001; 0.000113; false; 0.002337;0.04; 5.9e-05;0.049489;0.000277;0.000204; 4.3e-05; false; 0.050805
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06; 0.000309;0.018028000000000002;0.013202; 0.002778; false; 0.067392;13.62; 0.000334;13.788623000000001;0.010166;0.007593; 0.001734; false; 13.8343
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.01; 9.9e-05;0.003743;0.001133; 0.000118; false; 0.011719;0.79; 9.6e-05;0.8203130000000001;0.002791;0.001288; 0.000169; false; 0.830525
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.0; 7.9e-05;0.001765;0.000472; 0.000155; false; 0.005514;0.42; 0.000129;0.43785999999999997;0.003052;0.0009139999999999999; 0.000237; false; 0.447167
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.02; 0.000205;0.007991999999999999;0.001856; 0.000582; false; 0.023269;1.08; 0.000217;1.08717;0.0074129999999999995;0.001738; 0.000563; false; 1.10917
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.02; 0.000247;0.009108999999999999;0.0022310000000000003; 0.000737; false; 0.026336;1.29; 0.000178;1.300844;0.006926;0.001764; 0.000583; false; 1.32039
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 7.8e-05;0.000531;0.000527; 0.000112; false; 0.002318;0.07; 7.7e-05;0.078009;0.000438;0.00027; 5.4e-05; false; 0.080077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.000124;0.0024879999999999998;0.000656; 0.000188; false; 0.007601;0.51; 0.000126;0.51659;0.003215;0.0008860000000000001; 0.00023; false; 0.526679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.02; 0.000207;0.008303;0.0017929999999999999; 0.000587; false; 0.023806;1.84; 0.000217;1.855331;0.008877;0.002241; 0.000697; false; 1.88152
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.01; 0.000127;0.00475;0.001228; 0.000441; false; 0.014226;0.83; 0.000126;0.8450099999999999;0.004096;0.00127; 0.000379; false; 0.857944
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 8.4e-05;0.000518;0.000558; 0.000114; false; 0.00248;0.04; 5.7e-05;0.048766000000000004;0.00027800000000000004;0.00018800000000000002; 4.3e-05; false; 0.050149
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 0.000113;0.000543;0.0005009999999999999; 0.000112; false; 0.002358;0.04; 5.8e-05;0.048324000000000006;0.000279;0.000199; 4.4e-05; false; 0.049719
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;2.04; 0.012719;0.7947850000000001;0.134236; 0.015956; false; 2.14511;TO; 0.013321;13.1155;0.15493600000000002;0.035014;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.02; 0.000214;0.008791;0.002103; 0.000777; false; 0.02621;1.19; 0.000173;1.198878;0.006021;0.001618; 0.000576; false; 1.21655
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.02; 0.000234;0.009143;0.0023940000000000003; 0.000827; false; 0.027579;1.38; 0.000174;1.3882409999999998;0.006514000000000001;0.001644; 0.000544; false; 1.40733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 5.6e-05;0.000306;0.000314; 8.4e-05; false; 0.001373;0.06; 7.9e-05;0.073905;0.000455;0.00032300000000000004; 5.4e-05; false; 0.076063
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.0; 0.00011;0.002619;0.000627; 0.000198; false; 0.008017;0.49; 0.000124;0.5030589999999999;0.002773;0.00081; 0.000211; false; 0.511973
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.02; 0.000259;0.009368;0.0027860000000000003; 0.000932; false; 0.0286;1.49; 0.000248;1.496163;0.008518999999999999;0.001941; 0.000652; false; 1.52059
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.02; 0.000202;0.008579;0.001885; 0.000691; false; 0.024838;1.18; 0.000202;1.191068;0.007333000000000001;0.0016970000000000002; 0.000564; false; 1.21188
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 5.5e-05;0.00030900000000000003;0.000329; 8e-05; false; 0.001382;0.04; 5.3e-05;0.043893;0.000267;0.00018400000000000003; 4.2e-05; false; 0.045186
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.0; 7.7e-05;0.0017200000000000002;0.000417; 0.000137; false; 0.005309;0.52; 0.00013;0.5409459999999999;0.003064;0.000888; 0.000262; false; 0.550734
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 9.4e-05;0.000584;0.000576; 0.00013; false; 0.00264;0.07; 7.9e-05;0.076013;0.000505;0.000317; 6.4e-05; false; 0.078293
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 7.9e-05;0.000547;0.000518; 0.000136; false; 0.002397;0.09; 9.2e-05;0.094106;0.000565;0.000348; 6.6e-05; false; 0.096694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 8.1e-05;0.000552;0.000529; 0.000135; false; 0.002494;0.07; 9.6e-05;0.08216500000000002;0.0005250000000000001;0.000329; 6.5e-05; false; 0.084496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 9.1e-05;0.000554;0.000543; 0.000122; false; 0.002474;0.06; 7.5e-05;0.071486;0.000497;0.000304; 6.8e-05; false; 0.073639
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 7.5e-05;0.000504;0.000494; 0.000118; false; 0.002284;0.06; 8.2e-05;0.07196999999999999;0.00048300000000000003;0.00030900000000000003; 6.4e-05; false; 0.074187
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.22; 0.001386;0.06954400000000001;0.023885; 0.003222; false; 0.223131;22.05; 0.001584;22.917616000000002;0.091868;0.030511; 0.004831; false; 23.2109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.03; 0.000199;0.010911;0.003326; 0.000703; false; 0.034071;0.94; 0.000193;0.958235;0.003946;0.00131; 0.000279; false; 0.971755
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.05; 0.000278;0.013805000000000001;0.009996; 0.000756; false; 0.051303;13.04; 0.000425;13.220511;0.018757000000000003;0.011864; 0.001026; false; 13.292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.08; 0.000339;0.029956;0.0069440000000000005; 0.000925; false; 0.089547;5.45; 0.000392;5.468783;0.016453;0.005281; 0.000883; false; 5.52392
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 5.2e-05;0.00029;0.000335; 7.6e-05; false; 0.001384;0.04; 5.4e-05;0.046845000000000005;0.00028299999999999994;0.000181; 4.4e-05; false; 0.048132
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 5.5e-05;0.000292;0.000329; 7.6e-05; false; 0.001378;0.07; 7.9e-05;0.077796;0.000485;0.000338; 6.6e-05; false; 0.080087
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 8.4e-05;0.000559;0.000508; 0.000123; false; 0.002409;0.07; 7.6e-05;0.07563800000000001;0.00047599999999999997;0.000335; 6.2e-05; false; 0.077928
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 7.8e-05;0.000563;0.000533; 0.000123; false; 0.002438;0.07; 8.1e-05;0.075343;0.000475;0.00033; 6.3e-05; false; 0.077621
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 8.2e-05;0.000575;0.000529; 0.000125; false; 0.002464;0.07; 7.5e-05;0.074407;0.000467;0.00033200000000000005; 6.5e-05; false; 0.076682
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 7.6e-05;0.000542;0.000531; 0.000118; false; 0.002409;0.07; 8.6e-05;0.081371;0.000557;0.000359; 6.7e-05; false; 0.083863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 7.6e-05;0.0005449999999999999;0.000515; 0.000118; false; 0.002389;0.07; 7.7e-05;0.07430500000000001;0.000482;0.00034500000000000004; 6.2e-05; false; 0.076629
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 7.6e-05;0.0005449999999999999;0.000565; 0.000128; false; 0.00249;0.07; 8.3e-05;0.07418;0.000471;0.00032700000000000003; 7e-05; false; 0.076491
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 7.8e-05;0.0005499999999999999;0.000501; 0.000118; false; 0.002431;0.07; 8.2e-05;0.075988;0.000521;0.000331; 8.1e-05; false; 0.078331
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 0.000103;0.00056;0.000527; 0.00012; false; 0.002446;0.07; 9.1e-05;0.08458399999999999;0.000558;0.000344; 7e-05; false; 0.08705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.21; 0.001023;0.074089;0.018928; 0.001968; false; 0.217837;30.55; 0.000973;30.616438000000002;0.061731999999999995;0.021218; 0.002263; false; 30.8122
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.03; 0.000155;0.009602;0.0032069999999999998; 0.000415; false; 0.030159;3.07; 0.000154;3.138093;0.00841;0.003596; 0.000424; false; 3.16703
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.06; 0.000284;0.017703999999999998;0.012334; 0.002522; false; 0.064289;15.08; 0.000317;15.222382;0.018385;0.012301; 0.003696; false; 15.2963
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.05; 0.000303;0.015157;0.005079; 0.000921; false; 0.047266;5.42; 0.000293;5.487189;0.013135;0.005679; 0.000844; false; 5.53044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.09; 0.000337;0.022726;0.02229; 0.004889; false; 0.097107;25.91; 0.000296;26.184372000000003;0.015287;0.011466; 0.002776; false; 26.2449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.12; 0.00057;0.036856;0.020788; 0.003013; false; 0.127933;15.99; 0.00053;16.17525;0.020414;0.012246; 0.00239; false; 16.258
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.08; 0.000342;0.023353;0.020425; 0.004905; false; 0.091614;26.22; 0.00037;26.505181;0.017207;0.012842; 0.003718; false; 26.5729
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.04; 0.000198;0.011881;0.012497999999999999; 0.003256; false; 0.049587;25.39; 0.00018;25.716979;0.011969;0.010576; 0.002375; false; 25.7711
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 8.1e-05;0.000466;0.00043400000000000003; 9.9e-05; false; 0.002009;0.08; 7.9e-05;0.08299300000000001;0.000496;0.000294; 5.8e-05; false; 0.08516
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 0.000128;0.002804;0.000785; 0.000221; false; 0.008608;0.39; 0.000129;0.390949;0.0028109999999999997;0.0007880000000000001; 0.000209; false; 0.399465
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.01; 0.000207;0.007909;0.0020369999999999997; 0.000593; false; 0.022749;1.26; 0.000209;1.258174;0.007202;0.0017720000000000001; 0.000484; false; 1.27916
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.01; 0.000188;0.007214;0.0018579999999999998; 0.000517; false; 0.020748;0.95; 0.000179;0.950572;0.006612;0.0014520000000000002; 0.000359; false; 0.969216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 7.8e-05;0.000473;0.0005059999999999999; 0.000126; false; 0.002189;0.06; 8.7e-05;0.069235;0.00044;0.000262; 6.4e-05; false; 0.071139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.75; 0.004514;0.292666;0.060968999999999995; 0.007646; false; 0.785735;TO; 0.004567;13.981743999999999;0.103928;0.029705999999999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;1.74; 0.00949;0.613118;0.144465; 0.003147; false; 1.81577;TO; 0.009426;25.989592000000002;0.203121;0.050718;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 9.4e-05;0.000563;0.000562; 0.000123; false; 0.002578;0.08; 8.5e-05;0.086755;0.000563;0.00036700000000000003; 7.4e-05; false; 0.08934
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.02; 0.000209;0.008739;0.002108; 0.00069; false; 0.025508;1.35; 0.000219;1.3583340000000002;0.00769;0.001835; 0.000538; false; 1.38029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.02; 0.000221;0.00813;0.002142; 0.000584; false; 0.023989;1.12; 0.000229;1.125432;0.007308;0.0016510000000000001; 0.000494; false; 1.1467
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 8.3e-05;0.000455;0.000436; 0.000104; false; 0.001951;0.07; 7.5e-05;0.07938;0.000514;0.00030599999999999996; 6.6e-05; false; 0.081681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000124;0.002621;0.000884; 0.000231; false; 0.008156;0.42; 0.000128;0.433607;0.00268;0.000749; 0.000192; false; 0.442216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.02; 0.000195;0.007438999999999999;0.002023; 0.000602; false; 0.021527;1.09; 0.000205;1.101763;0.006059;0.0014459999999999998; 0.000326; false; 1.11912
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.02; 0.000203;0.008005;0.001946; 0.000558; false; 0.023307;1.23; 0.000202;1.237699;0.006500000000000001;0.001533; 0.000386; false; 1.25615
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 8.9e-05;0.000557;0.0005250000000000001; 0.000136; false; 0.002457;0.06; 8.4e-05;0.072791;0.000472;0.00031800000000000003; 6.7e-05; false; 0.074971
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.00013;0.003022;0.000845; 0.000215; false; 0.009249;0.4; 0.000123;0.406501;0.002787;0.0007030000000000001; 0.00017; false; 0.414981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.02; 0.000212;0.008733;0.002125; 0.00058; false; 0.0259;1.24; 0.000227;1.260376;0.006077;0.001395; 0.000317; false; 1.27931
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.02; 0.000225;0.007927;0.0019; 0.000542; false; 0.022737;0.97; 0.000209;0.9839559999999999;0.005410999999999999;0.00146; 0.000382; false; 1.00062
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.75; 0.004853;0.283145;0.057535; 0.008231; false; 0.775545;25.31; 0.0023;25.734906;0.151252;0.046695; 0.004846; false; 26.225
