name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.0; 0.002238; 0.000875; 9.3e-05; 8.5e-05; false; 0.004323;0.0; 0.00221; 0.002776; 0.001035; 9.8e-05; 7.8e-05; false; 0.007172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.03; 0.025861; 0.001285; 7.1e-05; 5.7e-05; false; 0.031782;0.05; 0.0254; 0.025813; 0.001463; 6.9e-05; 9.7e-05; false; 0.057324
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.0; 0.001663; 0.001036; 0.000126; 7.8e-05; false; 0.003897;0.0; 0.001597; 0.001888; 0.000989; 0.0001; 7.2e-05; false; 0.005482
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.0; 0.00084; 0.001058; 0.000118; 3.9e-05; false; 0.002966;0.0; 0.000744; 0.001289; 0.00095; 0.000103; 7.5e-05; false; 0.003873
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.03; 0.022774; 0.003668; 0.000611; 6.8e-05; false; 0.034565;0.6; 0.022492; 0.601948; 0.003794; 0.000752; 7.8e-05; false; 0.63615
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.1; 0.083221; 0.007167; 0.00037; 0.000224; false; 0.107625;0.53; 0.083352; 0.447277; 0.007958; 0.000521; 0.000303; false; 0.554538
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;0.02; 0.01446; 0.001198; 9.7e-05; 4.3e-05; false; 0.018597;0.05; 0.013458; 0.03551; 0.001283; 9.3e-05; 4.1e-05; false; 0.052958
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;0.06; 0.04699; 0.013551; 0.000897; 9.1e-05; false; 0.071697;0.1; 0.047854; 0.033221; 0.014822; 0.001143; 0.000117; false; 0.10801
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;0.22; 0.027672; 0.196099; 0.001611; 0.000168; false; 0.233476;0.26; 0.028408; 0.035701; 0.191665; 0.001469; 0.000136; false; 0.265373
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;0.13; 0.113619; 0.009437; 0.000622; 0.00032; false; 0.146832;0.91; 0.113367; 0.789088; 0.010145; 0.000708; 0.000406; false; 0.936672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;0.03; 0.029787; 0.002345; 0.000218; 7.2e-05; false; 0.037784;0.06; 0.029614; 0.03192; 0.002422; 0.000179; 0.000147; false; 0.069608
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.0; 0.002092; 0.000332; 3.2e-05; 2.7e-05; false; 0.003149;0.0; 0.002022; 0.002543; 0.000363; 3.2e-05; 2.5e-05; false; 0.005685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.0; 0.003924; 0.000687; 7.1e-05; 5e-05; false; 0.005811;0.0; 0.003646; 0.003563; 0.000717; 6.6e-05; 5.3e-05; false; 0.00907
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09458.mata;0.03; 0.023865; 0.003633; 0.000699; 7.4e-05; false; 0.035886;0.58; 0.023564; 0.573314; 0.003635; 0.000627; 7.8e-05; false; 0.609155
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09460.mata;0.0; 0.001328; 0.001095; 0.000137; 7.8e-05; false; 0.00354;0.0; 0.001215; 0.001356; 0.001004; 0.000143; 7.8e-05; false; 0.004637
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09507.mata;0.02; 0.02061; 0.001673; 9.9e-05; 6.2e-05; false; 0.026551;0.06; 0.020617; 0.047008; 0.001911; 0.000123; 0.000127; false; 0.073864
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09604.mata;0.01; 0.006239; 0.001614; 0.000172; 4.3e-05; false; 0.009995;0.02; 0.006192; 0.013189; 0.001586; 0.000143; 8.8e-05; false; 0.023116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09609.mata;0.0; 0.000833; 0.000536; 7e-05; 4.5e-05; false; 0.002097;0.0; 0.000775; 0.001214; 0.000542; 6.6e-05; 4.8e-05; false; 0.0032
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09685.mata;0.0; 0.005212; 0.002037; 0.000236; 0.000152; false; 0.009659;0.01; 0.00521; 0.007521; 0.001989; 0.000226; 0.000161; false; 0.017006
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09752.mata;0.02; 0.01497; 0.008493; 0.000484; 5.1e-05; false; 0.02751;0.03; 0.014606; 0.011839; 0.008394; 0.000393; 6e-05; false; 0.038666
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09781.mata;0.0; 0.001739; 0.001055; 0.000129; 7.9e-05; false; 0.003989;0.0; 0.001625; 0.002018; 0.000981; 0.000106; 8.6e-05; false; 0.005682
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09843.mata;0.01; 0.014293; 0.001459; 0.000131; 4.7e-05; false; 0.018841;0.06; 0.014343; 0.046562; 0.001594; 0.000127; 5.1e-05; false; 0.065693
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09860.mata;0.06; 0.030726; 0.015861; 0.005217; 0.000446; false; 0.074741;1.2; 0.030694; 1.18694; 0.01455; 0.004618; 0.000394; false; 1.25798
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09878.mata;0.03; 0.023881; 0.003688; 0.000672; 7.4e-05; false; 0.036516;0.58; 0.023875; 0.576195; 0.003644; 0.000639; 7.9e-05; false; 0.61208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09881.mata;0.03; 0.024015; 0.003708; 0.000689; 7.2e-05; false; 0.036821;0.6; 0.023316; 0.606097; 0.003574; 0.000578; 7.7e-05; false; 0.641246
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09928.mata;0.01; 0.011431; 0.001869; 0.000185; 4e-05; false; 0.016003;0.02; 0.011353; 0.009562; 0.002001; 0.000172; 0.000127; false; 0.025665
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10051.mata;0.02; 0.01784; 0.001619; 0.000109; 5.8e-05; false; 0.023272;0.05; 0.017964; 0.035913; 0.001736; 0.000107; 0.000122; false; 0.059532
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10088.mata;0.03; 0.029903; 0.002336; 0.000228; 7.9e-05; false; 0.037896;0.06; 0.028824; 0.028713; 0.002275; 0.000158; 0.000141; false; 0.065138
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10092.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10101.mata;0.23; 0.085914; 0.127882; 0.006377; 0.000155; false; 0.249327;0.46; 0.08662; 0.227775; 0.125737; 0.00653; 0.000183; false; 0.476152
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10136.mata;0.1; 0.06638; 0.036407; 0.00023; 0.00025; false; 0.112966;0.14; 0.069145; 0.03732; 0.036386; 0.000186; 0.00023; false; 0.154761
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10159.mata;0.0; 0.00089; 0.001063; 0.000139; 4e-05; false; 0.003053;0.0; 0.000762; 0.001386; 0.000924; 0.000117; 8.5e-05; false; 0.004023
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10191.mata;0.01; 0.006992; 0.001054; 0.0001; 8.3e-05; false; 0.009887;0.01; 0.007028; 0.007103; 0.001152; 0.000107; 0.000102; false; 0.017215
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10231.mata;0.1; 0.068356; 0.037289; 0.000204; 0.000249; false; 0.117554;0.14; 0.069187; 0.040205; 0.037845; 0.000264; 0.00027; false; 0.159212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10311.mata;0.04; 0.034257; 0.002926; 0.000184; 0.000108; false; 0.044307;0.09; 0.03179; 0.055809; 0.00292; 0.000146; 0.000191; false; 0.097086
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10323.mata;0.0; 0.001059; 0.002636; 0.000153; 9.1e-05; false; 0.004736;0.0; 0.000945; 0.001461; 0.002359; 0.000129; 7.1e-05; false; 0.005757
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10352.mata;0.06; 0.059173; 0.003784; 0.000327; 0.000166; false; 0.07408;0.56; 0.06272; 0.498287; 0.004031; 0.000341; 0.000219; false; 0.578456
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10353.mata;0.03; 0.034014; 0.001615; 9.7e-05; 7.7e-05; false; 0.039335;0.07; 0.034489; 0.038965; 0.001805; 9.9e-05; 0.000116; false; 0.079115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10396.mata;0.03; 0.016896; 0.011229; 0.000791; 3.3e-05; false; 0.032228;0.02; 0.008837; 0.005308; 0.01149; 0.000821; 3.8e-05; false; 0.029892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10401.mata;13.09; 13.0983; 0.593315; 0.000476; 0.000153; false; 14.6585;TO; 16.4849;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10402.mata;0.34; 0.288643; 0.012978; 0.001116; 0.001278; false; 0.360999;3.2; 0.310215; 2.94414; 0.007425; 0.000556; 0.000892; false; 3.30891
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10403.mata;0.02; 0.018225; 0.001295; 6.5e-05; 4.9e-05; false; 0.022906;0.04; 0.018369; 0.022379; 0.001423; 7.4e-05; 8e-05; false; 0.045661
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10452.mata;0.0; 0.001135; 0.000201; 1.9e-05; 1.6e-05; false; 0.001728;0.0; 0.001148; 0.001512; 0.000204; 1.9e-05; 1.7e-05; false; 0.003321
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10477.mata;0.04; 0.03358; 0.002648; 0.000153; 9.4e-05; false; 0.043211;0.04; 0.018508; 0.030644; 0.001514; 8.2e-05; 0.000106; false; 0.053993
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10483.mata;0.01; 0.004002; 0.003648; 0.000418; 7.4e-05; false; 0.011217;0.01; 0.003588; 0.010306; 0.002831; 0.000427; 5.1e-05; false; 0.019914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10534.mata;0.0; 0.001318; 0.001073; 0.000133; 7.8e-05; false; 0.003472;0.0; 0.001244; 0.001357; 0.001006; 0.000112; 7.9e-05; false; 0.004605
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10537.mata;0.0; 0.001999; 0.002306; 0.000308; 0.00018; false; 0.006599;0.01; 0.001963; 0.004045; 0.002052; 0.000299; 0.000193; false; 0.010041
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.0; 0.00172; 0.001024; 0.000134; 7.8e-05; false; 0.003966;0.0; 0.001675; 0.00204; 0.000988; 0.000109; 8e-05; false; 0.005778
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.09; 0.088582; 0.002176; 0.00011; 0.000157; false; 0.105208;0.14; 0.083307; 0.059246; 0.0023; 0.000109; 0.000155; false; 0.15699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.06; 0.041412; 0.02183; 0.000609; 0.000124; false; 0.07076;0.13; 0.03627; 0.067153; 0.021828; 0.000586; 0.0001; false; 0.132675
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.04; 0.040123; 0.002817; 0.000127; 8.1e-05; false; 0.048865;0.09; 0.033037; 0.055776; 0.003075; 0.000179; 0.000224; false; 0.098936
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.0; 0.002548; 0.000364; 3e-05; 2.4e-05; false; 0.003591;0.0; 0.001914; 0.002493; 0.000338; 3.2e-05; 2.5e-05; false; 0.005409
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.0; 0.004689; 0.00087; 8.4e-05; 7e-05; false; 0.006921;0.01; 0.005579; 0.003881; 0.001049; 7.6e-05; 6.5e-05; false; 0.011891
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.0; 0.00191; 0.00023; 2.2e-05; 1.9e-05; false; 0.002737;0.0; 0.002; 0.00164; 0.000274; 2e-05; 1.9e-05; false; 0.004533
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.13; 0.106196; 0.009057; 0.000596; 0.000378; false; 0.137527;0.72; 0.136733; 0.58672; 0.009685; 0.000461; 0.00029; false; 0.753887
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.0; 0.00229; 0.000249; 2.1e-05; 1.7e-05; false; 0.003125;0.0; 0.001738; 0.001686; 0.000244; 2.2e-05; 2.2e-05; false; 0.004253
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10881.mata;0.04; 0.033376; 0.002676; 0.000139; 9.1e-05; false; 0.042651;0.09; 0.04061; 0.046824; 0.002984; 0.00013; 0.00017; false; 0.096399
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.02; 0.021657; 0.003205; 0.000389; 0.000227; false; 0.030658;0.19; 0.026577; 0.170843; 0.003718; 0.000264; 0.000201; false; 0.205786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.03; 0.019135; 0.011279; 0.00032; 6.2e-05; false; 0.034403;0.14; 0.035464; 0.082855; 0.021172; 0.0006; 0.000103; false; 0.147257
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11061.mata;0.01; 0.008071; 0.000754; 5.6e-05; 2.5e-05; false; 0.010393;0.03; 0.007989; 0.024512; 0.000788; 5.7e-05; 2.6e-05; false; 0.034863
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11093.mata;0.01; 0.018589; 0.001431; 7e-05; 4.7e-05; false; 0.023256;0.05; 0.018853; 0.028863; 0.001621; 0.000131; 9.7e-05; false; 0.052871
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11099.mata;0.0; 0.001957; 0.002322; 0.000285; 0.000178; false; 0.006567;0.0; 0.001087; 0.002354; 0.001192; 0.000169; 9.9e-05; false; 0.005724
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11128.mata;0.04; 0.039348; 0.004778; 0.000212; 5.8e-05; false; 0.049872;0.11; 0.071963; 0.02688; 0.008993; 0.000397; 0.000106; false; 0.120717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11142.mata;0.02; 0.009565; 0.00935; 0.000497; 0.000343; false; 0.023783;0.01; 0.004175; 0.007403; 0.004115; 0.000257; 0.000208; false; 0.018057
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11144.mata;0.11; 0.071193; 0.035447; 0.000165; 0.000198; false; 0.116078;0.08; 0.04956; 0.017238; 0.021685; 0.000104; 0.000115; false; 0.093749
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11184.mata;0.12; 0.047276; 0.06592; 0.004187; 0.000135; false; 0.132206;0.45; 0.102629; 0.208649; 0.127894; 0.005521; 0.000166; false; 0.469787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11238.mata;0.02; 0.018729; 0.001467; 0.000143; 5.3e-05; false; 0.023684;0.04; 0.018733; 0.030491; 0.001581; 0.000111; 0.000105; false; 0.054253
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11296.mata;0.06; 0.060945; 0.004466; 0.000307; 0.000217; false; 0.076395;0.42; 0.060392; 0.363319; 0.008824; 0.000302; 0.000256; false; 0.444359
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11316.mata;0.03; 0.02995; 0.001249; 8.8e-05; 4.6e-05; false; 0.034833;0.04; 0.024425; 0.015476; 0.001048; 7.9e-05; 0.000104; false; 0.04532
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11344.mata;0.05; 0.032983; 0.012404; 0.000451; 8.3e-05; false; 0.052515;0.09; 0.031872; 0.050658; 0.012697; 0.000504; 8.7e-05; false; 0.102279
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11379.mata;0.0; 0.00179; 0.000549; 6.5e-05; 4.8e-05; false; 0.003142;0.0; 0.001872; 0.002179; 0.000649; 5.7e-05; 4.5e-05; false; 0.005489
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11414.mata;0.15; 0.146198; 0.006149; 0.00057; 0.000364; false; 0.174376;0.46; 0.146194; 0.331512; 0.006566; 0.000387; 0.000324; false; 0.504933
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11420.mata;0.03; 0.027559; 0.002972; 0.000182; 8.6e-05; false; 0.036731;0.07; 0.02574; 0.045447; 0.003001; 0.000162; 0.000165; false; 0.079602
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11488.mata;0.03; 0.031355; 0.002612; 0.000133; 8.8e-05; false; 0.040064;0.09; 0.032395; 0.052474; 0.002817; 0.000143; 0.000177; false; 0.09387
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11506.mata;0.09; 0.089264; 0.003187; 0.000241; 0.000158; false; 0.101836;0.49; 0.106035; 0.410963; 0.006922; 0.000716; 0.00036; false; 0.541604
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11538.mata;0.14; 0.113888; 0.009766; 0.000787; 0.000412; false; 0.148039;0.78; 0.131627; 0.651781; 0.009694; 0.000504; 0.00032; false; 0.813016
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11556.mata;0.06; 0.030054; 0.016983; 0.003937; 0.000398; false; 0.071112;1.05; 0.032884; 1.0371; 0.014445; 0.004725; 0.000367; false; 1.10938
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11572.mata;0.01; 0.014959; 0.001556; 0.000141; 5e-05; false; 0.019853;0.05; 0.01826; 0.039641; 0.00162; 0.000102; 4.3e-05; false; 0.062657
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11588.mata;0.0; 0.002951; 0.002984; 0.000311; 9.9e-05; false; 0.008581;0.0; 0.00285; 0.004095; 0.002676; 0.000284; 0.00019; false; 0.011733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11594.mata;12.5; 13.0779; 0.232853; 0.00029; 0.000203; false; 13.8825;TO; 15.0709;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11600.mata;0.0; 0.001861; 0.000241; 2.2e-05; 1.9e-05; false; 0.002697;0.0; 0.001773; 0.001745; 0.000257; 2.3e-05; 2.2e-05; false; 0.004396
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11605.mata;0.03; 0.025586; 0.001838; 9.4e-05; 5.4e-05; false; 0.03128;0.06; 0.021714; 0.037461; 0.001944; 9.5e-05; 0.000107; false; 0.065045
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11616.mata;0.0; 0.002235; 0.0005; 4.9e-05; 3.4e-05; false; 0.003525;0.0; 0.002816; 0.001811; 0.000592; 5.4e-05; 3.8e-05; false; 0.006078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11624.mata;0.1; 0.092782; 0.005158; 0.000302; 7.9e-05; false; 0.106966;0.12; 0.087478; 0.028741; 0.005377; 0.0003; 8.6e-05; false; 0.13083
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11630.mata;0.13; 0.102826; 0.034942; 0.000178; 0.000198; false; 0.147397;0.17; 0.089687; 0.038883; 0.036602; 0.000209; 0.00024; false; 0.177077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11684.mata;0.01; 0.008008; 0.000837; 8.1e-05; 6.8e-05; false; 0.010235;0.01; 0.004959; 0.004143; 0.001038; 8.2e-05; 6.7e-05; false; 0.011576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11742.mata;0.05; 0.034998; 0.018404; 0.00102; 0.000592; false; 0.062406;0.1; 0.034677; 0.046163; 0.019397; 0.001231; 0.000451; false; 0.109449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11764.mata;0.26; 0.089483; 0.139803; 0.007809; 0.000218; false; 0.267548;0.55; 0.131533; 0.257167; 0.143174; 0.006316; 0.000158; false; 0.564711
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11779.mata;0.04; 0.039815; 0.001655; 9.6e-05; 5.8e-05; false; 0.045825;0.06; 0.022584; 0.040824; 0.001989; 0.0001; 0.00011; false; 0.069309
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11876.mata;0.0; 0.003315; 0.00186; 0.000189; 0.000124; false; 0.007091;0.0; 0.003208; 0.003225; 0.001778; 0.000177; 0.000105; false; 0.009796
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11927.mata;0.01; 0.015579; 0.001314; 8.7e-05; 3.8e-05; false; 0.019655;0.03; 0.015071; 0.015885; 0.001446; 7.5e-05; 9e-06; false; 0.035165
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11939.mata;0.0; 0.002166; 0.001074; 0.000125; 7.5e-05; false; 0.004326;0.0; 0.001367; 0.001353; 0.001169; 0.000109; 7.1e-05; false; 0.004927
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11944.mata;0.01; 0.014156; 0.001218; 0.000104; 3.9e-05; false; 0.018379;0.06; 0.02123; 0.041251; 0.001313; 8.8e-05; 5e-05; false; 0.06669
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11968.mata;0.05; 0.048597; 0.002848; 0.000123; 9.4e-05; false; 0.057706;0.06; 0.029927; 0.032415; 0.001532; 8.5e-05; 0.000109; false; 0.06726
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11999.mata;0.35; 0.325269; 0.012918; 0.000844; 0.001012; false; 0.392555;5.21; 0.174665; 5.07317; 0.015663; 0.001588; 0.001479; false; 5.30096
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12001.mata;0.03; 0.026087; 0.002911; 0.000183; 9.2e-05; false; 0.034853;0.08; 0.028823; 0.050772; 0.003444; 0.000187; 0.000178; false; 0.088468
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12011.mata;0.07; 0.062041; 0.005466; 0.000316; 0.00016; false; 0.078741;0.21; 0.105298; 0.104199; 0.002846; 0.000165; 1.8e-05; false; 0.218849
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12026.mata;0.0; 0.003093; 0.001091; 0.000126; 9.6e-05; false; 0.005721;0.0; 0.00291; 0.0027; 0.001143; 0.000151; 0.000103; false; 0.008175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12047.mata;0.0; 0.001187; 0.001325; 0.000211; 0.00012; false; 0.003985;0.0; 0.001184; 0.002466; 0.001159; 0.00014; 0.000112; false; 0.005898
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12055.mata;0.01; 0.011786; 0.00174; 0.000174; 0.000123; false; 0.016166;0.14; 0.011937; 0.129403; 0.001838; 0.000214; 0.000131; false; 0.145966
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12062.mata;0.0; 0.00188; 0.001006; 0.000138; 7.9e-05; false; 0.004084;0.0; 0.001719; 0.002047; 0.000991; 0.000131; 8.2e-05; false; 0.005829
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12071.mata;0.03; 0.029319; 0.002077; 0.000139; 6e-05; false; 0.036316;0.06; 0.028776; 0.031969; 0.002316; 0.000162; 0.000141; false; 0.068668
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12107.mata;1.1; 1.18631; 0.01854; 0.000102; 0.000201; false; 1.28342;1.64; 1.03676; 0.675996; 0.002111; 8.5e-05; 0.000173; false; 1.79355
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12143.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12153.mata;0.06; 0.058192; 0.002466; 0.000272; 6e-05; false; 0.066772;0.06; 0.030341; 0.031044; 0.002524; 0.000177; 0.000147; false; 0.068686
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12167.mata;0.15; 0.146047; 0.004227; 0.00017; 0.000114; false; 0.165683;0.28; 0.115497; 0.163495; 0.004325; 0.000169; 0.000124; false; 0.294689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12182.mata;0.02; 0.007732; 0.009052; 0.000566; 0.000378; false; 0.021978;0.03; 0.007783; 0.013378; 0.007815; 0.000657; 0.000252; false; 0.033649
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12185.mata;0.53; 0.495558; 0.01299; 0.001072; 0.000941; false; 0.56901;3.4; 0.516812; 2.91017; 0.007104; 0.00044; 0.000651; false; 3.4899
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12283.mata;0.04; 0.042663; 0.002057; 0.000239; 0.000104; false; 0.051186;0.28; 0.034449; 0.259101; 0.002187; 0.000188; 0.000135; false; 0.301886
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12290.mata;0.55; 0.567918; 0.005561; 0.000117; 7.1e-05; false; 0.61249;0.38; 0.377603; 0.033736; 0.001075; 6.8e-05; 9.3e-05; false; 0.435313
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12310.mata;0.0; 0.003557; 0.001956; 0.000186; 0.000139; false; 0.007483;0.01; 0.004502; 0.003426; 0.002282; 0.000172; 0.000127; false; 0.011911
