name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.03; 0.022179; 0.011888;2.4e-05;1.1000000000000001e-05; 9e-06; true; 0.036;0.01; 0.012361; 0.007845;0.0010370000000000002;8e-06;1.5e-05; 6e-06; true; 0.022537
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.53; 0.443571; 0.119635;0.000245;6.599999999999999e-05; 9e-06; true; 0.57815;0.46; 0.383452; 0.095192;0.020169;3.4e-05;1.7e-05; 8e-06; true; 0.508283
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.03; 0.029894; 0.014936;2e-05;1.2e-05; 8e-06; true; 0.047668;0.02; 0.016901; 0.010277;0.001809;1e-05;9e-06; 6e-06; true; 0.030708
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.030101; 0.016359;1.9e-05;1.2e-05; 8e-06; true; 0.049655;0.02; 0.018713; 0.01014;0.002637;1.2000000000000002e-05;1.1999999999999999e-05; 7e-06; true; 0.033494
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.04; 0.027762; 0.014747;1.6e-05;9e-06; 9e-06; true; 0.045168;0.02; 0.014991; 0.009122;0.001325;8e-06;9e-06; 6e-06; true; 0.026964
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.017693; 0.010031;1.2000000000000002e-05;7e-06; 8e-06; true; 0.029392;0.02; 0.01881; 0.010043;0.001467;9e-06;8e-06; 5e-06; true; 0.032045
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.06; 0.05276; 0.016632;5e-06;5.999999999999999e-06; 6e-06; true; 0.071578;0.07; 0.054301; 0.022934;0.0033810000000000003;1.2000000000000002e-05;7e-06; 6e-06; true; 0.084846
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.03; 0.0224; 0.012427;1.9e-05;1.3000000000000001e-05; 8e-06; true; 0.036732;0.03; 0.023586; 0.011143;0.001706;1.4000000000000001e-05;2.3e-05; 1e-05; true; 0.037906
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.02; 0.014253; 0.009982;3.699999999999999e-05;1.5e-05; 4e-06; true; 0.026163;0.04; 0.024662; 0.014318;0.006535;3e-05;5.1e-05; 1e-05; true; 0.048693
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.01; 0.007635; 0.006913;4.9999999999999996e-06;4e-06; 6e-06; true; 0.015632;0.02; 0.014827; 0.010357;0.001856;9e-06;4.9999999999999996e-06; 1.6e-05; true; 0.028964
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.06; 0.051099; 0.015331;1.1e-05;5.999999999999999e-06; 1.2e-05; true; 0.068801;0.08; 0.06631; 0.021634;0.009327;9e-06;7e-06; 1.2e-05; true; 0.100676
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.4; 0.339111; 0.095895;1.4000000000000001e-05;5.999999999999999e-06; 1.1e-05; true; 0.447264;0.31; 0.213399; 0.102909;0.024021;7e-06;6e-06; 8e-06; true; 0.353198
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.037066; 0.014417;3.399999999999999e-05;1.8e-05; 8e-06; true; 0.053366;0.08; 0.066391; 0.024575;0.0026130000000000003;3.7e-05;2.9e-05; 1e-05; true; 0.096896
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.038999; 0.016186;4.8e-05;2.7e-05; 8e-06; true; 0.057279;0.09; 0.067051; 0.026823;0.0036899999999999997;6.4e-05;4.4e-05; 1.5e-05; true; 0.101548
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.030629; 0.010964;2.4e-05;9e-06; 7e-06; true; 0.043564;0.03; 0.021413; 0.013109;0.001479;1.9e-05;1.9e-05; 8e-06; true; 0.038475
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.39; 0.315713; 0.100223;0.00011699999999999998;3.399999999999999e-05; 7e-06; true; 0.428282;0.3; 0.255452; 0.07162;0.012425000000000002;3.5999999999999994e-05;1.6e-05; 7e-06; true; 0.347133
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.03; 0.027004; 0.015848;3.2e-05;1.3000000000000001e-05; 7e-06; true; 0.045371;0.04; 0.027091; 0.014881;0.004512;2.2000000000000003e-05;2e-05; 6e-06; true; 0.048913
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.05; 0.041313; 0.019922;2.5e-05;1.1000000000000001e-05; 9e-06; true; 0.06488;0.06; 0.042644; 0.020366;0.0032719999999999997;1.8e-05;1.7e-05; 8e-06; true; 0.069826
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.03; 0.028414; 0.012923;9e-06;5.999999999999999e-06; 9e-06; true; 0.043038;0.04; 0.039453; 0.012693;0.001141;8e-06;4.9999999999999996e-06; 6e-06; true; 0.054946
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.1; 0.079755; 0.034998;0.000186;6.2e-05; 1.3e-05; true; 0.120134;0.13; 0.095001; 0.037601;0.011554;0.0001;2.9e-05; 1.1e-05; true; 0.14903
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.043997; 0.022123;0.000178;5.2e-05; 1.3e-05; true; 0.069585;0.03; 0.026327; 0.013798;0.001912;6.599999999999999e-05;2.1e-05; 7e-06; true; 0.044502
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.09; 0.075927; 0.028446;0.000175;5.1e-05; 6e-06; true; 0.107928;0.06; 0.04443; 0.017396;0.004109;7.1e-05;2e-05; 7e-06; true; 0.068205
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.053581; 0.025872;1.7e-05;9e-06; 1e-05; true; 0.083632;0.07; 0.05338; 0.022972;0.0022170000000000002;1.2000000000000002e-05;5.999999999999999e-06; 7e-06; true; 0.082618
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.38; 0.29535; 0.110642;1.1000000000000001e-05;4.9999999999999996e-06; 8e-06; true; 0.422344;0.5; 0.306346; 0.153256;0.07081900000000001;1.4000000000000001e-05;4.9999999999999996e-06; 1e-05; true; 0.558228
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.034998; 0.017111;1.2000000000000002e-05;7e-06; 7e-06; true; 0.054405;0.09; 0.063789; 0.028869;0.003603;1.4e-05;5.999999999999999e-06; 8e-06; true; 0.100258
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.05; 0.039712; 0.015058;1.6e-05;7e-06; 6e-06; true; 0.05655;0.04; 0.030961; 0.018507;0.0025930000000000003;2.7000000000000002e-05;2.1000000000000002e-05; 9e-06; true; 0.055127
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.041215; 0.018166;3.2e-05;1.4e-05; 9e-06; true; 0.06191;0.05; 0.039072; 0.017774;0.0019030000000000002;2.1000000000000002e-05;1.5e-05; 8e-06; true; 0.061429
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.035289; 0.015647;2.2000000000000003e-05;9e-06; 7e-06; true; 0.0531;0.08; 0.061451; 0.023601;0.002269;1.5e-05;1.4000000000000001e-05; 6e-06; true; 0.089732
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.07; 0.057745; 0.024956;1.3000000000000001e-05;8.000000000000001e-06; 8e-06; true; 0.085836;0.07; 0.056495; 0.021376;0.0036509999999999993;1.1e-05;7e-06; 1e-05; true; 0.084648
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.024699; 0.011299;0.000307;8.7e-05; 5e-06; true; 0.038541;0.04; 0.025646; 0.015901;0.003628;0.000232;4.9e-05; 9e-06; true; 0.048842
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.04; 0.036826; 0.016145;2.6e-05;2.1000000000000002e-05; 1.3e-05; true; 0.054752;0.05; 0.034645; 0.016128;0.002152;4.5e-05;2.1000000000000002e-05; 9e-06; true; 0.055774
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.031447; 0.016262;8.4e-05;3.4e-05; 8e-06; true; 0.050238;0.04; 0.038952; 0.015356;0.002019;4.599999999999999e-05;2.6000000000000002e-05; 7e-06; true; 0.05862
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.066289; 0.021185;0.000114;5.599999999999999e-05; 3.6e-05; false; 0.091376;0.13; 0.086185; 0.035071;0.019039;0.000113;5.3e-05; 0.000114; false; 0.147009
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.092214; 0.034597;5.399999999999999e-05;2.1000000000000002e-05; 8e-06; true; 0.130314;0.12; 0.091716; 0.0348;0.01099;6.5e-05;2.2000000000000003e-05; 1.7e-05; true; 0.142994
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.042798; 0.015055;0.000718;0.00023999999999999998; 0.000149; false; 0.061354;0.07; 0.049328; 0.021855;0.008817;0.000431;0.000141; 0.000862; false; 0.084328
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.03816; 0.018741;6.4e-05;2.3e-05; 1e-05; true; 0.059583;0.05; 0.045273; 0.017744;0.002745;6.099999999999999e-05;2.5e-05; 8e-06; true; 0.068489
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.07; 0.060641; 0.025874;7.6e-05;2.1000000000000002e-05; 9e-06; true; 0.090698;0.05; 0.034959; 0.01626;0.007496;5.4999999999999995e-05;1.7e-05; 9e-06; true; 0.06158
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.020384; 0.009166;0.000351;0.00010899999999999999; 7e-06; true; 0.032113;0.05; 0.034732; 0.013711;0.011755;0.000502;0.000115; 7e-06; true; 0.063929
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.04; 0.032572; 0.016653;0.000731;0.000144; 7e-06; true; 0.053817;0.03; 0.019333; 0.010655;0.009583;0.00023600000000000002;6.7e-05; 4e-06; true; 0.042326
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.34; 0.223602; 0.140631;2e-05;1e-05; 1e-05; true; 0.389568;0.42; 0.295622; 0.106307;0.036289;1.2e-05;1.3000000000000001e-05; 7e-06; true; 0.462405
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.0711; 0.027746;1.3000000000000001e-05;8e-06; 9e-06; true; 0.10174;0.11; 0.073157; 0.031264;0.011878;1.4000000000000001e-05;1.6e-05; 1e-05; true; 0.121323
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.02; 0.019959; 0.011504;1.6e-05;1e-05; 7e-06; true; 0.033145;0.03; 0.019637; 0.011233;0.001561;1e-05;1.2000000000000002e-05; 4e-06; true; 0.03418
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.02; 0.018688; 0.011833;1.7e-05;1e-05; 8e-06; true; 0.032875;0.02; 0.017457; 0.012389;0.002168;1.3000000000000001e-05;1.6e-05; 9e-06; true; 0.034547
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.074234; 0.043233;0.00012099999999999999;2.7e-05; 1.1e-05; true; 0.125747;0.14; 0.077923; 0.042879;0.026411999999999998;0.000106;3.7999999999999995e-05; 1.1e-05; true; 0.155655
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.041584; 0.018817;1e-05;4.9999999999999996e-06; 8e-06; true; 0.063144;0.09; 0.074945; 0.018681;0.008018;1e-05;4.9999999999999996e-06; 9e-06; true; 0.104724
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.06; 0.054712; 0.021185;0.000143;5.3e-05; 6e-06; true; 0.079911;0.13; 0.098554; 0.033513;0.008185999999999999;6.599999999999999e-05;3.1e-05; 9e-06; true; 0.145206
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.036357; 0.013532;0.000169;5e-05; 7e-06; true; 0.052284;0.07; 0.061856; 0.014197;0.006187;6.5e-05;4e-05; 1.2e-05; true; 0.085083
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.033118; 0.017963;0.000236;6.099999999999999e-05; 1e-05; true; 0.054624;0.05; 0.029361; 0.019648;0.003762;0.000122;3.399999999999999e-05; 1e-05; true; 0.056092
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.032404; 0.020099;0.000409;0.00014399999999999998; 1e-05; true; 0.057976;0.05; 0.032579; 0.019361;0.007872;0.000231;6.4e-05; 7e-06; true; 0.064789
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.018089; 0.011495;0.000195;6.7e-05; 1e-05; true; 0.031864;0.02; 0.021673; 0.008562;0.0009029999999999999;3.4e-05;1.8e-05; 7e-06; true; 0.032518
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.03; 0.025865; 0.012445;1.8e-05;1.2e-05; 7e-06; true; 0.040481;0.05; 0.044999; 0.016851;0.002033;1.5e-05;1.5e-05; 7e-06; true; 0.066129
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.3; 0.248332; 0.079282;6.7e-05;1.7e-05; 9e-06; true; 0.332777;0.36; 0.30112; 0.081733;0.013797;3.2999999999999996e-05;1.8e-05; 1e-05; true; 0.404485
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.03; 0.029513; 0.012825;8e-06;5.999999999999999e-06; 6e-06; true; 0.043872;0.03; 0.028901; 0.010888;0.000621;8e-06;5.999999999999999e-06; 7e-06; true; 0.041469
