name;mata-0.111-runtime;mata-0.111-mataparsing;mata-0.111-mataminterm;mata-0.111-intersection;mata-0.111-trim;mata-0.111-inclusion_check;mata-0.111-inclusion_check_result;mata-0.111-overall;mata-0.112-runtime;mata-0.112-mataparsing;mata-0.112-mataminterm;mata-0.112-intersection;mata-0.112-trim;mata-0.112-inclusion_check;mata-0.112-inclusion_check_result;mata-0.112-overall;mata-0.113-runtime;mata-0.113-mataparsing;mata-0.113-mataminterm;mata-0.113-intersection;mata-0.113-trim;mata-0.113-inclusion_check;mata-0.113-inclusion_check_result;mata-0.113-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.031492; 0.01501;1e-05;5.999999999999999e-06; 7e-06; true; 0.048586;0.04; 0.030841; 0.015633;1.1000000000000001e-05;7e-06; 7e-06; true; 0.048963;0.05; 0.042035; 0.01955;1.1000000000000001e-05;4.9999999999999996e-06; 0.000119; true; 0.06425
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.032638; 0.014672;2e-05;2e-05; 8e-06; true; 0.04924;0.04; 0.032898; 0.014721;2.7e-05;1.2e-05; 7e-06; true; 0.049569;0.05; 0.041466; 0.017487;2.1000000000000002e-05;1e-05; 3.9e-05; true; 0.06109
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.025301; 0.011854;2.2000000000000003e-05;1.1000000000000001e-05; 8e-06; true; 0.03887;0.04; 0.038045; 0.015331;2.4e-05;1.2000000000000002e-05; 7e-06; true; 0.055358;0.03; 0.029349; 0.013304;2.5e-05;1.3000000000000001e-05; 5e-05; true; 0.044651
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.051867; 0.018741;2.2000000000000003e-05;1e-05; 8e-06; true; 0.073023;0.05; 0.036422; 0.01623;2e-05;1.1e-05; 7e-06; true; 0.054989;0.05; 0.042095; 0.018815;2.3000000000000003e-05;1e-05; 0.000103; true; 0.063407
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.042644; 0.018122;9e-06;7e-06; 8e-06; true; 0.063109;0.04; 0.035006; 0.015928;1.1000000000000001e-05;5.999999999999999e-06; 6e-06; true; 0.053197;0.04; 0.034254; 0.017708;1.3e-05;1e-05; 8.4e-05; true; 0.054491
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.015599; 0.0108;0.000272;9.2e-05; 7e-06; true; 0.028823;0.03; 0.019793; 0.016058;0.000429;0.000145; 8e-06; true; 0.039499;0.03; 0.026412; 0.014866;0.000342;0.000117; 6.7e-05; true; 0.044409
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.027396; 0.013802;3.2e-05;1.9e-05; 9e-06; true; 0.043356;0.03; 0.028054; 0.01334;3.5999999999999994e-05;1.9e-05; 8e-06; true; 0.04342;0.04; 0.031926; 0.013931;3.0999999999999995e-05;1.8e-05; 0.000121; true; 0.047924
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.03; 0.027845; 0.012231;7.1e-05;2.9e-05; 9e-06; true; 0.04197;0.04; 0.032037; 0.014855;6.599999999999999e-05;3.2e-05; 7e-06; true; 0.04897;0.04; 0.040143; 0.015862;7.3e-05;3.2e-05; 9.2e-05; true; 0.058213
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.066685; 0.019921;8.5e-05;3.4e-05; 3.1e-05; false; 0.089919;0.05; 0.045587; 0.017974;8.3e-05;3.4e-05; 0.000512; false; 0.067257;0.06; 0.050241; 0.019058;9.2e-05;4.8e-05; 0.000891; false; 0.073368
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.06; 0.048676; 0.019875;4.599999999999999e-05;3e-05; 8e-06; true; 0.071542;0.06; 0.0519; 0.017988;4.2999999999999995e-05;1.8e-05; 6e-06; true; 0.072624;0.07; 0.056965; 0.01965;4.7e-05;2.1000000000000002e-05; 0.000264; true; 0.079749
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.04; 0.036565; 0.01146;0.000567;0.000198; 0.000104; false; 0.050988;0.08; 0.042971; 0.015085;0.000633;0.00023600000000000002; 0.032275; false; 0.093722;0.05; 0.044589; 0.014312;0.000637;0.000281; 0.000797; false; 0.063186
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.026839; 0.016359;4.3e-05;2e-05; 9e-06; true; 0.045363;0.04; 0.037954; 0.016663;4.4e-05;2.1000000000000002e-05; 8e-06; true; 0.056762;0.04; 0.031921; 0.014229;4.3e-05;2e-05; 9.3e-05; true; 0.048336
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.05; 0.0427; 0.017597;4.3e-05;1.6e-05; 8e-06; true; 0.062942;0.04; 0.037885; 0.015897;4.2e-05;1.5e-05; 7e-06; true; 0.056392;0.04; 0.03902; 0.017356;4.4e-05;1.6e-05; 0.000259; true; 0.059253
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.026959; 0.01583;0.000494;0.00017300000000000003; 1e-05; true; 0.04617;0.04; 0.028992; 0.012859;0.000492;0.00016800000000000002; 8e-06; true; 0.045063;0.03; 0.028649; 0.012849;0.000488;0.00017200000000000003; 8.4e-05; true; 0.044771
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.03; 0.027142; 0.014383;0.00046800000000000005;0.00014000000000000001; 9e-06; true; 0.045262;0.05; 0.038223; 0.017717;0.0005120000000000001;0.00014; 1e-05; true; 0.05983;0.04; 0.031787; 0.01768;0.000506;0.000149; 7.3e-05; true; 0.053442
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.26; 0.207632; 0.07359;1.1000000000000001e-05;7e-06; 8e-06; true; 0.293541;0.23; 0.178492; 0.072998;1.1000000000000001e-05;8e-06; 7e-06; true; 0.263771;0.23; 0.182969; 0.074071;1e-05;8e-06; 0.00175; true; 0.271335
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.042502; 0.016238;9e-06;7e-06; 7e-06; true; 0.061315;0.05; 0.041959; 0.016101;1e-05;7e-06; 6e-06; true; 0.060608;0.06; 0.048273; 0.018831;1.1000000000000001e-05;9e-06; 0.00022; true; 0.070102
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.01; 0.010516; 0.006791;1e-05;6e-06; 5e-06; true; 0.018237;0.01; 0.009908; 0.006646;1.1000000000000001e-05;7e-06; 6e-06; true; 0.017526;0.01; 0.013402; 0.008744;1.2000000000000002e-05;9e-06; 4.1e-05; true; 0.023411
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.02; 0.014357; 0.010717;1.3000000000000001e-05;1e-05; 7e-06; true; 0.0268;0.02; 0.017079; 0.015027;1.5e-05;1.4e-05; 8e-06; true; 0.034269;0.02; 0.016736; 0.011787;1.5e-05;1e-05; 3.7e-05; true; 0.030366
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.07; 0.055578; 0.025223;5.2000000000000004e-05;1.9e-05; 1.1e-05; true; 0.085431;0.05; 0.040097; 0.022069;5.3e-05;1.8e-05; 7e-06; true; 0.066601;0.05; 0.038425; 0.021469;5.2000000000000004e-05;1.7e-05; 0.000456; true; 0.064788
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.04; 0.03789; 0.015239;7e-06;4.9999999999999996e-06; 7e-06; true; 0.055503;0.05; 0.04308; 0.016752;6e-06;5.999999999999999e-06; 6e-06; true; 0.062358;0.05; 0.037645; 0.015424;9e-06;4.9999999999999996e-06; 0.000222; true; 0.055804
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.06; 0.058825; 0.019161;0.000123;4.3e-05; 8e-06; true; 0.080869;0.07; 0.060816; 0.018684;0.000119;4.4e-05; 6e-06; true; 0.082332;0.06; 0.05585; 0.018792;0.000118;5.9e-05; 0.000199; true; 0.077637
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.030523; 0.015915;0.000165;5.6e-05; 8e-06; true; 0.049082;0.04; 0.035976; 0.014403;0.000152;5e-05; 7e-06; true; 0.052828;0.05; 0.042035; 0.016996;0.00016999999999999999;5.6999999999999996e-05; 0.000149; true; 0.06192
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.020232; 0.011932;0.000129;4.9999999999999996e-05; 6e-06; true; 0.034406;0.03; 0.024922; 0.014561;0.000139;5.399999999999999e-05; 7e-06; true; 0.041936;0.02; 0.021841; 0.012511;0.000136;5.2999999999999994e-05; 0.000124; true; 0.036595
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.020812; 0.013549;0.000204;7.6e-05; 7e-06; true; 0.037454;0.03; 0.017874; 0.019876;0.00031;0.000172; 1.1e-05; true; 0.042404;0.04; 0.028616; 0.016083;0.00025;8.8e-05; 8.4e-05; true; 0.048285
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.016376; 0.015615;0.00018099999999999998;7.9e-05; 1e-05; true; 0.034096;0.03; 0.025484; 0.011685;0.00013199999999999998;5.9000000000000004e-05; 8e-06; true; 0.038818;0.03; 0.025718; 0.016695;0.000184;7.599999999999999e-05; 4.8e-05; true; 0.0446
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.043304; 0.013864;1.4000000000000001e-05;1e-05; 7e-06; true; 0.05885;0.03; 0.029025; 0.011627;1.1000000000000001e-05;8e-06; 6e-06; true; 0.042071;0.03; 0.024674; 0.010612;1.2e-05;9e-06; 5.5e-05; true; 0.036697
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.22; 0.191478; 0.046507;5.4999999999999995e-05;1.9e-05; 8e-06; true; 0.242516;0.21; 0.183497; 0.046417;5.6e-05;1.9e-05; 7e-06; true; 0.234211;0.21; 0.191948; 0.044928;5.4999999999999995e-05;1.4e-05; 0.00044; true; 0.241511
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.02; 0.014593; 0.006793;7e-06;4e-06; 1e-05; true; 0.022226;0.02; 0.01628; 0.00834;1.1e-05;7e-06; 8e-06; true; 0.025855;0.03; 0.025136; 0.013832;9.999999999999999e-06;8e-06; 4e-05; true; 0.040358
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.07; 0.06787; 0.018116;9e-06;7e-06; 8e-06; true; 0.088507;0.05; 0.04695; 0.01919;9e-06;8e-06; 7e-06; true; 0.068821;0.05; 0.047506; 0.016201;7e-06;5.999999999999999e-06; 0.000204; true; 0.066225
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.09; 0.069904; 0.026809;0.0005220000000000001;0.000156; 7e-06; true; 0.102134;0.08; 0.067462; 0.02665;0.000513;0.000158; 7e-06; true; 0.099515;0.09; 0.06702; 0.026528;0.000521;0.000157; 4.8e-05; true; 0.099011
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.06; 0.044454; 0.021844;0.00063;0.00022600000000000002; 3.5e-05; false; 0.071603;0.05; 0.040972; 0.019383;0.000633;0.00022; 0.00012; false; 0.065698;0.06; 0.046189; 0.021298;0.000617;0.000219; 0.000269; false; 0.073035
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.047571; 0.015585;9e-06;5.999999999999999e-06; 8e-06; true; 0.06481;0.04; 0.042379; 0.015143;1e-05;7e-06; 7e-06; true; 0.059113;0.05; 0.044365; 0.013914;1.1e-05;7e-06; 6.4e-05; true; 0.059911
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.07; 0.05526; 0.022629;0.001692;0.000553; 8e-06; true; 0.085175;0.07; 0.056811; 0.023791;0.001694;0.00055; 6e-06; true; 0.08795;0.07; 0.052233; 0.024191;0.001692;0.000616; 0.000275; true; 0.084451
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.037639; 0.018024;0.000641;0.000194; 7e-06; true; 0.059657;0.05; 0.037759; 0.017947;0.000667;0.000203; 6e-06; true; 0.059981;0.05; 0.038495; 0.017426;0.0006129999999999999;0.000185; 4.5e-05; true; 0.059893
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.02; 0.022303; 0.011467;1.4999999999999999e-05;8e-06; 8e-06; true; 0.035469;0.03; 0.024958; 0.011965;1.8e-05;8e-06; 6e-06; true; 0.038707;0.03; 0.024534; 0.011643;1.6e-05;8.000000000000001e-06; 2.6e-05; true; 0.037934
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.03159; 0.015865;1.9e-05;1.4e-05; 1e-05; true; 0.049301;0.04; 0.033971; 0.013156;1.7e-05;9e-06; 6e-06; true; 0.048722;0.04; 0.034248; 0.016241;1.6e-05;8e-06; 1.7e-05; true; 0.05228
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.03; 0.033274; 0.010748;1.8e-05;8e-06; 6e-06; true; 0.045436;0.03; 0.027047; 0.009974;1.7e-05;1e-05; 6e-06; true; 0.038376;0.03; 0.02792; 0.01476;2.7e-05;2e-05; 3.9e-05; true; 0.044619
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.068114; 0.020919;0.00157;0.000731; 0.000363; false; 0.095999;0.08; 0.06152; 0.020867;0.0015689999999999999;0.0008; 0.000452; false; 0.089616;0.07; 0.052112; 0.019389;0.001615;0.000755; 0.00066; false; 0.078805
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.071168; 0.030771;0.000226;8.1e-05; 6e-06; true; 0.107579;0.09; 0.07278; 0.030746;0.000227;7.3e-05; 7e-06; true; 0.109142;0.09; 0.075782; 0.030319;0.00022500000000000002;7.1e-05; 0.000266; true; 0.111876
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.036884; 0.015074;0.0017929999999999999;0.000763; 0.000785; true; 0.058951;0.05; 0.03821; 0.012686;0.0014659999999999999;0.000645; 0.000635; true; 0.056871;0.04; 0.036131; 0.0124;0.0014759999999999999;0.000593; 0.001455; true; 0.055106
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.06; 0.034391; 0.016591;0.006168999999999999;0.00194; 0.000762; false; 0.070163;0.06; 0.033414; 0.014848;0.005925;0.00194; 0.005769; false; 0.071913;0.06; 0.031641; 0.01236;0.005102;0.0017079999999999999; 0.017432; false; 0.077133
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.036268; 0.018912;9e-05;3.2999999999999996e-05; 8e-06; true; 0.058981;0.06; 0.040012; 0.022775;9.8e-05;3.4e-05; 7e-06; true; 0.066904;0.05; 0.038976; 0.020054;9.999999999999999e-05;3.3e-05; 0.000244; true; 0.063424
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.03; 0.025601; 0.010175;1.9e-05;9e-06; 6e-06; true; 0.037372;0.03; 0.026374; 0.014571;3.2999999999999996e-05;1.5e-05; 7e-06; true; 0.04297;0.03; 0.028903; 0.012214;2.3e-05;9e-06; 4.3e-05; true; 0.043021
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.05; 0.042945; 0.018096;2.1000000000000002e-05;1.7e-05; 9e-06; true; 0.064183;0.04; 0.043036; 0.017186;1.8e-05;1.1000000000000001e-05; 6e-06; true; 0.063136;0.04; 0.034748; 0.01497;1.9e-05;9e-06; 5.2e-05; true; 0.052537
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.07; 0.060209; 0.018602;1.7e-05;9e-06; 8e-06; true; 0.081293;0.07; 0.061861; 0.019704;1.7e-05;9e-06; 6e-06; true; 0.084102;0.07; 0.063769; 0.019804;1.8e-05;8e-06; 0.000128; true; 0.086323
