name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.6; 0.517489; 0.129653; 0.001525; 0.001668; 0.000302; false; 0.672696;0.63; 0.530819; 0.137759; 0.001559; 0.0019; 0.000203; false; 0.698567;0.4; 0.321687; 0.093259; 0.000691; 0.001516; 0.000202; false; 0.438177;1.45; 0.5106; 0.0000; 0.0032; 0.0026; 0.0021; False; 0.0080; 0.5198
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.09; 0.075459; 0.021622; 0.000188; 0.000118; 4.8e-05; false; 0.10044;0.09; 0.078276; 0.026535; 0.000214; 0.000175; 4.7e-05; false; 0.109057;0.05; 0.05068; 0.014006; 0.00011; 6.7e-05; 2.9e-05; false; 0.066852;1.22; 0.1109; 0.0000; 0.0009; 0.0003; 0.0003; False; 0.0016; 0.1127
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.12; 0.102276; 0.030935; 0.000281; 0.000225; 5.7e-05; false; 0.138421;0.09; 0.078956; 0.021841; 0.00013; 0.000127; 3.9e-05; false; 0.104003;0.11; 0.101261; 0.029095; 0.000227; 0.000148; 5.5e-05; false; 0.134682;1.23; 0.1619; 0.0000; 0.0010; 0.0004; 0.0005; False; 0.0020; 0.1643
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.15; 0.128664; 0.034421; 0.0003; 0.000224; 7.4e-05; false; 0.168547;0.14; 0.124107; 0.034451; 0.000161; 0.000242; 5.4e-05; false; 0.162912;0.14; 0.126241; 0.035749; 0.000314; 0.000276; 7.2e-05; false; 0.167261;1.37; 0.1987; 0.0000; 0.0020; 0.0007; 0.0006; False; 0.0033; 0.2027
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.13; 0.093537; 0.043569; 0.00038; 0.0003; 9.2e-05; false; 0.144386;0.17; 0.154332; 0.04362; 0.000438; 0.000356; 8.9e-05; false; 0.205798;0.1; 0.089713; 0.027127; 0.000197; 0.000222; 6.2e-05; false; 0.121318;1.02; 0.1426; 0.0000; 0.0011; 0.0003; 0.0005; False; 0.0019; 0.1448
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.2; 0.177848; 0.04604; 0.000426; 0.000454; 0.000112; false; 0.232143;0.18; 0.168315; 0.04284; 0.000412; 0.00031; 0.0001; false; 0.218479;0.17; 0.136647; 0.050899; 0.0002; 0.000165; 6.8e-05; false; 0.192537;1.49; 0.2714; 0.0000; 0.0018; 0.0007; 0.0009; False; 0.0034; 0.2754
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.24; 0.214894; 0.055754; 0.000501; 0.000368; 0.000118; false; 0.279362;0.14; 0.117572; 0.035194; 0.000251; 0.000225; 7.6e-05; false; 0.157767;0.25; 0.207347; 0.052094; 0.000517; 0.000395; 0.000123; false; 0.267503;1.44; 0.2883; 0.0000; 0.0023; 0.0009; 0.0010; False; 0.0042; 0.2935
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.18; 0.158039; 0.03953; 0.000255; 0.00022; 8.6e-05; false; 0.20292;0.25; 0.220273; 0.055755; 0.000276; 0.000226; 8.8e-05; false; 0.281639;0.22; 0.174616; 0.059771; 0.000603; 0.000555; 0.000151; false; 0.245953;1.11; 0.2041; 0.0000; 0.0026; 0.0011; 0.0009; False; 0.0046; 0.2096
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.02; 0.023564; 0.010352; 7.9e-05; 3.8e-05; 2e-05; false; 0.036478;0.02; 0.023749; 0.009384; 6e-05; 3.9e-05; 3.1e-05; false; 0.035125;0.01; 0.013761; 0.00631; 3.4e-05; 2.4e-05; 1.1e-05; false; 0.021372;1.21; 0.0458; 0.0000; 0.0003; 0.0001; 0.0001; False; 0.0006; 0.0467
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.21; 0.190422; 0.042296; 0.000288; 0.00032; 9.6e-05; false; 0.2391;0.3; 0.257216; 0.067241; 0.000678; 0.00052; 0.000153; false; 0.336656;0.17; 0.142377; 0.042422; 0.000284; 0.000284; 9.5e-05; false; 0.190881;1.33; 0.2356; 0.0000; 0.0017; 0.0007; 0.0008; False; 0.0033; 0.2396
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.23; 0.199958; 0.046123; 0.000341; 0.000554; 8.3e-05; false; 0.254381;0.19; 0.162895; 0.048716; 0.000326; 0.000427; 7.1e-05; false; 0.219227;0.33; 0.27483; 0.076333; 0.000714; 0.000628; 8.6e-05; false; 0.365186;1.15; 0.2929; 0.0000; 0.0028; 0.0014; 0.0015; False; 0.0057; 0.3016
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.25; 0.210851; 0.050574; 0.000371; 0.000671; 6.8e-05; false; 0.272024;0.36; 0.30778; 0.073501; 0.000715; 0.000572; 9.6e-05; false; 0.393312;0.37; 0.311027; 0.080598; 0.000767; 0.000763; 0.000137; false; 0.40643;1.62; 0.4826; 0.0000; 0.0046; 0.0021; 0.0024; False; 0.0092; 0.4938
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.4; 0.351286; 0.089658; 0.000957; 0.001024; 0.000176; false; 0.460053;0.39; 0.336448; 0.082196; 0.000803; 0.000887; 0.000123; false; 0.433713;0.39; 0.32892; 0.08298; 0.000826; 0.000853; 0.000138; false; 0.426103;1.66; 0.4974; 0.0000; 0.0031; 0.0018; 0.0018; False; 0.0069; 0.5056
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.26; 0.232982; 0.060628; 0.000417; 0.000435; 7.3e-05; false; 0.302925;0.41; 0.359384; 0.082231; 0.000868; 0.000781; 0.000138; false; 0.456829;0.43; 0.3546; 0.096676; 0.001002; 0.001109; 0.000121; false; 0.472997;1.2; 0.3127; 0.0000; 0.0027; 0.0015; 0.0016; False; 0.0059; 0.3202
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.29; 0.243599; 0.066606; 0.000459; 0.00061; 8e-05; false; 0.321072;0.44; 0.377183; 0.091595; 0.000936; 0.000947; 0.000149; false; 0.485191;0.46; 0.384668; 0.093824; 0.00086; 0.000794; 0.00012; false; 0.497575;1.56; 0.5761; 0.0000; 0.0056; 0.0029; 0.0027; False; 0.0113; 0.5890
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.36; 0.313521; 0.077523; 0.000467; 0.000644; 0.000101; false; 0.402882;0.47; 0.406322; 0.097713; 0.000494; 0.00083; 0.000102; false; 0.517995;0.47; 0.407334; 0.099046; 0.001068; 0.001186; 0.000168; false; 0.524374;1.46; 0.5776; 0.0000; 0.0051; 0.0026; 0.0025; False; 0.0103; 0.5896
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.48; 0.385352; 0.123345; 0.001035; 0.001412; 0.000272; false; 0.533268;0.51; 0.431107; 0.108689; 0.001109; 0.001366; 0.000236; false; 0.564274;0.37; 0.295123; 0.084074; 0.000605; 0.001118; 0.00012; false; 0.397754;1.8; 0.6491; 0.0000; 0.0039; 0.0029; 0.0025; False; 0.0093; 0.6601
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.32; 0.266771; 0.080014; 0.000526; 0.000651; 0.000136; false; 0.359529;0.38; 0.303094; 0.095158; 0.001121; 0.000945; 0.000153; false; 0.417854;0.56; 0.473689; 0.116282; 0.001798; 0.001932; 0.000436; false; 0.615684;1.61; 0.5165; 0.0000; 0.0051; 0.0038; 0.0036; False; 0.0127; 0.5326
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.37; 0.304095; 0.087557; 0.000622; 0.001215; 0.000167; false; 0.409064;0.38; 0.27966; 0.119763; 0.001138; 0.00101; 0.000144; false; 0.419839;0.44; 0.390588; 0.096177; 0.00056; 0.000695; 0.000116; false; 0.500016;1.4; 0.5291; 0.0000; 0.0032; 0.0022; 0.0019; False; 0.0074; 0.5387
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.06; 0.051775; 0.014697; 0.000121; 7.7e-05; 4.5e-05; false; 0.068948;0.05; 0.049328; 0.015471; 0.000107; 7.1e-05; 2.7e-05; false; 0.067251;0.05; 0.049009; 0.015492; 0.000131; 7.9e-05; 3.2e-05; false; 0.067061;1.17; 0.0498; 0.0000; 0.0008; 0.0001; 0.0001; False; 0.0011; 0.0512
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.62; 0.515808; 0.129485; 0.001334; 0.001391; 0.000273; false; 0.670754;0.39; 0.286145; 0.109116; 0.00123; 0.001317; 0.000227; false; 0.419449;0.63; 0.517108; 0.141877; 0.00162; 0.00168; 0.000222; false; 0.688276;1.54; 0.4924; 0.0000; 0.0046; 0.0029; 0.0028; False; 0.0104; 0.5056
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.09; 0.078576; 0.022922; 0.000174; 0.000123; 4.1e-05; false; 0.104884;0.09; 0.077274; 0.023264; 0.00017; 0.000123; 4.5e-05; false; 0.104024;0.05; 0.043931; 0.015696; 0.000111; 7.3e-05; 2.9e-05; false; 0.06192;1.32; 0.1257; 0.0000; 0.0015; 0.0006; 0.0006; False; 0.0028; 0.1293
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.09; 0.086317; 0.01952; 0.000122; 9.3e-05; 3.8e-05; false; 0.1086;0.08; 0.062351; 0.031886; 0.000271; 0.000203; 6.2e-05; false; 0.09948;0.12; 0.103446; 0.029254; 0.000268; 0.000279; 6.6e-05; false; 0.137857;1.2; 0.0922; 0.0000; 0.0008; 0.0003; 0.0003; False; 0.0014; 0.0939
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.11; 0.100076; 0.023134; 0.000154; 0.000186; 4.8e-05; false; 0.126856;0.16; 0.132381; 0.038398; 0.000369; 0.000341; 7.5e-05; false; 0.177175;0.14; 0.127311; 0.038442; 0.000326; 0.000217; 7.2e-05; false; 0.171807;1.0; 0.1142; 0.0000; 0.0010; 0.0003; 0.0003; False; 0.0017; 0.1164
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.18; 0.154723; 0.043023; 0.000412; 0.0004; 9e-05; false; 0.205462;0.18; 0.153537; 0.044322; 0.000384; 0.000393; 0.00012; false; 0.205302;0.17; 0.152411; 0.037499; 0.000357; 0.000231; 8.4e-05; false; 0.195944;1.42; 0.2412; 0.0000; 0.0019; 0.0009; 0.0009; False; 0.0038; 0.2458
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.21; 0.177452; 0.05059; 0.00044; 0.000389; 0.00014; false; 0.236036;0.2; 0.173656; 0.045156; 0.000415; 0.000366; 0.000103; false; 0.226214;0.18; 0.155959; 0.039902; 0.000462; 0.000315; 0.00011; false; 0.20386;1.42; 0.2721; 0.0000; 0.0020; 0.0011; 0.0011; False; 0.0044; 0.2774
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.23; 0.202164; 0.047468; 0.000494; 0.000447; 0.000128; false; 0.258136;0.19; 0.167682; 0.035383; 0.000235; 0.000234; 8.4e-05; false; 0.208223;0.24; 0.201522; 0.050634; 0.000457; 0.000446; 0.000121; false; 0.260504;1.29; 0.3050; 0.0000; 0.0023; 0.0013; 0.0013; False; 0.0050; 0.3111
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.26; 0.226965; 0.056799; 0.000579; 0.000671; 0.00016; false; 0.294877;0.15; 0.129466; 0.038431; 0.000261; 0.000304; 9.1e-05; false; 0.173496;0.26; 0.221999; 0.058956; 0.000572; 0.000432; 0.000132; false; 0.29031;1.2; 0.2960; 0.0000; 0.0030; 0.0015; 0.0022; False; 0.0067; 0.3050
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.02; 0.024546; 0.009614; 6e-05; 4.2e-05; 1.7e-05; false; 0.035857;0.01; 0.017318; 0.006618; 3.7e-05; 2.5e-05; 1.1e-05; false; 0.025133;0.02; 0.024856; 0.010242; 9.1e-05; 4.2e-05; 1.7e-05; false; 0.036986;0.9; 0.0502; 0.0000; 0.0002; 0.0000; 0.0001; False; 0.0004; 0.0509
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.28; 0.253612; 0.057898; 0.000624; 0.000504; 0.000156; false; 0.321707;0.29; 0.253068; 0.070305; 0.000621; 0.000655; 0.000159; false; 0.334207;0.29; 0.253121; 0.064703; 0.000749; 0.000709; 0.000176; false; 0.330401;1.51; 0.3701; 0.0000; 0.0024; 0.0013; 0.0011; False; 0.0049; 0.3761
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.33; 0.290754; 0.074632; 0.000754; 0.000518; 9.2e-05; false; 0.378267;0.33; 0.277224; 0.078489; 0.000698; 0.000691; 0.000102; false; 0.369108;0.21; 0.165048; 0.062157; 0.000693; 0.000681; 0.000116; false; 0.240718;1.52; 0.4270; 0.0000; 0.0029; 0.0015; 0.0014; False; 0.0058; 0.4361
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.25; 0.204454; 0.067756; 0.000348; 0.000459; 8.2e-05; false; 0.280325;0.26; 0.226042; 0.050148; 0.000343; 0.000379; 6.3e-05; false; 0.283785;0.37; 0.311794; 0.080647; 0.000857; 0.000893; 0.000151; false; 0.407264;1.62; 0.4644; 0.0000; 0.0035; 0.0019; 0.0020; False; 0.0076; 0.4735
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.23; 0.192104; 0.0561; 0.000373; 0.000454; 6.9e-05; false; 0.257074;0.23; 0.192446; 0.050981; 0.000366; 0.000425; 0.000117; false; 0.252462;0.4; 0.339542; 0.088188; 0.000965; 0.001093; 0.000138; false; 0.442892;1.18; 0.3061; 0.0000; 0.0025; 0.0016; 0.0017; False; 0.0058; 0.3132
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.28; 0.241982; 0.066784; 0.000425; 0.000759; 0.000116; false; 0.321054;0.25; 0.207118; 0.059659; 0.000471; 0.001003; 0.000123; false; 0.282547;0.43; 0.352842; 0.094998; 0.000934; 0.000744; 0.000125; false; 0.46354;1.38; 0.3518; 0.0000; 0.0024; 0.0013; 0.0014; False; 0.0052; 0.3595
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.3; 0.241863; 0.070244; 0.000461; 0.000716; 0.000113; false; 0.324456;0.48; 0.394393; 0.105788; 0.001211; 0.001477; 0.000141; false; 0.521915;0.43; 0.362434; 0.094435; 0.000945; 0.000794; 0.000154; false; 0.473658;1.52; 0.4715; 0.0000; 0.0022; 0.0013; 0.0012; False; 0.0049; 0.4783
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.38; 0.331312; 0.084111; 0.000474; 0.000751; 0.000105; false; 0.429605;0.48; 0.405747; 0.102764; 0.001046; 0.000897; 0.000177; false; 0.527022;0.5; 0.423612; 0.110817; 0.001251; 0.001109; 0.000155; false; 0.554873;1.61; 0.6125; 0.0000; 0.0051; 0.0030; 0.0031; False; 0.0112; 0.6255
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.33; 0.249985; 0.091091; 0.001055; 0.000981; 0.000159; false; 0.360258;0.51; 0.436004; 0.102842; 0.00095; 0.00101; 0.000157; false; 0.558279;0.54; 0.443692; 0.118539; 0.001209; 0.001111; 0.000185; false; 0.583121;1.46; 0.4435; 0.0000; 0.0048; 0.0029; 0.0024; False; 0.0102; 0.4552
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.35; 0.294923; 0.078832; 0.000542; 0.000748; 0.000128; false; 0.387996;0.55; 0.473001; 0.113777; 0.001421; 0.001221; 0.000208; false; 0.610441;0.36; 0.308183; 0.083373; 0.000674; 0.000797; 0.000118; false; 0.405983;1.29; 0.3676; 0.0000; 0.0024; 0.0016; 0.0013; False; 0.0053; 0.3739
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.48; 0.40068; 0.117233; 0.001118; 0.001143; 0.000256; false; 0.538505;0.54; 0.459886; 0.113314; 0.000556; 0.000795; 0.000146; false; 0.586678;0.46; 0.398037; 0.094577; 0.000571; 0.001063; 0.000132; false; 0.509414;1.2; 0.3668; 0.0000; 0.0025; 0.0016; 0.0014; False; 0.0055; 0.3741
