name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-1-rhs.mata;6.14; 0.730837; 0.185923; 5.26509; true; 6.20979;51.11; 0.728806; 0.324593; 50.1004; true; 51.2016;8.11; 0.751971; 0.296212; 0.001447; 7.08548; true; 8.18051;47.09; 0.8232; 0.0000; 45.9365; True; 45.9366; 46.7606
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T110-rhs.mata;0.02; 0.014559; 0.008752; 6.6e-05; true; 0.025122;0.03; 0.025027; 0.013151; 0.000109; true; 0.040932;0.04; 0.023832; 0.013076; 0.01214; 0.000191; true; 0.052006;1.09; 0.0303; 0.0000; 0.0004; True; 0.0004; 0.0310
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T111-rhs.mata;0.05; 0.041113; 0.017431; 0.000338; true; 0.062465;0.05; 0.036721; 0.016519; 0.000259; true; 0.056704;0.07; 0.03693; 0.016008; 0.021357; 0.000383; true; 0.077885;1.22; 0.0717; 0.0000; 0.0007; True; 0.0008; 0.0727
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T112-rhs.mata;0.03; 0.027806; 0.014895; 0.000116; true; 0.045822;0.03; 0.026545; 0.014215; 0.000133; true; 0.043744;0.05; 0.025852; 0.013566; 0.012914; 0.000187; true; 0.055333;1.15; 0.0459; 0.0000; 0.0004; True; 0.0004; 0.0467
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T115-rhs.mata;0.05; 0.039926; 0.017618; 0.000317; true; 0.061362;0.05; 0.039295; 0.017262; 0.000285; true; 0.060118;0.07; 0.038659; 0.01658; 0.020868; 0.000404; true; 0.079768;1.18; 0.0697; 0.0000; 0.0008; True; 0.0009; 0.0709
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T117-rhs.mata;0.04; 0.03755; 0.016425; 0.000315; true; 0.057601;0.05; 0.037253; 0.016274; 0.000269; true; 0.057064;0.07; 0.038258; 0.01667; 0.020834; 0.000398; true; 0.079562;1.2; 0.0705; 0.0000; 0.0007; True; 0.0007; 0.0715
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T119-rhs.mata;0.05; 0.042344; 0.018043; 0.000331; true; 0.064597;0.05; 0.0394; 0.017473; 0.000295; true; 0.06059;0.07; 0.040207; 0.017121; 0.02126; 0.000448; true; 0.082475;1.18; 0.0469; 0.0000; 0.0007; True; 0.0007; 0.0479
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T135-rhs.mata;0.02; 0.019641; 0.011548; 1.9e-05; true; 0.033444;0.02; 0.019101; 0.011786; 2.1e-05; true; 0.033407;0.03; 0.020254; 0.011165; 0.010338; 2e-05; true; 0.043963;1.1; 0.0372; 0.0000; 0.0001; True; 0.0001; 0.0375
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T136-rhs.mata;0.03; 0.020725; 0.011555; 2.9e-05; true; 0.034606;0.02; 0.020667; 0.011408; 2.7e-05; true; 0.034257;0.03; 0.020753; 0.011213; 0.01115; 3.1e-05; true; 0.045379;1.14; 0.0403; 0.0000; 0.0003; True; 0.0003; 0.0409
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T137-rhs.mata;0.03; 0.023341; 0.013423; 2.4e-05; true; 0.039347;0.02; 0.016492; 0.007691; 1.8e-05; true; 0.025756;0.02; 0.011769; 0.007613; 0.006175; 1.6e-05; true; 0.027044;1.11; 0.0398; 0.0000; 0.0001; True; 0.0001; 0.0401
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T138-rhs.mata;0.02; 0.020924; 0.01123; 4.9e-05; true; 0.034425;0.02; 0.021153; 0.011476; 5.1e-05; true; 0.034892;0.03; 0.021458; 0.011007; 0.007442; 3.8e-05; true; 0.041502;0.84; 0.0251; 0.0000; 0.0003; True; 0.0003; 0.0257
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T139-rhs.mata;0.01; 0.011596; 0.007009; 2e-05; true; 0.019916;0.01; 0.011815; 0.007018; 1.9e-05; true; 0.020154;0.01; 0.011656; 0.007399; 0.005994; 2.8e-05; true; 0.026476;0.99; 0.0457; 0.0000; 0.0003; True; 0.0003; 0.0463
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T14-rhs.mata;0.03; 0.020362; 0.011316; 4.7e-05; true; 0.033957;0.02; 0.012609; 0.007806; 3.3e-05; true; 0.02201;0.04; 0.022555; 0.012898; 0.012597; 6.5e-05; true; 0.050583;1.17; 0.0404; 0.0000; 0.0002; True; 0.0003; 0.0410
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T15-rhs.mata;0.04; 0.026607; 0.015003; 0.000122; true; 0.045117;0.03; 0.02378; 0.012801; 0.000108; true; 0.03923;0.05; 0.026082; 0.013617; 0.013333; 0.00019; true; 0.056104;1.21; 0.0484; 0.0000; 0.0005; True; 0.0005; 0.0493
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T16-rhs.mata;0.02; 0.022817; 0.012114; 6.1e-05; true; 0.037288;0.02; 0.020061; 0.011829; 4.9e-05; true; 0.03423;0.03; 0.013962; 0.011583; 0.011043; 5.8e-05; true; 0.038908;1.15; 0.0454; 0.0000; 0.0003; True; 0.0003; 0.0460
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T18-rhs.mata;0.03; 0.026576; 0.014239; 0.000117; true; 0.043814;0.03; 0.025022; 0.012689; 0.000121; true; 0.040353;0.04; 0.024186; 0.012456; 0.011749; 0.000162; true; 0.050976;1.15; 0.0488; 0.0000; 0.0004; True; 0.0004; 0.0495
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T21-rhs.mata;0.64; 0.458065; 0.181767; 0.014047; true; 0.693529;0.95; 0.667066; 0.270955; 0.024684; true; 1.02596;1.01; 0.71916; 0.287176; 0.003522; 0.026896; true; 1.10463;2.05; 1.0582; 0.0000; 0.0195; True; 0.0195; 1.0790
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T214-rhs.mata;0.35; 0.254001; 0.099306; 0.012479; true; 0.385498;0.31; 0.227769; 0.098466; 0.0037; true; 0.350073;0.55; 0.38053; 0.141775; 0.02076; 0.021186; true; 0.59832;1.46; 0.4212; 0.0000; 0.0056; True; 0.0056; 0.4276
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T216-rhs.mata;0.34; 0.246647; 0.095611; 0.012284; true; 0.376077;0.54; 0.380248; 0.151156; 0.008172; true; 0.578126;0.33; 0.22427; 0.097486; 0.014812; 0.012514; true; 0.370864;1.71; 0.6405; 0.0000; 0.0089; True; 0.0089; 0.6507
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T218-rhs.mata;0.55; 0.385228; 0.150175; 0.022057; true; 0.590338;0.37; 0.233646; 0.142863; 0.004188; true; 0.402132;0.49; 0.279297; 0.156257; 0.039801; 0.025493; true; 0.536349;1.22; 0.3890; 0.0000; 0.0056; True; 0.0056; 0.3955
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T22-rhs.mata;0.72; 0.523327; 0.189413; 0.015409; true; 0.779093;0.98; 0.682594; 0.268638; 0.024242; true; 1.05152;0.64; 0.444251; 0.190108; 0.001919; 0.014674; true; 0.689105;2.2; 1.1422; 0.0000; 0.0321; True; 0.0322; 1.1764
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T220-rhs.mata;0.31; 0.234481; 0.087898; 0.012008; true; 0.351845;0.5; 0.386567; 0.137586; 0.00577; true; 0.556499;0.37; 0.277687; 0.087839; 0.019645; 0.012338; true; 0.414537;1.2; 0.3916; 0.0000; 0.0051; True; 0.0051; 0.3975
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T221-rhs.mata;0.34; 0.229426; 0.107007; 0.013588; true; 0.375725;0.54; 0.385189; 0.159215; 0.006625; true; 0.587223;0.45; 0.237481; 0.151481; 0.041084; 0.023502; true; 0.492131;1.29; 0.4389; 0.0000; 0.0066; True; 0.0066; 0.4466
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T222-rhs.mata;0.53; 0.393078; 0.141634; 0.020719; true; 0.583947;0.32; 0.234939; 0.095676; 0.004485; true; 0.355405;0.37; 0.278541; 0.08685; 0.022004; 0.012235; true; 0.41823;1.79; 0.6653; 0.0000; 0.0097; True; 0.0098; 0.6765
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T223-rhs.mata;0.53; 0.406016; 0.14293; 0.013166; true; 0.583958;0.37; 0.231456; 0.128053; 0.00756; true; 0.403228;0.62; 0.414247; 0.156234; 0.041838; 0.022953; true; 0.672284;1.27; 0.4146; 0.0000; 0.0105; True; 0.0105; 0.4265
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T225-rhs.mata;0.59; 0.416541; 0.156394; 0.021883; true; 0.633633;0.4; 0.285814; 0.110431; 0.00425; true; 0.427138;0.6; 0.396935; 0.150925; 0.039531; 0.021416; true; 0.641737;1.33; 0.4114; 0.0000; 0.0052; True; 0.0053; 0.4176
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T226-rhs.mata;0.56; 0.413631; 0.145221; 0.021905; true; 0.611259;0.31; 0.23592; 0.08652; 0.004012; true; 0.344066;0.52; 0.404166; 0.118942; 0.019645; 0.012142; true; 0.571394;1.74; 0.6736; 0.0000; 0.0080; True; 0.0080; 0.6828
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T227-rhs.mata;0.6; 0.42112; 0.166516; 0.021471; true; 0.648926;0.35; 0.240643; 0.111216; 0.003753; true; 0.383487;0.39; 0.276289; 0.101416; 0.022616; 0.012001; true; 0.433433;1.22; 0.4531; 0.0000; 0.0050; True; 0.0050; 0.4590
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T228-rhs.mata;0.6; 0.421501; 0.172191; 0.021462; true; 0.654476;0.34; 0.236986; 0.109161; 0.004038; true; 0.372779;0.63; 0.409277; 0.165392; 0.041407; 0.021222; true; 0.676011;1.59; 0.5567; 0.0000; 0.0052; True; 0.0052; 0.5628
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T229-rhs.mata;0.61; 0.422034; 0.170574; 0.021644; true; 0.653531;0.33; 0.239183; 0.107957; 0.004096; true; 0.374696;0.63; 0.43043; 0.160148; 0.037153; 0.022209; true; 0.683597;1.36; 0.4834; 0.0000; 0.0046; True; 0.0047; 0.4889
/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/true-T230-rhs.mata;0.58; 0.416538; 0.162111; 0.021915; true; 0.639594;0.59; 0.427463; 0.162765; 0.007744; true; 0.637654;0.46; 0.329455; 0.103052; 0.025536; 0.015901; true; 0.496369;1.2; 0.3788; 0.0000; 0.0043; True; 0.0044; 0.3839
