name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10563.mata;0.0; 0.001793; 0.001162; 0.000112; 6.9e-05; false; 0.004145;0.0; 0.001802; 0.001159; 0.000119; 6.9e-05; false; 0.004126;0.0; 0.002053; 0.001949; 0.001089; 9.2e-05; 7.1e-05; false; 0.006109;1.03; 0.0091; 0.0000; 0.0019; 0.0002; 0.0000; False; 0.0021; 0.0116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10583.mata;0.1; 0.094762; 0.002027; 0.000124; 0.00016; false; 0.109274;0.09; 0.092425; 0.002165; 0.00012; 0.000162; false; 0.106482;0.15; 0.093791; 0.0586; 0.002049; 0.000111; 0.000155; false; 0.166114;1.28; 0.1304; 0.0000; 0.0044; 0.0002; 0.0000; False; 0.0047; 0.1360
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10591.mata;0.06; 0.04192; 0.020984; 0.000661; 0.000109; false; 0.070412;0.06; 0.03646; 0.018897; 0.001337; 0.000171; false; 0.064872;0.15; 0.040229; 0.091496; 0.021399; 0.000687; 0.000205; false; 0.161853;1.21; 0.0562; 0.0000; 0.0297; 0.0007; 0.0000; False; 0.0304; 0.0880
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10624.mata;0.04; 0.038155; 0.002576; 0.000234; 8.8e-05; false; 0.047636;0.04; 0.036112; 0.002598; 0.000131; 8.6e-05; false; 0.044886;0.09; 0.037119; 0.055204; 0.002579; 0.00013; 0.000162; false; 0.10123;1.17; 0.0589; 0.0000; 0.0058; 0.0003; 0.0000; False; 0.0062; 0.0661
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10644.mata;0.0; 0.002166; 0.00034; 2.9e-05; 2.3e-05; false; 0.003168;0.0; 0.00219; 0.000342; 3.3e-05; 2.4e-05; false; 0.003237;0.0; 0.00216; 0.002382; 0.000356; 3.1e-05; 2.3e-05; false; 0.005596;1.16; 0.0099; 0.0000; 0.0007; 0.0000; 0.0000; False; 0.0008; 0.0110
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10717.mata;0.0; 0.005622; 0.001; 0.000124; 8e-05; false; 0.008423;0.0; 0.005652; 0.001019; 0.000124; 8.4e-05; false; 0.00844;0.01; 0.005674; 0.005021; 0.001061; 0.00015; 8.8e-05; false; 0.013635;1.22; 0.0147; 0.0000; 0.0021; 0.0003; 0.0000; False; 0.0025; 0.0177
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10787.mata;0.0; 0.001985; 0.000234; 2.1e-05; 1.6e-05; false; 0.00284;0.0; 0.00203; 0.000259; 2.5e-05; 2e-05; false; 0.002949;0.0; 0.002001; 0.001611; 0.000263; 2.2e-05; 1.9e-05; false; 0.004526;1.29; 0.0098; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0108
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10840.mata;0.14; 0.12684; 0.008294; 0.00086; 0.000408; false; 0.158885;0.14; 0.125678; 0.009505; 0.001105; 0.000593; false; 0.162018;1.4; 0.123614; 1.27704; 0.010927; 0.001799; 0.000572; false; 1.4396;1.72; 0.2140; 0.0000; 0.0213; 0.0018; 0.0000; False; 0.0233; 0.2412
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10864.mata;0.0; 0.001756; 0.00022; 2.5e-05; 1.7e-05; false; 0.002601;0.0; 0.001951; 0.000231; 2.6e-05; 1.8e-05; false; 0.002932;0.0; 0.00191; 0.001724; 0.000248; 2.4e-05; 2e-05; false; 0.004662;1.42; 0.0105; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10881.mata;0.04; 0.034622; 0.002461; 0.000131; 8.2e-05; false; 0.043226;0.03; 0.035229; 0.002537; 0.000126; 8.3e-05; false; 0.043916;0.09; 0.035358; 0.053599; 0.002518; 0.000126; 0.000161; false; 0.097498;1.14; 0.0346; 0.0000; 0.0030; 0.0002; 0.0000; False; 0.0032; 0.0384
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance10967.mata;0.02; 0.023362; 0.003254; 0.000274; 0.000205; false; 0.031166;0.02; 0.022902; 0.003444; 0.000373; 0.000216; false; 0.031341;0.16; 0.012057; 0.159124; 0.001572; 0.000179; 0.00012; false; 0.175344;1.07; 0.0225; 0.0000; 0.0060; 0.0006; 0.0000; False; 0.0068; 0.0301
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance11056.mata;0.04; 0.019096; 0.0177; 0.000711; 9.1e-05; false; 0.04349;0.05; 0.030042; 0.015714; 0.000966; 0.000141; false; 0.053587;0.13; 0.030518; 0.086008; 0.017759; 0.000575; 0.000165; false; 0.141233;0.98; 0.0334; 0.0000; 0.0161; 0.0004; 0.0000; False; 0.0166; 0.0509
