name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-10-*.mata;0.04; 0.033132; 0.013646;0.00029099999999999997;0.000535; 7.2e-05; false; 0.050979;0.02; 0.016815; 0.008716;0.000153;0.000313; 4.9e-05; false; 0.028049;0.03; 0.026114; 0.0124;0.000287;0.000532; 8.1e-05; false; 0.042772;1.18; 0.0656; 0.0000; 0.0036; 0.0002; 0.0003; False; 0.0042; 0.0704
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-11-*.mata;0.03; 0.026797; 0.009518;0.00029599999999999993;0.000612; 6.1e-05; false; 0.039756;0.05; 0.04011; 0.016211;0.00037200000000000004;0.0007480000000000001; 9.5e-05; false; 0.061566;0.03; 0.034887; 0.013106;0.000172;0.00039299999999999996; 5.7e-05; false; 0.051896;1.22; 0.0841; 0.0000; 0.0038; 0.0002; 0.0003; False; 0.0044; 0.0888
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-12-*.mata;0.03; 0.027845; 0.011244;0.00022900000000000004;0.00054; 7e-05; false; 0.042799;0.04; 0.034001; 0.015745;0.000237;0.000616; 0.000116; false; 0.053536;0.06; 0.050467; 0.017836;0.000406;0.0009369999999999999; 9.9e-05; false; 0.074128;1.13; 0.0611; 0.0000; 0.0062; 0.0003; 0.0005; False; 0.0070; 0.0685
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-13-*.mata;0.07; 0.054843; 0.0215;0.000515;0.001282; 0.000125; false; 0.083439;0.08; 0.061239; 0.020839;0.000507;0.0011799999999999998; 0.00012; false; 0.089159;0.05; 0.038659; 0.013008;0.00046599999999999994;0.0011420000000000002; 8.3e-05; false; 0.056874;1.13; 0.1058; 0.0000; 0.0072; 0.0004; 0.0006; False; 0.0082; 0.1148
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-14-*.mata;0.07; 0.052682; 0.024411;0.000587;0.001503; 0.000152; false; 0.085163;0.05; 0.046073; 0.014151;0.000284;0.0007670000000000001; 9.4e-05; false; 0.064818;0.04; 0.036172; 0.013987;0.00029099999999999997;0.000861; 0.000112; false; 0.054778;1.04; 0.0712; 0.0000; 0.0056; 0.0004; 0.0004; False; 0.0064; 0.0783
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-15-*.mata;0.1; 0.082184; 0.027705;0.00058;0.001531; 0.000146; false; 0.118905;0.1; 0.081161; 0.028606;0.0006799999999999999;0.0018880000000000004; 0.000223; false; 0.11974;0.11; 0.082281; 0.027826;0.0007350000000000001;0.0019520000000000004; 0.000253; false; 0.120777;1.26; 0.1207; 0.0000; 0.0078; 0.0002; 0.0005; False; 0.0085; 0.1298
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-16-*.mata;0.12; 0.094923; 0.03485;0.0007929999999999999;0.002123; 0.00018; false; 0.141286;0.11; 0.088254; 0.027963;0.000722;0.0020930000000000002; 0.000168; false; 0.126057;0.07; 0.061138; 0.019195;0.000356;0.001174; 0.000134; false; 0.086637;1.17; 0.1300; 0.0000; 0.0151; 0.0004; 0.0008; False; 0.0163; 0.1471
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-17-*.mata;0.14; 0.111598; 0.03639;0.000951;0.0026509999999999997; 0.000171; false; 0.161163;0.13; 0.101197; 0.034494;0.0009090000000000001;0.0025299999999999997; 0.000147; false; 0.148367;0.09; 0.072491; 0.020696;0.00046699999999999997;0.001437; 0.000105; false; 0.100388;1.32; 0.1902; 0.0000; 0.0179; 0.0005; 0.0010; False; 0.0194; 0.2106
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-18-*.mata;0.16; 0.124789; 0.039542;0.001038;0.003051; 0.000243; false; 0.179101;0.12; 0.105928; 0.022927;0.000531;0.001754; 0.000174; false; 0.137587;0.16; 0.120582; 0.039504;0.0010439999999999998;0.003176; 0.000307; false; 0.175476;1.19; 0.1559; 0.0000; 0.0219; 0.0006; 0.0012; False; 0.0238; 0.1809
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-19-*.mata;0.18; 0.135096; 0.041747;0.001044;0.003446; 0.000204; false; 0.191502;0.18; 0.13449; 0.043882;0.001171;0.0034970000000000005; 0.000212; false; 0.194925;0.18; 0.143002; 0.043693;0.0011789999999999997;0.003773; 0.000275; false; 0.203605;1.23; 0.2133; 0.0000; 0.0222; 0.0003; 0.0009; False; 0.0235; 0.2377
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.0; 0.001386; 0.005754; 1.3e-05; 1e-05; 5e-06; false; 0.008147;0.0; 0.001205; 0.005455; 1.2e-05; 4.1e-05; 6e-06; false; 0.007615;0.0; 0.001222; 0.005619; 1.1e-05; 1e-05; 5e-06; false; 0.007847;1.05; 0.0085; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0002; 0.0089
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;0.2; 0.151829; 0.047964;0.0011009999999999998;0.003859; 0.000207; false; 0.21626;0.11; 0.084498; 0.032419;0.000625;0.0022589999999999997; 0.000156; false; 0.127087;0.19; 0.15173; 0.045498;0.001227;0.00394; 0.000215; false; 0.214392;1.39; 0.2013; 0.0000; 0.0291; 0.0008; 0.0015; False; 0.0314; 0.2354
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;0.15; 0.132794; 0.03125;0.00067;0.0025930000000000003; 0.000178; false; 0.175076;0.13; 0.098042; 0.041852;0.000695;0.002639; 0.000158; false; 0.151248;0.23; 0.175079; 0.053586;0.0013089999999999998;0.00455; 0.000247; false; 0.248086;1.34; 0.2625; 0.0000; 0.0330; 0.0008; 0.0016; False; 0.0356; 0.2994
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;0.24; 0.186884; 0.063033;0.001408;0.005317; 0.000259; false; 0.270702;0.14; 0.106476; 0.037073;0.0009020000000000002;0.003246; 0.000257; false; 0.161418;0.19; 0.126336; 0.054818;0.001464;0.005702; 0.000268; false; 0.203293;1.27; 0.2135; 0.0000; 0.0434; 0.0009; 0.0021; False; 0.0464; 0.2616
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;0.15; 0.110183; 0.038748;0.0012699999999999999;0.004518; 0.000197; false; 0.167969;0.27; 0.199546; 0.063118;0.001686;0.006864; 0.000402; false; 0.288544;0.25; 0.182338; 0.064224;0.0017709999999999998;0.0061920000000000005; 0.000279; false; 0.271151;1.46; 0.3395; 0.0000; 0.0457; 0.0009; 0.0020; False; 0.0486; 0.3897
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;0.26; 0.217045; 0.064891;0.0008729999999999999;0.003911999999999999; 0.00022; false; 0.299416;0.25; 0.20999; 0.040202;0.0008789999999999999;0.0039059999999999997; 0.000226; false; 0.264952;0.19; 0.13436; 0.068355;0.0009049999999999999;0.00395; 0.00034; false; 0.217981;1.34; 0.2866; 0.0000; 0.0317; 0.0008; 0.0015; False; 0.0341; 0.3219
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;0.22; 0.166252; 0.049156;0.001846;0.008272999999999999; 0.00064; false; 0.241509;0.32; 0.238729; 0.072722;0.001906;0.00785; 0.000377; false; 0.339017;0.22; 0.148466; 0.061349;0.001955;0.00914; 0.000467; false; 0.239815;1.62; 0.3873; 0.0000; 0.0686; 0.0011; 0.0023; False; 0.0721; 0.4628
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;0.22; 0.183197; 0.050502;0.0010929999999999998;0.004986999999999999; 0.000272; false; 0.252559;0.35; 0.273499; 0.078482;0.001959;0.008883; 0.000321; false; 0.38155;0.23; 0.151907; 0.071243;0.002191;0.00912; 0.000547; false; 0.25482;1.64; 0.3849; 0.0000; 0.0646; 0.0014; 0.0027; False; 0.0688; 0.4555
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;0.37; 0.279863; 0.093599;0.001992;0.009356999999999999; 0.000362; false; 0.406376;0.38; 0.285498; 0.080829;0.0025029999999999996;0.012061; 0.000458; false; 0.402026;0.21; 0.164513; 0.052383;0.0012449999999999998;0.005828000000000001; 0.000248; false; 0.237059;1.36; 0.3126; 0.0000; 0.0467; 0.0009; 0.0018; False; 0.0495; 0.3634
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;0.4; 0.327017; 0.071576;0.0015520000000000002;0.0071589999999999996; 0.000468; false; 0.430438;0.23; 0.175435; 0.055943;0.0012599999999999998;0.00653; 0.00047; false; 0.25327;0.39; 0.334345; 0.063058;0.0012280000000000004;0.006297000000000001; 0.000294; false; 0.418965;1.74; 0.4619; 0.0000; 0.0947; 0.0017; 0.0036; False; 0.1001; 0.5645
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;0.28; 0.220615; 0.063867;0.001389;0.0075390000000000006; 0.000557; false; 0.310019;0.29; 0.188821; 0.096837;0.002794000000000001;0.015045999999999999; 0.000679; false; 0.324473;0.38; 0.309814; 0.063587;0.0026049999999999997;0.013005; 0.000494; false; 0.410836;1.6; 0.5164; 0.0000; 0.1061; 0.0017; 0.0032; False; 0.1112; 0.6296
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.003087; 0.006058;2.5e-05;2.3e-05; 9e-06; false; 0.010346;0.0; 0.00255; 0.005653;2.4e-05;2.2e-05; 9e-06; false; 0.009298;0.0; 0.002799; 0.006078;2.8e-05;2.7e-05; 1e-05; false; 0.010165;1.18; 0.0114; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0120
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;0.41; 0.347842; 0.075049;0.0013899999999999995;0.007376999999999999; 0.000371; false; 0.442886;0.27; 0.211008; 0.076044;0.0014289999999999997;0.007758999999999999; 0.000527; false; 0.308526;0.4; 0.312071; 0.096826;0.002823;0.013255; 0.000497; false; 0.437125;1.53; 0.3579; 0.0000; 0.0788; 0.0011; 0.0029; False; 0.0829; 0.4423
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;0.33; 0.262676; 0.073506;0.0015740000000000005;0.008348999999999999; 0.000426; false; 0.362548;0.32; 0.222289; 0.076906;0.003075;0.016418; 0.000959; false; 0.34665;0.38; 0.284723; 0.087033;0.002821;0.015843; 0.000755; false; 0.416687;1.75; 0.4589; 0.0000; 0.0825; 0.0021; 0.0050; False; 0.0897; 0.5510
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;0.5; 0.34839; 0.138642;0.003213;0.017193; 0.000552; false; 0.536691;0.45; 0.367423; 0.086054;0.0016850000000000003;0.009928; 0.000655; false; 0.483217;0.5; 0.39127; 0.103904;0.0029670000000000005;0.017432000000000003; 0.000685; false; 0.543768;1.8; 0.5748; 0.0000; 0.1403; 0.0021; 0.0045; False; 0.1471; 0.7240
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;0.61; 0.458305; 0.148093;0.0033269999999999992;0.018590000000000002; 0.00065; false; 0.654315;0.43; 0.31444; 0.113371;0.0017219999999999996;0.009899000000000002; 0.000422; false; 0.454934;0.61; 0.454836; 0.149277;0.003247;0.017405; 0.000662; false; 0.65074;1.53; 0.4242; 0.0000; 0.1299; 0.0020; 0.0051; False; 0.1371; 0.5635
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;0.45; 0.367531; 0.089056;0.002955;0.012281; 0.000484; false; 0.493906;0.41; 0.284836; 0.096251;0.003769;0.022342; 0.000732; false; 0.443374;0.62; 0.467067; 0.145923;0.0034489999999999994;0.021324; 0.000707; false; 0.670746;1.71; 0.5576; 0.0000; 0.1705; 0.0020; 0.0050; False; 0.1775; 0.7375
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;0.57; 0.446133; 0.143068;0.002033;0.013125; 0.000577; false; 0.627951;0.71; 0.509571; 0.172065;0.003736;0.023602; 0.000706; false; 0.746156;0.58; 0.418818; 0.153163;0.0035839999999999995;0.023209; 0.000796; false; 0.634743;1.84; 0.6376; 0.0000; 0.1469; 0.0022; 0.0049; False; 0.1542; 0.7941
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;0.62; 0.504003; 0.121152;0.002082;0.013553000000000003; 0.000761; false; 0.66622;0.56; 0.450878; 0.11796;0.0021779999999999994;0.013708999999999999; 0.000725; false; 0.608964;0.59; 0.376826; 0.182438;0.0038420000000000004;0.025657000000000006; 0.000723; false; 0.626022;1.7; 0.5843; 0.0000; 0.1618; 0.0016; 0.0041; False; 0.1676; 0.7535
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.63; 0.433464; 0.171016;0.004220999999999999;0.029216000000000006; 0.001057; false; 0.677803;0.7; 0.519174; 0.195397;0.002336;0.016013000000000003; 0.000885; false; 0.760033;0.79; 0.563989; 0.208601;0.0047339999999999995;0.038001; 0.001085; false; 0.858659;1.98; 0.8237; 0.0000; 0.2079; 0.0031; 0.0076; False; 0.2188; 1.0452
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.68; 0.551637; 0.127933;0.0024010000000000004;0.016472999999999998; 0.000774; false; 0.7257;0.66; 0.471683; 0.190147;0.002351;0.015591999999999998; 0.000588; false; 0.705588;0.8; 0.586362; 0.19142;0.004331999999999999;0.029976000000000003; 0.001025; false; 0.853407;2.34; 0.8998; 0.0000; 0.2378; 0.0029; 0.0088; False; 0.2496; 1.1542
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.65; 0.386876; 0.209056;0.004886999999999999;0.040844000000000005; 0.001591; false; 0.690304;0.73; 0.547825; 0.140122;0.005005;0.035869; 0.001056; false; 0.773352;0.57; 0.381181; 0.176147;0.002594;0.019863000000000002; 0.000748; false; 0.610403;1.72; 0.6188; 0.0000; 0.1534; 0.0018; 0.0044; False; 0.1597; 0.7805
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.0; 0.004484; 0.006688;3.8e-05;4.1e-05; 1.3e-05; false; 0.012529;0.0; 0.002951; 0.004701;2.6e-05;2.7e-05; 9e-06; false; 0.008608;0.0; 0.00286; 0.004927;2.8e-05;3.1e-05; 1.1e-05; false; 0.009076;1.2; 0.0155; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0163
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.58; 0.437608; 0.128638;0.002587;0.018953000000000005; 0.00071; false; 0.616686;0.92; 0.661253; 0.220849;0.004815999999999999;0.038256; 0.001094; false; 0.975902;0.86; 0.632852; 0.23643;0.002586;0.018722; 0.00082; false; 0.922332;1.69; 0.5769; 0.0000; 0.1683; 0.0020; 0.0046; False; 0.1750; 0.7538
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;0.65; 0.505439; 0.133022;0.0028030000000000004;0.022348999999999997; 0.001072; false; 0.694766;0.89; 0.644812; 0.223092;0.0049440000000000005;0.038454; 0.001055; false; 0.959247;1.01; 0.738087; 0.246986;0.005555;0.045527000000000005; 0.001158; false; 1.0891;2.21; 0.7707; 0.0000; 0.2870; 0.0035; 0.0082; False; 0.2988; 1.0726
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;1.03; 0.754877; 0.25684;0.005318;0.043275999999999995; 0.001124; false; 1.11227;0.68; 0.435219; 0.179005;0.005992999999999999;0.051321; 0.001414; false; 0.726302;0.99; 0.71634; 0.243831;0.005305999999999999;0.04097500000000001; 0.001502; false; 1.05874;2.2; 0.9880; 0.0000; 0.3187; 0.0035; 0.0080; False; 0.3303; 1.3213
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;0.89; 0.662781; 0.182839;0.003365;0.032885; 0.001246; false; 0.939859;1.04; 0.702272; 0.278968;0.005310000000000001;0.049502; 0.001249; false; 1.09187;1.02; 0.775106; 0.254539;0.003016;0.023798; 0.000742; false; 1.091;1.89; 0.7844; 0.0000; 0.2002; 0.0025; 0.0060; False; 0.2088; 0.9952
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;0.98; 0.652753; 0.282761;0.005919999999999999;0.049470999999999994; 0.001391; false; 1.04646;1.12; 0.81072; 0.269468;0.006070000000000002;0.056457999999999994; 0.001907; false; 1.19737;0.96; 0.755417; 0.181319;0.0040680000000000004;0.03826200000000001; 0.000988; false; 1.01871;2.05; 0.9260; 0.0000; 0.2223; 0.0025; 0.0070; False; 0.2319; 1.1607
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;1.12; 0.781023; 0.294991;0.006006000000000002;0.059053; 0.001685; false; 1.20119;0.92; 0.717329; 0.182095;0.003370999999999999;0.030617; 0.001295; false; 0.973854;1.07; 0.786613; 0.273603;0.0033470000000000006;0.031165999999999996; 0.001259; false; 1.13389;2.31; 0.9357; 0.0000; 0.2560; 0.0028; 0.0070; False; 0.2660; 1.2049
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;1.21; 0.81758; 0.333774;0.006549999999999999;0.066709; 0.001648; false; 1.28538;1.23; 0.848413; 0.321992;0.005882;0.053535000000000006; 0.001922; false; 1.29574;1.29; 0.921234; 0.31505;0.0064010000000000004;0.06598899999999999; 0.001481; false; 1.3718;1.96; 0.8721; 0.0000; 0.2793; 0.0024; 0.0082; False; 0.2900; 1.1645
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;1.31; 0.922867; 0.336546;0.006979000000000001;0.08507400000000001; 0.001872; false; 1.41605;0.98; 0.693461; 0.281072;0.005134;0.033406; 0.001574; false; 1.05457;1.23; 0.856482; 0.297211;0.007419000000000001;0.07749999999999999; 0.001616; false; 1.31071;2.42; 0.9166; 0.0000; 0.4103; 0.0046; 0.0113; False; 0.4263; 1.3470
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;1.39; 0.994277; 0.336711;0.0070539999999999995;0.07385999999999998; 0.002067; false; 1.48262;1.26; 0.856847; 0.310076;0.007363;0.085461; 0.00187; false; 1.33218;1.25; 0.870013; 0.354013;0.004457000000000001;0.051285; 0.001594; false; 1.33004;2.71; 1.3407; 0.0000; 0.4619; 0.0055; 0.0108; False; 0.4783; 1.8232
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;1.39; 1.02884; 0.373885;0.004058000000000001;0.04053399999999999; 0.001282; false; 1.49182;1.02; 0.710024; 0.241258;0.006894999999999999;0.07926299999999999; 0.001892; false; 1.09077;1.49; 1.07871; 0.36812;0.006682;0.07060899999999999; 0.001712; false; 1.57527;2.62; 1.3639; 0.0000; 0.4236; 0.0047; 0.0129; False; 0.4414; 1.8099
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.0; 0.005414; 0.005301;5.9000000000000004e-05;7.8e-05; 2.9e-05; false; 0.012039;0.0; 0.004443; 0.00517;5.8e-05;7.8e-05; 1.7e-05; false; 0.010926;0.0; 0.004399; 0.005052;5.8e-05;9.1e-05; 2e-05; false; 0.01067;1.1; 0.0138; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0144
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;1.09; 0.67909; 0.31074;0.007773999999999999;0.087227; 0.002411; false; 1.15314;1.18; 0.748515; 0.374017;0.005922;0.05425399999999999; 0.001503; false; 1.25054;1.23; 0.925285; 0.232676;0.007447;0.07294199999999999; 0.0016; false; 1.30533;3.04; 1.5128; 0.0000; 0.4960; 0.0054; 0.0125; False; 0.5139; 2.0321
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;1.26; 1.00067; 0.248265;0.004235000000000001;0.046601; 0.001282; false; 1.34685;1.56; 1.14936; 0.404704;0.004194999999999999;0.043188000000000004; 0.001329; false; 1.6552;1.32; 0.82245; 0.388167;0.007865;0.10532699999999998; 0.001609; false; 1.39661;2.78; 1.4157; 0.0000; 0.5354; 0.0055; 0.0131; False; 0.5541; 1.9742
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;1.73; 1.21388; 0.426789;0.007810999999999997;0.102962; 0.002652; false; 1.82967;1.09; 0.775344; 0.274498;0.004823;0.05930100000000001; 0.002154; false; 1.16552;1.5; 1.20514; 0.282565;0.004293;0.04527200000000001; 0.001713; false; 1.58739;2.97; 1.5287; 0.0000; 0.5613; 0.0041; 0.0123; False; 0.5778; 2.1105
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;1.11; 0.756529; 0.301655;0.004581000000000001;0.05622000000000001; 0.001468; false; 1.17254;1.77; 1.24675; 0.412465;0.008391000000000003;0.11396599999999998; 0.002467; false; 1.86095;1.64; 1.13482; 0.435702;0.007372;0.07471700000000002; 0.001372; false; 1.74148;2.95; 1.5094; 0.0000; 0.5483; 0.0045; 0.0082; False; 0.5611; 2.0746
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;1.32; 0.846115; 0.359199;0.008648000000000001;0.11113; 0.002364; false; 1.41145;1.23; 0.761068; 0.345251;0.008844000000000001;0.11393700000000001; 0.002549; false; 1.30137;1.21; 0.923999; 0.265439;0.004749;0.054169999999999996; 0.001899; false; 1.3045;2.44; 1.1351; 0.0000; 0.4173; 0.0041; 0.0128; False; 0.4342; 1.5740
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;1.86; 1.27113; 0.480908;0.008895000000000002;0.132026; 0.002466; false; 1.96064;1.94; 1.27904; 0.551027;0.009430999999999995;0.12741399999999997; 0.002022; false; 2.04638;1.86; 1.31383; 0.517957;0.004972000000000001;0.068987; 0.001933; false; 1.9458;3.66; 1.8487; 0.0000; 0.7055; 0.0068; 0.0189; False; 0.7313; 2.5854
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;1.33; 0.978129; 0.303758;0.005330999999999999;0.07299499999999999; 0.00174; false; 1.42057;1.32; 0.941294; 0.324316;0.005140000000000002;0.06342600000000001; 0.001697; false; 1.39247;1.95; 1.37; 0.515106;0.007198000000000002;0.08149999999999998; 0.001987; false; 2.06974;3.61; 1.7836; 0.0000; 0.6868; 0.0065; 0.0152; False; 0.7086; 2.4980
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;1.65; 1.27863; 0.317655;0.005477;0.07371500000000003; 0.002019; false; 1.73971;1.36; 0.837766; 0.35141;0.010997999999999999;0.15432399999999996; 0.002548; false; 1.44995;1.98; 1.42165; 0.481942;0.007526000000000001;0.083986; 0.002396; false; 2.08468;3.32; 1.5991; 0.0000; 0.7889; 0.0073; 0.0173; False; 0.8136; 2.4193
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.38; 0.913735; 0.436113;0.005489;0.075245; 0.001972; false; 1.4743;1.91; 1.46339; 0.364533;0.006998;0.118908; 0.002395; false; 2.00022;2.12; 1.4083; 0.585281;0.010000999999999998;0.14195899999999997; 0.00293; false; 2.21494;2.98; 1.3866; 0.0000; 0.6327; 0.0083; 0.0184; False; 0.6595; 2.0526
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;2.05; 1.49328; 0.517397;0.005675999999999999;0.08781500000000003; 0.002328; false; 2.18075;1.69; 1.06812; 0.456178;0.011324999999999998;0.168597; 0.002908; false; 1.78465;1.93; 1.25024; 0.592213;0.008016000000000002;0.09544700000000002; 0.001958; false; 2.02623;3.02; 1.3525; 0.0000; 0.5639; 0.0083; 0.0258; False; 0.5982; 1.9571
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.0; 0.006915; 0.006185;6.500000000000001e-05;9.099999999999999e-05; 1.9e-05; false; 0.014782;0.01; 0.006956; 0.005978;6.1e-05;8.7e-05; 2e-05; false; 0.014541;0.01; 0.011272; 0.008214;8.7e-05;0.000121; 2.5e-05; false; 0.021625;1.19; 0.0304; 0.0000; 0.0008; 0.0001; 0.0001; False; 0.0010; 0.0316
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;2.16; 1.38423; 0.610019;0.010497999999999995;0.16856800000000002; 0.002984; false; 2.24967;2.08; 1.24718; 0.638988;0.012603999999999997;0.20897000000000007; 0.002774; false; 2.1959;2.24; 1.53677; 0.541609;0.011792000000000004;0.18072699999999997; 0.002956; false; 2.3507;3.35; 1.6649; 0.0000; 0.7789; 0.0084; 0.0231; False; 0.8105; 2.4951
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02; 0.016298; 0.009359;0.000139;0.00022099999999999998; 3.8e-05; false; 0.028178;0.02; 0.016698; 0.00862;0.000134;0.000196; 3.4e-05; false; 0.027725;0.01; 0.014677; 0.009058;0.000138;0.00021799999999999999; 3.7e-05; false; 0.02615;1.15; 0.0340; 0.0000; 0.0010; 0.0001; 0.0002; False; 0.0013; 0.0356
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02; 0.019633; 0.009836;0.00019600000000000002;0.000324; 5.1e-05; false; 0.032959;0.02; 0.020156; 0.010148;0.000158;0.000264; 5.1e-05; false; 0.033223;0.02; 0.022085; 0.010721;0.00017099999999999998;0.000283; 4e-05; false; 0.03576;1.19; 0.0423; 0.0000; 0.0021; 0.0001; 0.0002; False; 0.0025; 0.0453
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.03; 0.026942; 0.011499;0.00020399999999999997;0.00037; 5.6e-05; false; 0.041872;0.03; 0.029254; 0.013048;0.00024300000000000002;0.000444; 6.1e-05; false; 0.046394;0.03; 0.025942; 0.008123;0.00012100000000000001;0.00021100000000000003; 5.8e-05; false; 0.036289;1.06; 0.0351; 0.0000; 0.0015; 0.0001; 0.0001; False; 0.0018; 0.0372
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.06; 0.016457; 0.034743;0.002453;0.0019540000000000004; 0.000664; false; 0.072415;0.03; 0.014469; 0.019259;0.001183;0.001015; 0.000328; false; 0.044485;0.06; 0.016804; 0.033181;0.0025;0.0018639999999999998; 0.000594; false; 0.070821;1.15; 0.0846; 0.0000; 0.0206; 0.0007; 0.0003; False; 0.0217; 0.1079
