name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.02; 0.000221;0.008605999999999999;0.0017560000000000002; 0.000504; false; 0.02431;0.02; 0.000185;0.008369999999999999;0.0017699999999999999; 0.000566; false; 0.023804;1.12; 0.000218;1.114658;0.007878;0.001882; 0.0006; false; 1.13767;1.3; 0.0075; 0.0000;0.0431;0.0031000000000000003; 0.0008; False; 0.0474; 0.0579
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 8.1e-05;0.0005300000000000001;0.0005070000000000001; 0.000116; false; 0.002327;0.0; 9e-05;0.0005909999999999999;0.000543; 0.000132; false; 0.002568;0.07; 8.6e-05;0.08088899999999999;0.000527;0.000328; 6.4e-05; false; 0.083258;1.15; 0.0060; 0.0000;0.0058;0.0011; 0.0005; False; 0.0077; 0.0143
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.0; 0.000104;0.001839;0.0005549999999999999; 0.000153; false; 0.005632;0.0; 8.6e-05;0.001776;0.000541; 0.000144; false; 0.005593;0.29; 8.3e-05;0.291936;0.001807;0.0005380000000000001; 0.000108; false; 0.297938;1.28; 0.0065; 0.0000;0.019000000000000003;0.0017000000000000001; 0.0005; False; 0.0215; 0.0291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.02; 0.000195;0.008213999999999999;0.001679; 0.000383; false; 0.022628;0.02; 0.000229;0.008667000000000001;0.001861; 0.00061; false; 0.024535;0.66; 0.00023;0.668051;0.004243;0.001069; 0.000285; false; 0.681365;0.96; 0.0047; 0.0000;0.0329;0.0028; 0.0009; False; 0.0369; 0.0450
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.01; 0.00022;0.00748;0.001509; 0.000419; false; 0.021125;0.02; 0.000191;0.008509;0.0017360000000000001; 0.000499; false; 0.024751;1.11; 0.000198;1.121902;0.007886;0.001853; 0.000493; false; 1.1455;1.25; 0.0066; 0.0000;0.039;0.003; 0.0008; False; 0.0432; 0.0531
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.0; 0.00011;0.000514;0.000479; 0.000106; false; 0.00231;0.0; 7.9e-05;0.000531;0.000483; 0.000124; false; 0.002326;0.05; 5.5e-05;0.052091;0.00027499999999999996;0.000202; 5e-05; false; 0.053407;0.86; 0.0042; 0.0000;0.0031000000000000003;0.0005; 0.0002; False; 0.0041; 0.0087
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.01; 0.000148;0.003084;0.00067; 0.000194; false; 0.009279;0.01; 0.000131;0.0031090000000000002;0.000816; 0.000202; false; 0.009381;0.32; 0.000125;0.322637;0.0019489999999999998;0.000583; 0.000112; false; 0.329438;1.18; 0.0060; 0.0000;0.019200000000000002;0.0017000000000000001; 0.0007; False; 0.0221; 0.0293
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.02; 0.00021;0.009205999999999999;0.0020410000000000003; 0.000598; false; 0.026542;0.02; 0.000228;0.00863;0.002064; 0.000612; false; 0.025224;1.27; 0.00021;1.272289;0.007771;0.001788; 0.000561; false; 1.29496;0.89; 0.0045; 0.0000;0.0218;0.0018000000000000002; 0.0005; False; 0.0243; 0.0308
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.02; 0.000193;0.0077069999999999994;0.0015450000000000001; 0.000605; false; 0.021968;0.02; 0.000216;0.008554;0.0018549999999999999; 0.000563; false; 0.024022;1.25; 0.000216;1.2583090000000001;0.007468;0.001671; 0.000576; false; 1.27989;1.22; 0.0060; 0.0000;0.0374;0.003; 0.0008; False; 0.0417; 0.0507
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.01; 0.000121;0.004844;0.001016; 0.000352; false; 0.013666;0.01; 0.000121;0.004669;0.001014; 0.000337; false; 0.013399;0.72; 0.000121;0.721032;0.006069;0.001595; 0.000558; false; 0.738323;0.97; 0.0045; 0.0000;0.022199999999999998;0.0018; 0.0005; False; 0.0247; 0.0314
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.0; 8e-05;0.000553;0.000518; 0.000115; false; 0.002415;0.0; 7.7e-05;0.0005369999999999999;0.0005200000000000001; 0.000122; false; 0.002411;0.06; 7.6e-05;0.070048;0.000498;0.000336; 6.4e-05; false; 0.072366;1.15; 0.0059; 0.0000;0.004999999999999999;0.0012000000000000001; 0.0004; False; 0.0068; 0.0133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.01; 0.000133;0.003395;0.0008370000000000001; 0.000209; false; 0.010179;0.0; 0.000134;0.003522;0.000836; 0.000229; false; 0.009959;0.25; 0.000136;0.25704899999999997;0.0015639999999999999;0.000424; 0.000108; false; 0.262126;0.94; 0.0069; 0.0000;0.0191;0.0016; 0.0006; False; 0.0215; 0.0296
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.02; 0.000201;0.008171999999999999;0.0015409999999999998; 0.0005; false; 0.022943;0.02; 0.000176;0.007624;0.0015149999999999999; 0.000493; false; 0.021451;1.2; 0.000211;1.213949;0.0072499999999999995;0.0017720000000000001; 0.000558; false; 1.23579;1.26; 0.0066; 0.0000;0.0361;0.0026; 0.0007; False; 0.0397; 0.0489
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.02; 0.000203;0.008115;0.001683; 0.00063; false; 0.023598;0.02; 0.000211;0.008502;0.002026; 0.00072; false; 0.025174;0.99; 0.000225;0.9902569999999999;0.005771999999999999;0.001382; 0.000294; false; 1.00763;1.07; 0.0045; 0.0000;0.023600000000000003;0.0019; 0.0005; False; 0.0263; 0.0330
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.0; 5.6e-05;0.00031;0.00032700000000000003; 7.8e-05; false; 0.001393;0.0; 7.7e-05;0.000601;0.000521; 0.00011; false; 0.002337;0.06; 8.2e-05;0.075077;0.000553;0.000356; 6.4e-05; false; 0.077552;1.0; 0.0043; 0.0000;0.0038;0.0005; 0.0002; False; 0.0048; 0.0096
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;0.01; 0.000131;0.0031219999999999998;0.0007099999999999999; 0.000232; false; 0.009429;0.01; 0.00013;0.0031339999999999996;0.000734; 0.00023; false; 0.009376;0.37; 0.000145;0.377454;0.002454;0.0006349999999999999; 0.000165; false; 0.38537;1.1; 0.0060; 0.0000;0.017;0.0015; 0.0006; False; 0.0193; 0.0263
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;0.01; 0.000141;0.004537000000000001;0.000966; 0.000289; false; 0.012947;0.02; 0.00024;0.008634;0.001638; 0.000465; false; 0.023698;1.2; 0.000208;1.2129050000000001;0.007898;0.0017929999999999999; 0.000588; false; 1.23555;1.01; 0.0043; 0.0000;0.020999999999999998;0.0015; 0.0005; False; 0.0232; 0.0297
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;0.02; 0.000228;0.008921;0.001908; 0.000616; false; 0.025575;0.02; 0.000226;0.008965999999999998;0.00183; 0.000492; false; 0.024187;1.34; 0.000289;1.3395839999999999;0.007896;0.001907; 0.000499; false; 1.36095;1.14; 0.0045; 0.0000;0.021900000000000003;0.0016; 0.0005; False; 0.0243; 0.0310
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;0.0; 5.5e-05;0.000301;0.000335; 8.3e-05; false; 0.001454;0.0; 5.3e-05;0.000304;0.000321; 7.6e-05; false; 0.001484;0.04; 5.3e-05;0.046534000000000006;0.000299;0.000198; 4.4e-05; false; 0.047933;1.08; 0.0063; 0.0000;0.0051;0.001; 0.0004; False; 0.0068; 0.0139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;0.0; 7.8e-05;0.0005549999999999999;0.000513; 0.000115; false; 0.002359;0.0; 8.6e-05;0.0005319999999999999;0.000531; 0.000114; false; 0.002452;0.06; 9.4e-05;0.064162;0.00039999999999999996;0.00028700000000000004; 4.5e-05; false; 0.066221;1.15; 0.0062; 0.0000;0.0060999999999999995;0.0011; 0.0004; False; 0.0081; 0.0152
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;0.0; 8e-05;0.001776;0.0005369999999999999; 0.000135; false; 0.005484;0.0; 8e-05;0.001722;0.0005059999999999999; 0.00014; false; 0.0054;0.29; 0.000132;0.298247;0.001761;0.000531; 0.00011; false; 0.304332;1.04; 0.0062; 0.0000;0.0185;0.0016; 0.0006; False; 0.0211; 0.0284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;0.02; 0.000222;0.008302;0.0018149999999999998; 0.00068; false; 0.023753;0.02; 0.000212;0.008286;0.00195; 0.000543; false; 0.023282;0.73; 0.00013;0.73926;0.004229;0.001217; 0.000407; false; 0.752263;1.19; 0.0060; 0.0000;0.037599999999999995;0.003; 0.0008; False; 0.0417; 0.0509
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;0.02; 0.000209;0.008619;0.001935; 0.00066; false; 0.024653;0.02; 0.000215;0.008258;0.0017339999999999999; 0.000463; false; 0.023033;1.26; 0.000212;1.2725019999999998;0.00827;0.001807; 0.000471; false; 1.29556;1.24; 0.0063; 0.0000;0.0379;0.0029; 0.0007; False; 0.0419; 0.0508
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;0.0; 7.5e-05;0.000442;0.00047000000000000004; 9.9e-05; false; 0.002106;0.0; 7.2e-05;0.00044899999999999996;0.00046699999999999997; 9.3e-05; false; 0.002028;0.03; 5.9e-05;0.044501;0.000265;0.00018600000000000002; 4.2e-05; false; 0.045761;0.94; 0.0043; 0.0000;0.0036;0.0007; 0.0002; False; 0.0050; 0.0097
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;0.0; 8.5e-05;0.0017200000000000002;0.000396; 0.000121; false; 0.005195;0.01; 0.00013;0.003083;0.000645; 0.000186; false; 0.009191;0.27; 8.1e-05;0.28003900000000004;0.0016849999999999999;0.000524; 0.000108; false; 0.285834;1.24; 0.0062; 0.0000;0.019;0.0018000000000000002; 0.0007; False; 0.0218; 0.0292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;0.01; 0.000122;0.0047339999999999995;0.001109; 0.000337; false; 0.013703;0.02; 0.000244;0.00844;0.0015739999999999999; 0.000517; false; 0.023326;0.97; 0.000222;0.9803060000000001;0.004239;0.001177; 0.000305; false; 0.993649;1.15; 0.0044; 0.0000;0.0212;0.0019; 0.0005; False; 0.0237; 0.0301
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;0.02; 0.000209;0.008722;0.001961; 0.000619; false; 0.024977;0.02; 0.000209;0.007559999999999999;0.001864; 0.000516; false; 0.022143;1.06; 0.000231;1.062955;0.007861;0.00221; 0.000713; false; 1.08643;1.04; 0.0065; 0.0000;0.0231;0.0017000000000000001; 0.0005; False; 0.0256; 0.0341
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;0.0; 8e-05;0.000552;0.00056; 0.000112; false; 0.002566;0.0; 5.6e-05;0.00031;0.000334; 7.7e-05; false; 0.001443;0.04; 5.3e-05;0.04574400000000001;0.00027100000000000003;0.00018800000000000002; 4.2e-05; false; 0.047122;1.16; 0.0062; 0.0000;0.0057;0.0011; 0.0005; False; 0.0076; 0.0144
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;0.87; 0.005098;0.318224;0.061600999999999996; 0.002276; false; 0.909473;0.82; 0.005259;0.321408;0.06862; 0.001589; false; 0.886175;4.55; 0.004843;3.697465;0.28528600000000004;0.077093; 0.001772; false; 4.57517;2.86; 0.0107; 0.0000;1.5754000000000001;0.08660000000000001; 0.0302; False; 1.6927; 1.7879
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;0.43; 0.001824;0.13464;0.038603; 0.002511; false; 0.43212;0.59; 0.003188;0.212972;0.048317; 0.002461; false; 0.600981;1.99; 0.001992;1.617406;0.111064;0.040442; 0.0024; false; 2.02045;1.62; 0.0070; 0.0000;0.5555;0.077; 0.0120; False; 0.6449; 0.6902
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;0.0; 0.000129;0.003056;0.0008500000000000001; 0.000246; false; 0.009515;0.0; 8.6e-05;0.001841;0.000562; 0.000147; false; 0.005672;0.39; 0.000121;0.400004;0.002701;0.000723; 0.000218; false; 0.408586;1.28; 0.0063; 0.0000;0.0184;0.0016; 0.0006; False; 0.0210; 0.0285
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;2.54; 0.015827;0.946227;0.200518; 0.036492; false; 2.69908;2.75; 0.015847;0.962132;0.203234; 0.028093; false; 2.85271;3.1; 0.016569;0.7434470000000001;0.776492;0.25205900000000003; 0.025054; false; 3.21185;5.26; 0.0200; 0.0000;3.6129;0.8565999999999999; 0.0869; False; 4.5571; 4.7725
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;0.02; 0.000263;0.009061;0.002729; 0.000619; false; 0.028373;0.02; 0.000224;0.009053;0.002029; 0.000648; false; 0.026511;1.46; 0.000218;1.461525;0.006316;0.001719; 0.000337; false; 1.48258;1.1; 0.0064; 0.0000;0.0401;0.0039; 0.0009; False; 0.0454; 0.0551
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.03; 0.000239;0.008673;0.0025599999999999998; 0.000751; false; 0.026535;0.02; 0.000232;0.008775;0.001805; 0.000495; false; 0.024125;0.92; 0.000133;0.920479;0.005112;0.001478; 0.00038; false; 0.936351;1.12; 0.0047; 0.0000;0.023;0.0017000000000000001; 0.0005; False; 0.0256; 0.0323
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 8.7e-05;0.000558;0.000552; 0.000112; false; 0.002504;0.0; 9.2e-05;0.000571;0.0005679999999999999; 0.000128; false; 0.00255;0.07; 0.000103;0.081218;0.000538;0.00036800000000000005; 6.5e-05; false; 0.083783;1.18; 0.0061; 0.0000;0.004999999999999999;0.0011; 0.0004; False; 0.0068; 0.0136
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.05; 0.000348;0.016944;0.005302; 0.000655; false; 0.053596;0.05; 0.00035;0.018525;0.0063490000000000005; 0.000649; false; 0.057733;0.17; 0.000213;0.13011699999999998;0.013891;0.0062120000000000005; 0.00077; false; 0.178959;1.03; 0.0045; 0.0000;0.0578;0.0054; 0.0037; False; 0.0672; 0.0758
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 9.4e-05;0.00061;0.000592; 0.000124; false; 0.002685;0.0; 8.9e-05;0.000584;0.000555; 0.000119; false; 0.002474;0.04; 5.2e-05;0.049116;0.00043500000000000006;0.00029099999999999997; 4.8e-05; false; 0.05094;1.0; 0.0046; 0.0000;0.0036;0.0006000000000000001; 0.0002; False; 0.0049; 0.0101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 8.2e-05;0.00057;0.000498; 0.000114; false; 0.00236;0.0; 6.5e-05;0.00028700000000000004;0.00031900000000000006; 8.7e-05; false; 0.001351;0.06; 7.2e-05;0.071312;0.000536;0.00031; 6e-05; false; 0.073511;1.26; 0.0061; 0.0000;0.0055;0.0011; 0.0004; False; 0.0072; 0.0142
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 8.3e-05;0.00054;0.000513; 0.000119; false; 0.002347;0.0; 8e-05;0.000549;0.00051; 0.000109; false; 0.002336;0.07; 9.1e-05;0.07330700000000001;0.000489;0.000313; 5.9e-05; false; 0.075604;1.2; 0.0047; 0.0000;0.0034000000000000002;0.0005; 0.0003; False; 0.0046; 0.0099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.77; 0.004461;0.273689;0.070071; 0.00722; false; 0.807203;0.64; 0.002443;0.21348;0.060219; 0.00722; false; 0.647451;0.91; 0.004447;0.282533;0.18920399999999998;0.054209; 0.007202; false; 0.946886;2.61; 0.0146; 0.0000;1.2703;0.2338; 0.0248; False; 1.5293; 1.6237
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.04; 0.000257;0.01412;0.006075; 0.001439; false; 0.049014;0.07; 0.000405;0.023889;0.009876; 0.001906; false; 0.077947;0.13; 0.000274;0.072396;0.018302;0.008305; 0.00254; false; 0.139104;1.21; 0.0048; 0.0000;0.1417;0.10840000000000001; 0.0058; False; 0.2562; 0.2702
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 7.9e-05;0.00054;0.000562; 0.000134; false; 0.002576;0.0; 8.3e-05;0.000554;0.0005549999999999999; 0.000113; false; 0.002415;0.08; 8.9e-05;0.081366;0.000567;0.000335; 6.3e-05; false; 0.083811;1.08; 0.0042; 0.0000;0.0032;0.0006000000000000001; 0.0002; False; 0.0042; 0.0089
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.1; 0.000555;0.031423;0.012151; 0.002138; false; 0.100606;0.1; 0.000581;0.031412999999999996;0.011285; 0.002002; false; 0.099664;0.26; 0.000592;0.17506700000000003;0.02558;0.012344999999999998; 0.002072; false; 0.266102;1.5; 0.0075; 0.0000;0.1739;0.0758; 0.0066; False; 0.2568; 0.2765
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.01; 0.000146;0.005193;0.003176; 0.000477; false; 0.017918;0.01; 0.000152;0.004901;0.003417; 0.000611; false; 0.018346;0.07; 0.000153;0.05846899999999999;0.004157;0.002201; 0.00048; false; 0.073872;1.19; 0.0071; 0.0000;0.0427;0.033100000000000004; 0.0025; False; 0.0787; 0.0897
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.000102;0.0005819999999999999;0.000527; 0.000114; false; 0.002529;0.0; 8.3e-05;0.0005510000000000001;0.0005319999999999999; 0.000117; false; 0.002505;0.07; 8.3e-05;0.075987;0.000569;0.000344; 6.3e-05; false; 0.078525;1.02; 0.0045; 0.0000;0.0035;0.0005; 0.0003; False; 0.0047; 0.0099
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.28; 0.001399;0.092284;0.027048999999999997; 0.003304; false; 0.293468;0.48; 0.002537;0.169335;0.035990999999999995; 0.007251; false; 0.494707;0.48; 0.001361;0.11908099999999999;0.096119;0.039352; 0.005981; false; 0.48658;2.08; 0.0077; 0.0000;0.6868;0.19940000000000002; 0.0181; False; 0.9050; 0.9564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 7.8e-05;0.000618;0.0005380000000000001; 0.00011; false; 0.002499;0.0; 8.3e-05;0.0005560000000000001;0.0005510000000000001; 0.000116; false; 0.002491;0.06; 7.9e-05;0.072246;0.000509;0.00033; 6.3e-05; false; 0.074486;1.18; 0.0068; 0.0000;0.004699999999999999;0.0011; 0.0005; False; 0.0066; 0.0139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-5.mata;0.0; 8.2e-05;0.000589;0.000558; 0.000119; false; 0.002463;0.0; 8.6e-05;0.00035800000000000003;0.000344; 8.1e-05; false; 0.001625;0.05; 5.8e-05;0.055625;0.000405;0.000271; 6.6e-05; false; 0.057389;1.12; 0.0063; 0.0000;0.006200000000000001;0.0011; 0.0005; False; 0.0081; 0.0151
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-6.mata;0.29; 0.002404;0.106399;0.026047999999999998; 0.004166; false; 0.319621;0.38; 0.002119;0.14036099999999999;0.033446000000000004; 0.005376; false; 0.398123;0.51; 0.002245;0.14965599999999998;0.118136;0.032156000000000004; 0.005146; false; 0.518533;1.57; 0.0089; 0.0000;0.4686;0.21739999999999998; 0.0123; False; 0.6986; 0.7340
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06712-1.mata;0.04; 0.000197;0.012298;0.010476; 0.002622; false; 0.047001;0.04; 0.000193;0.012261;0.010564; 0.002233; false; 0.04664;0.06; 0.000219;0.021186;0.009773;0.009631; 0.002101; false; 0.063681;1.78; 0.0065; 0.0000;0.1227;0.43420000000000003; 0.0092; False; 0.5665; 0.5788
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-1.mata;0.02; 0.000206;0.008588;0.004482; 0.000627; false; 0.028118;0.02; 0.000196;0.008012;0.004275; 0.000609; false; 0.027153;0.05; 0.000164;0.031658;0.006324;0.0035919999999999997; 0.000885; false; 0.056281;1.19; 0.0066; 0.0000;0.0588;0.0444; 0.0035; False; 0.1072; 0.1185
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.04; 0.000268;0.015734;0.014096000000000001; 0.002136; false; 0.060276;0.03; 0.000141;0.007809;0.00834; 0.00219; false; 0.033997;0.04; 0.000138;0.016560000000000002;0.006241;0.008108; 0.001988; false; 0.047414;1.71; 0.0062; 0.0000;0.14429999999999998;0.42269999999999996; 0.0123; False; 0.5797; 0.5933
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.03; 0.000147;0.007817000000000001;0.008060000000000001; 0.002329; false; 0.032607;0.04; 0.000149;0.011944;0.010225000000000001; 0.002862; false; 0.044806;0.04; 0.000144;0.016817;0.006534;0.008494999999999999; 0.002428; false; 0.04952;1.81; 0.0063; 0.0000;0.15889999999999999;0.6351; 0.0122; False; 0.8068; 0.8194
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 8.5e-05;0.000549;0.000545; 0.000113; false; 0.002524;0.0; 8.6e-05;0.000547;0.000542; 0.00011; false; 0.002439;0.05; 7.7e-05;0.057755;0.000376;0.000254; 4.2e-05; false; 0.059637;0.93; 0.0044; 0.0000;0.003;0.0005; 0.0002; False; 0.0041; 0.0089
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.54; 0.003198;0.19502999999999998;0.044008000000000005; 0.004919; false; 0.565103;0.37; 0.001779;0.11507600000000001;0.035615; 0.005069; false; 0.373059;0.61; 0.003237;0.18656199999999998;0.13775;0.0503; 0.003909; false; 0.642162;2.06; 0.0097; 0.0000;0.62;0.20879999999999999; 0.0215; False; 0.8510; 0.9175
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.8; 0.004174;0.215485;0.094282; 0.003968; false; 0.801537;0.93; 0.004103;0.302363;0.09714; 0.004175; false; 0.944063;1.08; 0.004434;0.202899;0.259989;0.098408; 0.004618; false; 1.10243;3.15; 0.0092; 0.0000;1.6042999999999998;0.3449; 0.0703; False; 2.0200; 2.1261
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 5.3e-05;0.000326;0.000316; 8.7e-05; false; 0.001441;0.0; 6.5e-05;0.00029699999999999996;0.00035000000000000005; 7.5e-05; false; 0.001472;0.06; 5.3e-05;0.066632;0.00038199999999999996;0.000272; 5.9e-05; false; 0.068408;0.94; 0.0072; 0.0000;0.0038;0.0005; 0.0002; False; 0.0050; 0.0129
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.58; 0.003381;0.21006999999999998;0.047598; 0.008188; false; 0.601816;0.48; 0.003207;0.152966;0.048324000000000006; 0.006835; false; 0.499361;0.74; 0.003102;0.20991899999999997;0.167593;0.047108; 0.006134; false; 0.753752;1.83; 0.0078; 0.0000;0.6402;0.1431; 0.0172; False; 0.8010; 0.8694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 8.3e-05;0.000558;0.000513; 0.000108; false; 0.002336;0.0; 8.2e-05;0.0005729999999999999;0.000549; 0.000118; false; 0.002465;0.07; 0.000102;0.076564;0.00048;0.00030999999999999995; 6e-05; false; 0.078889;0.95; 0.0045; 0.0000;0.0035;0.0006000000000000001; 0.0003; False; 0.0047; 0.0098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.54; 0.003178;0.18964599999999998;0.04362; 0.005648; false; 0.5634;0.56; 0.003173;0.20016;0.050666; 0.00579; false; 0.57896;0.66; 0.003234;0.19693599999999997;0.13106299999999999;0.043048; 0.008041; false; 0.670284;2.29; 0.0117; 0.0000;0.9201999999999999;0.225; 0.0230; False; 1.1688; 1.2359
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.45; 0.001977;0.138979;0.038998; 0.007107; false; 0.446281;0.47; 0.002143;0.139523;0.045421; 0.00796; false; 0.467335;0.55; 0.001284;0.20865299999999998;0.100841;0.0364; 0.006266; false; 0.563621;1.75; 0.0097; 0.0000;0.5067999999999999;0.3063; 0.0119; False; 0.8257; 0.8634
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.57; 0.003209;0.169512;0.069481; 0.009314; false; 0.57848;0.57; 0.002942;0.19044100000000003;0.07173099999999999; 0.006573; false; 0.620852;0.79; 0.003219;0.220294;0.157121;0.063656; 0.008161; false; 0.803039;3.65; 0.0071; 0.0000;0.8833;1.6391; 0.0371; False; 2.5599; 2.6372
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.02; 0.000165;0.006461;0.0021089999999999998; 0.000749; false; 0.020851;0.02; 0.000196;0.007049;0.0023810000000000003; 0.000732; false; 0.023241;0.1; 0.000213;0.09580999999999999;0.003343;0.001475; 0.000456; false; 0.108161;1.27; 0.0063; 0.0000;0.0463;0.0152; 0.0020; False; 0.0639; 0.0739
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.09; 0.000541;0.029656000000000002;0.01046; 0.002402; false; 0.095414;0.09; 0.000537;0.030844000000000003;0.010568000000000001; 0.004015; false; 0.099718;0.2; 0.000525;0.126516;0.022281000000000002;0.008709; 0.00174; false; 0.205943;1.25; 0.0048; 0.0000;0.1266;0.0712; 0.0041; False; 0.2021; 0.2146
