name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.06; 0.055909; 0.004316; 0.000371; 0.000154; false; 0.06637;0.04; 0.044027; 0.004061; 0.000353; 0.000142; false; 0.05417;0.05; 0.044565; 0.008168; 0.001195; 0.000125; 0.000105; false; 0.059464;1.05; 0.1169; 0.0000; 0.0091; 0.0010; 0.0000; False; 0.0102; 0.1283
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.08; 0.084217; 0.00434; 0.000456; 0.000177; false; 0.095334;0.04; 0.044818; 0.004168; 0.000462; 0.000206; false; 0.055477;0.09; 0.079114; 0.012828; 0.002183; 0.000176; 0.00012; false; 0.105354;1.01; 0.1138; 0.0000; 0.0084; 0.0004; 0.0000; False; 0.0088; 0.1235
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.09; 0.082613; 0.008312; 0.000687; 0.000275; false; 0.10333;0.09; 0.081303; 0.008391; 0.0007; 0.000262; false; 0.10288;0.1; 0.082897; 0.01468; 0.002267; 0.000188; 0.000147; false; 0.110995;1.18; 0.0989; 0.0000; 0.0123; 0.0010; 0.0000; False; 0.0134; 0.1137
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.09; 0.081781; 0.0087; 0.00078; 0.000324; false; 0.101521;0.09; 0.08187; 0.008022; 0.000604; 0.00026; false; 0.100785;0.09; 0.082343; 0.014044; 0.002346; 0.000185; 0.000127; false; 0.109467;1.14; 0.0662; 0.0000; 0.0091; 0.0004; 0.0000; False; 0.0096; 0.0767
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.09; 0.084846; 0.009527; 0.001479; 0.000266; false; 0.10802;0.05; 0.045336; 0.004195; 0.000407; 0.000147; false; 0.056295;0.09; 0.082705; 0.012781; 0.002229; 0.000177; 0.000137; false; 0.107825;1.17; 0.1231; 0.0000; 0.0147; 0.0011; 0.0000; False; 0.0159; 0.1407
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.07; 0.0696; 0.009001; 0.000719; 0.000301; false; 0.086513;0.09; 0.082027; 0.007909; 0.000549; 0.000243; false; 0.101146;0.09; 0.079688; 0.012994; 0.002209; 0.000174; 0.000143; false; 0.105359;1.33; 0.1158; 0.0000; 0.0154; 0.0010; 0.0000; False; 0.0165; 0.1339
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.02; 0.024533; 0.002913; 0.000202; 8.1e-05; false; 0.031094;0.02; 0.025504; 0.002933; 0.000256; 9.4e-05; false; 0.032471;0.03; 0.025346; 0.004457; 0.001396; 0.000145; 8.5e-05; false; 0.034861;1.22; 0.0421; 0.0000; 0.0055; 0.0002; 0.0000; False; 0.0058; 0.0486
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.09; 0.082023; 0.009342; 0.000566; 0.000248; false; 0.103504;0.09; 0.082696; 0.008452; 0.00086; 0.000283; false; 0.103825;0.09; 0.074747; 0.014919; 0.002633; 0.000243; 0.000132; false; 0.102423;1.15; 0.0675; 0.0000; 0.0100; 0.0011; 0.0000; False; 0.0112; 0.0801
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.06; 0.065979; 0.004161; 0.00038; 0.000146; false; 0.076315;0.04; 0.044017; 0.004242; 0.000382; 0.000147; false; 0.054546;0.04; 0.043416; 0.00775; 0.001178; 0.000123; 7.9e-05; false; 0.058319;1.11; 0.1563; 0.0000; 0.0189; 0.0008; 0.0000; False; 0.0198; 0.1775
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.06; 0.047563; 0.009148; 0.000909; 0.000269; false; 0.068674;0.05; 0.04908; 0.004289; 0.000565; 0.000239; false; 0.060179;0.05; 0.043004; 0.008147; 0.001197; 0.000128; 9.7e-05; false; 0.057697;1.08; 0.0948; 0.0000; 0.0151; 0.0007; 0.0000; False; 0.0159; 0.1120
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.09; 0.08141; 0.009408; 0.000947; 0.000338; false; 0.104092;0.09; 0.080461; 0.007876; 0.000672; 0.000267; false; 0.101247;0.09; 0.078496; 0.013607; 0.002195; 0.000185; 0.000137; false; 0.104958;1.26; 0.1159; 0.0000; 0.0137; 0.0009; 0.0000; False; 0.0146; 0.1318
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.09; 0.083097; 0.009081; 0.00072; 0.000294; false; 0.104434;0.09; 0.07656; 0.007824; 0.000609; 0.000254; false; 0.096552;0.09; 0.085779; 0.012532; 0.002216; 0.000188; 0.00013; false; 0.110828;1.35; 0.1243; 0.0000; 0.0160; 0.0012; 0.0000; False; 0.0173; 0.1433
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.06; 0.05934; 0.004258; 0.000409; 0.000146; false; 0.073818;0.08; 0.079486; 0.008505; 0.0008; 0.000314; false; 0.100697;0.05; 0.044832; 0.007649; 0.001146; 0.000108; 8.1e-05; false; 0.059218;0.97; 0.0669; 0.0000; 0.0084; 0.0005; 0.0000; False; 0.0090; 0.0769
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.07; 0.060491; 0.007825; 0.000609; 0.00021; false; 0.078042;0.07; 0.059804; 0.00716; 0.000614; 0.000224; false; 0.076401;0.07; 0.058496; 0.011609; 0.002357; 0.000194; 6.3e-05; false; 0.080589;1.2; 0.0939; 0.0000; 0.0077; 0.0007; 0.0000; False; 0.0084; 0.1032
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.09; 0.082949; 0.008469; 0.000782; 0.00028; false; 0.103993;0.09; 0.080424; 0.007777; 0.000616; 0.000246; false; 0.100314;0.06; 0.053183; 0.007762; 0.001149; 0.000108; 8.9e-05; false; 0.067497;1.0; 0.0939; 0.0000; 0.0160; 0.0007; 0.0000; False; 0.0167; 0.1118
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.03; 0.025082; 0.002975; 0.000209; 9e-05; false; 0.031844;0.03; 0.024775; 0.002878; 0.000305; 9.8e-05; false; 0.031801;0.02; 0.024995; 0.00422; 0.001363; 0.000115; 6.7e-05; false; 0.03396;1.24; 0.0433; 0.0000; 0.0060; 0.0002; 0.0000; False; 0.0063; 0.0502
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.07; 0.060299; 0.00752; 0.000689; 0.000225; false; 0.077342;0.07; 0.059464; 0.007025; 0.00062; 0.000222; false; 0.075727;0.05; 0.033676; 0.00994; 0.0024; 0.000194; 6.3e-05; false; 0.053397;1.3; 0.0933; 0.0000; 0.0156; 0.0012; 0.0000; False; 0.0169; 0.1117
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.06; 0.059017; 0.007543; 0.000503; 0.000227; false; 0.074685;0.06; 0.058536; 0.007706; 0.000494; 0.000236; false; 0.074405;0.07; 0.060112; 0.010515; 0.002185; 0.00021; 6.8e-05; false; 0.080348;1.06; 0.0726; 0.0000; 0.0141; 0.0007; 0.0000; False; 0.0149; 0.0887
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.06; 0.055409; 0.007458; 0.000741; 0.000205; false; 0.071443;0.06; 0.054761; 0.006272; 0.000497; 0.000184; false; 0.069074;0.06; 0.061066; 0.010722; 0.002285; 0.000174; 5.9e-05; false; 0.082012;1.26; 0.0947; 0.0000; 0.0133; 0.0008; 0.0000; False; 0.0142; 0.1101
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.03; 0.03284; 0.003804; 0.000364; 0.000129; false; 0.041304;0.05; 0.052462; 0.003658; 0.000332; 0.000145; false; 0.060854;0.07; 0.060401; 0.01134; 0.002402; 0.000259; 7.6e-05; false; 0.082538;0.97; 0.0676; 0.0000; 0.0091; 0.0008; 0.0000; False; 0.0100; 0.0789
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.06; 0.059298; 0.007552; 0.000831; 0.000213; false; 0.076427;0.06; 0.059068; 0.006837; 0.000534; 0.00024; false; 0.07419;0.07; 0.057671; 0.010255; 0.002331; 0.000206; 6.3e-05; false; 0.078215;1.2; 0.0529; 0.0000; 0.0085; 0.0006; 0.0000; False; 0.0092; 0.0631
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.06; 0.061136; 0.007831; 0.000911; 0.000246; false; 0.078755;0.05; 0.048487; 0.007041; 0.000701; 0.000237; false; 0.064827;0.07; 0.059414; 0.011337; 0.002439; 0.000233; 7.9e-05; false; 0.081661;1.26; 0.0922; 0.0000; 0.0136; 0.0010; 0.0000; False; 0.0146; 0.1083
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.03; 0.032956; 0.003829; 0.000355; 0.000127; false; 0.041558;0.05; 0.050404; 0.00377; 0.000394; 0.000131; false; 0.059034;0.04; 0.032916; 0.00583; 0.001168; 0.000113; 3.7e-05; false; 0.043939;1.17; 0.0740; 0.0000; 0.0135; 0.0008; 0.0000; False; 0.0144; 0.0897
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.05; 0.048166; 0.004765; 0.00043; 0.000178; false; 0.060001;0.08; 0.076191; 0.008844; 0.000645; 0.00028; false; 0.097026;0.07; 0.066915; 0.008913; 0.001243; 0.000147; 7.9e-05; false; 0.083074;1.07; 0.0736; 0.0000; 0.0190; 0.0009; 0.0000; False; 0.0200; 0.0951
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.07; 0.072872; 0.004192; 0.00047; 0.000195; false; 0.083318;0.09; 0.082141; 0.008095; 0.000747; 0.000296; false; 0.103091;0.1; 0.082711; 0.015053; 0.002381; 0.000225; 0.000185; false; 0.111267;1.28; 0.1222; 0.0000; 0.0144; 0.0008; 0.0000; False; 0.0153; 0.1388
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.1; 0.090167; 0.009251; 0.000788; 0.000305; false; 0.112913;0.09; 0.089944; 0.004615; 0.00041; 0.000172; false; 0.106143;0.05; 0.04762; 0.008774; 0.001241; 0.000136; 7.3e-05; false; 0.063748;1.31; 0.1328; 0.0000; 0.0180; 0.0014; 0.0000; False; 0.0195; 0.1543
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.03; 0.034299; 0.003827; 0.000434; 0.000155; false; 0.04302;0.05; 0.052481; 0.003715; 0.000331; 0.000125; false; 0.06099;0.07; 0.055532; 0.011069; 0.00241; 0.000225; 7.9e-05; false; 0.076412;1.24; 0.0861; 0.0000; 0.0111; 0.0006; 0.0000; False; 0.0118; 0.0989
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.1; 0.090449; 0.010149; 0.00119; 0.00048; false; 0.114998;0.05; 0.050857; 0.004807; 0.000555; 0.000223; false; 0.063627;0.1; 0.086801; 0.013681; 0.002254; 0.000195; 0.0001; false; 0.113824;1.02; 0.0948; 0.0000; 0.0096; 0.0006; 0.0000; False; 0.0102; 0.1061
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.07; 0.062358; 0.004714; 0.000416; 0.000167; false; 0.073732;0.1; 0.087972; 0.009071; 0.000739; 0.000294; false; 0.109178;0.05; 0.048133; 0.008449; 0.00125; 0.000114; 5.4e-05; false; 0.063647;1.23; 0.1174; 0.0000; 0.0089; 0.0005; 0.0000; False; 0.0095; 0.1281
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.07; 0.048752; 0.010345; 0.001091; 0.000353; false; 0.072827;0.06; 0.058503; 0.004612; 0.000402; 0.000172; false; 0.069836;0.05; 0.047671; 0.008234; 0.001188; 0.000122; 5.4e-05; false; 0.063343;1.16; 0.1301; 0.0000; 0.0159; 0.0008; 0.0000; False; 0.0169; 0.1483
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.03; 0.025858; 0.003093; 0.000262; 0.000103; false; 0.032974;0.02; 0.024711; 0.001501; 0.000117; 5.2e-05; false; 0.029486;0.03; 0.025437; 0.004529; 0.001373; 0.000113; 6e-05; false; 0.035249;1.1; 0.0237; 0.0000; 0.0034; 0.0001; 0.0000; False; 0.0036; 0.0277
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.09; 0.084027; 0.008532; 0.000747; 0.000288; false; 0.105661;0.09; 0.083209; 0.007878; 0.000635; 0.000286; false; 0.103952;0.1; 0.091053; 0.013649; 0.002266; 0.000178; 9.2e-05; false; 0.118862;1.06; 0.0873; 0.0000; 0.0175; 0.0011; 0.0000; False; 0.0186; 0.1076
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.1; 0.09155; 0.010138; 0.001028; 0.000374; false; 0.114478;0.1; 0.086651; 0.009278; 0.000844; 0.000294; false; 0.109644;0.1; 0.089796; 0.014233; 0.002299; 0.000193; 8.9e-05; false; 0.118233;1.31; 0.1308; 0.0000; 0.0155; 0.0008; 0.0000; False; 0.0164; 0.1486
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.1; 0.08783; 0.009555; 0.000754; 0.000306; false; 0.111266;0.07; 0.052134; 0.009346; 0.000858; 0.000338; false; 0.073947;0.1; 0.090103; 0.018215; 0.002483; 0.000269; 0.000127; false; 0.122876;1.3; 0.1329; 0.0000; 0.0172; 0.0009; 0.0000; False; 0.0181; 0.1524
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.11; 0.097785; 0.009703; 0.001295; 0.000373; false; 0.121187;0.09; 0.087674; 0.008962; 0.000811; 0.000297; false; 0.111011;0.11; 0.090003; 0.017088; 0.002287; 0.000201; 8.9e-05; false; 0.121552;1.21; 0.0747; 0.0000; 0.0117; 0.0012; 0.0000; False; 0.0130; 0.0895
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.03; 0.032341; 0.003748; 0.000311; 0.000123; false; 0.040717;0.05; 0.051834; 0.003576; 0.00029; 0.000124; false; 0.060003;0.06; 0.059091; 0.009936; 0.002231; 0.000192; 6.2e-05; false; 0.079077;1.29; 0.0972; 0.0000; 0.0146; 0.0009; 0.0000; False; 0.0156; 0.1141
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.01; 0.012957; 0.001529; 0.00012; 5.1e-05; false; 0.016448;0.01; 0.01301; 0.001486; 0.00012; 5e-05; false; 0.016485;0.01; 0.012701; 0.002587; 0.000724; 7.1e-05; 3.6e-05; false; 0.017884;0.99; 0.0231; 0.0000; 0.0033; 0.0001; 0.0000; False; 0.0034; 0.0270
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.05; 0.055397; 0.003242; 0.000267; 0.000109; false; 0.063105;0.03; 0.031878; 0.003049; 0.000236; 0.00011; false; 0.039328;0.03; 0.030643; 0.006544; 0.001167; 0.000108; 6.6e-05; false; 0.042257;0.99; 0.0552; 0.0000; 0.0083; 0.0006; 0.0000; False; 0.0090; 0.0653
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.06; 0.058658; 0.005695; 0.000471; 0.000217; false; 0.072665;0.07; 0.059738; 0.006244; 0.000607; 0.000226; false; 0.075311;0.08; 0.061922; 0.013766; 0.002596; 0.000304; 0.000173; false; 0.087322;1.26; 0.0926; 0.0000; 0.0128; 0.0008; 0.0000; False; 0.0137; 0.1077
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.06; 0.058801; 0.006619; 0.000475; 0.000207; false; 0.071897;0.03; 0.037922; 0.003206; 0.000437; 0.000153; false; 0.045975;0.07; 0.055507; 0.014686; 0.002368; 0.000381; 0.000221; false; 0.081296;1.27; 0.0824; 0.0000; 0.0103; 0.0004; 0.0000; False; 0.0108; 0.0942
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1878.0.mata;0.03; 0.032894; 0.003459; 0.000565; 0.000149; false; 0.041538;0.06; 0.054463; 0.005746; 0.000895; 0.000296; false; 0.069715;0.07; 0.056084; 0.012279; 0.001916; 0.000166; 0.000108; false; 0.078142;1.13; 0.0893; 0.0000; 0.0117; 0.0005; 0.0000; False; 0.0123; 0.1027
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1879.0.mata;0.06; 0.05741; 0.007293; 0.000415; 0.000191; false; 0.072884;0.07; 0.059164; 0.006061; 0.000543; 0.000201; false; 0.073307;0.07; 0.061869; 0.010402; 0.00228; 0.000183; 0.000113; false; 0.08168;1.03; 0.0565; 0.0000; 0.0082; 0.0005; 0.0000; False; 0.0088; 0.0664
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1887.0.mata;0.06; 0.060167; 0.003416; 0.00038; 0.000148; false; 0.068372;0.05; 0.056334; 0.003128; 0.000373; 0.000131; false; 0.064067;0.07; 0.059209; 0.011267; 0.00219; 0.000176; 0.000112; false; 0.080472;0.97; 0.0508; 0.0000; 0.0068; 0.0003; 0.0000; False; 0.0071; 0.0588
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1897.0.mata;0.06; 0.060382; 0.006583; 0.000607; 0.000212; false; 0.076076;0.06; 0.057129; 0.005767; 0.000413; 0.000186; false; 0.071353;0.07; 0.059613; 0.011703; 0.002296; 0.000227; 0.000132; false; 0.081583;1.14; 0.0485; 0.0000; 0.0065; 0.0003; 0.0000; False; 0.0069; 0.0560
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_277.0.mata;0.04; 0.038707; 0.00535; 0.000398; 0.000171; false; 0.050596;0.05; 0.042789; 0.005171; 0.00071; 0.000215; false; 0.055378;0.05; 0.042487; 0.007906; 0.001517; 0.000132; 8.1e-05; false; 0.057652;1.04; 0.0385; 0.0000; 0.0064; 0.0003; 0.0000; False; 0.0068; 0.0460
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_357.0.mata;0.03; 0.027252; 0.003489; 0.000267; 0.000104; false; 0.03512;0.02; 0.022125; 0.003876; 0.000451; 0.000121; false; 0.030523;0.03; 0.024556; 0.005493; 0.001595; 0.000127; 6.6e-05; false; 0.035594;1.18; 0.0276; 0.0000; 0.0076; 0.0003; 0.0000; False; 0.0079; 0.0362
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_378.0.mata;0.02; 0.026822; 0.001875; 0.000155; 6.1e-05; false; 0.030902;0.03; 0.027444; 0.003625; 0.000247; 0.000107; false; 0.035704;0.03; 0.027714; 0.00557; 0.001631; 0.000138; 2.9e-05; false; 0.038991;1.21; 0.0454; 0.0000; 0.0076; 0.0004; 0.0000; False; 0.0081; 0.0543
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_379.0.mata;0.02; 0.027191; 0.003801; 0.000434; 0.000114; false; 0.03528;0.03; 0.027349; 0.003481; 0.00025; 0.000114; false; 0.035127;0.03; 0.028735; 0.005384; 0.001676; 0.00014; 7.1e-05; false; 0.039928;1.14; 0.0258; 0.0000; 0.0042; 0.0002; 0.0000; False; 0.0044; 0.0307
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_447.0.mata;0.01; 0.015375; 0.00185; 8.7e-05; 5.5e-05; false; 0.019551;0.01; 0.014403; 0.00181; 8.7e-05; 5.3e-05; false; 0.018482;0.02; 0.015938; 0.00298; 0.000667; 6.5e-05; 3.6e-05; false; 0.021927;1.19; 0.0271; 0.0000; 0.0031; 0.0001; 0.0000; False; 0.0032; 0.0308
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_470.0.mata;0.02; 0.020641; 0.002303; 0.000131; 8.7e-05; false; 0.026117;0.02; 0.021193; 0.002186; 9.8e-05; 0.000102; false; 0.026461;0.02; 0.020656; 0.003965; 0.0007; 6.7e-05; 5.6e-05; false; 0.028139;1.05; 0.0375; 0.0000; 0.0053; 0.0002; 0.0000; False; 0.0055; 0.0437
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_473.0.mata;0.04; 0.039608; 0.004513; 0.000169; 0.000132; false; 0.049928;0.04; 0.038649; 0.004271; 0.000178; 0.000133; false; 0.048843;0.04; 0.03567; 0.007798; 0.001479; 0.000147; 0.000106; false; 0.050117;1.28; 0.0593; 0.0000; 0.0089; 0.0004; 0.0000; False; 0.0094; 0.0697
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_497.0.mata;0.04; 0.038088; 0.004382; 0.000301; 0.000133; false; 0.048158;0.02; 0.020116; 0.002177; 0.000189; 7.7e-05; false; 0.025232;0.02; 0.020983; 0.004034; 0.000867; 8.4e-05; 4.6e-05; false; 0.028595;1.23; 0.0626; 0.0000; 0.0097; 0.0004; 0.0000; False; 0.0102; 0.0738
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_507.0.mata;0.05; 0.050528; 0.004767; 0.000394; 0.000169; false; 0.062681;0.03; 0.029729; 0.002871; 0.000247; 0.000101; false; 0.036732;0.05; 0.042681; 0.010007; 0.001976; 0.000222; 0.000122; false; 0.061882;1.06; 0.0451; 0.0000; 0.0056; 0.0002; 0.0000; False; 0.0059; 0.0517
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_527.0.mata;0.01; 0.01307; 0.002059; 0.000146; 6.1e-05; false; 0.017158;0.01; 0.011174; 0.001798; 0.000148; 6.9e-05; false; 0.014872;0.01; 0.01374; 0.002252; 0.001071; 9e-05; 3.9e-05; false; 0.019031;1.09; 0.0241; 0.0000; 0.0043; 0.0002; 0.0000; False; 0.0046; 0.0292
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.01; 0.010221; 0.001416; 0.00013; 4.4e-05; false; 0.01311;0.01; 0.015862; 0.00247; 0.000174; 7.8e-05; false; 0.020912;0.02; 0.0166; 0.002529; 0.00095; 9.4e-05; 4.3e-05; false; 0.022343;1.09; 0.0310; 0.0000; 0.0056; 0.0002; 0.0000; False; 0.0059; 0.0375
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.01; 0.008173; 0.001282; 0.000128; 4.2e-05; false; 0.010826;0.01; 0.008044; 0.001272; 0.000115; 4.2e-05; false; 0.010699;0.01; 0.007693; 0.001466; 0.000513; 5.4e-05; 2.5e-05; false; 0.010857;1.08; 0.0259; 0.0000; 0.0027; 0.0001; 0.0000; False; 0.0029; 0.0292
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.02; 0.0177; 0.002984; 0.000243; 7.9e-05; false; 0.023844;0.02; 0.019471; 0.00317; 0.000227; 9.3e-05; false; 0.025663;0.02; 0.019234; 0.002982; 0.000857; 8.4e-05; 4.1e-05; false; 0.025946;1.2; 0.0361; 0.0000; 0.0071; 0.0004; 0.0000; False; 0.0075; 0.0444
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.01; 0.009262; 0.001465; 0.000121; 4.5e-05; false; 0.012229;0.01; 0.009152; 0.003133; 0.000214; 0.000101; false; 0.014818;0.02; 0.017858; 0.002586; 0.001071; 0.000106; 4.4e-05; false; 0.024161;1.14; 0.0309; 0.0000; 0.0054; 0.0003; 0.0000; False; 0.0058; 0.0373
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.03; 0.026759; 0.00345; 0.000347; 0.000113; false; 0.034712;0.02; 0.023566; 0.003702; 0.000378; 0.000153; false; 0.032149;0.03; 0.027291; 0.00563; 0.0016; 0.000189; 7.7e-05; false; 0.038563;1.2; 0.0275; 0.0000; 0.0045; 0.0002; 0.0000; False; 0.0048; 0.0329
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.05; 0.042108; 0.004867; 0.000418; 0.000149; false; 0.053742;0.04; 0.040715; 0.004482; 0.000383; 0.000148; false; 0.051635;0.04; 0.031211; 0.006822; 0.001518; 0.000113; 8e-05; false; 0.044518;0.95; 0.0371; 0.0000; 0.0058; 0.0002; 0.0000; False; 0.0061; 0.0439
