name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_537.0.mata;0.04; 0.030233; 0.015881; 0.000929; 9.8e-05; 2.5e-05; false; 0.049016;0.03; 0.027322; 0.009762; 0.000526; 6.8e-05; 3.3e-05; false; 0.038897;0.03; 0.027835; 0.011794; 0.000867; 0.000367; 4.6e-05; 1.7e-05; false; 0.042746;1.36; 0.0903; 0.0000; 0.0022; 0.0002; 0.0000; False; 0.0025; 0.0931
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_573.0.mata;0.04; 0.039768; 0.008669; 0.000436; 5.5e-05; 1.5e-05; false; 0.049913;0.04; 0.048643; 0.009293; 0.00047; 7.5e-05; 1.7e-05; false; 0.059724;0.05; 0.040652; 0.013477; 0.00076; 0.000346; 2.5e-05; 1.5e-05; false; 0.056754;0.94; 0.0470; 0.0000; 0.0012; 0.0001; 0.0000; False; 0.0013; 0.0485
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_574.0.mata;0.06; 0.053045; 0.016215; 0.001018; 0.000113; 2.8e-05; false; 0.072134;0.05; 0.052807; 0.015998; 0.000952; 0.000138; 3.2e-05; false; 0.071743;0.05; 0.052782; 0.017493; 0.001006; 0.000355; 2.6e-05; 1.6e-05; false; 0.073408;1.26; 0.1120; 0.0000; 0.0029; 0.0002; 0.0000; False; 0.0033; 0.1156
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_575.0.mata;0.04; 0.034111; 0.015849; 0.000923; 0.000111; 2.7e-05; false; 0.052812;0.03; 0.031945; 0.009443; 0.000497; 6.2e-05; 1.7e-05; false; 0.043134;0.03; 0.026147; 0.00936; 0.000474; 0.000193; 2.9e-05; 1.6e-05; false; 0.037283;1.01; 0.0759; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0026; 0.0788
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_627.0.mata;0.08; 0.076905; 0.019875; 0.001082; 0.000107; 3.2e-05; false; 0.099895;0.05; 0.045525; 0.013103; 0.000683; 9.9e-05; 2.3e-05; false; 0.060882;0.07; 0.071712; 0.013234; 0.000974; 0.000285; 5.1e-05; 1.5e-05; false; 0.087567;1.07; 0.0832; 0.0000; 0.0021; 0.0002; 0.0000; False; 0.0023; 0.0859
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_637.0.mata;0.13; 0.116079; 0.029336; 0.001425; 0.000174; 4.3e-05; false; 0.149686;0.13; 0.121505; 0.029011; 0.001407; 0.000162; 5.2e-05; false; 0.154704;0.14; 0.123594; 0.028191; 0.002305; 0.000582; 6.5e-05; 3e-05; false; 0.157148;1.12; 0.1635; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0026; 0.1665
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_670.0.mata;0.06; 0.058159; 0.013802; 0.001064; 0.000123; 2.5e-05; false; 0.075374;0.07; 0.062745; 0.021264; 0.001957; 0.000155; 3e-05; false; 0.089631;0.06; 0.053831; 0.020334; 0.002731; 0.000473; 3.8e-05; 2.3e-05; false; 0.080635;1.16; 0.0602; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0028; 0.0633
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_7.0.mata;0.03; 0.028854; 0.012896; 0.000928; 0.000101; 3e-05; false; 0.044805;0.03; 0.02624; 0.012494; 0.000887; 9.7e-05; 2.9e-05; false; 0.041842;0.03; 0.024685; 0.012374; 0.001121; 0.000347; 5.6e-05; 1.8e-05; false; 0.040779;1.2; 0.0489; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0027; 0.0519
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_703.0.mata;0.29; 0.251903; 0.057818; 0.002883; 0.000425; 9.4e-05; false; 0.318231;0.28; 0.256204; 0.055054; 0.002605; 0.000342; 8.7e-05; false; 0.318248;0.28; 0.254437; 0.057801; 0.003899; 0.000659; 7.8e-05; 4.3e-05; false; 0.321568;1.63; 0.4377; 0.0000; 0.0061; 0.0005; 0.0000; False; 0.0066; 0.4449
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_707.0.mata;0.15; 0.146602; 0.035088; 0.001495; 0.00026; 5e-05; false; 0.186185;0.28; 0.248125; 0.060649; 0.002676; 0.000216; 7.2e-05; false; 0.316248;0.19; 0.156264; 0.061626; 0.002321; 0.000389; 5.2e-05; 2.9e-05; false; 0.223819;1.23; 0.3491; 0.0000; 0.0061; 0.0003; 0.0000; False; 0.0064; 0.3560
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_71.0.mata;0.09; 0.076647; 0.021507; 0.001204; 0.000162; 3.6e-05; false; 0.101583;0.09; 0.076378; 0.021544; 0.000817; 0.000136; 3.6e-05; false; 0.100329;0.05; 0.04403; 0.013909; 0.001379; 0.000255; 3.8e-05; 1.4e-05; false; 0.060967;1.17; 0.0927; 0.0000; 0.0013; 0.0001; 0.0000; False; 0.0015; 0.0944
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_713.0.mata;0.18; 0.179237; 0.034161; 0.001445; 0.000228; 5.2e-05; false; 0.217866;0.28; 0.261883; 0.057588; 0.002507; 0.000305; 7.4e-05; false; 0.326887;0.27; 0.25087; 0.055092; 0.003894; 0.000707; 8.1e-05; 4.6e-05; false; 0.314892;1.33; 0.4035; 0.0000; 0.0032; 0.0001; 0.0000; False; 0.0033; 0.4072
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_720.0.mata;0.21; 0.205832; 0.031263; 0.001349; 0.000156; 4.5e-05; false; 0.240926;0.21; 0.201606; 0.033138; 0.001474; 0.000187; 6.6e-05; false; 0.239129;0.27; 0.238873; 0.048911; 0.003833; 0.000588; 8.1e-05; 4.8e-05; false; 0.296363;1.53; 0.4119; 0.0000; 0.0044; 0.0003; 0.0000; False; 0.0048; 0.4171
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_725.0.mata;0.27; 0.244525; 0.056501; 0.002548; 0.000238; 8.3e-05; false; 0.308025;0.25; 0.245907; 0.038919; 0.001544; 0.000239; 5.7e-05; false; 0.289555;0.15; 0.1368; 0.032878; 0.002161; 0.000357; 5.2e-05; 2.3e-05; false; 0.174559;1.53; 0.3969; 0.0000; 0.0059; 0.0005; 0.0000; False; 0.0065; 0.4038
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_728.0.mata;0.28; 0.251656; 0.060431; 0.002435; 0.000246; 9e-05; false; 0.318858;0.27; 0.248868; 0.057598; 0.0024; 0.000237; 7.2e-05; false; 0.313564;0.18; 0.164454; 0.03643; 0.002415; 0.000374; 5.5e-05; 2.8e-05; false; 0.206544;1.37; 0.2991; 0.0000; 0.0043; 0.0002; 0.0000; False; 0.0046; 0.3041
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_73.0.mata;0.05; 0.042803; 0.014616; 0.000591; 7.8e-05; 2e-05; false; 0.059409;0.07; 0.07175; 0.013631; 0.000624; 7.2e-05; 2e-05; false; 0.087469;0.08; 0.077238; 0.020961; 0.001422; 0.000462; 5.7e-05; 2.2e-05; false; 0.102197;1.13; 0.1340; 0.0000; 0.0035; 0.0003; 0.0000; False; 0.0040; 0.1386
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_744.0.mata;0.22; 0.20425; 0.047781; 0.001868; 0.000209; 2.1e-05; false; 0.2588;0.17; 0.158004; 0.028797; 0.001161; 0.000135; 1.5e-05; false; 0.190741;0.12; 0.113428; 0.030266; 0.002066; 0.000386; 5.4e-05; 1.2e-05; false; 0.149104;1.41; 0.3423; 0.0000; 0.0043; 0.0003; 0.0000; False; 0.0047; 0.3474
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_746.0.mata;0.15; 0.139786; 0.028652; 0.001139; 0.000144; 1.5e-05; false; 0.17229;0.12; 0.113299; 0.026995; 0.00113; 0.000211; 2.2e-05; false; 0.144365;0.22; 0.199763; 0.044278; 0.003127; 0.000601; 8.1e-05; 1.6e-05; false; 0.251708;1.4; 0.3272; 0.0000; 0.0046; 0.0003; 0.0000; False; 0.0049; 0.3325
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_751.0.mata;0.22; 0.206558; 0.049862; 0.002452; 0.000355; 3.5e-05; false; 0.264507;0.13; 0.116005; 0.029435; 0.001143; 0.000132; 1.4e-05; false; 0.149359;0.23; 0.206361; 0.048745; 0.003225; 0.000698; 8.2e-05; 1.9e-05; false; 0.263481;1.3; 0.2145; 0.0000; 0.0053; 0.0004; 0.0000; False; 0.0058; 0.2208
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_753.0.mata;0.16; 0.142102; 0.031672; 0.001206; 0.000152; 1.4e-05; false; 0.178643;0.15; 0.137777; 0.031089; 0.001163; 0.000143; 1.5e-05; false; 0.173031;0.23; 0.204917; 0.048994; 0.004081; 0.000667; 8.2e-05; 2e-05; false; 0.263146;1.28; 0.2612; 0.0000; 0.0043; 0.0003; 0.0000; False; 0.0047; 0.2664
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_755.0.mata;0.15; 0.14397; 0.030287; 0.001136; 0.000141; 1.5e-05; false; 0.178175;0.23; 0.202954; 0.047164; 0.002154; 0.000242; 2.3e-05; false; 0.25708;0.24; 0.204195; 0.050194; 0.00363; 0.000668; 8.4e-05; 1.9e-05; false; 0.263931;1.1; 0.2341; 0.0000; 0.0029; 0.0002; 0.0000; False; 0.0031; 0.2375
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.2; 0.178657; 0.046683; 0.002192; 0.00037; 8.4e-05; false; 0.232855;0.2; 0.182926; 0.043237; 0.001933; 0.000217; 6.8e-05; false; 0.232378;0.21; 0.18368; 0.045333; 0.002894; 0.000674; 7.7e-05; 4e-05; false; 0.236805;1.45; 0.3182; 0.0000; 0.0039; 0.0003; 0.0000; False; 0.0042; 0.3228
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.21; 0.194133; 0.046648; 0.002166; 0.000217; 2.2e-05; false; 0.247249;0.16; 0.160265; 0.03061; 0.001135; 0.000134; 1.4e-05; false; 0.194889;0.23; 0.195096; 0.048357; 0.003331; 0.000607; 9.6e-05; 2.2e-05; false; 0.252178;1.41; 0.3055; 0.0000; 0.0024; 0.0002; 0.0000; False; 0.0027; 0.3084
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.14; 0.13465; 0.027707; 0.001146; 0.000154; 4.2e-05; false; 0.166172;0.16; 0.141659; 0.049277; 0.002194; 0.000227; 7.1e-05; false; 0.197639;0.2; 0.182936; 0.045049; 0.003035; 0.000676; 7.9e-05; 5.1e-05; false; 0.236313;1.32; 0.1957; 0.0000; 0.0025; 0.0001; 0.0000; False; 0.0026; 0.1987
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.13; 0.114791; 0.028235; 0.001294; 0.000179; 4.2e-05; false; 0.147182;0.14; 0.121094; 0.030527; 0.001266; 0.000174; 4.5e-05; false; 0.156078;0.19; 0.182051; 0.043678; 0.002852; 0.000628; 7.6e-05; 4e-05; false; 0.233141;1.19; 0.3192; 0.0000; 0.0047; 0.0004; 0.0000; False; 0.0052; 0.3248
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.14; 0.131445; 0.027807; 0.001223; 0.000196; 4.7e-05; false; 0.163528;0.2; 0.182839; 0.044253; 0.001987; 0.000204; 6.6e-05; false; 0.233186;0.12; 0.103263; 0.028372; 0.001853; 0.000383; 5.1e-05; 2.5e-05; false; 0.136479;1.25; 0.2660; 0.0000; 0.0034; 0.0004; 0.0000; False; 0.0039; 0.2704
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.23; 0.20031; 0.048463; 0.002295; 0.000269; 3.6e-05; false; 0.25598;0.24; 0.210486; 0.052944; 0.002312; 0.000299; 3e-05; false; 0.271256;0.23; 0.203713; 0.047042; 0.003176; 0.000642; 7.6e-05; 2e-05; false; 0.258892;1.23; 0.2489; 0.0000; 0.0031; 0.0002; 0.0000; False; 0.0033; 0.2527
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.24; 0.209706; 0.049062; 0.002455; 0.000242; 2.8e-05; false; 0.265986;0.24; 0.215443; 0.052571; 0.002332; 0.000227; 3e-05; false; 0.275047;0.15; 0.127169; 0.033661; 0.002082; 0.000678; 8.9e-05; 2.7e-05; false; 0.167321;1.24; 0.2485; 0.0000; 0.0042; 0.0004; 0.0000; False; 0.0047; 0.2536
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.17; 0.166169; 0.030811; 0.001147; 0.000151; 1.5e-05; false; 0.201017;0.23; 0.209559; 0.049206; 0.002193; 0.000268; 2.5e-05; false; 0.266208;0.24; 0.210636; 0.052085; 0.003608; 0.000686; 7.8e-05; 2.5e-05; false; 0.272291;1.23; 0.2090; 0.0000; 0.0049; 0.0004; 0.0000; False; 0.0054; 0.2150
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.25; 0.221468; 0.053495; 0.00246; 0.000247; 2.6e-05; false; 0.282285;0.24; 0.220839; 0.050965; 0.002275; 0.000234; 2.7e-05; false; 0.278893;0.14; 0.122125; 0.033849; 0.00204; 0.000395; 5.6e-05; 1.7e-05; false; 0.161249;1.38; 0.2301; 0.0000; 0.0032; 0.0002; 0.0000; False; 0.0034; 0.2339
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.2; 0.186486; 0.045249; 0.002256; 0.000306; 6.3e-05; false; 0.238364;0.21; 0.185719; 0.043602; 0.002059; 0.00025; 5.8e-05; false; 0.234925;0.2; 0.18403; 0.04574; 0.00334; 0.00059; 8.3e-05; 8e-06; false; 0.237295;1.33; 0.2468; 0.0000; 0.0049; 0.0005; 0.0000; False; 0.0054; 0.2528
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.09; 0.085532; 0.017186; 0.000828; 0.000103; 2.7e-05; false; 0.105095;0.11; 0.100691; 0.024801; 0.001267; 0.000128; 4.3e-05; false; 0.128974;0.12; 0.104253; 0.025086; 0.002445; 0.000608; 4.2e-05; 2.6e-05; false; 0.134831;1.02; 0.1080; 0.0000; 0.0026; 0.0003; 0.0000; False; 0.0030; 0.1113
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.1; 0.079475; 0.02641; 0.001961; 0.000104; 4.9e-05; false; 0.112032;0.09; 0.073166; 0.025148; 0.001671; 0.000109; 5.4e-05; false; 0.103764;0.09; 0.078806; 0.027168; 0.002765; 0.000455; 4.6e-05; 4.1e-05; false; 0.113359;1.33; 0.1323; 0.0000; 0.0056; 0.0006; 0.0000; False; 0.0063; 0.1393
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.22; 0.19652; 0.048385; 0.002087; 0.000113; 6.5e-05; false; 0.2516;0.22; 0.194176; 0.047853; 0.001881; 0.000128; 6.7e-05; false; 0.248333;0.21; 0.180627; 0.043363; 0.003355; 0.000501; 3.5e-05; 4.6e-05; false; 0.231994;1.49; 0.3236; 0.0000; 0.0043; 0.0003; 0.0000; False; 0.0046; 0.3288
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;0.63; 0.591464; 0.125617; 0.000304; 3.4e-05; 1.5e-05; false; 0.718999;0.76; 0.725239; 0.135493; 0.000526; 2.7e-05; 1.9e-05; false; 0.863355;1.02; 0.944782; 0.197079; 0.002142; 0.000108; 1.5e-05; 2.1e-05; false; 1.14614;3.05; 2.0340; 0.0000; 0.0008; 0.0000; 0.0000; False; 0.0009; 2.0351
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;0.01; 0.009724; 0.005584; 4e-05; 8e-06; 2e-06; false; 0.016439;0.01; 0.009542; 0.005348; 3.8e-05; 8e-06; 3e-06; false; 0.01584;0.01; 0.009528; 0.005171; 0.000123; 2.7e-05; 7e-06; 2e-06; false; 0.015679;0.89; 0.0418; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0422
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;0.6; 0.557959; 0.113521; 0.000185; 2.3e-05; 1.3e-05; false; 0.672656;0.36; 0.33507; 0.072128; 0.000118; 1.6e-05; 1.1e-05; false; 0.407985;0.44; 0.420012; 0.086886; 0.000443; 3.5e-05; 8e-06; 6e-06; false; 0.507968;3.45; 2.3379; 0.0000; 0.0007; 0.0000; 0.0000; False; 0.0008; 2.3389
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;0.03; 0.032353; 0.011779; 0.000146; 2.1e-05; 1e-05; false; 0.045654;0.03; 0.030136; 0.01147; 0.000137; 2e-05; 1.5e-05; false; 0.043108;0.03; 0.03208; 0.011163; 0.000547; 6.9e-05; 1.5e-05; 1e-05; false; 0.045153;1.23; 0.0659; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0005; 0.0666
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;0.44; 0.414225; 0.079683; 0.000135; 1.7e-05; 9e-06; false; 0.501762;0.39; 0.402177; 0.046637; 0.000117; 1.2e-05; 1.1e-05; false; 0.453534;0.27; 0.240133; 0.05387; 0.000505; 5.3e-05; 1.2e-05; 1e-05; false; 0.301456;2.68; 1.8149; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 1.8159
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;0.59; 0.552301; 0.103441; 0.000169; 1.8e-05; 1.1e-05; false; 0.656775;0.47; 0.413585; 0.109505; 0.000182; 2.1e-05; 1.1e-05; false; 0.524238;0.61; 0.560235; 0.125856; 0.000779; 6.1e-05; 1.3e-05; 1.2e-05; false; 0.688049;3.05; 2.0431; 0.0000; 0.0009; 0.0000; 0.0000; False; 0.0010; 2.0443
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;10.5; 9.95088; 1.87462; 0.000542; 1.1e-05; 1.2e-05; false; 11.8283;16.55; 15.2531; 3.09178; 0.001089; 2.7e-05; 2.1e-05; false; 18.3497;16.09; 14.7776; 3.07624; 0.002642; 6.6e-05; 1.1e-05; 1.7e-05; false; 17.8598;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;1.05; 0.982092; 0.193652; 0.000489; 3.5e-05; 1.9e-05; false; 1.17833;1.03; 0.936165; 0.203465; 0.000502; 3.9e-05; 1.8e-05; false; 1.14238;1.01; 0.969653; 0.15872; 0.001403; 7.8e-05; 1.4e-05; 1.6e-05; false; 1.13139;4.15; 3.0775; 0.0000; 0.0010; 0.0000; 0.0000; False; 0.0011; 3.0789
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;14.35; 13.1353; 2.99537; 0.000817; 1.7e-05; 1.3e-05; false; 16.1348;14.89; 14.2841; 2.31373; 0.000742; 1.1e-05; 1.2e-05; false; 16.6008;11.12; 10.1452; 2.21916; 0.002108; 5.5e-05; 8e-06; 7e-06; false; 12.3689;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;0.44; 0.407096; 0.090768; 0.000124; 1.5e-05; 8e-06; false; 0.498705;0.46; 0.406088; 0.093113; 0.000136; 1.4e-05; 8e-06; false; 0.500019;0.43; 0.403698; 0.087444; 0.000536; 4.6e-05; 1.1e-05; 8e-06; false; 0.49251;3.07; 1.8313; 0.0000; 0.0008; 0.0000; 0.0000; False; 0.0009; 1.8324
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;16.03; 14.6513; 3.11091; 0.000768; 2.1e-05; 2.5e-05; false; 17.7665;10.05; 9.11533; 2.11378; 0.000747; 1.3e-05; 1.2e-05; false; 11.2322;15.79; 14.5311; 3.03288; 0.002942; 8.1e-05; 1.3e-05; 1.9e-05; false; 17.5702;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;0.01; 0.015075; 0.007878; 5.2e-05; 1.1e-05; 3e-06; false; 0.024593;0.0; 0.009846; 0.005808; 4e-05; 8e-06; 3e-06; false; 0.016802;0.0; 0.009788; 0.005815; 0.000127; 2.7e-05; 6e-06; 2e-06; false; 0.016903;1.07; 0.0398; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0004; 0.0404
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;15.27; 14.5964; 2.40052; 0.00062; 1.2e-05; 1.5e-05; false; 17.0001;11.62; 10.8641; 2.04195; 0.000729; 1.5e-05; 9e-06; false; 12.9094;15.52; 14.4978; 2.87327; 0.003376; 7.9e-05; 2.6e-05; 2.1e-05; false; 17.3783;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;32.38; 41.7995; 5.93602; 0.003348; 3.5e-05; 4.8e-05; false; 47.7548;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;28.87; 43.6726; 3.45415; 0.00778; 0.000104; 1.3e-05; 3.2e-05; false; 47.1427;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;0.01; 0.015088; 0.007782; 9.3e-05; 1.3e-05; 3e-06; false; 0.02425;0.01; 0.014841; 0.006077; 5.4e-05; 9e-06; 2e-06; false; 0.021983;0.01; 0.008939; 0.005397; 0.00013; 2.8e-05; 7e-06; 2e-06; false; 0.015335;1.14; 0.0696; 0.0000; 0.0009; 0.0000; 0.0000; False; 0.0009; 0.0710
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;0.01; 0.016017; 0.007706; 6.6e-05; 1.3e-05; 6e-06; false; 0.025084;0.01; 0.015708; 0.00809; 7.1e-05; 1.5e-05; 6e-06; false; 0.025361;0.02; 0.016315; 0.009382; 0.000184; 4.1e-05; 1e-05; 5e-06; false; 0.027235;0.95; 0.0433; 0.0000; 0.0002; 0.0000; 0.0000; False; 0.0003; 0.0438
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;0.01; 0.009169; 0.00526; 3.8e-05; 8e-06; 4e-06; false; 0.015469;0.01; 0.008968; 0.00527; 4e-05; 1.1e-05; 3e-06; false; 0.015165;0.01; 0.008807; 0.005569; 0.00012; 2.5e-05; 6e-06; 3e-06; false; 0.015464;0.92; 0.0445; 0.0000; 0.0003; 0.0000; 0.0000; False; 0.0004; 0.0450
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;0.02; 0.018125; 0.007607; 7.9e-05; 2.7e-05; 7e-06; false; 0.026822;0.02; 0.017856; 0.010553; 8.5e-05; 1.7e-05; 7e-06; false; 0.029421;0.02; 0.021492; 0.014312; 0.000326; 5e-05; 1e-05; 6e-06; false; 0.037036;1.31; 0.0732; 0.0000; 0.0010; 0.0001; 0.0000; False; 0.0011; 0.0748
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI056_1.mata;0.0; 0.000395; 0.006782; 4.9e-05; 7e-06; 2e-06; false; 0.008538;0.0; 0.000216; 0.006451; 6.3e-05; 8e-06; 2e-06; false; 0.007865;0.0; 0.000123; 0.005757; 0.00011; 3e-05; 9e-06; 2e-06; false; 0.007453;1.34; 0.0069; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0072
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI083_1.mata;0.0; 0.002006; 0.007192; 0.000128; 2.2e-05; 1.2e-05; false; 0.01115;0.0; 0.001862; 0.007155; 0.000124; 2.9e-05; 1.2e-05; false; 0.010822;0.0; 0.001738; 0.006651; 0.000124; 0.000127; 1.6e-05; 1e-05; false; 0.009837;1.27; 0.0115; 0.0000; 0.0004; 0.0000; 0.0000; False; 0.0004; 0.0122
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI590_1.mata;0.0; 0.000362; 0.004178; 2.4e-05; 5e-06; 2e-06; false; 0.005355;0.0; 0.000324; 0.004031; 2.3e-05; 4e-06; 1e-06; false; 0.005119;0.0; 0.000354; 0.004251; 4.2e-05; 1.4e-05; 4e-06; 1e-06; false; 0.00562;0.88; 0.0050; 0.0000; 0.0001; 0.0000; 0.0000; False; 0.0001; 0.0053
