name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.034386; 0.017003;1.3000000000000001e-05;6.999999999999999e-06; 8e-06; true; 0.054281;0.03; 0.01958; 0.011655;8e-06;7e-06; 8e-06; true; 0.033126;0.05; 0.03101; 0.020092;0.002729;2.4e-05;9.999999999999999e-06; 1.1e-05; true; 0.057173;1.11; 0.0425; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.0429
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.04; 0.033046; 0.01688;0.000206;7.199999999999999e-05; 8e-06; true; 0.053242;0.04; 0.031981; 0.017903;0.00022899999999999998;8.599999999999999e-05; 8e-06; true; 0.053232;0.04; 0.035145; 0.018415;0.003351;0.000145;4.7999999999999994e-05; 8e-06; true; 0.060152;0.94; 0.0444; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0006; 0.0453
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.026664; 0.012884;0.000176;7.599999999999999e-05; 8e-06; true; 0.042243;0.03; 0.0259; 0.01301;0.00017099999999999998;7e-05; 9e-06; true; 0.041524;0.03; 0.026199; 0.012754;0.002258;0.000128;4.7000000000000004e-05; 9e-06; true; 0.043934;1.18; 0.0665; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.0679
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata;0.03; 0.024143; 0.018192;0.000315;0.000118; 1e-05; true; 0.046991;0.03; 0.021779; 0.017866;0.000302;0.00010199999999999999; 1e-05; true; 0.043772;0.04; 0.025064; 0.01712;0.004738;0.000195;6.1e-05; 8e-06; true; 0.05123;1.24; 0.0666; 0.0000; 0.0027; 0.0000; 0.0000; True; 0.0028; 0.0700
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.028777; 0.013687;0.00017999999999999998;7.4e-05; 7e-06; true; 0.045497;0.04; 0.029591; 0.014231;0.00019199999999999998;0.00010800000000000001; 1.4e-05; true; 0.047389;0.04; 0.028968; 0.013723;0.002487;0.00011999999999999999;5.4999999999999995e-05; 9e-06; true; 0.048379;1.09; 0.0361; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.0368
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.036594; 0.016136;1.2000000000000002e-05;1.1e-05; 1.1e-05; true; 0.055432;0.06; 0.041507; 0.019379;1.1000000000000001e-05;8.000000000000001e-06; 9e-06; true; 0.063743;0.04; 0.035121; 0.011136;0.001431;7e-06;5.999999999999999e-06; 5e-06; true; 0.049288;1.21; 0.0764; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0770
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.05; 0.045614; 0.022818;1.4999999999999999e-05;1.3e-05; 1e-05; true; 0.072027;0.04; 0.026968; 0.023087;1.4e-05;9.999999999999999e-06; 1.1e-05; true; 0.053477;0.04; 0.031454; 0.012925;0.003633;8e-06;4.9999999999999996e-06; 6e-06; true; 0.049918;1.1; 0.0860; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0865
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.02; 0.01972; 0.011085;1.5e-05;7e-06; 1.1e-05; true; 0.033209;0.04; 0.037822; 0.011424;1e-05;5.999999999999999e-06; 8e-06; true; 0.050781;0.03; 0.019167; 0.010815;0.0011220000000000002;8e-06;5.999999999999999e-06; 6e-06; true; 0.032597;1.02; 0.0920; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0927
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.11; 0.089309; 0.030702;1.3e-05;9e-06; 9e-06; true; 0.12534;0.12; 0.094345; 0.034131;1.9e-05;7e-06; 1.1e-05; true; 0.133899;0.12; 0.08444; 0.032675;0.01627;1.1000000000000001e-05;8e-06; 9e-06; true; 0.138727;1.36; 0.1792; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1798
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.053479; 0.023613;1.2e-05;8e-06; 8e-06; true; 0.081265;0.04; 0.029466; 0.015001;9e-06;5.999999999999999e-06; 7e-06; true; 0.047175;0.06; 0.051791; 0.013942;0.009083;8e-06;8e-06; 8e-06; true; 0.077326;1.09; 0.0660; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.0666
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.1; 0.085538; 0.019285;9e-06;5.999999999999999e-06; 8e-06; true; 0.107649;0.06; 0.049297; 0.020434;8e-06;5.999999999999999e-06; 1e-05; true; 0.072776;0.1; 0.064173; 0.035666;0.012147999999999999;1.2e-05;9.999999999999999e-06; 9e-06; true; 0.117092;1.05; 0.1529; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1536
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.02; 0.017132; 0.013196;1.4e-05;8.000000000000001e-06; 1e-05; true; 0.032787;0.02; 0.016068; 0.013045;1.2000000000000002e-05;8.000000000000001e-06; 1e-05; true; 0.031623;0.03; 0.01789; 0.014281;0.002955;1.4000000000000001e-05;9e-06; 8e-06; true; 0.038025;1.07; 0.0281; 0.0000; 0.0000; 0.0001; 0.0000; True; 0.0002; 0.0285
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.5; 0.353885; 0.165929;1.7e-05;9e-06; 1.2e-05; true; 0.55659;0.49; 0.350143; 0.159028;1.4999999999999999e-05;9e-06; 9e-06; true; 0.539929;0.54; 0.340516; 0.158455;0.064623;1.2e-05;8e-06; 7e-06; true; 0.593289;1.67; 0.7043; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.7059
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.25; 0.22755; 0.058053;2.4e-05;1.6e-05; 7e-06; true; 0.291945;0.4; 0.331853; 0.095567;4.0999999999999994e-05;2e-05; 1.1e-05; true; 0.438643;0.43; 0.3564; 0.095711;0.019474999999999996;3e-05;1.6e-05; 6e-06; true; 0.482617;1.21; 0.3834; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.3841
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.92; 0.683431; 0.264308;2.7000000000000002e-05;9.999999999999999e-06; 1e-05; true; 0.993442;0.63; 0.521718; 0.142575;2.2000000000000003e-05;4.9999999999999996e-06; 8e-06; true; 0.684592;1.17; 0.690341; 0.24945;0.25500900000000004;0.000168;6.999999999999999e-06; 1e-05; true; 1.23521;1.87; 0.9260; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.9272
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut7.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.35; 0.260585; 0.105112;2.7000000000000002e-05;6e-06; 1e-05; true; 0.378283;0.43; 0.367078; 0.10499;2.9e-05;8e-06; 9e-06; true; 0.484643;0.53; 0.362434; 0.101514;0.097147;4.2e-05;5.999999999999999e-06; 8e-06; true; 0.573141;1.55; 0.6020; 0.0000; 0.0000; 0.0003; 0.0000; True; 0.0004; 0.6051
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.09; 0.070107; 0.034722;1.5e-05;9e-06; 1.3e-05; true; 0.111897;0.09; 0.06727; 0.034033;1.4999999999999999e-05;9e-06; 1.1e-05; true; 0.107962;0.12; 0.073732; 0.033904;0.019192999999999998;1.1000000000000001e-05;5.999999999999999e-06; 8e-06; true; 0.132898;1.15; 0.1086; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1092
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata;0.08; 0.057128; 0.026988;1.7e-05;1.1999999999999999e-05; 9e-06; true; 0.08947;0.06; 0.052239; 0.024313;1e-05;4.9999999999999996e-06; 7e-06; true; 0.080271;0.07; 0.05282; 0.025505;0.004934000000000001;1.1e-05;9e-06; 8e-06; true; 0.087982;1.32; 0.1106; 0.0000; 0.0000; 0.0002; 0.0000; True; 0.0003; 0.1114
/home/experiments/nfa-bench/benchmarks/email_filter/aut4.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.036086; 0.017272;1.3000000000000001e-05;8.000000000000001e-06; 8e-06; true; 0.056212;0.04; 0.034864; 0.018058;1.5e-05;9e-06; 9e-06; true; 0.056166;0.05; 0.03654; 0.016931;0.003393;1.7e-05;9e-06; 9e-06; true; 0.059843;1.22; 0.0767; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0772
/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.068079; 0.038124;1.3000000000000001e-05;7e-06; 9e-06; true; 0.113743;0.09; 0.067159; 0.036445;1.2e-05;7e-06; 1.1e-05; true; 0.110982;0.12; 0.068846; 0.038579;0.024968;1e-05;7e-06; 1e-05; true; 0.139443;1.29; 0.1531; 0.0000; 0.0000; 0.0000; 0.0000; True; 0.0001; 0.1539
/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.07; 0.058697; 0.019343;8e-06;9e-06; 8e-06; true; 0.080619;0.06; 0.048771; 0.01763;8e-06;9e-06; 8e-06; true; 0.068751;0.06; 0.048094; 0.0177;0.003979;7e-06;6e-06; 7e-06; true; 0.071991;1.15; 0.1151; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.1158
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.04; 0.042081; 0.009747;8e-06;5.999999999999999e-06; 6e-06; true; 0.052956;0.02; 0.024112; 0.010145;7e-06;6.999999999999999e-06; 9e-06; true; 0.035651;0.05; 0.042048; 0.015272;0.002739;1.1000000000000001e-05;9.999999999999999e-06; 7e-06; true; 0.062318;1.2; 0.0883; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0001; 0.0888
/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.039323; 0.015546;1.1999999999999999e-05;1.1e-05; 1e-05; true; 0.057387;0.05; 0.038639; 0.01632;1.2e-05;2.1e-05; 1e-05; true; 0.057719;0.05; 0.041061; 0.015981;0.001575;9e-06;8e-06; 7e-06; true; 0.06134;1.09; 0.0720; 0.0000; 0.0001; 0.0000; 0.0000; True; 0.0002; 0.0725
/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.032985; 0.024121;2.4000000000000004e-05;1.9e-05; 9e-06; true; 0.062341;0.05; 0.033532; 0.02367;2.3000000000000003e-05;2e-05; 1e-05; true; 0.062412;0.06; 0.034463; 0.023045;0.0061660000000000005;3e-05;1.8e-05; 8e-06; true; 0.068368;1.19; 0.0833; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0841
/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.025641; 0.013628;1.4e-05;8.000000000000001e-06; 9e-06; true; 0.042101;0.03; 0.024271; 0.013635;1.3000000000000001e-05;8e-06; 1e-05; true; 0.04056;0.03; 0.025076; 0.013818;0.002561;1.1e-05;8.000000000000001e-06; 8e-06; true; 0.044069;1.04; 0.0617; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0002; 0.0622
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.14; 0.108188; 0.043757;0.0014069999999999998;0.000407; 0.000969; false; 0.16303;0.14; 0.102433; 0.04376;0.0014950000000000002;0.000414; 0.00012; false; 0.156143;0.08; 0.058657; 0.026899;0.005469999999999999;0.00015;4e-05; 4e-05; false; 0.095252;1.04; 0.1602; 0.0000; 0.0038; 0.0003; 0.0001; False; 0.0043; 0.1649
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.17; 0.1124; 0.055566;0.002131;0.00106; 1e-05; true; 0.179529;0.16; 0.116961; 0.053437;0.002307;0.00099; 1.2e-05; true; 0.182015;0.18; 0.118549; 0.053127;0.019334;0.000478;0.00013000000000000002; 7e-06; true; 0.199529;1.05; 0.1356; 0.0000; 0.0061; 0.0000; 0.0000; True; 0.0062; 0.1422
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.02; 0.018704; 0.011816;0.000226;8e-05; 1.3e-05; true; 0.032922;0.03; 0.020396; 0.011214;0.000211;7.199999999999999e-05; 8e-06; true; 0.033676;0.03; 0.021652; 0.012324;0.002727;0.000186;7.5e-05; 9e-06; true; 0.039291;1.23; 0.0497; 0.0000; 0.0012; 0.0000; 0.0000; True; 0.0013; 0.0513
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.059979; 0.01959;7.999999999999999e-05;5.4000000000000005e-05; 1.1e-05; true; 0.082391;0.07; 0.062612; 0.019813;8.499999999999999e-05;3.5000000000000004e-05; 1e-05; true; 0.085114;0.08; 0.063381; 0.022971;0.003807;3.5e-05;2.7000000000000002e-05; 8e-06; true; 0.09348;1.15; 0.0684; 0.0000; 0.0035; 0.0006; 0.0000; True; 0.0041; 0.0730
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.076498; 0.039332;0.00010899999999999999;3.5000000000000004e-05; 1e-05; true; 0.124147;0.11; 0.079408; 0.043612;0.000124;3.5000000000000004e-05; 1.1e-05; true; 0.131758;0.13; 0.077701; 0.040694;0.024801999999999998;9.5e-05;3.4e-05; 1.2e-05; true; 0.151291;1.2; 0.1913; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0010; 0.1930
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.11; 0.080463; 0.036568;0.000787;0.00031299999999999996; 8e-06; true; 0.124728;0.06; 0.04761; 0.023708;0.000441;0.000197; 9e-06; true; 0.075998;0.11; 0.08028; 0.034319;0.012773;0.00026499999999999994;8.1e-05; 9e-06; true; 0.133859;1.28; 0.1633; 0.0000; 0.0033; 0.0000; 0.0000; True; 0.0033; 0.1670
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.12; 0.082906; 0.046506;0.000382;9.8e-05; 8e-06; true; 0.141154;0.13; 0.0849; 0.05199;0.000417;9.8e-05; 1.2e-05; true; 0.148539;0.15; 0.083994; 0.045953;0.025887;0.000236;5.9999999999999995e-05; 9e-06; true; 0.16727;1.21; 0.1184; 0.0000; 0.0010; 0.0000; 0.0000; True; 0.0011; 0.1201
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.03; 0.023023; 0.012186;5.8e-05;2.6000000000000002e-05; 1e-05; true; 0.037258;0.03; 0.022563; 0.012946;6.4e-05;2.6000000000000002e-05; 9e-06; true; 0.037679;0.03; 0.023531; 0.012622;0.002095;4.6e-05;1.9e-05; 6e-06; true; 0.040503;0.92; 0.0320; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0326
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.021513; 0.010148;0.000113;5.8e-05; 9e-06; true; 0.033417;0.02; 0.020363; 0.010802;0.000118;5.4e-05; 8e-06; true; 0.033093;0.02; 0.017295; 0.007279;0.000902;3.3e-05;1.8e-05; 7e-06; true; 0.026767;1.2; 0.0477; 0.0000; 0.0007; 0.0000; 0.0000; True; 0.0008; 0.0489
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.027523; 0.011878;0.00037;0.000129; 8e-06; true; 0.0419;0.05; 0.045067; 0.013341;0.00037700000000000006;0.000142; 8e-06; true; 0.060949;0.04; 0.026467; 0.01191;0.002559;7.999999999999999e-05;3.8e-05; 7e-06; true; 0.042906;1.04; 0.0948; 0.0000; 0.0020; 0.0001; 0.0000; True; 0.0022; 0.0973
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.4; 0.360082; 0.08309;0.000107;8.4e-05; 9e-06; true; 0.451717;0.41; 0.364309; 0.089248;8.1e-05;7.999999999999999e-05; 1e-05; true; 0.462322;0.42; 0.36369; 0.085565;0.010554999999999998;5.6999999999999996e-05;3.2e-05; 9e-06; true; 0.468405;1.43; 0.4848; 0.0000; 0.0009; 0.0001; 0.0000; True; 0.0010; 0.4861
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.04365; 0.014903;8.4e-05;2.7e-05; 7e-06; true; 0.061368;0.04; 0.030693; 0.015923;7.5e-05;2.5e-05; 7e-06; true; 0.049361;0.05; 0.032323; 0.016188;0.007828;4.6e-05;1.4e-05; 7e-06; true; 0.059198;1.0; 0.0612; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0006; 0.0620
/home/experiments/nfa-bench/benchmarks/email_filter/aut5.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.02; 0.018645; 0.013018;1.9e-05;9e-06; 1e-05; true; 0.034464;0.02; 0.019282; 0.013078;1.7e-05;8e-06; 8e-06; true; 0.034912;0.02; 0.018442; 0.01146;0.002515;1.3000000000000001e-05;9e-06; 7e-06; true; 0.035372;1.26; 0.0457; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0003; 0.0464
