name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-concat;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.01; 0.000153;0.004719;0.001454; 0.000425; false; 0.014374;1.0; 0.000127;1.009632;0.006333;0.001677; 0.000589; false; 1.02786;0.04; 0.000221; 1.7e-05;0.016017;0.016426999999999997; 0.009207; false; 0.044026
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.02; 0.000207;0.008511000000000001;0.001906; 0.000748; false; 0.024869;0.96; 0.000251;0.973928;0.0063289999999999996;0.00209; 0.000336; false; 0.994042;0.04; 0.000229; 2.2e-05;0.017008000000000002;0.016427; 0.008637; false; 0.04439
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 8.7e-05;0.000529;0.000527; 0.000115; false; 0.0023;0.07; 8.9e-05;0.078155;0.000491;0.00032900000000000003; 7.1e-05; false; 0.08042;0.01; 6.2e-05; 1e-05;0.003297;0.002552; 0.000974; false; 0.008072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 6.7e-05;0.000325;0.00036899999999999997; 7.8e-05; false; 0.001549;0.04; 6e-05;0.050574999999999995;0.000281;0.00019700000000000002; 4.5e-05; false; 0.051999;0.01; 9.3e-05; 8e-06;0.004691;0.0033889999999999997; 0.001501; false; 0.011242
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;1.54; 0.011704;0.582814;0.131929; 0.01504; false; 1.6519;1.87; 0.007054;0.383061;0.558865;0.149402; 0.011211; false; 2.01256;3.42; 0.012504; 0.000771;1.288041;1.620272; 0.807932; false; 3.75921
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.01; 0.000155;0.005308;0.0016979999999999999; 0.000546; false; 0.016848;1.27; 0.000209;1.282909;0.008392;0.002295; 0.000689; false; 1.30808;0.02; 0.000159; 1.2e-05;0.009654;0.010228000000000001; 0.005184; false; 0.026855
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.01; 0.000133;0.004802;0.00149; 0.000356; false; 0.014556;0.83; 0.000146;0.83287;0.005854;0.0014490000000000002; 0.000594; false; 0.849779;0.04; 0.000246; 1.8e-05;0.016613000000000003;0.016482999999999998; 0.008931; false; 0.044582
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 8.2e-05;0.000544;0.0005560000000000001; 0.000116; false; 0.002389;0.07; 9.8e-05;0.082973;0.00048800000000000004;0.000321; 6.2e-05; false; 0.085347;0.01; 0.000108; 1.4e-05;0.005288;0.0038190000000000003; 0.001694; false; 0.012777
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.01; 0.000174;0.0030619999999999996;0.000865; 0.000244; false; 0.009662;0.34; 0.000157;0.35548199999999996;0.002689;0.000691; 0.000202; false; 0.363909;0.01; 0.000105; 1.3e-05;0.005865;0.0051329999999999995; 0.002523; false; 0.014772
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.01; 0.000132;0.004819;0.001106; 0.000371; false; 0.013864;0.73; 0.000118;0.732229;0.0064010000000000004;0.001994; 0.000844; false; 0.751868;0.03; 0.00023; 1.8e-05;0.015539;0.015327; 0.007659; false; 0.040933
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.01; 0.000122;0.004847000000000001;0.0010769999999999998; 0.000418; false; 0.014097;0.86; 0.0002;0.8597090000000001;0.007029;0.002388; 0.001137; false; 0.883078;0.02; 0.000131; 1.1e-05;0.009392999999999999;0.009691; 0.005089; false; 0.025527
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 5.3e-05;0.000297;0.00032800000000000006; 8.5e-05; false; 0.001426;0.04; 5.2e-05;0.046091999999999994;0.00027800000000000004;0.000187; 4.1e-05; false; 0.047437;0.01; 5.4e-05; 1.2e-05;0.0029389999999999998;0.002219; 0.00093; false; 0.007044
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.0; 8.3e-05;0.0017130000000000001;0.00038500000000000003; 0.000121; false; 0.005171;0.23; 7.6e-05;0.23544800000000002;0.0013970000000000002;0.000466; 0.000126; false; 0.240276;0.02; 0.000139; 1.2e-05;0.009701000000000001;0.008313000000000001; 0.004128; false; 0.023887
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 7.2e-05;0.0005250000000000001;0.0005020000000000001; 0.000115; false; 0.002249;0.07; 8.8e-05;0.078195;0.0004890000000000001;0.00031999999999999997; 6e-05; false; 0.080469;0.01; 9.2e-05; 1.2e-05;0.0049250000000000006;0.0036190000000000003; 0.001597; false; 0.011752
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 7.8e-05;0.000553;0.0005189999999999999; 0.000117; false; 0.002339;0.07; 7.6e-05;0.078862;0.000496;0.000352; 6.8e-05; false; 0.0812;0.0; 6.3e-05; 1.1e-05;0.003176;0.002293; 0.000981; false; 0.007598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 5.3e-05;0.000323;0.000343; 7.7e-05; false; 0.00148;0.05; 6.2e-05;0.050245000000000005;0.000286;0.000195; 4.5e-05; false; 0.051643;0.01; 9.7e-05; 9e-06;0.005329;0.003829; 0.001669; false; 0.012555
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 0.000107;0.000565;0.00056; 0.000123; false; 0.002523;0.05; 5.5e-05;0.061591;0.000404;0.00025100000000000003; 7.5e-05; false; 0.063294;0.01; 0.000107; 1.4e-05;0.005485;0.003985; 0.001766; false; 0.013037
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 8.1e-05;0.0005449999999999999;0.0005070000000000001; 0.000117; false; 0.002343;0.06; 8.4e-05;0.06745899999999999;0.00047000000000000004;0.00030999999999999995; 6.3e-05; false; 0.069627;0.01; 9.7e-05; 8e-06;0.003985;0.002914; 0.001236; false; 0.009469
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.21; 0.001465;0.06529099999999999;0.024836999999999998; 0.003351; false; 0.223374;0.36; 0.00163;0.115341;0.064924;0.026612999999999998; 0.006126; false; 0.363565;0.56; 0.001662; 0.000114;0.21609100000000003;0.254917; 0.125776; false; 0.608934
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.01; 0.000115;0.0058969999999999995;0.001881; 0.000479; false; 0.018564;0.2; 0.000176;0.208414;0.003809;0.001304; 0.000357; false; 0.221642;0.04; 0.000132; 1.2e-05;0.016094999999999998;0.017781; 0.010341; false; 0.046404
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.05; 0.000254;0.015877000000000002;0.012487999999999999; 0.000978; false; 0.061396;0.11; 0.000488;0.042033;0.019497;0.013758; 0.001072; false; 0.120203;0.16; 0.000258; 2.3e-05;0.061452999999999994;0.068993; 0.03312; false; 0.168237
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.14; 0.000573;0.052583000000000005;0.011736; 0.001432; false; 0.151086;1.36; 0.000333;1.32484;0.017299000000000002;0.006429; 0.001364; false; 1.38918;0.21; 0.000611; 4.4e-05;0.086315;0.097874; 0.045226; false; 0.23379
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 5.6e-05;0.00031499999999999996;0.000461; 7.6e-05; false; 0.001507;0.06; 6.3e-05;0.060607;0.000408;0.00030199999999999997; 7.3e-05; false; 0.062385;0.01; 8.9e-05; 9e-06;0.005157;0.003807; 0.001646; false; 0.012207
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 8e-05;0.000552;0.000548; 0.000119; false; 0.002429;0.05; 9.7e-05;0.059539;0.00038;0.000249; 4.5e-05; false; 0.061344;0.01; 9.3e-05; 9e-06;0.0049700000000000005;0.003654; 0.001598; false; 0.011787
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 8.8e-05;0.000528;0.000517; 0.00011; false; 0.002429;0.04; 6.5e-05;0.046801;0.00030199999999999997;0.000246; 5.9e-05; false; 0.048222;0.01; 9e-05; 9e-06;0.005176999999999999;0.0037360000000000006; 0.001624; false; 0.012281
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 7.7e-05;0.000555;0.000542; 0.000112; false; 0.002402;0.06; 7.7e-05;0.06839200000000001;0.0005120000000000001;0.00035400000000000004; 5.8e-05; false; 0.070748;0.01; 6.4e-05; 7e-06;0.003881;0.002955; 0.001598; false; 0.009613
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 8.7e-05;0.0005679999999999999;0.000526; 0.000119; false; 0.00239;0.05; 8.3e-05;0.058074999999999995;0.000446;0.00028; 5.8e-05; false; 0.060019;0.0; 9e-05; 7e-06;0.0032589999999999997;0.002485; 0.001035; false; 0.008029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 9e-05;0.000536;0.000546; 0.000121; false; 0.002426;0.07; 8.1e-05;0.082122;0.000523;0.00034; 6e-05; false; 0.084422;0.0; 7.2e-05; 7e-06;0.002959;0.002243; 0.000954; false; 0.007164
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 7.4e-05;0.000429;0.000463; 9.3e-05; false; 0.002056;0.06; 7.1e-05;0.067578;0.000522;0.000319; 6.5e-05; false; 0.06974;0.01; 0.000109; 8e-06;0.004961999999999999;0.003611; 0.001605; false; 0.011633
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 7.7e-05;0.000545;0.000496; 0.000138; false; 0.002332;0.06; 5.4e-05;0.065695;0.0005239999999999999;0.000312; 6.1e-05; false; 0.067997;0.01; 9.6e-05; 9e-06;0.005213000000000001;0.0037870000000000004; 0.001644; false; 0.012292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 5.2e-05;0.00030100000000000005;0.000322; 8e-05; false; 0.00135;0.05; 6.8e-05;0.057978999999999996;0.00047000000000000004;0.00029; 6.3e-05; false; 0.060021;0.0; 7.2e-05; 6e-06;0.002986;0.002222; 0.000958; false; 0.007184
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 8.4e-05;0.000612;0.000529; 0.000127; false; 0.002559;0.05; 6.5e-05;0.058678999999999995;0.00046199999999999995;0.00027400000000000005; 5.9e-05; false; 0.060597;0.01; 8.9e-05; 9e-06;0.004658;0.00341; 0.001583; false; 0.011085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.19; 0.001037;0.067412;0.020623000000000002; 0.002039; false; 0.208073;0.39; 0.000971;0.2616;0.035416;0.015351; 0.002047; false; 0.398191;0.34; 0.001018; 6.7e-05;0.11112799999999999;0.14359100000000002; 0.086586; false; 0.350073
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.01; 0.000103;0.005458;0.001816; 0.000261; false; 0.017368;0.07; 0.000108;0.06324;0.003848;0.0017620000000000001; 0.000197; false; 0.07706;0.09; 0.000153; 2.6e-05;0.036457;0.037919999999999995; 0.018211; false; 0.096373
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.06; 0.000332;0.021341;0.015126; 0.002882; false; 0.075032;0.12; 0.000358;0.048567000000000006;0.017696;0.014243; 0.003371; false; 0.121901;0.25; 0.000311; 3e-05;0.097964;0.113365; 0.038993; false; 0.258503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.03; 0.000323;0.0132;0.0043219999999999995; 0.000881; false; 0.041333;0.2; 0.00033;0.16705699999999998;0.012046999999999999;0.006279; 0.001124; false; 0.210488;0.06; 0.0002; 1.6e-05;0.024113999999999997;0.026016; 0.013783; false; 0.067014
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.04; 0.000334;0.012452000000000001;0.013328; 0.003182; false; 0.052083;0.09; 0.000327;0.022034;0.01737;0.018449999999999998; 0.003673; false; 0.095532;0.31; 0.000381; 3e-05;0.133301;0.132316; 0.05573; false; 0.331153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.11; 0.000623;0.034852;0.022729; 0.003129; false; 0.126313;0.12; 0.000332;0.040847999999999995;0.017308;0.015101999999999999; 0.003421; false; 0.121568;0.38; 0.000447; 3.4e-05;0.14566600000000002;0.162558; 0.078199; false; 0.397393
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.08; 0.000306;0.022936;0.021597; 0.004521; false; 0.092067;0.11; 0.000337;0.026161;0.019986999999999998;0.022677000000000003; 0.005581; false; 0.11951;0.33; 0.000227; 2.3e-05;0.12478600000000001;0.144784; 0.074928; false; 0.356394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.08; 0.000332;0.023117;0.023906; 0.005829; false; 0.095469;0.08; 0.000326;0.024103000000000003;0.019423;0.02006; 0.003678; false; 0.102024;0.35; 0.000298; 4.9e-05;0.17162;0.14859100000000003; 0.056172; false; 0.386644
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 5.1e-05;0.00030000000000000003;0.000317; 7.6e-05; false; 0.00137;0.07; 8.6e-05;0.079348;0.0005020000000000001;0.000328; 6.6e-05; false; 0.081677;0.0; 7.3e-05; 7e-06;0.0030819999999999997;0.002294; 0.00095; false; 0.007534
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 8.1e-05;0.001754;0.000408; 0.00013; false; 0.005323;0.25; 8e-05;0.25711799999999996;0.002074;0.0007080000000000001; 0.000249; false; 0.264095;0.02; 0.000173; 1.5e-05;0.010964;0.009265; 0.004884; false; 0.027489
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.02; 0.000222;0.008547;0.002493; 0.000654; false; 0.025502;1.2; 0.000212;1.197042;0.007596;0.001866; 0.000502; false; 1.21926;0.02; 0.000129; 1.1e-05;0.009389999999999999;0.010415; 0.005245; false; 0.026533
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.02; 0.000223;0.008458;0.001813; 0.000516; false; 0.024401;0.8; 0.000127;0.8064389999999999;0.004205;0.00145; 0.000578; false; 0.820211;0.04; 0.000221; 1.7e-05;0.016091;0.016103; 0.008214; false; 0.04252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 8.5e-05;0.000567;0.000545; 0.000116; false; 0.00246;0.08; 0.000102;0.084296;0.000547;0.000348; 7e-05; false; 0.086816;0.01; 8.3e-05; 1.1e-05;0.004843999999999999;0.003589; 0.001608; false; 0.011508
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.94; 0.005329;0.338885;0.071688; 0.009662; false; 0.989599;1.33; 0.005444;0.46218000000000004;0.265878;0.07573099999999999; 0.007821; false; 1.38868;1.4; 0.005471; 0.000343;0.571121;0.668259; 0.268279; false; 1.5273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;2.46; 0.00964;0.882694;0.19545800000000002; 0.003912; false; 2.54647;2.71; 0.010417;0.6878010000000001;0.6524319999999999;0.161623; 0.004813; false; 2.74264;4.16; 0.017285; 0.00099;1.3739729999999999;1.9701540000000002; 1.07054; false; 4.46819
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 7.8e-05;0.000546;0.0005369999999999999; 0.000123; false; 0.002374;0.07; 8.5e-05;0.07808799999999999;0.00048;0.00030999999999999995; 7.3e-05; false; 0.080278;0.02; 0.000173; 1.5e-05;0.006763;0.0048709999999999995; 0.002095; false; 0.016524
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.02; 0.000247;0.008386999999999999;0.002084; 0.000762; false; 0.026438;0.88; 0.000233;0.894099;0.00574;0.001716; 0.000437; false; 0.913141;0.04; 0.000248; 2.3e-05;0.016983;0.016318; 0.007949; false; 0.044273
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.02; 0.000188;0.008272;0.001918; 0.000774; false; 0.024453;0.84; 0.000207;0.840349;0.008046000000000001;0.001853; 0.000612; false; 0.863121;0.04; 0.000228; 2.2e-05;0.016283000000000002;0.016169; 0.008996; false; 0.043747
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 8.9e-05;0.0005380000000000001;0.000528; 0.000114; false; 0.002355;0.08; 8e-05;0.08174200000000001;0.0005729999999999999;0.000363; 7.6e-05; false; 0.084378;0.02; 0.000129; 1.1e-05;0.005419;0.0038569999999999998; 0.001638; false; 0.012962
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.01; 0.000143;0.003052;0.000793; 0.000206; false; 0.009396;0.33; 0.000129;0.33232;0.002545;0.000774; 0.00024; false; 0.340908;0.02; 0.000166; 1.4e-05;0.010289;0.008754; 0.005175; false; 0.026437
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.01; 0.000121;0.004714;0.001411; 0.000856; false; 0.015822;1.51; 0.000243;1.5193379999999999;0.00711;0.0017239999999999998; 0.000528; false; 1.53995;0.02; 0.000129; 1.2e-05;0.009537;0.010255; 0.005522; false; 0.027003
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.02; 0.000178;0.005554;0.002253; 0.000573; false; 0.018238;0.88; 0.000175;0.8851040000000001;0.007299;0.002535; 0.000756; false; 0.906037;0.04; 0.000233; 2.1e-05;0.016878999999999998;0.016779000000000002; 0.009165; false; 0.045172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 8.1e-05;0.000545;0.000567; 0.000118; false; 0.002531;0.08; 8.2e-05;0.08557200000000001;0.0005610000000000001;0.00035800000000000003; 6.5e-05; false; 0.088052;0.01; 0.000101; 1.2e-05;0.005258;0.003838; 0.001682; false; 0.012488
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.000125;0.003081;0.0007099999999999999; 0.000225; false; 0.009578;0.44; 0.00013;0.456473;0.0029649999999999998;0.000889; 0.000272; false; 0.465987;0.03; 0.000157; 1.2e-05;0.010218999999999999;0.008688; 0.004444; false; 0.025435
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.02; 0.000204;0.008435;0.002084; 0.000604; false; 0.024743;0.96; 0.000208;0.972424;0.006538;0.001677; 0.000734; false; 0.993181;0.04; 0.000216; 2.1e-05;0.016915;0.017133; 0.009469; false; 0.04612
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.02; 0.000263;0.008989;0.002347; 0.000727; false; 0.027006;0.94; 0.000221;0.949601;0.00604;0.001656; 0.000472; false; 0.968501;0.04; 0.000249; 1.8e-05;0.017706;0.017048; 0.009163; false; 0.046563
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.72; 0.004787;0.25128700000000004;0.053752999999999995; 0.007146; false; 0.72639;0.81; 0.003965;0.246656;0.19064399999999998;0.04859; 0.007074; false; 0.835143;1.05; 0.004432; 0.000266;0.406903;0.467291; 0.255677; false; 1.14551
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 8.9e-05;0.0005480000000000001;0.000527; 0.000117; false; 0.002397;0.07; 8.6e-05;0.079323;0.0005070000000000001;0.00032399999999999996; 6.4e-05; false; 0.081609;0.01; 8.5e-05; 1.4e-05;0.005005;0.0036500000000000005; 0.001587; false; 0.011742
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.01; 0.000154;0.003185;0.0009130000000000001; 0.000232; false; 0.009866;0.34; 0.000126;0.34619;0.002578;0.000759; 0.00019; false; 0.354628;0.02; 0.000147; 1.8e-05;0.009842;0.008341000000000001; 0.004286; false; 0.02449
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.02; 0.000182;0.007672;0.0018440000000000002; 0.000707; false; 0.022751;0.85; 0.000126;0.8564069999999999;0.005778;0.00159; 0.000572; false; 0.873521;0.04; 0.000242; 2.4e-05;0.017866;0.017478; 0.008185; false; 0.046207
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.02; 0.000215;0.008140000000000001;0.0017100000000000001; 0.000839; false; 0.024819;0.77; 0.000248;0.7671030000000001;0.006281;0.001631; 0.000503; false; 0.786097;0.04; 0.000224; 1.6e-05;0.016718999999999998;0.016748; 0.008897; false; 0.044565
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 7.7e-05;0.0005480000000000001;0.000503; 0.00011; false; 0.002312;0.06; 7.3e-05;0.067583;0.000509;0.00032399999999999996; 6.2e-05; false; 0.069848;0.01; 8.9e-05; 1e-05;0.005081;0.003647; 0.001583; false; 0.011903
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 7.9e-05;0.00051;0.000508; 0.000111; false; 0.002268;0.07; 9.1e-05;0.076871;0.000534;0.000339; 6.2e-05; false; 0.079377;0.01; 0.00011; 1e-05;0.005408;0.003927; 0.0017; false; 0.012784
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.55; 0.004069;0.210597;0.044086; 0.004591; false; 0.570646;0.87; 0.004114;0.271697;0.216115;0.051668000000000006; 0.00582; false; 0.903578;1.03; 0.004109; 0.000265;0.39753499999999997;0.469665; 0.224487; false; 1.10785
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.01; 0.000136;0.003053;0.000742; 0.000226; false; 0.009478;0.36; 0.000143;0.371199;0.002711;0.000799; 0.000188; false; 0.380169;0.03; 0.000145; 1.4e-05;0.010809;0.009215000000000001; 0.004752; false; 0.027153
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.01; 0.000137;0.004692999999999999;0.0015140000000000002; 0.000537; false; 0.015145;0.7; 0.00014;0.7117490000000001;0.003974;0.001152; 0.000274; false; 0.72414;0.02; 0.000146; 1.2e-05;0.009455;0.009861; 0.005134; false; 0.025934
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.01; 0.000128;0.004703;0.001297; 0.000316; false; 0.01408;0.84; 0.000139;0.847111;0.005083;0.001304; 0.000425; false; 0.86265;0.04; 0.000223; 2.1e-05;0.016646;0.016281; 0.008386; false; 0.043563
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;0.0; 7.9e-05;0.0005560000000000001;0.0005139999999999999; 0.000123; false; 0.002401;0.07; 8.2e-05;0.08155899999999999;0.000539;0.000334; 6.5e-05; false; 0.083861;0.01; 0.00012; 1.1e-05;0.0056489999999999995;0.004158; 0.001814; false; 0.013627
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;0.01; 0.000146;0.003009;0.000785; 0.000234; false; 0.009264;0.33; 0.000118;0.338712;0.0026379999999999997;0.0008060000000000001; 0.000204; false; 0.34726;0.03; 0.000154; 1.3e-05;0.010767;0.009139000000000001; 0.004631; false; 0.026711
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;0.04; 0.000174;0.00843;0.009968999999999999; 0.001893; false; 0.037291;0.07; 0.000138;0.037704;0.007582;0.009631; 0.002138; false; 0.07488;0.17; 0.000182; 2.2e-05;0.069904;0.06819700000000001; 0.037613; false; 0.181761
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;0.1; 0.000336;0.026154999999999998;0.022592; 0.001741; false; 0.102509;0.07; 0.000205;0.023522000000000005;0.011223;0.012912999999999999; 0.001218; false; 0.076523;0.34; 0.000336; 3.5e-05;0.13453299999999999;0.140756; 0.069077; false; 0.354591
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;0.0; 7.2e-05;0.000472;0.000469; 0.000115; false; 0.002102;0.07; 9.1e-05;0.07367;0.000489;0.00032300000000000004; 6.7e-05; false; 0.075914;0.0; 8.4e-05; 1.2e-05;0.003338;0.00245; 0.00099; false; 0.008064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;0.07; 0.000214;0.016284;0.020941; 0.00629; false; 0.083502;0.12; 0.000359;0.031354;0.022993;0.02386; 0.006613; false; 0.13603;0.54; 0.000428; 4.7e-05;0.215906;0.235641; 0.114406; false; 0.582074
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;0.08; 0.000343;0.023812;0.020922; 0.003779; false; 0.092656;0.06; 0.000182;0.013855;0.011173;0.015557000000000001; 0.003159; false; 0.070161;0.37; 0.000359; 3.3e-05;0.14530900000000002;0.16369499999999998; 0.063629; false; 0.383638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;0.68; 0.002949;0.19778600000000002;0.054244; 0.006151; false; 0.671193;1.66; 0.005138;0.7655299999999999;0.262675;0.07972599999999999; 0.008602; false; 1.69137;1.26; 0.002965; 0.000155;0.440106;0.59799; 0.312402; false; 1.3676
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-2.mata;0.0; 8.9e-05;0.000557;0.000564; 0.000131; false; 0.002555;0.07; 0.000101;0.076338;0.000527;0.000356; 6e-05; false; 0.078884;0.01; 9.5e-05; 1e-05;0.004839;0.0035910000000000004; 0.001558; false; 0.011562
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09263-1.mata;0.08; 0.000321;0.021879;0.0213; 0.004494; false; 0.088079;0.09; 0.000319;0.02061;0.017286999999999997;0.017574; 0.0047; false; 0.098099;0.3; 0.00018; 1.9e-05;0.126414;0.116865; 0.063504; false; 0.315461
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-1.mata;0.06; 0.000286;0.017547;0.012322; 0.002938; false; 0.066252;0.09; 0.000269;0.029577;0.014846;0.013142999999999998; 0.003336; false; 0.094532;0.24; 0.000384; 3.5e-05;0.091875;0.102776; 0.046271; false; 0.250822
